,dates,aus0232-0000,aus0232-0001,aus0232-0002,aus0232-0003,aus0232-0004,aus0232-0005,aus0232-0006,aus0232-0007,aus0232-0008,aus0232-0009,aus0232-0010
0,1987-05-22 23:08:08+00:00,208.05657700032498,214.3378986604278,,,,,,212.24465060981058,208.89059255850196,213.0389545650096,219.26657935718902
1,1987-09-02 23:16:50+00:00,,,,,,,,186.02175477651724,203.88973186424352,194.64985130232859,211.82195364839936
2,1987-09-18 23:17:14+00:00,225.40932082594017,232.75927033037638,231.53237989775005,231.81214487520606,222.043701432096,237.5524864354882,224.67875031196382,221.51888365994205,216.8762694346872,210.24219268491925,216.5364767493589
3,1987-10-04 23:17:34+00:00,195.6483853603733,200.781134788655,208.08120916340738,210.2442923390028,201.57372144247125,214.6361419357041,200.63999222060508,203.57993030392862,194.32445402565037,190.16439613935304,206.7272294994232
4,1987-10-13 23:11:33+00:00,222.25529378695035,215.8104019281264,228.00809397096236,234.07682023854844,219.37001005487255,231.7185407140028,216.33269487449397,211.24346580860623,211.16753914713243,205.29946781354556,220.0309048354201
5,1987-11-14 23:12:11+00:00,211.92067394654808,212.06261794250588,213.9598802587039,215.05842282410802,200.61115802634257,206.81909181502746,204.87670440960216,204.49747987808476,207.18813117206537,202.53049100268728,216.4348201178902
6,1987-11-21 23:18:29+00:00,,203.22060575087076,203.09983634844292,203.021654053665,192.1941866137004,194.97386140208948,188.19659203007183,197.35570907172155,196.15763300924678,189.80969788119162,200.10402597151207
7,1988-01-08 23:19:14+00:00,231.01025026449895,231.2612852108922,232.0173554225942,223.226235815146,208.25277005464625,227.32037782819947,222.18411537267957,224.08116937431362,219.96899062775972,217.96634773721348,223.46572144952503
8,1988-01-17 23:13:14+00:00,,204.17397019680763,196.35416881525356,202.16708300414936,186.874804096083,195.21027904336597,189.70933753016766,208.12450234598398,205.64873247918212,194.69036407186607,212.51526194215225
9,1988-01-24 23:19:32+00:00,215.25963885021864,217.90768996074752,214.1349256924472,217.91502967869357,200.0854856548689,215.76149417484862,212.28459541230836,216.93518275113203,211.79850056785574,211.39294141954298,228.3792070239019
10,1988-03-28 23:20:19+00:00,,,,,,,,,,,
11,1988-04-13 23:20:23+00:00,206.71580975645847,207.44944384973235,198.8458916942648,203.459691525518,194.8472773907154,195.20682638590466,187.4713539215989,210.3062308455136,197.80257958165583,204.46743274942156,216.11244665673306
12,1988-04-22 23:14:16+00:00,209.54223107347053,213.37508611394514,216.03928724680733,223.17367531643845,200.4179030611055,205.14014195416618,204.94624425489198,210.0298132322321,210.74181015402365,213.2054728661019,226.15113975035726
13,1988-05-08 23:14:26+00:00,202.89921824625893,208.91634975349749,206.99062753972444,214.57541475013159,194.75526723799808,203.86390209128038,184.31253185813975,194.21123924667353,195.47548300787665,198.22175104119054,213.54454866465926
14,1988-06-25 23:14:44+00:00,207.52607645237404,217.2440580316049,219.5453811382155,223.75544947999595,201.89434272501538,203.95957863050344,205.52528043412,217.4436368584242,210.40041431287432,207.29667142986352,214.88637697241978
15,1988-07-27 23:14:50+00:00,196.23258968035037,200.62023413758632,210.13471386830085,211.07808652155677,194.89055002532365,213.64558539712922,203.24016475133584,216.74279053446108,214.53806329809336,203.41704757264685,207.69164062884585
16,1988-08-28 23:14:54+00:00,215.46890662266514,214.21790895726568,214.6899514493607,213.43674418415048,201.82315439250186,206.4151210062422,209.847218698958,213.07322259583157,206.38972094538917,201.80602351465188,208.56568661243867
17,1988-09-20 23:21:01+00:00,208.03759269913672,206.8240813381107,208.90868048429834,211.89804499159465,198.52766674632753,203.20062576781208,205.86693522133547,216.8065091201517,212.12491674379004,206.7951207726488,212.46861531491447
18,1988-09-29 23:14:45+00:00,217.16393839281096,222.90874716730335,223.997501647244,222.95779652608087,201.54954676182138,212.99655315407344,214.21132225632613,217.5954718651796,215.4773343545723,210.6886358496172,219.31930201610908
19,1988-10-06 23:20:56+00:00,217.5428249089924,224.01283581594873,228.45765187595384,229.1213311005686,203.7284334926496,214.41608256760875,215.26469996102912,216.73545037484638,213.64458041876296,212.43814682048574,218.84530382888158
20,1988-10-22 23:20:50+00:00,217.04530797198905,224.70817687062058,228.13086086948167,230.3303584958629,214.4933702643417,226.90980042316642,215.05398235845763,218.9212132472988,217.48933871369846,213.90656246599173,218.10640396266606
21,1988-11-07 23:20:53+00:00,217.12778581265445,220.60306627107917,222.01331751353595,228.02731973960462,204.16926053729387,217.57340075835953,201.49304876376993,212.21115672174855,203.04972901426004,200.42271303654104,215.73525891462614
22,1988-12-02 23:14:39+00:00,215.91378037421697,222.03669056806885,223.9509540624114,227.6844637876807,212.49674741113847,226.96853918932345,217.68672288477228,225.1696274849167,225.22116071245796,222.89155959582,232.11047035986385
23,1989-01-10 23:20:31+00:00,215.64293323926609,218.0308332543931,213.81922343319,235.69709358676127,209.14298316438524,222.10379937790958,220.83628979266945,234.7475997591292,233.65649921708896,234.85249863653902,247.98039743858888
24,1989-01-19 23:14:06+00:00,206.30793227021704,209.20585843401037,212.3402997842201,223.986689402285,208.30591160512068,212.09521426693874,211.215595201207,217.4700478539035,223.18626002348591,226.07622956574215,236.43913014752994
25,1989-02-20 23:14:03+00:00,,207.0839433702197,201.90705140741105,206.16874596047322,185.48034179316676,192.59758762017105,166.14717669709967,175.08489923571304,177.11911974186427,200.27959423137173,213.08276800123616
26,1989-03-08 23:13:39+00:00,,195.01226609131945,196.94995195926663,218.82008139837984,193.24828680136554,205.43912619895627,200.64420975166325,211.02833605671032,204.38701294889867,208.5039059198596,228.65895592090402
27,1989-06-12 23:12:05+00:00,201.68418373248284,206.36814522987103,210.37160589329199,212.5803164994557,199.1178656579544,203.5958431915486,206.059136200392,210.0660053565333,207.9945811854169,215.96391243216743,232.1053933846426
28,1989-07-05 23:17:51+00:00,202.36019011306578,205.69169534121156,214.54145289975565,223.36191703002498,207.2127963484692,209.75765272169298,212.35949787435425,218.66914463563455,218.69199838382156,222.24229492889182,233.5117664961563
29,1989-07-14 23:11:29+00:00,202.31540074419632,201.3663605272235,197.64239793564536,204.1038843893427,201.2532743178388,203.69546567828138,201.67956234628807,210.35485806872396,208.54721824842989,214.1663984493415,217.2287593919506
30,1989-07-30 23:11:11+00:00,207.98513511127464,206.25279043210617,214.53404900988713,213.12746813923016,204.57948963081517,200.53026905128283,206.68153673781654,210.34809960611435,206.49593082363472,216.70574428424638,221.45047673813946
31,1989-08-06 23:17:12+00:00,202.70688011919285,207.94557961300413,215.82747906911527,218.43161318761082,200.01356700836988,211.0554059478899,208.6137149259095,209.16231144749585,201.139377786554,210.99377829692304,216.87220322595547
