,dates,nzd0455-0000,nzd0455-0001,nzd0455-0002,nzd0455-0003,nzd0455-0004,nzd0455-0005,nzd0455-0006,nzd0455-0007,nzd0455-0008,nzd0455-0009,nzd0455-0010,nzd0455-0011,nzd0455-0012,nzd0455-0013,nzd0455-0014,nzd0455-0015,nzd0455-0016,nzd0455-0017,nzd0455-0018,nzd0455-0019,nzd0455-0020
0,1999-08-08 22:19:28+00:00,,,,,,,,,,,,,,,,,,,,,
1,1999-09-25 22:19:33+00:00,176.52920758994105,146.14066402667692,139.03829323116292,142.83930639849598,156.9521650641528,163.5347551353828,157.1149262797724,154.07459431362233,154.59220882891537,157.92299185242476,149.20491135002234,141.5702432546039,131.80083731111898,129.04313262867953,128.1965338823305,139.43386990748547,125.6003223506733,118.37053882759409,118.295635535924,132.41064994321198,123.51151551774147
2,1999-11-12 22:19:27+00:00,160.47368724522264,140.1916081869499,142.17577594044806,146.3831488977503,154.46360488852102,157.91437119801947,158.37497239693718,151.24181524933542,146.93148563353208,146.03316635054688,144.42738445207019,139.57156065293768,123.32195395662754,118.52857401950182,122.41744897805091,116.50312340892191,108.84296660986239,105.86445457006607,116.82519922909324,118.62134796387731,113.84698177212582
3,1999-11-28 22:19:20+00:00,135.88997166623835,130.7511709075841,131.37935967924633,139.0875620975562,144.61386579746687,150.98494024506084,144.81260382032258,139.52457343653072,142.94251983286793,140.22162781079737,143.6703330332735,130.72081012009144,121.56943524776764,115.70747479467538,111.54633462892338,102.32669150231766,87.94171434541784,91.7149060397935,99.96720400244313,,
4,1999-12-14 22:19:31+00:00,148.90199706009173,139.09858609288077,141.02272854379592,147.5520442521233,159.7514580512257,163.8083927917632,150.10138868342204,146.87448241327348,151.53228015401587,153.52953155134944,161.39077163006345,139.07228560645154,133.50070047153605,139.8450683719643,137.81414091036987,129.311900255839,124.41696782108215,123.98317897093801,123.7784469364682,121.46156269998662,141.09223902841524
5,2000-01-31 22:19:21+00:00,184.90750467764983,141.0443737384317,133.72171632878764,140.75659633408787,142.58702711625938,153.14706173514517,149.27904169918799,145.3473064026523,145.71520360308128,147.40458636464967,145.7525431902564,134.5817821837804,126.1543103255528,125.24439439491942,126.86976300243894,123.73322695940712,114.26426636684111,107.30509773365647,102.98806201683477,116.68851157547581,119.91426235477836
6,2000-04-20 22:18:51+00:00,166.4278210104929,,,127.22151173725257,123.24419159196502,,,,,,,,,,,,,96.46764151989437,90.74827102453581,113.01714638240988,126.8396589931924
7,2000-05-22 22:18:33+00:00,,138.5943086183977,131.55222876999804,140.33881279095772,143.8829134862677,151.9893725096451,156.7987137066965,146.54033313125623,145.3494450648112,145.7279253482571,143.64250677176648,142.29108230515106,125.84857288246523,114.36079500329257,122.93872557473944,130.58411577969875,110.62841267156408,106.68625505928425,103.82584402554002,114.15206136592131,128.55540251829066
8,2000-06-07 22:18:24+00:00,,150.11610853436449,145.74459908553527,153.04933338454623,154.32249922468782,153.98051413006806,175.56389517153332,167.81895014323533,166.20179018208742,169.11588660572045,157.22080018260488,143.94793565585528,141.8630236146203,143.23348983054427,146.24532591192965,150.02761629747621,138.19368301552063,123.4351972447727,128.3172549930054,139.54113573195545,127.05845565060415
9,2000-11-14 22:16:54+00:00,146.70010041248707,136.88902588101482,130.5918103128941,140.84564549568998,147.69118352167212,154.9990141327657,150.14730154952647,145.0460438059142,137.37213568174508,138.90711635373057,143.81612408316258,147.5573525538858,133.6519509676259,124.14810119311203,122.77803897572682,125.44197752440952,110.93317660106929,105.76048462143896,116.78881698565633,121.1253131939725,119.63393242481703
