dates,nzd0155-0000,nzd0155-0001,nzd0155-0002,nzd0155-0003,nzd0155-0004,nzd0155-0005,nzd0155-0006,nzd0155-0007,nzd0155-0008,satname
1999-07-18 21:58:25+00:00,,,,,,319.67,315.39,,,L7
1999-08-26 22:04:44+00:00,349.61,356.20,360.77,369.69,359.10,356.01,354.14,337.98,336.52,L7
1999-09-11 22:04:40+00:00,348.40,335.33,330.28,339.78,341.95,324.00,321.12,315.93,313.55,L7
1999-09-27 22:04:48+00:00,347.50,347.40,348.55,363.30,363.40,354.98,347.12,339.08,330.65,L7
1999-12-25 21:58:52+00:00,354.26,341.23,348.60,356.23,344.93,346.25,,,,L7
2000-01-10 21:58:28+00:00,346.47,342.26,353.74,361.43,346.63,343.05,333.91,,324.24,L7
2000-02-11 21:58:22+00:00,350.99,352.32,358.16,357.22,356.38,345.99,344.92,331.33,337.37,L7
2000-02-18 22:04:29+00:00,347.89,346.78,349.26,355.23,346.95,333.84,331.31,329.65,323.77,L7
2000-07-11 22:03:17+00:00,350.32,344.68,349.06,353.08,350.06,346.53,346.68,347.08,329.43,L7
2000-07-20 21:56:59+00:00,329.37,332.62,337.69,346.94,335.24,333.36,337.05,330.33,335.14,L7
2000-08-21 21:56:38+00:00,330.26,340.06,343.92,351.94,346.68,340.19,338.51,326.51,325.89,L7
2000-09-13 22:02:26+00:00,335.64,335.78,,,,,,,,L7
2000-10-15 22:01:56+00:00,338.52,332.89,332.50,341.51,336.62,333.06,334.06,331.07,336.49,L7
2000-12-27 21:56:05+00:00,,,349.43,355.21,338.16,340.85,336.33,331.03,335.90,L7
2001-01-03 22:02:12+00:00,344.52,342.39,353.46,358.28,355.53,355.04,349.87,337.77,342.87,L7
2001-01-12 21:56:06+00:00,353.41,346.39,347.91,352.59,345.41,339.27,346.07,340.75,347.36,L7
2001-01-28 21:56:08+00:00,354.27,351.74,355.43,363.00,361.20,351.29,348.57,339.86,349.42,L7
2001-02-13 21:56:27+00:00,347.08,341.16,346.98,354.46,347.69,343.38,339.34,329.34,331.81,L7
2001-03-17 21:55:52+00:00,344.12,337.27,350.58,355.12,347.67,342.82,340.58,330.33,332.38,L7
2001-03-24 22:01:59+00:00,341.94,339.21,342.64,351.20,350.23,342.60,342.92,328.40,330.74,L7
2001-06-21 21:55:05+00:00,,319.29,336.14,347.60,345.70,339.33,335.68,328.90,316.97,L7
2001-06-28 22:01:09+00:00,,,,,369.44,352.46,352.78,346.24,338.08,L7
2001-08-08 21:55:01+00:00,347.89,344.00,345.74,355.18,353.59,345.11,343.66,330.00,332.71,L7
2001-08-15 22:00:38+00:00,359.47,356.98,362.70,376.64,373.05,364.26,362.68,357.02,342.07,L7
2001-09-09 21:54:12+00:00,352.92,348.58,352.38,354.56,352.50,342.65,341.52,329.74,337.93,L7
2001-09-25 21:54:04+00:00,355.08,353.24,365.25,371.29,361.94,350.71,348.79,345.20,332.93,L7
2001-10-02 22:00:04+00:00,346.43,342.51,343.00,352.80,346.86,342.04,342.16,326.39,328.69,L7
2001-10-11 21:54:09+00:00,354.16,353.05,366.90,369.95,363.59,355.90,361.13,349.93,336.33,L7
2001-10-18 22:00:06+00:00,342.26,334.15,338.55,344.20,344.74,343.61,344.10,,333.35,L7
2001-12-05 22:00:18+00:00,336.81,328.37,329.94,338.06,337.85,334.80,337.26,307.79,320.51,L7
2002-01-22 22:00:40+00:00,344.86,345.52,353.03,363.52,350.57,345.51,348.95,342.28,341.16,L7
2002-02-16 21:54:54+00:00,341.44,345.15,347.30,354.13,341.01,332.51,329.51,311.23,308.98,L7
2002-02-23 22:00:43+00:00,,324.96,338.11,345.64,335.26,334.48,348.82,341.56,330.72,L7
2002-03-27 22:00:37+00:00,,,,,,381.58,347.83,344.34,333.67,L7
