dates,sar2483-0000,sar2483-0001,sar2483-0002,sar2483-0003,sar2483-0004,sar2483-0005,sar2483-0006,satname
1984-04-13 09:26:43+00:00,,176.62,186.66,187.39,220.95,231.04,225.04,L5
1984-05-06 09:33:03+00:00,201.71,175.19,190.73,195.66,221.29,238.25,226.51,L5
1984-07-18 09:28:46+00:00,193.53,175.38,190.13,193.55,220.31,239.87,223.89,L5
1984-08-03 09:29:20+00:00,189.57,172.67,188.38,191.25,220.19,239.77,222.93,L5
1984-08-19 09:29:27+00:00,188.73,172.12,189.22,193.05,222.10,239.43,226.31,L5
1984-08-26 09:35:45+00:00,180.79,166.64,184.36,193.05,222.10,236.32,226.31,L5
1984-09-04 09:29:37+00:00,182.56,167.54,185.59,194.09,223.83,237.60,228.83,L5
1984-09-20 09:30:04+00:00,182.40,167.68,184.35,191.24,226.03,238.73,229.71,L5
1984-10-13 09:35:49+00:00,185.04,167.71,184.12,193.05,225.47,238.06,229.00,L5
1984-12-09 09:29:34+00:00,185.95,169.73,185.00,192.83,225.40,234.74,229.10,L5
1985-01-17 09:36:05+00:00,185.13,168.21,183.95,193.41,226.58,230.54,228.01,L5
1985-03-15 09:29:58+00:00,186.32,168.91,182.18,192.19,225.82,225.33,219.22,L5
1985-04-23 09:35:59+00:00,184.96,168.81,186.30,202.00,221.38,224.71,218.52,L5
1985-05-02 09:29:43+00:00,186.75,171.14,188.83,201.52,227.88,230.96,221.93,L5
1985-06-03 09:29:40+00:00,187.48,171.37,189.11,201.51,228.14,233.43,226.02,L5
1985-06-10 09:35:50+00:00,178.47,164.97,183.68,192.83,230.46,234.61,220.94,L5
1985-06-26 09:35:47+00:00,178.86,166.02,184.90,193.14,227.89,235.71,220.91,L5
1985-07-05 09:29:33+00:00,178.63,165.54,183.72,190.66,225.76,235.60,220.86,L5
1985-07-12 09:35:41+00:00,180.43,167.09,185.70,192.24,224.83,236.44,222.28,L5
1985-08-13 09:35:25+00:00,182.99,168.43,188.49,193.67,224.80,239.67,225.39,L5
1985-08-22 09:29:08+00:00,184.31,169.68,189.51,195.50,225.84,240.33,226.36,L5
1985-10-09 09:28:35+00:00,187.13,168.90,188.95,195.50,225.84,240.16,226.00,L5
1985-11-10 09:28:33+00:00,185.54,167.74,188.19,195.77,223.41,236.54,224.38,L5
1985-11-26 09:28:17+00:00,185.56,167.70,187.47,195.77,222.51,235.03,223.81,L5
1985-12-03 09:33:55+00:00,187.04,168.92,187.59,196.28,220.32,232.60,222.12,L5
1986-01-13 09:27:22+00:00,190.88,170.07,187.41,207.07,218.37,228.96,220.63,L5
1986-02-21 09:32:17+00:00,187.26,168.99,181.88,203.23,213.43,222.89,214.94,L5
1986-03-25 09:31:37+00:00,183.32,165.78,178.63,203.23,213.43,222.07,211.71,L5
1986-05-12 09:30:29+00:00,184.27,170.49,181.11,202.54,215.50,224.81,216.78,L5
1986-05-21 09:24:27+00:00,186.30,171.79,183.54,202.99,218.45,227.89,218.93,L5
1986-06-22 09:23:04+00:00,184.74,170.66,184.33,203.33,222.57,233.50,220.29,L5
1986-07-24 09:22:23+00:00,186.63,171.19,187.28,199.93,225.39,236.20,225.76,L5
1986-07-31 09:27:55+00:00,187.96,170.91,188.18,200.12,224.87,237.24,226.66,L5
1986-08-16 09:27:20+00:00,189.97,171.87,189.76,201.43,226.00,238.86,228.99,L5
1986-09-17 09:26:13+00:00,190.31,172.45,190.58,202.16,228.27,240.20,230.56,L5
1987-01-07 09:25:13+00:00,186.95,168.86,187.81,199.27,226.24,234.51,234.58,L5
1987-01-16 09:19:18+00:00,189.72,167.65,184.85,199.27,226.24,234.39,233.33,L5
1987-01-23 09:25:40+00:00,187.36,163.69,183.40,203.58,228.55,230.80,239.92,L5
1987-02-08 09:26:15+00:00,185.65,162.58,180.85,204.84,231.69,224.84,231.87,L5
1987-03-21 09:21:38+00:00,177.12,156.13,172.60,,231.53,220.50,226.07,L5
1987-04-29 09:29:06+00:00,181.63,161.33,181.17,210.65,232.03,225.06,229.01,L5
1987-05-15 09:29:33+00:00,181.63,161.33,179.28,190.87,226.36,225.81,226.56,L5
1987-06-09 09:23:59+00:00,180.38,160.70,177.32,184.30,223.22,226.02,222.51,L5
1987-06-16 09:30:19+00:00,176.38,158.56,175.26,178.70,223.22,226.16,219.13,L5
1987-06-25 09:24:20+00:00,178.91,160.63,176.71,180.92,224.15,227.64,220.08,L5
1987-07-02 09:30:39+00:00,179.97,161.93,178.76,184.37,223.88,229.14,221.80,L5
1987-07-18 09:30:57+00:00,181.52,166.15,183.15,185.24,224.01,232.22,221.77,L5
1987-08-03 09:31:25+00:00,181.61,166.78,181.76,183.77,223.26,233.43,216.08,L5
1987-08-19 09:31:54+00:00,181.05,166.50,181.36,183.86,222.67,236.06,218.88,L5
1987-09-04 09:32:19+00:00,180.70,166.63,181.16,184.05,222.47,236.10,219.79,L5
1987-09-13 09:26:21+00:00,181.46,167.37,182.18,185.56,222.41,236.09,221.01,L5
1987-09-20 09:32:42+00:00,183.32,167.67,182.86,186.84,221.54,236.18,221.71,L5
1987-10-06 09:33:02+00:00,184.74,168.74,183.93,187.82,223.05,236.39,222.46,L5
1987-11-16 09:27:39+00:00,184.12,169.08,184.57,187.76,223.77,235.83,221.29,L5
1988-01-10 09:34:42+00:00,189.78,174.20,189.12,192.01,223.73,235.07,224.83,L5
1988-01-19 09:28:41+00:00,187.45,173.63,188.84,191.42,221.35,233.83,222.77,L5
1988-02-11 09:35:17+00:00,188.94,174.92,190.58,190.80,221.40,233.33,221.91,L5
1988-02-20 09:29:38+00:00,190.12,176.42,190.46,191.58,220.90,231.78,219.76,L5
1988-03-07 09:29:48+00:00,191.69,177.50,187.84,185.83,220.94,230.09,218.07,L5
1988-03-14 09:35:39+00:00,192.06,177.89,182.41,176.15,220.80,227.70,216.02,L5
1988-04-15 09:35:50+00:00,189.90,175.91,179.66,172.22,220.97,227.93,214.12,L5
1988-05-01 09:35:57+00:00,189.97,176.33,181.98,176.11,222.60,230.01,217.20,L5
1988-05-17 09:36:08+00:00,191.08,174.91,181.16,177.01,222.14,231.49,219.85,L5
1988-06-02 09:36:14+00:00,191.28,174.47,181.05,176.87,223.11,232.24,219.46,L5
1988-06-11 09:30:05+00:00,192.20,176.08,182.32,179.25,223.89,233.71,221.46,L5
1988-06-18 09:36:19+00:00,189.92,174.00,181.52,178.80,223.17,233.07,221.39,L5
1988-07-04 09:36:24+00:00,190.04,173.43,181.63,179.70,222.95,233.93,221.75,L5
1988-07-13 09:30:15+00:00,187.65,172.36,181.04,179.42,224.48,236.25,222.84,L5
1988-07-20 09:36:27+00:00,189.31,172.74,181.76,180.78,226.74,236.89,225.08,L5
1988-07-29 09:30:18+00:00,190.03,173.58,183.61,183.42,226.47,237.63,225.59,L5
1988-08-05 09:36:28+00:00,188.66,173.38,183.15,182.57,226.47,236.97,224.07,L5
1988-08-14 09:30:16+00:00,189.33,174.43,183.70,185.03,226.71,237.97,226.57,L5
1988-08-21 09:36:29+00:00,188.80,173.96,183.77,184.03,227.37,237.79,228.57,L5
1988-08-30 09:30:45+00:00,189.12,174.31,184.25,185.03,227.96,238.14,229.23,L5
1988-09-15 09:30:17+00:00,188.43,173.78,188.36,192.67,227.51,240.21,228.14,L5
1988-09-22 09:36:26+00:00,188.46,173.52,188.09,192.52,227.13,239.51,228.13,L5
1988-10-08 09:36:21+00:00,186.76,172.04,187.29,190.92,227.13,238.48,225.92,L5
1988-11-02 09:30:34+00:00,186.34,171.80,186.32,189.61,225.60,237.45,224.53,L5
1988-12-04 09:30:29+00:00,183.71,170.77,185.55,189.87,224.88,235.27,221.86,L5
1988-12-11 09:36:09+00:00,183.58,169.89,184.82,187.28,223.09,233.17,219.66,L5
1989-01-12 09:35:56+00:00,185.34,170.84,185.28,186.44,222.93,228.69,216.38,L5
1989-01-28 09:35:43+00:00,184.40,170.06,182.62,182.94,219.65,224.20,215.74,L5
1989-03-26 09:28:29+00:00,184.74,168.59,181.96,179.61,219.04,219.42,213.90,L5
1989-04-02 09:34:48+00:00,183.97,168.88,181.64,180.70,218.57,220.25,215.88,L5
