dates,nzd0052-0000,nzd0052-0001,nzd0052-0002,satname
1999-08-17 22:10:26+00:00,381.35,381.12,391.75,L7
1999-08-26 22:04:21+00:00,380.34,390.30,385.87,L7
1999-09-27 22:04:25+00:00,386.73,385.20,394.24,L7
1999-10-04 22:10:38+00:00,,,381.94,L7
1999-11-14 22:04:18+00:00,384.50,387.64,396.02,L7
2000-02-09 22:10:19+00:00,384.85,389.98,386.99,L7
2000-04-13 22:09:54+00:00,371.72,376.67,384.15,L7
2000-05-15 22:09:42+00:00,374.52,379.32,387.77,L7
2000-05-24 22:03:22+00:00,379.01,391.95,393.38,L7
2000-08-03 22:08:44+00:00,381.35,389.77,389.29,L7
2000-08-12 22:02:30+00:00,375.29,390.12,392.72,L7
2000-08-19 22:08:38+00:00,373.91,374.16,381.30,L7
2000-09-04 22:08:22+00:00,375.32,371.51,380.77,L7
2000-09-13 22:02:02+00:00,380.76,386.29,388.05,L7
2000-11-07 22:07:53+00:00,366.06,368.43,,L7
2001-01-03 22:01:48+00:00,373.77,378.17,380.29,L7
2001-01-26 22:08:07+00:00,385.95,387.26,394.84,L7
2001-02-27 22:07:54+00:00,377.36,375.86,386.49,L7
2001-03-08 22:01:45+00:00,371.01,375.24,373.58,L7
2001-03-24 22:01:35+00:00,376.23,379.14,384.45,L7
2001-06-03 22:07:16+00:00,376.39,388.82,392.12,L7
2001-06-19 22:07:05+00:00,369.55,376.41,390.21,L7
2001-08-15 22:00:14+00:00,374.11,374.20,382.14,L7
2001-08-31 22:00:05+00:00,375.19,378.14,386.78,L7
2001-09-07 22:06:11+00:00,375.26,385.53,393.57,L7
2001-11-19 21:59:56+00:00,383.89,390.03,399.70,L7
2001-12-05 21:59:55+00:00,377.99,375.52,387.52,L7
2001-12-21 22:00:05+00:00,371.80,369.10,370.37,L7
2002-01-22 22:00:16+00:00,376.92,379.08,380.40,L7
2002-02-23 22:00:19+00:00,371.65,380.29,392.81,L7
2002-03-27 22:00:13+00:00,368.31,370.42,384.26,L7
2002-04-28 22:00:14+00:00,,377.49,381.23,L7
2002-06-15 21:59:55+00:00,,366.76,382.26,L7
2002-07-01 21:59:51+00:00,380.63,374.06,390.26,L7
2002-07-08 22:06:00+00:00,377.65,380.11,389.65,L7
2002-07-17 21:59:44+00:00,373.02,370.76,379.38,L7
2002-10-12 22:05:14+00:00,382.64,392.57,388.81,L7
2002-10-28 22:05:22+00:00,383.31,388.91,389.76,L7
2003-01-09 21:59:45+00:00,,,384.62,L7
2003-02-01 22:06:10+00:00,361.45,368.52,367.35,L7
2003-04-06 22:06:21+00:00,377.54,387.03,386.69,L7
2003-04-22 22:06:19+00:00,381.37,389.65,400.18,L7
2003-05-24 22:06:17+00:00,375.67,378.35,389.72,L7
2003-07-28 21:48:04+00:00,360.72,358.28,362.45,L5
2003-08-29 21:48:38+00:00,383.38,385.95,398.77,L5
2003-10-24 21:59:46+00:00,379.51,392.90,392.44,L7
2003-12-18 22:06:24+00:00,366.59,367.98,376.62,L7
2003-12-19 21:50:03+00:00,382.85,385.04,390.63,L5
2004-01-19 22:06:35+00:00,373.83,378.45,385.02,L7
2004-03-07 22:06:48+00:00,370.36,369.26,377.51,L7
2004-03-23 22:06:52+00:00,384.30,387.20,395.69,L7
2004-04-01 22:00:40+00:00,379.85,383.45,,L7
2004-04-16 21:57:19+00:00,353.77,369.16,386.28,L5
2004-04-17 22:00:33+00:00,378.39,379.74,384.87,L7
2004-05-03 22:00:35+00:00,381.40,384.12,390.77,L7
2004-05-18 21:58:14+00:00,377.05,380.65,387.76,L5
2004-06-11 22:06:38+00:00,378.92,385.78,387.35,L7
2004-06-12 21:52:47+00:00,378.42,380.72,392.12,L5
2004-07-21 22:00:04+00:00,393.29,390.49,402.46,L5
2004-07-30 21:54:04+00:00,380.63,380.79,386.92,L5
2004-08-07 22:00:13+00:00,379.76,383.43,382.88,L7
2004-08-30 22:06:20+00:00,383.61,392.38,389.34,L7
2004-09-16 21:55:17+00:00,375.54,383.07,372.93,L5
2004-10-18 21:55:59+00:00,386.07,388.47,382.97,L5
2004-12-13 22:00:36+00:00,382.31,380.63,383.53,L7
2005-01-13 22:03:41+00:00,370.50,368.91,366.83,L5
2005-01-14 22:00:49+00:00,392.02,383.29,392.99,L7
2005-02-06 22:07:07+00:00,361.44,371.33,379.68,L7
2005-02-15 22:01:01+00:00,380.59,382.41,391.32,L7
2005-02-22 22:07:14+00:00,366.31,368.91,,L7
2005-02-23 21:58:07+00:00,381.31,388.91,395.38,L5
2005-03-02 22:04:24+00:00,385.68,385.34,387.03,L5
2005-03-03 22:01:06+00:00,379.27,382.07,393.17,L7
2005-03-19 22:01:06+00:00,377.39,382.36,390.01,L7
2005-03-27 21:58:27+00:00,383.78,386.22,394.68,L5
2005-04-03 22:04:40+00:00,390.44,394.58,397.46,L5
2005-04-11 22:07:11+00:00,373.27,379.83,389.14,L7
2005-04-12 21:58:31+00:00,381.11,385.99,395.17,L5
2005-05-06 22:01:01+00:00,369.37,373.61,382.13,L7
2005-05-29 22:07:09+00:00,383.08,385.61,390.81,L7
2005-05-30 21:58:51+00:00,368.51,,,L5
2005-06-06 22:05:05+00:00,387.13,392.53,392.67,L5
2005-06-07 22:00:55+00:00,,,398.88,L7
2005-06-14 22:07:02+00:00,371.96,379.68,384.98,L7
2005-07-08 22:05:15+00:00,394.12,382.51,390.73,L5
2005-07-09 22:00:50+00:00,383.53,376.59,389.61,L7
2005-08-10 22:00:46+00:00,383.77,382.66,392.21,L7
2005-08-25 22:05:41+00:00,371.85,385.47,389.71,L5
2005-08-26 22:00:39+00:00,377.67,393.35,394.76,L7
2005-09-26 22:05:42+00:00,381.21,385.42,390.90,L5
2005-10-28 22:05:36+00:00,,375.56,383.27,L5
2005-11-13 22:05:57+00:00,369.08,374.43,385.96,L5
2005-11-14 22:00:54+00:00,368.97,377.10,380.73,L7
2005-11-21 22:07:07+00:00,,387.69,,L7
2005-11-30 22:01:00+00:00,377.58,378.13,388.48,L7
2005-12-16 22:01:02+00:00,374.08,373.83,378.13,L7
2005-12-23 22:07:15+00:00,370.62,375.93,372.39,L7
2006-02-10 22:01:51+00:00,384.61,383.51,389.73,L5
2006-03-05 22:08:31+00:00,381.28,376.66,391.86,L5
2006-03-14 22:02:31+00:00,376.75,380.23,376.99,L5
2006-03-22 22:01:30+00:00,377.59,375.79,383.66,L7
2006-05-09 22:01:28+00:00,375.35,385.28,389.82,L7
2006-05-16 22:07:40+00:00,,,395.96,L7
2006-05-17 22:03:33+00:00,377.01,377.98,393.07,L5
2006-06-01 22:07:38+00:00,377.34,377.20,396.39,L7
2006-06-10 22:01:26+00:00,382.51,385.06,390.91,L7
2006-06-25 22:10:20+00:00,374.38,374.79,392.87,L5
2006-06-26 22:01:20+00:00,379.39,387.73,390.91,L7
2006-07-27 22:10:47+00:00,370.10,379.24,396.57,L5
2006-07-28 22:01:06+00:00,381.21,377.36,393.48,L7
2006-08-12 22:10:59+00:00,379.90,393.98,389.71,L5
2006-08-21 22:04:55+00:00,381.23,384.88,388.29,L5
2006-09-13 22:11:23+00:00,383.76,387.58,391.09,L5
2006-09-29 22:11:34+00:00,364.98,379.55,384.92,L5
2006-11-25 22:06:19+00:00,365.18,401.80,416.61,L5
2006-12-10 22:07:44+00:00,384.77,392.39,387.81,L7
2006-12-11 22:06:28+00:00,344.00,402.80,,L5
2007-02-13 22:06:23+00:00,380.22,379.80,384.67,L5
2007-02-21 22:01:52+00:00,378.82,392.43,380.90,L7
2007-02-28 22:08:05+00:00,379.90,389.92,,L7
2007-04-01 22:08:07+00:00,394.89,,,L7
2007-05-03 22:08:02+00:00,379.46,388.46,,L7
2007-05-28 22:01:40+00:00,368.96,379.17,378.05,L7
2007-06-13 22:01:40+00:00,370.12,379.63,378.60,L7
2007-08-07 22:07:40+00:00,381.25,384.66,385.91,L7
2007-09-25 22:04:24+00:00,381.73,388.16,389.26,L5
2007-10-02 22:10:31+00:00,375.38,380.30,386.96,L5
2008-04-03 22:07:44+00:00,375.68,381.91,388.93,L7
2008-04-28 22:01:29+00:00,381.37,387.55,395.44,L7
2008-05-30 22:01:17+00:00,377.06,,,L7
2008-06-06 22:07:24+00:00,,378.84,381.01,L7
2008-08-02 22:00:39+00:00,375.16,,,L7
2008-08-09 22:06:47+00:00,388.32,390.60,392.91,L7
2008-08-25 22:06:40+00:00,374.12,362.26,381.05,L7
2008-09-19 22:00:16+00:00,,364.92,,L7
2008-10-28 22:06:29+00:00,383.51,,388.09,L7
2008-11-06 22:00:27+00:00,382.53,378.32,384.39,L7
2008-11-13 22:06:43+00:00,393.64,,,L7
2008-11-21 22:01:05+00:00,371.65,378.16,382.22,L5
2008-12-31 22:07:13+00:00,380.73,386.87,378.42,L7
2009-01-01 21:56:07+00:00,389.72,388.05,392.81,L5
2009-01-17 21:56:32+00:00,384.21,378.04,384.37,L5
2009-01-24 22:02:55+00:00,378.91,388.62,392.60,L5
2009-01-25 22:01:10+00:00,385.43,,,L7
2009-03-30 22:01:40+00:00,377.77,375.47,380.60,L7
2009-05-24 22:08:02+00:00,383.30,387.50,389.54,L7
2009-06-02 22:01:51+00:00,369.01,379.68,381.73,L7
2009-06-09 22:08:01+00:00,373.64,370.43,376.36,L7
2009-07-04 22:01:47+00:00,370.74,376.86,376.12,L7
2009-07-27 22:07:51+00:00,378.62,389.72,390.48,L7
2009-08-05 22:01:37+00:00,376.83,,,L7
2009-09-06 22:01:35+00:00,376.02,378.21,382.89,L7
2009-09-13 22:07:45+00:00,377.89,384.87,388.50,L7
2009-11-25 22:02:09+00:00,378.05,380.04,389.86,L7
2009-12-03 22:01:55+00:00,387.03,393.21,391.55,L5
2010-01-12 22:02:53+00:00,370.12,374.05,378.86,L7
2010-02-12 22:08:30+00:00,378.59,380.72,386.31,L5
2010-03-08 22:09:41+00:00,372.47,381.69,389.51,L7
2010-03-17 22:03:33+00:00,359.21,360.56,365.62,L7
2010-03-24 22:09:46+00:00,375.78,375.44,385.10,L7
2010-05-04 22:03:35+00:00,380.80,380.96,394.86,L7
2010-07-23 22:03:38+00:00,390.42,,,L7
2010-08-08 22:03:37+00:00,377.32,371.89,380.86,L7
2010-09-25 22:03:41+00:00,383.84,386.76,388.13,L7
2010-10-02 22:09:49+00:00,372.52,368.24,,L7
2010-11-12 22:04:06+00:00,383.56,393.42,396.71,L7
2010-11-27 22:07:24+00:00,391.82,389.17,396.80,L5
2011-01-06 22:10:49+00:00,364.78,,,L7
2011-02-07 22:11:00+00:00,357.74,363.17,,L7
2011-03-12 22:01:19+00:00,387.32,378.51,390.66,L5
2011-04-12 22:11:12+00:00,367.06,366.09,372.39,L7
2011-05-30 22:11:11+00:00,377.82,384.45,391.28,L7
2011-06-24 22:04:57+00:00,379.73,389.53,390.02,L7
2011-07-17 22:11:06+00:00,382.88,391.03,398.51,L7
2011-07-26 22:04:54+00:00,376.89,385.48,389.62,L7
2011-08-18 22:10:59+00:00,382.05,389.16,396.70,L7
2011-08-19 22:00:12+00:00,390.22,396.41,401.18,L5
2011-09-04 22:00:03+00:00,381.93,389.26,393.19,L5
2011-09-12 22:04:41+00:00,382.04,380.96,390.11,L7
2011-09-19 22:10:52+00:00,363.95,382.55,397.93,L7
2011-10-21 22:10:56+00:00,384.63,,,L7
2012-01-25 22:11:35+00:00,379.13,376.77,378.40,L7
2012-03-29 22:11:42+00:00,371.13,373.86,369.57,L7
2012-04-30 22:12:02+00:00,378.59,387.16,389.21,L7
2012-05-09 22:06:03+00:00,365.24,366.08,358.58,L7
2012-06-01 22:11:59+00:00,383.44,,,L7
2012-12-19 22:07:32+00:00,365.23,369.71,375.79,L7
2013-01-11 22:13:44+00:00,378.46,384.35,392.01,L7
2013-03-25 22:07:27+00:00,377.52,383.68,392.50,L7
2013-04-25 22:19:21+00:00,380.80,389.04,393.27,L8
2013-05-11 22:19:31+00:00,381.15,386.12,394.14,L8
2013-05-20 22:13:26+00:00,380.91,386.91,390.43,L8
2013-05-28 22:07:11+00:00,386.36,385.18,382.57,L7
