,dates,jap0036-0000,jap0036-0001,jap0036-0002,jap0036-0003,jap0036-0004,jap0036-0005,jap0036-0006,jap0036-0007,jap0036-0008,jap0036-0009,jap0036-0010,jap0036-0011,jap0036-0012,jap0036-0013,jap0036-0014,jap0036-0015,jap0036-0016,jap0036-0017,jap0036-0018,jap0036-0019,jap0036-0020,jap0036-0021,jap0036-0022,jap0036-0023,jap0036-0024,jap0036-0025,jap0036-0026,jap0036-0027,jap0036-0028,jap0036-0029,jap0036-0030,jap0036-0031,jap0036-0032,jap0036-0033,jap0036-0034,jap0036-0035,jap0036-0036,jap0036-0037,jap0036-0038,jap0036-0039,jap0036-0040,jap0036-0041,jap0036-0042,jap0036-0043,jap0036-0044,jap0036-0045,jap0036-0046,jap0036-0047,jap0036-0048,jap0036-0049,jap0036-0050,jap0036-0051,jap0036-0052,jap0036-0053,jap0036-0054,jap0036-0055,jap0036-0056,jap0036-0057,jap0036-0058,jap0036-0059,jap0036-0060,jap0036-0061,jap0036-0062,jap0036-0063,jap0036-0064,jap0036-0065,jap0036-0066,jap0036-0067,jap0036-0068,jap0036-0069,jap0036-0070,jap0036-0071,jap0036-0072,jap0036-0073,jap0036-0074,jap0036-0075,jap0036-0076,jap0036-0077,jap0036-0078,jap0036-0079,jap0036-0080,jap0036-0081,jap0036-0082,jap0036-0083,jap0036-0084,jap0036-0085,jap0036-0086,jap0036-0087,jap0036-0088,jap0036-0089,jap0036-0090,jap0036-0091,jap0036-0092,jap0036-0093,jap0036-0094,jap0036-0095,jap0036-0096,jap0036-0097,jap0036-0098,jap0036-0099,jap0036-0100,jap0036-0101,jap0036-0102,jap0036-0103,jap0036-0104,jap0036-0105,jap0036-0106,jap0036-0107,jap0036-0108,jap0036-0109,jap0036-0110,jap0036-0111,jap0036-0112,jap0036-0113,jap0036-0114,jap0036-0115,jap0036-0116,jap0036-0117,jap0036-0118,jap0036-0119,jap0036-0120,jap0036-0121,jap0036-0122,jap0036-0123,jap0036-0124,jap0036-0125,jap0036-0126,jap0036-0127,jap0036-0128,jap0036-0129,jap0036-0130,jap0036-0131,jap0036-0132,jap0036-0133,jap0036-0134,jap0036-0135,jap0036-0136,jap0036-0137,jap0036-0138,jap0036-0139,jap0036-0140,jap0036-0141,jap0036-0142,jap0036-0143,jap0036-0144,jap0036-0145,jap0036-0146,jap0036-0147,jap0036-0148,jap0036-0149,jap0036-0150,jap0036-0151,jap0036-0152,jap0036-0153,jap0036-0154,jap0036-0155,jap0036-0156,jap0036-0157,jap0036-0158,jap0036-0159,jap0036-0160,jap0036-0161,jap0036-0162,jap0036-0163,jap0036-0164
0,1984-11-13 00:37:31+00:00,217.94309321624746,,181.16532777532592,193.15359263174165,198.67220406636693,,197.33518678278747,189.3190730826201,190.53385716202283,185.220034892316,177.37363204126308,169.1705653177292,160.06774988876208,160.79661876537432,166.1102285215893,185.09473901582658,211.85539505191218,224.99866354034313,213.42756590744204,199.46118291408396,187.1782168154783,189.89061152199358,194.94243764532254,181.83104171105003,190.58251902203335,,,209.80420014107966,213.94012006131427,218.1379642130368,220.9053194277809,224.79361532000752,223.73138369271612,226.9859616496014,217.75698332348358,210.12189999830036,201.2895536720995,,208.43373437144555,216.54646954352484,217.45206973729768,215.11034761723914,209.62935660806258,202.800600779793,201.80828836598698,199.0714416822853,196.46403198522123,200.42379355632153,202.69669529208576,206.090645422678,211.33871110600322,213.1618746970369,210.7443407584835,219.76303518983377,227.49783446935703,232.09848953957837,214.59952107762035,197.79212013807137,191.15762274639863,189.57742030412123,191.87936815546556,198.37663828938594,206.76254262450976,213.22991150950406,218.31791071695645,223.80719634387654,212.77580787135642,205.11103225181506,199.4655205884873,204.85746759462964,220.98451063084715,225.38672812294544,215.06787958482073,211.26537283829106,207.0528803783865,,199.13201955133624,196.56031500018258,198.3123744743578,209.56894470515303,217.2132103208284,221.69104262172254,212.6895107162302,203.81972597525538,212.66310201103872,221.8449788422272,228.75897341071905,242.60085510942216,243.07848621884654,238.6946797307215,,,215.3909279509216,222.5581894192848,221.7960868611348,217.7050183119757,219.15962978822557,222.49472954757294,229.6927234663733,234.30597703065484,237.08675634398412,238.18076642442617,,236.3899925722394,,240.61706238188185,241.29573002027178,240.9363488691501,241.2520050820826,244.834226483768,249.23499597965292,246.87924305915257,243.20777166358246,232.76283224182032,238.33675388313446,,239.5006568416929,240.02104654238022,229.75546738612144,229.55515778066507,230.74996729724413,234.77760859908207,237.0427475073511,239.71374307902693,239.29517518795132,,230.05271006870282,,239.18073638155403,243.24063058654707,239.762412537954,237.7213471482698,237.87891585484508,241.72003440964983,236.32074035768147,233.23784532985323,233.09137292365108,234.100389767337,236.9996781532011,239.71699489620954,236.81308109403355,240.05040560426616,239.84039645373565,247.45827778847953,246.04170534581363,241.62331045269076,249.39157301054234,250.6080862735339,,253.8960786777697,245.19033889877934,234.7175452722114,229.94539497227962,233.4206767652389,232.17805079347158,232.04364687742049,235.65582931752576,238.4291870871798,238.93358019890618,229.42210821172836,220.8996499342833,221.939552161753,224.52521344255734,232.35759535010163,230.6847760888412
1,1984-11-29 00:37:33+00:00,210.548831313334,,178.63953330938043,200.40567097410658,202.44796310009144,200.8277699341534,200.4337120902874,204.20646257396544,197.45818874822146,193.40473641562804,185.38165221553865,178.16239359653596,165.42650619816075,166.60441712974628,178.48300846883632,200.46479275883175,212.34735663299006,230.7700634549554,217.31106058157877,201.829308920835,192.51674265933926,197.08092833983366,194.2099677160203,190.4155166873301,185.0476029567354,,203.98614691646853,211.2598536407506,218.20396142316915,214.10102052279834,220.45328886804677,223.5399052749943,225.76192528319453,222.54291638531922,212.9673480083401,206.09560562838504,198.2209824029511,,210.33608594811673,222.9585451098467,222.79216938312342,220.4816309648348,212.1646766375063,207.46383960629885,202.61059137486893,202.8503063288816,196.14931622647285,192.99132743500869,201.5788585920842,,209.47022427664066,209.3972699066643,217.9892976922405,226.42056585921335,231.32938684504074,,223.64030986414014,207.76689347889402,200.27260509760293,194.4961390239171,193.69229691977876,200.6376083674211,209.81836182816767,216.08274212517978,222.82477779784782,226.9481283841541,215.73461498138326,206.87208674724593,196.02389314519954,209.30627322779077,224.6252639662013,228.7615292311444,216.69653562482412,,209.82452034384562,,202.6535953636801,203.2196186985166,203.16681685946492,213.22717897704612,217.88679940928202,223.04553541630705,207.81421060317254,198.69830988273938,209.94345842147308,220.69244192888098,231.75018974669712,241.9589532751659,245.53221896608594,248.4167358459775,228.7654524310038,,222.67269050280055,227.89202867651886,222.79907992291152,223.11734093003466,221.83810930245474,227.51695132844148,231.8247805020962,246.01781895817444,242.83852732964826,240.3587660883994,249.5804887431233,,250.13319758323735,259.75057719560317,248.96371810508595,254.24443265282235,252.83676938896386,256.3052513391763,258.387093277449,260.18512569565297,256.66529088563436,245.48243458015017,243.78729313523328,249.36363700302118,,241.72594370626982,250.2469479040638,250.08591432670895,253.23170773963565,253.60128971500896,251.78302441920042,250.0999293979501,252.26658326294543,250.06845256129813,,246.35027996701086,254.06201842357643,252.5856242495548,248.38434828029008,245.3578652373497,244.6498695728352,,244.98801325077082,246.02200257182,,238.65470738794423,242.8048430377801,238.86615459120517,241.18871548205033,243.11061478712446,241.72161979117828,248.99522810764924,242.77388039035714,242.6841817596526,253.3954935737744,254.78283528600204,244.96240048094646,250.34622973923527,254.01639716794156,248.309452986266,239.52248023956648,233.84262666988653,231.02117995639148,229.78396876356376,240.11516139227905,235.93213365162018,236.95662823249765,234.94872996613478,225.70205121988027,229.42242948048727,227.34175756800795,,222.42144716263036
2,1985-05-24 00:37:46+00:00,186.93354563907047,192.07445371848524,177.5540631868667,192.62088312038503,205.32754150044804,203.09420411490171,199.17879137703852,,195.5432958917817,176.8199183152816,176.47824223738877,171.2487531368595,159.4826657437631,152.33871646599115,165.11627574930276,179.99809993293533,198.10948309008003,218.21745627112855,209.5393786334883,196.1296911276438,180.69293163895586,179.30739525187866,186.23564592887521,195.34760520592073,199.67317029408764,202.47901521532734,,199.23030045263482,208.18856703249497,216.45973370618484,215.3037433342709,217.44815027886443,215.80716180545483,204.9416309830179,196.35208481529313,185.54287506543668,188.63752879179808,192.1495148297875,205.4701098246416,229.38661340652658,222.97768280397676,210.0466948811872,196.51842335722336,190.42113393079822,178.77074023057614,182.47451370024243,202.3517198852307,203.4646173046082,200.64596583967074,200.50633805167456,193.54370503449212,196.1016240236856,196.59568871408004,196.43134396947653,206.70584182174665,217.00655348087292,,204.3999141531574,,195.07866110660845,189.06763543992594,184.31260931627392,192.5281566498533,204.38898685018813,213.90880007472992,213.4586136102563,209.44892714877756,,195.79714624210433,210.4646027875337,220.38607565220337,225.7610803357759,214.90380327422486,,201.7880632520737,,192.76182769089482,184.6685750893673,185.345822687971,191.62731906383559,208.03791908926473,219.47233130357355,203.70783775113526,195.85178269669245,207.66162734773627,229.2442867762162,237.36163951876014,247.77931589406094,223.82695048156523,230.3904633019806,223.381488771785,,209.34676447058692,196.63345659972327,201.73997915151563,220.67107416888985,216.8276287227896,222.7333042966254,233.3588083636472,234.82048241536515,225.15112786694974,238.77486941403902,260.31287459830804,238.4294927316963,240.21991128854953,239.32087380390755,244.83103786606912,227.4691310482177,225.23412842278032,237.0733222108053,235.47508884216597,259.7020094659244,238.5744021735327,230.6808254491838,232.78034647098144,219.18864780621874,,228.5866925999493,229.30200085830978,229.1932122349575,235.07165158614194,234.18585528943723,239.8170537839357,243.7555936890552,242.27398641155412,243.1244063827338,227.6122856436689,222.08675192903303,237.01240839872457,232.45619897424734,220.94308061669727,225.08734709221199,226.7956642723265,224.9771218620455,231.74009845948694,233.85354177805402,238.24683930017244,236.9288167733095,236.39344108114148,237.15445804966853,236.81260298846115,232.78779803843562,233.0478915996831,233.48065646474544,237.82620961137505,244.5711876944565,245.57168406215862,254.08933735289048,259.6885435724194,257.5078253236952,254.5523358518646,256.84014441991536,244.26246140685132,238.26298177934746,246.7339063345376,245.99798783238612,,243.31544318605526,247.62364472682884,240.26819682879756,238.44758984722623,230.76980465889187,231.76332567464306,216.97718072454126,212.9691215468291
3,1985-10-15 00:36:37+00:00,221.17791177544896,210.44168883319207,185.80527154962445,187.5229578059103,202.41135084533022,205.7366735935302,198.59715256688162,,208.40147581607633,200.57170861035945,199.88106556998576,186.71618083507954,176.42794676770092,165.87452351801403,171.9783731605172,187.74351789854563,207.44413282698463,227.2783905407327,,226.88086445751003,,220.06755960110274,209.1010408308366,210.42188449025886,189.5514331296252,200.45913764869442,208.53156372970184,214.95634984622512,,221.05785621816398,219.94887386373506,215.5300910350931,211.21039390802957,213.0443170627904,215.74171682856672,217.85511133914991,203.74928833068796,,202.17936371681225,214.64115095798354,218.42016127648805,217.2999685866602,205.1329113270503,197.05801543371913,208.52490982353459,211.82122326821417,207.43268499750803,211.47556829285787,,216.96093565207804,224.42707257059016,225.71338307137472,225.78409056209355,228.92861426983416,233.47021226084604,229.43185648513025,223.54607507445195,216.42876888415367,215.00103197529046,196.76019589866692,196.249431488607,198.64857996753818,208.51698403558052,212.79052150679416,218.5202884066286,221.91744404182347,221.0589412715122,209.1613326995182,191.40544185565489,206.44838671181543,220.93467132329775,233.08638018556957,218.4123732388375,206.92754496664634,203.41090677210258,184.45730334567688,,190.73414961705663,190.98973514207538,202.74847600934964,212.27166742920468,217.0045929495298,213.17612083738766,204.32751112964428,223.94874483901944,233.77958844515751,239.4815904860726,241.94716459258262,239.04046209811372,233.24881803633008,223.29902042462504,,209.7674163732155,214.10590332900804,213.11598740356635,241.00284276252128,236.02830088488489,230.5002444712248,235.33934378277448,244.1514533522283,249.29483738337078,238.68802718462925,244.88133927871075,248.47408323512045,253.44634149051052,249.54255654986386,236.76756140596834,248.9574834544485,252.045274013496,240.9409816733889,245.64338017198492,256.25074762180674,,236.43174177554013,234.16812182005796,,239.87133799670124,242.1431552858555,240.7880646299401,232.90002242236721,240.7884481358149,242.93400988882757,246.1736650951739,247.73858986522725,252.23612944577462,242.78931055574276,238.92709510443245,242.07119540251023,248.31092964900435,252.98041051113185,241.9131425173323,233.98022409803193,230.804344262171,233.85030756062625,235.4118834924926,238.49380798053963,228.01855856927392,237.4739290715319,234.95809501363337,228.10132321475237,229.61488477770473,237.95229756093198,238.17171535045674,246.14387525245695,251.1952715053259,252.68548503968907,260.48437886041535,,261.6160304246376,263.41743161965974,268.0500044483238,265.1950738838214,244.1208536282409,239.90998594118622,238.47389872970558,234.72514124049832,233.24963395942376,238.56721232389077,242.888064605684,,236.34235304070015,,234.27655470082706,234.6177907711803,234.91342667643772
4,1986-04-09 00:33:13+00:00,,,,,162.5955249771532,,,171.97737572464484,,,167.26586999460073,155.19406971789994,145.24231445710754,138.68510839697495,144.22070785250685,166.5516642934885,187.70099668336633,205.75958579924347,186.96085192416166,179.69004013741053,173.00374831738893,165.3243258589218,149.8430125029111,158.98516792944952,156.90803370581838,,173.58994012754783,177.9603819073083,,181.5701795428011,172.7209254774127,190.0144734273168,190.5519595920324,189.31967207928716,186.1732248220721,175.48907971461014,161.96982078656345,,177.69523353395206,188.19780991248763,188.40788862986875,191.40447895367447,184.3439172530664,172.58748140459176,171.34137080974713,165.00619296306286,168.21845402436628,165.52695203060983,175.19839619038493,172.0438233381902,177.74638034947193,179.69431654090374,175.59477006752732,180.09919562618595,187.3510713706083,191.87958472054294,,170.38799772347699,173.51162223440517,157.8674837416018,,156.97665764336892,170.07903626455715,183.24439237417403,185.50866851487214,191.4739857657447,178.49559017082692,,,158.34750607731348,164.9947135596573,175.47093550309393,180.86204770992617,169.32459600148175,154.69965881174966,149.60083851095996,153.40137496247135,155.0274698686825,154.00077330512002,169.32310278738655,178.27265004421918,192.36441136085608,186.36507084722845,172.11681417461554,184.88833472033477,190.38483497206755,193.0546939038532,192.88358852172806,196.71621080966494,181.13687901378472,,,,,177.28783276618694,177.04761515212158,182.53597601095836,200.49314123977382,204.90574294105593,206.30096184064138,211.62862206168938,207.5968075614665,202.75934844653486,204.36219080749416,203.51558196524024,207.92636669907165,210.0214300848922,204.4427104387955,204.88414404536843,209.97749398671834,215.50867106401932,214.72076318052225,214.143304924213,199.74984078986063,204.91630058054906,200.0343137665015,200.7912437857867,208.76833389248768,203.82079219777518,199.28627294082213,202.74648782391316,209.9157607835913,207.9956584695504,210.13764781626088,212.17431449199916,209.04002255122688,205.31478123875692,201.34187154613602,209.11321063412316,207.31776235713932,205.0137744853124,203.85333960064858,202.75627112610945,201.18759765260052,198.75519711235324,,197.51981126173908,207.4358019387069,206.3276043777736,203.51488404871608,209.0773167471759,205.26307417673866,210.69229834228926,213.7325157552129,222.3915274408581,217.26073461130915,221.2104156661157,230.2246267166321,226.02840231128354,226.43589821842846,217.67409338431372,213.83927552618962,202.68733374742425,204.4469989349422,209.90492252725446,207.39059950737973,208.88495193080962,207.5936386745263,203.24990756828618,200.6629667221977,194.98644367231984,197.8794753171368,199.07393983034035,197.5143357624307,194.04414053831692
5,1986-06-12 00:31:30+00:00,203.84344334058108,185.73404480345505,169.27447475715962,165.29126116175615,174.40607251397049,183.52742560914544,192.86271173173,191.898264522091,,198.6370927985943,189.74067591172047,173.5244231869525,158.41496191973653,151.53051479445537,166.29818606782084,183.25438388855127,205.82257119408771,213.08306485613008,207.03749726895023,201.8413354583258,190.92440270240945,191.81226318397125,183.40764325614055,185.97024739466923,188.56999853281332,170.76615983460977,186.0597393040388,,199.60037433296174,206.66092359921421,208.28439358635634,206.5846298763925,207.9832188379397,215.8661740645527,212.81795394822925,201.01411838956432,181.72095075845684,185.3179682503168,194.01118460246818,195.62955058732214,197.2511357636574,205.34413017208124,213.6601400614103,203.7488896315153,195.54313401983003,186.29618867461693,181.9670645570994,190.16796783992476,200.10629868843418,203.8797662572781,204.69465515308661,204.92027218320425,207.36618626810267,207.76749101457446,221.7294565549555,225.84855049813166,222.94565856537736,,202.39615619863093,192.3170035200202,184.43628563527813,183.6835120975461,191.4908120371623,204.07142112697034,209.9976953286835,212.3242117584047,,197.40923118443936,183.00685189999726,193.33035466846874,202.34335400052143,212.60406549879318,197.05909587116122,195.97517121607424,184.16375551610315,179.36550559203994,185.07740635646513,186.33196395638032,191.74247693192694,204.4995472338111,223.75269312811827,219.11704962290136,208.96956021794577,195.1752141007662,194.14894900932353,191.65391728963436,209.05317569830802,210.83359416087094,221.31603788603923,220.36009298375382,217.01043655195323,,,206.2739018058064,206.4255415140676,207.59817803050214,214.5331930997124,210.1816720977277,222.1855509907903,233.3765303124066,238.70912124238828,234.78146305884516,237.05518991908082,235.95975011778924,234.42731910808078,226.38203491495742,229.51841112163433,236.2237773260224,235.32162008518102,230.21976629481154,235.5040191011576,235.24260964535492,236.43044359327445,243.31934543347714,243.63627554866858,,220.44253667509616,221.9806349964188,226.99920823243167,230.25287625389893,235.01123943113217,230.17519500684094,233.85045489588953,239.83067849408886,,247.1409679881953,,242.15191072215498,,246.89841740756088,241.58768722807986,240.35470060913173,232.61509291742678,224.89935684595437,221.07599721598132,218.10300240296772,215.08420930150112,217.0032989459794,216.56830380696434,216.77169539592973,221.4652353517467,226.9328681319832,227.57482920614166,233.7615634418122,243.6743289800589,,245.49902459600452,256.3733067491753,265.8571978514525,255.9678838129111,257.1202826052915,247.07094089018673,239.13436748938432,234.63110470560017,234.23888052513504,231.61023601595372,229.233381152523,220.51769984343278,218.58842425545797,226.39903859720806,218.7075857191233,228.2497290451617,224.18794632609416,215.67656163742643,201.56142223106636
6,1986-06-28 00:30:59+00:00,,,,127.41837626569871,156.17793852958954,158.6696730121028,162.0150507368737,170.85189770209735,165.8993516115885,173.1781794393315,164.04413793123535,138.7346631355377,130.39473226409854,114.45861992637022,130.01779958622836,158.67656726945484,180.26178066114448,204.27741472340227,189.4743701344554,181.86110442668104,174.25154431160934,165.52515672680363,154.6783606898514,151.3057472852324,164.50999547840712,,154.15237872106735,166.49357500004183,175.8988258569014,178.0803465471792,185.55340384639612,179.82121420365058,184.45103248247716,190.50849266821956,194.94897180723058,180.18769710413392,161.74711656853444,169.5711795139963,179.2942837932679,188.71105333307054,183.4653141457383,182.00692356737187,191.2314738143114,172.29819893834855,154.32770885296785,156.11115895157053,151.92583406010206,167.73490231074075,183.3166652423448,175.3667632492741,177.76211470458614,182.28773937229477,184.2310447371719,189.29542169346448,201.44493865346982,200.55579927424424,200.85955676695815,187.0289897154251,174.20046428813544,165.3106492542443,154.4359725795489,160.2040157331505,175.75038001923926,192.5340102365332,192.53827204734804,192.78243696806854,180.1519169211336,175.09665679330152,163.16388022633805,181.00852180038942,186.8627180696332,179.91205628963368,171.10070630340692,167.1617633892068,167.9807707318528,151.28191657066515,,157.22546396351558,161.21670564827457,166.01899715566134,,184.32573490030822,172.14660038674143,158.24791584821338,177.31678129428843,183.55346896530725,195.88323275816194,208.8762343245343,205.39430836061968,207.7809921364751,202.01514743570465,,,,186.60811786929048,183.64606362443038,181.66592650008343,185.92984516809958,197.06913655510817,206.13265360202433,215.352023998593,215.9676812272831,217.68433291800847,,,208.15610006011215,,221.7904249155307,201.83233139652603,209.8932096746948,214.17141640467133,222.52550205318565,221.2445467817945,223.79436919023877,217.41402497741836,,197.0394168218004,192.44105737448695,202.24282905553372,218.70452174518948,217.59638742920825,209.8256563986884,208.22712513959746,208.63184074943302,214.36556389580335,210.47822361796477,204.3839066409961,199.7396507170709,206.25377747417522,208.74035266089118,204.27494660999258,206.63164206563854,202.9201598146899,206.61438547332625,201.99508407621624,189.35039937311709,184.5704881119711,,184.71313698295634,184.77675119360563,193.7095300601015,200.1556869833787,195.35539858120475,203.1197750468438,214.543009242145,217.64150421543505,216.44459029335613,223.33634178314537,220.67096623028561,221.24936133290842,224.90278970861647,227.84600068670068,213.62940739440538,208.1347717111001,206.20604511428274,207.06288984719083,208.96827961657908,202.46169923832213,204.03482392790676,206.0282517869743,194.54990345893827,196.48806571905513,189.26251230736156,192.94063383783623,186.86162854361845
7,1986-07-30 00:29:54+00:00,197.5869834227516,171.55041853999364,143.65431188038463,162.47331693000072,177.627107922976,187.60640475434496,191.87441415505882,197.17994591912617,187.50566039463536,182.99266734556693,177.6826277779949,164.01392514297459,152.08738732343585,135.55335126447721,143.7813164108696,161.56512137694136,198.3728732003373,218.80460174181823,207.24756725720434,203.11776409334348,192.44371379491028,184.1939594178459,176.35877090602108,186.68133614525226,183.7844177858849,174.440339466826,186.1617770234415,187.4781536550688,187.49203340380592,200.94644552858506,197.38650143070004,202.42389574975334,204.12541738725395,195.67026385237116,210.3548793002716,199.25423696481928,175.18486693998977,179.5121654766499,193.08762469610198,198.805632477857,195.31985281173803,204.56984409988883,202.27840335919495,191.4643707032073,184.2211589533351,181.89250687710182,175.9521632030675,185.17073169539844,184.15993183773838,195.42580566044245,193.22893198173722,192.96404550893533,193.50217195252532,196.4986043597218,217.594773074805,203.38322072539032,204.85919778497302,198.00256640033913,188.76096631960263,175.84429413051012,175.28033361806652,172.3282336320648,198.91553259690502,210.8682423836095,213.80196557321932,215.14293745384717,201.44168599325684,190.89703797197024,173.51650641547872,188.29381155109644,199.09727047807118,201.6337334558972,195.99748665114532,180.45626887490144,182.5516672855381,,170.3635537857469,173.7341181270441,185.38066564010398,197.92301687256796,207.65331502046763,201.02234670027303,186.2176248766072,171.01289819734572,187.78426390078292,204.04221694847666,214.9013920800186,229.36766997223802,228.01347161552397,227.6174999663037,195.7239650346111,213.3256609208949,,201.3841795152285,208.59690265301555,209.25809385325314,210.4282500403805,201.55378831537428,219.79919600875033,220.48510044247848,229.57310436779701,225.03762890577417,223.5797431281787,228.06546515366972,230.2020525889349,223.37635263526994,225.14405123997673,231.18824979004268,231.89149516025896,229.61692637063572,231.18729703879882,228.3503370136453,232.38683807273677,222.10519349582657,223.3856638513542,222.7623030566352,206.73231912743324,216.10177199413187,214.36141082427906,217.04653206971307,224.496864170641,222.27393547684449,229.50907898728804,227.11026360757566,233.50391605803082,229.5897473074564,224.9198192822652,228.4175432980974,236.29559288307757,228.92951649417648,221.92646088987024,219.31901817115843,217.50430843257774,211.94281270727328,217.15245951021865,217.61948831746588,215.54251708794493,220.17501591921678,226.7009999059379,222.879636604066,224.13836179292338,225.21418357145257,226.51273827246814,236.86642860783644,239.42418888795828,245.19641399189442,237.67719698076883,246.67509549855254,252.75714006767816,249.55370814649183,241.19574862444364,251.45589407686253,240.59178854007814,237.65893321254492,237.80837818444343,226.71564366657597,230.38619671279474,233.445431342655,228.58322393438198,227.64636958316876,227.18999149021428,222.45047996478783,224.52192530846736,,218.38520441764638
8,1986-09-16 00:28:11+00:00,208.76667792818108,183.49365353172703,167.9066129002559,,179.33541653792537,180.0347442633786,193.68851187147058,191.75277478542142,194.23621119543958,194.07753833874727,185.5473211127745,170.31726764672567,160.89234471207487,152.07553540466898,169.80929784565092,180.6538627384831,198.8589581176115,217.601007812445,212.007132895217,,194.53626356649428,192.02664233114018,172.93350869382746,173.78015131784161,180.9346681027729,189.460063566271,,202.28791609579918,195.74644235197997,196.79007293286256,208.7680214533681,207.35659911155474,204.511313688225,197.94436822953008,206.77203659250102,202.92772979125482,192.58439945031634,186.98427116596375,193.55948781903558,198.9934389440659,197.10982817218877,202.75397163771237,201.34251747976356,194.0575170423104,191.04383958122372,186.99147259980168,186.33546131683886,185.39063058277662,200.80433659028043,206.1562497696815,209.21416534411946,203.53801845725508,209.77233449003538,212.990726513766,218.00230708690634,221.62254629500939,205.26901127171192,202.72161715231846,,189.45459856901755,189.5377628973987,184.55044377404226,200.59650133005943,209.6965535819033,214.17222723152258,220.09854150616513,,195.07724595371147,184.4300700019496,201.07689321559084,209.7907973584258,217.15480080400363,205.36429891632434,190.03443935742322,181.98282317146905,173.6349232882528,,171.36737561435632,185.37514156279352,207.8859113068021,212.94077566882862,214.3936719797848,201.94226597010677,194.0398109653443,,216.34654736308417,234.55826024680948,239.11931642759433,237.74482505314944,227.41908923450092,208.1269036565483,,236.90708813706672,,235.70808278669787,241.6216209352649,225.1801639959717,225.72283447735117,240.52687041491143,245.61767316562032,238.56752351125047,238.3951164643192,234.82715238912587,241.42550128879836,242.78797590783262,239.25311099916786,,235.0337368373443,235.302158606625,232.35492165550437,235.7218457272409,234.220749136131,238.46293782080693,230.8368906611675,231.4711852351396,230.18820773194102,229.20265626932184,227.66475598444262,226.99060351741258,227.4526398606689,234.11759227879568,237.05504524782933,235.84546101786034,236.40385934608045,240.64675762731406,240.78734513091797,235.10496567907558,237.75584290666427,248.330478826749,243.7466770779605,238.7576177425064,231.56502546982745,230.61021068791533,229.26018172629136,227.65168993159512,225.55022866432995,224.4046059896595,227.9761267206404,222.15840220197921,226.34041744297144,228.67385616689884,229.25209711521643,229.636956637712,240.0020359309114,244.05761249771317,247.77465994018712,,262.94842664302985,268.8721353813756,262.8469971167647,265.85755778622234,268.20384334408175,259.4537662620281,249.83568684241064,241.80285029129666,234.26620475355713,233.71194859161622,238.81482130292187,229.62652651402624,226.56693512001823,224.08885835837015,233.12167179278447,,234.59767781685167,221.85360838858048
9,1986-10-18 00:27:09+00:00,222.01645856848427,202.7896585313766,188.95267263827174,190.10969496848452,199.61150945208652,209.08258593379236,210.31762979342625,213.64864397678554,210.3326667826953,202.6052159104617,192.60525327236925,173.60662079520688,160.64746308625092,166.5248534429564,177.67641663453708,204.01830372084333,224.3088748513781,244.05852309733586,236.49003877027758,225.9650831133027,216.57405910093948,204.43191213471698,189.36304018975605,193.66962807309923,211.4921674759979,220.768970745555,222.2962470602674,228.19619416632963,226.64408943934615,229.04123166271575,217.65363985018763,216.26360969484315,212.80028220130768,220.3346388214233,229.59259362359848,227.976790613434,225.52215271206572,206.6045166370086,211.17541985214953,226.0197259732745,223.99927560318426,221.11815919018812,215.5820145609593,210.1569009172649,210.56882574936714,194.52145003307595,185.97922665828506,197.69330500824753,211.69694911234026,217.02649619039204,223.16976649883014,226.09548376405843,226.6944903716959,230.760398156788,229.0628707219306,232.78538868993803,226.39561508174754,,206.3444799785914,201.19589272750233,191.2866138214656,195.39588794634673,208.643718957321,222.91475193324732,231.6244006042328,235.33471942039924,224.4988689005954,219.5740504007805,206.42982994327102,,224.67281440191798,225.1115444070768,,207.37039124922723,202.60169049411965,193.74536284388637,195.0560785350301,201.26177670049609,202.58505785680617,211.6019290371069,223.08353940286145,231.22385845176743,212.96599493105225,198.51757196690062,210.4952263516828,226.94145761632467,239.77212894319484,250.81148631580538,248.03576196256137,248.0211460726064,240.30432223431288,226.4116535373315,231.15721126482947,225.46996991059078,228.9917407998603,233.5599393065453,230.83529266586206,229.9607435530487,234.44571165452538,251.34122199049358,250.2429358098438,252.94103727582024,246.3578828830937,243.66811198649793,241.9357143720317,247.9572608452152,257.2380255986823,249.24111931188304,251.26217357090107,248.72183472106985,254.4425252104819,250.88715366391523,243.40582516436513,243.48903409704968,,248.88508141556096,,244.35873041246293,239.74330428863607,240.172015969563,246.63203795401068,252.47979355103163,253.9439165537255,253.39601213326216,256.54550342328764,257.8561936242922,264.81122884836225,262.93851117767565,258.7772162216368,262.05071132921165,252.4749922388583,243.87520973266544,238.01407548523915,237.1701576911835,236.16263589811336,237.47358569808299,238.1596681993726,242.6037857888337,245.9694651028002,243.38724092402998,241.6621581229828,243.58799455411963,250.50431314911026,257.17682497857254,255.41823655489736,261.24779696485695,269.19078702711187,276.6114999387528,276.94016261517413,267.78367278940834,263.55661642167473,266.9451216347393,261.8182524307822,258.0981301258013,,248.5007809764034,,243.64815702697547,239.28024678065697,236.51329485035706,223.46630028410775,236.31834509412326,241.60028790623684,246.34681443687606,234.87052465285282
