dates,sar2111-0000,sar2111-0001,sar2111-0002,satname
1985-07-28 09:35:58+00:00,332.82,,,L5
1988-01-26 09:35:22+00:00,304.21,,,L5
1991-10-01 09:30:07+00:00,,206.85,222.08,L5
1998-02-06 09:42:06+00:00,,221.54,217.77,L5
1999-08-12 09:59:01+00:00,240.94,228.42,226.12,L7
1999-08-28 09:59:04+00:00,237.93,220.57,222.94,L7
1999-09-13 09:58:59+00:00,239.73,230.36,211.40,L7
1999-09-29 09:59:09+00:00,238.69,231.61,210.22,L7
1999-10-31 09:59:01+00:00,232.80,,226.21,L7
1999-12-02 09:58:56+00:00,237.78,233.23,226.57,L7
1999-12-18 09:59:04+00:00,236.57,230.26,225.11,L7
2000-01-03 09:58:57+00:00,235.34,230.67,228.23,L7
2000-01-19 09:58:54+00:00,,216.45,180.79,L7
2000-02-04 09:58:54+00:00,240.19,232.05,211.03,L7
2000-03-07 09:58:42+00:00,239.19,231.64,224.04,L7
2000-03-23 09:58:44+00:00,234.98,206.30,209.08,L7
2000-06-27 09:57:49+00:00,237.64,216.33,210.05,L7
2000-08-14 09:57:13+00:00,236.80,212.51,225.57,L7
2000-08-30 09:57:02+00:00,226.71,217.16,224.60,L7
2000-09-15 09:56:43+00:00,235.81,226.75,224.55,L7
2000-10-17 09:56:17+00:00,237.30,217.78,226.92,L7
2000-12-20 09:56:33+00:00,236.73,228.48,225.16,L7
2001-05-13 09:56:03+00:00,238.71,227.42,219.56,L7
2001-05-29 09:55:55+00:00,238.92,217.75,228.56,L7
2001-06-14 09:55:43+00:00,235.92,211.37,223.24,L7
2001-06-30 09:55:29+00:00,241.54,227.71,215.69,L7
2001-08-01 09:55:16+00:00,233.85,212.53,218.23,L7
2001-08-17 09:54:57+00:00,242.65,218.24,219.69,L7
2001-09-02 09:54:47+00:00,219.93,221.30,211.60,L7
2001-09-18 09:54:35+00:00,238.98,227.72,226.68,L7
2001-10-04 09:54:23+00:00,,216.68,,L7
2001-11-05 09:54:31+00:00,237.86,231.23,218.08,L7
2001-12-07 09:54:41+00:00,233.15,231.05,229.30,L7
2002-01-08 09:54:52+00:00,234.25,229.83,227.62,L7
2002-02-25 09:55:04+00:00,239.38,,255.81,L7
2002-03-13 09:55:01+00:00,240.69,232.12,225.75,L7
2002-04-30 09:54:58+00:00,238.40,228.34,220.18,L7
2002-06-01 09:54:45+00:00,238.74,231.92,223.65,L7
2002-06-17 09:54:38+00:00,239.98,228.25,219.27,L7
2002-07-03 09:54:34+00:00,240.12,227.76,218.44,L7
2002-07-19 09:54:27+00:00,241.97,231.19,220.48,L7
2002-08-04 09:54:19+00:00,235.94,225.34,227.30,L7
2002-08-20 09:54:16+00:00,245.18,230.46,218.57,L7
2002-09-05 09:54:07+00:00,239.82,228.85,227.02,L7
2002-09-21 09:53:54+00:00,236.40,221.47,226.93,L7
2002-10-23 09:53:55+00:00,217.46,199.01,200.32,L7
2003-01-27 09:54:37+00:00,237.28,231.11,219.18,L7
2003-02-12 09:54:48+00:00,240.08,232.88,218.73,L7
2003-03-16 09:54:51+00:00,237.14,228.73,228.24,L7
2003-04-01 09:54:51+00:00,237.93,203.74,228.10,L7
2003-04-17 09:54:53+00:00,237.81,230.11,224.12,L7
2003-05-19 09:54:48+00:00,235.32,217.32,231.76,L7
2003-10-10 09:54:11+00:00,,230.91,218.84,L7
2003-12-13 09:54:54+00:00,218.40,227.74,234.47,L7
2004-01-30 09:55:12+00:00,219.53,225.72,230.76,L7
2004-06-06 09:55:14+00:00,235.28,220.77,222.52,L7
2005-03-21 09:55:50+00:00,250.51,234.34,229.89,L7
2005-04-06 09:55:46+00:00,239.87,227.50,222.53,L7
2006-01-03 09:55:54+00:00,235.96,221.97,230.77,L7
2006-06-12 09:56:09+00:00,241.26,229.56,215.43,L7
2006-07-14 09:55:56+00:00,235.05,,,L7
2006-07-30 09:55:49+00:00,221.00,228.47,226.90,L7
2006-11-03 09:55:55+00:00,260.49,231.42,212.29,L7
2007-01-06 09:56:21+00:00,228.29,228.53,227.63,L7
2007-03-27 09:56:40+00:00,238.77,220.96,225.20,L7
2007-07-01 09:56:22+00:00,237.31,226.01,220.29,L7
2007-07-17 09:56:19+00:00,237.05,226.61,212.35,L7
2007-08-02 09:56:15+00:00,234.16,212.48,226.10,L7
2008-01-25 09:56:28+00:00,224.44,,,L7
2008-02-10 09:56:26+00:00,239.17,231.28,228.43,L7
