dates,nzd0605-0000,nzd0605-0001,nzd0605-0002,nzd0605-0003,nzd0605-0004,nzd0605-0005,nzd0605-0006,nzd0605-0007,nzd0605-0008,nzd0605-0009,nzd0605-0010,nzd0605-0011,nzd0605-0012,nzd0605-0013,nzd0605-0014,nzd0605-0015,nzd0605-0016,nzd0605-0017,nzd0605-0018,nzd0605-0019,nzd0605-0020,nzd0605-0021,nzd0605-0022,nzd0605-0023,nzd0605-0024,nzd0605-0025,nzd0605-0026,nzd0605-0027,satname
1999-07-18 21:58:49+00:00,,,,,,,,,,,,,,,,235.38,238.50,,212.82,206.57,223.53,239.57,,,,,,,L7
1999-09-27 22:05:12+00:00,258.22,254.09,253.50,231.55,234.87,224.20,228.24,212.99,234.10,280.89,,,256.77,231.80,243.13,238.25,254.41,248.34,240.71,244.43,257.12,265.34,261.39,259.16,248.91,244.59,240.99,229.14,L7
1999-12-25 21:58:52+00:00,278.19,273.54,285.59,,218.35,263.97,244.68,241.42,242.30,249.00,,,,,,,,,,,,,259.35,239.10,237.71,228.54,235.33,218.40,L7
2000-02-18 22:04:53+00:00,261.02,258.66,257.78,246.18,230.94,239.76,233.45,232.21,275.86,,321.72,317.05,286.36,236.04,241.33,234.24,250.27,247.90,232.07,239.36,255.21,268.50,264.97,245.99,234.65,233.47,246.18,230.39,L7
2000-05-24 22:04:10+00:00,319.79,,,,,,,,276.34,,308.25,291.14,249.29,249.16,250.79,251.74,264.92,255.94,235.36,244.73,273.28,296.58,295.55,267.89,254.36,241.26,241.01,233.69,L7
2000-07-04 21:57:38+00:00,,237.90,,223.98,219.37,204.01,199.97,193.52,,253.59,,,217.58,223.71,242.44,256.38,263.37,253.58,236.92,247.94,255.93,274.54,268.44,261.65,246.86,236.95,241.52,232.78,L7
2000-07-11 22:03:41+00:00,285.05,271.59,,,247.69,,,,258.16,263.61,,,226.25,238.61,240.71,244.59,266.57,253.08,236.64,243.54,257.68,280.63,275.16,259.73,245.43,240.85,239.11,225.91,L7
2000-08-05 21:57:08+00:00,,,,,,,,,,,322.80,306.81,277.60,284.69,263.74,256.89,259.62,250.02,,,292.32,306.63,300.15,,251.76,248.10,245.02,231.64,L7
2000-08-21 21:57:02+00:00,309.75,,,,,,,,,302.14,294.23,277.58,252.27,254.58,245.04,250.14,258.24,243.60,228.60,247.91,275.12,289.98,295.19,268.41,245.95,240.37,242.36,224.96,L7
2000-10-15 22:02:20+00:00,,245.72,245.41,234.27,221.70,219.23,212.35,208.42,,261.23,272.27,272.93,249.40,227.84,239.74,232.37,248.96,245.41,237.45,239.51,252.25,257.81,259.05,244.43,241.56,231.36,236.24,222.72,L7
2000-12-11 21:56:24+00:00,,261.10,258.25,234.25,232.37,228.62,234.32,225.02,267.56,296.37,304.07,307.57,270.99,227.01,234.86,223.04,233.03,237.46,227.00,231.23,,,,,,,,,L7
2001-01-03 22:02:36+00:00,312.75,,,,,,,,,313.81,299.92,285.01,242.73,247.74,241.79,241.70,248.29,248.50,232.78,247.84,275.23,286.82,288.60,263.50,255.81,238.21,231.19,221.71,L7
2001-03-01 21:56:21+00:00,312.83,,,,,,,,305.21,312.19,305.07,282.79,255.44,252.91,239.24,240.08,251.01,245.54,235.08,241.07,272.02,288.43,291.73,261.96,250.89,242.79,233.34,229.07,L7
2001-03-24 22:02:23+00:00,,255.80,262.77,252.20,236.77,234.09,228.39,229.73,,296.23,312.68,303.15,276.02,235.76,246.72,237.41,265.18,260.45,251.45,255.53,271.54,270.69,282.87,249.17,247.75,236.53,243.32,231.82,L7
2001-06-12 22:01:48+00:00,,318.76,326.47,,,301.04,,,337.70,330.88,323.91,302.76,280.33,263.76,254.30,251.72,263.77,253.52,250.69,267.18,284.14,291.81,,263.17,260.72,248.02,247.26,237.18,L7
2001-08-08 21:55:01+00:00,303.04,290.65,306.99,,257.35,266.65,263.18,266.80,,,,,,235.97,241.37,239.59,248.70,251.36,245.63,237.80,267.50,283.53,270.63,255.47,251.43,241.34,235.00,228.39,L7
2001-08-15 22:01:02+00:00,272.24,259.10,284.05,233.67,233.76,249.90,,234.28,,,,,,234.81,239.14,231.65,256.29,242.21,238.27,245.86,261.65,279.78,268.84,246.73,242.29,237.76,234.76,224.48,L7
2001-09-09 21:54:36+00:00,,,316.67,,,,,,318.48,326.33,321.55,300.95,286.98,264.15,249.94,246.00,255.11,244.54,241.49,,281.24,288.90,287.19,258.55,250.79,241.05,234.34,227.61,L7
2001-09-25 21:54:28+00:00,309.86,,311.40,,,283.37,,,307.13,309.58,295.04,280.43,246.01,243.33,240.34,238.46,247.73,244.70,241.03,242.65,268.30,278.23,260.63,255.24,250.39,244.77,229.39,231.05,L7
2001-10-02 22:00:28+00:00,,260.00,,246.54,226.10,242.63,224.11,224.91,,292.34,300.50,299.12,272.25,236.33,244.89,235.29,252.29,250.84,251.75,253.09,270.11,268.82,275.43,247.73,247.16,238.69,242.02,231.52,L7
2001-10-11 21:54:09+00:00,304.99,306.98,309.19,,285.00,274.88,,,,276.25,289.72,290.37,,237.16,240.21,245.39,250.68,246.65,235.28,233.01,265.66,275.11,267.40,251.99,239.74,234.07,230.34,222.24,L7
