dates,satname,nzd0266-0000,nzd0266-0001,nzd0266-0002,nzd0266-0003,nzd0266-0004,nzd0266-0005,nzd0266-0006,nzd0266-0007,nzd0266-0008,nzd0266-0009,nzd0266-0010,nzd0266-0011,nzd0266-0012,nzd0266-0013,nzd0266-0014,nzd0266-0015,nzd0266-0016,nzd0266-0017,nzd0266-0018,nzd0266-0019,nzd0266-0020,nzd0266-0021,nzd0266-0022,nzd0266-0023,nzd0266-0024,nzd0266-0025,nzd0266-0026,nzd0266-0027,nzd0266-0028,nzd0266-0029,nzd0266-0030
2000-11-25 21:56:47+00:00,L7,322.39,322.11,321.91,326.12,328.47,334.06,318.86,329.08,327.13,328.32,341.84,326.70,318.88,313.99,313.76,318.47,318.88,317.15,318.39,326.19,326.38,325.14,332.66,335.33,331.03,327.55,333.09,334.82,329.59,327.23,335.17
2001-03-17 21:56:40+00:00,L7,368.85,357.21,354.77,353.49,364.22,372.61,367.93,370.62,369.49,372.26,368.60,373.13,364.84,368.42,367.38,372.92,371.20,387.80,394.12,384.72,384.50,386.53,388.59,391.75,403.30,376.07,378.93,397.43,360.00,369.93,374.28
2001-06-05 21:56:04+00:00,L7,334.95,325.66,322.89,325.76,323.54,333.53,329.05,321.86,325.98,325.29,326.27,338.50,314.55,301.07,312.25,304.08,307.35,315.39,313.53,321.52,305.62,297.80,318.61,331.01,328.68,331.74,320.80,329.65,323.91,633.66,536.36
2001-08-24 21:55:12+00:00,L7,579.01,596.66,,,649.18,336.49,306.16,377.39,568.12,593.94,605.90,567.92,,414.61,399.43,409.74,637.38,641.08,404.50,426.32,412.05,395.89,554.74,648.25,,,,614.63,570.54,525.51,491.34
2001-09-25 21:54:52+00:00,L7,403.84,362.09,367.58,363.49,388.05,381.43,374.89,372.50,378.65,384.10,380.59,376.94,377.84,385.35,369.92,379.34,382.43,388.63,382.85,389.77,389.02,383.26,387.80,393.80,399.05,383.01,386.20,400.42,369.33,381.52,388.47
2002-02-16 21:55:18+00:00,L7,355.27,350.61,352.33,362.28,366.11,371.37,369.16,360.90,366.57,372.86,362.90,359.75,358.89,366.71,364.65,361.45,362.14,369.89,371.91,372.93,375.57,367.33,364.70,364.40,363.55,364.56,365.43,358.22,357.25,352.29,358.40
2002-03-04 21:55:22+00:00,L7,350.77,342.52,348.31,348.13,359.15,364.32,359.42,365.05,367.32,,,,,,,,,,,,,,359.09,349.00,367.22,354.82,359.26,369.14,351.87,351.14,336.04
2002-08-27 21:54:24+00:00,L7,369.75,347.20,347.12,342.00,347.03,358.51,355.04,358.78,348.39,349.82,346.95,344.50,332.63,332.96,324.26,328.39,336.64,333.01,338.01,331.83,350.47,354.67,344.09,357.47,366.57,346.24,340.49,351.43,356.22,349.84,347.16
2002-10-14 21:54:07+00:00,L7,361.34,351.73,351.91,361.36,371.38,360.15,356.87,364.89,369.62,372.85,365.46,370.74,353.88,351.80,353.25,353.86,366.73,373.61,359.46,368.49,370.04,371.40,364.22,364.43,398.63,371.01,367.49,385.16,349.66,364.09,372.95
2002-12-01 21:54:40+00:00,L7,341.13,340.25,334.04,342.73,346.32,353.45,351.86,351.64,351.87,356.17,359.20,346.13,341.35,344.96,344.12,343.13,344.03,342.33,348.09,354.04,349.75,349.24,347.54,352.71,357.40,345.79,354.53,352.13,344.64,339.37,348.82
2003-02-03 21:55:01+00:00,L7,314.31,310.00,311.49,301.76,312.57,327.51,329.62,310.08,306.70,307.77,331.27,317.69,295.10,283.25,304.08,303.98,291.29,309.57,315.19,318.95,294.28,292.72,306.92,319.28,293.70,292.37,304.60,310.65,284.62,286.92,302.70
2003-02-19 21:55:06+00:00,L7,313.55,317.90,318.85,315.99,315.23,326.87,328.93,327.39,315.10,325.24,339.39,332.43,314.71,308.60,310.65,306.60,299.91,311.19,316.23,321.35,298.23,293.75,314.62,318.25,296.25,299.41,305.56,311.60,288.44,300.46,296.65
2003-03-07 21:55:10+00:00,L7,352.73,341.90,339.49,341.17,347.95,356.71,347.48,349.92,348.79,355.49,357.20,356.83,353.39,353.06,349.18,353.34,354.80,361.26,365.02,372.21,372.90,362.47,361.71,363.80,360.51,349.24,352.35,357.18,347.09,355.21,352.14
2003-04-24 21:55:10+00:00,L7,369.44,342.68,343.57,336.76,345.43,357.87,351.74,354.39,350.66,357.45,356.93,352.40,347.35,352.39,354.56,351.87,359.91,357.17,365.80,371.12,364.93,363.27,376.26,364.67,370.45,360.25,360.68,368.14,349.20,357.75,362.96
2003-07-21 21:42:57+00:00,L5,390.18,306.25,,302.43,297.53,346.73,350.37,327.62,132.12,144.97,344.24,350.57,352.11,356.48,355.31,345.92,364.36,366.47,357.54,367.19,372.75,282.38,144.26,192.36,188.09,187.63,162.11,162.98,139.79,167.84,199.11
2003-07-29 21:54:53+00:00,L7,339.61,315.35,316.89,,,330.42,337.71,317.91,323.43,325.04,341.94,342.40,318.94,320.54,315.76,313.10,,,331.78,331.97,334.08,317.82,331.03,339.69,311.13,334.09,324.46,328.59,307.79,,
2003-11-18 21:55:03+00:00,L7,388.35,355.92,352.87,350.89,372.84,362.71,,,368.22,372.55,370.98,357.80,357.16,356.64,352.72,354.38,369.07,376.55,373.78,,,373.63,367.89,370.11,379.39,371.79,372.17,395.37,359.18,372.07,376.39
2003-12-04 21:55:07+00:00,L7,345.98,333.21,335.54,332.23,343.45,350.32,348.22,344.76,,,352.86,342.11,337.93,331.92,325.74,326.93,337.62,353.59,356.42,366.07,359.12,,,387.92,369.66,,,,,,
2004-03-01 21:45:26+00:00,L5,357.35,340.40,338.88,333.02,344.99,352.38,339.25,348.44,348.39,341.18,340.23,337.76,337.49,343.03,340.49,329.63,337.18,344.64,349.95,344.30,347.62,346.24,346.27,349.41,348.47,360.36,350.68,355.01,341.28,339.25,347.36
2004-03-09 21:55:39+00:00,L7,340.48,329.46,331.61,328.63,,,330.91,337.57,340.78,336.71,339.91,338.98,322.52,316.42,318.38,313.31,,,334.66,337.91,340.87,344.45,341.99,350.51,339.17,340.54,345.71,344.20,323.89,,
2004-03-17 21:45:32+00:00,L5,329.20,323.84,318.08,318.73,329.86,338.41,336.07,335.00,333.51,329.91,334.46,339.14,324.87,318.47,320.08,318.09,319.93,325.83,332.10,338.21,338.55,333.92,334.95,341.99,342.89,335.65,337.71,336.14,318.46,319.85,329.39
2004-03-25 21:55:42+00:00,L7,349.06,,,338.35,354.29,355.76,352.25,362.20,368.97,355.78,341.71,352.05,335.28,346.14,,,347.20,354.82,345.69,351.33,353.62,346.52,345.05,351.42,360.57,346.20,,,343.71,351.71,354.00
2004-04-02 21:45:42+00:00,L5,324.90,316.79,317.30,320.96,325.08,330.24,322.12,324.75,323.52,322.36,318.91,333.68,314.93,307.98,309.76,318.03,321.58,325.75,323.27,325.52,322.84,319.03,327.97,336.60,330.37,334.14,332.98,337.78,320.29,319.92,320.36
2004-04-18 21:46:13+00:00,L5,327.07,314.08,318.05,327.99,319.39,343.75,332.93,325.76,324.18,324.91,347.91,335.33,311.45,310.42,306.99,306.92,314.78,328.14,324.35,327.11,326.39,315.88,332.98,332.48,319.27,331.53,327.70,333.50,324.41,327.01,327.90
2004-05-20 21:47:08+00:00,L5,328.52,325.77,317.84,319.55,319.56,330.75,327.93,326.24,325.79,320.53,342.49,335.66,319.88,311.86,314.94,299.75,315.09,326.23,322.42,321.07,321.84,301.71,326.56,339.92,320.39,324.36,312.54,324.36,316.27,182.83,222.92
2004-06-05 21:47:36+00:00,L5,323.42,318.08,315.99,293.41,307.50,309.26,324.76,302.67,324.66,344.53,311.51,299.92,292.18,306.78,335.58,351.78,337.63,345.51,294.18,121.60,135.43,,,,122.96,130.48,270.61,259.30,151.53,182.84,236.85
2004-06-21 21:48:04+00:00,L5,327.63,315.00,311.49,312.38,321.22,330.10,329.04,313.00,330.18,313.92,318.94,330.06,288.01,307.69,310.09,308.78,298.85,308.69,305.87,306.04,298.66,275.63,322.34,331.09,323.28,313.73,316.08,318.18,306.12,309.51,288.13
2004-07-07 21:48:33+00:00,L5,358.32,311.96,,295.67,308.06,336.99,340.56,,140.71,146.21,335.83,341.04,312.62,315.86,327.86,301.21,351.85,356.08,,81.41,89.39,93.55,141.32,184.75,183.20,310.77,309.31,333.33,,167.85,199.13
2004-07-23 21:48:56+00:00,L5,398.05,346.48,,326.16,368.97,361.34,357.28,364.43,378.39,359.35,350.40,362.04,350.77,332.75,353.63,349.67,363.14,364.08,367.06,338.31,381.00,376.08,381.61,375.60,401.35,383.88,373.60,399.29,361.27,354.33,201.14
2004-08-16 21:55:14+00:00,L7,330.06,315.75,318.55,318.59,,,324.09,330.37,327.97,333.15,341.85,335.82,317.08,307.36,313.35,314.54,315.36,,,335.97,322.03,324.07,333.89,342.04,314.66,331.10,324.19,332.06,323.86,333.87,
2004-09-09 21:50:07+00:00,L5,354.51,341.88,340.86,333.63,342.37,347.38,343.03,344.12,352.45,345.07,348.28,350.49,319.97,323.64,310.38,304.67,308.86,347.71,350.14,348.81,343.57,337.24,335.75,348.75,332.09,331.02,336.15,352.12,331.48,332.62,339.46
2004-09-25 21:50:31+00:00,L5,331.22,327.45,321.99,322.01,330.80,343.02,329.91,325.96,330.99,330.82,334.11,329.48,314.26,318.95,319.90,316.68,324.11,329.15,334.82,342.58,343.87,339.16,342.62,347.05,346.26,336.46,338.48,337.60,324.20,333.26,333.55
2004-11-20 21:55:25+00:00,L7,385.64,348.76,349.59,344.07,,,362.57,374.32,370.48,375.77,368.17,367.18,356.03,359.50,345.43,356.51,355.49,,,375.13,379.70,373.93,374.84,370.74,391.25,380.81,374.97,400.26,355.98,367.56,
2004-12-06 21:55:35+00:00,L7,373.37,340.64,336.93,334.07,359.90,354.13,344.86,357.02,355.73,,,,354.62,346.10,341.98,336.84,351.03,361.07,358.75,358.75,365.49,369.59,,,363.28,353.28,352.48,372.57,337.67,355.18,355.59
2005-01-31 21:52:45+00:00,L5,372.85,356.05,348.38,342.66,350.87,359.07,347.45,353.93,360.20,374.96,368.25,370.33,371.74,368.51,374.60,367.95,365.85,372.63,375.46,380.27,373.33,375.45,379.69,374.02,384.30,369.71,370.14,373.76,353.88,353.41,364.03
2005-02-08 21:55:59+00:00,L7,320.10,327.69,325.25,327.83,331.83,342.18,320.20,327.50,,,355.54,337.14,320.66,301.63,312.07,314.27,317.47,322.03,326.08,333.22,330.79,,,335.61,333.51,335.88,341.67,337.39,321.54,322.71,328.87
2005-02-16 21:53:01+00:00,L5,,,,,,,371.67,376.66,365.49,344.68,363.69,374.01,369.14,358.68,341.67,341.75,355.71,361.39,361.11,369.40,358.29,351.38,369.65,360.08,365.53,354.35,323.52,333.14,316.43,336.54,335.42
2005-02-24 21:56:05+00:00,L7,328.63,324.41,319.24,322.29,324.95,339.48,,,330.01,326.59,341.26,330.63,318.83,311.16,312.60,318.09,316.79,329.72,337.62,,,325.89,334.16,336.76,332.46,338.38,338.80,330.23,320.64,322.49,327.95
2005-03-04 21:53:16+00:00,L5,347.19,346.13,343.98,345.02,358.15,361.95,347.21,342.42,353.08,353.51,354.25,353.41,343.18,336.06,342.46,347.88,353.71,356.38,355.44,359.40,356.65,354.10,364.39,361.76,364.94,360.39,357.61,360.33,339.64,350.53,355.88
2005-03-12 21:56:08+00:00,L7,329.67,321.23,315.00,321.67,327.31,338.24,330.52,322.95,331.09,333.27,,,325.74,325.46,328.41,326.45,326.62,337.34,335.88,338.69,334.78,331.74,342.11,,,338.70,340.33,342.30,323.92,331.01,333.87
2005-04-13 21:56:00+00:00,L7,583.35,596.98,,,636.51,641.07,346.17,340.76,343.89,339.33,332.61,,,355.26,360.46,349.04,356.67,362.92,362.77,362.76,350.06,345.07,353.55,,,,346.89,352.43,331.55,356.03,346.92
2005-05-23 21:53:48+00:00,L5,337.13,310.02,306.43,309.43,315.18,330.35,332.62,316.04,316.79,320.31,333.88,333.97,303.48,308.81,310.16,302.92,313.62,325.64,322.01,323.93,323.81,311.73,333.90,332.41,311.42,323.30,307.99,317.00,301.30,182.85,214.09
2005-05-31 21:55:59+00:00,L7,166.16,176.76,179.54,,193.83,248.07,300.79,,,,360.62,366.84,374.52,353.69,337.49,372.94,375.79,375.78,376.85,383.94,378.64,,,363.93,373.69,375.96,374.45,382.61,368.86,376.88,367.79
2005-08-03 21:55:49+00:00,L7,350.00,324.25,324.13,312.98,319.42,331.70,332.98,321.78,,,341.95,341.91,311.26,319.37,311.81,307.52,309.17,320.41,332.99,327.53,294.45,,,344.65,297.45,324.11,313.81,330.81,323.77,150.52,208.46
2005-08-19 21:55:44+00:00,L7,,319.26,317.41,318.50,319.67,334.80,328.10,317.10,325.14,324.03,323.00,330.43,,,311.64,311.48,312.45,322.58,323.80,330.73,321.37,314.71,328.88,334.94,,,,330.47,316.38,317.31,314.42
2005-08-27 21:54:31+00:00,L5,348.70,338.76,331.03,337.92,339.01,350.23,348.87,356.54,356.44,360.97,361.83,366.85,355.39,342.31,341.71,335.58,343.52,351.79,356.63,371.35,364.69,363.05,350.89,354.99,364.89,337.63,342.46,354.78,346.33,350.03,348.03
2005-09-28 21:54:32+00:00,L5,350.66,334.35,332.95,325.88,329.19,339.84,339.83,348.99,342.87,345.39,348.26,350.51,332.87,339.08,321.05,327.41,338.29,335.27,338.95,347.19,347.17,339.54,337.26,348.07,344.42,342.63,351.20,349.41,334.10,338.12,339.15
2005-10-22 21:55:39+00:00,L7,,351.14,342.09,339.08,355.95,361.13,363.80,362.02,367.42,370.17,363.05,361.93,,,358.22,356.66,357.88,370.80,368.54,372.18,371.07,374.86,372.64,365.82,369.42,,,369.63,354.66,364.48,369.22
2005-11-15 21:54:49+00:00,L5,324.47,329.00,329.09,328.73,327.21,333.13,321.46,324.99,321.10,321.18,342.77,331.96,316.60,308.22,314.88,317.86,316.87,310.98,313.93,321.03,320.10,314.79,321.36,342.78,339.95,341.01,344.47,339.46,327.02,317.75,323.16
2006-01-10 21:56:16+00:00,L7,330.37,329.19,330.51,327.91,340.95,347.21,331.30,339.37,339.49,340.19,345.28,,,318.54,326.53,322.26,325.37,332.31,328.89,344.50,340.36,338.56,342.53,347.65,,,352.20,350.62,344.16,343.24,349.97
2006-01-26 21:56:24+00:00,L7,590.04,603.42,,310.91,,,309.85,308.47,316.00,308.14,332.14,317.12,299.67,285.95,303.41,292.05,,,302.86,315.43,296.51,293.75,304.60,317.71,298.82,299.94,315.39,310.77,292.12,,
2006-02-03 21:56:42+00:00,L5,397.30,353.51,351.35,355.67,361.11,363.60,353.50,355.49,358.91,361.09,359.06,360.33,360.93,357.92,379.32,381.29,382.99,386.19,386.65,387.28,376.02,377.31,376.27,373.12,384.63,373.44,374.01,385.03,361.70,373.20,373.35
2006-03-15 21:56:31+00:00,L7,330.23,319.72,321.47,328.33,,,332.99,331.69,332.25,334.35,343.98,335.90,323.82,312.16,312.50,315.84,,,328.88,336.08,331.52,323.84,337.38,341.91,338.16,331.22,330.53,334.90,323.93,,
2006-03-31 21:56:30+00:00,L7,338.10,332.29,,,,342.05,331.87,331.84,337.36,337.27,333.29,335.19,318.33,312.59,318.44,,,,334.84,339.64,340.28,328.23,336.25,339.62,331.79,333.96,340.87,339.00,,,328.67
2006-05-18 21:56:30+00:00,L7,374.39,352.31,344.15,351.54,360.17,354.79,355.64,361.53,374.08,360.17,,,355.17,356.50,368.90,357.94,356.66,366.38,368.63,371.76,367.61,362.34,373.64,,340.01,356.83,335.71,369.91,368.77,372.90,212.54
2006-06-19 21:56:24+00:00,L7,379.48,345.00,,,365.21,352.62,349.56,,366.48,337.95,341.93,364.91,359.15,366.59,370.67,358.60,363.53,361.18,364.09,,,360.11,372.48,377.35,379.63,403.71,301.29,383.72,338.78,155.17,202.91
2006-06-27 21:59:12+00:00,L5,338.89,313.75,311.53,313.42,315.57,332.39,339.32,316.22,321.84,314.60,339.57,339.11,315.41,315.80,313.79,308.71,316.13,334.06,324.51,326.98,324.23,317.79,326.77,338.35,308.35,322.56,307.83,329.57,301.31,155.01,211.69
2006-07-21 21:56:09+00:00,L7,355.67,328.01,332.10,313.56,,,343.82,338.43,335.61,328.38,341.84,345.81,332.73,325.77,316.10,315.75,,,324.78,326.96,350.17,337.32,346.26,351.13,280.39,333.54,303.56,340.96,339.44,,
2006-12-12 21:56:35+00:00,L7,411.28,366.45,370.74,362.77,380.73,385.46,375.50,387.50,371.62,385.14,,,379.72,389.63,377.64,378.03,390.27,396.30,388.78,382.10,383.24,368.64,383.67,,,403.59,400.73,424.77,375.41,384.79,401.48
2007-01-29 21:56:45+00:00,L7,337.67,,,,341.53,351.39,347.64,343.84,338.30,340.78,347.54,,,334.94,,329.18,353.45,339.59,361.19,361.62,185.66,199.40,227.64,269.11,237.66,230.02,,,303.91,320.04,351.94
2007-02-06 22:01:24+00:00,L5,342.48,341.93,340.26,348.02,346.22,355.48,347.41,345.37,343.79,347.99,349.12,350.51,336.10,338.88,355.12,354.94,357.89,365.04,366.67,362.42,349.11,350.93,354.11,357.56,356.74,350.19,354.70,350.21,347.49,351.58,358.17
2007-04-19 21:56:55+00:00,L7,339.38,332.11,,,335.84,351.09,343.28,333.80,333.28,339.03,337.53,337.16,319.72,317.91,323.25,,,343.26,346.33,345.73,344.73,345.82,340.74,343.93,338.50,334.72,342.29,,,333.04,348.12
2007-05-21 21:56:45+00:00,L7,,,355.78,338.63,363.83,366.72,354.32,334.76,343.41,317.13,341.97,341.83,,,312.42,325.04,336.79,355.76,358.27,363.31,369.94,379.35,373.09,379.00,,,305.36,382.74,384.77,296.94,206.51
2007-09-26 21:56:11+00:00,L7,,,320.30,325.46,325.08,333.69,327.40,320.50,325.98,324.00,329.25,328.69,,,317.81,319.22,320.16,325.83,331.85,333.66,330.45,322.56,329.95,336.38,330.22,,,329.69,320.22,321.10,327.21
2007-10-28 21:56:22+00:00,L7,314.07,314.11,311.72,307.18,313.20,321.85,302.14,309.17,310.59,,,306.59,294.36,291.86,297.33,294.93,300.56,305.62,305.91,315.47,312.15,,,321.13,324.19,314.94,321.56,319.58,308.31,309.07,312.74
2007-12-31 21:56:47+00:00,L7,422.83,360.92,356.23,364.80,369.68,,,366.93,378.54,379.05,370.38,376.13,371.16,376.21,377.56,370.33,386.47,,,377.61,387.47,386.93,388.71,385.68,420.82,399.22,397.14,406.42,362.18,370.33,
2008-02-01 21:56:45+00:00,L7,339.44,338.20,337.96,337.75,349.26,353.27,337.31,344.44,349.68,341.87,,,351.36,358.07,356.74,353.14,357.38,361.15,360.49,360.86,350.39,360.28,,,,357.35,364.20,362.26,343.04,351.40,354.59
2008-03-20 21:56:34+00:00,L7,,,,,,,321.12,320.65,329.04,333.14,,,323.31,315.81,324.44,322.19,321.42,326.47,328.81,335.12,328.63,329.64,,,,337.72,342.03,336.05,323.26,325.69,337.16
2008-05-07 21:56:28+00:00,L7,331.55,319.04,316.80,317.35,317.44,326.15,325.33,321.62,322.55,,,331.06,312.42,309.83,313.32,,,,,,,,,,,326.80,320.99,327.17,316.19,314.84,318.83
2008-05-23 21:56:22+00:00,L7,,,,,,339.02,332.15,322.37,300.02,314.71,311.37,,,302.57,282.14,289.14,299.54,316.95,314.48,315.38,319.81,307.26,338.59,,,346.82,338.94,348.91,331.17,325.49,326.54
2008-08-27 21:55:30+00:00,L7,,,331.06,330.80,338.60,343.71,340.14,339.52,334.12,337.34,347.09,345.91,325.33,,,324.38,324.64,332.13,337.33,348.68,350.56,339.68,342.48,347.05,354.17,,,359.53,354.03,345.63,346.11
2008-10-14 21:55:06+00:00,L7,332.35,322.32,320.90,327.24,327.86,,,322.89,328.06,326.07,341.18,327.92,306.00,298.52,302.63,305.97,312.59,,,332.70,326.31,325.69,331.75,338.47,333.15,337.09,336.13,335.09,323.66,328.12,
2010-01-05 21:57:48+00:00,L7,342.64,330.17,336.34,337.97,344.61,357.57,358.14,354.80,352.40,345.13,348.78,,,324.10,310.68,309.01,312.34,320.52,320.30,331.00,321.53,308.30,326.82,340.40,,333.02,341.97,339.92,319.68,312.40,341.47
2010-01-13 21:57:13+00:00,L5,330.63,326.45,320.28,325.90,332.49,335.49,326.28,327.99,332.13,335.92,344.56,333.41,319.40,311.94,310.85,311.43,315.47,318.09,321.22,329.18,328.42,324.53,329.29,339.86,336.04,334.97,338.27,330.02,322.36,320.43,325.20
2010-01-29 21:57:17+00:00,L5,324.97,319.59,317.63,327.18,336.18,334.44,324.40,323.23,322.01,325.30,333.93,320.57,307.63,296.21,302.79,302.49,307.65,315.26,318.43,323.64,321.10,323.11,326.10,330.12,328.02,326.49,327.89,322.44,312.05,318.44,322.16
2010-03-26 21:58:37+00:00,L7,345.96,334.32,329.60,332.15,345.53,361.38,,,352.99,357.40,,,,,,,,,,,,,,350.92,354.90,345.05,339.89,325.19,264.00,271.95,191.63
2010-05-13 21:58:33+00:00,L7,342.85,319.21,,,329.60,334.96,346.71,339.31,330.47,329.16,338.24,335.89,314.43,301.94,272.60,,310.11,332.14,326.44,332.11,310.63,327.78,331.22,339.08,310.25,322.12,320.48,,,327.76,281.42
2010-05-29 21:58:33+00:00,L7,368.97,339.08,336.39,,,344.73,347.74,332.34,332.09,327.66,356.94,352.29,329.42,324.87,323.80,332.98,,165.88,333.74,,,,,,,,,,,,
2010-06-14 21:58:34+00:00,L7,588.19,602.07,319.54,316.39,319.05,332.14,332.49,312.49,,306.19,333.74,336.70,297.20,298.51,314.91,308.72,312.31,315.61,297.18,319.29,,114.89,323.61,337.47,189.29,320.20,296.45,328.38,148.05,145.24,203.19
2010-06-30 21:58:37+00:00,L7,372.70,334.17,344.02,334.89,329.83,334.80,348.93,324.33,,,341.83,343.22,,309.72,317.89,312.41,333.63,319.85,322.73,329.95,323.19,,293.46,350.12,280.32,319.00,324.19,337.82,287.78,157.61,206.57
2010-09-02 21:58:42+00:00,L7,,341.23,,,642.17,354.05,352.78,375.62,374.25,375.10,341.58,366.30,,,341.87,334.87,355.79,349.88,366.90,333.31,365.24,353.72,342.41,363.49,383.05,,,367.60,350.15,354.86,338.14
2010-10-04 21:58:41+00:00,L7,,337.23,341.55,346.35,347.38,347.16,346.56,349.88,350.11,356.68,355.08,,,320.45,322.76,319.38,323.55,334.48,343.83,349.72,352.56,347.57,356.06,356.87,,,347.06,352.74,347.88,343.81,342.96
2010-10-28 21:56:14+00:00,L5,362.71,354.63,347.20,349.23,361.92,359.36,357.94,355.08,361.71,366.06,364.85,358.93,353.39,355.09,344.70,300.39,301.95,347.78,356.40,357.45,357.12,361.75,367.18,366.89,369.31,359.60,361.25,360.13,352.46,358.09,356.50
2010-11-05 21:59:01+00:00,L7,,,,,,,165.33,,,,341.37,330.05,307.18,299.89,305.10,304.16,310.59,315.80,316.26,325.84,319.91,,,333.92,330.69,323.98,331.87,326.34,317.06,319.03,324.24
2010-11-21 21:59:14+00:00,L7,325.79,328.58,,,334.13,338.37,324.09,324.91,334.86,331.95,342.63,327.26,309.93,301.11,302.55,,,320.27,321.29,330.58,323.16,321.02,331.01,336.41,332.45,326.16,337.15,,,324.26,333.61
2010-12-07 21:59:24+00:00,L7,320.06,325.09,321.78,330.07,333.07,349.19,336.08,336.46,339.47,341.35,,,322.24,311.19,317.65,315.41,320.21,327.83,330.01,338.86,331.95,333.19,,,,333.89,340.19,337.68,322.78,325.21,334.57
2011-01-16 21:56:21+00:00,L5,345.22,339.45,335.76,339.80,339.25,351.20,337.42,346.13,349.20,349.06,351.31,350.58,346.54,339.72,340.15,336.14,345.55,350.89,350.33,354.72,354.66,352.32,355.01,362.06,356.70,354.05,350.35,350.18,335.84,340.15,342.40
2011-01-24 21:59:47+00:00,L7,,,355.88,363.62,368.71,373.29,377.07,368.46,376.26,370.43,376.01,372.48,,,370.52,370.99,378.92,386.01,373.29,386.08,371.48,375.13,370.38,373.01,374.29,,,371.70,355.76,362.90,364.40
2011-02-09 21:59:51+00:00,L7,316.38,313.89,316.89,,,329.56,313.66,309.85,320.69,311.90,330.24,328.72,299.57,293.03,307.04,294.42,,,308.19,319.91,291.21,292.24,309.34,320.85,321.78,318.54,311.56,318.00,,,297.14
2011-03-29 22:00:02+00:00,L7,336.00,,,303.22,312.22,328.07,328.59,312.29,311.71,316.39,341.97,330.49,299.65,295.61,,,285.89,314.12,312.90,320.89,304.41,297.44,321.85,334.27,305.21,291.98,,,290.81,296.45,246.00
