dates,nzd0266-0000,nzd0266-0001,nzd0266-0002,nzd0266-0003,nzd0266-0004,nzd0266-0005,nzd0266-0006,nzd0266-0007,nzd0266-0008,nzd0266-0009,nzd0266-0010,nzd0266-0011,nzd0266-0012,nzd0266-0013,nzd0266-0014,nzd0266-0015,nzd0266-0016,nzd0266-0017,nzd0266-0018,nzd0266-0019,nzd0266-0020,nzd0266-0021,nzd0266-0022,nzd0266-0023,nzd0266-0024,nzd0266-0025,nzd0266-0026,nzd0266-0027,nzd0266-0028,nzd0266-0029,nzd0266-0030,satname
2000-11-25 21:56:47+00:00,366.29,349.05,343.90,342.73,348.07,350.60,348.19,351.09,355.06,354.98,355.86,350.01,344.16,339.16,342.09,337.52,339.74,346.70,344.10,351.20,354.92,349.97,353.44,355.19,357.88,352.10,349.13,360.68,348.15,357.38,350.56,L7
2001-03-17 21:56:40+00:00,364.18,353.94,346.99,350.81,354.72,358.06,349.61,354.63,356.52,356.44,358.77,352.33,344.64,341.44,345.08,350.54,352.03,356.48,355.84,358.12,358.93,358.79,364.64,365.48,370.11,354.43,358.30,369.81,352.22,357.77,359.64,L7
2001-06-05 21:56:04+00:00,364.90,350.10,345.92,346.12,356.88,364.21,353.37,352.74,354.24,355.27,350.56,361.01,345.69,340.31,345.38,346.30,347.94,360.26,383.39,359.12,378.88,376.70,360.69,367.38,374.65,355.90,374.86,370.63,349.75,356.82,365.20,L7
2001-08-24 21:55:12+00:00,364.90,350.10,345.92,346.12,356.88,364.21,353.37,356.62,354.24,355.27,350.56,361.01,345.69,361.37,359.69,362.25,347.94,360.26,386.86,377.52,391.75,379.79,360.69,367.38,374.65,355.90,374.86,370.63,349.75,356.82,365.20,L7
2001-09-25 21:54:52+00:00,380.39,351.21,351.24,350.12,366.79,366.90,356.10,356.58,357.81,360.19,356.07,362.12,351.27,366.44,359.96,363.59,352.22,359.34,380.13,378.59,393.44,377.16,359.20,367.49,371.19,359.07,381.30,371.03,353.22,365.74,377.55,L7
2002-02-16 21:55:18+00:00,371.88,351.24,355.77,359.06,369.41,369.82,369.15,363.38,368.78,374.65,369.90,365.27,364.83,382.99,372.10,375.24,367.17,374.15,378.91,389.98,388.28,375.27,372.07,375.56,376.19,372.61,374.23,375.14,358.69,361.80,369.90,L7
2002-03-04 21:55:22+00:00,357.51,343.44,349.29,351.75,358.66,361.70,363.16,359.93,364.63,374.65,369.90,365.27,364.83,372.75,364.00,365.80,367.17,374.15,373.20,377.82,380.10,371.46,363.74,363.33,368.31,365.55,367.72,369.14,352.02,353.35,355.23,L7
2002-08-27 21:54:24+00:00,349.60,337.75,341.89,339.73,342.42,352.27,353.23,356.58,352.52,350.15,347.11,344.77,332.94,333.25,324.55,328.79,337.08,333.45,338.37,332.14,350.66,355.00,345.77,348.31,359.78,348.89,347.67,354.47,347.64,343.38,336.68,L7
2002-10-14 21:54:07+00:00,354.55,342.13,343.51,346.18,348.20,349.90,351.83,356.34,353.50,355.83,353.56,353.22,338.18,337.67,334.05,334.52,344.35,345.98,342.74,345.08,357.11,357.53,348.15,355.88,375.26,356.93,351.72,362.30,346.34,349.63,354.98,L7
2002-12-01 21:54:40+00:00,356.63,345.87,343.93,348.31,354.13,356.70,354.30,358.05,356.24,359.22,357.02,353.48,342.26,342.91,340.21,341.33,348.61,349.13,348.10,351.10,356.53,358.05,351.53,357.85,373.68,354.23,354.01,362.48,349.71,350.58,355.95,L7
2003-02-03 21:55:01+00:00,354.63,342.63,340.50,340.96,352.32,356.76,351.35,350.35,348.14,350.65,352.64,347.97,334.44,331.67,334.86,337.14,340.00,344.96,344.55,347.02,356.53,358.05,345.06,352.17,373.68,354.23,354.01,354.21,349.71,340.39,346.60,L7
2003-02-19 21:55:06+00:00,352.48,341.73,339.48,339.00,350.97,355.98,349.14,348.79,344.57,348.60,351.45,347.28,333.29,329.66,332.62,334.67,336.03,342.25,342.20,344.69,356.53,358.05,342.28,348.18,373.68,354.23,354.01,349.00,349.71,336.45,339.41,L7
2003-03-07 21:55:10+00:00,350.28,341.47,338.61,339.44,352.36,356.65,348.08,347.62,345.25,350.34,353.78,350.23,338.00,334.19,338.11,340.38,340.46,348.70,348.26,353.32,364.58,361.65,346.46,350.00,372.99,355.54,358.38,350.80,347.86,338.32,337.40,L7
2003-04-24 21:55:10+00:00,352.50,340.06,337.27,334.82,347.77,356.71,347.28,345.82,341.76,347.56,352.22,346.80,336.97,334.57,338.63,340.34,339.50,345.81,349.85,354.12,363.16,359.44,349.19,350.33,364.27,352.10,356.31,347.72,348.31,337.45,329.03,L7
2003-07-21 21:42:57+00:00,352.64,336.73,335.40,321.92,343.21,347.08,343.36,336.18,336.77,342.95,346.91,343.82,334.66,332.73,336.73,335.10,337.12,344.20,346.47,352.29,366.22,359.62,346.93,347.46,361.14,353.74,355.17,343.94,344.25,333.69,314.60,L5
2003-07-29 21:54:53+00:00,357.69,338.23,336.42,321.92,343.21,350.49,345.12,336.75,338.44,343.70,347.81,346.47,335.37,333.79,336.33,335.77,337.12,344.20,347.96,352.23,361.28,352.91,348.47,349.91,354.10,349.42,347.92,345.60,340.76,333.69,314.60,L7
2003-11-18 21:55:03+00:00,368.49,340.97,339.25,312.66,345.51,343.00,346.79,326.44,349.83,352.79,351.37,348.57,340.79,342.74,339.45,335.27,348.05,352.85,352.06,352.96,355.51,349.73,353.83,358.59,350.60,354.17,349.97,366.35,338.28,353.85,363.77,L7
2003-12-04 21:55:07+00:00,363.94,339.35,338.80,319.91,346.64,345.76,347.81,333.27,349.83,352.79,352.00,347.38,340.57,340.50,336.49,333.83,345.54,354.06,353.74,358.00,357.13,349.73,353.83,369.03,357.91,354.17,349.97,366.35,338.28,353.85,363.77,L7
2004-03-01 21:45:26+00:00,355.56,337.62,337.88,334.55,345.43,347.99,344.18,347.19,350.97,349.53,352.69,342.56,340.35,340.29,336.08,331.98,342.40,352.71,355.50,355.73,353.71,352.60,349.08,365.30,360.29,363.81,358.39,367.19,341.43,345.88,355.11,L5
2004-03-09 21:55:39+00:00,359.96,341.03,340.77,337.15,345.43,347.99,343.84,349.42,353.02,350.70,351.45,344.93,339.66,337.83,335.15,332.21,342.40,352.71,354.75,354.81,352.54,355.33,352.66,365.37,360.45,357.73,356.42,365.47,342.12,345.88,355.11,L7
2004-03-17 21:45:32+00:00,358.61,340.79,338.85,335.87,347.53,350.74,344.14,348.82,351.14,348.50,349.21,345.69,338.92,336.01,334.20,332.27,340.79,349.99,352.84,353.43,350.75,352.98,351.50,362.91,360.14,353.13,352.98,361.41,339.80,342.54,350.23,L5
2004-03-25 21:55:42+00:00,357.68,340.79,338.85,336.61,349.69,352.43,346.07,351.89,355.11,350.36,348.12,347.02,338.62,337.99,334.20,332.27,342.60,351.49,352.01,353.38,351.56,352.08,350.65,361.31,360.66,351.87,352.98,361.41,341.06,345.50,351.63,L7
2004-04-02 21:45:42+00:00,357.14,340.01,337.89,336.45,350.42,352.88,343.89,349.79,352.26,348.11,344.94,346.77,337.15,335.47,332.20,332.80,342.32,350.42,350.16,350.97,348.15,348.99,349.51,359.69,359.09,349.66,350.18,359.85,340.50,344.25,348.05,L5
2004-04-18 21:46:13+00:00,359.51,340.97,338.88,338.45,352.99,357.57,344.95,349.85,351.75,348.29,346.78,347.79,336.76,334.97,331.60,333.30,343.05,351.90,350.28,350.79,347.04,347.76,350.96,359.11,358.20,348.15,348.12,359.91,342.40,346.82,348.46,L5
2004-05-20 21:47:08+00:00,359.94,342.70,338.81,338.49,354.42,360.76,344.51,349.15,350.21,345.39,345.12,348.19,335.76,332.76,330.08,330.92,341.37,350.75,348.18,349.15,345.18,342.01,349.99,359.00,356.10,342.76,340.37,353.83,341.70,345.42,345.40,L5
2004-06-05 21:47:36+00:00,359.62,342.44,337.58,334.89,352.14,357.35,342.51,345.14,348.54,346.80,340.55,343.91,331.19,330.69,332.71,331.16,343.28,351.50,341.76,346.45,343.01,342.01,349.99,354.58,353.75,342.76,340.37,353.83,341.70,345.42,345.40,L5
2004-06-21 21:48:04+00:00,356.96,339.68,334.86,332.84,349.28,354.80,341.35,342.01,346.94,343.59,338.36,342.73,326.80,328.52,330.31,328.64,338.39,346.81,338.26,341.86,337.75,342.01,347.08,352.10,350.61,339.29,337.14,349.36,337.85,345.42,345.40,L5
2004-07-07 21:48:33+00:00,354.50,334.67,334.86,327.82,349.28,350.34,340.30,342.01,346.94,343.59,337.49,341.52,324.19,326.14,328.80,323.26,337.96,345.92,338.26,341.86,337.75,342.01,347.08,352.10,350.61,335.68,332.99,345.59,337.85,345.42,345.40,L5
2004-07-23 21:48:56+00:00,356.30,334.27,334.86,326.59,348.84,349.41,341.03,343.07,348.90,343.99,338.14,342.53,325.61,325.82,330.27,324.62,338.90,346.16,339.85,340.25,341.81,344.79,349.48,353.50,350.61,335.68,336.96,350.12,338.88,344.27,345.40,L5
2004-08-16 21:55:14+00:00,357.70,335.20,335.65,327.72,348.84,349.41,340.96,343.87,348.96,344.95,339.31,343.40,326.55,325.81,330.40,326.19,339.37,346.16,339.85,341.81,341.06,344.88,350.27,354.34,349.80,335.88,336.57,350.66,339.96,346.88,345.40,L7
2004-09-09 21:50:07+00:00,355.70,333.50,333.93,326.04,348.14,348.60,340.98,342.25,348.36,344.35,339.20,343.64,323.80,323.49,327.04,322.43,336.57,346.22,338.24,340.88,339.48,341.54,347.82,352.83,346.05,331.48,333.10,348.85,338.23,345.58,343.48,L5
2004-09-25 21:50:31+00:00,355.57,333.46,334.01,324.64,346.24,347.36,338.86,338.48,345.24,342.63,338.67,341.43,321.13,320.84,326.76,321.87,335.26,344.89,336.97,339.54,338.01,340.86,348.44,353.06,343.51,329.55,333.05,348.65,337.51,345.69,340.74,L5
2004-11-20 21:55:25+00:00,352.19,328.89,331.71,318.78,338.37,337.30,339.31,338.89,347.49,345.71,338.90,339.94,319.37,322.03,327.49,320.38,332.63,341.31,332.70,341.94,345.30,350.33,349.45,353.34,346.04,334.19,338.51,352.04,334.85,344.64,339.35,L7
2004-12-06 21:55:35+00:00,352.27,327.60,330.72,320.78,338.98,337.73,339.51,343.13,348.41,343.88,341.97,344.26,324.32,324.30,325.65,320.56,330.20,338.43,340.24,342.69,347.16,351.46,349.45,353.34,346.13,336.37,339.61,352.90,333.11,343.62,340.92,L7
2005-01-31 21:52:45+00:00,355.16,336.57,334.53,331.12,338.40,344.40,340.94,346.23,348.25,352.79,352.53,351.33,337.67,336.15,333.08,331.20,334.93,347.58,350.66,355.64,353.87,351.85,354.27,357.29,353.45,349.97,348.83,359.88,336.18,344.13,344.66,L5
2005-02-08 21:55:59+00:00,358.68,340.98,337.86,334.91,349.02,354.18,341.17,347.82,348.25,352.79,355.42,352.94,339.17,334.87,333.73,333.89,338.12,350.43,352.25,356.37,353.01,351.85,354.27,358.27,356.29,349.27,349.57,361.32,339.20,346.75,347.01,L7
2005-02-16 21:53:01+00:00,356.28,340.41,337.17,334.05,349.02,354.18,344.53,349.83,349.14,348.66,356.49,355.02,342.37,338.27,333.84,332.27,337.76,349.88,351.79,356.90,355.56,351.04,354.40,356.32,357.43,351.18,347.57,356.46,337.46,341.01,343.44,L5
2005-02-24 21:56:05+00:00,359.09,342.63,338.29,335.75,352.90,358.49,344.53,349.83,349.79,348.93,355.93,354.24,342.16,337.41,333.72,334.05,339.08,351.51,353.45,356.90,355.56,350.83,355.33,356.65,358.25,350.49,347.70,356.41,339.11,342.64,344.34,L7
2005-03-04 21:53:16+00:00,359.09,341.12,337.41,335.45,350.31,356.13,343.77,347.45,348.74,347.91,355.02,352.97,341.07,336.15,333.58,334.03,338.98,350.18,352.11,355.87,354.87,349.78,354.81,355.94,357.27,351.19,348.26,355.43,337.43,341.79,344.44,L5
2005-03-12 21:56:08+00:00,361.93,342.27,337.23,336.74,354.54,360.30,344.30,347.59,348.86,349.42,356.18,353.65,344.01,338.48,337.71,339.42,344.26,352.60,353.37,357.18,355.36,351.88,359.19,357.34,360.89,352.80,349.75,357.04,339.83,344.92,346.32,L7
2005-04-13 21:56:00+00:00,364.04,342.67,338.00,337.56,355.50,360.60,345.49,348.32,349.35,349.35,355.35,356.47,346.69,341.66,341.36,341.82,346.54,355.32,355.64,358.66,355.49,351.50,359.35,357.68,361.26,354.50,350.27,357.60,339.40,346.11,346.95,L7
2005-05-23 21:53:48+00:00,369.35,344.79,338.09,338.35,357.03,362.53,345.51,346.06,347.66,347.16,353.21,356.29,344.75,339.85,341.27,341.22,347.84,355.80,354.99,356.90,351.38,348.74,359.76,357.47,357.51,348.86,344.68,353.22,338.59,345.88,346.95,L5
2005-05-31 21:55:59+00:00,369.35,344.79,338.09,338.35,357.03,362.53,345.51,346.06,347.66,347.16,353.23,356.09,346.52,339.95,339.60,342.59,348.64,355.80,355.54,358.36,353.45,348.74,359.76,356.41,357.03,348.86,344.68,354.52,339.96,347.10,347.73,L7
2005-08-03 21:55:49+00:00,378.84,348.44,341.00,340.31,363.70,369.98,347.52,345.20,347.78,344.00,351.43,354.85,342.24,337.35,335.90,341.47,347.58,354.92,354.97,356.01,344.74,344.37,358.05,355.47,350.81,343.35,338.58,352.25,342.05,349.11,347.09,L7
2005-08-19 21:55:44+00:00,378.61,346.59,339.33,338.43,361.00,368.18,345.89,339.67,347.47,346.98,345.62,351.69,338.40,337.05,336.06,342.39,347.38,355.62,355.10,354.89,342.17,344.68,358.26,355.92,346.21,341.46,339.26,354.95,341.11,352.23,347.96,L7
2005-08-27 21:54:31+00:00,365.21,340.79,334.60,334.89,351.07,359.45,344.91,340.20,345.74,346.57,346.03,352.81,338.83,336.99,335.75,339.05,344.58,352.24,352.45,355.43,344.04,344.73,354.35,353.29,342.88,339.04,337.33,353.00,338.79,348.63,345.64,L5
2005-09-28 21:54:32+00:00,360.54,340.17,334.54,332.07,346.76,356.47,345.06,342.81,344.99,345.97,345.95,353.84,337.87,338.25,332.74,336.53,343.39,349.80,351.20,355.00,343.35,342.79,349.59,352.75,341.80,334.06,334.77,351.70,338.73,347.50,343.14,L5
2005-10-22 21:55:39+00:00,360.54,341.33,335.25,332.74,347.29,356.39,347.62,345.86,349.10,351.54,350.10,354.65,337.87,334.85,332.05,337.10,342.99,350.36,351.55,355.95,346.10,348.14,352.75,354.23,345.73,334.06,331.74,353.69,341.51,348.39,347.04,L7
2005-11-15 21:54:49+00:00,363.33,344.33,338.27,335.74,351.57,359.19,346.56,346.45,348.60,350.65,350.68,354.32,338.18,333.98,332.58,338.45,343.89,349.60,350.26,354.47,344.64,346.75,352.06,355.68,349.67,336.99,336.36,355.32,343.45,348.84,346.91,L5
2006-01-10 21:56:16+00:00,353.44,343.01,338.38,335.33,349.15,356.37,344.09,346.73,348.83,350.41,350.45,354.22,335.34,330.90,333.45,335.20,339.81,345.61,346.46,352.36,341.63,347.67,349.62,355.84,349.71,338.45,343.43,355.23,344.86,347.49,346.89,L7
2006-01-26 21:56:24+00:00,353.44,343.01,338.38,333.13,349.15,356.37,340.45,342.80,345.11,345.34,348.57,349.70,329.47,324.39,330.42,330.83,339.81,345.61,341.94,348.53,341.63,347.67,344.26,351.87,349.71,338.45,339.23,350.61,344.86,347.49,346.89,L7
2006-02-03 21:56:42+00:00,352.63,342.30,338.27,335.26,347.77,354.64,340.61,343.81,345.61,346.08,349.17,349.40,334.66,327.14,336.11,336.20,345.47,350.12,345.15,353.04,351.19,350.50,346.92,352.46,360.31,348.80,347.49,353.88,345.88,349.29,349.37,L5
2006-03-15 21:56:31+00:00,363.60,344.93,341.76,337.55,349.28,354.47,341.07,345.34,346.34,346.69,350.97,348.58,335.12,327.36,336.52,338.42,348.55,351.38,345.61,352.35,351.47,351.40,348.94,354.26,364.74,350.02,348.03,355.77,348.83,351.63,353.92,L7
2006-03-31 21:56:30+00:00,369.36,349.18,343.59,339.55,354.47,362.00,342.15,345.84,348.50,348.48,350.25,348.78,336.02,325.90,338.68,340.33,351.22,355.51,348.24,354.00,352.29,352.96,352.02,355.78,367.72,349.44,347.74,357.50,351.85,355.11,355.64,L7
2006-05-18 21:56:30+00:00,365.94,345.32,339.42,338.11,344.63,354.56,340.42,344.15,349.10,346.29,347.07,345.30,337.55,329.16,340.06,337.76,348.71,355.33,348.43,354.73,354.55,351.99,351.75,352.31,357.15,350.82,343.97,355.01,352.44,356.82,355.18,L7
2006-06-19 21:56:24+00:00,362.31,341.34,339.42,338.11,340.94,348.11,339.83,344.15,349.06,342.57,344.80,346.40,338.43,332.34,342.27,337.70,346.53,350.90,347.91,354.73,354.55,350.40,351.96,353.77,356.93,350.82,336.83,356.36,345.47,356.82,355.18,L7
2006-06-27 21:59:12+00:00,363.58,340.48,337.37,336.69,342.33,350.11,341.29,342.47,347.68,341.10,345.16,347.34,337.28,332.01,340.44,336.33,344.76,351.85,347.19,352.90,351.04,348.05,351.01,353.69,352.43,346.16,334.04,355.21,341.34,356.82,355.18,L5
2006-07-21 21:56:09+00:00,366.39,339.77,337.07,333.82,340.60,349.26,342.58,341.93,346.84,339.26,344.48,347.27,336.86,332.61,338.84,334.91,348.22,355.34,346.29,350.02,352.40,347.47,351.09,353.82,352.43,344.13,327.81,353.62,339.99,360.83,355.85,L7
2006-12-12 21:56:35+00:00,364.50,333.75,339.58,331.25,343.84,348.25,349.49,348.72,345.47,338.10,341.09,349.90,343.60,346.52,341.62,336.17,349.98,357.18,346.81,346.58,353.31,342.55,353.57,355.56,342.99,330.74,326.94,351.36,334.63,366.79,389.02,L7
2007-01-29 21:56:45+00:00,366.48,348.45,356.01,349.27,353.13,361.57,358.57,361.67,350.96,358.96,350.18,,367.26,358.86,366.07,348.80,366.52,362.61,370.62,368.17,375.53,355.14,368.94,,,,395.14,,359.21,347.08,373.02,L7
2007-02-06 22:01:24+00:00,361.14,347.86,350.31,350.64,353.49,361.83,355.85,357.57,349.90,356.64,350.61,353.71,353.52,353.34,362.31,352.45,365.42,365.20,370.76,367.48,363.46,355.03,363.71,361.25,362.07,351.42,375.75,354.57,355.75,350.36,369.30,L5
2007-04-19 21:56:55+00:00,365.78,351.57,350.31,350.64,359.16,367.78,356.49,356.67,350.79,357.28,349.48,353.50,348.46,348.81,355.05,352.45,365.42,366.44,370.15,366.70,361.06,358.69,363.38,361.90,363.73,346.18,367.38,354.57,355.75,352.75,368.66,L7
2007-05-21 21:56:45+00:00,365.78,351.57,349.77,344.47,357.50,365.34,355.08,350.99,348.01,357.28,346.82,347.88,348.46,348.81,343.00,343.65,356.10,362.57,366.36,364.82,362.35,362.23,364.04,365.60,363.73,346.18,367.38,365.11,362.82,352.75,368.66,L7
2007-09-26 21:56:11+00:00,379.71,359.00,350.04,343.04,369.69,374.60,352.20,343.74,348.28,355.85,343.00,347.14,338.34,335.20,329.88,335.33,343.14,360.36,360.82,360.54,356.41,363.30,363.26,366.08,366.81,340.93,350.63,368.21,365.70,359.51,360.13,L7
2007-10-28 21:56:22+00:00,353.40,340.33,344.42,337.65,361.81,364.56,338.37,335.37,340.55,352.50,340.89,336.81,312.51,308.72,321.09,329.73,337.69,347.59,347.16,350.30,345.45,361.96,363.52,358.32,359.32,320.99,329.70,359.15,354.43,347.20,342.20,L7
2007-12-31 21:56:47+00:00,353.40,341.51,341.96,343.98,358.99,369.06,332.83,343.70,349.87,358.94,353.38,346.34,335.52,336.61,340.76,341.96,351.06,347.84,345.15,352.86,349.93,362.16,367.42,358.34,359.32,358.00,360.59,364.44,344.04,348.83,342.20,L7
2008-02-01 21:56:45+00:00,342.25,338.56,339.82,341.38,354.47,361.41,333.28,342.84,348.78,351.86,353.38,346.34,339.52,342.57,343.86,343.50,351.25,350.42,348.75,353.90,349.45,360.14,367.42,358.34,359.32,357.36,361.22,362.76,342.54,348.09,345.05,L7
2008-03-20 21:56:34+00:00,342.25,338.56,339.82,341.38,354.47,361.41,334.81,343.27,349.70,353.26,353.38,346.34,341.08,341.10,344.15,345.08,351.77,352.54,350.40,354.63,348.07,358.60,367.42,358.34,359.32,354.32,358.94,362.73,344.52,350.09,348.69,L7
2008-05-07 21:56:28+00:00,350.67,340.05,337.54,340.46,346.46,352.71,337.80,344.87,351.41,353.52,363.82,355.87,345.52,345.52,348.55,351.15,357.98,357.25,355.65,359.86,356.73,361.11,373.80,373.06,,357.26,358.76,365.02,343.92,349.17,349.01,L7
2008-05-23 21:56:22+00:00,350.67,340.05,337.54,340.46,346.46,352.72,337.88,341.97,342.73,345.81,339.51,355.87,345.52,338.30,336.64,338.05,346.03,347.37,344.84,350.58,348.64,349.65,360.56,373.06,,355.66,355.46,363.54,343.29,346.57,345.24,L7
2008-08-27 21:55:30+00:00,370.22,344.82,335.84,334.99,349.86,353.34,339.84,339.58,334.97,340.01,331.75,347.22,334.56,324.17,321.40,325.84,330.68,340.66,339.54,343.78,339.63,337.14,346.26,349.36,357.50,342.41,341.11,357.69,347.41,345.97,344.66,L7
2008-10-14 21:55:06+00:00,377.79,351.24,340.50,341.24,360.19,353.34,340.00,340.68,335.27,338.37,339.13,347.85,329.46,319.02,314.74,321.30,328.70,331.54,331.63,343.64,339.27,336.54,351.06,356.14,362.99,342.42,339.45,358.04,348.16,347.30,339.67,L7
2010-01-05 21:57:48+00:00,,318.84,327.07,329.47,,343.00,351.76,346.30,343.90,336.63,344.70,,,316.81,303.39,298.81,301.01,309.19,311.03,323.15,316.67,,317.55,332.55,,330.40,338.45,330.65,309.48,,333.62,L7
2010-01-13 21:57:13+00:00,367.30,334.87,333.67,336.85,369.16,354.96,345.89,346.31,347.18,345.44,349.03,348.08,336.32,322.23,314.98,316.12,320.46,325.86,326.12,334.62,327.78,342.86,333.42,344.66,360.48,335.50,342.15,340.33,326.92,344.87,337.87,L5
2010-01-29 21:57:17+00:00,375.13,342.66,338.87,343.29,381.67,364.69,345.98,348.28,348.46,348.39,348.64,345.92,335.36,321.84,319.20,323.18,329.08,335.22,334.11,339.89,331.08,347.49,341.53,348.74,363.59,335.47,341.40,344.92,333.56,350.99,341.56,L5
2010-03-26 21:58:37+00:00,367.85,341.80,337.56,341.43,372.07,365.44,345.98,348.28,350.51,351.56,348.64,345.92,335.36,321.84,319.20,323.18,329.08,335.22,334.11,339.89,331.08,347.49,341.53,350.13,362.32,338.15,341.40,340.99,333.56,350.99,341.56,L7
2010-05-13 21:58:33+00:00,372.94,343.33,337.56,341.43,372.78,367.11,350.41,351.71,351.03,351.62,348.76,348.62,335.36,321.73,312.41,323.18,331.89,342.00,338.37,343.17,329.20,348.47,345.13,352.10,356.86,336.34,339.09,340.99,333.56,353.32,341.56,L7
2010-05-29 21:58:33+00:00,379.88,346.91,341.54,341.43,372.78,368.90,352.78,351.70,351.10,350.85,352.25,353.41,338.33,325.67,318.00,331.43,331.89,342.00,341.66,343.17,329.20,348.47,345.13,352.10,356.86,336.34,339.09,340.99,333.56,353.32,341.56,L7
2010-06-14 21:58:34+00:00,379.88,346.91,341.12,339.98,369.17,368.02,351.63,348.14,351.10,347.01,350.59,352.92,333.40,323.69,320.03,331.17,332.73,341.48,337.49,341.69,329.20,348.47,344.72,352.41,356.86,334.56,333.22,342.35,333.56,353.32,341.56,L7
2010-06-30 21:58:37+00:00,379.90,345.79,342.10,339.75,363.84,364.65,351.63,345.26,351.10,347.01,349.59,351.79,333.40,322.14,320.18,328.77,333.70,338.69,335.95,340.30,328.42,348.47,336.84,352.56,356.86,332.50,332.14,342.27,323.22,353.32,341.56,L7
2010-09-02 21:58:42+00:00,382.28,342.76,344.52,336.20,354.92,358.58,353.01,346.52,355.12,348.80,347.12,354.64,332.09,322.37,322.53,330.00,337.68,339.09,339.98,335.39,335.18,344.59,330.63,354.27,354.44,330.27,325.20,342.52,312.16,346.42,324.29,L7
2010-10-04 21:58:41+00:00,391.95,342.45,346.60,339.82,353.72,355.26,351.97,347.13,353.56,347.99,348.47,354.64,332.09,322.04,322.62,327.95,334.94,338.26,340.68,338.32,339.57,345.69,335.79,354.85,351.76,324.97,326.65,348.50,324.20,345.70,333.78,L7
2010-10-28 21:56:14+00:00,381.97,343.30,345.56,340.84,353.22,354.54,352.25,347.51,354.13,350.11,350.45,354.64,336.19,326.79,325.12,322.29,328.26,338.66,342.10,340.69,342.47,348.37,340.05,356.04,355.24,333.22,333.13,349.66,329.67,347.02,339.71,L5
