dates,satname,sar0875-0000,sar0875-0001,sar0875-0002,sar0875-0003,sar0875-0004,sar0875-0005,sar0875-0006,sar0875-0007
1984-04-13 09:27:31+00:00,L5,,,226.46,256.46,275.02,263.09,257.89,306.37
1984-04-29 09:27:29+00:00,L5,202.93,178.43,169.64,128.25,194.09,245.67,209.49,257.85
1984-05-06 09:33:51+00:00,L5,316.37,262.97,257.71,259.16,271.56,270.36,264.56,294.23
1984-05-31 09:28:23+00:00,L5,176.61,171.05,112.96,30.94,176.69,190.48,177.49,188.89
1984-06-07 09:34:42+00:00,L5,306.95,254.92,259.83,255.32,264.26,264.68,218.61,291.14
1984-07-02 09:28:52+00:00,L5,203.67,181.91,176.74,162.72,197.00,200.41,205.77,288.75
1984-07-18 09:29:10+00:00,L5,315.32,263.54,271.88,262.51,274.45,273.46,268.14,321.29
1984-08-19 09:30:15+00:00,L5,316.87,263.88,261.45,262.07,273.01,272.42,270.43,307.22
1984-08-26 09:36:33+00:00,L5,308.03,260.70,257.16,253.21,253.02,268.41,227.51,304.90
1984-09-04 09:30:25+00:00,L5,,,,,,270.67,235.51,305.96
1984-09-11 09:36:38+00:00,L5,306.18,257.27,258.49,255.08,253.94,267.74,215.71,291.11
1984-09-20 09:30:28+00:00,L5,,,,427.14,395.56,496.38,327.27,47.11
1984-09-27 09:36:39+00:00,L5,319.15,263.79,259.01,258.97,273.57,271.61,267.27,292.53
1984-10-13 09:36:37+00:00,L5,309.13,260.26,263.35,257.84,268.06,272.87,242.80,290.88
1984-12-09 09:30:22+00:00,L5,318.11,260.79,266.05,261.50,273.40,267.51,225.27,294.78
1985-03-31 09:30:43+00:00,L5,301.32,252.36,271.98,264.15,275.06,273.38,258.96,315.79
1985-04-16 09:30:39+00:00,L5,322.76,276.39,269.41,258.23,202.88,203.04,208.87,278.71
1985-06-03 09:30:28+00:00,L5,307.53,261.58,263.73,264.30,275.66,274.39,266.24,306.10
1985-06-19 09:30:26+00:00,L5,,,,175.48,194.43,202.03,207.61,290.72
1985-06-26 09:36:35+00:00,L5,305.57,255.62,265.25,259.55,273.33,264.55,265.30,308.16
1985-07-05 09:30:21+00:00,L5,316.03,260.83,259.77,262.64,275.51,277.08,264.13,307.46
1985-07-12 09:36:29+00:00,L5,204.18,185.51,178.70,163.18,194.11,201.31,208.21,295.52
1985-07-28 09:36:22+00:00,L5,300.91,257.77,258.69,253.77,271.57,264.00,258.72,293.91
1985-08-13 09:36:12+00:00,L5,275.32,256.76,253.98,250.47,205.28,206.19,243.79,292.78
1985-08-22 09:29:56+00:00,L5,320.71,266.93,262.77,263.03,270.70,275.45,275.08,315.40
1985-08-29 09:36:02+00:00,L5,317.23,265.77,261.34,262.12,265.11,273.61,268.26,305.99
1985-09-14 09:35:49+00:00,L5,304.71,252.66,260.43,262.44,272.48,274.33,248.19,305.09
1985-09-23 09:29:32+00:00,L5,310.64,261.47,260.11,263.52,275.84,273.41,267.30,311.50
1985-10-09 09:29:23+00:00,L5,310.10,259.98,257.66,270.13,275.97,272.95,250.35,309.62
1985-11-10 09:28:57+00:00,L5,319.58,262.17,262.53,265.27,268.25,270.93,256.26,294.87
1985-12-03 09:34:43+00:00,L5,319.52,267.68,261.26,268.47,277.45,272.01,268.51,304.59
1986-04-19 09:25:41+00:00,L5,318.27,263.82,259.84,257.32,268.11,275.40,279.77,429.07
1986-05-05 09:25:17+00:00,L5,318.01,259.90,257.67,258.49,267.46,274.11,350.04,424.94
1986-05-12 09:31:17+00:00,L5,309.97,260.59,259.00,258.25,263.39,273.49,331.33,427.04
1986-05-21 09:24:51+00:00,L5,323.85,265.86,266.88,262.98,271.29,279.00,321.28,426.19
1986-06-29 09:29:50+00:00,L5,201.14,182.41,181.33,173.64,262.53,269.64,275.81,288.88
1986-07-08 09:23:21+00:00,L5,306.98,262.03,256.13,257.06,264.90,271.47,297.34,425.36
1986-07-15 09:29:17+00:00,L5,273.29,259.47,255.25,251.12,270.26,270.65,293.03,406.02
1986-07-24 09:22:47+00:00,L5,197.05,235.61,188.35,184.41,271.25,274.84,276.84,353.81
1986-07-31 09:28:43+00:00,L5,204.20,179.24,178.73,161.12,272.48,267.45,279.26,291.57
1986-08-09 09:22:13+00:00,L5,321.24,265.74,269.31,269.02,277.02,280.19,280.79,310.43
1986-08-25 09:21:37+00:00,L5,310.59,258.44,261.14,255.87,268.13,267.02,283.03,421.86
1986-09-01 09:27:32+00:00,L5,278.56,261.07,260.07,255.86,271.40,266.67,278.22,291.94
1986-09-17 09:27:01+00:00,L5,310.13,260.25,260.47,261.60,265.35,272.32,293.45,428.58
1986-10-28 09:19:29+00:00,L5,316.18,266.11,262.82,268.68,276.83,274.35,331.50,423.74
1986-12-22 09:25:33+00:00,L5,204.39,258.92,264.80,269.30,288.24,275.02,437.76,373.51
1986-12-31 09:19:38+00:00,L5,316.16,263.65,258.02,266.40,290.20,283.41,453.66,
1987-01-07 09:26:01+00:00,L5,316.65,263.54,266.23,259.45,296.65,274.97,452.94,
1987-02-01 09:20:35+00:00,L5,308.37,263.03,260.27,266.53,271.60,269.65,279.25,434.30
1987-03-28 09:28:52+00:00,L5,199.20,294.50,268.26,269.93,275.88,275.71,296.58,434.68
1987-04-06 09:23:00+00:00,L5,189.14,289.71,275.28,265.69,276.86,264.21,282.79,428.39
1987-04-29 09:29:54+00:00,L5,195.33,174.22,262.41,270.77,281.96,285.37,362.15,435.99
1987-05-31 09:30:45+00:00,L5,201.81,181.52,168.78,152.31,191.39,200.89,210.62,289.09
1987-06-16 09:31:07+00:00,L5,185.23,170.30,164.69,133.33,181.82,196.02,197.95,257.23
1987-06-25 09:25:08+00:00,L5,196.09,173.01,166.29,151.64,184.60,194.29,207.86,277.52
1987-07-11 09:25:27+00:00,L5,,,,,218.51,400.63,429.37,389.20
1987-07-27 09:25:49+00:00,L5,192.11,172.23,174.68,141.41,185.57,199.54,205.69,258.82
1987-08-03 09:32:13+00:00,L5,197.09,179.94,167.35,144.23,186.40,195.92,203.37,271.71
1987-08-19 09:32:41+00:00,L5,192.71,181.58,180.81,162.34,187.67,195.24,205.99,271.80
1987-08-28 09:26:45+00:00,L5,182.00,175.68,171.60,123.64,193.42,188.57,198.34,202.85
1987-09-13 09:27:09+00:00,L5,275.26,224.33,458.40,411.98,370.40,282.78,213.26,278.70
1991-09-08 09:24:12+00:00,L5,346.63,488.04,426.61,236.05,242.80,241.89,247.93,227.55
1991-12-13 09:24:48+00:00,L5,269.23,224.85,197.95,205.38,208.99,229.15,261.57,-23.47
1997-04-08 09:33:36+00:00,L5,365.20,358.79,443.81,483.68,241.12,248.99,270.06,111.85
1997-10-01 09:39:24+00:00,L5,363.69,360.10,336.51,371.01,385.67,489.57,252.58,423.33
1998-03-26 09:43:17+00:00,L5,272.05,242.46,228.06,232.24,241.28,243.66,248.55,406.35
1998-07-16 09:44:47+00:00,L5,271.52,238.70,229.98,230.26,242.22,239.46,249.74,420.70
1998-08-01 09:44:52+00:00,L5,286.26,236.86,234.12,232.04,245.56,243.66,252.30,422.10
1998-08-17 09:45:00+00:00,L5,285.53,234.09,235.26,231.86,241.91,249.88,263.79,424.38
1998-08-26 09:38:57+00:00,L5,286.93,233.75,231.92,231.11,243.22,239.79,245.69,406.61
1998-09-02 09:45:12+00:00,L5,273.56,237.29,232.49,229.93,245.60,240.56,259.81,198.77
1998-09-18 09:45:20+00:00,L5,289.55,236.18,234.99,233.17,241.80,242.41,250.40,420.95
1998-10-04 09:45:22+00:00,L5,271.16,233.63,229.36,227.73,252.13,244.30,249.68,421.60
1999-04-30 09:45:13+00:00,L5,274.16,236.17,232.72,230.04,244.23,240.23,245.09,421.35
1999-06-17 09:44:29+00:00,L5,281.87,241.28,236.73,232.88,249.57,243.65,259.70,421.94
1999-07-03 09:44:19+00:00,L5,285.88,254.61,244.55,234.96,246.85,,,
1999-08-04 09:44:14+00:00,L5,287.35,236.69,235.00,230.01,241.78,239.16,250.03,421.49
1999-08-05 09:53:16+00:00,L7,277.32,233.90,225.40,229.52,236.39,238.58,251.02,414.05
1999-08-12 09:59:25+00:00,L7,266.58,223.50,236.64,233.56,238.88,238.78,248.33,412.68
1999-08-21 09:53:13+00:00,L7,283.71,230.66,233.55,232.84,252.52,248.94,254.11,417.12
1999-08-28 09:59:28+00:00,L7,268.09,219.28,232.92,233.91,233.83,240.78,250.11,413.18
1999-08-29 09:37:39+00:00,L5,285.19,229.58,226.50,228.58,230.86,240.92,253.75,423.09
1999-09-13 09:59:23+00:00,L7,272.83,229.16,234.34,230.68,243.59,235.91,250.16,413.03
1999-09-22 09:53:17+00:00,L7,277.20,230.59,234.23,227.56,235.51,237.45,249.62,399.35
1999-09-29 09:59:32+00:00,L7,280.97,231.12,230.84,231.78,235.42,244.75,253.84,416.29
1999-09-30 09:36:52+00:00,L5,273.13,241.55,228.90,231.65,240.19,237.15,245.87,405.44
1999-10-07 09:43:09+00:00,L5,271.13,224.06,230.12,235.37,241.56,235.21,248.06,406.90
1999-10-15 09:59:30+00:00,L7,277.73,236.46,225.67,225.66,234.86,232.43,240.55,413.62
1999-10-24 09:53:13+00:00,L7,283.32,233.56,239.12,235.50,244.21,247.33,259.76,432.79
1999-10-31 09:59:25+00:00,L7,281.64,238.51,235.82,233.01,236.48,239.81,248.84,413.97
1999-11-09 09:53:16+00:00,L7,281.53,230.42,226.93,232.06,237.58,238.13,247.98,412.80
1999-12-02 09:59:20+00:00,L7,393.97,367.52,480.46,230.08,236.98,237.42,251.22,428.97
1999-12-11 09:53:17+00:00,L7,-12.07,-1.15,41.18,,,239.66,252.76,428.12
1999-12-18 09:59:28+00:00,L7,-15.12,87.61,46.03,179.46,238.88,232.53,247.17,426.87
1999-12-27 09:53:09+00:00,L7,392.68,367.43,474.57,231.95,236.05,241.99,257.09,171.78
2000-01-03 09:59:21+00:00,L7,87.26,92.93,44.52,181.87,234.83,235.22,248.24,431.59
2000-01-11 09:41:31+00:00,L5,268.53,222.80,230.53,227.91,231.69,234.68,243.95,404.72
2000-01-19 09:59:18+00:00,L7,394.21,369.97,478.31,225.90,234.80,234.61,248.64,428.21
2000-01-20 09:35:06+00:00,L5,383.86,360.77,482.15,225.91,238.68,234.49,245.32,388.93
2000-02-04 09:59:18+00:00,L7,396.51,442.11,221.26,224.43,234.82,231.78,246.82,431.30
2000-02-13 09:53:05+00:00,L7,278.45,375.82,227.13,224.28,236.39,232.58,245.01,431.74
2000-02-29 09:52:59+00:00,L7,278.23,453.66,224.85,232.48,235.38,238.48,248.41,397.38
2000-03-07 09:59:06+00:00,L7,265.62,454.66,220.92,222.38,244.42,230.41,239.15,398.15
2000-03-08 09:33:45+00:00,L5,285.74,232.11,230.85,229.11,232.95,235.63,241.91,389.79
2000-03-16 09:52:55+00:00,L7,281.27,455.54,227.85,222.35,240.84,204.64,131.63,100.64
2000-03-23 09:59:08+00:00,L7,277.40,440.70,231.19,230.60,245.98,246.47,262.83,416.31
2000-04-24 09:58:51+00:00,L7,283.01,453.69,232.05,234.02,243.00,242.61,252.14,398.77
2000-05-03 09:52:36+00:00,L7,278.29,227.92,227.80,225.52,238.71,236.53,246.40,381.10
2000-05-18 09:42:19+00:00,L5,274.12,253.55,234.00,235.46,244.77,244.87,251.47,406.66
2000-05-19 09:52:25+00:00,L7,278.08,235.33,225.40,231.25,235.28,242.94,253.57,413.79
2000-06-04 09:52:13+00:00,L7,280.85,233.50,229.63,231.36,240.54,239.72,250.04,398.59
2000-06-19 09:42:59+00:00,L5,287.56,242.72,236.51,234.62,247.15,243.91,263.41,421.15
2000-06-20 09:52:10+00:00,L7,272.09,233.17,231.51,226.33,238.88,237.03,250.22,397.87
2000-06-27 09:58:13+00:00,L7,296.20,247.06,245.02,489.92,244.42,,,
2000-06-28 09:37:02+00:00,L5,272.35,229.96,227.22,224.29,235.68,231.98,244.19,388.43
2000-07-13 09:58:00+00:00,L7,283.84,229.34,227.39,232.82,243.76,239.73,251.24,381.51
2000-07-14 09:37:22+00:00,L5,271.04,233.98,236.26,231.93,244.00,239.94,250.72,404.28
2000-07-22 09:51:40+00:00,L7,277.18,226.02,225.27,219.96,234.03,223.69,,380.99
2000-07-29 09:57:43+00:00,L7,272.53,233.13,235.00,237.96,236.13,241.50,249.20,413.10
2000-08-07 09:51:26+00:00,L7,277.24,225.98,226.05,221.28,235.03,227.73,,368.87
2000-08-22 09:44:16+00:00,L5,276.92,244.44,233.32,229.75,247.68,240.17,252.40,422.01
2000-08-23 09:51:20+00:00,L7,282.74,229.36,228.57,230.95,236.44,237.14,255.48,414.34
2000-08-30 09:57:26+00:00,L7,277.57,231.51,227.66,226.10,251.25,246.74,277.07,434.00
2000-09-15 09:57:07+00:00,L7,271.25,228.20,225.84,223.84,234.27,238.33,250.67,398.96
2000-09-16 09:38:35+00:00,L5,286.10,230.15,230.69,223.43,239.09,234.41,246.70,388.96
2000-10-01 09:56:58+00:00,L7,278.30,230.26,234.68,232.76,236.44,241.61,250.44,399.03
2000-10-10 09:50:42+00:00,L7,280.31,224.48,227.18,222.38,239.69,244.12,248.06,412.43
2000-11-02 09:56:53+00:00,L7,272.46,230.78,233.50,224.12,239.90,236.77,246.59,398.56
2000-11-11 09:50:41+00:00,L7,280.32,374.89,409.21,452.12,471.02,484.36,258.92,424.81
2000-12-05 09:39:36+00:00,L5,276.04,233.39,227.27,228.73,232.81,234.49,243.10,387.77
2000-12-13 09:50:44+00:00,L7,278.44,238.81,229.49,232.34,237.15,239.27,250.54,397.21
2000-12-20 09:56:57+00:00,L7,278.41,228.83,225.79,231.49,236.13,241.39,249.79,397.85
2000-12-21 09:39:58+00:00,L5,285.00,239.96,232.32,226.44,238.58,239.90,247.14,405.38
2000-12-28 09:46:14+00:00,L5,273.90,220.56,215.91,221.96,230.64,236.00,241.61,372.14
2000-12-29 09:50:47+00:00,L7,186.89,198.72,379.02,394.45,473.89,481.17,489.63,422.72
2001-01-05 09:56:57+00:00,L7,289.22,459.39,235.31,239.76,251.83,245.93,261.22,414.58
2001-01-14 09:50:50+00:00,L7,277.22,460.36,225.62,224.57,251.15,252.68,265.74,413.93
2001-01-21 09:57:03+00:00,L7,282.06,455.82,225.33,229.30,234.93,239.03,256.31,413.08
2001-01-22 09:40:15+00:00,L5,289.10,241.55,233.09,232.38,239.82,238.07,251.16,404.86
2001-02-06 09:56:56+00:00,L7,277.74,475.56,226.04,224.79,237.57,233.46,244.79,397.07
2001-02-07 09:40:22+00:00,L5,279.12,235.08,236.20,232.07,244.43,243.26,248.34,404.70
2001-02-14 09:46:32+00:00,L5,271.90,227.93,219.01,234.39,253.44,242.22,265.65,404.50
2001-02-23 09:40:26+00:00,L5,267.19,231.50,232.93,229.72,232.39,238.62,245.05,405.25
2001-03-03 09:50:41+00:00,L7,277.68,376.29,436.40,457.39,247.07,485.35,497.42,396.46
2001-03-11 09:40:27+00:00,L5,272.77,236.46,227.85,233.03,239.51,238.47,246.71,404.07
2001-03-19 09:50:34+00:00,L7,278.36,454.44,238.24,236.01,244.55,244.13,249.24,412.13
2001-04-04 09:50:23+00:00,L7,278.53,238.91,225.51,233.40,236.29,244.82,250.28,398.95
2001-05-13 09:56:27+00:00,L7,288.09,233.43,235.90,233.89,241.76,244.01,252.90,413.40
