,dates,mex0407-0000,mex0407-0001,mex0407-0002,mex0407-0003,mex0407-0004,mex0407-0005,mex0407-0006,mex0407-0007,mex0407-0008,mex0407-0009,mex0407-0010,mex0407-0011,mex0407-0012,mex0407-0013,mex0407-0014,mex0407-0015,mex0407-0016,mex0407-0017,mex0407-0018,mex0407-0019,mex0407-0020,mex0407-0021,mex0407-0022,mex0407-0023,mex0407-0024,mex0407-0025,mex0407-0026,mex0407-0027,mex0407-0028,mex0407-0029,mex0407-0030,mex0407-0031,mex0407-0032,mex0407-0033,mex0407-0034,mex0407-0035,mex0407-0036,mex0407-0037,mex0407-0038,mex0407-0039,mex0407-0040,mex0407-0041,mex0407-0042,mex0407-0043,mex0407-0044,mex0407-0045,mex0407-0046,mex0407-0047,mex0407-0048,mex0407-0049,mex0407-0050,mex0407-0051,mex0407-0052,mex0407-0053,mex0407-0054,mex0407-0055,mex0407-0056,mex0407-0057,mex0407-0058,mex0407-0059,mex0407-0060,mex0407-0061,mex0407-0062,mex0407-0063,mex0407-0064,mex0407-0065,mex0407-0066,mex0407-0067,mex0407-0068,mex0407-0069,mex0407-0070,mex0407-0071
0,1986-03-15 17:14:19+00:00,182.2424855856283,182.75183246680223,192.83406481837972,187.68432009931465,180.9397789618163,171.41454064170583,166.86799183009424,167.08788439527063,166.9934908574517,171.4233756443524,167.37404882400887,157.68376732245562,153.26048839652276,159.55849161007677,160.87758878502723,159.90062880011806,152.92082521304462,145.191491548222,141.3793903403942,143.04801852291135,144.4651519775784,146.15487350347198,146.35720133661775,157.68598786177944,157.2816556713635,147.56967008981246,140.29249516390894,134.25929040486076,117.57149746670264,110.93101568177428,101.7006469840959,103.83025089425732,121.0709698564792,137.68386486375147,170.485089975386,198.92516004272534,216.49666515565772,222.64256781316664,212.75024261625057,186.28295880735985,153.77679251756658,155.35236473136678,149.7317625942259,158.27414777317924,167.35491769564675,174.0911741031197,170.94403597180573,163.29586489199576,160.1187865571895,155.85150190720523,150.79783337174015,144.47138766700377,146.29680222471865,146.59646488282416,151.3999151694135,154.19508311850265,157.91950097773676,157.11100879180097,165.30194910543514,180.53849050795628,190.13341539193195,203.09837345485218,206.44490051902193,201.22574235286825,197.16024511080985,199.59606769973274,195.4201809287482,191.38168301031183,186.43632551374978,177.51738813000523,169.72417971704914,154.89559604205303
1,1986-03-31 17:14:00+00:00,201.5336802608166,208.03709039642652,216.09742911136684,214.64945184986695,186.84845781669307,192.02005561454848,198.3144917557826,182.87409162343056,190.88720628855472,192.8551415960744,188.0769277787249,180.62844013144064,178.04823820368094,169.71632366565666,170.17896479051205,177.49634486895806,170.43736808739826,167.05932090025027,165.13918196894744,156.9584367210577,155.3317070841027,156.23106645286862,155.5032095525453,155.7149303729026,163.40607989552643,147.38160430969907,142.61341265414865,129.17232323148556,117.29458994404125,111.13243502348615,113.61699712081193,125.96238750482108,130.48676945645138,154.67006143356463,177.29278203569555,195.86181201912973,215.52757724243247,230.2035095650466,225.4173342566213,193.32706545585313,160.82754692293722,162.82801409053724,167.85878055472455,163.44924933240782,175.2559523449991,171.26380258524034,179.13747384349878,183.57186722032662,176.57574693151906,172.3344258614091,162.43674029467883,164.48093578750428,161.55667301111842,154.77699990035072,162.16797448369346,159.7934383249486,158.5872500303392,167.19649557044764,172.83504973682514,181.59157552343098,200.06349293786874,211.11383564297327,208.20105614309276,204.25652583845346,195.8739207739771,197.31424135660492,193.63764262805586,192.49809816986868,186.15062830413626,177.66911419343305,165.30554302071772,167.0412600944638
2,1990-04-11 17:08:26+00:00,189.21363359283424,189.96733361609742,191.39625507377838,187.79247435687654,179.79701576684428,174.87967649802593,178.3750359088211,178.8939428791192,183.6732388952301,186.18214854068015,183.63134421669665,179.1164935611755,170.2225531987187,178.9023118538945,182.67774968521113,177.42359992716223,176.8778784485543,175.19075971065755,174.4953396881606,186.61918127403658,185.7266335971534,187.41017054125902,185.12864365790605,189.22467413940205,185.3435237789229,182.80815784871223,175.56175040411682,174.74187260925305,169.90631230863946,164.0053803144058,168.1172609040274,174.84816227904554,171.4632502047684,176.27894802469098,187.48773192875743,197.82380235466974,212.087140563489,215.9827842815192,211.76991905997977,180.75965933301208,155.65977376006092,159.41713291855868,159.573398138606,160.54806982623364,165.6699785591954,170.0476736676787,168.66220231948537,166.19162168715113,161.62675986980696,153.86559856755252,159.19446538537903,166.29299136984292,165.18815069010716,162.75167629479313,166.4218873881318,170.6130222398709,173.7964392567339,168.22595572070182,184.4568135838899,180.5167095076775,192.72658472168428,210.4419156113347,211.86942874833937,204.6152057467196,208.13827907552266,207.49660864596564,204.1739158325552,208.41275083704215,211.5478680922809,200.40329122295242,204.7216578561486,210.237797646581
3,1990-05-13 17:08:31+00:00,203.00237073770126,190.92539109099525,198.0479336563912,193.6181200867711,182.902041039575,180.27386211052288,180.5394987980559,185.00313858496614,183.53159496892633,186.04896963246568,185.1302066750764,176.26670858088272,178.0837115356079,183.06388719821456,189.2049402538934,185.68547922161818,182.3951626707587,177.2436915489376,177.56205218721968,181.5624975582559,173.88581361353886,185.93254336879397,178.70510209413774,187.70536440788453,185.4227687217056,185.64842076938265,175.50423105772023,180.1348811423777,174.84894531661635,170.11506032571802,171.83154469618103,174.19783644501913,175.93883602867072,176.18481412038867,192.10695513670322,206.2483173327964,219.10836995140176,223.35195263501612,214.87430910304482,193.61651237966458,156.79328974242094,165.40310426192562,168.66954252949543,166.20383252123588,168.95271746140287,174.78096958843796,171.72922351444458,170.0893835853583,166.04917361026673,163.4170442125942,158.3249052724132,155.4268054801109,162.70628360178748,157.76895451558502,161.7774097442937,160.52435945427843,171.38234367249544,169.71742604523044,181.18417413141785,186.87839263454092,192.62415012043675,194.19239667028305,207.4398335476853,199.11538789587746,200.9838666348415,203.22543763728365,207.9014636955596,209.83240972734893,210.61971056928826,208.45748121850696,208.57862709964402,209.50570330312834
4,1992-09-07 17:10:28+00:00,187.63748497924516,173.8083222621827,176.17778133869936,163.8587292730539,156.8558693035812,146.4538557126707,159.37585381282008,156.79881168336723,161.3832876897518,158.90766242320674,165.85565874524843,169.6024915621008,161.95118957834575,163.51225971666142,169.14025463707677,167.6853828256259,167.7301659232752,170.72771595319998,168.4063205756445,164.8014525887276,166.95074314185922,165.91479955999745,165.0110989131131,170.55811846348368,175.02979154885892,175.38241532548628,171.77321638435976,170.6914199256418,165.5635926610633,164.19816134783716,171.1673559901305,181.66848943177845,186.4612908287073,186.61216946694012,192.3294866218053,197.05823475189032,206.81315635036518,208.29579276649477,190.8486566505342,159.2850469125947,129.92948788763138,129.06927569484492,131.62365863698454,132.33627715004118,135.88129919462614,139.68359406865724,144.32769950357664,143.3297614875307,147.07499078896845,150.52470094602484,153.07475521359035,156.61841738765588,161.82943542904536,162.59925140024035,160.9107205496136,162.31329681784823,166.34907955747792,169.98446689433302,179.0623679107654,187.12691384969366,190.1914755579813,195.61244144009973,203.40155090544044,193.68225472593096,191.08457890042772,187.27022231670801,191.25422834101627,189.64188162926322,199.58490761351078,201.341814502603,207.67074864013415,204.37763020855098
5,1993-01-13 17:09:51+00:00,174.4829088937793,173.93980086601658,180.9575570605184,175.3885057092513,175.29663348721232,172.46432033268562,165.4972416782,165.8121070025495,168.31695776128507,172.69061570547495,167.4813196127648,170.51164632281268,164.60305167665285,167.7593306036585,175.9460075171023,172.3223604690918,174.1854440888523,168.71866631350133,164.7011466822053,166.43681336999953,160.89372804291338,169.25575011727346,169.8373375666618,175.5649813784464,184.78631286365552,176.93869082894855,174.86273786169878,171.52329887882027,170.52861324426786,166.93409668179586,170.93236578428025,170.27695938031394,172.92282382402703,173.20185983035694,173.92760510699705,187.054541691832,203.9032400482791,210.42977901043938,188.36223608365407,169.9402643943958,140.42066136511707,134.67886046078448,132.07277675656724,138.94604119519897,137.73970750638864,144.4183204947618,156.03994366990563,150.1910243329536,152.5363803041773,153.02092783798994,159.77710102614404,157.27914242158863,154.81574788638312,164.46971717483225,163.7128887597985,165.56630241356515,173.13965965433775,173.52680675929432,179.5077975260356,186.31700200944718,198.02133547219904,201.76514344500615,206.96911182971274,208.2081618701154,199.56348150379293,209.17629865448814,215.22119119480257,216.29892652411422,213.74284405000364,213.06161633112956,217.92143204898596,222.81858805722243
6,1993-01-29 17:10:02+00:00,181.7034594500673,180.82902300920065,193.66940449923692,186.80542066347428,184.19192220852074,180.36507816936435,179.1688880771851,179.5814442879847,177.10031751588306,178.35499370736585,175.73758066035256,171.94194988561222,171.37629502885204,174.24571596423263,178.96797681108004,176.82159131466435,174.08115767713088,170.5956470807957,162.87763304485233,163.18453590093065,173.3120890278017,175.82772560671657,176.0813163057203,185.6941442363908,188.2168750034601,189.96246548437648,181.2253508980291,176.30472399298299,171.85031981377713,175.10000927093935,168.1877612123518,171.32661898702972,164.5355106262379,167.48602803877893,179.69120959757004,191.60335463379144,209.32042965313178,212.92697076924765,206.0848594944382,173.63038079102643,139.2835040017059,140.90925490722333,134.58389625902763,142.47010355689417,150.05696363031183,154.13766913612668,165.80515653311588,161.16454885209018,162.39197726117524,159.6867322034222,160.46271970540693,162.33371389519877,165.73311879096636,168.10604587207604,166.27458605646473,172.91429035218337,171.0450709184758,172.56102662441992,184.69163002580322,188.2166128694087,199.52285784395897,204.11316413399695,212.41620584198742,201.41326224515106,204.4646665387821,207.25969422336496,209.86480031512033,217.07128820987722,215.17119932733155,209.72076409524666,217.0854894427488,221.48000973245328
7,1993-03-02 17:10:19+00:00,185.13435593943234,188.22755064275498,193.72831189917846,192.0380082576494,176.90388681272455,180.26452860521795,179.6765375619164,178.65764198644715,178.09244921011515,180.92421566033508,176.7717393286676,171.85563744971287,168.5141324674441,170.56118170819434,169.39928143726368,169.40025716443415,172.1683113154054,167.78446440468744,160.49510819148395,161.31612725604242,163.28900865342433,157.61631045695077,160.72242452661507,168.82154633478245,172.15878300522584,168.16863382774514,166.7371166328504,165.50205758354824,166.0351457494864,163.8084274291061,159.7128954317356,156.72448325392767,147.75521154206496,150.80543752372256,172.6132122325349,191.30827347273564,200.62238871642518,216.06985912493593,200.0556966484558,171.69136280243234,140.4158448923009,147.60395739057782,132.30392152149142,138.51456610328648,133.19547427338927,152.91429157657618,156.62080843015275,154.8040462497009,159.63100897644614,157.56411596988767,157.147241340146,152.54830122376933,156.5428982050418,152.67493697611962,152.66021381862103,157.03177751064482,154.81632128235958,160.8824738025307,182.27518431285696,185.28327865317934,194.17690756483944,206.06093095088843,207.23653167692692,195.3928203184503,197.8852260777258,201.0514672422688,205.10421526673315,214.859673472239,210.22123314797892,207.17021134106474,205.6763649784704,209.74896294429638
8,1993-03-18 17:10:26+00:00,186.67248539795966,186.57478729919092,195.84395381828625,194.80585230080848,179.1456068829913,172.44639860679925,179.8158791743905,175.34000398309038,182.02118947593223,178.8076420634412,183.45809204621995,177.58804802889802,176.38805109172208,171.2311718944346,171.08931266501705,173.8957262301197,173.9092906165669,173.1818703540264,174.74774657748213,169.6439112354454,167.04718578866795,169.77023039152456,170.4544475013131,170.97274949069194,175.2185947140855,168.12311141448612,161.25605737071987,166.43729105064114,165.7168968757829,156.08798068272282,160.31135262677577,154.64114836771913,146.15382084314157,145.65212686822707,170.41727410377175,188.5509737921558,202.09219358725238,212.12101322945676,203.13522389891583,170.8238510246733,142.1548892233348,136.3775727794226,139.94973695609858,138.2351991982529,140.29859369146354,151.03002371608127,158.58736399912522,155.02011353304255,158.77921739573853,157.15296756297488,153.6376006584161,155.32638116217885,156.09835609482428,151.81199913484943,152.82777457102398,149.74315177445376,155.22225784911538,158.6874139886142,173.73301930106743,180.32798905524587,191.22229938930613,202.6538068317119,204.6166319013076,195.47568350236384,199.71875389582914,197.58023014887152,204.0638330470285,202.30693889708613,205.63060515549242,202.87725917647325,202.75550790538273,203.11844977733554
9,1993-04-03 17:10:29+00:00,170.7686162554213,170.2729067342895,184.99946377520797,187.17019204226824,178.69456276555883,172.83737177463323,172.39208942268402,168.92818690384493,167.34772172549947,171.75507326350277,167.52534309972486,169.10969024685195,162.35958725531287,167.42441597978157,176.3677105169945,170.87171939232374,168.19839821730147,165.054877877143,158.68047635093325,154.51157334210097,152.79560600096636,157.01448909742592,161.61874607946413,161.57372947091764,173.7563756987661,170.16482591280308,167.59748646029837,156.44751099632182,152.06387913503653,153.45831317333312,149.22656198131185,142.35401522509756,143.77176061976016,146.33498199112447,164.9832322318489,194.95226316827097,203.49218041874386,210.94773826444145,194.70920824070978,167.3155499544627,134.13659884777525,131.70525533884057,125.01510023746704,138.94963836820543,134.0054084389146,154.88411461451477,154.71023332524192,152.24254771013992,150.62501767156192,149.74720129699134,142.58428461127403,137.19885437744173,142.37027794823646,148.1739165791259,146.843618697108,154.85867371175036,156.75045961667897,165.78133854618704,167.74416038993056,174.82871893313148,190.52036644568284,185.84808247152623,200.84182064178808,195.21609518687984,194.39690212662978,196.14741698778087,199.49488561450727,205.42936037651174,199.9606622257465,198.5377958566403,197.48271344611857,195.97196585027123
