dates,satname,nzd0233-0000,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0023,nzd0233-0024
2000-07-13 21:51:19+00:00,L7,387.92,384.39,373.76,374.34,371.85,366.88,356.16,355.24,353.74,350.17,350.89,353.91,350.33,353.71,341.29,326.83,318.52,312.02,,306.47,,309.94,308.90,,
2000-08-07 21:44:45+00:00,L7,388.54,380.16,380.10,374.83,373.32,367.72,366.10,363.49,357.05,355.09,351.48,349.85,349.44,348.62,345.07,342.73,337.01,328.82,324.77,325.34,328.07,332.86,327.50,328.63,258.86
2000-08-14 21:50:56+00:00,L7,391.50,381.37,380.89,376.32,373.37,370.42,370.93,363.23,362.17,355.67,351.37,350.53,347.23,347.38,344.14,342.03,333.00,326.56,322.08,324.86,326.64,334.76,322.14,328.49,298.24
2000-09-15 21:50:25+00:00,L7,382.52,370.90,367.91,365.26,361.42,361.60,357.03,353.43,349.60,348.05,343.73,340.06,339.74,342.58,337.78,337.09,334.17,321.07,319.31,325.63,323.20,333.07,331.71,338.38,345.97
2000-11-02 21:50:13+00:00,L7,365.83,363.65,355.65,355.85,344.99,,,,,,,,,,,,,,,319.62,333.88,411.49,433.36,451.11,453.52
2000-12-04 21:50:10+00:00,L7,375.01,367.02,366.89,367.20,364.67,363.60,359.93,358.36,355.99,350.50,348.11,347.82,342.20,342.45,342.26,339.71,337.87,328.72,322.84,322.71,322.83,336.41,329.84,340.21,344.47
2000-12-20 21:50:16+00:00,L7,381.58,371.76,366.20,365.51,364.29,362.13,363.96,354.07,349.93,342.46,342.07,341.05,335.25,337.79,334.17,334.93,329.01,316.98,315.16,322.60,317.11,335.73,331.12,341.01,315.64
2001-01-05 21:50:16+00:00,L7,380.35,370.83,370.29,370.14,370.96,365.68,365.16,362.02,355.05,354.62,351.25,353.40,350.81,344.73,345.40,342.17,335.99,331.25,326.71,330.05,331.16,332.05,328.81,343.33,353.12
2001-03-03 21:44:00+00:00,L7,377.98,370.81,363.49,363.34,360.34,361.54,356.86,347.73,341.97,345.68,339.22,342.16,338.94,339.66,339.40,340.31,337.02,325.28,322.13,325.42,327.37,338.25,330.22,339.50,314.19
2001-03-10 21:50:10+00:00,L7,382.92,373.49,368.98,366.47,363.76,363.34,361.89,357.77,353.55,348.74,344.19,347.03,343.24,346.22,340.30,340.47,337.02,323.41,322.26,327.61,327.02,337.34,331.20,338.24,315.91
2001-04-04 21:43:43+00:00,L7,388.76,380.82,375.84,374.86,370.38,366.34,363.93,363.17,360.66,353.02,349.39,348.22,349.06,350.77,348.21,343.74,341.54,334.85,332.79,334.35,337.70,348.25,349.98,345.12,327.25
2001-04-20 21:43:46+00:00,L7,380.04,373.36,369.62,364.53,361.66,361.36,356.57,354.28,350.83,344.15,341.02,340.13,341.01,340.80,340.74,336.28,329.86,322.59,315.19,321.00,322.75,333.04,330.19,336.05,309.62
2001-07-25 21:42:54+00:00,L7,386.72,373.18,371.09,369.49,365.84,361.20,356.17,354.51,350.84,349.07,345.11,342.33,340.02,342.02,340.76,340.66,335.39,321.27,314.43,317.28,,320.74,327.15,321.04,211.64
2001-08-10 21:42:36+00:00,L7,382.49,373.38,369.43,364.65,364.15,360.73,355.41,,,,,,,336.83,337.38,334.31,332.64,314.71,307.64,318.45,,322.10,324.33,321.19,249.78
2001-08-26 21:42:25+00:00,L7,386.62,372.77,368.96,368.08,364.75,358.98,357.57,353.81,350.18,351.24,343.95,345.52,346.63,342.49,342.95,341.84,338.82,327.01,323.63,323.11,326.53,334.41,332.18,339.72,306.86
2001-09-18 21:48:17+00:00,L7,378.61,370.90,365.72,362.12,359.58,358.82,352.55,351.35,346.70,343.20,338.29,343.37,340.55,339.88,336.85,334.72,330.66,321.61,318.54,320.15,318.92,326.20,329.08,337.12,310.14
2001-09-27 21:42:05+00:00,L7,386.06,376.20,370.81,370.37,366.90,365.27,364.02,358.80,352.55,350.78,346.67,347.78,346.72,344.56,344.65,342.55,339.32,329.41,325.12,329.86,331.06,341.39,338.89,345.65,357.05
2001-10-04 21:48:06+00:00,L7,373.52,367.58,361.78,358.58,357.18,358.05,354.79,351.64,344.72,343.52,337.90,340.10,336.12,338.01,338.94,336.87,330.04,318.47,313.07,318.90,320.28,329.25,328.17,336.12,303.85
2001-10-13 21:41:51+00:00,L7,390.23,381.02,374.00,371.62,368.61,364.44,362.17,359.20,358.27,353.66,349.70,347.02,348.21,348.45,346.78,343.47,341.42,334.23,323.74,330.88,330.87,343.88,339.95,349.94,361.50
2001-10-20 21:48:09+00:00,L7,373.94,369.60,365.41,361.56,356.71,357.05,349.85,349.88,344.35,340.33,338.98,337.08,334.68,334.28,331.12,328.46,325.94,315.79,317.75,323.30,318.88,336.75,332.82,342.04,332.27
2001-10-29 21:41:57+00:00,L7,386.08,377.65,372.56,367.23,367.05,362.99,357.55,358.27,349.76,348.95,344.73,347.12,347.45,346.32,344.22,342.55,337.87,331.64,325.05,328.82,335.20,343.08,346.76,348.99,362.15
2002-02-02 21:42:30+00:00,L7,371.52,366.14,363.69,359.78,357.82,355.62,348.88,344.22,343.15,339.68,337.15,337.72,334.74,333.11,335.35,333.91,329.47,321.84,315.74,321.83,318.84,333.52,332.64,341.14,360.58
2002-02-09 21:48:45+00:00,L7,369.44,368.51,,,,,352.82,351.49,347.48,347.46,340.15,341.15,338.84,335.05,339.32,339.20,336.14,,,,,341.86,339.68,348.51,375.63
2002-02-18 21:42:30+00:00,L7,371.52,368.31,366.46,362.21,359.97,357.58,350.24,349.31,342.29,345.07,337.93,339.29,336.42,335.54,337.42,335.15,334.53,325.46,323.51,324.54,329.85,339.59,339.37,343.66,367.42
2002-02-25 21:48:47+00:00,L7,377.32,372.58,371.50,369.69,365.02,363.68,357.71,352.73,349.61,349.21,344.09,346.38,343.58,342.93,343.62,345.56,342.34,334.01,326.38,331.70,333.29,344.68,344.03,349.66,377.69
2002-03-22 21:42:28+00:00,L7,376.22,372.07,369.98,367.92,364.53,361.97,358.81,353.35,351.03,349.87,346.48,346.88,343.67,343.70,343.13,346.48,343.97,336.43,332.28,334.18,332.76,342.08,341.70,345.42,363.07
2002-04-07 21:42:28+00:00,L7,386.55,371.38,367.38,364.96,361.79,360.48,356.48,353.25,349.76,349.28,343.80,345.59,342.44,340.58,342.70,341.18,338.30,333.30,321.52,325.96,327.76,340.45,333.41,348.66,298.35
2002-04-14 21:48:38+00:00,L7,370.03,368.85,363.84,360.27,359.54,358.48,353.04,349.73,346.32,341.62,339.70,341.36,338.22,340.00,339.80,339.05,337.77,324.28,321.57,324.55,330.21,338.65,334.99,345.52,317.73
2002-05-16 21:48:34+00:00,L7,,376.38,372.03,372.31,369.31,364.54,361.09,357.94,357.10,350.68,351.18,349.21,347.53,346.06,343.80,343.24,340.23,332.50,326.85,331.47,331.82,344.27,339.23,341.45,211.15
2002-06-01 21:48:28+00:00,L7,379.38,370.27,367.47,366.67,363.64,361.32,354.52,352.94,351.18,348.50,346.79,345.55,344.61,342.94,342.59,343.83,342.35,336.61,333.59,337.07,,340.30,334.82,224.10,
2002-08-20 21:47:58+00:00,L7,385.47,370.38,366.39,371.81,371.07,367.23,363.80,359.79,355.84,356.62,352.48,354.09,349.66,350.48,350.83,352.98,350.23,343.18,341.92,344.82,346.77,356.42,356.52,346.44,302.69
2002-08-29 21:41:39+00:00,L7,378.78,368.66,362.31,365.63,363.58,361.70,359.69,355.67,355.43,349.76,345.97,344.18,342.79,345.45,346.74,346.78,347.31,339.70,338.71,338.94,338.19,347.93,357.02,344.73,313.08
2002-10-23 21:47:39+00:00,L7,368.84,358.70,353.67,357.24,352.84,351.73,350.46,349.74,340.35,341.30,338.46,341.19,341.84,340.72,343.44,340.52,340.37,333.83,328.03,332.49,333.74,346.92,351.88,348.04,356.66
2002-11-08 21:47:44+00:00,L7,360.84,356.11,350.08,353.06,349.91,345.15,345.92,345.71,337.24,337.93,336.01,336.77,336.42,336.34,338.35,338.81,337.85,326.31,324.36,328.06,332.21,344.83,350.42,345.09,346.93
2003-01-11 21:48:14+00:00,L7,361.79,357.54,358.08,352.37,353.93,354.37,353.52,352.90,334.35,336.90,333.30,331.93,335.71,338.66,340.15,344.99,343.48,341.79,336.83,338.03,337.69,352.58,351.80,347.83,347.57
2003-02-21 21:42:20+00:00,L7,366.16,362.51,355.22,354.24,353.10,355.12,350.64,344.76,340.55,340.45,338.02,339.90,339.23,343.00,339.20,343.45,342.45,335.15,332.81,335.83,336.06,348.45,348.13,343.32,324.73
2003-03-16 21:48:34+00:00,L7,381.88,374.45,367.90,365.98,360.95,357.85,358.51,355.14,346.20,349.72,345.71,347.33,352.54,350.18,356.78,363.40,362.14,351.83,343.72,344.52,346.66,358.95,360.22,352.73,354.09
2003-04-10 21:42:26+00:00,L7,402.90,402.39,388.27,380.24,378.74,369.27,371.45,373.64,371.22,360.76,360.60,362.73,366.58,372.92,370.66,373.32,371.81,362.36,351.93,356.74,357.61,370.74,363.09,361.75,357.59
2003-04-26 21:42:25+00:00,L7,389.80,379.67,373.30,368.78,363.44,361.15,358.11,358.34,354.21,350.83,347.39,350.07,349.73,351.05,355.59,357.10,355.50,348.41,341.18,340.30,344.15,352.25,354.45,343.72,297.79
2003-05-03 21:48:37+00:00,L7,394.63,387.05,377.09,376.38,379.89,368.65,372.05,371.38,368.32,362.53,361.42,359.73,362.95,354.48,369.85,375.15,365.64,352.81,351.76,348.26,349.92,358.97,356.14,362.94,293.61
2003-05-28 21:42:22+00:00,L7,395.56,388.11,382.89,377.23,375.37,370.46,367.93,366.52,362.20,360.55,358.17,358.68,361.94,358.97,357.40,363.44,361.97,354.73,347.38,351.06,,360.61,356.29,236.08,
2003-07-23 21:30:14+00:00,L5,389.42,378.91,379.00,381.98,378.45,372.66,367.50,365.33,366.06,367.11,366.05,362.24,359.78,362.37,359.91,365.99,366.47,358.87,355.15,,,350.79,352.78,334.42,
2003-08-15 21:36:48+00:00,L5,374.70,368.13,360.40,347.80,,164.75,,316.23,316.13,316.13,316.24,327.85,336.01,336.80,336.74,323.26,314.21,306.51,304.10,309.51,299.53,313.81,,,
2003-08-24 21:30:48+00:00,L5,,,,369.43,364.36,366.80,364.32,360.64,358.35,356.30,346.23,348.14,347.75,347.20,347.84,351.77,353.84,343.12,342.20,345.98,,356.81,350.41,351.08,309.67
2003-11-04 21:42:03+00:00,L7,385.15,371.93,,,,,,361.83,361.41,359.95,360.91,360.63,358.98,358.14,359.40,363.71,363.11,352.71,347.32,,,,360.41,351.06,359.69
2003-11-19 21:38:14+00:00,L5,371.32,370.95,367.39,371.51,371.31,368.38,365.20,363.47,361.92,366.51,348.78,350.04,350.26,352.95,355.08,356.82,353.41,350.71,355.64,360.65,359.05,369.88,373.61,365.86,355.09
2003-11-20 21:42:19+00:00,L7,380.30,370.28,361.51,365.53,360.86,,,,,,355.95,356.41,357.39,357.58,357.15,358.66,358.85,352.66,347.46,349.60,,,,,362.23
2003-11-28 21:32:10+00:00,L5,349.88,352.88,332.02,337.48,338.95,340.77,338.04,340.85,336.05,333.09,329.40,339.09,337.98,333.40,334.17,335.74,340.65,335.73,331.11,332.87,339.25,352.46,350.95,340.93,343.48
2003-12-30 21:32:24+00:00,L5,367.78,361.72,358.19,356.52,355.68,356.26,355.79,343.94,342.18,340.30,339.24,344.89,340.19,343.57,345.42,352.04,350.51,347.31,342.99,347.37,346.57,358.89,355.12,347.50,352.56
2004-01-22 21:38:40+00:00,L5,344.41,341.38,331.18,329.98,325.13,328.36,319.87,322.42,313.18,323.67,319.75,326.82,328.62,332.72,338.08,341.72,344.52,337.32,333.88,337.13,341.33,339.14,333.75,328.55,330.39
2004-01-23 21:42:42+00:00,L7,357.35,355.04,347.18,347.65,346.84,341.78,340.16,339.62,,,,,,343.97,339.98,347.50,347.66,338.23,334.57,336.85,337.93,345.11,355.46,,
2004-02-24 21:42:45+00:00,L7,,,,,,,347.61,343.34,339.62,342.37,337.53,339.22,339.61,345.26,344.65,348.21,353.77,,,,,351.85,356.46,351.04,318.07
2004-03-11 21:42:54+00:00,L7,379.37,,,,,,352.70,350.25,343.78,343.39,325.95,325.41,333.09,339.16,341.61,346.27,342.55,,,,,,359.59,350.90,333.50
2004-03-18 21:49:07+00:00,L7,374.34,363.69,359.56,,,,,,,,346.15,346.87,347.56,347.56,347.06,349.34,350.93,343.72,337.68,,,,,,352.52
2004-03-27 21:42:57+00:00,L7,,,354.50,359.86,360.76,357.87,354.94,350.97,347.80,348.87,351.55,351.30,352.73,,,,,,345.00,346.30,341.95,352.66,357.12,350.74,314.19
2004-04-03 21:49:06+00:00,L7,,,361.82,362.09,361.45,361.81,359.22,354.64,354.52,354.42,352.06,355.63,,,,,,,343.09,345.68,342.68,352.15,359.37,360.79,331.47
2004-04-04 21:33:01+00:00,L5,372.07,361.44,357.45,354.03,353.67,357.42,351.38,349.45,341.75,345.21,345.31,352.22,354.51,353.49,354.84,353.15,355.66,347.58,350.76,345.45,348.17,356.41,358.24,370.99,343.65
2004-04-12 21:42:51+00:00,L7,367.31,357.67,346.19,341.39,341.68,349.55,344.75,,,,,,339.90,342.16,340.54,,,,334.85,344.46,,553.91,,,
2004-05-21 21:49:02+00:00,L7,386.55,373.76,362.51,362.83,,,,,,,,345.75,347.76,347.77,346.92,347.06,349.53,337.79,335.60,337.05,,,,,
2004-05-22 21:34:26+00:00,L5,281.06,,,,,360.23,373.48,,,,,,,,,,,,,,349.47,380.78,382.91,423.38,
2004-06-06 21:48:56+00:00,L7,378.52,,,,,,,,348.36,346.51,345.23,350.58,347.79,348.57,352.04,350.34,354.06,345.00,,,,,,220.15,
2004-06-07 21:34:54+00:00,L5,382.15,369.92,357.03,354.33,355.78,,,,,,,,,,,,,,,,,,,,
2004-06-22 21:48:52+00:00,L7,395.52,380.27,377.51,375.18,375.68,374.58,373.01,372.71,371.85,368.12,,,,,,,377.74,363.69,361.12,357.76,,362.78,361.41,227.19,
2004-06-23 21:35:22+00:00,L5,384.67,375.89,370.08,353.51,357.76,356.66,353.38,348.82,345.72,347.00,348.28,352.62,352.71,351.01,353.57,357.47,356.07,347.59,342.26,,,348.50,344.69,,
2004-06-30 21:41:46+00:00,L5,379.80,364.95,352.85,349.50,348.44,353.95,354.89,342.72,334.34,337.44,334.03,340.80,339.76,340.37,342.86,352.00,348.14,343.07,331.85,,,343.77,332.34,,
2004-07-25 21:36:14+00:00,L5,391.81,381.90,368.84,,,,,,,,,,,,,,,,,,,,,,
2004-08-02 21:42:28+00:00,L7,,,362.24,363.85,359.91,361.02,358.63,353.99,349.93,353.61,352.60,353.96,355.46,359.88,,,,,344.59,343.34,,352.84,355.64,344.94,241.93
2004-08-25 21:48:37+00:00,L7,385.82,373.45,367.04,368.31,372.38,371.70,371.89,367.59,365.20,366.77,,,,,,,372.06,364.93,358.26,357.57,358.02,365.08,363.96,354.63,
2004-08-26 21:36:59+00:00,L5,389.48,377.79,371.98,369.11,361.94,364.06,362.08,360.84,358.02,360.79,358.92,362.01,367.27,366.70,364.93,370.09,374.63,367.08,361.91,351.04,351.07,358.52,356.73,352.27,302.94
2004-09-03 21:42:23+00:00,L7,,,,,,,353.80,346.76,345.28,345.76,350.26,349.22,345.79,348.25,350.23,353.57,353.16,,,,,350.77,352.38,347.15,302.68
2004-09-18 21:43:46+00:00,L5,367.38,361.84,343.27,343.34,341.84,347.19,340.77,337.66,333.25,336.27,336.66,337.92,338.44,341.90,338.90,340.19,340.77,334.57,330.15,329.22,329.39,343.49,336.87,341.31,321.69
2004-09-19 21:42:17+00:00,L7,371.78,366.24,354.59,356.43,356.02,356.82,354.96,350.17,351.80,350.00,351.28,351.69,,,,,,347.13,342.16,341.93,344.16,351.12,355.99,348.67,332.74
2004-10-04 21:44:07+00:00,L5,,,,,,325.63,326.18,317.61,314.73,312.78,319.89,325.70,323.05,326.31,325.64,326.81,329.33,317.14,312.39,311.25,313.27,328.27,327.79,328.27,323.80
2004-10-13 21:38:08+00:00,L5,365.71,360.42,352.08,349.63,348.97,353.32,353.19,343.09,337.73,339.21,340.67,341.77,344.63,342.18,344.63,348.24,349.36,342.73,338.89,343.42,344.77,360.54,352.23,349.81,340.34
2004-10-20 21:44:28+00:00,L5,369.94,359.16,352.70,353.31,354.28,355.32,351.29,350.06,348.58,346.73,350.64,350.85,354.18,353.24,355.60,358.84,363.69,349.73,344.40,345.98,346.50,357.54,356.69,363.48,362.62
2004-11-06 21:42:35+00:00,L7,370.77,359.32,,,,,,350.12,347.83,349.96,348.42,349.39,348.72,350.06,354.68,358.49,357.65,350.08,,,,,361.24,363.16,364.34
2004-11-29 21:48:57+00:00,L7,,,345.56,342.50,336.41,342.39,338.71,335.95,334.10,333.15,334.91,353.14,115.28,121.18,,,,,344.46,345.19,,360.71,363.20,355.86,348.08
2004-12-07 21:45:24+00:00,L5,378.14,372.81,367.79,362.16,347.38,349.36,346.78,345.54,343.36,345.16,342.97,350.53,363.56,364.85,363.33,368.13,366.42,360.06,362.24,346.19,342.99,353.03,354.94,352.94,364.29
2004-12-23 21:45:40+00:00,L5,348.33,349.44,340.26,344.23,341.54,325.53,324.71,322.86,317.73,320.28,323.45,326.19,326.52,332.13,347.05,348.42,352.46,344.34,342.06,346.20,337.70,337.62,333.37,338.38,339.69
2005-01-16 21:49:15+00:00,L7,361.98,359.05,351.24,353.53,352.23,,,,,,,346.36,345.99,347.19,349.30,353.58,,349.22,348.55,351.77,356.18,,,,
2005-02-18 21:40:18+00:00,L5,352.83,358.52,351.16,351.81,343.96,342.72,345.48,348.75,348.78,347.18,352.67,357.27,356.66,357.16,354.11,357.85,354.62,350.88,347.11,353.62,350.90,363.90,364.07,359.64,355.35
2005-03-30 21:43:20+00:00,L7,,,358.23,354.65,349.75,349.07,347.90,346.78,343.80,347.78,350.91,355.83,354.70,360.58,,,,,345.54,349.32,348.18,355.20,354.08,349.20,315.81
2005-04-06 21:49:28+00:00,L7,,,,,361.84,360.69,360.15,360.10,363.13,363.65,365.66,369.86,368.49,373.68,,,,,,360.92,360.62,368.61,360.90,363.70,361.67
2005-04-15 21:43:13+00:00,L7,,,,,,,351.96,351.85,350.33,351.50,358.19,358.12,358.48,360.17,360.69,365.23,,,,,,359.81,357.71,355.56,317.89
2005-04-22 21:49:23+00:00,L7,,,,,,,363.52,359.91,361.85,360.75,363.22,369.53,366.28,367.77,369.62,369.13,,,,,,365.09,359.87,359.86,347.28
2005-05-01 21:43:15+00:00,L7,,,,,,350.42,348.23,362.10,359.08,399.96,367.76,358.14,353.26,354.55,357.73,362.03,,,,,359.11,501.51,622.05,643.62,648.37
2005-05-08 21:49:28+00:00,L7,,,,,,359.59,358.97,356.67,355.30,360.04,363.09,365.06,365.75,369.76,369.17,,,,,,,364.97,359.86,359.02,250.92
2005-05-09 21:40:56+00:00,L5,386.34,380.87,375.02,368.80,372.58,357.22,356.51,352.42,350.84,357.73,354.34,364.24,364.61,369.12,371.25,370.63,374.42,365.02,357.54,361.18,350.20,357.34,356.96,352.70,234.80
2005-05-24 21:49:26+00:00,L7,384.74,372.06,367.72,364.93,362.66,364.89,,,,,,,363.05,362.87,362.69,364.48,363.73,352.44,350.90,352.84,351.06,,,,
2005-06-01 21:47:18+00:00,L5,377.53,365.56,357.28,358.57,349.14,355.07,352.78,346.28,343.92,344.64,346.35,349.23,348.79,352.23,351.73,353.72,353.12,343.49,341.01,344.69,,354.33,341.26,223.47,
2005-06-02 21:43:12+00:00,L7,,362.93,352.46,349.10,348.39,348.20,346.31,344.69,345.83,343.84,347.81,347.84,349.21,,,,,,337.22,342.22,340.43,347.98,342.67,,
2005-06-09 21:49:20+00:00,L7,,,,,,,,351.75,349.09,354.99,353.70,357.25,356.31,358.53,360.46,359.62,362.52,,,,,,352.13,220.07,
2005-06-10 21:41:12+00:00,L5,384.66,373.31,377.00,363.42,364.99,360.71,354.79,351.42,349.52,351.16,356.97,359.88,362.00,362.48,368.59,370.55,366.29,361.38,357.24,362.05,,360.47,354.85,,
2005-06-26 21:41:16+00:00,L5,371.07,362.96,352.49,349.70,349.15,351.35,352.91,349.32,349.81,349.35,350.77,,,,,,,,,,,,,,
2005-07-12 21:41:23+00:00,L5,373.19,361.43,353.01,350.46,347.70,350.72,348.07,347.84,336.10,339.40,340.01,348.00,342.40,343.99,345.97,352.61,347.56,338.64,339.46,338.54,,341.49,340.00,,
2005-07-19 21:47:39+00:00,L5,,372.45,356.14,360.57,358.64,356.51,357.91,353.84,347.92,,,,,,,,,,,,,,,227.58,
2005-08-05 21:43:03+00:00,L7,379.95,371.00,368.05,363.84,362.68,362.58,362.52,361.69,358.40,,,,,,363.44,367.42,367.32,356.35,355.87,358.31,,366.02,358.69,351.10,
2005-08-12 21:49:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,349.34,344.92,291.96
2005-08-13 21:41:41+00:00,L5,377.09,357.96,354.65,352.45,348.72,352.99,352.01,348.89,349.59,352.70,352.62,358.62,362.15,361.53,360.44,362.99,361.89,349.64,348.52,352.54,351.28,353.12,348.22,348.67,294.83
2005-08-21 21:42:57+00:00,L7,355.83,343.02,340.23,339.51,,,,,,,333.60,336.58,339.18,338.62,339.17,344.19,342.41,337.25,336.00,342.40,,,,117.03,305.02
2005-08-28 21:49:05+00:00,L7,385.06,378.53,370.35,367.76,369.69,370.43,370.60,371.42,368.78,367.29,373.35,,,,,,,364.24,363.55,362.46,363.77,370.99,363.40,364.22,348.08
2005-08-29 21:41:46+00:00,L5,387.58,380.51,378.90,372.62,375.12,374.44,377.69,378.05,372.60,373.29,368.65,362.51,366.10,364.58,369.66,367.64,374.31,360.77,367.21,371.82,368.00,372.77,367.50,366.99,322.42
2005-09-22 21:42:44+00:00,L7,368.25,360.89,355.22,367.19,,,,,,,,,,,,,,,,,,,,346.83,332.91
2005-09-29 21:48:55+00:00,L7,,,,,,,362.51,357.54,355.32,358.56,360.84,365.55,365.65,365.03,364.37,369.92,,,,,,358.58,364.25,369.77,368.17
2005-10-08 21:42:41+00:00,L7,,,,,,338.19,338.79,335.33,334.47,334.02,337.80,341.74,340.98,343.44,343.87,346.18,,,,,336.74,,,,
2005-10-24 21:42:55+00:00,L7,378.69,365.68,355.79,,,,,,350.69,351.09,349.85,356.80,355.85,355.35,359.72,360.47,360.06,353.88,350.14,,,,,353.80,353.87
2005-10-31 21:49:11+00:00,L7,363.35,362.30,355.69,360.16,356.79,356.84,357.83,360.12,,,,,,,358.16,361.29,360.36,354.37,352.72,356.22,355.17,360.94,360.49,,
2005-11-08 21:48:04+00:00,L5,369.12,361.77,356.86,359.74,359.30,358.21,357.11,357.10,358.72,357.15,361.71,367.26,362.15,365.62,365.03,367.81,358.66,352.63,349.84,353.33,351.42,357.28,363.06,365.58,363.72
2005-11-24 21:48:28+00:00,L5,364.44,360.63,356.13,360.39,353.41,344.33,342.11,339.95,338.36,341.01,341.55,343.46,344.94,356.22,356.17,360.69,359.88,355.25,352.50,353.72,341.06,344.67,341.54,345.38,341.72
2005-12-18 21:49:28+00:00,L7,360.68,356.83,350.83,350.67,350.27,351.73,351.72,,,,,,,351.62,350.46,352.54,351.55,350.03,347.39,352.37,,336.24,,,
2006-02-04 21:49:52+00:00,L7,369.73,363.63,354.59,359.83,359.11,363.20,,,,,,,,,,,,,,,,,,,
2006-02-05 21:44:00+00:00,L5,365.10,356.07,343.11,344.75,343.53,347.48,348.48,349.14,345.71,345.41,344.91,350.13,349.90,347.51,351.47,360.09,361.43,350.65,352.47,356.87,354.32,361.86,356.77,359.57,346.06
2006-02-12 21:50:20+00:00,L5,364.49,351.94,347.53,350.08,348.48,351.50,346.21,348.16,345.45,351.64,350.33,351.50,356.33,352.48,351.28,353.51,352.44,344.27,344.24,349.86,353.39,357.42,356.62,355.72,338.24
2006-02-28 21:50:40+00:00,L5,361.38,352.56,340.93,344.88,343.33,345.20,346.63,343.98,341.72,341.81,347.12,350.61,351.86,349.97,351.87,354.46,352.75,344.22,343.00,344.97,341.76,352.50,356.55,351.78,321.78
2006-03-08 21:49:57+00:00,L7,,,,,,,411.06,424.55,,382.91,,414.35,435.05,,,,,,,,,,,,
2006-03-24 21:49:56+00:00,L7,378.70,366.13,,,,,,,,359.65,362.35,369.89,378.19,363.83,365.99,368.70,371.09,363.04,361.81,,,,,,344.16
2006-04-02 21:43:44+00:00,L7,,364.55,353.34,353.11,353.63,352.99,350.05,352.87,352.44,351.43,354.57,359.57,363.97,,,,,,350.29,352.76,355.17,360.92,359.82,351.10,306.45
2006-04-09 21:49:53+00:00,L7,,,,471.69,,,,,,,,409.75,415.70,,,,,,,,,652.26,652.63,421.66,524.64
