,dates,usa_CA_0173-0000,usa_CA_0173-0001,usa_CA_0173-0002,usa_CA_0173-0003,usa_CA_0173-0004,usa_CA_0173-0005,usa_CA_0173-0006,usa_CA_0173-0007,usa_CA_0173-0008,usa_CA_0173-0009,usa_CA_0173-0010,usa_CA_0173-0011,usa_CA_0173-0012,usa_CA_0173-0013,usa_CA_0173-0014,usa_CA_0173-0015,usa_CA_0173-0016
0,1984-05-02 18:13:39+00:00,194.42841572293173,170.74222799575784,176.8762537263494,169.64417761114464,183.00746063938632,176.05371054324107,201.2053294454597,202.06387570990339,209.94328351078417,195.74372539163048,193.65561982442935,190.0425571520134,169.62692313500258,213.02926029362632,234.80676651862262,201.093986381757,207.87549004569453
1,1984-05-18 18:14:11+00:00,192.4324142019678,172.59815450179934,175.8399171294219,176.45379193069977,181.41087795705965,185.4671816462899,218.0844111792918,215.889768828906,214.14728357940547,209.50901909233235,204.4316814768022,173.42404749445953,167.55821855957646,207.78879382322214,220.7253636272277,196.33143994893905,213.0263379004481
2,1984-09-16 18:10:24+00:00,196.86626750709507,176.4204477703556,176.0249768009227,172.24887255803912,180.93121778214447,176.37397690065293,198.2963005865578,189.7862944787174,200.8597558513503,187.44997472595514,,,,,,,
3,1984-09-23 18:16:35+00:00,172.94082092354708,156.72380834967242,157.58345659919254,164.01801813782626,175.8654546079948,181.57235013412267,186.81086012329257,189.3399466820793,194.23077494610004,175.4642136907939,180.33359098209291,189.08082079901104,179.53530187749416,198.37002193079803,214.03236010976607,201.69872382158562,205.27721865845353
4,1984-10-02 18:10:24+00:00,165.58721650100168,,,,,,,,,,197.6518549942403,206.65622502080038,203.43901138325663,202.5538785797438,218.2489713006373,208.3714569375286,203.3368343632441
5,1984-10-18 18:10:21+00:00,,,,,,,,,,,,215.03142204699625,211.41489675985855,223.43536019848744,239.3545443457948,219.40766568162695,222.35561759733832
6,1984-12-12 18:16:32+00:00,161.3584757602255,151.11142607400149,156.47392493955743,153.77548784371945,165.73898784230312,168.73464744538626,186.76515068241042,175.43665677595197,183.43138464996272,172.12230324265917,173.83500580177602,,,190.74330955952587,,189.48305586773537,195.85547512530212
7,1985-07-17 18:10:12+00:00,,,,,,,,,,,,,,,,,
8,1985-08-02 18:10:04+00:00,,,,,,,,,,,212.70497847816404,226.25799087489688,225.2187775021484,,244.73967300871246,219.7468160499997,216.70033078488112
9,1985-08-18 18:09:54+00:00,,,,,,,,,,,,,,,,,
10,1985-10-21 18:09:10+00:00,,,152.16495567179552,136.37409446939947,149.19769647043327,153.1471366307111,179.2416256177282,166.33485960435863,195.1440582817143,169.37794146540068,191.3213128644668,208.69105874083294,207.92479667647055,221.54178928303304,222.00620483395363,208.06300721285427,193.12455832603527
11,1985-12-08 18:08:22+00:00,,,,,,,,,,,,,,,,,
12,1986-01-09 18:07:47+00:00,,,,143.73338252010393,151.5433451020099,155.35176793808475,180.58667423400445,185.66755383093692,196.91551534403683,179.3218576585766,175.29739339990178,172.79665816165578,160.22643536778455,192.34841084752887,203.18368010477263,184.33838361463538,181.05026337763843
13,1986-01-25 18:07:27+00:00,,,,,,,179.8165728123182,189.3613882045642,201.56071932371685,173.46198949308948,170.19416186338077,161.27746995917647,157.2529227671747,181.72163943935746,203.06810395706472,187.12112527906834,190.8756815180562
14,1986-02-01 18:13:28+00:00,130.79793091091537,126.1817743389068,145.05015268915855,136.16365200790597,149.26885302092964,146.5681846335353,164.54482190469776,167.98224982337953,176.90346217711752,146.84656113044562,146.84312784122125,146.06547811472842,139.81575933417338,163.28183622476703,162.11015542177353,,154.13777109187154
15,1986-02-26 18:06:42+00:00,,,,,,,,,,,,,,,,,
16,1986-03-14 18:06:23+00:00,165.7934936206998,150.85176076307667,159.74827311022335,153.4903557697579,165.77940573868648,161.80418856667592,179.87878692760043,199.5655834642392,207.01341545219034,185.70990566060723,178.9284723056357,180.5052088044986,170.73065890096424,182.02459953192064,197.68566107421742,190.92480065356378,191.17376674789526
17,1986-03-21 18:12:25+00:00,182.29535333635516,169.7710552377824,180.159482194526,183.51566062343633,188.5031899671202,182.37039842219775,196.5846431497074,199.99016895513,206.99440456948432,185.01211131180003,186.05357316658876,187.93455331485552,174.06974687639615,200.56842632040807,230.1069312355815,219.98707255391338,210.16891942104965
18,1986-05-01 18:05:19+00:00,201.71580147185549,172.0077816104468,169.93885248597056,175.47496986493283,178.5400671713303,180.4260101874981,202.7132315639647,212.0234669899399,217.3160823791335,,186.0255063625085,182.3257492666844,188.972465214967,211.8096801224974,225.41666306624197,,183.45459374236833
19,1986-05-08 18:11:19+00:00,,168.87344317592667,174.59165688728726,167.76047652728317,180.2287545722414,182.8393091819288,193.040201564501,198.1461444735979,204.76293112218744,188.7492410973533,190.32670374450456,182.19062994383185,177.28171827504175,204.76330180931356,243.33907435310695,221.14609328179247,217.50262555146233
20,1986-05-17 18:04:53+00:00,,,,,,,,,,195.32081952399415,,,,,,,
21,1986-05-24 18:10:52+00:00,195.18013857734687,184.53848630627687,180.3931246363113,186.5360887423571,201.22486856429816,204.14953416023792,216.47095678819923,218.1207648019885,222.26633899301342,206.4124156752794,207.7328104438491,192.76104852958036,196.7935692853732,220.41503116162542,235.4216942101393,218.79654164980107,223.13489110711654
22,1986-06-09 18:10:23+00:00,193.32768393909475,179.06417458479532,174.50494264902704,166.47340638272595,172.04656117570445,178.99667746304735,196.33909455673836,205.7920681921174,207.45498261561525,,,,,,,,
23,1986-06-18 18:03:56+00:00,198.10913959458074,183.00258522247287,173.47704961008085,170.6363732437993,170.6933853124984,177.73536331328762,188.3046265709134,196.58078998620402,206.33101078967294,197.13704119666045,194.38044162245765,,,,,,
24,1986-07-04 18:03:24+00:00,188.1283683990174,168.0121223282116,168.086838729217,169.09399033938112,182.11141125337653,188.66575186753693,205.03064793179135,189.46699912533361,199.38606144781014,,,,,,,,
25,1986-08-28 18:07:36+00:00,216.14041799158235,192.12774887160188,179.92558770293715,181.88652905933694,201.1192092047601,199.64898036964627,229.28653781058946,229.91990643006721,219.21883021942898,200.73693067492962,216.21323501954475,210.92200804952992,202.52747944842756,221.5852203528963,235.94445802710223,219.99870859825177,227.70966326155664
26,1986-09-13 18:07:04+00:00,204.89354583730167,190.93174014380338,201.86624407737077,188.26992026404372,206.47984092719642,208.37062732917735,231.30008887880126,239.9967091512879,240.62234834954623,204.43968083279415,217.70584780079875,221.50286406991023,217.16082176751883,230.59966379572444,246.36454719176493,233.60681776830282,235.92682975140966
27,1986-09-22 18:00:36+00:00,198.66548624591937,192.38269249688923,195.50300220967608,189.19939060701572,191.3334913395547,203.8431722414307,221.2176671320049,214.91523375591768,220.551191982648,199.25555162984637,216.2473316221361,214.2627540112837,205.23624642815977,220.44597477193818,236.4229245734856,220.65924194986422,230.7390587454637
28,1986-09-29 18:06:34+00:00,216.69742042250255,183.430411119057,180.24246709731565,177.06383461724084,192.62259237651196,200.15000274782562,220.9597975993719,211.70849294450903,216.89370426149688,196.79319800869234,216.4047592935575,220.22881903793743,209.21028342260163,220.67484792365087,236.78050249017636,221.29231330351524,232.02412997068836
