,dates,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
0,1999-08-21 21:47:44+00:00,177.09997735079622,169.93662146381547,170.3343040393743,166.84779708682515,163.1681395115944,165.39885148407387,180.9543703758931,205.15307455019854,216.6251514138556,208.84379104923042,214.1820478375298,209.48869541796836,204.13088974333536,211.91128828458025,215.72137823859705,219.67262837982256,210.94052221295482,200.6083347856771,185.49310681072853,187.85933595146716,191.29363965751872,168.86351426177643,167.09720834481897,191.3975155074655,189.56046649220502,180.45781603684105,153.0264135882138,171.43147985487812,181.59739869394193,169.61537128925966,158.6811101888441,159.131549444244,150.86764998463548,148.43842821350668,157.03735664668784,160.33274510347547,142.0478782951612,142.53930955405997,156.28678624805858,162.42364416393502,140.5136435633451,134.76807811353606,136.06067242265496,152.73829057625565
1,1999-08-28 21:53:35+00:00,170.4464269780312,154.74941526636894,154.67451297451737,160.02554400600516,154.4967062736266,150.07057036240244,172.7660621717873,190.46864540436184,209.24048343776647,201.61668030057538,198.27042569785155,206.9526007600845,199.87853401075242,207.588523345164,206.15999871635336,208.68358212438034,207.54034743200225,196.16856365238087,183.6501000105026,186.8147891803261,182.95543565922276,172.198209384928,181.36312782723758,197.2117610371291,189.11761114323613,178.26371382920732,152.7061824766336,169.97059769283788,176.170581362048,163.3302755290365,155.21377483690452,142.33387512215234,135.2369155563716,136.480946884785,,148.71344524123427,129.57757573522125,134.555004815773,150.28886129129395,154.81551459660741,140.56047380906,133.5703529506481,134.58808174838074,148.37128331958235
2,1999-09-22 21:47:48+00:00,,164.3419486803585,167.96115547467127,171.5222489203959,175.47602821571783,160.07313843019998,198.00898025455024,,238.72709194213738,223.20270351399816,225.52678543017643,218.31188454395124,,215.23366981304616,217.86733293170946,222.36777668096886,206.70216809618827,204.2209916330678,208.1776912288657,197.57930907083673,189.2030418660821,182.31881327617376,193.2276414243895,194.33934831682453,199.63938187331996,192.07756405293836,173.6176880829891,192.1397975036174,,188.41276291374257,,,152.26857780230264,,183.98260898547593,170.30365582164856,153.7635186586671,157.23585695748417,164.11138393226676,161.8252179909781,152.430242583262,143.7825739013547,155.33708089025026,172.044393946071
3,1999-09-29 21:53:40+00:00,,159.6653374082016,,160.59409410115745,,161.24034528512442,192.14103710579195,215.37962881435035,234.88953667605233,216.5927705443702,213.73432726896485,,207.2546678998412,199.4470615593122,191.56007226798883,205.73456032435925,193.70064097637933,190.48453702681562,188.423354246706,183.35653213011062,,174.8622067312486,176.0762340716925,180.905866028972,,,,,180.79672100943927,,169.95413027828948,154.84817970405152,146.79567378896434,153.27655716589624,165.3703994739949,,,146.5404045797407,,,,,,146.27729369180028
4,1999-10-24 21:47:44+00:00,,166.42618019312218,167.2636991789702,169.77106677582023,179.08354025840677,192.34552711584038,,224.68621088175567,243.58130433974182,240.87795510877757,235.97351048909388,223.38078342037318,208.44207489822435,201.76154994349827,207.75189114416185,216.76430156338876,210.85263703629124,204.90870516646993,197.213358177849,197.33031820911893,195.2531129254472,184.7626224465856,181.18285304122804,191.44224765401066,198.16733198003567,182.88595693357158,163.70411420916292,172.81708385724042,188.45810873123673,192.61015752693342,188.6383651183856,170.674260181892,151.37890138586005,150.25752691486593,164.54367478540948,162.9461630078087,151.26440749268085,162.56814195693136,166.92065594094697,157.39406543483727,149.09859087458676,144.27181693341464,151.64287653101195,157.3203832830139
5,2000-01-12 21:47:42+00:00,200.8275067166601,178.19608087298263,170.25931655894826,170.11023291546334,179.58770500149433,186.83522705830237,195.6263254696731,218.705799571537,250.0938282871527,243.57080222208657,232.43506345857458,226.76432301864406,221.73008815861937,219.8671393325523,219.99680552677393,223.93668529458893,216.81997111838518,195.63375353407704,189.6409224058018,186.91875124360052,186.1970721563223,178.15460963153242,187.09113972164454,195.56477137318805,197.73661782875416,182.5853680475969,164.3044216344884,184.95277724061293,195.20798640993914,189.35902537517524,187.95166280042403,177.92959497293344,171.79563872746357,169.95879931139447,185.34871259706344,183.88394126642027,165.66609828636416,165.1318172773473,164.9774059032318,158.83186453806624,159.26322031765645,154.6019301245558,151.50144828816528,159.5324325952546
6,2000-01-19 21:53:49+00:00,190.1627422895847,177.41988755501168,165.20632130500525,171.55308153551582,174.819596499361,184.45277784824466,200.78619901543166,226.7545845000242,250.68457770683605,249.28678814321123,241.3686850496463,234.7378560897992,231.15945724479192,,224.74559928104367,227.03899234301983,216.92338069703018,196.849457275652,194.02468361389148,194.12617570118945,184.70903228442634,179.46581916624385,183.64619358571844,186.03249817164877,190.95909835092456,176.11547837198586,158.5207685012554,174.55921879793655,188.86998854198362,185.6161707864873,186.6267158579399,172.80997602056826,165.3218823733874,161.7919675716005,173.0906942348376,163.43373618062324,150.1557972989056,153.21498741699227,143.60164797381796,149.87735160479053,151.60697703589912,150.900077519561,,162.15758220103586
7,2000-05-03 21:47:07+00:00,,164.61246881052952,168.20875156770154,158.9533620570509,160.81292808348573,170.20775558599948,184.8614885070301,203.59737520710974,227.60192300831383,214.48930906631293,208.53264755973174,202.71865744074702,204.64488804085343,194.5881460118406,207.33327683546594,210.66867859995767,198.50138684215983,186.19609549252658,185.82595905549596,183.2000281969404,196.51647858902967,181.997489021329,170.8782390475064,175.81550325957127,174.10128369665014,163.134243532838,140.28555683193696,157.80856287788862,175.72127120461204,180.08815636956507,170.62888532660492,163.18828600738578,151.29829861429636,159.21769994425046,157.05390463616288,,,,,,,,,
8,2000-05-10 21:53:10+00:00,,161.29528693223187,152.61025169065363,156.5527936359462,163.9879072765762,176.39716018226417,191.3817698590223,207.28956515899316,230.74408372205878,226.4736028466117,223.97277661130138,215.8467391611238,203.852693756315,199.827003460621,203.1451151906238,206.76334442523617,196.1041766036688,176.49003971552625,177.11177728381332,179.40254858354245,187.75304945284958,190.14036590409953,186.381691786166,184.59975727934372,187.81371696750446,172.67190891130934,148.43303701865818,165.1686246450617,174.82136016632748,166.6050927611376,171.9429699778339,158.47634907627744,144.69731114028315,133.91506593230616,143.76072467553627,132.60770596162163,122.136208180675,129.57139326028792,132.5559570436906,142.68290499952906,135.71207417768093,128.16772821625923,121.95612823148979,138.58916658695537
9,2000-05-19 21:46:55+00:00,,,131.41757963861505,138.80285428069516,164.41248269354318,178.1211654575593,192.03085726097618,212.98205543295205,243.17059666657084,230.43794061542525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
