dates,satname,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173
2008-08-18 22:02:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,394.79,394.79,401.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.53,,485.36,496.69,490.40,504.13,501.78,512.83,512.97,509.10,,,494.01,503.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.71,322.20,319.49,316.13,311.91,313.81,,,,,305.22,291.80,288.76,281.53,277.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:56:36+00:00,L5,375.65,375.01,372.00,368.98,372.18,365.34,356.61,344.91,356.64,360.89,365.67,362.06,368.23,367.13,366.92,369.04,380.14,371.46,380.08,378.42,383.75,385.17,384.30,385.14,381.42,383.40,390.98,400.09,402.23,403.78,407.77,411.26,412.45,416.63,417.27,417.09,409.89,417.13,426.73,430.96,446.66,,,463.83,,,,,476.91,467.08,464.52,461.99,478.53,478.23,488.25,487.31,492.84,491.91,497.79,500.11,505.03,500.12,495.00,486.18,487.99,494.40,494.53,494.42,492.43,493.06,497.81,500.83,495.52,487.78,484.15,485.10,480.80,483.58,478.82,482.38,468.96,463.98,445.88,431.93,408.05,350.41,369.52,408.13,413.31,406.68,229.80,128.33,,,,,,,,,,,,,,339.07,339.38,320.08,307.55,295.17,296.58,309.22,319.65,321.93,327.90,330.61,334.72,335.44,338.56,332.83,327.20,332.75,336.91,331.11,330.14,325.26,324.36,319.14,311.99,311.41,307.29,300.44,297.76,297.30,292.39,293.45,287.24,286.02,287.24,288.91,280.09,279.74,275.09,275.24,271.62,270.09,270.86,271.43,277.21,282.91,290.56,297.34,300.22,307.04,308.53,313.80,312.73,314.86,321.44,321.91,326.69,330.95,337.67,336.83,342.55,342.74,343.92,344.22,332.80,332.85,327.46,326.59,321.12,314.99
2008-11-06 22:02:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-16 21:57:17+00:00,L5,461.90,446.02,448.67,446.37,465.43,473.11,454.38,,432.33,450.92,462.64,,455.08,,,,442.92,446.76,457.04,458.23,466.01,470.35,465.59,467.40,475.53,472.07,483.67,488.26,492.29,496.54,494.04,493.22,,,,530.43,538.26,548.68,542.89,547.91,549.24,559.13,559.31,557.07,543.42,552.09,569.93,573.56,577.57,573.89,572.76,565.95,569.29,577.15,583.31,584.60,576.41,580.44,581.54,575.14,582.46,585.43,596.87,599.40,591.31,597.66,,,,594.28,595.24,592.04,587.86,593.44,586.36,588.15,584.01,575.88,574.70,569.02,562.49,564.23,567.90,577.40,572.67,558.22,545.92,551.89,559.73,554.46,526.34,532.51,522.91,522.76,545.61,543.87,524.60,533.77,542.18,521.73,480.10,477.94,471.97,454.63,449.65,445.80,437.73,438.37,433.72,444.87,428.55,421.55,438.84,434.24,441.92,447.09,444.14,445.22,450.07,444.04,450.14,440.51,437.21,,,,,,,422.60,,,,,,,,404.27,,,,381.21,394.26,397.99,400.05,389.98,393.57,403.62,411.33,412.82,413.05,411.19,427.65,434.21,429.35,423.29,431.96,436.97,447.01,445.09,447.57,474.72,475.20,455.83,466.15,465.71,467.07,458.28,482.35,485.08,480.13,483.08,476.63,479.79
2009-01-25 22:02:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02 21:58:34+00:00,L5,514.71,515.82,492.75,506.92,510.12,517.96,520.13,,473.79,488.05,498.86,464.84,469.60,471.88,471.23,497.52,,456.99,470.89,460.06,466.40,470.32,470.42,477.43,472.58,484.82,484.79,493.70,493.57,494.73,508.60,525.94,539.34,540.94,541.16,541.18,557.77,565.74,572.69,559.26,566.40,572.02,581.31,573.90,580.49,589.46,590.41,597.12,600.23,606.85,602.27,604.52,612.24,628.51,629.82,634.19,638.08,637.53,639.63,633.12,631.73,643.16,630.99,631.99,629.50,625.50,636.73,640.94,,,,,,635.10,626.17,630.23,630.80,638.78,633.51,632.54,624.88,630.20,617.59,606.14,550.22,570.50,585.19,577.49,567.49,574.26,546.09,529.63,558.41,554.81,496.53,493.67,494.75,492.40,480.33,474.06,463.68,457.36,447.89,445.85,439.69,434.05,422.11,414.82,406.70,403.72,407.73,411.21,417.94,424.98,434.61,441.15,448.23,447.66,457.74,466.56,463.32,455.69,454.07,445.13,446.05,451.06,449.31,447.45,447.99,445.28,440.39,439.68,439.38,441.49,441.97,427.57,424.55,427.56,422.92,425.64,410.87,410.15,412.71,421.53,421.10,421.58,420.11,421.40,423.83,432.99,439.54,455.12,460.62,467.19,467.00,477.33,483.08,497.68,493.64,492.43,496.32,491.22,499.89,497.90,495.42,487.92,497.85,488.38,492.94,497.53,504.55,496.06,498.38,498.96
2009-03-14 22:03:09+00:00,L7,472.93,491.86,472.03,508.54,,459.73,,,522.48,527.83,540.62,474.00,522.15,490.82,483.51,,,482.14,,509.04,,486.26,,511.25,,514.02,489.67,,,520.61,529.42,518.60,535.10,530.06,544.52,543.98,559.88,560.59,569.07,573.70,598.84,596.85,592.19,581.96,599.37,597.63,,560.85,579.87,628.58,626.56,624.01,604.36,636.20,,,,,569.54,,,576.97,603.22,,637.83,639.25,,,,,,,,,,,,,,575.88,575.44,582.55,571.83,644.72,617.44,618.51,591.14,594.91,620.16,647.34,620.08,558.01,548.67,548.69,585.44,572.99,542.17,487.86,514.62,463.58,499.22,499.71,526.74,502.80,,,,,,,,,,,,,,455.64,459.35,514.84,,,,,,,,465.53,466.39,448.69,,454.73,443.85,,,,,,,,,,,,,,,,,,628.66,,,,,,,,,,,515.11,517.83,585.51,589.19,,,,,,,,,
2009-06-18 22:03:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.01,452.59,460.00,451.42,459.43,454.55,474.44,472.66,479.90,483.68,479.07,,,,,,446.91,434.67,469.14,468.28,448.76,415.38,406.78,438.26,436.55,434.93,405.74,407.60,413.92,414.27,401.38,391.80,394.55,405.22,416.09,426.98,439.16,436.31,413.18,,,,,,,,,,,,,465.04,470.16,465.80,467.50,469.49,471.65,462.27,472.36,483.69,482.23,483.64,474.04
2009-08-05 22:03:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.13,341.71,335.90,329.99,319.89,311.65,314.37,311.13,311.54,315.68,317.12,312.38,312.19,305.69,301.55,301.14,297.29,293.43,294.07,306.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-24 22:03:18+00:00,L7,489.72,479.97,454.86,444.30,456.07,454.81,455.68,470.06,478.17,484.35,492.48,481.32,501.54,499.95,499.25,505.50,497.71,491.99,506.87,520.88,514.07,500.69,486.40,479.39,487.63,503.07,512.10,515.22,522.36,525.70,532.95,534.63,542.83,540.21,546.33,541.16,538.23,544.22,566.07,579.78,580.56,570.80,581.00,574.31,599.11,602.17,589.90,593.96,606.24,583.04,589.18,587.24,605.98,626.14,599.55,594.69,605.93,590.02,589.44,597.36,611.08,604.75,614.95,615.04,613.27,602.30,608.24,608.06,622.41,618.56,615.40,606.23,605.77,606.32,598.26,599.38,607.55,608.98,603.56,595.85,593.99,590.03,578.91,583.77,586.54,575.08,570.70,585.71,574.82,573.02,546.43,545.48,530.25,527.66,531.19,516.58,520.74,513.25,517.27,509.52,502.14,494.97,488.68,477.35,451.85,445.62,432.35,439.43,430.99,425.46,426.58,431.95,424.44,437.57,438.88,427.77,442.74,,,,,,,449.67,432.97,427.78,,,472.18,456.20,474.13,461.06,464.23,451.49,443.23,413.38,400.18,386.64,,417.51,401.94,387.45,383.86,390.89,384.14,380.83,389.71,392.77,395.78,399.41,400.85,404.15,,,,,,,449.84,456.71,463.87,469.24,468.44,477.40,474.73,479.05,472.12,471.95,465.22,475.67,476.32,469.67,470.10,462.29
2009-11-25 22:03:45+00:00,L7,486.39,483.13,475.62,462.97,466.72,463.98,468.28,468.59,475.16,484.20,497.08,496.51,504.56,498.07,491.47,506.95,493.18,,,,,,,,513.77,,492.48,507.36,510.47,512.42,,529.77,,535.15,535.94,537.31,,554.21,,565.22,557.26,575.29,,,,585.59,,,,,606.85,603.04,611.99,,629.27,,611.49,596.85,614.58,610.64,625.44,639.31,618.47,602.08,617.07,,609.26,580.09,594.89,609.57,619.35,597.68,601.24,604.15,599.05,586.49,587.76,593.57,579.56,582.10,583.12,578.93,585.88,580.35,587.85,594.60,573.40,579.00,591.19,575.59,570.45,510.97,513.11,527.70,514.60,507.63,509.32,494.43,502.46,507.09,489.81,486.55,473.48,466.33,455.27,447.80,444.12,427.16,421.83,413.16,412.84,422.21,431.73,428.12,422.22,431.28,442.51,452.52,448.98,457.50,472.72,459.93,432.79,,,,,,,462.47,454.04,449.31,445.67,441.41,438.86,433.78,428.54,424.46,417.29,415.79,421.30,422.31,418.00,416.78,407.80,419.15,361.41,412.89,420.78,421.38,417.63,440.46,432.96,450.45,419.46,411.17,418.15,,,,,,,454.72,467.14,469.89,464.06,464.83,462.67,464.10,463.18,459.08,453.76,453.64
2009-12-11 22:03:56+00:00,L7,410.79,,,380.56,381.19,385.28,384.79,,396.23,397.64,396.05,396.66,394.68,404.22,404.05,411.23,413.70,421.75,424.35,426.76,418.06,412.68,410.65,421.13,,,,,,,439.84,443.65,447.78,459.56,464.45,466.42,472.41,489.85,,,,,500.46,496.09,507.99,505.87,532.28,513.35,528.13,514.97,515.13,531.59,524.52,531.92,526.69,531.14,551.93,533.30,535.85,539.05,531.21,535.37,529.80,542.28,530.04,536.36,535.98,537.31,540.97,553.68,541.65,536.63,,,,,,,,524.67,517.29,509.74,509.53,500.59,516.76,514.77,468.63,446.35,479.21,464.19,465.50,475.54,471.97,460.97,444.80,192.55,165.76,150.83,148.52,145.43,165.20,161.59,141.48,136.97,392.15,381.14,374.41,364.67,352.39,347.80,337.09,347.06,350.00,354.21,363.72,380.90,387.67,382.77,369.35,386.95,378.42,374.42,393.34,,,,,,,,,,,,342.69,347.61,336.95,330.27,326.25,354.95,,,,,,,346.14,363.19,378.47,378.78,338.57,350.36,371.00,387.38,392.93,400.27,402.05,413.52,386.89,392.33,423.28,421.15,399.66,416.02,408.61,399.59,396.47,402.12,399.51,396.47,402.24,401.48,404.80,409.03
2010-02-21 22:03:56+00:00,L5,548.99,541.19,528.97,525.81,526.70,509.93,,497.84,497.27,484.72,496.24,492.52,508.42,508.99,501.57,508.67,518.57,518.40,511.53,526.64,536.12,535.25,548.56,545.89,545.71,547.03,543.87,550.36,557.88,563.30,560.47,572.66,571.33,567.43,576.21,571.62,588.07,579.52,571.29,579.61,576.73,561.41,554.24,577.34,591.66,599.21,605.67,602.01,609.02,612.21,621.09,621.58,629.06,629.95,636.80,642.68,639.52,632.77,639.67,,,,,,,,,,,,,,610.58,604.78,590.94,600.54,589.32,590.71,583.06,585.94,590.63,597.90,604.79,602.49,593.59,596.69,607.82,611.59,602.46,600.52,590.65,572.82,579.36,563.41,569.03,548.74,545.71,541.77,540.63,525.92,519.16,514.29,511.23,507.51,486.05,486.47,475.97,468.62,456.47,429.04,425.30,427.63,440.10,442.49,443.74,432.92,450.17,456.59,471.88,479.47,488.44,500.78,499.79,491.22,473.63,486.06,469.35,449.98,462.01,461.51,453.10,470.03,466.28,465.81,462.36,470.33,461.02,437.49,439.68,450.44,445.01,440.55,432.96,427.30,433.27,427.93,436.67,442.15,450.62,455.57,461.93,461.01,457.96,461.38,461.68,453.94,480.88,479.39,478.74,451.64,446.85,447.84,449.98,464.61,473.92,493.14,492.59,497.04,490.62,496.37,494.38,503.79,487.95,492.97
2010-07-07 22:05:13+00:00,L7,,,,,,,,,,,,,,,,,,462.69,455.43,479.37,,,,,,,,,,,,542.64,554.66,559.18,563.58,558.51,540.99,549.07,551.24,540.95,557.73,,,,,,,,,,,,,,,,,609.86,,,,,,,,,,,620.04,620.22,606.40,610.46,622.90,,,,,,,,,,,,,,,,,,,,,,,,510.38,,,,,,,,,,,420.85,409.18,398.57,411.01,412.34,405.57,402.42,411.73,414.68,444.93,450.52,445.73,446.17,446.39,444.48,446.79,448.76,449.70,428.73,427.52,423.36,432.63,432.41,427.92,426.33,417.21,,,,,,,397.07,397.13,392.66,393.97,398.20,400.29,393.40,396.02,399.55,,,,,,,,,,,,,,,,529.02,,,,,625.99,631.44,,,,
2010-07-23 22:05:14+00:00,L7,,,,,643.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.38,614.68,649.94,586.71,652.18,627.62,,,646.58,,614.56,604.22,627.15,632.79,,566.73,,,,,,,,,,,,,,638.68,,,,,,,,,,621.69,,648.32,,648.63,652.74,,,,635.41,647.56,625.00,,634.20,,,638.52,600.11,649.95,645.61,649.96,,,,,
2010-08-08 22:05:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-09 22:05:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.09,97.14,92.23,111.00,99.79,84.20,77.73,88.76,,,,,,,,,,,,,523.68,,517.76,528.83,520.49,513.84,511.84,519.56,522.27,528.28,514.18,541.91,515.95,,,,,511.47,519.65,532.90,499.61,519.85,488.59,484.08,482.32,425.64,423.12,448.79,457.51,443.92,441.39,421.70,421.68,403.68,412.06,409.78,411.37,398.29,433.69,160.98,189.63,179.84,129.33,,,118.78,127.68,308.99,317.51,324.37,319.18,327.19,327.84,345.83,347.45,351.21,353.91,352.43,339.24,332.31,344.00,340.91,338.11,345.89,,,,344.89,340.33,338.88,337.61,330.81,326.20,324.45,319.07,320.25,311.85,309.81,305.74,301.63,,,,,,,325.53,321.08,327.61,321.57,330.99,333.24,337.68,339.46,346.92,350.75,351.13,349.06,353.21,352.30,358.64,355.65,354.70,361.37,356.57,354.02,359.17,352.25,340.24,332.52,330.83,321.62
2010-10-11 22:05:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-04 22:02:50+00:00,L5,382.03,374.58,370.90,362.50,370.64,367.03,362.00,347.92,330.30,347.68,353.31,357.14,356.88,358.96,361.48,361.21,365.59,362.07,364.73,367.21,372.78,378.68,383.90,385.17,,,,,397.26,406.14,408.82,418.49,416.83,421.06,423.42,426.90,433.63,439.70,444.61,445.13,450.99,,,460.60,,,,,,476.98,464.14,462.14,472.34,476.08,480.88,485.78,486.19,490.42,489.75,499.63,502.24,502.67,494.86,498.55,499.92,502.97,500.36,501.19,500.84,498.47,497.32,497.14,495.82,493.33,497.37,493.98,492.40,489.40,494.64,490.78,489.13,482.91,478.96,471.72,472.33,461.56,452.30,427.20,385.54,428.44,434.11,420.94,417.51,411.09,404.23,399.60,390.07,386.75,378.86,381.77,375.76,367.90,353.91,348.49,340.39,337.20,329.02,313.53,297.29,286.08,279.28,292.71,297.95,309.08,313.59,316.48,318.86,323.79,324.89,325.32,308.73,284.00,324.80,329.56,329.40,330.51,329.86,332.40,326.99,328.36,325.29,321.93,319.43,316.69,314.18,312.23,311.91,306.23,305.61,297.61,296.86,291.34,291.03,285.66,285.62,283.23,283.84,288.38,292.49,296.45,303.33,308.46,312.89,320.04,323.89,324.07,331.53,333.46,335.99,340.99,346.12,350.53,355.34,354.91,356.26,354.76,356.76,353.34,349.83,348.07,341.88,331.80,328.79,318.79
2010-12-22 22:02:53+00:00,L5,382.48,372.83,369.70,364.85,368.76,370.62,365.43,353.40,324.95,351.58,353.31,357.80,356.57,363.34,360.84,365.00,360.43,362.96,362.13,365.60,366.90,373.99,384.04,382.71,369.82,360.01,385.15,392.56,396.52,400.22,411.86,412.88,412.41,414.21,422.71,422.89,429.81,432.36,439.24,439.41,442.92,447.96,453.78,455.59,462.74,467.84,464.72,472.42,476.10,478.04,464.62,461.40,475.99,482.18,479.41,485.24,483.87,488.64,493.17,495.25,503.47,500.53,,,499.62,497.47,501.00,496.52,496.93,493.54,496.67,496.00,495.28,491.72,490.13,495.61,495.18,490.23,489.69,492.43,489.54,483.23,479.41,474.83,473.41,464.56,453.40,430.04,386.43,436.06,434.95,423.33,420.67,409.93,404.59,402.56,386.69,388.30,381.73,382.30,375.66,366.89,349.63,346.26,340.13,336.93,321.96,312.77,296.29,279.78,281.89,285.83,298.61,305.46,315.01,319.35,325.00,326.14,328.51,332.92,310.11,286.00,320.89,329.58,331.44,331.11,,,,,316.03,315.95,314.06,313.90,306.77,306.43,304.85,307.15,298.65,298.00,292.37,286.97,285.95,286.05,284.12,279.10,280.79,281.06,294.02,295.53,303.11,306.71,316.87,322.00,328.71,333.71,333.05,338.34,340.25,343.68,347.73,347.39,352.42,347.14,351.49,350.72,353.38,350.09,345.45,344.15,332.87,333.87,327.78,324.05
2010-12-30 22:06:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.46,612.04,648.52,607.38,541.68,635.42,617.81,,616.73,,654.32,579.96,544.84,,,,,,,,,,,,,,,,,,,,,,,,604.36,,,,,,601.55,,645.38,555.75,618.53,633.00,,,,,,,,,,,602.69,596.93,641.15,639.54,601.37,587.46,633.56,591.11,631.43,,,,,,,
2011-01-07 22:02:56+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.48,551.64,537.53,524.51,527.23,530.13,532.05,537.22,536.60,524.96,521.57,516.71,511.74,512.05,510.96,511.32,505.22,499.45,481.38,469.79,460.74,458.87,461.21,465.01,450.59,442.51,432.41,427.61,416.27,412.58,403.78,399.16,395.64,391.09,384.35,374.12,368.09,364.76,352.47,344.27,333.88,324.69,312.84,318.00,329.06,337.25,346.25,347.74,348.22,349.94,354.77,353.56,358.92,354.10,353.21,358.97,360.44,357.10,355.63,355.61,354.91,351.34,348.77,349.33,342.12,344.60,341.32,340.43,336.85,336.73,333.94,331.22,322.99,321.95,315.41,317.51,314.32,311.55,313.08,322.14,324.50,329.68,333.88,340.22,344.95,345.03,349.71,350.85,362.04,362.48,365.80,370.12,374.94,378.39,379.81,378.33,382.14,383.80,384.53,378.24,378.43,376.93,374.70,366.38,360.27,355.87
2011-01-15 22:06:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-23 22:02:56+00:00,L5,431.60,422.14,420.32,413.03,413.81,415.96,414.24,,416.25,415.28,410.94,,414.71,,,417.47,409.38,416.31,414.68,418.08,418.58,417.93,414.84,419.49,,,,,,458.91,465.54,466.26,470.22,,,,488.20,492.19,496.88,496.48,500.80,509.78,515.48,521.70,517.80,518.06,521.90,524.23,528.39,532.75,,,,,,545.03,543.06,544.39,544.54,547.88,552.71,545.79,,,542.50,,551.32,549.22,548.41,550.22,553.15,546.74,544.69,,,,,,,536.96,526.73,524.39,525.74,525.02,521.96,525.15,517.00,511.04,486.08,524.31,495.19,493.01,478.53,468.87,457.19,447.15,438.35,434.21,432.24,426.35,416.44,407.58,404.70,395.20,386.81,380.14,374.82,366.87,352.12,335.60,336.52,343.89,351.42,357.14,365.44,365.29,366.31,374.05,375.40,370.09,370.18,374.12,389.55,386.79,382.01,,,,,,,,,,,,,,,,,341.82,337.67,,331.09,331.37,326.92,331.50,334.57,341.39,349.30,359.55,359.24,370.55,369.24,370.97,373.45,376.13,378.39,387.91,396.18,402.23,399.85,399.51,402.31,400.05,403.05,398.52,397.66,390.16,385.59,382.42,382.73,378.14
2011-01-31 22:06:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-08 22:02:59+00:00,L5,474.40,476.77,441.88,442.84,459.58,454.45,466.43,456.26,456.06,455.78,461.17,454.16,443.87,446.67,449.52,454.59,464.55,463.40,466.88,464.26,471.01,468.70,466.26,464.34,472.84,483.78,465.78,463.57,470.03,486.17,506.09,517.91,496.98,515.39,545.94,554.26,536.86,535.81,533.95,539.96,522.24,531.38,535.61,552.59,560.21,549.44,571.70,574.92,572.81,563.61,559.62,570.59,574.12,562.69,572.28,582.30,597.73,582.08,579.18,578.82,571.51,572.11,581.72,592.29,579.62,572.75,585.74,598.70,600.37,591.83,572.16,586.42,594.88,606.24,603.77,594.55,588.47,592.53,602.57,610.54,581.68,578.42,564.31,571.66,559.42,568.09,586.38,601.49,590.87,580.46,533.66,544.17,528.17,506.07,476.28,473.83,462.70,459.73,453.74,450.02,462.01,443.28,420.15,413.43,422.61,415.83,392.08,386.97,380.08,362.95,356.08,370.47,387.70,388.63,392.41,394.94,406.96,411.52,410.13,409.38,424.48,429.93,435.65,439.07,429.29,416.02,411.24,399.88,407.74,399.83,392.66,394.31,405.21,398.47,399.09,387.06,393.49,388.32,385.45,384.87,389.19,389.80,373.25,364.76,364.69,364.74,366.83,368.29,373.15,379.90,389.16,401.60,408.61,409.32,418.62,422.05,430.17,432.07,429.51,443.76,435.70,442.87,451.93,455.91,444.69,449.48,444.35,458.45,462.28,463.37,452.90,453.99,452.61,445.49
2011-02-16 22:06:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
