dates,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0007,nzd0314-0008,nzd0314-0009,nzd0314-0010,nzd0314-0011,nzd0314-0012,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0020,nzd0314-0021,nzd0314-0022,nzd0314-0023,nzd0314-0024,nzd0314-0025,nzd0314-0026,nzd0314-0027,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0034,nzd0314-0035,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0040,nzd0314-0041,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0045,nzd0314-0046,nzd0314-0047,nzd0314-0048,nzd0314-0049,nzd0314-0050,nzd0314-0051,nzd0314-0052,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0059,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0063,nzd0314-0064,nzd0314-0065,nzd0314-0066,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0074,nzd0314-0075,nzd0314-0076,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0084,nzd0314-0085,nzd0314-0086,nzd0314-0087,nzd0314-0088,nzd0314-0089,nzd0314-0090,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0095,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0102,nzd0314-0103,nzd0314-0104,nzd0314-0105,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0110,nzd0314-0111,nzd0314-0112,nzd0314-0113,nzd0314-0114,nzd0314-0115,nzd0314-0116,nzd0314-0117,nzd0314-0118,nzd0314-0119,nzd0314-0120,nzd0314-0121,nzd0314-0122,nzd0314-0123,nzd0314-0124,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0133,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0140,nzd0314-0141,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0152,nzd0314-0153,nzd0314-0154,nzd0314-0155,nzd0314-0156,nzd0314-0157,nzd0314-0158,nzd0314-0159,nzd0314-0160,nzd0314-0161,nzd0314-0162,nzd0314-0163,nzd0314-0164,nzd0314-0165,nzd0314-0166,nzd0314-0167,nzd0314-0168,nzd0314-0169,nzd0314-0170,nzd0314-0171,nzd0314-0172,nzd0314-0173,satname
2009-03-14 22:03:09+00:00,495.43,,,,,477.73,,,,,,,,,,,,,,,,,,,,,512.17,,,,,,,,,,,,,,,,,,,,,583.35,,,,,,,,,,,587.54,,,594.97,621.22,,,,,,,,,,,,,,,,,598.38,597.94,,,,,,,,,,,,,,,,,,,481.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-06-18 22:03:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.01,431.59,439.00,430.42,438.43,433.55,,451.66,458.90,,,,,,,,425.91,413.67,,,427.76,394.38,385.78,417.26,415.55,413.93,384.74,386.60,392.92,393.27,380.38,370.80,373.55,384.22,395.09,405.98,,415.31,392.18,,,,,,,,,,,,,444.04,449.16,444.80,446.50,448.49,450.65,441.27,451.36,462.69,461.23,462.64,453.04,L7
2009-08-05 22:03:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.63,404.21,398.40,392.49,,374.15,376.87,373.63,374.04,378.18,379.62,374.88,374.69,368.19,364.05,363.64,359.79,355.93,356.57,368.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-10-24 22:03:18+00:00,457.22,447.47,422.36,,,,429.68,437.56,445.67,451.85,459.98,448.82,,,,479.50,471.71,,,,,,460.40,453.39,455.13,470.57,479.60,482.72,489.86,493.20,500.45,,516.83,507.71,520.33,508.66,505.73,511.72,533.57,547.28,548.06,538.30,548.50,541.81,566.61,569.67,557.40,561.46,573.74,550.54,556.68,554.74,573.48,593.64,567.05,562.19,579.93,564.02,563.44,571.36,585.08,578.75,588.95,582.54,587.27,569.80,575.74,582.06,596.41,592.56,582.90,580.23,573.27,573.82,565.76,566.88,575.05,576.48,571.06,563.35,561.49,546.70,535.58,540.44,,531.75,527.37,542.38,531.49,529.69,503.10,502.15,497.75,495.16,,484.08,488.24,,,483.52,476.14,468.97,456.18,444.85,425.85,419.62,406.35,406.93,398.49,392.96,394.08,399.45,391.94,405.07,406.38,395.27,410.24,,,,,,,417.17,400.47,395.28,,,439.68,423.70,441.63,428.56,431.73,418.99,410.73,380.88,367.68,354.14,,385.01,369.44,354.95,351.36,358.39,351.64,348.33,357.21,360.27,363.28,366.91,368.35,371.65,,,,,,,417.34,413.38,431.37,436.74,435.94,444.90,442.23,446.55,439.62,439.45,432.72,443.17,443.82,437.17,437.60,429.79,L7
2009-11-25 22:03:45+00:00,446.39,443.13,435.62,422.97,434.72,,436.28,428.59,435.16,444.20,457.08,456.51,472.56,466.07,451.47,474.95,461.18,,,,,,,,473.77,,452.48,467.36,470.47,472.42,,489.77,,495.15,503.94,497.31,,514.21,,525.22,517.26,535.29,,,,545.59,,,,,566.85,563.04,571.99,,589.27,,579.49,564.85,582.58,578.64,593.44,607.31,586.47,562.08,585.07,,569.26,548.09,562.89,577.57,579.35,565.68,561.24,564.15,559.05,546.49,547.76,553.57,539.56,542.10,543.12,525.60,532.55,527.02,,541.27,520.07,525.67,537.86,522.26,517.12,,473.11,487.70,474.60,467.63,469.32,454.43,462.46,475.09,457.81,454.55,433.48,426.33,423.27,415.80,412.12,387.16,381.83,373.16,372.84,382.21,391.73,388.12,382.22,391.28,402.51,412.52,,,432.72,419.93,392.79,,,,,,,422.47,414.04,409.31,405.67,401.41,398.86,393.78,388.54,384.46,377.29,375.79,381.30,382.31,378.00,376.78,367.80,379.15,321.41,372.89,380.78,381.38,377.63,400.46,392.96,410.45,,371.17,,,,,,,,414.72,427.14,429.89,424.06,424.83,422.67,424.10,423.18,419.08,413.76,413.64,L7
2009-12-11 22:03:56+00:00,,,,,,,,,,,,,,,,,,406.95,409.55,411.96,403.26,397.88,,,,,,,,,,,,,,,,,,,,,481.96,,,,,,,,,,,,,,,,,524.25,516.41,520.57,,523.78,,,,522.51,526.17,538.88,,,,,,,,,,506.17,,,,,492.09,,,,,,,,453.47,,,,,,,,,,,,,,,,,,,,,,345.22,362.40,369.17,,,,,,374.84,,,,,,,,,,,,,,,,,336.45,,,,,,,327.64,344.69,359.97,360.28,,,,,,381.77,,395.02,,,404.78,402.65,381.16,397.52,390.11,,,,,,383.74,382.98,386.30,390.53,L7
2010-02-21 22:03:56+00:00,,,,,,479.53,,459.84,459.27,446.72,458.24,454.52,478.02,478.59,463.57,478.27,488.17,,,,,,,,507.71,509.03,,,,,522.47,,540.93,529.43,,533.62,550.07,541.52,533.29,541.61,538.73,523.41,516.24,539.34,553.66,561.21,567.67,564.01,571.02,574.21,583.09,583.58,591.06,591.95,598.80,,609.12,602.37,609.27,,,,,,,,,,,,,,572.58,566.78,552.94,562.54,551.32,552.71,545.06,,552.63,547.23,554.12,551.82,,546.02,557.15,560.92,551.79,549.85,539.98,522.15,,525.41,,510.74,507.71,,,495.52,488.76,483.89,473.23,,455.65,,445.57,,418.47,391.04,387.30,389.63,402.10,404.49,405.74,394.92,412.17,418.59,433.88,441.47,450.44,462.78,461.79,453.22,435.63,448.06,431.35,411.98,424.01,423.51,415.10,432.03,428.28,427.81,424.36,432.33,423.02,399.49,401.68,412.44,407.01,402.55,394.96,389.30,395.27,389.93,398.67,404.15,,,,423.01,419.96,423.38,423.68,415.94,442.88,,440.74,400.97,408.85,409.84,411.98,426.61,,455.14,454.59,459.04,452.62,458.37,456.38,,449.95,,L5
2010-07-07 22:05:13+00:00,,,,,,,,,,,,,,,,,,446.29,439.03,,,,,,,,,,,,,522.14,538.26,538.68,,538.01,520.49,528.57,530.74,520.45,537.23,,,,,,,,,,,,,,,,,593.46,,,,,,,,,,,603.64,,585.90,594.06,602.40,,,,,,,,,,,,,,,,,,,,,,,,489.88,,,,,,,,,,,400.35,388.68,378.07,390.51,391.84,385.07,381.92,391.23,394.18,424.43,430.02,425.23,425.67,425.89,423.98,426.29,428.26,429.20,408.23,407.02,402.86,412.13,411.91,407.42,405.83,396.71,,,,,,,376.57,376.63,372.16,373.47,377.70,379.79,372.90,375.52,379.05,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-09-09 22:05:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.48,,590.56,,,586.64,584.64,,613.27,601.08,605.18,,,,,,,,,,,,,,,546.97,544.45,570.12,578.84,,,512.70,512.68,494.68,503.06,,502.37,471.09,506.49,,,,,,,,,399.99,408.51,415.37,410.18,418.19,418.84,,438.45,442.21,444.91,443.43,430.24,423.31,435.00,431.91,429.11,436.89,,,,435.89,431.33,429.88,428.61,421.81,417.20,415.45,410.07,411.25,402.85,400.81,396.74,392.63,,,,,,,,,,412.57,421.99,424.24,428.68,430.46,437.92,,442.13,,444.21,443.30,449.64,446.65,445.70,452.37,447.57,445.02,450.17,443.25,431.24,423.52,421.83,412.62,L7
2010-11-04 22:02:50+00:00,445.03,437.58,433.90,425.50,421.04,417.43,412.40,410.92,393.30,410.68,416.31,420.14,407.28,409.36,424.48,411.61,415.99,412.47,415.13,417.61,423.18,429.08,434.30,435.57,,,,,460.26,469.14,471.82,481.49,467.23,484.06,473.82,,496.63,502.70,507.61,508.13,513.99,,,523.60,,,,,,539.98,527.14,525.14,535.34,539.08,543.88,548.78,536.59,540.82,540.15,550.03,552.64,553.07,545.26,561.55,550.32,565.97,563.36,551.59,551.24,548.87,560.32,547.54,558.82,556.33,560.37,556.98,555.40,552.40,557.64,553.78,552.13,566.91,562.96,555.72,556.33,545.56,536.30,511.20,469.54,512.44,518.11,504.94,480.51,474.09,467.23,462.60,453.07,449.75,441.86,432.17,,,,411.49,,387.60,,376.53,360.29,349.08,,,,372.08,376.59,379.48,381.86,386.79,387.89,388.32,371.73,347.00,387.80,392.56,392.40,393.51,392.86,395.40,389.99,391.36,388.29,384.93,382.43,379.69,377.18,375.23,374.91,369.23,368.61,360.61,359.86,354.34,354.03,348.66,348.62,346.23,346.84,351.38,355.49,359.45,366.33,371.46,375.89,383.04,386.89,387.07,394.53,396.46,,424.99,409.12,413.53,418.34,417.91,419.26,417.76,419.76,416.34,412.83,411.07,404.88,394.80,391.79,381.79,L5
2010-12-22 22:02:53+00:00,452.98,443.33,440.20,435.35,425.16,427.02,421.83,423.90,395.45,422.08,423.81,428.30,412.97,419.74,431.34,421.40,416.83,419.36,418.53,422.00,423.30,430.39,440.44,439.11,440.32,,455.65,463.06,467.02,470.72,482.36,483.38,468.81,484.71,479.11,,500.31,502.86,509.74,509.91,513.42,518.46,524.28,526.09,533.24,538.34,535.22,542.92,546.60,548.54,535.12,531.90,546.49,552.68,549.91,555.74,540.27,545.04,549.57,551.65,559.87,556.93,,,556.02,567.97,571.50,552.92,553.33,549.94,567.17,552.40,565.78,562.22,560.63,566.11,565.68,560.73,560.19,562.93,560.04,577.23,573.41,568.83,567.41,558.56,547.40,524.04,480.43,530.06,528.95,517.33,491.17,480.43,475.09,473.06,457.19,458.80,452.23,438.70,,,,416.76,,393.33,,383.27,366.79,350.28,,,,375.96,385.51,389.85,395.50,396.64,399.01,403.42,380.61,356.50,391.39,400.08,401.94,401.61,,,,,386.53,386.45,384.56,384.40,377.27,376.93,375.35,377.65,369.15,368.50,362.87,357.47,356.45,356.55,354.62,349.60,351.29,351.56,364.52,366.03,373.61,377.21,387.37,392.50,399.21,404.21,403.55,408.84,410.75,437.68,418.23,417.89,422.92,417.64,421.99,421.22,423.88,420.59,415.95,414.65,403.37,404.37,398.28,394.55,L5
2011-01-07 22:02:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.68,572.84,564.03,545.71,553.73,556.63,558.55,563.72,563.10,551.46,548.07,543.21,538.24,547.38,546.29,546.65,540.55,534.78,516.71,505.12,496.07,494.20,496.54,500.34,477.09,469.01,458.91,454.11,442.77,439.08,430.28,420.36,416.84,412.29,410.85,400.62,389.29,385.96,373.67,370.77,360.38,351.19,339.34,344.50,355.56,363.75,372.75,374.24,374.72,376.44,381.27,380.06,385.42,380.60,379.71,385.47,386.94,383.60,382.13,382.11,381.41,377.84,375.27,375.83,368.62,371.10,367.82,366.93,363.35,363.23,360.44,357.72,349.49,348.45,341.91,344.01,340.82,338.05,339.58,348.64,351.00,356.18,360.38,366.72,371.45,371.53,376.21,377.35,388.54,388.98,392.30,405.45,401.44,404.89,406.31,404.83,408.64,410.30,411.03,404.74,404.93,403.43,401.20,392.88,386.77,382.37,L5
2011-01-23 22:02:56+00:00,433.10,423.64,421.82,414.53,415.01,417.16,415.44,,417.75,416.78,412.44,,415.91,,,418.67,410.58,417.51,415.88,419.28,419.78,419.13,416.04,420.69,,,,,,460.41,467.04,467.76,471.42,,,,489.70,493.69,498.38,497.98,502.30,511.28,516.98,523.20,519.30,519.56,523.40,525.73,529.89,534.25,,,,,,546.53,544.26,545.59,545.74,549.08,553.91,546.99,,,543.70,,552.82,550.42,549.61,551.42,554.65,547.94,546.19,,,,,,,538.46,528.23,526.39,527.74,527.02,523.96,527.15,519.00,513.04,488.08,526.31,497.19,495.01,480.03,470.37,458.69,448.65,439.85,435.71,433.74,427.55,417.64,408.78,406.20,396.70,388.01,381.34,376.02,368.37,353.62,337.10,338.02,345.39,352.92,358.64,366.94,366.79,367.81,375.55,376.90,371.59,371.68,375.62,391.05,388.29,383.51,,,,,,,,,,,,,,,,,343.32,339.17,,332.59,332.87,328.42,333.00,336.07,342.89,350.80,361.05,360.74,372.05,370.74,372.47,374.95,377.63,379.89,389.91,397.68,403.73,401.35,401.01,403.81,401.55,404.55,400.02,399.16,391.66,387.09,383.92,384.23,379.64,L5
2011-02-08 22:02:59+00:00,462.90,465.27,430.38,431.34,450.38,445.25,457.23,444.76,444.56,444.28,449.67,442.66,434.67,437.47,438.02,445.39,455.35,454.20,457.68,455.06,461.81,459.50,457.06,455.14,461.34,472.28,454.28,452.07,458.53,474.67,494.59,506.41,487.78,503.89,536.74,542.76,525.36,524.31,522.45,528.46,510.74,519.88,524.11,541.09,548.71,537.94,560.20,563.42,561.31,552.11,548.12,559.09,562.62,551.19,560.78,570.80,588.53,572.88,569.98,569.62,562.31,562.91,572.52,580.79,570.42,561.25,574.24,589.50,591.17,582.63,560.66,577.22,583.38,594.74,592.27,583.05,576.97,581.03,591.07,599.04,570.18,563.09,548.98,556.33,544.09,552.76,571.05,,,565.13,518.33,528.84,516.67,494.57,464.78,462.33,451.20,448.23,442.24,440.82,452.81,434.08,408.65,401.93,413.41,406.63,382.88,375.47,368.58,351.45,344.58,358.97,376.20,377.13,380.91,383.44,395.46,400.02,398.63,397.88,412.98,418.43,424.15,427.57,417.79,404.52,399.74,388.38,396.24,388.33,381.16,382.81,393.71,386.97,387.59,375.56,381.99,376.82,373.95,373.37,377.69,378.30,361.75,353.26,353.19,353.24,355.33,356.79,361.65,368.40,377.66,390.10,397.11,397.82,407.12,410.55,,420.57,418.01,428.43,424.20,431.37,440.43,444.41,433.19,437.98,432.85,446.95,450.78,451.87,441.40,442.49,441.11,433.99,L5
2011-03-12 22:02:55+00:00,,,,,,451.32,456.77,451.00,463.81,465.56,461.23,460.25,472.28,470.27,455.53,458.42,449.90,450.43,449.23,446.19,445.50,447.74,449.06,453.95,445.64,453.74,457.22,460.39,462.43,478.67,489.10,502.41,515.31,516.60,529.59,536.55,540.86,550.18,562.00,565.64,570.17,574.70,,582.62,591.86,588.21,596.68,594.85,604.69,,,,,,,,,,,,,,,,,,,,,,,,,,,603.88,594.61,586.39,578.85,577.68,582.22,575.34,556.73,552.08,560.64,559.11,559.99,,,566.74,,547.06,539.49,525.47,513.28,,491.21,474.96,461.76,464.29,460.00,464.71,427.24,418.95,417.75,412.51,400.20,394.85,377.39,376.87,371.76,385.80,391.70,399.59,407.97,414.25,415.36,428.60,436.53,439.44,441.55,448.29,456.68,460.42,444.42,443.67,439.40,441.69,437.38,436.37,430.47,430.22,427.60,435.18,438.96,,433.88,434.23,421.61,429.49,,433.65,426.80,,420.40,420.24,417.08,425.54,432.68,446.89,451.57,459.94,456.17,,471.52,,,488.14,,,431.90,438.19,431.76,442.08,440.54,433.20,435.96,436.52,445.59,441.47,450.51,437.19,430.21,433.24,L5
2011-09-04 22:01:39+00:00,488.61,482.24,465.61,466.68,488.28,,,469.01,490.31,484.32,476.34,483.03,485.29,493.81,,481.71,,428.40,425.91,424.88,426.37,430.66,430.23,436.84,429.41,438.16,441.02,447.74,462.59,470.77,477.15,478.62,496.05,486.81,507.97,507.45,516.32,525.86,531.40,537.58,536.42,537.93,540.70,560.56,570.06,574.79,575.40,580.02,587.96,,,,,,,,,,,,,,,,,,,,557.78,552.67,545.94,564.85,556.68,561.26,568.22,571.39,574.97,578.72,585.08,581.25,573.07,553.58,540.48,539.30,532.13,527.14,530.75,529.99,524.06,,509.38,,529.75,523.39,507.51,,485.57,467.79,457.55,465.76,457.02,447.99,435.23,433.37,422.52,414.38,407.37,385.07,375.97,364.59,363.85,367.45,375.78,386.75,407.15,408.39,403.25,415.76,427.84,423.16,430.97,432.46,432.03,436.14,447.63,446.82,452.63,444.03,442.65,432.91,434.75,432.67,442.81,433.11,425.61,,424.79,422.44,426.32,425.60,,417.82,416.78,,415.01,415.49,421.91,419.87,428.18,429.80,436.23,429.83,419.09,413.94,438.48,437.78,,451.51,448.58,395.47,407.83,414.05,411.79,415.23,418.94,414.71,415.04,415.27,412.68,416.77,423.93,428.18,423.75,416.56,L5
2012-04-07 22:07:04+00:00,478.77,474.51,469.28,461.66,454.06,452.58,453.81,,468.31,463.43,464.82,460.70,438.49,441.56,459.17,434.98,443.03,438.44,442.85,442.78,442.57,450.59,450.45,445.43,,,,469.73,474.56,482.87,484.76,497.15,476.53,505.76,486.90,519.22,523.51,528.63,,,,,,556.36,,,,,,,581.84,580.69,581.59,583.36,591.94,589.34,571.04,575.52,574.45,569.96,583.99,580.93,,,582.28,596.09,595.45,576.94,573.00,,,580.32,,,,,,,,,,,,,,609.74,598.00,604.49,572.09,558.24,546.71,545.94,507.81,505.14,499.70,500.44,487.58,494.05,476.63,455.31,449.18,430.83,434.70,437.78,411.23,403.27,393.04,406.69,396.68,379.33,381.31,383.54,390.19,399.90,409.25,415.96,410.24,418.99,420.51,425.20,426.40,430.82,428.43,430.60,432.75,431.82,432.24,429.26,423.85,425.39,425.68,425.75,,,,,,,,,,406.76,406.47,,401.36,401.49,393.79,405.03,406.32,412.99,414.96,416.67,423.65,430.40,429.54,430.60,436.13,443.99,452.76,,454.19,455.00,453.43,454.33,449.68,454.90,,,385.91,377.34,,457.14,441.32,432.66,L7
2012-04-23 22:07:16+00:00,471.74,471.11,458.35,454.89,450.26,444.88,452.09,460.34,452.98,460.95,458.19,455.98,436.55,444.99,448.57,447.31,446.35,444.36,442.94,442.64,434.66,434.41,443.29,440.47,459.33,457.25,450.06,458.93,471.40,468.75,482.31,482.34,481.02,493.44,492.22,503.30,515.07,512.86,523.95,522.93,530.75,533.06,541.67,545.42,556.90,558.15,564.61,576.74,581.08,580.03,575.83,586.94,577.16,587.13,585.12,583.52,572.38,578.26,572.20,583.62,583.61,586.89,579.59,594.31,580.08,594.71,604.05,610.07,608.26,605.25,,589.06,596.78,574.48,568.07,583.55,584.81,583.17,591.69,586.37,578.54,589.55,,,,583.03,584.40,568.37,565.23,555.30,559.17,550.69,528.69,519.78,514.86,503.29,497.29,488.43,475.75,,,,,,,,,,,,403.73,386.13,391.10,405.58,410.62,409.48,409.73,409.00,414.67,418.88,429.21,431.66,429.23,431.31,439.63,434.41,434.85,431.74,423.94,422.95,416.50,420.81,416.06,414.22,411.35,,425.17,416.78,410.14,398.78,394.81,404.97,,,,,,,400.44,405.55,408.67,416.21,421.89,425.40,426.36,432.74,428.35,431.59,444.34,,445.93,449.62,446.26,440.30,441.22,442.17,445.95,440.14,444.41,440.11,435.38,436.73,425.28,428.44,L7
2012-05-02 22:01:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.40,380.17,383.94,393.20,398.34,395.86,401.92,403.79,415.02,426.66,416.87,417.27,,,,,,,,,,,,,L7
2012-05-18 22:01:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.49,523.62,528.50,541.24,541.90,545.49,549.81,545.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.54,561.98,553.65,553.43,544.61,536.09,523.64,,,490.09,483.32,479.97,474.03,471.55,465.77,452.45,441.93,431.99,418.89,417.05,408.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-12-19 22:09:08+00:00,467.54,469.43,472.47,460.07,478.13,461.13,428.69,439.18,438.18,431.38,455.12,453.49,464.62,472.50,464.60,464.62,459.94,461.63,460.15,444.48,438.40,446.63,432.88,452.02,428.29,,418.12,430.15,431.93,451.65,446.89,466.74,478.57,468.45,487.47,492.59,498.22,506.68,511.36,515.54,529.75,531.84,,543.30,,,578.03,577.20,,,,,,537.25,,,,553.90,,547.43,579.14,,,,565.39,,,,,572.67,559.94,578.34,585.77,575.94,565.07,578.79,590.64,584.95,564.76,560.51,556.81,,527.53,521.46,,,505.50,,,487.97,,,483.90,477.89,467.22,461.18,456.03,449.59,445.25,451.24,459.44,454.09,454.39,,439.51,429.07,432.56,421.89,413.91,399.26,403.50,419.67,418.24,435.24,429.57,427.75,418.88,430.83,438.81,432.96,426.10,,,,,,,421.75,422.14,404.16,,385.53,364.46,373.08,386.69,346.38,,,,369.94,378.31,,,362.23,346.46,349.31,348.84,,367.16,371.51,375.31,384.43,383.93,394.10,399.99,403.59,401.28,,,,,,412.30,404.96,415.68,412.07,413.48,409.43,414.21,404.37,417.31,411.50,419.66,406.95,L7
2013-01-04 22:09:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.00,581.45,,,,,,508.09,531.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.75,455.49,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-03-09 22:09:09+00:00,452.86,452.51,448.27,445.33,446.22,453.87,457.64,452.98,454.62,455.30,461.71,454.49,440.24,447.63,453.89,438.73,424.98,436.63,435.16,444.84,442.74,452.92,452.82,451.20,457.99,461.17,454.82,468.79,,487.97,492.43,478.81,467.68,480.85,475.53,482.89,493.39,491.62,506.82,505.25,519.33,524.46,529.85,539.70,546.88,560.19,567.18,570.72,562.47,572.31,572.88,581.88,578.60,573.55,584.97,586.13,577.50,584.57,584.13,597.44,594.99,603.44,585.79,607.79,591.19,612.91,611.79,595.87,596.83,603.91,,610.93,620.91,,,,617.72,608.08,604.16,,587.55,589.85,553.19,533.34,506.11,518.28,527.90,540.42,537.83,531.37,534.33,530.42,503.28,503.27,496.26,483.18,477.20,,,,,,,,,387.31,,389.06,392.72,380.86,384.36,388.69,401.32,403.04,411.78,412.87,417.50,414.44,415.65,426.26,436.10,430.50,427.18,432.99,439.91,442.27,451.68,446.52,455.86,439.54,404.25,392.46,399.70,401.30,397.22,400.14,407.41,415.55,409.13,,418.26,421.55,,,,,,408.36,417.83,416.62,421.86,422.68,,,436.77,431.61,436.54,422.20,413.05,439.20,422.46,430.02,427.33,441.01,427.40,419.63,417.24,419.79,416.97,432.61,446.62,430.03,432.30,400.63,L7
2013-03-25 22:09:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-07-23 22:14:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.63,478.24,492.24,472.84,,,,,,,,,,,,,,,,,,,578.24,,,,,,,,,,,,,605.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.16,447.97,444.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.21,,,,,412.61,412.45,,,,,,,,,,,,,,,,,,,,,445.74,444.61,445.79,445.77,446.47,446.96,448.27,444.37,441.89,436.41,428.47,L8
2013-09-09 22:15:01+00:00,425.52,423.63,422.41,418.28,405.85,405.22,410.00,423.11,423.89,430.16,436.44,432.42,424.08,421.67,431.56,427.13,427.93,431.95,427.96,422.17,414.06,417.70,414.62,,418.80,422.92,420.53,424.95,428.12,441.80,461.91,476.19,484.38,489.17,470.18,465.62,465.32,467.81,470.08,488.69,491.87,497.64,496.60,510.58,517.61,518.22,515.26,520.94,530.52,535.65,533.90,537.45,538.89,538.24,543.13,552.62,555.14,558.70,562.32,564.52,568.11,571.35,567.29,567.39,561.14,563.24,567.67,562.48,566.97,567.21,569.24,563.32,568.68,566.48,563.66,559.28,559.57,553.30,551.32,546.88,539.69,542.22,536.75,534.23,532.73,520.88,520.12,503.18,493.90,505.81,505.75,495.92,467.67,456.16,450.88,447.33,451.69,456.31,456.59,425.42,415.09,407.96,404.40,398.99,382.48,374.99,370.44,365.22,357.92,358.69,358.44,375.12,385.10,385.91,381.00,377.84,383.12,388.46,396.06,416.68,416.91,407.84,397.55,390.16,392.75,395.23,400.22,405.92,401.18,393.66,389.62,381.18,386.09,396.79,404.05,400.50,401.71,388.07,377.87,376.42,375.50,370.43,372.73,375.77,375.88,372.52,373.41,382.16,392.18,395.69,396.98,394.85,390.51,391.46,397.05,404.26,406.34,402.10,415.54,421.22,420.57,,,,,,,,,,,,,,L8
