,dates,chi0005-0000,chi0005-0001,chi0005-0002,chi0005-0003,chi0005-0004,chi0005-0005,chi0005-0006,chi0005-0007,chi0005-0008,chi0005-0009,chi0005-0010
0,1985-03-28 14:12:25+00:00,211.57857806770855,218.50314545930428,211.801648367348,216.58471292364723,220.8471031357514,212.60037226503903,213.36425315752325,207.235949837504,216.3539348934299,211.97832144507683,217.94951253500037
1,1985-11-07 14:10:41+00:00,199.5524057659233,205.8669597750463,205.51954231189126,204.23460508809873,205.74240115156417,207.66141454307314,208.83215666926495,207.73015371716434,199.47373157099418,202.13947875964786,207.47534270474324
2,1986-07-21 14:04:35+00:00,219.16641076711082,218.52336202542577,217.19176431103693,218.01150167663693,213.97983143719514,216.65451152017604,217.07548367096334,210.9606547269816,211.00777031439986,217.0258190639513,225.1910122310815
3,1986-10-25 14:01:17+00:00,215.49995355812183,225.37913583653318,227.4807615458626,220.94360235697405,227.2820424550022,229.7159430922702,227.86190434622964,216.89538056503287,213.12201133241572,215.84790312655457,224.31273096252704
4,1986-11-10 14:00:41+00:00,201.1179765318706,211.64122782315744,212.41112332394212,213.8910846346987,213.82079485243563,210.94745806524804,219.85709904428367,210.80970553386354,211.4615478835258,215.5778076297389,220.54338527217723
5,1986-12-28 14:01:13+00:00,212.145475978914,214.98458374192688,217.5017284712597,215.96896820462774,210.31422499542745,213.1429398018639,212.71794911201374,194.23209284679757,191.92771690053897,194.50611367559918,192.6552220838398
6,1987-01-13 14:01:42+00:00,220.2983207945432,227.9072888098855,218.14245393126257,220.34331461993233,216.329594664628,211.79741531192718,207.90940519470223,194.35031576961597,187.2251111141,191.07301728968707,194.24066048625025
7,1987-03-18 14:04:01+00:00,225.2751808271263,230.66201442529402,222.48568326410629,226.18222188334994,223.21797356500298,222.1571249559821,222.02956357192517,201.45001088881307,201.71880575188248,193.41272299981947,197.420153634221
8,1987-12-31 14:10:51+00:00,201.19870227085818,205.8677084956334,216.5599056819172,215.48828021508552,216.74918008383796,218.55573374648114,222.22960829696922,208.07861084641803,211.02273827825735,211.93741824582034,201.7461911241481
9,1988-02-01 14:11:26+00:00,213.53228380615835,227.64417781330113,216.7542436205396,215.23314053211496,219.98720816347515,211.63485150111956,194.48809460384055,197.46527267227268,200.10001850775527,202.60048098091457,197.99125602925935
10,1988-02-17 14:11:41+00:00,220.29862722902052,233.76975183735294,219.92881764215267,213.3336590227905,213.8232128461523,216.56137135570498,198.0901315398461,192.7488652691359,198.14401743256994,188.91777312950938,197.83298037372762
11,1988-03-04 14:11:51+00:00,229.73598565011685,226.58989074174065,217.14153303601844,222.9758063522938,222.20756287202147,215.63522610826232,219.6244024854457,201.01547944330576,196.08380353407588,198.07041445391675,206.79509390973618
12,1988-03-20 14:12:00+00:00,210.36115962534106,208.38945184456864,206.00985825610036,195.0190496508989,197.23468238512132,207.06820087749233,203.0594180395649,193.10455672492017,191.8959596185233,187.88958765086258,193.42921393870677
13,1988-06-08 14:12:34+00:00,213.15942217599522,212.6069468461648,214.83818504323796,206.52699281538017,201.52931185856332,203.69396184462354,203.6524752866201,202.9796596516538,207.72717855141647,212.96339960020666,212.41995617716478
14,1988-08-11 14:12:44+00:00,211.3136753006341,215.05298014325655,215.91925823060268,218.05770461655712,216.47361718433666,219.1341098671526,219.16332520926213,215.66315981057232,215.26863004331213,216.53931384254932,215.27863457348727
15,1988-09-28 14:12:40+00:00,194.7188841549113,204.9363566407602,206.5848138120011,199.51883484647624,209.5043453861664,207.3092995358418,206.26212055776577,209.20417182478553,212.81002540888517,209.76166440777476,208.63142835837962
16,1988-10-14 14:12:36+00:00,201.89510230672295,210.84789739725457,215.35852587753067,219.03301095620904,220.39217248192722,223.48496592700104,228.64546523647837,225.33202488873013,228.96826801114645,225.80775283901943,221.20033560716544
17,1988-12-01 14:12:36+00:00,201.28256883999364,206.23916016836282,212.53472635210505,212.73050283135694,220.39929679260038,225.21002082023074,225.57317487454037,223.48194260451362,226.4757395745481,223.88248118000863,226.35885938855824
18,1988-12-17 14:12:23+00:00,201.86843859605852,216.21266904875398,213.66279690380767,219.50481197683726,223.4670209621902,228.11508388035062,228.26447011270454,225.52871924216316,229.7373407846982,231.1405786735006,228.0076983406819
19,1989-03-07 14:11:38+00:00,205.73080123302185,207.337929610333,205.16564851964822,206.5902132902506,202.9260606316976,206.3658052827875,196.517369207583,193.6150854026553,194.2443819038878,196.4148956907301,195.3867752009146
20,1989-03-23 14:10:57+00:00,214.43145775992517,212.72323139594306,211.47761447152863,216.18065372486691,216.50194905009562,211.9807148247929,214.17332294265356,213.96750386385074,203.55389836984054,208.19522998289003,209.87261421298837
21,1989-04-24 14:10:54+00:00,218.09941680196536,214.3742765375818,210.50781120173644,210.2590326889944,214.80744136546483,209.32093180524984,211.83024592165853,209.60257335305286,203.63750302345747,201.10439674497795,202.23312075978913
22,1989-05-10 14:10:41+00:00,198.89782627864844,208.1095886273738,205.75927715480856,209.53278114123654,207.46945274995144,200.1153001133126,201.36873475471967,195.18218892167175,194.60835413448547,198.5832001477998,207.069974477846
23,1989-09-15 14:07:51+00:00,191.93403795335738,206.2255604738785,210.96090356647105,211.79324852963583,212.65173320043456,214.01275444561568,224.8201969087497,215.9034089160472,223.71456649895376,218.6711256048547,224.8811618034591
24,1989-12-04 14:05:49+00:00,212.9280157095283,223.44501607497617,213.2264282488111,211.59244233467777,216.10465665216557,221.03929658104377,216.34022107509193,208.3203151880891,203.88769417989351,209.46356052296227,207.0662306167261
25,1989-12-20 14:05:21+00:00,205.90814956650107,216.2668646068997,214.61734779571006,219.85818158816508,217.2820351933461,219.02739269585345,218.44130231391043,214.0564883556844,207.37864484769133,211.6025537993778,218.0656588838414
26,1990-01-21 14:04:21+00:00,198.00226663601322,211.0523238398143,211.1258664307632,216.53391483515983,219.04592613036223,223.25555576881902,222.14355606549387,209.57235999511246,212.16232403179572,215.4999767648721,219.36503008875454
27,1990-02-22 14:03:18+00:00,215.15110867090078,218.35640083977603,214.16983478445613,216.96114771733875,228.32135514407662,219.9296405990349,225.0537763608505,218.95099989303654,218.89419880118618,217.34944869320805,224.6817917791759
28,1990-03-10 14:02:44+00:00,197.25900216851167,204.6181472044294,207.14333626804338,214.01191455015967,213.48960876828227,217.54610208912422,216.09484770130825,212.4144252045068,204.92428765053427,207.60684691307858,217.95205392751032
29,1990-04-11 14:02:13+00:00,192.72361044420168,205.89668838155322,214.2733240669848,216.57139490956854,215.31644095941766,221.99292268169003,222.49882545773687,208.3778444905466,199.41501802705676,197.918373184711,197.59076720079554
30,1990-05-13 14:02:18+00:00,194.84449608167563,201.8407445088312,207.07026008458323,212.49809413629623,210.0494062769185,214.09927634396968,211.98158911763255,206.05932468520007,199.39666801336233,207.8479021745293,213.3070194461159
31,1990-06-30 14:02:11+00:00,180.94103165123713,201.64676149561703,201.42497266693144,,,,,,,,
32,1990-09-02 14:01:53+00:00,200.41608560687905,203.14038366153184,207.6412364838824,220.26198420967427,217.46991065900096,220.83211100462228,221.92370704014132,211.71215404512256,211.401922912749,211.33857266279688,222.64479303549032
33,1990-11-21 14:01:27+00:00,182.52415655648792,198.93826687059925,205.53637580554386,214.73393690591274,213.50852831755867,220.05237243457094,218.0026571534205,214.59138920745858,221.59895243911348,217.70298440346093,220.75777583845343
34,1990-12-07 14:01:18+00:00,,186.31631702818098,184.8416767133636,193.2376612289105,210.60618414257817,208.5339952127453,213.93337992757102,210.73618071340172,209.64483937515877,212.9958823050218,212.60179912402924
35,1990-12-23 14:01:39+00:00,,197.69655987208665,189.45259429648016,195.8384795795503,194.6810160730105,196.8973765889802,201.42570697838985,206.53625509651522,214.32849395673682,212.61161389456126,211.74482520679976
36,1991-02-09 14:02:42+00:00,192.9922829741449,207.4801355636838,207.76573226390198,216.65511888594872,219.47987558189644,223.84383460564644,220.96452385902325,221.7303452601159,225.28400529656295,227.24217981952387,229.48273377463826
37,1991-03-29 14:03:36+00:00,211.53045404323504,214.18885090215466,212.85231231261494,222.65371946734052,216.2665557777971,218.18245623840556,222.00575205745932,205.61117502111634,203.44360642432267,201.20814022334332,207.34697919066244
38,1991-04-14 14:03:58+00:00,200.28001927160463,199.25247343416174,209.5115871576488,215.0128508120044,215.70468749078995,213.96906097058906,210.37825204705504,199.66069578979344,200.0290135253613,194.27168183045552,201.16015312333596
39,1991-04-30 14:04:13+00:00,208.97317168775945,209.26499081061522,214.75140910358706,221.84495830940293,218.1063391241384,214.7558051174622,206.4181810867892,199.52265849258936,195.82754462295003,205.82158737259348,215.99025142092464
40,1991-06-01 14:04:45+00:00,197.72315491549287,202.9634101382868,194.87217793041182,203.86661385298092,211.92048820950367,217.73751784902572,204.51512609724483,192.1628814622314,194.28605516950077,196.98899124692747,197.63570523468917
41,1991-06-17 14:04:55+00:00,208.77740224698192,204.2609745184373,207.9332443256493,213.64730445825188,218.10973398230672,215.4221508024367,207.62898942798913,198.36942369220688,205.51822934643383,210.31662216082714,219.97189646195238
42,1991-12-26 14:06:22+00:00,182.33350403759786,206.663055692559,207.76087197945546,210.830331163633,212.93607111375044,217.5251081419549,213.51355206169723,208.83811665974062,212.4494748756564,206.56955829410404,206.92642685280788
43,1992-03-15 14:06:13+00:00,220.45098398672278,210.91456960820005,210.77713212977886,217.09700473595385,220.1445185796579,218.93111876051816,211.24518178644146,204.16551773361118,201.05609767062555,204.1174137560226,210.30072409458577
44,1992-10-25 14:03:27+00:00,188.98161853033187,196.41389470208097,192.75522637721426,206.14333312818889,208.18413565157175,207.13989821704132,210.90908235245078,210.9172174513567,211.65715646763826,213.83054202733177,218.2305441906063
45,1992-11-10 14:03:07+00:00,189.72888387816985,193.2892968514956,191.7333757677577,205.88278873954874,211.97153020782918,214.1057855420196,220.80120185757693,217.57527679213155,216.70536530012157,215.6730857846772,217.44877890035897
46,1993-01-29 14:03:50+00:00,,193.11032410896954,192.12995446916824,206.34848737130906,206.67023358340992,207.48031966198167,210.61332754838787,210.96124038036032,207.92425733910585,211.9903963776667,219.9227276072748
47,1993-02-14 14:03:59+00:00,194.92078917731058,193.10828913131553,195.68636183554983,209.77496863621738,208.78544768838984,213.16927197640172,206.63728453369455,207.60285479048187,206.7893889739504,210.67855468398136,207.200628387838
48,1993-04-03 14:04:16+00:00,196.97629228263094,204.9567205846772,204.31911969628248,204.69913954592374,202.03336137766627,207.4460564302727,202.86437938793387,194.24365655066435,196.49367141778643,187.43895856721207,191.15344028073065
49,1993-04-19 14:04:25+00:00,202.00056483705117,198.99157133444837,194.97874974755905,199.80091333536197,204.32792704695078,203.58422285244967,201.92233587538135,194.9819724198054,194.66485122126397,183.77996315394856,195.30500082309322
50,1993-05-05 14:04:29+00:00,200.15429409078013,203.8547509050795,206.9425087097199,210.0659175177103,207.46636857715137,205.41188786899778,206.51674481886448,204.17582926600267,199.32037004171133,197.53555992483288,203.45998832202028
51,1993-09-10 14:04:23+00:00,195.03565788826486,194.90657010749712,199.63282731008243,201.83488853495183,198.7055957855067,199.12308508712002,208.0882037240452,206.83131482286362,199.30852868449625,193.7300043018492,194.96610116808205
52,1993-11-29 14:03:56+00:00,191.1039207552633,205.16213054998957,208.47779378073653,212.79497949760506,213.94258204706662,216.8382114955955,221.0994839233255,219.10445939331552,215.60162227020888,214.1178872027043,213.6828129142431
53,1993-12-15 14:03:50+00:00,,197.33087932494192,194.67679020860675,205.68946473680526,208.30302350307997,210.0689020828758,210.8062439648009,209.6065709629074,208.80017072762462,207.68689138807136,198.90550910572168
54,1993-12-31 14:03:39+00:00,198.07898289307548,216.68219063987962,217.71514963059408,223.88433043108168,220.14820278874353,231.27874534231353,228.01260016563674,218.95323908172594,220.51901873783373,220.36342852850512,217.65921764474473
55,1994-01-16 14:03:24+00:00,197.27132958419884,215.9299125417695,209.50531412682042,217.48496219500058,215.32085142535522,214.794135706578,216.9885951325482,211.48172228985334,210.3784662644459,210.73034591120842,211.23013338107197
56,1995-01-03 13:55:03+00:00,,198.90855067381727,204.71003857079862,205.2650177345783,209.52063566344728,212.48928072349477,212.87877304902528,210.54558851886202,205.41085491317298,202.9114418998365,203.87428147098774
57,1995-03-24 13:51:52+00:00,219.58498001246352,226.74700256812346,218.2009681118149,220.55961086468815,219.91661647949,218.33335196999727,215.80123381026124,205.05357581931347,199.39689064504526,198.06784788385716,197.8781477472168
58,1995-06-28 13:47:37+00:00,198.11603053382453,207.13968797773396,204.72707674718075,208.38749423937318,194.52223023926965,207.51133248460513,204.7981349248722,199.34520831638105,205.5448845926784,196.49398113953748,202.26202544308077
59,1995-11-03 13:41:33+00:00,203.2965927407207,214.16473884401103,214.55838218642003,219.24560917744316,217.25156045581517,209.31283596544023,213.5218830231623,209.31615439163744,215.23183335886225,210.66499778520733,216.5494349568046
60,1995-12-05 13:42:21+00:00,198.0494513072191,209.13987071786426,215.71865940644648,214.5896052543133,208.37866282508116,207.91124461063822,212.31667849465882,213.48590409464484,219.21375086506853,216.79462855326847,212.03888979092125
61,1995-12-21 13:43:33+00:00,197.96444264057018,207.86910609079817,210.1971502433719,214.7727007685972,215.48668039264638,218.04486513088412,216.05995957984578,217.6292248305634,225.1563976995214,216.45659000943724,222.12348334949914
62,1996-02-07 13:46:57+00:00,227.71323852814984,232.85208362253317,234.4217637885873,224.3335097907223,228.0875775036654,224.71925128982758,211.40472542597962,193.88685241032843,189.30519628390283,195.05335396908896,197.05913137931566
63,1996-03-10 13:49:05+00:00,217.72628768593827,219.47042524137393,213.32646504455977,208.6677123011537,206.5555317376148,202.7784589419713,196.94947932717437,191.6862393651736,188.03328210138307,178.3380232340108,173.94547361865853
64,1996-03-26 13:50:07+00:00,216.44487344343253,215.74722493175275,212.2528618813136,215.28655045065946,208.96019216263846,202.97905364960337,198.92132061780137,198.82629685826777,196.27846562586143,194.66450377859115,198.59364810906834
65,1996-04-11 13:51:07+00:00,216.30353585763655,213.94884471610314,212.94593199369092,213.85487911307348,207.6993320157307,199.14845713056152,195.58443568561745,188.7137488906571,193.86613630065824,193.16516162304035,199.92030439949198
66,1996-04-27 13:52:05+00:00,211.2791124367408,207.78593375291646,206.37901605426472,211.03908257533885,207.0958405380025,202.41105840327907,196.56310077129402,187.09821288470533,190.41003406306277,194.32152035704797,198.0589690748006
67,1996-05-13 13:53:01+00:00,205.2729123803284,200.55344879220823,204.63181723842126,200.24354183747337,197.19770223712666,193.08905393736077,190.64335022196337,177.21323902616263,178.16462002559834,173.9338312543065,180.76645988952092
68,1996-08-01 13:57:21+00:00,197.63559409116436,193.94280767999203,196.7769472728092,198.40494577268586,197.35625393389964,204.02945374949323,201.44066290453745,202.14579827848593,203.5487314705325,197.51318600621826,198.74872063717388
69,1996-10-04 14:00:47+00:00,202.94699901187064,204.9739328492448,199.99651413122655,200.3641641988,202.2179843833603,201.0732158306969,201.37717299696538,195.7204685516304,197.22829782860077,201.39604164320514,215.03297841003277
70,1996-11-21 14:03:06+00:00,198.17179176513517,210.27821489313754,209.30982973688845,212.36936835558464,213.66538898500576,216.2789308658933,219.54159067651696,220.3520401060906,224.4638162044207,222.64910305774245,223.24434016424223
71,1996-12-07 14:03:54+00:00,214.50163624506536,221.2127427611529,213.5027204189534,207.08709702475016,208.53697994563083,217.8945996242666,216.71603983287767,215.53028535607197,223.4561849891945,227.11482482665392,228.65782748882285
72,1996-12-23 14:04:39+00:00,200.08951067928504,211.0859026343248,208.32664251330422,208.1511881133211,207.656746580602,207.3095298219461,201.36280677897406,208.91205682346745,211.2110991252905,209.82404610078373,217.282288282174
73,1997-01-08 14:05:25+00:00,186.77627525513753,212.65296657615986,210.58242886365167,209.62515115653378,205.81200628125444,210.90801014466678,204.80616921854198,211.9431050259769,215.48854173160979,215.52378785080714,219.02781347019007
74,1997-01-24 14:06:09+00:00,,202.2469767557151,194.3123521211144,195.97288496836325,192.6662545405086,196.55403772828524,194.94775180380438,193.9652588567279,192.69484537034668,183.19951646442553,195.46391891719617
75,1997-07-19 14:12:39+00:00,204.538905739906,206.39305250014147,207.07884754117921,209.36202264942978,210.1378982553212,218.25162674774376,223.29863061117425,219.82929867569055,207.20393246236375,216.06851464127251,223.99115944323432
76,1997-09-21 14:14:37+00:00,206.63251376172917,227.47112141230843,222.01526677957418,230.5410176600175,231.52649739673123,233.6018192615456,234.03220430047435,232.13571303312176,236.52658031855148,240.70940669686735,247.5542136067038
77,1997-10-07 14:15:05+00:00,208.7503259470867,209.43965649822744,212.27771337203757,216.0090523387584,213.51005989207934,218.216089915479,215.3320636542622,212.70302701944485,214.12017132017672,209.3711824517247,207.94260304047347
78,1997-10-23 14:15:31+00:00,203.40830902693338,206.72517232080844,208.28454638412884,209.40143327785995,208.30424650489377,220.44283194111904,217.8864890602406,212.2996351568419,217.9970911565675,214.70264692789755,209.75254239971446
79,1998-01-11 14:17:26+00:00,201.98863288333325,209.56710863242859,204.69571331928435,219.3760284157909,215.65502866060137,221.5793457266372,227.49850663939355,224.97357211334838,225.36159067518722,221.98027286930667,228.03785524911052
80,1998-02-12 14:18:07+00:00,237.60427447252707,237.6898903045036,241.2720801735237,240.89230093300705,221.901733689961,206.35171228303255,203.52553296488168,188.01263972211666,195.75534101497152,174.83296459992548,180.05124066714978
81,1998-03-16 14:18:39+00:00,238.84704730726887,233.2024721473589,236.99420255564578,230.3838567050044,225.06432159609813,220.05429798378916,210.89816257266256,195.32323233703931,193.56874032880873,186.46593536371267,198.24504301389695
82,1998-04-01 14:18:50+00:00,233.34479669068108,234.422090715527,212.346964293042,212.39179570898494,213.50218533967805,208.477969530597,201.2278506740768,199.390020066026,199.08542957803445,188.4725801185317,191.66905751553352
83,1998-04-17 14:19:02+00:00,258.79081569209234,254.61412886520873,248.53197174358448,240.18635012020172,230.92066985262335,225.6843912132418,224.49097501807574,209.31033693454563,209.9377976725455,214.4452662192786,212.21486188067564
84,1998-05-03 14:19:17+00:00,223.77515683448718,220.53766446557833,214.90412182948225,209.10381298368648,202.38754892264396,198.27074577442133,204.4638534744836,197.45313280809367,207.45141438056447,211.49549938321,209.34560045273935
85,1998-05-19 14:19:32+00:00,225.758618390608,229.87414365138338,230.02469739598547,226.5687388072958,218.4410875488367,226.41050131482822,223.76500324776438,213.18836359690906,219.83189614312408,223.53857509617285,229.20252905781425
86,1998-06-04 14:19:48+00:00,238.29020015075398,233.02836054150438,224.46483151042324,220.3417717940476,215.53106614848755,228.92187493753707,223.4038655340012,216.58240412125681,212.94113882599197,214.5524939275592,208.51998088461505
87,1998-08-07 14:20:26+00:00,221.57138578080634,216.76101735202977,215.04122906794828,215.93740207029012,210.65544195947615,218.67277595541117,217.64323424311007,215.2806469642589,214.3536908202466,217.80569984872582,218.52957706195062
88,1998-09-08 14:20:44+00:00,219.27056039822588,217.98166044918983,197.79201152402698,202.1593426052274,208.0920181529733,204.35313303382551,203.21349040631287,204.93428201173043,207.06338260399778,208.95044176313985,215.7085662582401
89,1998-10-10 14:20:52+00:00,214.7760005613598,218.95306914205156,208.4813323425055,206.46000280566065,208.14515365797257,212.58679803322465,223.07365331012923,214.89136903544042,213.1038438664492,215.8754932137026,219.25283469896314
90,1998-10-26 14:20:54+00:00,211.9113184286772,227.82740509120828,225.26970002661244,219.466756079112,230.62916224211105,230.8578100826499,235.82380400309495,232.51849888133307,232.36756711964554,228.5974092077701,233.60902737766278
91,1998-11-27 14:21:03+00:00,224.29761263024977,225.13941830360451,217.1229570624298,218.31869926538866,216.13033881553278,211.50327789699026,208.7152619440543,207.1388660405794,214.52583738091212,211.92922339860695,215.6659948297659
92,1998-12-13 14:20:59+00:00,223.28861523928927,225.5510234744033,222.7496777583431,217.16642503221,206.0159063032834,212.7681887598547,216.87930433592842,211.45724200460316,209.7596272276342,206.17485814262272,201.72887025132948
93,1999-01-14 14:21:01+00:00,225.3829547333416,226.49691109920653,215.79885908690883,211.7534177340108,213.1523679191119,208.95093928277456,203.4310733819559,193.55243164211993,192.59762020931097,184.51576454615417,188.46109728835935
94,1999-01-30 14:21:05+00:00,221.73988672718562,229.2229657111355,233.55195054609268,233.22869140730978,222.06166131218458,224.7388925611249,224.25749036554666,202.26107986681137,199.79551945727508,196.75495451966395,204.8540456786004
95,1999-03-03 14:21:13+00:00,221.51822792267248,227.92815841686757,227.07249502156634,223.8164186736708,221.84475291313112,213.60706067744334,210.82508941749296,,,,182.93802687665485
96,1999-03-19 14:21:00+00:00,210.67114573184404,211.6415609481749,231.1663465394866,218.8485555282845,214.18532740190673,202.01678523958356,205.48255004452247,,,,
97,1999-05-06 14:20:41+00:00,231.6517226171656,234.78145132751777,245.31142289409044,239.5910963444056,237.94152370041056,237.62017276296305,244.2008686798656,242.56013383473632,240.03104914987406,242.08207324070062,239.79577293446465
98,1999-06-23 14:19:55+00:00,205.6797841030145,209.51209069559957,219.41768994017778,215.31629085568164,213.94384808297346,219.60450811668508,220.26900315349502,207.48050522128742,210.0760576398512,210.41566228843652,201.71298712089157
99,1999-07-25 14:19:46+00:00,212.7409063545605,208.33538210252914,213.1158432065497,206.89142502449903,209.18519005728075,210.80773726988375,215.26056593054804,211.28616206084584,214.10513734842613,212.2417951740412,214.43373590283346
100,1999-08-10 14:19:42+00:00,226.04295771208447,228.76372855028288,232.02719817451026,226.08741258646447,228.27438853491273,233.03502815409325,235.69979689999903,226.69994374574227,225.94183322438118,227.79287445854035,231.90078413667223
101,1999-09-11 14:18:52+00:00,208.42972695473225,208.8710195961883,212.30377532195666,216.13776844248193,216.59137106529604,220.05275536784856,227.4648898937417,223.72209502359297,226.12308229117932,223.20897896017547,223.94754452845106
102,1999-09-27 14:18:32+00:00,216.95291853701923,211.57115034591646,216.63616659612663,217.89198257706826,220.7512722365152,225.22269559799986,231.93200615681457,223.9189460381375,228.71254964704025,227.2065877834179,224.75551720505777
103,1999-10-13 14:18:40+00:00,214.48963408021655,219.10539240151735,211.36381341532808,215.40554837164572,212.4066330983068,221.71861458508124,223.78677393629496,216.82692505466014,223.59543493444528,216.94991742563025,221.6962660912392
104,1999-10-21 14:34:53+00:00,216.6687247790561,215.92986227165662,214.8047537172648,220.92781928326238,222.54702104119815,232.33680730799287,233.0578819101074,227.48204793715715,230.4166690329869,238.95078124520114,236.6793561794529
105,1999-11-06 14:34:56+00:00,209.74239746032947,213.92668676566936,214.50922682882634,224.61262559557636,230.73935013178934,231.66166566984515,228.50779965607705,227.5737340831314,231.9802833397432,238.08613687312635,231.64216239007476
106,1999-11-14 14:17:46+00:00,214.01361416159122,223.4800058098777,210.43211571267057,214.9446761249803,211.5166975804094,213.4501768850668,218.37127787448793,214.93810045479705,220.13842475668213,220.65062062650208,221.1209601477823
107,1999-11-22 14:34:50+00:00,210.77192444343598,214.3875582499212,210.59443661299588,211.42308439645768,208.64274887070198,213.33968021861816,223.36050989877825,221.20402289463067,223.13294062204199,221.8131315850194,226.6033840371563
108,1999-11-30 14:17:13+00:00,231.5911749416624,234.40618428455286,235.2581992151635,237.27155245325508,242.2342889757288,242.52096711794164,246.27638645071215,241.59316654068468,251.21954974380708,250.630010984141,251.33358471555738
109,1999-12-08 14:34:57+00:00,227.44465739552032,232.87880570044467,223.57076592724127,229.82106555536907,236.44945705955695,235.81436918569256,232.9692319315071,233.4804196320177,233.83594455548047,237.31271349550445,233.9002164832072
110,1999-12-16 14:17:10+00:00,211.2323936972811,219.56018795453164,223.72846585414374,221.16699925400988,220.5334444012022,220.37904813928904,217.11924220123421,210.0362159711738,211.70891536476992,204.82762969550166,201.8034190761052
111,2000-01-17 14:16:53+00:00,240.24484700944345,240.00402555745262,238.63399946595212,241.7606360764264,240.29402132002272,238.8293706951465,235.2998021291993,233.32320615911405,230.17372289048737,233.13784390633722,233.2024683256626
112,2000-03-21 14:16:05+00:00,235.7962776270081,232.18272466939095,231.09690027134496,234.81030335917424,232.54978729463605,235.5135492317703,228.6198161215621,216.73670044292493,210.9922120233529,209.1278296624445,208.41433699993837
113,2000-03-29 14:34:34+00:00,237.36164362991707,235.44104934388233,238.3016879726267,238.06408470241465,228.64946887507,227.4625298607835,220.44476772126265,209.32359612313138,209.53646201774123,209.62621565341297,211.49004483795738
