dates,nzd0277-0000,nzd0277-0001,nzd0277-0002,nzd0277-0003,nzd0277-0004,nzd0277-0005,nzd0277-0006,nzd0277-0007,nzd0277-0008,nzd0277-0009,nzd0277-0010,nzd0277-0011,nzd0277-0012,nzd0277-0013,nzd0277-0014,nzd0277-0015,nzd0277-0016,nzd0277-0017,nzd0277-0018,nzd0277-0019,nzd0277-0020,nzd0277-0021,nzd0277-0022,nzd0277-0023,nzd0277-0024,nzd0277-0025,nzd0277-0026,nzd0277-0027,nzd0277-0028,nzd0277-0029,nzd0277-0030,nzd0277-0031,nzd0277-0032,nzd0277-0033,nzd0277-0034,nzd0277-0035,nzd0277-0036,nzd0277-0037,nzd0277-0038,nzd0277-0039,nzd0277-0040,nzd0277-0041,nzd0277-0042,nzd0277-0043,nzd0277-0044,nzd0277-0045,nzd0277-0046,nzd0277-0047,nzd0277-0048,nzd0277-0049,nzd0277-0050,satname
2008-05-14 22:02:36+00:00,,,,,,,339.76,347.30,353.68,343.63,334.54,307.19,308.28,305.58,322.90,329.65,326.96,328.83,320.83,,,,,,,,288.63,286.09,299.65,316.51,328.43,337.56,344.84,342.20,337.57,,,,,,,318.77,306.09,295.45,282.77,274.22,278.07,276.62,274.08,,,L7
2008-05-23 21:56:22+00:00,,,,,,,,,353.99,344.70,335.45,304.45,301.85,305.99,318.73,324.60,321.37,319.06,319.79,312.20,307.46,313.44,,,,,,280.76,292.70,305.58,320.68,332.20,332.35,333.57,328.87,317.23,319.01,314.44,,,,309.96,302.76,290.02,276.25,270.89,274.85,267.62,269.69,277.75,282.74,L7
2008-06-08 21:56:13+00:00,,,,,,,352.17,348.03,358.22,356.85,340.57,310.08,303.82,316.54,323.14,333.94,332.23,331.99,330.19,332.55,338.58,,,,,,292.53,284.75,289.00,309.14,326.97,337.70,338.72,340.75,335.02,330.09,322.54,,,,,313.10,304.67,286.53,279.33,270.66,274.31,268.77,267.23,279.98,275.85,L7
2008-06-15 22:02:20+00:00,329.14,312.56,303.94,,,,,,,,,,,307.06,328.58,328.28,328.22,323.91,319.70,312.25,310.97,309.11,313.47,,,,,,,,328.03,342.22,343.43,343.57,335.75,325.57,322.99,319.47,304.94,,,,,,285.89,276.61,279.01,269.95,270.19,275.16,282.25,L7
2008-08-02 22:01:51+00:00,320.30,304.46,287.56,294.24,,,,,,,,,,,316.37,318.91,318.18,309.16,317.44,312.17,302.83,303.48,306.50,312.38,,,,,,,308.33,321.49,326.83,329.99,319.96,312.95,314.77,309.86,301.74,310.06,,,,,,268.79,271.99,267.79,270.39,279.26,284.83,L7
2008-08-18 22:01:44+00:00,327.31,307.09,291.33,299.69,297.57,308.73,342.30,348.17,362.68,351.65,319.17,299.19,285.22,291.82,316.73,,,,,,,,314.25,312.93,306.33,290.19,279.84,278.02,282.90,307.78,319.32,331.66,,,,,,,313.14,318.53,327.20,321.48,319.52,301.56,286.85,286.03,,,,,,L7
2008-09-03 22:01:37+00:00,325.18,307.82,300.25,300.87,304.02,311.73,331.86,345.78,353.32,350.71,328.05,306.33,299.12,304.43,319.49,,,,,,,301.69,307.10,307.69,306.80,293.29,284.80,283.00,293.10,308.27,322.30,,,,,,,307.86,301.80,308.44,315.56,315.19,308.94,291.82,283.52,279.65,,,,,,L7
2008-09-19 22:01:28+00:00,,,,,,,,,,,,,,298.47,313.21,318.17,313.25,311.92,313.11,307.59,302.60,302.99,303.86,307.76,,,,,,,314.56,324.27,333.24,330.07,325.27,317.87,319.61,310.75,304.03,,,,,,,269.18,274.80,266.03,267.99,277.90,282.34,L7
2008-11-06 22:01:39+00:00,315.49,300.37,294.61,293.19,294.53,305.10,322.17,326.44,340.35,336.32,,,,,,,,,305.34,308.85,295.97,294.25,298.52,305.32,306.86,287.82,270.23,266.28,274.46,,,,,,314.86,306.58,302.09,296.43,290.67,297.16,305.13,300.47,297.60,,,,,,258.21,269.58,273.87,L7
2008-11-22 22:01:51+00:00,,,,,,,,,338.30,336.60,316.19,295.07,296.38,297.13,314.45,315.68,312.04,305.31,303.84,304.92,,,,,,,,268.37,276.72,293.16,308.91,318.91,326.48,321.58,315.06,311.34,,,,,,,297.36,283.27,270.63,268.97,265.50,257.18,259.77,265.47,,L7
2008-12-17 21:55:56+00:00,,,,,,,331.92,338.50,354.53,344.87,320.01,300.39,302.62,300.83,314.89,316.27,313.82,308.72,317.00,317.61,,,,,,291.10,286.71,278.82,282.49,298.85,313.15,320.05,326.51,327.29,313.24,309.72,,,,,309.17,310.25,302.09,292.25,273.27,271.08,269.71,262.55,264.37,269.87,,L7
2009-01-26 21:51:48+00:00,315.71,298.01,292.64,300.90,297.13,314.70,339.79,339.70,350.02,336.23,307.90,285.04,286.99,288.80,320.06,322.48,319.60,314.93,315.90,314.28,305.67,305.29,308.51,310.80,305.44,285.43,279.38,268.73,274.80,298.86,309.73,326.82,330.67,322.08,313.63,317.72,313.61,311.56,308.08,313.12,320.06,316.18,300.80,285.95,276.09,272.87,270.38,269.42,272.26,283.90,291.47,L5
2009-03-14 22:02:45+00:00,328.97,316.31,302.22,303.42,,,,,,,,,,,326.59,330.60,329.17,325.49,324.73,314.21,309.05,310.19,312.09,317.15,,,,,,,319.83,330.13,336.03,333.42,327.37,319.01,318.48,314.18,309.49,,,,,,,281.53,281.76,271.64,274.37,280.47,287.47,L7
2009-03-23 21:56:39+00:00,329.27,310.32,300.66,306.09,308.12,323.24,,,,,,,,311.31,325.61,329.88,327.09,321.83,324.37,314.96,311.88,312.31,314.11,316.33,311.07,,,,,312.40,321.13,324.42,332.12,333.97,323.87,317.99,319.88,317.01,308.58,316.01,,,,,284.52,282.54,280.55,270.13,272.95,280.39,291.42,L7
2009-04-08 21:56:44+00:00,312.67,302.05,297.85,302.30,298.22,306.84,338.12,340.72,358.50,348.63,323.76,300.99,299.03,292.67,320.47,330.22,326.09,,,,,312.89,313.31,303.48,296.67,280.49,272.39,271.16,281.96,303.74,314.23,324.86,330.41,,,,,317.70,311.55,318.98,326.92,320.92,313.30,300.96,288.81,284.01,281.52,,,,293.90,L7
2009-06-18 22:03:01+00:00,334.73,315.68,312.04,312.59,308.43,,,,,,,,,,331.72,338.73,336.33,331.84,335.35,320.23,319.42,323.73,319.59,322.51,,,,,,,,340.85,345.52,345.58,339.38,332.03,332.51,330.62,316.93,322.86,,,,,,272.69,277.71,265.96,264.48,282.54,285.02,L7
2009-07-29 21:56:40+00:00,,,,,,,,,377.47,368.24,,311.34,304.54,291.11,309.82,295.70,292.52,,,,,,,,,,,244.71,256.15,272.53,289.33,305.64,323.23,328.85,308.39,302.48,304.61,290.03,,,,,,,,,,,,,,L7
2009-08-05 22:02:49+00:00,326.65,308.14,299.26,299.31,298.17,314.78,336.83,343.63,360.85,,,,,,,,,320.58,323.35,311.97,302.42,305.21,315.12,312.54,310.85,294.09,284.85,,,,,,,340.00,327.63,322.37,324.06,317.69,310.69,313.43,319.36,312.01,,,,,,278.49,277.62,284.27,291.91,L7
2009-09-06 22:02:46+00:00,329.10,313.39,308.87,308.18,309.63,324.04,350.06,354.79,,,,,,,,,,324.24,326.92,320.35,314.46,320.92,323.66,323.10,318.42,299.95,295.07,,,,,,,339.39,335.89,323.07,326.49,322.36,317.06,320.76,329.45,330.59,,,,,,283.24,285.33,294.00,301.60,L7
2009-09-15 21:56:35+00:00,323.18,307.78,299.28,297.96,302.00,314.80,331.64,339.23,347.80,343.09,318.62,304.08,300.00,302.60,320.62,323.14,321.35,,,,,305.52,308.05,308.68,304.88,291.80,282.92,276.59,287.34,306.60,319.02,327.84,336.59,,,,,310.88,307.36,309.04,314.18,308.17,303.96,292.11,277.91,275.29,274.45,,,,,L7
2009-10-24 22:02:54+00:00,322.95,310.81,301.49,304.33,306.39,320.95,337.22,,,,,,,,,,328.46,321.71,327.87,324.66,313.87,311.81,317.45,316.48,319.94,293.43,,,,,,,343.58,337.08,329.13,324.09,324.59,318.10,309.66,315.76,321.36,,,,,,276.65,270.57,269.74,279.86,293.57,L7
2009-11-09 22:03:09+00:00,332.65,309.57,304.17,300.77,303.53,321.22,,,,,,,,,,344.42,354.38,,,,,329.45,339.21,356.38,,,,,,,,,343.13,340.48,340.30,346.50,337.50,320.16,324.15,332.06,,,,,,,297.88,279.05,288.15,291.78,299.30,L7
2010-01-13 21:57:13+00:00,336.01,318.22,297.92,303.15,315.01,324.46,346.19,349.65,359.26,350.35,321.64,300.36,302.39,308.86,328.74,338.20,329.77,323.21,321.42,315.51,312.36,312.36,311.84,312.51,308.30,295.51,284.89,282.00,286.69,305.77,326.25,335.18,341.82,333.64,324.35,319.05,326.21,319.47,312.84,316.19,324.40,316.48,308.28,295.55,285.59,283.75,283.20,275.18,275.05,276.10,291.98,L5
2010-01-28 22:04:19+00:00,327.92,314.32,306.82,307.14,308.95,323.29,361.91,,,,,,,,,,331.42,327.27,329.03,323.90,315.25,313.37,317.05,317.10,311.61,288.30,,,,,,,339.25,330.98,322.28,316.15,321.81,317.57,313.67,314.17,320.95,,,,,,,279.40,280.59,289.36,295.63,L7
2010-01-29 21:57:17+00:00,335.83,316.31,309.21,313.63,314.27,325.15,354.61,359.03,369.40,353.13,335.81,314.68,317.32,311.99,328.95,338.40,340.67,328.98,327.99,325.65,316.20,317.12,328.16,325.93,313.40,300.41,290.85,289.84,296.22,320.36,331.24,343.52,344.14,339.11,324.99,323.90,321.87,317.07,312.88,313.47,322.38,313.88,308.71,293.81,282.55,288.18,293.90,280.43,289.29,292.38,298.24,L5
2010-02-05 22:03:29+00:00,326.61,308.29,,,,322.65,346.96,346.79,367.90,,340.08,313.26,308.53,310.54,342.19,351.44,355.04,350.77,333.20,314.83,312.58,322.60,315.86,315.70,304.20,293.83,285.16,281.63,284.22,305.93,326.91,328.44,331.89,340.05,338.96,335.53,326.76,319.35,317.69,347.60,346.54,325.62,316.77,300.50,291.19,285.01,286.06,281.89,274.04,281.49,288.73,L5
2010-02-06 21:58:15+00:00,,,,,,,344.24,342.68,362.16,,322.56,298.74,302.82,300.51,333.00,340.21,340.32,343.35,311.18,312.37,,,,,308.20,284.88,280.76,278.61,285.78,309.66,324.91,329.02,344.10,335.66,348.72,334.85,,,,343.10,355.75,,321.00,301.10,297.08,285.51,296.44,276.74,276.87,283.89,,L7
2010-03-17 22:04:45+00:00,331.62,313.49,301.28,304.35,303.14,325.28,345.82,352.22,361.27,348.20,329.46,307.22,,,,,,,,320.58,,,,,,,,,,,,,,,,,305.92,294.11,291.94,298.83,315.06,304.04,308.58,290.94,,,,,,,,L7
2010-03-26 21:58:37+00:00,,,,,,,,,,,,,,,,,,,,,,316.81,316.91,315.94,309.09,296.08,283.00,277.62,286.85,305.48,321.05,330.22,,,,,319.65,312.01,307.61,310.32,316.87,315.16,308.40,294.46,283.71,280.53,,,,,286.81,L7
2010-04-18 22:04:49+00:00,326.65,304.52,301.38,299.22,302.68,314.28,339.59,,,,,,,,,,316.47,310.94,308.65,307.33,308.38,311.72,316.86,317.39,307.45,296.83,,,,,,,333.15,329.42,321.87,310.97,319.93,317.88,311.06,316.15,324.85,,,,,,274.38,264.69,265.11,270.92,285.73,L7
2010-05-04 22:04:47+00:00,325.57,311.20,300.61,304.48,305.55,306.55,,,,,,,,,,332.35,326.55,326.05,325.24,328.01,315.23,316.12,317.87,314.81,315.94,300.52,,,,,,,340.03,336.48,329.17,320.35,319.31,311.55,305.49,309.68,317.53,,,,,,278.16,270.63,267.71,274.04,280.31,L7
2010-05-13 21:58:33+00:00,331.33,315.12,302.26,302.05,303.80,322.03,343.79,346.16,361.14,361.14,,,,,,,324.91,317.10,319.30,316.55,310.49,310.59,316.62,314.65,311.90,293.37,275.09,270.96,,,,,340.02,338.26,333.82,339.91,344.26,,,311.74,318.55,317.19,,,,,283.68,,,297.52,292.21,L7
2010-05-29 21:58:33+00:00,344.04,323.40,310.92,313.63,316.88,328.02,356.72,360.84,372.21,363.46,353.04,320.63,316.08,,,,,,330.40,320.93,317.14,322.71,325.62,327.52,322.10,309.88,297.57,292.57,299.54,317.54,,,,,335.77,327.58,327.28,321.22,314.96,323.96,335.40,329.89,324.15,309.70,,,,,279.75,284.68,292.30,L7
2010-06-14 21:58:34+00:00,,,,293.64,300.21,313.10,335.43,338.89,357.71,345.98,340.95,309.30,307.51,298.06,328.49,333.06,331.10,332.46,,,,,323.23,320.00,317.61,306.58,289.95,284.04,293.20,315.39,331.30,337.49,343.83,,,,,,,,,320.20,309.99,303.26,285.98,284.76,283.61,274.32,,,,L7
2010-06-30 21:58:37+00:00,,,,,308.23,315.39,336.43,343.17,352.68,345.27,336.85,310.62,300.06,297.47,321.36,326.57,321.47,318.69,321.45,,,,,313.13,309.74,301.12,289.43,281.97,289.31,305.90,323.89,334.97,336.99,339.28,328.63,,,,,313.86,320.45,316.26,311.20,295.67,280.63,277.84,278.89,268.76,271.33,,,L7
2010-07-07 22:04:49+00:00,,,,,,,,345.06,361.75,349.06,328.85,305.27,306.37,302.03,316.43,323.16,320.40,314.78,313.25,,,,,,,,284.77,287.60,299.21,311.01,322.98,334.22,339.12,341.07,333.72,324.12,,,,,,314.40,304.14,290.70,276.42,271.19,268.71,266.21,263.40,,,L7
2010-08-01 21:58:39+00:00,326.27,308.56,297.47,302.66,304.39,311.72,326.64,321.55,333.45,340.61,330.85,300.29,298.27,293.60,315.18,323.98,,,,,,299.99,306.25,307.22,314.69,289.44,285.43,281.42,285.26,297.61,316.36,329.61,,,,,312.50,309.31,297.54,305.19,306.59,310.77,306.58,289.91,282.09,276.40,,,,,273.98,L7
2010-08-08 22:04:49+00:00,,,,,,,357.31,354.61,,,,,,,,,,,315.28,302.42,,,,,,315.42,286.73,,,,,,,,,,,,,,,,,,,,,,,,238.21,L7
2010-09-02 21:58:42+00:00,323.88,305.49,296.43,305.52,,,,,,,,297.35,298.58,292.04,312.77,316.68,315.29,312.12,315.90,309.52,305.33,308.11,309.17,,,,,,285.84,296.76,313.79,324.99,330.19,335.45,326.17,320.19,314.52,309.54,297.04,,,,,279.69,266.67,265.99,264.80,263.39,266.40,279.73,281.13,L7
2010-10-04 21:58:41+00:00,332.86,313.90,,,,,,,,344.83,330.68,303.42,302.36,303.13,320.84,325.90,322.25,322.29,323.68,319.09,310.95,319.69,317.97,,,,,,295.16,304.12,325.14,334.67,338.39,341.98,335.07,329.31,329.54,322.98,,,,,303.09,291.51,280.61,277.36,277.93,275.75,277.12,283.63,295.64,L7
2010-10-11 22:04:57+00:00,,,,,,315.23,330.77,337.59,344.32,341.73,324.20,301.07,298.25,302.85,316.11,323.62,316.32,317.55,,,,,,,,281.73,276.97,274.33,281.99,300.36,316.35,321.93,332.16,328.80,,,,,,,317.13,313.26,303.46,288.43,284.59,280.81,279.63,271.18,269.69,,,L7
2010-11-04 22:02:26+00:00,310.41,297.37,282.57,295.39,287.64,299.32,322.18,330.00,344.28,329.16,304.43,284.19,279.76,280.23,311.29,315.25,315.71,315.62,312.29,307.28,302.46,309.31,308.37,307.01,288.73,268.74,265.46,264.27,274.69,291.76,304.35,318.47,333.30,326.29,315.42,310.81,310.45,303.64,303.77,301.12,307.09,300.07,291.04,282.22,273.52,272.01,274.50,269.34,274.07,281.21,285.98,L5
2010-11-05 21:59:01+00:00,,,,,,314.83,344.09,349.65,359.78,349.23,333.35,301.82,298.47,308.61,328.92,329.99,327.88,328.19,330.39,,,,,,311.13,292.96,281.28,278.57,290.85,307.15,322.13,333.60,343.54,339.01,329.88,,,,,319.37,323.17,316.57,307.58,298.89,292.37,283.76,284.45,278.03,280.64,,,L7
2010-12-07 21:59:24+00:00,,,,,,,,,,348.43,327.54,310.04,306.29,309.71,332.69,334.71,328.35,324.21,327.55,318.57,311.01,314.07,321.18,,,,,,289.87,312.07,328.60,337.24,345.49,337.77,332.43,329.74,332.23,,,,,,303.98,288.30,285.79,278.07,274.38,274.11,281.63,284.33,304.25,L7
2010-12-22 22:02:29+00:00,,,,,,,333.58,340.00,349.83,326.07,304.22,296.68,294.72,294.14,304.29,311.72,307.15,303.71,309.43,300.86,295.53,295.29,304.46,303.34,295.85,281.69,272.38,266.83,281.63,298.13,304.38,309.46,316.87,316.56,304.70,296.72,304.14,299.38,305.19,308.26,315.06,307.04,302.80,290.81,275.59,265.44,266.34,260.40,264.20,267.57,277.00,L5
2011-01-08 21:59:40+00:00,325.40,311.62,294.59,299.34,302.39,315.21,333.24,,,,,,,,318.96,322.25,317.32,313.70,315.76,305.35,301.71,303.14,306.32,306.95,301.58,285.62,,,,,315.40,324.27,336.81,330.42,321.41,318.65,318.55,312.13,309.23,311.94,318.60,,,,279.19,279.50,278.91,273.14,275.99,281.89,290.28,L7
2011-01-15 22:05:54+00:00,311.88,294.92,283.47,287.66,289.28,299.72,315.99,326.52,333.88,329.84,306.93,288.74,289.68,292.09,309.08,,,,,,,292.39,294.42,297.40,291.89,274.80,269.37,267.67,278.16,295.84,306.77,323.05,,,,,,309.15,303.52,307.12,315.10,308.68,302.29,288.38,281.69,275.17,,,,,,L7
2011-01-16 21:56:21+00:00,329.38,311.73,296.22,301.47,307.93,319.87,336.53,344.96,348.95,346.48,319.32,298.56,303.49,306.02,326.20,328.80,323.34,313.39,312.05,307.04,300.81,301.06,309.47,308.88,302.72,285.90,281.13,276.35,280.09,298.44,313.11,327.30,336.49,327.06,315.80,305.82,310.59,311.79,311.43,316.41,319.49,315.07,304.59,294.46,283.68,278.01,278.02,269.74,269.01,276.87,284.35,L5
2011-01-23 22:02:32+00:00,325.90,304.80,296.97,301.76,297.32,293.55,314.92,321.10,324.59,326.28,312.07,285.74,277.59,283.34,302.59,303.39,307.38,310.48,315.25,306.61,296.45,287.07,280.52,296.22,284.06,258.55,,,,,,,,,,,,,,,,,,,,266.18,273.33,275.10,271.65,278.66,286.60,L5
2011-01-24 21:59:47+00:00,329.88,308.52,294.37,296.37,301.74,,,,,,,,299.31,307.59,320.07,320.48,315.67,315.94,310.52,304.81,298.43,296.57,300.60,304.59,,,,,,302.69,312.12,323.79,332.74,324.55,314.63,309.91,311.40,311.18,308.53,312.94,,,,290.25,275.81,273.26,273.60,270.99,266.45,278.41,291.00,L7
2011-01-31 22:06:00+00:00,324.56,307.54,290.87,295.71,296.60,313.49,332.78,339.19,,,,,,,,,311.47,310.21,311.12,305.65,303.95,298.54,301.76,303.83,296.09,283.87,281.68,,,,,,326.91,322.12,313.27,304.77,310.34,308.42,300.39,309.04,312.86,312.35,,,,,272.31,264.16,266.76,276.35,283.76,L7
2011-02-09 21:59:51+00:00,323.78,307.37,293.75,292.73,297.10,309.60,331.84,337.87,350.30,341.58,325.43,300.74,,,,,,309.83,309.44,307.35,303.54,302.44,302.90,306.22,304.66,287.56,277.12,276.67,282.35,,,,,325.30,314.49,310.61,314.52,306.70,299.15,303.99,312.42,305.52,298.32,,,,,262.82,261.45,270.07,275.97,L7
2011-03-28 22:02:26+00:00,313.21,295.39,284.80,286.72,285.75,301.37,319.01,324.88,334.22,324.81,306.71,290.64,290.56,290.38,308.66,312.90,310.81,310.10,307.16,300.37,297.68,299.33,300.32,305.82,303.03,285.44,269.38,264.61,274.87,295.42,308.07,317.52,325.98,321.35,313.84,311.06,309.86,306.46,301.08,311.49,319.17,301.59,297.32,287.86,276.69,272.17,271.32,265.98,268.10,274.59,283.00,L5
2011-03-29 22:00:02+00:00,332.14,313.22,296.69,301.53,302.90,313.88,340.72,,,,,,,,323.16,327.11,320.38,319.12,317.83,312.68,309.14,309.90,312.76,313.85,309.34,295.04,,,,,318.38,329.90,335.13,330.30,322.52,314.35,317.18,315.57,306.91,313.28,321.18,,,,,275.74,273.83,268.16,267.83,272.49,283.95,L7
2011-04-05 22:06:14+00:00,323.68,306.82,294.23,297.45,300.07,314.19,341.73,343.05,358.47,348.81,327.12,306.95,302.27,,,,,,,314.35,304.26,304.36,309.17,310.52,307.73,295.40,282.95,278.40,283.54,306.54,,,,,,312.63,310.54,312.54,304.79,316.80,323.35,319.78,312.76,299.87,,,,,,282.80,285.94,L7
2011-05-16 21:59:59+00:00,328.96,312.88,296.53,297.72,,,,,,,,,299.74,297.98,321.73,328.41,326.27,323.51,328.76,318.48,317.91,311.76,316.52,317.63,,,,,,299.34,316.01,325.78,332.06,333.68,322.28,313.25,318.11,317.87,307.97,,,,,291.79,282.94,279.01,279.60,273.42,278.87,282.28,288.06,L7
2011-07-19 21:59:56+00:00,,,,,,,,,,349.48,341.37,308.71,303.22,307.17,321.94,326.98,325.40,321.72,320.67,315.48,313.52,311.42,,,,,,277.72,283.75,305.33,317.47,333.29,341.93,343.23,342.72,326.26,324.47,322.25,,,,,305.39,292.38,287.69,271.14,278.87,271.62,269.51,277.77,277.63,L7
2011-08-20 21:59:49+00:00,,,,,305.82,,,,,,,,,,,,,,289.69,278.86,276.92,276.88,283.37,287.26,286.17,272.01,268.86,,,,,,,,326.16,,,,,,,,,,,,,,,,,L7
2011-09-04 22:01:15+00:00,323.23,299.98,289.82,291.16,291.28,310.55,345.78,,381.59,392.23,,324.55,335.10,,375.57,374.53,352.28,327.55,328.89,332.89,,308.65,320.60,315.56,,311.89,308.71,315.49,293.54,301.21,325.53,324.55,324.36,322.82,314.51,314.27,318.02,309.61,304.26,314.41,325.29,315.69,312.34,291.72,281.35,292.87,281.71,267.29,263.24,267.96,289.62,L5
2011-09-05 21:59:46+00:00,,,,,,,365.56,370.55,402.97,400.25,,316.23,315.94,317.70,344.61,341.43,352.07,365.21,361.83,,,,,,,,294.22,283.36,289.68,302.97,329.47,335.43,342.18,339.57,330.68,327.93,,,,,329.19,320.97,313.56,300.68,297.62,302.33,297.23,290.44,289.40,283.09,,L7
2011-09-21 21:59:41+00:00,330.89,311.83,306.61,300.49,308.68,321.81,358.91,371.56,,,,,,,,332.93,328.83,329.93,347.46,345.50,,316.08,321.98,316.58,336.44,299.25,287.82,285.82,,,,325.35,335.14,330.02,323.70,321.26,319.97,318.54,318.03,318.39,324.17,314.73,,,,,288.92,277.81,276.11,287.66,302.70,L7
2011-09-28 22:05:51+00:00,331.47,320.20,302.11,309.91,308.06,322.52,355.89,358.72,372.59,367.36,336.70,321.46,322.66,318.57,336.03,344.23,,,,,,,327.02,323.82,316.61,291.71,286.18,287.89,294.42,316.74,329.00,337.12,,,,,,,321.36,322.45,330.69,324.63,317.61,304.51,296.77,291.38,,,,,,L7
2011-10-30 22:05:58+00:00,319.12,306.93,289.33,290.18,292.98,307.73,326.17,332.90,344.35,340.36,315.97,,,,,,,,310.16,306.21,301.22,298.32,305.69,303.44,294.85,278.19,276.81,271.54,281.90,,,,,,318.60,311.28,312.12,304.81,301.06,306.58,314.24,308.20,303.99,,,,,,269.06,278.88,283.95,L7
2011-11-15 22:06:10+00:00,317.11,305.44,291.98,290.91,294.13,305.58,323.36,334.99,,,,,,,,,308.93,303.45,304.76,304.00,295.10,295.63,298.13,301.23,293.73,277.19,274.59,,,,,,325.97,319.91,309.46,304.44,309.68,304.25,298.33,304.04,309.12,,,,,,,262.03,263.97,268.50,278.47,L7
2011-12-01 22:06:20+00:00,312.44,296.86,286.18,292.62,298.57,300.06,319.08,316.87,,346.95,313.97,294.86,294.49,299.99,315.64,322.66,,,,,,,300.90,298.64,298.96,256.96,260.27,265.29,264.43,288.88,297.67,321.00,,,,,,,291.39,300.88,308.48,301.57,300.35,289.64,283.12,282.09,,,,,,L7
2011-12-10 22:00:12+00:00,320.78,310.18,299.28,301.16,303.15,316.99,340.88,346.56,364.69,346.54,321.28,302.45,302.95,305.44,323.20,329.80,,,,,309.61,303.91,312.17,311.33,298.52,281.55,278.89,276.60,284.73,299.86,318.74,330.33,,,,,313.65,308.90,304.06,306.37,314.96,309.65,308.13,292.35,284.12,280.84,,,,,291.93,L7
2012-03-06 22:06:42+00:00,,,,,,,347.31,351.38,361.65,354.70,329.34,313.31,309.55,310.53,330.78,337.96,335.34,331.04,331.41,,,,,,,,286.64,283.13,288.94,309.10,323.58,331.58,337.65,332.26,326.59,,,,,,,315.28,312.71,299.23,290.11,287.72,285.63,278.26,282.23,,,L7
2012-04-07 22:06:40+00:00,,313.51,297.45,300.21,298.84,317.52,344.05,343.41,363.80,355.47,338.28,320.49,317.37,318.33,335.75,346.93,,,,,,,,318.32,311.81,289.10,285.93,279.00,294.34,313.41,324.71,334.91,,,,,,,312.02,318.99,324.00,315.90,310.20,301.92,291.14,290.11,289.04,,,,,L7
2012-04-23 22:06:52+00:00,338.61,316.52,305.09,308.69,312.62,321.09,339.79,351.85,362.69,353.69,339.58,315.74,317.11,,,,,,,,325.68,320.12,325.89,318.71,316.91,298.59,290.54,285.16,291.31,315.82,,,,,,,330.05,323.13,322.08,322.89,324.50,322.48,315.45,298.90,,,,,,292.39,297.53,L7
2012-05-02 22:00:55+00:00,,,,,,,338.20,341.79,351.61,348.49,331.02,306.09,305.18,307.00,326.32,328.48,328.35,322.21,323.98,318.14,315.47,,,,,297.12,284.56,279.02,288.88,308.38,325.90,336.25,341.14,341.00,331.07,323.18,322.24,,,,319.69,314.69,308.97,297.90,289.42,284.76,283.13,275.12,272.20,272.99,,L7
2012-05-18 22:01:08+00:00,332.32,319.61,298.82,303.07,305.38,319.15,340.67,343.93,357.82,352.72,340.73,,,,,,323.26,319.99,324.91,316.33,307.66,308.02,314.42,312.34,308.20,294.05,281.95,278.43,,,,,336.55,336.59,326.03,316.95,323.45,313.34,306.60,313.88,319.40,318.51,309.36,,,,282.26,271.05,272.73,280.29,284.54,L7
2012-06-03 22:00:47+00:00,331.54,321.73,304.24,307.51,302.82,324.63,346.27,353.98,371.24,363.56,343.41,326.92,326.96,,,,,324.38,318.67,309.95,,313.54,313.53,323.29,321.14,311.70,304.97,,,,,,,,,,,,,,,,,,,,,271.28,275.15,278.72,297.22,L7
2012-08-29 22:07:52+00:00,,,302.21,304.71,304.64,315.17,337.48,343.89,356.10,347.08,327.67,311.84,304.34,303.37,322.27,323.89,322.96,,,,,,316.83,315.22,308.03,293.86,283.39,282.87,285.82,301.70,315.75,329.27,336.28,,,,,,312.22,315.75,323.33,316.78,305.71,290.63,284.07,277.57,278.79,,,,,L7
2012-09-23 22:01:57+00:00,,,,,,,,379.77,389.15,384.28,,310.36,313.99,306.63,328.73,329.25,331.20,337.52,352.97,,346.19,318.35,,,,,,283.83,294.98,333.74,323.81,330.98,335.81,329.88,324.89,319.53,320.08,314.02,,,,,313.97,299.68,288.75,284.21,289.17,271.05,275.95,281.40,296.74,L7
2012-11-26 22:02:25+00:00,,,,297.01,295.57,313.66,337.92,341.13,354.67,343.80,322.31,299.02,296.86,299.39,318.39,322.04,317.30,314.42,,,,,306.19,303.39,293.78,278.91,269.50,272.44,281.00,295.63,308.27,318.43,329.16,324.85,,,,,304.12,302.23,312.66,308.70,299.43,285.44,280.57,274.72,266.71,257.38,,,,L7
2012-12-19 22:08:44+00:00,317.19,295.96,,,,,,,,,,,303.45,297.63,306.58,317.52,307.42,306.55,301.65,326.44,298.77,306.68,301.22,,,,,,,295.76,307.31,315.16,322.30,324.15,317.63,315.35,314.43,310.36,,,,,,,270.91,262.21,263.90,253.97,261.46,273.28,278.74,L7
2013-01-04 22:08:46+00:00,321.97,,,,,,,,,,,,304.20,305.48,318.21,328.94,321.15,319.09,320.86,323.84,307.27,316.98,,,,,,,,302.29,313.69,323.57,331.96,334.94,328.01,323.26,322.31,319.15,314.12,,,,,,280.62,272.95,272.37,263.02,273.31,273.63,290.22,L7
2013-01-20 22:08:47+00:00,,,,,,,336.27,343.61,367.50,341.71,324.58,301.47,299.21,303.15,320.25,329.21,321.62,321.75,319.45,,,,,,,290.36,276.10,275.70,282.78,298.11,316.26,324.74,333.72,333.46,330.92,,,,,,315.31,309.90,300.20,288.01,282.14,275.77,277.37,265.23,271.16,,,L7
