dates,nzd0277-0000,nzd0277-0001,nzd0277-0002,nzd0277-0003,nzd0277-0004,nzd0277-0005,nzd0277-0006,nzd0277-0007,nzd0277-0008,nzd0277-0009,nzd0277-0010,nzd0277-0011,nzd0277-0012,nzd0277-0013,nzd0277-0014,nzd0277-0015,nzd0277-0016,nzd0277-0017,nzd0277-0018,nzd0277-0019,nzd0277-0020,nzd0277-0021,nzd0277-0022,nzd0277-0023,nzd0277-0024,nzd0277-0025,nzd0277-0026,nzd0277-0027,nzd0277-0028,nzd0277-0029,nzd0277-0030,nzd0277-0031,nzd0277-0032,nzd0277-0033,nzd0277-0034,nzd0277-0035,nzd0277-0036,nzd0277-0037,nzd0277-0038,nzd0277-0039,nzd0277-0040,nzd0277-0041,nzd0277-0042,nzd0277-0043,nzd0277-0044,nzd0277-0045,nzd0277-0046,nzd0277-0047,nzd0277-0048,nzd0277-0049,nzd0277-0050,satname
2000-02-27 21:59:04+00:00,319.87,301.01,296.10,298.92,299.98,312.12,332.58,339.59,347.66,343.29,323.92,301.63,305.33,310.66,328.60,332.55,329.59,328.59,326.36,324.01,313.38,311.69,313.90,310.21,311.08,298.52,290.99,289.05,306.52,318.14,332.13,334.44,338.59,337.82,328.88,325.54,324.23,319.65,314.03,318.83,326.79,323.72,313.17,300.17,284.37,283.98,278.31,272.85,273.07,279.42,288.48,L7
2000-03-30 21:58:57+00:00,320.78,302.21,295.81,298.88,300.30,312.34,332.37,339.54,347.65,343.26,324.57,302.25,305.67,310.44,328.68,332.44,328.72,327.31,324.84,322.50,312.23,311.74,313.23,309.51,309.37,297.82,291.23,288.41,306.35,317.43,331.87,334.64,339.19,337.91,328.86,325.83,323.87,319.31,313.59,318.53,326.72,323.73,313.44,300.60,285.60,284.71,279.13,274.12,273.51,280.25,287.77,L7
2000-05-24 22:04:34+00:00,321.60,304.25,296.68,299.60,301.03,313.26,334.26,343.02,351.14,344.75,326.12,304.65,307.51,312.68,330.28,334.37,331.28,329.88,327.23,325.75,316.94,314.94,316.75,312.07,312.90,299.68,293.85,289.88,306.23,318.06,332.73,335.24,340.37,339.04,330.16,326.91,324.68,319.61,313.37,318.63,327.14,324.74,314.43,302.08,286.45,286.12,279.91,275.94,274.26,280.66,288.12,L7
2000-06-18 21:58:15+00:00,324.04,307.64,297.64,300.77,303.59,315.14,338.25,346.74,354.61,348.35,329.09,306.66,309.78,313.86,330.72,334.32,331.02,328.57,330.35,328.72,318.32,316.21,317.87,314.05,316.04,302.62,295.61,292.26,306.48,317.85,334.43,336.35,342.31,341.39,331.45,327.97,326.72,321.72,314.31,319.56,327.17,326.74,317.39,305.91,290.03,287.24,283.57,277.72,276.20,282.31,291.31,L7
2000-07-04 21:58:02+00:00,326.08,309.51,298.34,301.72,305.10,315.73,339.02,348.27,355.74,350.38,331.15,307.66,311.03,313.83,330.92,334.85,331.51,329.79,331.83,329.84,319.57,316.63,318.81,316.24,317.75,303.90,297.14,292.92,306.17,318.00,335.14,337.28,343.64,342.55,334.76,331.03,328.13,322.83,316.14,320.54,328.86,327.20,318.06,307.05,290.29,286.95,283.82,277.20,276.86,282.06,291.18,L7
2000-07-11 22:04:05+00:00,328.60,311.38,299.43,301.91,304.73,315.80,339.81,348.53,356.43,349.90,331.92,308.65,312.25,314.11,331.87,334.91,331.61,330.70,331.99,329.91,320.38,316.94,319.93,316.73,318.93,304.44,297.08,293.55,306.40,319.27,336.83,338.09,344.64,343.61,334.98,330.90,327.81,322.34,315.89,321.39,329.23,326.87,318.06,307.78,290.66,287.66,284.30,277.50,277.67,283.42,290.98,L7
2000-08-05 21:57:32+00:00,329.31,311.89,299.62,302.62,304.72,316.03,339.56,348.95,355.83,347.74,331.29,307.45,311.25,313.32,331.88,333.65,330.67,330.58,332.16,329.30,320.99,316.68,319.48,316.58,319.75,303.13,295.14,292.43,303.25,316.25,335.80,337.16,343.03,343.12,333.64,329.46,326.11,319.06,312.54,319.19,327.36,323.06,315.93,303.07,288.45,286.00,280.50,273.69,274.12,281.05,289.38,L7
2000-08-12 22:03:42+00:00,327.02,309.61,297.81,302.62,304.72,316.03,339.56,348.95,355.83,347.74,331.29,307.45,311.25,313.32,331.88,333.65,330.67,330.58,332.16,329.30,320.99,316.68,319.48,316.58,319.75,302.82,294.30,291.49,302.02,315.05,334.35,335.96,341.58,342.39,332.96,328.10,324.89,317.46,311.32,317.24,325.60,321.70,314.74,301.56,287.01,284.53,279.23,272.03,272.95,279.99,288.22,L7
2000-08-21 21:57:26+00:00,327.34,309.25,297.98,303.01,304.38,317.41,340.31,349.44,358.75,349.44,331.94,307.56,311.44,313.14,331.46,333.28,330.41,330.00,332.77,329.44,321.53,317.39,319.34,316.97,318.85,302.99,294.31,291.41,302.04,314.87,333.98,335.68,341.21,341.92,332.59,327.55,324.95,317.19,311.45,316.84,325.04,321.55,314.29,300.32,286.33,283.84,277.85,271.48,272.18,279.56,288.99,L7
2000-09-13 22:03:14+00:00,325.67,308.63,296.98,302.61,303.12,316.69,340.30,348.11,359.87,348.69,329.79,305.99,310.11,312.49,331.12,332.44,329.93,330.09,333.97,329.25,321.23,316.56,319.02,315.83,318.79,302.83,293.61,290.63,301.03,314.14,333.58,335.68,341.17,342.29,332.59,327.00,324.06,316.40,311.30,316.50,324.53,321.22,313.86,300.02,285.78,283.12,277.57,270.78,271.68,278.80,288.83,L7
2000-09-22 21:56:53+00:00,325.61,308.21,296.65,302.36,302.63,316.14,340.29,348.59,359.87,349.93,329.43,306.02,310.09,312.36,330.87,332.53,329.60,329.86,333.53,329.98,320.38,316.18,318.60,315.56,318.10,302.62,293.22,290.94,301.31,314.05,333.36,335.70,341.11,341.93,332.45,326.59,324.21,316.01,311.39,316.21,324.38,321.22,313.42,299.31,285.46,283.36,277.09,270.74,271.76,278.44,288.46,L7
2000-10-15 22:02:44+00:00,323.21,305.91,295.58,301.25,301.31,314.67,339.88,348.32,360.31,349.39,328.00,304.66,309.00,311.81,330.28,331.42,328.65,329.32,333.42,329.87,320.21,314.81,317.46,314.40,317.07,301.87,292.31,289.93,299.34,312.89,331.96,334.31,339.76,340.71,330.90,324.86,322.51,314.40,310.45,314.61,323.05,320.16,312.19,297.82,283.50,281.18,274.67,268.78,270.43,276.99,287.88,L7
2000-10-31 22:02:58+00:00,322.14,305.10,295.41,300.41,300.26,313.46,337.96,346.24,357.43,347.46,326.51,303.03,307.45,310.83,328.85,330.12,327.11,327.81,331.44,327.67,318.17,313.27,315.40,312.78,314.44,300.47,291.21,288.82,298.68,311.97,330.64,333.18,338.58,339.73,330.22,323.98,321.61,313.30,309.84,313.88,322.32,319.55,311.20,297.11,282.55,280.55,274.04,268.41,269.78,276.28,286.77,L7
2000-11-25 21:56:47+00:00,321.92,304.03,294.77,300.13,299.48,312.87,337.37,344.41,355.34,347.25,325.90,302.19,306.71,309.82,328.44,329.63,325.90,327.08,330.79,326.93,315.52,311.96,312.94,311.16,312.15,300.44,290.50,288.85,299.18,311.87,330.44,332.70,338.16,338.93,329.64,323.88,321.51,313.50,310.86,314.48,322.77,319.91,311.35,297.26,282.72,280.53,274.21,267.66,269.93,277.10,287.69,L7
2001-01-03 22:03:00+00:00,321.79,303.19,294.87,300.17,299.02,313.60,340.39,348.14,359.91,351.10,324.39,303.57,308.54,310.91,329.01,330.31,326.81,328.26,332.51,328.02,317.01,315.70,313.98,312.18,311.08,298.84,289.98,288.33,299.29,311.91,329.32,331.77,336.93,337.91,328.63,322.44,322.24,314.24,311.71,314.96,322.96,320.37,310.08,295.10,281.55,281.39,275.62,269.81,270.77,277.72,287.11,L7
2001-01-12 21:56:54+00:00,318.54,300.41,293.06,298.60,297.48,311.89,338.67,346.77,357.28,349.68,322.17,302.03,307.10,310.11,327.43,329.32,325.81,326.92,331.97,327.22,315.39,314.11,311.67,309.65,308.06,297.09,288.77,286.44,297.03,309.56,326.78,330.22,335.62,336.58,327.44,321.32,320.90,313.28,311.22,313.94,321.79,319.37,308.89,293.63,280.88,280.58,274.71,269.11,269.75,276.34,286.29,L7
2001-02-20 22:03:00+00:00,317.26,299.69,292.87,297.44,296.69,309.04,335.85,344.53,354.49,347.90,319.25,300.87,306.06,310.55,327.11,329.59,325.89,327.76,330.31,325.53,312.65,312.70,311.26,307.23,303.68,296.16,288.40,285.36,296.75,309.76,325.66,330.81,336.23,336.47,328.21,322.24,320.76,314.32,312.85,314.73,323.02,320.84,309.37,294.81,282.30,282.32,277.59,271.57,270.95,277.84,287.01,L7
2001-04-09 22:02:42+00:00,318.14,301.02,294.54,298.51,298.38,310.35,337.08,345.43,356.44,349.00,321.24,303.08,307.79,312.26,328.56,330.91,327.80,329.25,331.65,325.90,314.12,314.95,311.85,307.52,303.32,296.08,289.43,285.24,296.72,310.61,325.59,330.96,336.10,336.43,328.89,322.71,321.32,315.35,313.78,316.03,324.41,322.05,310.93,296.16,283.35,282.81,280.20,272.54,271.19,279.64,288.33,L7
2001-05-27 22:02:24+00:00,323.33,306.20,299.40,304.06,305.25,317.83,343.03,352.87,364.45,355.52,324.45,308.27,313.56,316.36,333.03,336.41,333.98,334.92,337.89,332.04,320.03,322.90,319.67,315.40,311.32,300.99,295.11,288.98,298.22,313.35,327.24,335.61,340.35,340.34,333.51,326.07,325.42,319.88,316.13,318.58,326.43,324.11,312.92,298.20,287.00,286.25,284.18,276.98,275.64,281.69,291.10,L7
2001-06-28 22:01:57+00:00,322.53,306.01,298.53,303.02,304.02,311.77,343.03,352.87,364.45,355.52,324.45,308.27,313.56,316.36,333.03,336.41,333.98,334.92,337.89,332.04,316.92,323.15,318.55,314.22,311.32,300.99,296.87,289.86,299.62,315.53,329.63,338.29,345.27,344.21,337.35,329.03,328.84,324.35,320.20,322.36,330.38,324.11,312.92,298.20,287.00,286.25,284.18,276.98,275.64,281.69,291.10,L7
2001-07-07 21:55:48+00:00,323.81,308.06,297.87,302.24,303.18,310.61,338.44,346.97,359.52,349.16,324.45,305.63,309.93,315.70,332.71,335.99,333.73,332.51,335.05,330.56,316.69,319.31,317.59,312.01,311.88,303.08,297.01,290.68,301.66,316.60,330.61,339.21,346.54,344.30,337.90,329.07,327.16,322.90,317.68,320.93,329.50,323.00,311.68,297.68,285.28,284.05,279.14,272.08,272.50,278.36,286.42,L7
2001-08-15 22:01:26+00:00,325.77,311.58,300.91,305.74,306.19,313.31,341.07,349.90,363.68,352.32,331.88,308.77,311.60,316.47,333.56,338.58,336.80,335.08,337.98,333.73,318.88,322.58,320.14,315.60,316.06,307.09,299.72,292.74,303.75,318.67,332.48,341.60,349.07,346.99,340.76,330.56,329.82,325.61,319.29,322.84,331.88,324.88,313.60,299.18,279.34,278.59,280.56,272.77,268.02,271.47,287.94,L7
2001-09-09 21:55:00+00:00,328.79,313.04,302.03,306.85,307.56,315.56,346.29,354.66,370.32,360.43,336.38,312.80,314.97,317.87,335.38,341.93,339.04,335.18,345.23,341.62,325.14,325.72,322.24,320.51,324.41,310.05,300.94,296.29,306.37,320.31,335.17,342.34,350.64,347.71,341.20,330.96,331.16,326.80,322.46,324.42,333.57,326.66,315.81,302.97,282.64,283.47,286.95,276.30,272.92,274.89,299.49,L7
2001-09-25 21:54:52+00:00,328.79,313.04,302.03,308.46,309.63,319.22,348.38,355.88,372.26,361.60,336.38,313.09,314.73,318.29,335.73,341.69,338.05,334.92,344.96,342.75,325.35,325.71,322.40,321.26,326.04,308.95,299.72,296.61,307.45,321.03,335.37,341.66,349.92,347.04,340.58,331.08,331.21,327.38,323.32,324.50,333.12,327.20,316.63,303.79,285.68,285.73,288.47,278.49,275.83,278.27,300.85,L7
2001-10-11 21:54:33+00:00,330.02,314.13,302.44,308.95,309.93,321.40,349.79,356.72,373.41,363.87,337.87,313.52,312.72,317.37,335.03,341.32,337.15,334.02,345.36,344.31,327.11,326.47,323.10,322.87,329.32,309.69,300.32,296.65,307.37,322.49,336.75,341.12,350.34,346.80,339.99,331.58,331.82,329.60,325.09,326.05,333.23,327.82,316.40,306.37,287.94,287.42,288.75,280.39,277.44,280.61,302.48,L7
2001-12-21 22:01:17+00:00,330.95,314.58,301.72,308.21,309.79,319.35,350.90,351.56,368.42,360.78,324.84,311.67,311.14,315.74,331.99,337.62,333.62,330.13,340.06,339.43,322.41,322.22,319.75,316.45,322.27,303.62,297.14,294.41,305.52,320.86,335.44,339.30,348.13,343.43,336.12,328.08,328.69,331.82,322.74,323.70,331.78,324.14,315.20,303.19,285.62,284.81,287.07,276.70,274.31,279.07,296.82,L7
2002-01-06 22:01:19+00:00,329.25,315.12,299.35,311.24,312.12,329.76,354.65,352.38,370.84,361.91,324.84,312.24,314.71,314.17,333.40,338.33,333.81,332.57,341.91,343.13,327.63,322.85,321.94,320.76,325.00,301.58,296.19,293.30,302.43,319.04,333.19,336.78,343.67,339.33,332.73,328.10,327.92,330.99,322.89,322.63,329.02,324.80,316.12,304.12,287.51,288.55,292.95,283.22,277.33,282.28,301.57,L7
2002-01-15 21:55:11+00:00,323.58,310.76,297.25,307.30,309.22,329.76,350.37,349.08,366.93,357.33,321.41,308.83,311.95,312.45,331.80,335.91,331.98,330.99,338.88,339.59,323.24,319.54,319.13,317.00,317.81,299.58,294.03,291.18,300.74,317.90,331.92,335.16,341.16,337.58,331.51,326.04,325.52,325.83,320.39,320.54,327.24,323.04,314.43,301.73,286.92,287.74,290.22,280.08,275.65,281.09,297.47,L7
2002-01-22 22:01:28+00:00,325.51,311.35,298.27,307.00,309.78,331.53,350.21,349.98,368.02,359.65,321.41,308.75,311.67,312.67,331.96,336.15,332.54,330.67,338.97,339.92,323.33,319.90,319.75,317.14,318.40,299.86,295.71,293.31,303.81,319.45,332.42,335.10,341.43,337.86,332.34,327.19,327.19,327.24,322.46,322.16,329.70,324.23,314.78,301.77,287.77,289.74,293.85,282.66,275.65,281.09,297.47,L7
2002-02-07 22:01:30+00:00,324.00,309.81,297.14,304.51,308.48,328.07,346.79,347.57,364.76,356.44,319.00,307.46,310.21,311.73,330.36,334.33,330.51,328.51,335.49,335.99,319.51,317.64,317.41,314.89,314.61,298.34,294.56,291.94,302.56,317.98,330.64,333.93,339.68,336.66,330.64,325.87,325.43,324.12,319.59,320.18,328.19,323.13,313.55,300.11,286.80,288.27,291.22,280.49,274.65,280.07,294.64,L7
2002-02-16 21:55:18+00:00,325.96,309.76,297.15,303.30,308.33,328.13,346.28,346.90,363.73,355.91,317.12,306.97,309.86,311.84,331.02,334.22,330.10,328.65,334.70,334.85,318.91,317.79,317.35,314.73,313.88,299.26,295.46,292.51,303.22,318.71,330.93,335.22,341.10,337.22,331.80,326.91,325.63,324.14,320.14,319.96,328.14,323.39,313.52,300.03,291.00,292.24,290.52,280.20,278.38,285.48,294.66,L7
2002-03-11 22:01:31+00:00,323.61,308.87,295.44,302.19,308.09,328.33,343.91,343.63,360.46,351.83,319.46,305.77,308.32,311.06,330.02,332.69,329.18,328.23,331.09,331.58,314.74,316.04,316.34,312.41,309.02,298.82,295.20,291.51,302.58,317.91,330.26,335.03,340.22,337.23,331.57,326.99,325.06,323.54,318.79,319.48,327.69,322.59,313.12,298.71,289.72,289.23,287.79,278.30,275.61,283.80,289.71,L7
2002-04-12 22:01:25+00:00,323.41,308.30,296.44,299.41,306.10,323.64,339.78,339.39,356.45,347.02,321.62,303.67,308.39,310.53,329.17,331.44,328.62,327.73,329.27,328.64,312.43,314.37,316.11,311.34,307.48,298.56,295.46,291.18,301.80,316.81,329.10,335.53,339.67,337.02,331.92,327.79,323.97,322.01,317.32,317.98,327.01,320.80,312.13,295.51,287.51,287.49,286.51,276.28,273.03,281.32,286.58,L7
2002-05-07 21:55:15+00:00,323.83,308.89,296.97,299.86,306.28,322.44,338.83,339.70,355.60,346.84,322.08,303.65,308.29,311.03,329.19,331.39,328.74,328.15,328.53,327.77,312.40,314.19,316.02,311.29,307.43,298.95,295.60,291.13,301.27,316.80,329.80,336.14,340.28,337.89,332.81,328.52,324.10,321.58,317.21,317.71,326.79,320.66,312.29,295.95,287.67,287.11,285.88,276.05,273.16,280.78,285.69,L7
2002-05-30 22:01:13+00:00,323.52,308.54,298.31,301.42,306.67,322.07,339.15,341.29,355.53,346.98,323.36,303.82,308.12,310.68,328.71,331.01,327.96,327.31,326.91,326.03,312.07,314.03,316.54,310.73,306.68,298.81,295.41,291.23,300.99,316.02,329.76,336.46,340.07,336.92,331.67,327.21,322.30,319.77,315.31,316.18,325.78,319.50,311.65,295.16,286.19,285.93,284.42,274.06,271.45,278.87,283.96,L7
2002-07-17 22:00:56+00:00,329.46,311.23,301.64,303.14,307.53,319.45,342.39,345.59,356.32,350.64,326.76,309.00,309.93,312.59,330.97,331.47,328.43,327.25,327.05,325.18,314.63,315.50,318.25,312.67,309.82,301.78,297.19,293.10,303.10,319.96,332.31,339.46,343.81,340.80,334.68,329.68,323.67,319.97,317.03,317.04,327.34,320.81,313.26,297.20,286.97,286.20,284.98,274.32,271.56,279.46,286.07,L7
2002-08-02 22:00:49+00:00,328.52,310.71,301.36,305.25,307.88,316.86,344.79,347.04,352.46,351.69,326.76,310.48,311.79,313.04,334.37,333.93,327.18,327.01,324.98,322.40,313.11,316.99,318.74,313.96,308.00,304.20,297.38,291.94,301.23,319.79,332.69,340.21,344.40,341.58,335.54,330.69,322.34,319.22,315.89,318.07,327.81,321.93,314.78,299.07,287.65,287.28,281.87,272.26,273.20,282.84,286.07,L7
2002-08-18 22:00:45+00:00,329.94,312.05,300.44,306.27,307.28,315.91,346.20,347.70,353.18,353.10,327.82,310.83,312.44,312.08,334.37,333.65,326.40,326.32,324.16,321.56,313.11,316.06,319.22,314.55,307.71,303.96,295.98,290.81,298.89,318.21,332.94,339.87,343.26,342.09,335.30,330.66,321.61,318.18,314.88,317.99,327.50,320.43,315.09,299.37,286.53,286.67,280.11,270.92,272.50,282.05,283.25,L7
2002-08-27 21:54:24+00:00,329.67,311.62,300.34,305.38,306.72,315.62,344.93,347.33,353.37,352.14,328.30,309.73,311.56,311.61,333.18,333.17,326.28,326.28,323.95,321.63,313.08,315.54,318.44,313.70,308.11,303.30,295.79,290.14,298.35,317.03,332.27,339.43,342.55,342.03,335.41,330.41,321.77,317.69,314.31,317.31,326.57,320.20,315.04,299.38,285.82,286.01,279.40,271.12,272.47,281.75,283.32,L7
2002-10-14 21:54:07+00:00,329.50,311.69,300.40,305.17,306.98,319.31,345.60,347.92,353.94,354.44,327.14,310.87,312.62,310.98,333.52,333.82,325.19,325.39,322.54,321.99,312.77,315.05,316.68,312.86,308.31,301.44,294.37,290.07,296.96,316.69,332.39,339.08,343.22,341.41,334.72,329.44,321.60,316.56,313.80,317.95,326.62,320.78,314.73,300.64,285.69,286.64,278.74,271.15,272.75,281.57,285.00,L7
2002-11-22 22:00:45+00:00,328.53,310.53,300.37,304.74,305.31,318.50,345.70,347.83,354.85,354.77,327.17,309.84,311.46,309.94,333.11,333.76,324.33,324.64,324.43,323.24,312.48,315.27,317.52,313.32,308.23,300.09,292.96,289.45,296.77,316.25,331.72,338.34,342.68,341.10,333.69,329.07,321.95,317.68,314.37,317.96,326.35,321.19,314.60,300.57,285.63,287.09,278.35,270.27,272.47,283.58,287.88,L7
2002-12-01 21:54:40+00:00,329.69,311.80,300.61,304.04,305.34,319.10,345.66,346.87,355.45,354.56,324.37,309.74,311.54,310.27,333.88,334.64,326.47,327.10,328.27,327.31,314.26,316.29,317.92,315.39,310.12,300.59,292.80,289.01,296.48,317.46,332.11,338.17,343.43,343.27,335.74,331.80,325.12,320.16,317.61,321.08,328.27,323.62,316.20,303.01,289.26,289.78,280.37,273.39,276.02,289.04,292.20,L7
2003-02-19 21:55:06+00:00,325.05,308.58,302.43,302.08,302.27,318.62,338.78,345.39,356.79,350.62,324.06,303.49,306.26,309.78,327.93,332.75,329.68,330.13,332.35,330.87,316.51,315.39,318.10,314.74,312.05,296.82,288.21,286.90,294.70,312.76,330.53,337.30,340.72,341.06,333.79,328.92,325.04,320.02,318.55,319.31,325.56,321.33,314.36,301.79,289.47,288.01,280.76,273.44,276.77,290.44,296.47,L7
2003-03-07 21:55:10+00:00,326.08,309.79,303.57,303.21,303.66,319.60,338.51,344.97,356.10,350.77,322.34,304.57,307.12,310.40,329.12,333.20,330.65,330.69,333.04,331.78,317.08,316.32,319.23,316.91,312.06,296.58,287.50,287.20,295.05,313.57,332.06,338.60,343.73,341.51,333.98,329.33,326.14,321.34,319.56,320.77,327.53,322.64,314.11,301.56,290.95,289.57,283.85,274.89,278.10,292.45,298.05,L7
2003-04-08 21:55:11+00:00,327.54,310.91,304.39,303.11,304.43,319.29,339.64,345.66,357.36,351.03,325.21,305.18,308.34,311.12,330.29,333.76,332.49,332.87,335.05,333.64,320.69,319.78,320.70,317.71,314.45,299.37,290.59,288.71,295.99,317.21,334.96,339.95,344.91,341.39,335.15,330.24,327.87,322.34,320.10,321.37,329.10,324.33,315.51,302.48,292.30,290.79,286.54,276.34,279.78,296.44,302.94,L7
2003-04-15 22:01:22+00:00,327.54,312.08,306.08,304.87,305.78,317.62,340.35,346.70,357.37,350.53,327.74,305.54,309.17,312.71,331.69,334.90,333.81,334.39,336.68,332.91,320.60,321.60,323.19,319.21,315.53,302.57,292.98,288.84,297.52,317.77,335.56,341.71,345.50,342.93,338.24,331.23,328.01,323.40,319.97,321.02,330.10,325.62,317.50,304.18,293.21,292.46,289.00,278.14,280.52,296.05,301.57,L7
2003-04-24 21:55:10+00:00,328.51,312.43,305.97,305.14,305.93,317.67,340.89,348.06,359.96,351.93,329.43,306.97,309.40,313.31,331.25,334.89,333.33,334.90,337.21,334.41,323.03,322.99,324.04,321.01,318.27,303.63,295.53,290.34,297.79,319.33,336.05,342.11,346.59,343.18,337.99,332.03,329.04,323.87,320.92,322.56,331.26,326.83,317.69,304.47,294.46,294.43,290.78,278.14,280.52,296.05,301.57,L7
2003-07-21 21:42:57+00:00,332.09,314.76,307.88,308.20,308.29,319.73,345.41,350.64,365.37,360.22,331.99,311.16,312.16,315.78,332.56,337.83,335.19,336.47,341.95,340.93,330.84,325.67,325.39,324.97,323.10,306.08,297.27,290.55,297.27,317.86,335.15,343.46,347.86,343.31,340.14,332.48,329.58,323.97,320.90,324.12,331.84,326.53,318.56,304.56,293.25,294.33,293.74,283.65,280.77,298.30,306.54,L5
