,dates,nzd0277-0000,nzd0277-0001,nzd0277-0002,nzd0277-0003,nzd0277-0004,nzd0277-0005,nzd0277-0006,nzd0277-0007,nzd0277-0008,nzd0277-0009,nzd0277-0010,nzd0277-0011,nzd0277-0012,nzd0277-0013,nzd0277-0014,nzd0277-0015,nzd0277-0016,nzd0277-0017,nzd0277-0018,nzd0277-0019,nzd0277-0020,nzd0277-0021,nzd0277-0022,nzd0277-0023,nzd0277-0024,nzd0277-0025,nzd0277-0026,nzd0277-0027,nzd0277-0028,nzd0277-0029,nzd0277-0030,nzd0277-0031,nzd0277-0032,nzd0277-0033,nzd0277-0034,nzd0277-0035,nzd0277-0036,nzd0277-0037,nzd0277-0038,nzd0277-0039,nzd0277-0040,nzd0277-0041,nzd0277-0042,nzd0277-0043,nzd0277-0044,nzd0277-0045,nzd0277-0046,nzd0277-0047,nzd0277-0048,nzd0277-0049,nzd0277-0050
0,1999-07-09 22:05:23+00:00,136.9152776759074,119.90489479021726,111.54625667749352,120.26712315342446,113.00334618974406,122.27834645406875,144.51236094022198,153.61049536330876,165.3223675082156,154.27973420988747,142.28702780522298,117.56559877249376,117.73922306771124,120.66595456396037,136.22424829646647,137.85958384406106,137.06000902340915,134.37878748113093,131.83860217268474,132.59914182270933,126.17338242703724,128.44801448923394,128.40902725896106,123.80943523134795,123.8085467170246,114.64437223761422,103.59106314132885,98.67208462901263,112.4880386661431,124.79020819366309,140.65486847327864,146.73460819171837,149.27105142198297,150.26203137945072,144.02034989367795,132.9190142594289,129.22909729347188,121.47061177643144,119.4248675772368,124.68974955019763,131.46897189062562,129.87900006528247,119.76179098595654,105.56532045304441,90.53100917704094,88.2790321062402,85.55104867313842,79.01221111269145,79.92235369510608,82.95307431110565,87.98551298430769
1,1999-07-25 22:05:27+00:00,141.5641262631718,104.67416345169758,95.45566193911408,,,,,,159.02755916439548,146.92350695684453,120.71015089878607,98.74388574813918,105.05540447194437,106.67627768394769,128.33189189211564,128.48350500658287,124.39366497843142,120.47780782684902,115.87284976672699,110.40928916156929,102.31664276367428,106.4938555411007,108.84775818475566,107.10877880261447,102.22437436551648,100.11825635867903,89.02213865597298,88.69206595191619,100.71009082180456,113.21088697588405,130.95967564948845,133.01873553193886,135.74166231114236,139.73988426701916,130.04500119115949,126.93205172980996,120.16079440542015,114.77913862566425,110.90624517387417,117.59609144037407,122.61781060708168,119.41585210238236,117.09596841458435,97.34428649693322,79.38940578130551,79.7582496660669,74.61907938696339,,71.10751615197354,78.02049444268752,85.29865615639412
2,1999-08-26 22:05:32+00:00,119.96446628431475,104.62349203754465,94.73521265502474,97.02512964187395,98.8844242674123,103.37851327846059,119.45348989076074,129.0960368198452,140.86646482786523,137.66398227860364,112.65382596754404,91.20721916589758,97.87655307752847,103.56368791227185,117.67329555672235,125.41827900586034,118.12629799141615,122.58304175683152,112.82836687107623,107.71515307612265,107.98051013687095,107.24036125636647,108.10784155118128,106.32402162160939,100.86578004260187,95.36511971729423,87.59630601626199,88.55653740524365,105.06473013554114,113.44229459896619,126.73112438222519,132.025402195919,135.71458391006752,133.51868200280194,128.36164979565652,127.66398050661307,117.2858066004451,113.39719598647663,111.34422282255082,115.49789280863409,122.80874718968724,115.50406307254093,112.00230652353872,91.51689796890223,,,,,70.0426611953138,80.91988859195354,89.11051355746534
3,1999-09-27 22:05:36+00:00,,,,,,,,,,,,,,,,,118.60160934979075,113.75701912796625,108.31608469379945,103.24450401732031,101.25188233848901,95.35064222312363,99.88700844316435,100.8063106156428,99.10000738577723,90.30945305051847,83.1632661690982,83.17326492085527,100.08441740146448,109.38184046539232,122.78868727663304,126.39715206598389,129.20194993329847,127.28879585870877,121.07665918340984,118.88897040002846,116.55606179016662,111.82223210542067,107.08832029422032,112.72120647485747,117.44762588582485,113.90200657419108,103.81068477548193,89.91879085186558,,,,,,,
4,1999-10-13 22:05:36+00:00,117.70430988710409,99.14613540281618,97.07676606208118,98.08588056465004,100.89197829787894,110.70809527600642,127.50800885111863,130.31238168019308,138.77878255077053,133.42137187206885,115.6395324587056,92.89159020942729,98.7000911083846,103.70965552333146,122.16333109747012,124.68231583964237,119.35150765805695,119.06582254547273,115.1558560941251,109.22107495455681,106.61250674324356,104.41287204306437,107.74396097782534,103.3067987321152,100.88224638510333,92.93362373228634,84.44893152167383,86.28510316321464,105.9517748697947,112.85870646626587,131.51570140741222,133.53422089609614,136.8758262209756,140.27567882680563,128.2957541701294,124.19241285879508,118.80564222881227,113.42005070011302,108.48493766003281,115.15017867964232,119.39762906011168,116.08063459831985,107.07947948433258,90.88336620949391,,,,,,,
5,1999-11-30 22:05:23+00:00,133.1161732313871,110.60386362081017,106.89019091356597,106.13357602059658,106.40579813373641,122.3128859748347,154.02040322146212,186.79605339400143,,,,129.69296855407052,134.13207517827462,123.90661817724147,145.8171828025075,158.40565523862432,160.26753198641046,169.25247022528944,176.54804255475074,181.10405899909992,,142.7384238059971,143.9868961850479,141.88666407712486,163.29910705176002,117.79176810702712,114.69002041097968,92.51997786394456,115.8174478699824,125.28394983831285,133.79529599821785,144.3657624875069,149.41796868563912,151.39615298026905,144.7696672451651,139.70382190791884,135.88689277628063,134.99811095825197,139.5604493075598,143.365167397191,165.93761895647185,138.13801243732064,127.87122699077673,116.12015273278476,100.40978466662304,104.58280229896287,101.9953993746647,84.81005905042797,84.68424146553326,92.09582470853611,108.09245436540414
6,1999-12-09 21:59:21+00:00,109.90431762565085,94.65582927242433,97.43595128789528,97.29681377967005,92.50121505327455,109.29881292923649,116.54695418083136,117.4142258855783,138.67890561974136,129.03511319731265,110.97505926556656,90.98773975313912,91.9010716323231,105.66032831494371,126.87195582464618,127.54697627176202,123.68346964301456,122.6870733881886,115.17181824103882,108.37291999869424,103.6130700600231,103.33928280007122,106.12329467192514,98.71375529257574,88.7571510549829,86.71917252352048,83.05535817143567,86.7205461850773,100.02830848022774,113.7773981761544,130.9177742750643,126.54232857606371,133.44609739083398,126.37976012235785,123.16590314006439,123.73905146800222,114.41121187456255,110.59814197826097,106.01333324949836,108.10132773940647,116.83736237383253,116.3277320771163,100.85080217285902,89.8240120097145,75.45830605080822,76.4266454605128,,,,,
7,1999-12-25 21:59:16+00:00,124.06992658047278,103.60547442854526,99.24754960185744,102.38107442318476,102.05181470150121,113.78558856076158,128.94499446376813,132.89371477223798,144.24407679375003,136.3555223260015,115.13280440962956,100.06036510148621,99.52395753363027,111.79467819850329,127.19696755902692,130.55727734518868,125.84126503937294,121.22794841198228,116.05678744716357,113.42870902196846,107.19505138950494,111.39357714495688,110.73882429111555,101.24134106058104,102.46288278655962,95.37414230292453,87.04331960059122,91.6525570614885,106.0492978441236,118.78150258124624,133.82898241771014,137.83344499975368,143.6287246641154,141.77133509532888,118.34319884607936,114.21276899214124,117.15420334817505,111.80317047201017,103.87844943723215,113.31930425297053,121.88709649187781,122.83284914540057,111.72685404691055,96.05375530208718,83.94964041199388,83.11295462329029,78.73835487529198,,71.7960901802547,81.87444107306375,86.60318053796244
8,2000-01-10 21:59:16+00:00,130.14145424739036,112.46834601486634,101.60109870863694,102.7837717116882,109.99000045804314,118.64053201523879,132.06881718534203,140.32221409488915,148.91073370165867,145.87042425135306,122.41457084501138,100.86420863773417,104.05558566774721,112.31377902278581,129.8602544848829,133.780643589487,128.8883244683479,125.70211678799716,122.90246274341325,120.90290252855539,113.5884930778816,117.00372877738252,117.54929256041996,113.84651424780212,109.67507831160893,98.05878938492461,95.1334336791971,95.45967925529885,111.59657188777585,120.6430069805505,134.4082507455226,138.04088325963943,142.20098652317768,138.40490427898075,133.87436694412682,134.13515655481785,128.75010271549195,121.81144888491458,115.87751457764165,115.57356076858333,125.39035556858018,127.52342146901304,116.26560341156969,97.92418639259326,86.21277403424587,84.49320321786884,79.40626810585029,75.47539171090824,74.57960384087066,82.15033876329528,91.07316425422813
9,2000-01-26 21:59:14+00:00,137.04631426711913,119.13167165395788,113.75151603723691,112.4987173973132,114.14696430087082,130.58999553280304,174.01196301980886,182.64308089496726,189.55919708595766,185.42633123570903,,129.12321939251913,133.83721207605512,133.09012174499387,146.61675580879077,157.2033157480118,156.0003028512841,150.81984688607628,170.34413656880568,167.3196379026955,148.86632197336542,142.30121363635067,138.68836410535772,142.91428641917227,154.33832178438794,118.82789259905678,119.49332261544951,113.1662515902089,131.58250084924404,151.63101330591394,158.4789222467421,157.16372383016773,166.54900893450954,161.26020850500876,150.99937091710763,146.75525460082287,153.04985800696173,151.9368864278962,146.19662366673663,149.41637748914246,151.9173605505516,153.84975496331379,146.26782185065133,137.05669354912246,109.39431199069455,103.69777094963837,118.2501149483943,110.18128667070266,105.87125810766385,103.41513049138725,110.85407143733384
