dates,nzd0194-0000,nzd0194-0001,nzd0194-0002,nzd0194-0003,nzd0194-0004,nzd0194-0005,nzd0194-0006,nzd0194-0007,nzd0194-0008,nzd0194-0009,nzd0194-0010,nzd0194-0011,nzd0194-0012,satname
1999-07-18 21:58:49+00:00,333.37,333.54,333.28,334.27,342.37,337.19,341.60,335.20,332.37,341.19,339.38,354.11,348.47,L7
1999-08-12 21:52:44+00:00,333.37,327.55,330.31,329.77,338.82,336.73,341.12,331.66,330.50,341.71,345.09,355.51,348.15,L7
1999-09-13 21:52:41+00:00,330.30,327.02,327.87,334.07,338.39,333.12,336.01,329.71,329.96,339.79,345.46,353.04,348.84,L7
1999-09-29 21:52:52+00:00,330.92,328.33,329.60,338.89,339.56,334.55,337.25,331.53,331.27,342.02,348.09,355.64,351.82,L7
1999-10-15 21:52:49+00:00,329.31,326.86,328.42,337.26,338.74,333.32,335.61,331.03,330.77,342.05,347.19,353.88,350.09,L7
1999-10-22 21:58:52+00:00,328.45,327.50,328.99,337.26,338.83,333.81,337.27,331.67,331.48,342.81,347.49,354.71,350.88,L7
1999-11-23 21:58:47+00:00,324.65,327.50,328.99,337.26,338.83,333.81,332.03,331.67,331.48,342.81,347.49,354.71,350.88,L7
1999-12-02 21:52:40+00:00,324.93,326.83,327.39,371.43,337.10,332.74,332.99,332.09,330.77,342.54,345.81,353.13,351.06,L7
2000-02-04 21:52:37+00:00,325.73,327.17,327.51,410.57,337.48,333.84,334.43,335.31,332.64,344.70,348.17,354.82,354.44,L7
2000-03-14 21:58:35+00:00,325.93,329.17,330.10,468.71,338.48,335.59,336.52,340.72,333.94,346.65,348.75,357.06,357.93,L7
2000-03-30 21:58:33+00:00,327.11,332.28,332.16,505.80,339.28,335.34,337.55,342.44,333.23,345.94,347.37,355.83,355.19,L7
2000-05-01 21:58:18+00:00,330.25,337.06,336.31,546.70,339.94,336.88,339.89,346.69,333.80,346.47,347.00,357.11,356.89,L7
2000-05-26 21:51:48+00:00,334.84,336.36,335.46,546.70,339.35,337.56,347.57,347.23,334.20,346.73,348.64,354.73,355.96,L7
2000-06-18 21:57:51+00:00,336.49,339.08,338.99,547.80,341.88,339.81,348.13,349.75,336.26,347.84,350.91,357.29,358.07,L7
2000-07-29 21:51:02+00:00,334.57,337.85,338.64,542.33,340.41,338.65,344.93,345.19,336.80,347.94,349.03,354.55,354.79,L7
2000-08-05 21:57:08+00:00,331.31,335.18,336.61,535.63,338.29,334.54,337.66,335.60,332.10,344.31,342.50,347.00,347.02,L7
2000-08-14 21:50:56+00:00,330.73,334.36,335.92,535.63,337.51,333.53,334.48,332.15,331.49,343.59,341.23,345.33,345.12,L7
2000-10-17 21:50:01+00:00,329.76,331.55,330.93,527.83,336.11,332.17,329.96,325.93,331.56,342.87,338.63,342.64,343.77,L7
2000-11-09 21:56:21+00:00,324.58,324.99,324.19,520.45,333.17,328.06,323.79,320.98,328.58,339.24,335.12,338.62,340.74,L7
2000-12-20 21:50:16+00:00,323.03,323.23,321.68,514.19,335.62,327.41,319.31,317.59,324.70,337.19,329.43,336.49,334.93,L7
2001-01-05 21:50:16+00:00,324.09,324.47,321.61,522.46,337.99,328.77,322.64,321.20,325.86,339.37,333.03,341.12,339.17,L7
2001-01-12 21:56:30+00:00,323.66,321.77,319.57,522.46,337.67,327.52,320.56,319.48,325.31,339.37,330.12,341.35,336.99,L7
2001-03-10 21:50:10+00:00,322.79,319.00,314.48,523.47,338.42,325.78,324.38,324.20,324.47,339.98,334.77,351.81,343.45,L7
2001-03-26 21:50:01+00:00,322.79,319.00,317.73,523.47,339.09,328.21,327.14,326.50,327.00,342.92,339.01,354.30,344.65,L7
2001-06-05 21:55:40+00:00,320.59,319.50,320.17,523.47,341.84,330.13,328.03,328.72,328.68,349.11,342.73,359.29,345.25,L7
2001-06-21 21:55:29+00:00,319.73,319.56,321.31,539.01,339.77,329.59,328.09,329.09,329.95,350.90,346.96,362.75,348.69,L7
2001-06-30 21:49:12+00:00,319.72,319.95,320.88,525.30,339.38,328.57,329.59,327.96,329.25,349.86,348.30,363.09,349.19,L7
2001-09-09 21:54:36+00:00,317.11,321.39,327.41,511.59,339.37,333.06,334.59,332.97,332.05,347.97,352.32,361.83,352.74,L7
2001-09-25 21:54:28+00:00,317.49,323.07,327.72,524.90,339.71,331.72,335.14,335.00,331.92,346.42,349.66,359.11,355.22,L7
2001-10-11 21:54:09+00:00,318.49,323.11,328.42,525.90,339.84,331.17,335.53,335.39,332.93,346.21,348.49,358.99,357.68,L7
2002-01-24 21:48:42+00:00,324.40,326.82,333.95,538.60,342.70,334.66,342.73,343.96,340.42,346.73,347.06,357.35,364.89,L7
2002-01-31 21:54:50+00:00,322.56,325.99,332.32,538.60,340.64,331.88,338.40,341.45,337.21,343.15,343.86,357.16,362.99,L7
2002-02-25 21:48:47+00:00,324.37,327.64,333.14,539.22,339.53,332.22,338.89,340.83,336.25,343.56,345.44,358.39,362.96,L7
2002-04-05 21:54:49+00:00,325.63,328.26,330.79,539.55,336.55,331.45,337.89,339.03,334.89,343.69,346.69,361.94,364.56,L7
2002-06-01 21:48:28+00:00,326.65,330.96,332.44,545.39,335.87,333.83,339.26,337.42,333.37,342.29,347.39,360.83,360.16,L7
2002-06-24 21:54:28+00:00,326.65,335.56,335.74,551.39,338.18,333.83,339.26,340.99,335.29,344.76,347.39,360.83,370.17,L7
2002-08-27 21:54:00+00:00,330.73,343.12,345.03,563.39,342.15,340.24,348.66,346.83,341.32,349.96,357.07,364.20,380.39,L7
2002-10-07 21:47:33+00:00,334.96,344.59,347.42,563.39,345.84,339.21,346.19,344.36,342.46,350.58,359.34,363.33,372.97,L7
2002-10-14 21:53:43+00:00,337.75,344.76,345.82,555.35,347.27,339.32,347.36,344.59,340.77,351.11,361.43,364.73,370.09,L7
2002-10-23 21:47:39+00:00,336.55,342.87,343.96,561.91,346.86,339.93,347.37,342.68,339.78,351.09,360.18,364.83,367.68,L7
2003-01-02 21:54:22+00:00,337.34,341.32,344.90,489.59,349.61,339.94,345.60,341.44,340.11,350.20,360.17,365.62,359.45,L7
2003-01-18 21:54:30+00:00,338.45,342.29,346.74,458.30,349.47,340.53,345.37,341.53,342.08,350.92,359.73,365.87,358.94,L7
2003-03-23 21:54:40+00:00,336.05,339.75,345.47,439.99,348.78,337.51,339.88,337.73,339.61,349.08,355.00,361.30,352.90,L7
2003-04-01 21:48:34+00:00,333.02,336.74,343.94,423.16,347.76,334.86,336.28,336.13,338.90,347.70,353.25,357.77,350.48,L7
2003-04-24 21:54:46+00:00,327.35,334.97,348.23,349.90,348.08,332.34,332.51,335.45,338.81,343.54,345.71,350.16,346.79,L7
2003-05-03 21:48:37+00:00,324.04,331.77,344.42,348.76,347.15,332.07,332.47,333.49,336.05,341.01,340.77,345.78,343.77,L7
2003-05-10 21:54:46+00:00,322.53,330.10,343.35,348.76,348.35,332.67,333.34,333.98,335.58,340.35,340.73,346.08,345.19,L7
2003-05-26 21:54:43+00:00,320.62,328.64,341.95,351.34,349.22,332.62,334.28,334.43,336.17,340.75,341.55,347.32,345.96,L7
2003-07-21 21:42:33+00:00,315.71,324.00,338.44,349.12,350.00,331.73,334.86,335.02,335.79,341.42,342.04,346.15,346.42,L5
2003-08-06 21:42:51+00:00,316.61,324.31,337.19,343.51,348.37,332.32,335.80,334.12,335.95,342.31,341.85,346.49,346.75,L5
2003-08-15 21:36:48+00:00,316.81,323.96,336.43,342.87,346.37,331.69,335.29,333.00,334.25,341.10,338.78,344.23,344.59,L5
