,dates,usa_CA_0182-0000,usa_CA_0182-0001,usa_CA_0182-0002,usa_CA_0182-0003,usa_CA_0182-0004,usa_CA_0182-0005,usa_CA_0182-0006,usa_CA_0182-0007,usa_CA_0182-0008,usa_CA_0182-0009,usa_CA_0182-0010,usa_CA_0182-0011,usa_CA_0182-0012,usa_CA_0182-0013,usa_CA_0182-0014,usa_CA_0182-0015,usa_CA_0182-0016,usa_CA_0182-0017,usa_CA_0182-0018,usa_CA_0182-0019,usa_CA_0182-0020,usa_CA_0182-0021,usa_CA_0182-0022,usa_CA_0182-0023,usa_CA_0182-0024,usa_CA_0182-0025,usa_CA_0182-0026,usa_CA_0182-0027,usa_CA_0182-0028
0,1984-05-18 18:13:47+00:00,158.77156956432307,163.50242352497366,166.23054681196274,170.5652798292945,171.60158523869254,179.9945590583931,181.49505424249483,188.10554565920927,200.1894935686677,213.6574568204479,215.5505576099817,212.29805369660485,218.4880846983759,222.20773261860194,230.63717075287457,229.7764603281853,237.91621504101178,234.64607791942984,230.31576335776,227.4139237876507,226.02242527711448,234.59677515292282,213.32074692247784,210.62342487449243,222.6085387936432,214.88800661875726,209.49502152084045,215.89970176765598,205.38126975716054
1,1984-06-03 18:14:10+00:00,153.2664250103792,155.4256556012957,153.28489171526326,158.12299685077332,159.47862566767162,167.88184177117387,173.61630697091312,178.84868084916994,189.4141792160337,200.61406837788056,208.6432640162101,206.05002079058806,209.82526154153408,209.73028250887728,210.1116633188418,215.1879329984905,221.791388479734,224.29658069963207,225.1191816686198,220.92134274167094,222.41257414175925,221.14082464481206,206.00636559285084,196.24663018406972,205.65141962518203,200.29380857575532,201.02412645774734,202.55822474288945,190.28927358302076
2,1984-09-07 18:16:09+00:00,188.3074306963827,192.96148375970142,190.14752640190122,195.544747838313,198.21485556190876,203.67926725988724,204.86908392081955,214.55423878416693,217.77349962982188,228.21727645607376,232.09226356703908,223.70208235721043,229.3602174176227,230.425884388713,240.47818012454707,238.39668593433632,243.73421405069016,251.77079015382748,245.7975186902787,247.19544106867284,244.90040289255688,246.67748020135753,226.0031895862479,219.0545395122654,228.09070003954866,221.44924293052253,219.91917488570232,217.2404304882613,215.5477491424415
3,1984-09-16 18:10:24+00:00,186.64853627010046,182.6396162224217,186.2912241849399,185.72329275808553,192.90163332162575,193.5396525776588,195.04891375614685,198.14743961623438,211.49073736343544,220.88454760579742,227.02043413775715,225.57790042074865,226.05016423774865,232.0494191845795,242.16588306839992,239.06549832346107,243.6872162630787,240.47182965685948,236.79768335675118,231.96321885931394,235.19368352879232,238.26261618238038,224.21171932194926,215.97728766615444,,,,,
4,1984-09-23 18:16:11+00:00,,,175.80202522871943,172.9980717116868,183.7165981041562,182.59077679624437,189.80895550791473,187.38244067331783,197.49486534826002,204.521476925385,203.35578661630944,208.83017207476854,210.47994226364563,212.82182778119284,215.51304651998618,216.6869555247412,225.65079127275416,,,,,222.02503662518953,209.20563303499364,192.78804164924136,203.21006976383546,198.1534339163912,203.9759844149059,199.2570626032856,
5,1984-10-25 18:16:05+00:00,193.67991497308097,191.06068588108084,196.38922721008828,206.55437672810297,207.6609768911778,215.20380527474742,213.42703313242762,213.54427548016412,223.13703346753786,235.19727745747358,242.46530484772967,237.8776922559885,249.24306286678095,243.5353733065991,255.10188810948728,245.08240466837506,253.03824212467484,243.01156473226558,239.47118316915515,240.64750387606176,230.4086608512883,238.83978215651342,229.3710410402195,222.2296299087877,225.11234501218075,219.57914679024216,224.42914567394445,226.27183204933758,224.72105476157694
6,1984-12-12 18:16:08+00:00,164.380924684312,167.32400439282162,170.12586599681123,170.96263912246357,175.07225755511936,182.91782279610084,186.61909217226602,195.14970574504514,200.23029797266966,210.07933319936276,214.5120982466004,218.4741987920755,225.29152210041903,223.50703493255608,220.7907614336298,227.28342739844294,225.29423906678696,,,,,227.40765348688998,214.07603598325005,208.31785381968467,220.01751182561998,218.50860132438223,231.72843210990206,229.54600530132413,228.98167804682592
7,1985-05-05 18:16:12+00:00,173.02544629299067,166.84760320767626,173.0640398216467,170.8879092135817,178.74573012111242,185.05627163732265,190.20815088325284,193.13772200835544,202.9656255170158,212.09053221481346,212.37527557770997,213.94761728546845,216.28387564240222,218.18561929223452,220.90881537874523,219.28733597468997,226.9366961402039,223.93588743577342,219.9103747197204,217.45469523834674,211.70287578545404,221.4590577750753,207.38376034696208,193.2730868217109,203.85451114564646,213.46776223803587,206.28842760514735,205.34870516392138,200.2760009274704
8,1985-05-21 18:16:11+00:00,185.951060078206,186.77882971268323,185.5395954591818,193.91611415575167,196.03062524264467,203.01346985309735,207.76582295366742,210.6417349502971,218.07569611896798,228.23497479276745,230.6231634750201,227.1099173229349,232.71116914961578,230.69493598354714,233.96661114049417,232.00297371214012,237.56498961242815,239.99231612056377,229.99499270778412,226.17504870995705,228.14160371097148,235.57604644067132,215.83103758289906,206.85117080472577,221.74495094976626,227.3110821322629,214.41897205829454,214.82227970520515,203.57789468034358
9,1985-10-12 18:15:03+00:00,194.03697388193407,193.22725859060378,188.61287664468895,195.03823808219394,196.9908297668662,204.695698160984,209.2630475482513,218.22251609260624,220.87075734534642,228.68411147901148,228.38097955885297,230.3180567313864,233.50971122438676,230.34460266271458,230.919596922898,232.2919642860864,240.21756253266335,234.09386768071005,234.03171125151718,233.60481129440845,231.85726215627503,235.48635613797268,220.51187990629728,208.2379887245944,228.66263754710505,230.15134144307478,216.92583709306538,211.56138308379334,211.0952158840905
