dates,satname,nzd0561-0000,nzd0561-0001,nzd0561-0002,nzd0561-0003,nzd0561-0004,nzd0561-0005,nzd0561-0006,nzd0561-0007,nzd0561-0008,nzd0561-0009
2010-05-11 22:13:19+00:00,L7,395.99,325.41,323.63,,341.34,332.27,328.60,,,
2010-06-03 22:19:06+00:00,L7,,,318.02,326.95,334.98,327.24,326.40,324.50,316.81,317.40
2010-08-22 22:19:13+00:00,L7,403.00,310.27,320.25,329.97,332.82,325.48,326.11,321.38,316.34,318.57
2010-08-31 22:13:27+00:00,L7,316.18,310.01,316.52,328.87,334.47,329.86,,,,317.69
2010-09-07 22:19:15+00:00,L7,316.42,311.95,318.42,328.51,335.34,331.63,329.52,327.36,322.61,328.86
2010-09-16 22:13:28+00:00,L7,,,293.32,309.43,315.38,311.44,310.55,307.70,306.70,303.04
2010-09-23 22:19:15+00:00,L7,332.12,322.87,330.62,336.56,339.19,333.46,318.66,317.02,316.88,329.33
2010-10-25 22:19:27+00:00,L7,413.61,326.31,334.34,345.36,347.85,339.01,333.88,330.17,328.05,
2010-12-12 22:19:58+00:00,L7,,,,,,,312.78,309.26,304.35,305.47
2010-12-13 22:11:01+00:00,L5,420.50,315.95,318.33,332.67,334.42,328.12,325.52,322.04,321.99,327.62
2010-12-28 22:20:06+00:00,L7,314.02,310.24,314.33,326.48,329.06,325.00,321.79,318.11,,
2011-01-13 22:20:15+00:00,L7,321.85,313.50,315.43,319.67,325.68,,,,,
2011-01-21 22:16:54+00:00,L5,385.23,336.03,335.48,341.97,346.50,340.34,339.42,338.32,352.37,360.93
2011-01-22 22:14:32+00:00,L7,324.17,314.20,317.87,321.92,328.50,321.40,317.77,316.33,327.07,336.19
2011-02-06 22:16:56+00:00,L5,490.49,317.14,324.98,332.45,338.81,359.71,346.00,340.24,340.64,340.27
2011-03-02 22:20:30+00:00,L7,407.83,309.02,311.64,319.46,325.28,326.47,327.80,328.26,317.23,320.20
2011-03-03 22:11:08+00:00,L5,419.25,311.31,316.11,328.51,334.01,332.79,335.42,333.32,328.28,329.96
2011-04-03 22:20:35+00:00,L7,,,,,,,,,,330.54
2011-07-17 22:14:42+00:00,L7,,,325.08,339.26,339.77,340.95,335.43,334.67,341.93,369.28
2011-10-28 22:20:19+00:00,L7,407.85,316.79,324.29,333.55,330.84,326.05,323.11,321.39,318.22,328.47
2011-12-08 22:14:57+00:00,L7,,,308.53,317.98,318.53,317.87,314.93,313.64,307.30,311.08
2012-02-10 22:15:18+00:00,L7,,,,,,,329.96,329.42,331.72,344.63
2012-02-26 22:15:19+00:00,L7,,,,,,332.53,332.27,334.49,335.31,340.24
2012-03-20 22:21:05+00:00,L7,408.88,,,322.06,325.21,318.80,315.09,317.04,309.00,315.92
2012-06-01 22:15:35+00:00,L7,243.26,,,126.54,50.00,314.56,316.23,317.45,312.25,311.79
2012-07-10 22:21:41+00:00,L7,298.16,295.22,301.82,,,,,,,328.14
2012-12-26 22:17:20+00:00,L7,312.08,305.10,310.87,323.13,323.84,320.01,,,,306.30
2013-02-12 22:17:23+00:00,L7,317.11,315.32,316.10,325.46,328.63,312.94,,,,307.49
2013-02-19 22:23:08+00:00,L7,331.99,317.17,322.79,328.43,336.38,332.84,330.82,319.35,318.57,319.16
2013-03-07 22:23:07+00:00,L7,,,,,,,,,230.30,286.19
2013-04-01 22:17:14+00:00,L7,333.37,326.86,331.94,338.58,341.43,336.25,,,,
2013-04-25 22:22:56+00:00,L8,319.45,326.68,324.86,333.24,335.92,329.89,328.48,320.33,321.84,322.27
2013-05-10 22:22:50+00:00,L7,315.52,315.30,,,,,,,,
2013-05-11 22:23:06+00:00,L8,396.56,329.92,335.61,343.91,347.08,341.04,340.47,336.19,336.06,342.94
2013-06-20 22:16:49+00:00,L7,304.06,,,,,298.64,298.28,303.72,301.66,
2013-07-05 22:28:57+00:00,L8,301.74,296.58,300.24,315.96,323.43,309.38,312.75,313.60,307.29,313.00
2013-08-06 22:28:59+00:00,L8,403.75,306.48,313.18,327.75,343.51,329.45,323.48,324.80,315.39,318.61
2013-08-30 22:22:25+00:00,L7,297.51,290.13,293.41,309.71,318.14,316.66,317.83,313.71,313.11,313.52
2013-08-31 22:22:50+00:00,L8,396.74,302.20,302.63,326.95,331.44,330.42,326.58,329.81,325.02,330.75
2013-09-07 22:28:59+00:00,L8,385.07,311.56,323.11,330.68,338.12,331.89,329.80,326.32,328.86,331.56
2013-09-23 22:28:51+00:00,L8,428.90,322.19,325.92,333.43,338.79,335.34,333.66,327.95,338.52,347.03
2013-11-18 22:23:08+00:00,L7,411.74,326.23,333.50,,,,,,,
2013-11-26 22:28:58+00:00,L8,324.15,313.33,317.50,326.95,328.44,326.07,322.64,319.08,309.68,318.76
2013-12-04 22:23:18+00:00,L7,317.51,315.95,320.42,329.72,335.50,329.01,324.40,,,
2013-12-12 22:28:32+00:00,L8,424.63,308.65,314.80,318.04,323.64,320.78,315.84,315.25,312.36,323.68
2013-12-13 22:17:31+00:00,L7,316.27,306.64,310.28,318.64,318.49,316.07,315.66,311.47,307.02,307.46
2013-12-28 22:28:47+00:00,L8,399.59,309.78,312.87,319.99,321.93,317.27,314.25,313.52,305.79,310.50
2014-01-05 22:23:24+00:00,L7,,,,,,,,311.97,311.57,308.13
2014-01-29 22:28:27+00:00,L8,310.23,314.57,328.94,336.35,339.09,337.18,328.52,332.08,322.42,323.91
2014-01-30 22:18:02+00:00,L7,,,,,324.70,323.12,317.75,313.31,294.34,291.69
2014-02-06 22:23:51+00:00,L7,,,,,,316.71,318.27,320.76,314.02,317.64
2014-02-15 22:17:56+00:00,L7,,,,331.87,340.22,332.37,329.27,326.70,325.86,329.54
2014-02-23 22:21:32+00:00,L8,426.90,312.66,309.68,316.90,326.52,317.34,318.97,314.03,309.75,311.05
2014-03-11 22:21:43+00:00,L8,426.74,321.45,322.01,329.53,330.14,330.54,330.87,314.69,315.07,319.07
2014-03-19 22:18:05+00:00,L7,335.46,324.26,324.88,334.53,340.08,332.92,331.59,325.91,325.81,
2014-03-27 22:21:25+00:00,L8,303.88,303.40,308.33,319.62,323.22,319.74,314.28,312.40,306.31,307.72
2014-04-19 22:26:52+00:00,L8,399.79,315.86,325.41,331.37,336.09,329.17,326.73,324.62,328.09,332.07
2014-05-05 22:26:35+00:00,L8,392.84,310.81,312.18,320.07,327.87,327.92,330.29,327.91,329.36,328.82
2014-05-13 22:24:16+00:00,L7,301.55,325.69,339.40,337.82,338.36,329.68,339.43,339.35,335.49,
2014-05-29 22:24:20+00:00,L7,290.78,289.40,291.64,332.27,319.58,310.39,299.55,300.61,,
2014-06-22 22:26:41+00:00,L8,631.00,272.90,284.95,289.48,306.00,304.65,,426.27,,
2014-07-16 22:24:29+00:00,L7,,,,,,,,,328.72,346.30
2014-07-17 22:21:03+00:00,L8,302.34,306.12,308.16,317.32,334.27,331.28,334.91,329.86,327.43,330.64
2014-08-02 22:21:10+00:00,L8,396.49,305.65,310.13,331.47,341.28,331.66,333.71,328.31,331.64,324.05
2014-08-18 22:20:51+00:00,L8,300.12,294.66,293.88,306.32,314.25,307.83,317.56,316.09,,
2014-10-28 22:27:08+00:00,L8,428.12,318.14,325.68,329.02,337.05,326.74,324.58,321.30,314.66,329.45
2014-11-06 22:21:25+00:00,L8,426.68,322.28,328.25,337.60,340.56,333.39,331.61,326.14,330.19,341.43
2014-11-29 22:27:33+00:00,L8,304.12,301.15,303.50,314.39,318.76,309.55,311.77,304.18,301.97,303.37
2014-12-15 22:27:04+00:00,L8,437.88,324.70,330.33,336.40,337.35,335.71,329.26,331.83,323.49,324.53
2014-12-24 22:21:17+00:00,L8,381.27,326.70,323.88,334.87,335.00,329.56,329.38,326.98,331.20,336.58
2014-12-31 22:27:23+00:00,L8,300.10,300.17,299.88,297.25,302.82,299.62,309.82,304.78,299.56,299.48
2015-01-08 22:25:32+00:00,L7,,,,,324.70,322.67,322.43,315.27,316.54,325.38
2015-01-16 22:26:59+00:00,L8,400.56,307.04,308.21,318.43,321.91,317.54,316.41,312.67,305.32,306.33
2015-01-24 22:25:34+00:00,L7,332.11,323.13,325.68,334.67,339.78,334.20,,,,
2015-02-02 22:19:52+00:00,L7,309.72,303.86,310.10,,,,,316.45,310.45,308.25
2015-02-25 22:25:48+00:00,L7,,,,,,,,,,310.93
2015-03-13 22:25:54+00:00,L7,330.74,318.65,322.30,332.05,337.43,330.80,329.44,325.76,,
2015-03-14 22:20:23+00:00,L8,426.74,317.45,322.90,333.26,335.86,332.16,326.36,324.98,323.12,322.13
2015-07-27 22:26:58+00:00,L8,301.34,299.74,300.43,314.75,319.96,314.06,313.25,310.88,304.35,301.31
2015-08-04 22:26:46+00:00,L7,,,,,,,331.14,331.13,327.53,333.22
2015-08-21 22:20:33+00:00,L8,316.06,310.57,313.71,328.46,339.82,338.93,333.17,335.19,329.47,338.12
2015-09-21 22:26:55+00:00,L7,,,,,323.85,315.00,311.40,316.11,306.27,309.10
2015-09-22 22:20:46+00:00,L8,,,,,,,,,234.03,
2015-09-29 22:26:59+00:00,L8,422.91,318.17,326.64,334.28,339.00,333.50,328.00,329.45,325.64,338.12
2015-10-16 22:21:25+00:00,L7,,,,101.28,,,321.86,320.78,310.34,314.63
2015-10-24 22:21:16+00:00,L8,426.95,,,312.78,316.43,307.63,308.42,302.64,301.92,303.93
2015-12-10 22:28:04+00:00,L7,347.56,310.19,315.07,324.78,329.36,,,,,
2015-12-26 22:28:17+00:00,L7,314.90,303.50,304.60,315.33,317.04,308.67,,,,
2016-01-03 22:27:03+00:00,L8,424.05,318.25,324.24,328.12,331.47,325.60,326.16,321.48,316.33,319.58
2016-01-19 22:27:03+00:00,L8,426.48,306.93,307.09,318.72,322.04,315.56,322.09,314.54,305.51,312.71
2016-02-12 22:28:50+00:00,L7,301.43,303.13,297.20,302.59,,,,,,
2016-03-07 22:27:14+00:00,L8,315.94,315.05,317.44,325.69,329.36,320.00,321.10,315.77,312.52,306.75
2016-03-16 22:20:36+00:00,L8,411.86,312.23,315.32,320.85,324.44,319.16,314.68,314.54,304.43,308.12
2016-04-08 22:26:35+00:00,L8,407.88,340.50,342.45,348.46,354.21,342.41,337.74,336.97,354.15,364.20
2016-05-02 22:29:20+00:00,L7,305.02,307.47,307.93,312.51,321.27,312.77,317.86,309.62,301.86,307.57
2016-05-10 22:26:31+00:00,L8,317.64,,,,,,331.96,339.37,341.90,346.75
2016-05-18 22:29:22+00:00,L7,485.64,,312.12,,,322.65,,,,320.68
2016-06-11 22:26:39+00:00,L8,302.73,302.53,302.90,315.24,318.31,307.19,308.74,305.78,303.99,301.89
2016-06-27 22:27:11+00:00,L8,589.71,,326.67,325.78,320.95,310.39,305.64,305.29,307.14,309.92
2016-06-28 22:23:45+00:00,L7,256.52,251.24,281.17,295.78,,,,342.66,,
2016-07-06 22:21:05+00:00,L8,396.76,307.10,309.76,331.35,338.75,334.20,331.92,331.70,331.23,343.50
2016-07-14 22:23:44+00:00,L7,302.81,,300.14,,,,,137.03,,
2016-07-21 22:29:33+00:00,L7,392.86,322.35,313.72,332.27,332.86,332.41,328.80,332.35,327.64,333.24
2016-07-30 22:23:48+00:00,L7,,,,,,,,,,
2016-08-06 22:29:35+00:00,L7,326.37,324.15,323.97,330.67,337.98,330.15,330.37,325.97,338.63,
2016-08-22 22:29:37+00:00,L7,396.70,339.94,349.91,,,,,,,
