,dates,chi0314-0000,chi0314-0001,chi0314-0002,chi0314-0003,chi0314-0004,chi0314-0005,chi0314-0006,chi0314-0007,chi0314-0008,chi0314-0009,chi0314-0010,chi0314-0011,chi0314-0012,chi0314-0013,chi0314-0014,chi0314-0015,chi0314-0016,chi0314-0017,chi0314-0018,chi0314-0019,chi0314-0020,chi0314-0021,chi0314-0022,chi0314-0023,chi0314-0024,chi0314-0025
0,1985-01-25 14:04:03+00:00,210.0454981338052,212.51494865963866,224.46372487996678,222.91940264520258,220.74022320595907,229.3264421321846,240.14934502005073,231.31293892989657,224.87078337612746,219.3629812510954,210.7782797182827,205.40483861209003,211.0266952474944,208.816993963125,201.84921571192362,200.75190763104806,201.44542558209622,218.3111982512965,219.27994055753948,217.9817733524823,221.08047936161597,220.8073673125698,220.75971333215227,223.9081294391682,222.53784329795084,221.0260859993716
1,1986-01-28 14:00:46+00:00,207.31828827908848,210.77371438363582,216.79941320326398,211.0092719307687,205.59979118506192,213.75143518559827,226.63224506480782,220.4551587420694,215.5826345003433,212.853813291992,205.6883633996613,199.20872755809293,202.359623879471,196.99704242883774,195.4920103236235,187.8038855132805,183.45207701440384,204.0289173582356,202.89266473510318,210.9945451458271,225.19346637598497,222.515294109685,219.81355168331433,223.5315589924459,218.90575686904953,208.90998341187202
2,1986-02-04 14:06:47+00:00,212.1655883429209,216.83805113145996,226.91299269706778,224.2605966855774,219.6746967477272,228.12717031655436,239.79544158288942,236.7815272516806,230.90149970428618,219.35214155881636,217.850435379297,208.98620880596556,217.4291087479553,215.06968188297873,204.2859456891771,201.0777111681749,210.52999006393813,222.14799648362253,219.1205170279148,228.56428458742846,227.91999648517648,220.90288074891424,218.64433347636702,221.56947803254084,222.32874064626972,219.376423599482
3,1986-03-01 14:00:01+00:00,212.08463102022253,213.7187170823902,227.76056928434977,220.52798539483496,218.2962536602501,224.66711894516837,234.56154482979542,231.29914193400515,227.63607018129403,218.1692575457352,209.81665539369556,205.06363587448504,209.83534513164287,194.49830219795984,186.49325309391944,188.99452877940132,185.06489535623953,204.6054885229748,213.7674458110493,223.36482164456558,227.67397077773836,224.18418562899657,223.54310333571527,226.5885562833884,209.00335477687898,205.91473514287088
4,1986-04-02 13:59:23+00:00,213.98257637887045,220.6928675914856,231.1483010010097,221.24144440849116,219.42547266912533,226.7386210209241,234.1592491869955,232.2409851309398,227.9628526385763,214.7657754535622,207.48311001937276,200.64555686033938,211.4370315750725,203.9165469613687,201.95713050037088,207.16415297932755,204.0782447694151,222.73876753857235,215.3072557085172,224.97703218077152,217.8209609843299,216.6064901774909,214.73470788843275,216.64103173224734,210.84004934049509,212.40685923606947
5,1986-05-04 13:58:38+00:00,205.8242757976428,203.19943851997996,198.00251839826907,197.0429143342354,193.6449577824021,201.20851016136186,214.67672087388834,197.09368808121727,188.26588891853984,191.75647397726607,185.41687583776286,178.7522019917142,194.09932998715738,188.13686235674456,178.54071835272748,190.3469003561169,191.60523336808,207.2118464671092,201.3435561191672,205.65345802675006,208.53199885320467,208.39557155659014,202.91014094606635,201.42939024790033,,
6,1986-05-20 13:58:12+00:00,200.32282364392398,188.0988358474887,193.84812304395172,193.1594284805156,186.02138672964125,194.32298768106983,211.1322025943608,200.937229073212,190.7382203025426,193.54885425753668,181.81192268352257,182.50534139733915,197.0699007032946,188.74528999888926,181.69132467715056,190.1551518634568,196.6902718247132,210.80428101680593,208.21539615104598,204.3576398341001,213.14538853616477,216.8423618995066,217.6831998554071,205.57507329968738,192.2893033763834,195.36110653226413
7,1986-06-05 13:57:43+00:00,214.13146922713102,205.60254529292308,205.65641191440434,204.16713142877106,208.6695095636273,216.31111824719343,230.58666850956564,225.4803286155513,218.31193421643133,212.9998876636679,198.16527267531754,198.1753834986897,217.46340967601301,199.4466062544517,188.71367232306784,203.24585889701078,205.97590480227095,229.28112695212593,214.35518117923667,222.00566652972623,224.89857244521104,213.77520147287157,211.29529407960112,201.94083234641332,,192.0015967309982
8,1986-08-31 14:00:53+00:00,191.70359983535806,196.00291071077305,196.65847899391687,194.14063900591427,196.4362192059942,204.82039998719847,217.6971115580261,200.91669483532894,196.7861421103994,195.78065810627407,180.9790397372463,183.18844337722112,191.09694808313296,185.7950161519839,167.9474556331879,180.45801686072414,183.42689401773697,199.55504524720618,196.9007254047391,199.92302191947763,205.30299158621236,205.72592750255308,201.8810060807037,201.13172172390398,181.82114050682094,186.85417209938467
9,1986-09-16 14:00:22+00:00,206.77923802526536,198.49640566444037,204.44192002222144,202.56056756585042,203.08747979176295,212.34602222277613,226.30824711206412,215.2180910278205,208.84883288965898,205.26194537454626,199.61632301633972,202.7774489804523,208.33479408014836,197.8842268524687,188.060972260208,192.73498310724486,200.5774435751622,210.00969999532145,214.8415579380271,218.60637130139884,217.30792006909817,214.8843426420095,212.7613511047332,208.68158222766908,193.24540204930636,203.75451515067692
10,1986-11-03 13:58:46+00:00,211.17860611959364,209.3852027412894,209.15233206726862,210.29626705073002,205.11174417986317,215.66667847776063,230.43209575988348,219.10750108684266,214.02633474548688,206.0217657163975,206.3491702011203,202.8255786140614,208.86889019654174,203.69547527726897,192.86109557524708,197.2190593364331,206.6904732942808,210.5819924443946,216.7081675750652,218.37246292590632,226.08933007091477,227.6949308250759,218.10800692121228,225.25656649744028,216.39782360567878,208.20695583962126
11,1986-12-14 13:52:25+00:00,209.03887013401064,201.77700362790966,213.86633176177722,209.21329297968703,208.14347597803368,218.1898115191097,235.34908597639006,223.97758878179516,214.73599956994238,206.85031992118635,207.6404566848748,208.03618268574053,206.40760346530578,203.78123497473203,196.5604103144775,197.33165134671137,199.47578107056992,207.25202417980594,210.80526342139166,213.42441064468716,214.9526616697518,217.2821656282953,221.38740894919826,224.43403154247991,217.86317379423218,211.42913065532696
12,1986-12-30 13:52:55+00:00,215.63285192237475,215.91421949848004,221.4130777569624,215.56060272848634,211.5629910921215,220.72148071612094,230.82709262044003,229.41126833960345,221.02436907969488,214.1310104896818,206.36958039862944,195.40811807212742,202.7042300414026,199.0391648356685,189.0870761990353,193.9357708347708,204.75071526313627,210.62315148299388,219.04898387782754,216.32924207620442,224.26261556075025,223.22070840532024,214.64147920191,220.135773637523,220.60930325996685,210.9176099081776
13,1987-01-31 13:53:53+00:00,208.43599420357722,209.1279359866443,221.04049671748538,218.93540354674323,216.55552828985455,223.42012260874475,235.49755483491663,226.8393344745023,210.83424593262907,205.54085885508468,197.6111364835921,189.80283877940107,192.0257362127577,182.33286381551113,175.42576255888113,180.6951286250719,176.8953271640412,201.59173567374722,199.7245194343594,202.0543815340153,210.2466268197687,208.55912375772897,213.3482364311845,211.36881550575401,210.67360981671095,203.56944617778402
14,1987-02-07 14:00:21+00:00,213.35130328960128,215.96974560738093,229.57705058929037,224.38608147545244,220.16203811044608,228.93639930364964,236.83451728702553,233.35448902955952,222.66997269534144,216.24923850128184,206.93666304732878,200.43019862871074,204.22809616939693,199.30801439568268,186.74537228394004,195.7307308057032,194.69959428952927,209.46959236257268,212.5787988116872,222.15404503891298,224.72600170161934,222.85023855616876,225.5514789194359,220.18167733309062,215.7142470113467,211.39320890627923
15,1987-03-27 14:02:09+00:00,223.03924703967087,221.62555213192212,234.3469845304265,227.96273169811727,229.74539845259278,237.31489002096959,247.46005721535454,244.35768519875825,234.04301605022764,224.3649511559297,219.94432988505758,215.16100060301798,217.12117902919215,213.2855778764105,188.40612578757205,197.70261992300652,205.74542196503344,222.22858373833893,220.90437349148687,224.16400297267103,236.42924279179226,225.07026107264704,226.30536960544165,229.47184727415987,221.20508646093296,209.3656739912801
16,1987-10-21 14:07:25+00:00,211.58808363367046,199.397945947444,203.06748807596475,198.25053538632395,199.17644820876555,204.91916295963557,223.12074743921968,216.3910302233073,207.63919287532457,203.74658863762002,190.89437925882297,194.89580778044444,199.84002913913304,192.17575506451306,188.6813124601413,199.94036021105043,210.38730262409342,217.1532816533535,231.92923868639156,230.40628912675763,233.02808661813935,228.94465388040268,221.8998430046454,216.06935311942294,203.58166755804905,201.42294088621472
17,1987-11-06 14:07:44+00:00,200.08304221314515,196.03275591657695,198.36550753918343,198.9965791514973,201.7261078263577,207.77469891872798,224.30378684633428,220.41616147437492,208.40834853785444,201.62675983627588,195.9489867582769,197.52589107722918,205.14264909800218,192.2032701884679,186.74500251102972,188.95973961757414,197.6180976784778,208.72281410574712,225.65040543614145,219.59815604084167,223.3601404284934,217.63766250074474,220.93826618161398,212.66767737983406,191.66839201575564,193.65926807393245
18,1987-12-08 14:08:17+00:00,205.48103359860005,208.06298838234065,210.41019947610576,206.67188766067207,206.9409629001277,217.56152012378053,228.52853590551965,225.28001252450878,215.79517924277874,211.4078834066799,195.63571991039097,189.2168016567802,199.56040547324622,198.35474801076177,195.65340763268725,201.143889534328,204.19669649383985,213.0370883334385,223.43633092857667,220.39768151882433,225.39172613414496,216.683814952662,217.11285538738554,210.07097217825856,205.75790553499712,202.38254770610894
19,1987-12-24 14:08:32+00:00,213.1521986589529,212.62879256151643,221.2890144463868,215.07391422213232,211.4376145270339,223.12538845812622,236.06519861796966,234.50842671688028,222.09724116406124,213.92341936920351,209.57369175369058,201.1587597011582,205.76951994705212,200.5864709118952,195.7719591225445,200.98678882085204,207.2660103194732,217.49991290377915,230.51787366594513,227.34098522790902,229.26080312003086,222.33074822579357,217.99577899764515,221.0923646275141,212.6025223331073,204.89733242694848
20,1988-01-18 14:02:48+00:00,209.40514126590787,209.15463424796565,224.20597308502056,223.38642836759732,225.40416117221224,231.8208967842167,243.45457901600548,236.43801855512248,225.08498863571833,215.78775098741332,205.6422429931703,199.09349847071553,202.84906852885027,196.70082813801986,191.91176253718345,193.79198234918678,201.07836143302615,216.13415063189953,224.00589767724938,224.91865927460802,233.8874037290234,218.6856541851045,218.2721371874388,225.1273731958926,214.42479382546685,204.28638628723917
21,1988-04-07 14:03:45+00:00,208.49882685461012,212.51716179415067,220.93502769272115,219.90562720614133,218.8396079657893,227.53615256125602,237.8241336577929,224.90880952161476,215.86774100858693,212.56003837664795,207.63682069450485,200.47634467369627,209.41237797921522,206.445520617925,198.32978710264544,209.19904813346398,208.76396246750122,224.80698681610045,218.87974277469024,217.45179300583757,218.80782586267154,216.57983800157808,213.17255696853252,218.36347478535535,208.20342358420612,205.19289113235885
22,1988-04-30 14:10:04+00:00,209.37456137177503,209.71073393859874,217.6735819807242,212.3685386159852,211.60243879234508,211.82374752272216,232.5630799617216,220.44049082387875,213.71444434130257,207.948589683426,198.06174909854042,196.22624306796192,208.08975946557916,207.48966292511514,192.94850220804622,201.3959871806491,198.48144058881073,211.96461814097694,207.76315198628532,214.94689635030298,224.579769806761,220.25966070338254,214.90921057184806,223.01108515437448,218.1618892068466,206.32905171101726
