dates,sar2172-0000,sar2172-0001,sar2172-0002,satname
1984-10-13 09:36:13+00:00,272.67,,280.11,L5
1987-10-06 09:33:02+00:00,272.99,,319.94,L5
1999-08-05 09:52:52+00:00,266.35,167.59,267.92,L7
1999-08-12 09:59:01+00:00,269.47,166.05,271.04,L7
1999-08-21 09:52:49+00:00,266.48,167.26,268.06,L7
1999-08-28 09:59:04+00:00,267.66,166.02,267.06,L7
1999-09-06 09:52:52+00:00,268.92,168.07,270.49,L7
1999-09-13 09:58:35+00:00,269.67,167.85,271.51,L7
1999-09-22 09:52:53+00:00,269.27,168.15,270.84,L7
1999-10-08 09:52:59+00:00,268.01,169.78,269.59,L7
1999-10-15 09:59:06+00:00,267.91,167.19,269.48,L7
1999-10-31 09:59:01+00:00,267.99,166.72,269.57,L7
1999-11-09 09:52:52+00:00,249.29,165.38,250.9,L7
1999-11-16 09:58:37+00:00,268.17,171.33,269.75,L7
1999-12-02 09:58:56+00:00,266.46,172.29,268.04,L7
1999-12-18 09:59:04+00:00,266.4,169.31,267.97,L7
1999-12-27 09:52:45+00:00,302.05,,302.06,L7
2000-01-03 09:58:33+00:00,271.92,170.85,273.49,L7
2000-02-04 09:58:30+00:00,267.44,170.04,269.01,L7
2000-02-13 09:52:41+00:00,272.14,168.25,273.71,L7
2000-02-29 09:52:35+00:00,269.11,168.17,270.69,L7
2000-03-07 09:58:42+00:00,265.86,170.09,267.44,L7
2000-03-16 09:52:31+00:00,249.81,169.41,251.41,L7
2000-03-23 09:58:44+00:00,270.94,167.51,272.51,L7
2000-04-01 09:52:28+00:00,271.09,167.92,272.66,L7
2000-04-24 09:58:27+00:00,262.49,163.66,264.07,L7
2000-05-03 09:52:12+00:00,271.36,167.52,272.73,L7
2000-05-19 09:52:01+00:00,264.24,168.14,265.82,L7
2000-06-04 09:51:49+00:00,265.15,166.91,266.73,L7
2000-06-11 09:57:36+00:00,248.32,163.75,249.92,L7
2000-06-20 09:51:46+00:00,250.17,166.45,251.68,L7
2000-07-06 09:51:32+00:00,259.09,167.53,260.15,L7
2000-07-13 09:57:37+00:00,258.74,165.12,260.33,L7
2000-07-22 09:51:16+00:00,267.54,168.88,269.12,L7
2000-07-29 09:56:55+00:00,265.0,165.52,266.58,L7
2000-08-07 09:51:02+00:00,270.21,168.65,271.78,L7
2000-08-14 09:57:13+00:00,262.73,167.05,264.32,L7
2000-08-23 09:50:57+00:00,267.69,167.97,269.27,L7
2000-08-30 09:57:02+00:00,270.98,168.78,272.55,L7
2000-09-08 09:50:41+00:00,242.23,168.06,243.85,L7
2000-09-15 09:56:19+00:00,268.33,170.09,269.9,L7
2000-10-17 09:56:17+00:00,271.04,168.58,272.61,L7
2000-10-26 09:50:15+00:00,250.28,167.37,251.7,L7
2000-11-02 09:56:06+00:00,269.25,168.73,270.82,L7
2000-11-18 09:56:04+00:00,266.51,162.5,268.09,L7
2000-11-27 09:50:19+00:00,261.78,169.85,263.36,L7
2000-12-04 09:56:27+00:00,266.04,170.34,267.62,L7
2000-12-13 09:50:21+00:00,265.12,170.48,266.7,L7
2000-12-20 09:56:09+00:00,264.67,155.62,266.25,L7
2001-01-05 09:56:33+00:00,267.13,167.73,268.71,L7
2001-01-21 09:56:15+00:00,273.84,170.0,275.41,L7
2001-02-06 09:56:32+00:00,270.66,174.06,272.23,L7
2001-02-22 09:56:07+00:00,269.19,166.83,271.98,L7
2001-03-03 09:50:17+00:00,269.64,167.33,271.21,L7
2001-03-19 09:50:10+00:00,272.52,167.7,274.09,L7
2001-04-04 09:50:00+00:00,258.13,170.15,259.72,L7
2001-04-11 09:56:14+00:00,274.48,166.12,276.05,L7
2001-05-13 09:55:39+00:00,270.18,167.02,271.75,L7
2001-05-22 09:49:48+00:00,266.84,167.34,268.42,L7
2001-05-29 09:55:55+00:00,269.8,167.5,271.37,L7
2001-06-07 09:49:35+00:00,270.0,169.3,271.57,L7
2001-06-14 09:55:19+00:00,263.03,165.35,264.61,L7
2001-06-23 09:49:22+00:00,258.94,172.04,260.53,L7
2001-06-30 09:55:29+00:00,254.22,159.84,255.82,L7
2001-07-25 09:49:12+00:00,266.61,169.02,268.19,L7
2001-08-01 09:55:16+00:00,268.09,168.7,269.66,L7
2001-08-10 09:48:54+00:00,267.19,169.13,268.76,L7
2001-08-26 09:48:43+00:00,271.41,168.39,272.98,L7
2001-09-11 09:48:31+00:00,270.43,166.87,272.0,L7
2001-09-18 09:54:35+00:00,271.75,168.38,273.32,L7
2001-10-13 09:48:08+00:00,268.97,175.13,270.54,L7
2001-10-20 09:54:02+00:00,245.24,169.3,247.83,L7
2001-10-29 09:48:14+00:00,270.55,169.01,272.12,L7
2001-11-05 09:54:07+00:00,272.06,166.78,273.63,L7
2001-12-07 09:54:41+00:00,247.82,174.16,249.43,L7
2001-12-23 09:54:49+00:00,269.49,169.8,271.06,L7
2002-01-08 09:54:28+00:00,268.42,171.39,270.0,L7
2002-01-17 09:48:45+00:00,255.87,170.0,257.46,L7
2002-02-09 09:55:02+00:00,268.28,168.03,269.85,L7
2002-03-13 09:55:01+00:00,273.18,167.42,274.75,L7
2002-03-21 09:43:47+00:00,242.99,,266.22,L5
2002-04-14 09:54:56+00:00,268.49,168.53,270.06,L7
2002-04-23 09:48:42+00:00,268.53,169.27,270.1,L7
2002-04-30 09:54:58+00:00,260.21,166.37,261.79,L7
