dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,satname
2001-06-05 21:55:40+00:00,286.0,286.96000000000004,294.44,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.15,,,,,,,,,,,,,,,,,L7
2001-09-09 21:54:36+00:00,218.68,247.73999999999998,,,374.5,385.44,,,,,,,,,,,527.65,547.48,527.4399999999999,,,,,499.5,527.32,466.36,482.69,,462.4,484.62,,445.93,430.29,397.04,376.68,363.26,376.68,417.1,426.31,418.59,404.46,396.92,410.62,414.82,415.89,439.98,447.40999999999997,452.98,454.27,443.7164705882353,444.89,434.66,443.86,427.68,438.4,441.31,454.51,449.33,459.63,455.99,470.28,461.58,442.4564705882353,423.05,426.19,432.32,452.68,464.82,,460.5,439.51,409.5,,,369.04,404.47,438.38,,,,,,,,,,,,,291.5,301.2,315.09,L7
2001-09-25 21:54:28+00:00,212.42999999999998,232.57,,294.90999999999997,334.81,,,,,,,,472.3866666666667,426.94,451.59,473.34,512.71,530.08,522.36,523.6057142857144,533.8392307692308,,,508.53999999999996,513.9,466.87,466.46,436.34999999999997,473.16,475.8,438.04,426.23,400.24,377.2257142857143,373.7366666666667,380.09,405.87,413.24,410.29571428571427,402.37571428571425,403.9066666666667,402.9566666666667,413.17571428571426,410.84,414.66,425.1166666666667,447.32,443.75,445.10571428571427,446.9747058823529,445.25,442.50666666666666,440.5266666666667,431.12,457.3666666666667,458.11,463.51,450.71,452.55571428571426,454.7666666666667,458.5266666666667,456.09999999999997,441.5447058823529,442.79571428571427,442.92285714285714,441.46,455.52,454.0,444.8566666666667,434.15,427.5366666666667,400.21,386.92,369.64,359.61,376.44,393.77,,,,,377.1305263157895,,443.68,,,,,,283.17,291.02,310.9066666666667,L7
2001-10-11 21:54:09+00:00,201.38,216.53,251.62,288.17999999999995,334.08,,,,,418.49,409.1742105263158,446.38428571428574,463.00444444444446,427.3,,494.19666666666666,505.18666666666667,545.1966666666666,513.7099999999999,540.9285714285714,547.0523076923077,526.4066666666666,,,,453.3066666666667,456.17,428.58,472.89,452.29,435.0,412.77,384.0966666666667,369.86857142857144,366.95444444444445,371.76,400.21,396.17,393.5185714285714,388.08857142857147,391.1044444444445,394.07444444444445,398.3985714285715,399.5866666666667,400.8366666666667,422.50444444444446,429.4,433.77,434.1985714285714,431.23176470588237,427.36,422.56444444444446,425.63444444444445,411.11,445.18444444444447,439.32,439.58,416.15999999999997,430.24857142857144,444.02444444444444,444.3644444444445,438.95,433.3317647058824,428.29857142857145,424.4942857142857,424.40999999999997,430.31,422.9066666666667,404.70444444444445,390.11,,379.2933333333333,383.46,,,362.88,377.24,,,,,,,,,,,,,,,,L7
2002-02-16 21:54:54+00:00,234.92000000000002,,289.01,308.88,319.03,328.82,,348.36538461538464,368.97714285714284,396.26,428.3194736842105,443.87857142857143,460.8777777777778,,484.37666666666667,505.19666666666666,535.6766666666666,543.7866666666666,547.51,541.4871428571429,529.4107692307692,527.8266666666666,536.32,529.0066666666667,512.1166666666667,496.7666666666667,491.63,,473.26,449.86,434.03,429.58,423.8266666666667,425.14714285714285,,417.08,412.43,403.93,408.1971428571428,409.40714285714284,418.8777777777778,421.7477777777778,428.34714285714284,438.94666666666666,,445.04777777777775,441.28999999999996,448.53,450.41714285714284,455.96,463.06,460.7477777777778,450.6877777777778,454.17,456.6477777777778,465.34,465.09,459.2,450.2371428571428,452.4577777777778,457.9377777777778,460.28999999999996,454.6,460.47714285714284,456.80857142857144,452.03999999999996,447.58,446.12666666666667,440.6277777777778,428.59999999999997,430.5877777777778,420.2133333333333,414.07,386.01,377.30333333333334,384.98,380.49,373.30333333333334,351.15956521739133,334.18571428571425,,384.49842105263156,398.91418604651165,404.59,,,,,,327.25,325.99,335.4377777777778,L7
2002-06-24 21:54:52+00:00,,,,,,,,,,,,,421.40222222222224,429.85,455.7933333333333,471.9133333333333,,509.05333333333334,545.55,526.6071428571429,502.9661538461539,,498.11,483.8433333333333,511.4133333333333,,476.73,,440.94,427.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-08-27 21:54:00+00:00,,,,,324.26,355.29,377.9433333333333,396.66923076923075,406.15857142857146,409.81,404.9063157894737,419.7142857142857,428.6111111111111,445.34,481.9566666666667,494.69666666666666,514.8766666666667,541.2466666666667,561.89,565.9285714285714,,560.2466666666667,536.14,507.19666666666666,498.69666666666666,468.0266666666667,458.44,439.0,439.33,436.06,428.49,416.42,396.3866666666667,386.18857142857144,384.3411111111111,384.97,377.37,357.64,362.83857142857147,361.27857142857147,367.2911111111111,374.5311111111111,391.6385714285714,406.5466666666667,405.8466666666667,396.01111111111106,408.34,419.18,420.2685714285714,419.3864705882353,422.58,423.82111111111107,423.5811111111111,421.95,424.3511111111111,424.3,426.4,430.6,432.3885714285714,432.5611111111111,431.32111111111107,431.19,422.0764705882353,419.22857142857146,413.19428571428574,414.53,414.55,417.8866666666667,415.8311111111111,412.57,401.1011111111111,390.4633333333333,386.8,366.34,360.5133333333333,367.6,366.72,358.24333333333334,338.5586956521739,309.46285714285716,308.9481818181818,,308.7753488372093,324.76,341.69,350.63909090909095,333.1211111111111,305.26111111111106,291.90857142857146,297.57,319.13,354.14111111111106,L7
2002-10-14 21:53:43+00:00,245.35999999999999,,319.96,331.65999999999997,359.51000000000005,362.03000000000003,379.9533333333333,,,,,,,,,,,,,,,594.9566666666666,573.58,545.6766666666666,525.0866666666666,470.5566666666667,454.08,429.94,,,,418.36,408.3966666666667,406.1871428571428,398.8711111111111,386.68,371.87,366.5,354.8771428571428,361.72714285714284,391.57111111111107,399.6011111111111,397.97714285714284,390.3366666666667,391.2866666666667,397.7911111111111,397.81,394.83,416.0071428571428,440.2152941176471,444.1,435.9011111111111,431.3011111111111,408.32,418.7111111111111,420.53000000000003,431.81,420.61,442.7471428571428,442.2811111111111,427.4711111111111,424.37,413.01529411764704,413.4971428571428,430.46857142857147,442.15000000000003,452.3,444.1166666666667,455.2411111111111,451.74,,411.0133333333333,,,405.5333333333333,386.08,370.0,,314.2634782608696,320.5257142857143,327.8863636363636,355.52210526315787,319.5023255813953,285.27,313.54,320.9081818181818,319.4111111111111,312.45111111111106,322.51714285714286,350.48,402.14,454.1011111111111,L7
2002-12-01 21:54:16+00:00,,236.52,,303.57000000000005,,330.39,352.01,374.7076923076923,395.96857142857147,401.98,406.38421052631577,431.19428571428574,463.05,481.66,508.71,524.46,538.35,546.2,551.95,549.3385714285714,551.3453846153847,555.59,544.14,507.62,483.37,465.34,449.32,444.45000000000005,432.71,434.16,434.37,421.77,417.73,402.62857142857143,385.43,381.35,365.7,360.69,370.73857142857145,366.6485714285715,368.27,377.05,380.31857142857143,398.84,406.95,392.57,392.92,404.89,411.29857142857145,409.76588235294116,418.55,432.05,432.85,435.73,413.6,413.57,421.5,444.63,443.16857142857145,430.86,413.04,419.85,423.39588235294116,416.78857142857146,413.14428571428573,419.15000000000003,422.74,421.64,412.13,406.99,406.59,388.8,374.43,374.31,383.21,374.9,370.99,359.14,309.28391304347826,278.59285714285716,287.9563636363636,299.7826315789474,307.11976744186046,311.48,293.63,292.0681818181818,310.1,333.76,360.27857142857147,388.41,431.89,453.86,L7
2003-01-18 21:54:30+00:00,210.39,242.47,,321.71999999999997,,344.19,368.3,387.5023076923077,408.37571428571425,419.22,413.5421052631579,437.4228571428571,462.6133333333333,485.26,510.24,523.5699999999999,542.86,551.86,569.18,560.7157142857143,568.8746153846154,556.1700000000001,552.4200000000001,512.0699999999999,489.65,473.64,445.67,469.32,436.08,436.89,439.01,435.73,427.08,412.87571428571425,392.6633333333333,390.09,378.77,368.55,380.93571428571425,374.5157142857143,370.9633333333333,382.6633333333333,395.81571428571425,417.8,430.65,410.1533333333333,397.2,408.68,418.8257142857143,416.1664705882353,419.09,428.12333333333333,432.2633333333333,461.03,415.9633333333333,412.15999999999997,419.86,460.31,451.98571428571427,435.8633333333333,429.4533333333333,419.08,419.1764705882353,434.0157142857143,414.58285714285716,409.14,413.44,426.13,408.0833333333333,390.26,395.74333333333334,369.93,367.24,388.95,416.49,393.46,377.28,378.06,330.7552173913043,294.11857142857144,288.6027272727273,299.12631578947367,297.7088372093024,296.7,283.47,301.9063636363636,328.6133333333333,359.1033333333333,398.1557142857143,433.11,458.74,419.06333333333333,L7
2003-04-08 21:54:47+00:00,,,348.89,,,,,,465.93428571428575,470.61,,,471.96444444444444,468.13,468.9766666666667,474.5766666666667,491.1766666666667,517.4366666666666,526.18,540.6142857142856,539.6492307692307,548.7766666666666,539.69,523.8766666666667,500.0166666666667,443.7066666666667,449.68,424.99,445.24,460.26,444.4,436.28,419.1066666666667,407.76428571428573,395.9844444444445,377.07,368.19,356.94,357.25428571428574,364.82428571428574,362.68444444444447,350.2344444444445,364.0842857142857,392.9266666666667,397.3066666666667,401.09444444444443,403.90999999999997,396.35,402.50428571428574,405.3723529411765,419.60999999999996,433.22444444444443,439.30444444444447,427.46,434.53444444444443,427.12,422.92999999999995,427.64,445.57428571428574,447.21444444444444,438.24444444444447,427.7,416.01235294117646,415.00428571428574,424.1771428571428,411.73999999999995,410.99,409.7966666666667,428.84444444444443,428.04999999999995,427.83444444444444,416.6133333333333,,434.74,419.2633333333333,393.93,379.64,,,,,,277.7,277.88,308.21,332.64181818181817,353.19444444444446,389.81444444444446,400.8342857142857,403.78,419.55,431.9244444444445,L7
2003-04-24 21:54:46+00:00,,,,,,,,,,475.39,,,484.21777777777777,471.99,468.6466666666667,477.8966666666667,497.9966666666667,513.6866666666666,521.92,536.1357142857144,537.2769230769231,554.0666666666666,545.41,532.0466666666666,,492.7866666666667,448.13,420.68,450.13,464.56,441.48,433.62,424.3266666666667,413.2157142857143,400.6977777777778,387.94,372.79,357.65,361.5357142857143,367.62571428571425,369.42777777777775,362.78777777777776,377.3857142857143,387.4866666666667,394.31666666666666,401.0877777777778,403.02,403.45,395.0257142857143,411.45882352941175,425.8,434.6877777777778,446.66777777777776,427.38,434.8277777777778,434.9,423.94,421.89,437.0057142857143,441.6877777777778,435.66777777777776,427.8,426.4088235294118,420.5257142857143,427.8028571428572,421.6,421.8,407.5966666666667,427.80777777777774,438.79,440.4977777777778,420.37333333333333,,409.39,418.4233333333333,408.3,364.0,,304.1443478260869,,,,287.3011627906977,279.45,,348.56,362.4377777777778,381.34777777777776,400.05571428571426,397.95,416.57,438.3277777777778,L7
2003-07-29 21:54:29+00:00,210.84,227.66,,323.43,323.94,361.59,,,434.85571428571427,447.98,444.49842105263156,452.0528571428572,465.0422222222222,464.61,476.5333333333333,478.1333333333333,486.3333333333333,505.31333333333333,534.98,,,,554.23,514.1633333333333,485.7833333333333,456.6033333333333,424.74,445.28000000000003,426.68,427.06,420.66,425.92,,,391.90222222222224,386.99,372.19,361.41,372.7157142857143,382.80571428571426,371.64222222222224,370.5522222222222,374.8357142857143,385.9533333333333,,,396.96,410.62,417.2057142857143,412.51235294117646,409.03,415.0422222222222,426.6822222222222,456.88,422.44222222222226,426.59999999999997,428.96999999999997,,,418.14222222222224,421.40222222222224,413.82,410.81235294117647,407.9657142857143,394.7628571428572,415.16999999999996,421.22,427.25333333333333,401.51222222222225,,,,366.58,380.89,402.4666666666667,387.79,383.34,382.99666666666667,330.33086956521737,285.7185714285714,271.5018181818182,266.5052631578948,265.29186046511626,,,,,,,,,,L7
2003-10-17 21:54:15+00:00,241.03,,330.24,355.71999999999997,,,,,,,,,,,,463.97,477.73,502.29999999999995,,,,,,484.03,,,442.42,427.43,427.22,436.41,465.69,461.01,428.75,389.6642857142857,378.2733333333333,386.19,,,349.39428571428573,358.12428571428575,356.00333333333333,363.25333333333333,360.5242857142857,355.79,375.11,388.2033333333333,383.11,403.64,386.45428571428573,,,419.3533333333333,411.9633333333333,,434.37333333333333,428.52000000000004,419.26000000000005,408.28,405.4642857142857,414.2733333333333,417.05333333333334,423.04,,409.6042857142857,404.1371428571428,386.73,381.44,387.03,413.7833333333333,414.67,421.2833333333333,426.98,,432.24,,,,,,298.09142857142854,339.00272727272727,327.61,323.3530232558139,352.67,384.40000000000003,405.18636363636364,416.6633333333333,,338.2742857142857,,,421.7733333333333,L7
2003-10-25 21:44:04+00:00,,214.82,,346.65,337.13,364.91,379.1466666666667,400.0330769230769,449.05,461.93,433.641052631579,440.42,452.0688888888889,452.87,468.2233333333333,470.5133333333333,495.6333333333333,512.6533333333333,546.06,540.7099999999999,551.5261538461539,545.5933333333334,,484.2333333333333,464.18333333333334,447.50333333333333,416.33,441.03,420.97,438.48,440.03,425.74,434.49333333333334,413.06,396.3488888888889,384.65,376.38,366.39,368.87,371.13,364.0288888888889,374.5688888888889,384.19,398.6433333333333,410.1533333333333,396.8488888888889,398.08,396.83,406.01,403.6064705882353,405.42,410.2688888888889,410.11888888888893,474.82,432.7288888888889,424.04,419.6,,430.59,411.7888888888889,407.9488888888889,405.68,420.4964705882353,421.69,384.6,393.83,407.81,423.1633333333333,405.1688888888889,397.25,394.17888888888893,381.2166666666667,366.53,392.91,432.3666666666667,406.69,400.75,410.1666666666667,356.8843478260869,329.3,330.0763636363636,322.7331578947369,326.4572093023256,339.17,345.83,395.1481818181818,392.2488888888889,357.9488888888889,366.94,384.06,420.08,443.73888888888894,L5
2003-11-18 21:54:39+00:00,243.87,265.78000000000003,333.59,,,,,,478.86571428571426,,,,486.9611111111111,460.49,452.37666666666667,453.4566666666667,465.2366666666667,486.44666666666666,502.56000000000006,521.8457142857143,528.2753846153846,526.7466666666667,500.28,,,433.74666666666667,419.54,407.82000000000005,434.43,444.7,443.91,428.17,395.6366666666667,398.0157142857143,400.0511111111111,,,350.56,348.6957142857143,347.49571428571426,356.7811111111111,361.6711111111111,371.0057142857143,372.9866666666667,368.7666666666667,367.70111111111106,378.13,374.29,,,409.86,415.3711111111111,422.2411111111111,411.09,,,,,,,,,,,,,,,,411.62,414.6111111111111,410.7233333333333,410.02000000000004,,,,,,,,,,,,,,370.3711111111111,379.2411111111111,,,401.67,451.6711111111111,L7
2003-12-04 21:54:43+00:00,192.68,237.51999999999998,271.32,324.21999999999997,357.15000000000003,384.26000000000005,411.76,439.34923076923076,467.3628571428572,477.78,479.3747368421053,487.2914285714286,,,463.74,468.14,479.82,492.71,508.2,526.1828571428571,534.6984615384615,530.76,519.2,496.69,471.31,,,436.40999999999997,438.93,448.33,444.98,432.2,414.1,406.92285714285714,400.2,393.61,379.54,,,358.8728571428572,361.97,371.39,381.8128571428572,385.88,389.3,387.47,381.17,389.86,402.97285714285715,,,,416.84,430.05,430.44,420.41,408.04,410.95,416.72285714285715,420.59,430.03,429.92,,,393.69142857142856,388.21000000000004,390.08,398.92,400.94,401.68,407.05,405.5,398.95000000000005,390.45,385.62,,,371.45,344.14130434782606,309.5842857142857,292.92545454545456,287.7442105263158,294.1332558139535,304.32,332.82,371.3727272727273,381.42,372.6,380.6228571428572,394.67,,,L7
2004-01-21 21:55:26+00:00,,,270.1,333.28000000000003,,,383.63,405.5015384615385,444.62857142857143,461.35,448.8368421052632,461.9142857142857,482.2133333333333,484.8,490.74,484.2,492.23,,,,542.583076923077,536.96,555.1700000000001,502.19,481.49,460.59,434.33,456.09000000000003,432.58,433.79,,,432.73,416.85857142857145,398.3233333333333,393.62,376.65,371.98,374.08857142857147,373.80857142857144,373.3533333333333,382.3533333333333,,,409.12,394.0733333333333,392.82,410.79,420.22857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
