dates,nzd0098-0000,nzd0098-0001,nzd0098-0002,satname
1999-08-26 22:04:44+00:00,,390.83,393.49,L7
1999-09-27 22:04:48+00:00,406.27,393.53,394.87,L7
1999-11-14 22:04:42+00:00,406.70,391.44,394.25,L7
2000-01-01 22:04:37+00:00,384.28,363.66,383.38,L7
2000-01-17 22:04:35+00:00,400.70,394.97,390.05,L7
2000-05-24 22:03:46+00:00,406.16,394.79,393.82,L7
2000-08-12 22:02:54+00:00,407.27,391.38,391.13,L7
2000-10-15 22:01:56+00:00,,388.99,386.07,L7
2001-01-03 22:02:12+00:00,402.78,394.78,396.14,L7
2001-03-08 22:02:09+00:00,,380.66,378.71,L7
2001-03-24 22:01:59+00:00,400.20,387.80,382.33,L7
2001-06-28 22:01:09+00:00,410.38,392.52,393.14,L7
2001-08-15 22:00:38+00:00,,388.01,390.17,L7
2001-10-02 22:00:04+00:00,390.46,,,L7
2001-12-21 22:00:29+00:00,404.05,389.70,384.63,L7
2002-01-22 22:00:40+00:00,408.16,392.34,395.08,L7
2002-03-27 22:00:37+00:00,402.58,388.11,381.18,L7
2002-06-15 22:00:19+00:00,,398.28,401.56,L7
2002-07-17 22:00:08+00:00,418.94,395.30,399.00,L7
2002-08-02 22:00:01+00:00,,388.55,389.54,L7
2003-08-05 22:00:11+00:00,405.29,391.36,393.61,L7
2003-09-14 21:49:18+00:00,410.74,397.04,397.00,L5
2003-09-30 21:49:30+00:00,408.47,395.26,391.49,L5
2003-11-09 22:00:18+00:00,401.91,391.37,393.54,L7
2003-12-03 21:50:19+00:00,413.39,393.33,385.78,L5
2003-12-19 21:50:27+00:00,402.22,388.91,380.05,L5
2004-04-01 22:01:04+00:00,406.43,389.50,387.75,L7
2004-06-20 22:00:50+00:00,402.88,392.89,385.20,L7
2004-07-06 22:00:48+00:00,405.09,395.52,394.90,L7
2004-07-22 22:00:44+00:00,411.62,396.04,397.49,L7
2004-07-30 21:54:28+00:00,412.00,404.59,393.66,L5
2004-08-23 22:00:35+00:00,408.64,391.79,397.80,L7
2004-10-10 22:00:20+00:00,398.19,389.32,386.58,L7
2004-11-11 22:00:45+00:00,391.21,388.18,,L7
2004-11-27 22:00:53+00:00,401.71,385.85,382.61,L7
2004-12-21 21:57:36+00:00,391.71,389.49,393.58,L5
2005-01-14 22:01:13+00:00,395.08,394.00,396.79,L7
2005-02-23 21:58:31+00:00,407.71,392.79,390.40,L5
2005-03-03 22:01:30+00:00,419.60,,394.54,L7
2005-03-11 21:58:44+00:00,395.41,390.97,389.05,L5
2005-04-28 21:58:59+00:00,412.56,402.13,395.18,L5
2005-07-09 22:01:14+00:00,,396.27,398.52,L7
2005-07-17 21:59:35+00:00,406.74,394.31,381.04,L5
2005-08-10 22:01:10+00:00,407.33,394.83,394.43,L7
2005-09-19 21:59:56+00:00,409.74,386.02,382.66,L5
2005-11-14 22:01:17+00:00,400.99,390.28,389.58,L7
2005-11-22 22:00:23+00:00,408.77,389.10,386.97,L5
2005-11-30 22:01:24+00:00,396.58,384.85,383.97,L7
2006-02-18 22:01:53+00:00,395.21,386.15,382.15,L7
2006-04-07 22:01:51+00:00,404.43,389.15,393.06,L7
2006-05-17 22:03:57+00:00,409.05,402.99,397.17,L5
2006-06-10 22:01:49+00:00,407.12,397.14,392.45,L7
2006-07-28 22:01:30+00:00,416.40,396.31,400.81,L7
2006-10-16 22:01:19+00:00,397.99,394.42,392.42,L7
2006-11-25 22:06:19+00:00,403.66,407.96,,L5
2006-12-11 22:06:28+00:00,424.89,,,L5
2007-01-04 22:02:01+00:00,404.33,393.30,389.44,L7
2007-05-12 22:02:11+00:00,412.63,396.49,396.07,L7
2007-05-28 22:02:04+00:00,,395.83,390.89,L7
2007-11-20 22:01:58+00:00,402.38,386.68,389.74,L7
2008-02-24 22:02:02+00:00,389.13,380.87,384.47,L7
2008-04-28 22:01:53+00:00,404.46,389.44,391.62,L7
2008-05-14 22:01:48+00:00,408.46,394.28,391.62,L7
2008-05-30 22:01:41+00:00,406.61,403.63,390.28,L7
2008-08-02 22:01:03+00:00,398.59,388.86,391.41,L7
2008-10-29 21:55:24+00:00,402.32,381.57,365.51,L5
2009-01-25 22:01:34+00:00,396.37,386.82,,L7
2009-02-02 21:57:22+00:00,409.23,393.25,388.17,L5
2009-06-02 22:02:15+00:00,416.33,393.58,392.57,L7
2009-06-18 22:02:13+00:00,415.96,399.32,391.57,L7
2009-07-04 22:02:11+00:00,405.08,387.32,387.75,L7
2009-07-20 22:02:06+00:00,412.47,394.53,392.73,L7
2009-08-05 22:02:01+00:00,,396.91,396.71,L7
2009-08-21 22:01:59+00:00,400.06,390.50,383.97,L7
2009-09-06 22:01:59+00:00,,,387.97,L7
2009-11-25 22:02:33+00:00,395.58,390.36,392.04,L7
2010-01-12 22:03:17+00:00,398.16,385.99,381.86,L7
2010-02-05 22:02:41+00:00,404.64,,,L5
2010-03-17 22:03:57+00:00,397.44,378.51,388.40,L7
2010-05-04 22:03:59+00:00,402.06,398.04,400.38,L7
2010-06-21 22:03:58+00:00,410.85,391.27,391.95,L7
2010-07-07 22:04:01+00:00,410.79,392.36,390.07,L7
2010-07-23 22:04:02+00:00,410.48,388.83,388.28,L7
2011-01-07 22:01:44+00:00,407.25,389.70,385.25,L5
2011-03-12 22:01:43+00:00,408.61,396.02,390.70,L5
2011-05-07 22:05:25+00:00,400.16,386.52,385.81,L7
2011-05-23 22:05:23+00:00,408.91,393.40,396.10,L7
2011-07-10 22:05:20+00:00,,399.80,390.68,L7
2011-07-26 22:05:18+00:00,410.98,401.27,392.15,L7
2011-08-27 22:05:11+00:00,,392.11,389.35,L7
2011-09-12 22:05:05+00:00,,389.16,389.36,L7
2012-04-07 22:05:52+00:00,397.12,377.98,378.47,L7
2012-05-09 22:06:27+00:00,389.53,378.26,382.88,L7
2012-05-18 22:00:20+00:00,,,392.40,L7
2012-06-26 22:06:18+00:00,411.62,396.38,397.53,L7
2012-11-17 22:07:47+00:00,395.83,381.87,380.81,L7
2013-01-04 22:07:58+00:00,,390.89,384.70,L7
2013-02-05 22:08:01+00:00,399.68,389.72,387.20,L7
2013-03-25 22:07:51+00:00,396.80,390.76,386.72,L7
2013-04-10 22:07:50+00:00,,,361.05,L7
2013-05-20 22:13:50+00:00,,396.62,390.02,L8
2013-05-28 22:07:35+00:00,,403.37,,L7
2013-06-05 22:13:51+00:00,,391.50,384.59,L8
2013-06-21 22:13:43+00:00,411.21,391.30,392.38,L8
2013-06-29 22:07:21+00:00,414.73,393.19,401.53,L7
2013-07-07 22:13:48+00:00,408.62,394.20,395.25,L8
2013-08-16 22:07:07+00:00,,387.23,387.39,L7
2013-09-17 22:07:29+00:00,397.47,383.40,380.52,L7
2013-10-11 22:13:41+00:00,,,387.79,L8
2013-10-19 22:07:51+00:00,400.81,392.90,394.35,L7
