dates,satname,nzd0098-0000,nzd0098-0001,nzd0098-0002
2016-12-30 22:14:08+00:00,L7,393.26,378.26,368.12
2017-01-31 22:13:49+00:00,L7,393.64,374.48,367.21
2017-03-12 22:11:33+00:00,L8,,,319.97
2017-05-07 22:14:16+00:00,L7,417.28,408.90,399.85
2017-05-23 22:14:19+00:00,L7,412.17,398.19,402.26
2017-05-31 22:11:25+00:00,L8,410.25,393.03,392.28
2017-06-08 22:14:24+00:00,L7,411.65,403.62,396.15
2017-06-16 22:11:31+00:00,L8,410.00,394.11,393.07
2017-07-02 22:11:35+00:00,L8,400.79,392.21,394.99
2017-07-18 22:11:40+00:00,L8,,,399.72
2017-09-20 22:11:58+00:00,L8,402.44,386.88,385.54
2018-01-10 22:11:54+00:00,L8,410.60,395.51,396.52
2018-01-26 22:11:45+00:00,L8,410.68,397.75,398.71
2018-03-07 22:13:06+00:00,L7,,,
2018-04-08 22:12:39+00:00,L7,,,
2018-04-24 22:12:23+00:00,L7,,401.63,406.59
2018-05-02 22:10:57+00:00,L8,394.97,375.30,369.89
2018-05-18 22:10:46+00:00,L8,405.03,389.86,376.95
2018-06-27 22:11:16+00:00,L7,413.07,394.55,394.25
2018-07-05 22:10:54+00:00,L8,410.11,397.09,396.78
2018-07-13 22:10:57+00:00,L7,393.78,374.37,340.00
2018-08-06 22:11:10+00:00,L8,409.59,398.31,399.13
2018-08-30 22:10:04+00:00,L7,392.24,377.80,373.09
2018-09-07 22:11:24+00:00,L8,409.65,395.97,404.21
2018-09-15 22:09:43+00:00,L7,404.37,392.92,389.66
2018-09-23 22:11:29+00:00,L8,405.88,392.49,393.95
2019-01-05 22:06:53+00:00,L7,393.44,376.01,370.87
2019-02-14 22:11:33+00:00,L8,,389.64,388.44
2019-03-02 22:11:29+00:00,L8,408.30,395.57,396.11
2019-04-11 22:03:48+00:00,L7,,,
2019-05-29 22:02:00+00:00,L7,412.43,408.72,409.00
2019-06-06 22:11:35+00:00,L8,377.18,363.06,355.47
2019-06-14 22:01:26+00:00,L7,405.55,404.00,
2019-06-22 22:11:40+00:00,L8,402.53,387.23,383.23
2019-07-16 22:00:13+00:00,L7,,400.39,390.27
2019-07-24 22:11:48+00:00,L8,,378.01,372.73
2019-08-09 22:11:55+00:00,L8,411.62,395.80,397.25
2019-08-25 22:11:59+00:00,L8,412.54,400.14,401.17
2019-09-18 21:57:31+00:00,L7,396.81,386.95,378.44
2019-11-21 21:54:43+00:00,L7,,,394.42
2019-12-07 21:53:57+00:00,L7,,,
2019-12-31 22:12:02+00:00,L8,403.20,386.79,373.16
2020-01-08 21:52:18+00:00,L7,,,
2020-01-16 22:11:59+00:00,L8,402.74,384.87,372.28
2020-01-24 21:51:31+00:00,L7,398.78,387.36,376.57
2020-02-01 22:11:53+00:00,L8,,,
2020-02-25 21:49:52+00:00,L7,,379.39,365.38
2020-04-21 22:11:21+00:00,L8,,396.38,396.02
2020-05-07 22:11:12+00:00,L8,405.56,393.02,391.85
2020-06-08 22:11:24+00:00,L8,404.19,386.68,381.85
2020-06-16 21:43:22+00:00,L7,418.73,408.58,398.86
2020-06-24 22:11:32+00:00,L8,,363.26,339.29
2020-07-02 21:42:25+00:00,L7,421.12,402.51,401.51
2020-07-10 22:11:39+00:00,L8,,393.75,391.07
2020-07-26 22:11:44+00:00,L8,,393.15,396.26
2020-08-03 21:40:27+00:00,L7,393.71,381.06,376.71
2020-10-06 21:36:19+00:00,L7,395.22,379.62,369.15
2020-10-22 21:35:17+00:00,L7,,,392.90
2020-11-15 22:12:06+00:00,L8,396.65,386.83,377.10
2020-12-09 21:31:55+00:00,L7,405.64,396.32,400.44
2020-12-17 22:12:09+00:00,L8,393.47,377.30,367.97
2021-02-03 22:11:56+00:00,L8,394.27,381.43,371.48
2021-02-19 22:11:51+00:00,L8,405.96,394.67,390.76
2021-03-23 22:11:37+00:00,L8,409.96,394.76,396.54
2021-04-24 22:11:25+00:00,L8,,399.68,400.67
2021-05-02 21:20:50+00:00,L7,,,393.49
2021-05-18 21:19:29+00:00,L7,,398.20,389.99
2021-05-26 22:11:31+00:00,L8,385.17,364.85,363.15
2021-06-03 21:18:07+00:00,L7,,,
2021-06-11 22:11:38+00:00,L8,402.36,386.37,375.19
2021-06-19 21:16:49+00:00,L7,,,
2021-07-13 22:11:43+00:00,L8,403.95,388.56,382.41
2021-07-21 21:14:07+00:00,L7,,395.42,392.37
2021-08-22 21:11:18+00:00,L7,,384.95,372.46
2021-11-06 22:12:48+00:00,L9,393.60,374.10,367.39
2021-11-10 21:04:07+00:00,L7,403.89,399.87,391.68
2021-11-18 22:12:08+00:00,L8,405.05,391.71,389.64
2021-11-26 21:02:34+00:00,L7,434.30,420.36,402.12
2021-12-28 22:12:06+00:00,L9,,394.28,396.21
2022-01-13 20:57:57+00:00,L7,393.51,380.24,378.60
2022-01-13 22:12:02+00:00,L9,,377.03,378.15
2022-02-14 20:54:45+00:00,L7,406.64,386.98,370.99
2022-02-14 22:12:01+00:00,L9,406.17,390.58,391.21
2022-03-18 20:51:37+00:00,L7,,,
2022-03-26 22:11:35+00:00,L8,405.65,391.09,393.35
2022-04-03 20:50:05+00:00,L7,399.65,387.09,368.55
2022-04-03 22:11:45+00:00,L9,404.19,387.53,373.16
2022-05-05 22:11:31+00:00,L9,399.35,385.11,376.46
2022-05-06 20:44:37+00:00,L7,,,391.26
2022-05-21 22:11:19+00:00,L9,409.53,394.70,391.16
2022-06-09 20:43:06+00:00,L7,,,
2022-06-14 22:11:59+00:00,L8,406.40,395.46,396.60
2022-06-26 20:42:04+00:00,L7,,,342.32
2022-07-08 22:11:39+00:00,L9,,394.33,391.07
2022-07-16 22:12:03+00:00,L8,402.91,389.26,383.29
2022-07-30 20:39:33+00:00,L7,,,
2022-08-09 22:11:58+00:00,L9,,400.37,401.31
2022-08-11 20:32:43+00:00,L7,,376.24,344.82
2022-08-25 22:12:02+00:00,L9,412.34,,
2022-09-14 20:29:30+00:00,L7,,,
2022-09-26 22:12:10+00:00,L9,391.51,370.18,364.72
2022-10-06 20:32:53+00:00,L7,412.62,392.12,390.84
2022-10-20 22:12:23+00:00,L8,381.30,379.59,
2022-10-23 20:30:45+00:00,L7,402.71,388.78,379.68
2023-01-21 20:22:24+00:00,L7,385.82,361.34,355.56
2023-02-09 22:12:09+00:00,L8,396.51,384.97,369.43
2023-03-01 20:19:31+00:00,L7,408.32,386.61,363.94
2023-03-13 22:11:47+00:00,L8,399.06,388.76,381.47
2023-03-18 20:14:51+00:00,L7,418.47,393.65,354.16
2023-03-21 22:11:55+00:00,L9,407.35,387.72,380.27
2023-04-09 20:13:47+00:00,L7,,383.05,
2023-05-16 22:11:04+00:00,L8,,,396.52
2023-05-18 20:05:32+00:00,L7,,,
2023-06-01 22:11:07+00:00,L8,415.95,398.75,404.99
2023-06-09 22:11:12+00:00,L9,405.39,388.47,376.12
2023-06-25 22:11:08+00:00,L9,392.29,376.64,373.10
2023-07-27 22:11:26+00:00,L9,410.00,398.45,400.20
2023-07-28 19:58:33+00:00,L7,,,
2023-08-20 22:11:47+00:00,L8,396.84,386.77,376.59
2023-08-24 19:57:10+00:00,L7,,,
2023-09-15 19:51:48+00:00,L7,,406.66,360.18
2023-10-12 19:48:46+00:00,L7,406.09,385.80,374.33
2023-10-23 22:11:59+00:00,L8,404.47,392.82,396.90
2023-11-08 22:11:57+00:00,L8,,,398.74
2023-11-24 22:12:03+00:00,L8,396.34,386.23,384.46
2024-01-11 22:11:56+00:00,L8,403.62,383.92,376.82
2024-02-04 22:12:07+00:00,L9,410.03,399.24,396.53
2024-02-20 22:11:56+00:00,L9,409.01,401.91,408.99
2024-02-28 22:11:48+00:00,L8,396.99,384.72,368.04
2024-03-07 22:12:00+00:00,L9,410.42,396.03,398.88
2024-04-16 22:11:19+00:00,L8,408.61,395.08,397.45
2024-05-10 22:11:24+00:00,L9,,386.88,374.78
2024-05-18 22:10:55+00:00,L8,409.17,395.56,397.02
2024-06-11 22:11:06+00:00,L9,,375.10,357.10
2024-06-27 22:10:53+00:00,L9,397.32,381.11,367.30
2024-07-05 22:11:09+00:00,L8,404.76,389.53,384.61
2024-08-06 22:11:21+00:00,L8,405.28,389.12,386.48
2024-08-22 22:11:34+00:00,L8,393.84,380.66,371.30
2024-09-23 22:11:42+00:00,L8,401.28,389.43,388.57
2024-11-18 22:11:59+00:00,L9,389.15,369.42,367.37
2024-12-04 22:12:00+00:00,L9,379.49,367.70,362.81
2024-12-28 22:11:50+00:00,L8,398.27,389.73,385.38
2025-01-05 22:11:55+00:00,L9,405.72,389.00,373.28
2025-01-13 22:11:54+00:00,L8,397.59,382.56,376.00
2025-01-29 22:11:52+00:00,L8,402.55,386.46,373.31
2025-02-06 22:11:55+00:00,L9,410.96,395.48,395.20
2025-02-14 22:11:48+00:00,L8,393.51,371.53,364.15
2025-04-11 22:11:41+00:00,L9,,385.50,386.89
2025-04-27 22:11:32+00:00,L9,405.33,386.98,386.60
2025-05-21 22:11:16+00:00,L8,412.09,402.72,406.74
2025-06-06 22:11:18+00:00,L8,,395.87,402.23
2025-07-16 22:11:36+00:00,L9,396.55,375.76,368.61
2025-07-24 22:11:41+00:00,L8,404.83,389.93,389.70
2025-08-01 22:11:42+00:00,L9,,390.89,392.01
2025-08-09 22:11:49+00:00,L8,405.15,387.45,386.65
2025-08-17 22:11:54+00:00,L9,403.92,387.45,388.96
2025-10-04 22:12:06+00:00,L9,431.78,378.77,
2025-11-05 22:12:10+00:00,L9,402.53,386.12,387.91
2025-11-13 22:12:04+00:00,L8,407.96,386.77,393.54
2025-12-07 22:12:09+00:00,L9,394.28,373.54,364.75
