dates,nzd0383-0000,nzd0383-0001,nzd0383-0002,nzd0383-0003,nzd0383-0004,nzd0383-0005,nzd0383-0006,nzd0383-0007,nzd0383-0008
2000-09-13 22:04:02+00:00,136.41661689505855,133.5081204244613,134.85583290378693,140.31833541795436,147.62506236100552,142.69160533129158,134.37569013717555,105.11348576860537,104.37009008999263
2000-09-20 22:10:03+00:00,125.82217904149209,140.5309520282602,154.4053441997325,157.7491535994822,160.4323099432057,161.42890512927238,144.9268593156216,139.92642893018893,138.49069834974006
2000-11-07 22:09:53+00:00,135.28713687702168,143.19550600253342,137.9585942776186,150.75739249088792,153.38272545955826,151.26434399332032,146.9775892095569,139.2939792394103,133.34633901455982
2000-12-18 22:03:49+00:00,126.36978196724115,141.1743181438659,150.05138734595224,151.06456660158247,151.8215399424251,154.43393206743136,148.42730131780567,142.455212951679,169.69874677078437
2001-01-03 22:03:48+00:00,127.14491750192518,139.57147835053505,148.5155921684109,160.57474573754362,171.27531821619195,168.51648894385076,152.42037061022035,135.16529758380747,177.93650109593926
2001-01-10 22:10:03+00:00,123.34501524149015,120.70902568899888,137.84122405936165,149.8744637522731,151.31613906233108,156.79190389904653,152.03604937724916,133.09306479522348,127.31643058485727
2001-03-08 22:03:44+00:00,130.11148950554477,132.2264101408766,146.03122581313198,156.16276189545977,160.43123814680808,155.29588849168985,163.08922881118053,150.36927797190418,116.42919175711683
2001-03-15 22:09:51+00:00,132.58470984464327,134.06093931190688,146.27874530877878,157.61347113850607,166.06344487798302,172.02500367933536,162.25733389487016,148.69708625584235,141.8216557973702
2001-03-31 22:09:43+00:00,130.42226617263466,139.71665107200002,138.76281676766328,147.50304211680034,162.43265144972514,168.597330767716,157.64405547598398,145.45481170865108,149.97581267939378
2001-05-02 22:09:39+00:00,135.04718871304019,136.32371957848255,139.0966500564207,149.42369510766156,151.45091208393308,150.00466874985176,145.87779183605215,128.34395395117426,97.63423992079626
2001-05-11 22:03:21+00:00,230.13223391419945,,,,74.99214325545681,,199.46349760209588,187.63740668040532,170.83768653823276
2001-06-03 22:09:16+00:00,,,,,,,,219.5922381799269,
2001-06-19 22:09:05+00:00,189.91239463144285,125.4541498300811,139.11934236250792,144.54762884110085,144.50955522862574,144.51633520719002,138.74178305480612,134.2563212026638,
2001-06-28 22:02:45+00:00,156.33828340407888,124.67665279247767,126.07833831459153,129.19088698978393,135.09704698692806,137.18651230552243,129.72429215998937,118.08932974559873,
2001-07-05 22:08:57+00:00,184.2609096600627,125.0183274929917,128.51038621295035,138.34121247321374,147.06871967059544,145.97440424212084,146.07521059101492,130.15839067728646,
2001-08-15 22:02:14+00:00,169.88151195101378,128.17805629012793,135.72206539190847,148.75836871619842,142.43513511060354,145.21812592368,131.64896140235115,121.66303919562573,
2001-08-31 22:02:05+00:00,153.21738757906655,130.66687601677597,139.44801096719803,140.72517431741662,142.82681873635963,149.42231919659721,140.6810277010626,123.25567526167703,75.91196050871486
2001-10-02 22:01:40+00:00,141.3013634648174,139.00789654619888,135.7847290346026,147.6523681979327,158.94181081646096,155.4834642377079,145.6117317136024,135.51656895862595,145.21376015334258
2001-11-03 22:01:46+00:00,139.68572345161488,143.78072036934924,128.21548873617957,140.8656802154391,149.50159914058116,142.99604669756567,131.7520234889989,131.01413005959913,127.01477939002713
2001-12-21 22:02:05+00:00,138.43864770164583,145.94356330366543,150.8958275684448,160.87614996607684,158.81009315332898,154.5220508103515,146.75028072731118,132.82749574531755,181.01087134358443
2002-02-07 22:02:17+00:00,136.2424333977587,133.13510716308798,146.27983595906235,150.92456096530438,152.5534826316508,150.26223185873388,140.9807666125003,131.62699851564184,149.06725434556637
2002-02-14 22:08:29+00:00,143.83468145907867,144.45584826367482,157.5737539380606,154.1502460099232,158.612930865466,161.35276157627925,151.84020814488872,137.36882017668867,170.58447818764228
2002-03-11 22:02:19+00:00,138.06454164901834,133.06992576349143,144.86468395946747,152.62210764494435,149.93051209215892,155.25134258777575,154.92115199646142,139.41853235627084,132.80920656466427
2002-05-14 22:02:07+00:00,164.82829644096728,122.15625881733918,134.726848776367,138.60070531289884,135.26642757033184,149.23036823864794,139.75556848402226,131.3244383949859,
2002-06-06 22:08:10+00:00,182.18790079075825,109.34058907553658,136.65255491942656,146.05606884063755,150.6249640976078,158.20769449645712,148.2378126218045,142.29893445282252,
2002-07-24 22:07:50+00:00,88.19108924829214,100.09682882031908,131.66284671992932,141.08876845223404,138.68905194610647,143.20367916159896,133.61991626915167,121.669728103104,
2002-08-18 22:01:33+00:00,125.74011306695971,126.83695579490195,127.57830437745302,139.23435090863106,144.34132023329067,138.6227897290695,135.2734920079194,119.01869738075354,90.04335655525654
2002-08-25 22:07:36+00:00,139.55916438892325,140.3487664008572,138.16485836708677,140.75869657996859,144.30080806068585,148.91624977249117,129.90471034115825,122.41415892201503,114.86594607831054
2002-10-05 22:01:07+00:00,134.50666513529683,135.7942158317182,148.50558277143492,157.30086916509967,166.55900800980254,163.92105628125702,152.6724295556177,134.68519387028385,116.2254281700523
2002-11-06 22:01:17+00:00,124.71694680152055,137.16378262586295,143.26606873061024,146.09193023394934,144.3490566743836,148.7596398352722,143.7428924994706,118.93671503378722,142.5070799844501
2002-11-29 22:07:49+00:00,144.3148192081665,131.15038050364632,151.0448157329009,153.86904735042128,151.15727170296827,152.92439007460146,153.67398265623976,132.05140144820376,136.1804627657581
2002-12-24 22:01:45+00:00,120.38336612755042,129.68764838414376,143.60558539259026,,,,,,
2002-12-31 22:07:56+00:00,137.75653952613905,131.97755553373725,147.8178016133906,150.3322205424006,158.5096713206772,162.0108456248776,157.40454460558806,151.07998298917985,148.4082369375603
2003-01-25 22:01:54+00:00,139.58057895108388,176.49360202993827,,,,,,,
2003-02-01 22:08:09+00:00,129.32473291556585,137.08312440200953,141.95778561728875,151.21199839514222,158.24536473418064,164.38115383247836,158.51057940601044,141.9773606913795,127.7130608543996
2003-02-26 22:02:04+00:00,112.14986616887404,128.46065190886594,136.36203916118833,151.71812359332003,151.7807078133076,151.2553442041197,151.49698001383885,140.85885009678194,144.9559309094806
2003-03-05 22:08:19+00:00,130.3362427126287,130.72848373563977,144.57317608936887,141.41628638274943,150.84942090951955,148.4192810881498,146.10271946292016,138.0698493212172,163.83792021382965
2003-03-30 22:02:06+00:00,222.83003925663593,,,,,,,,
2003-07-20 22:01:56+00:00,,,,,,,126.41606378097536,118.34576211556283,
2003-07-28 21:50:04+00:00,176.56583400551642,119.01894271643268,127.62755501825018,131.4424751841121,132.00936377616702,135.20698555576348,125.72261831358105,122.13256829722215,
2003-08-20 21:56:39+00:00,133.6628598337356,132.37130440845388,141.86386689555363,139.89489577079019,147.5979989938359,147.04883083218047,133.9738258559981,122.01744901590402,111.59362895545813
2003-08-28 22:07:57+00:00,168.35183635268737,129.95753050854995,141.3649028137974,151.51156829188704,,,,,
2003-08-29 21:50:38+00:00,129.59048505071064,126.55595749331796,129.68834747813804,134.56215168990764,131.25054042030905,138.11618303202061,136.23961347436114,122.1578883850838,94.56560987241885
2003-09-14 21:50:54+00:00,122.50177090635555,132.40135309750235,128.9242150522881,131.48016535285493,138.16534543366888,144.73327501885936,136.42861582639566,121.27430334355371,101.33351633526682
2003-09-21 21:57:11+00:00,105.51164764682503,118.61418465347988,120.16229350098315,126.85322355146491,135.57517422087685,145.9427243238978,144.9135023196636,127.45729191763348,110.15714034670034
2003-10-24 22:01:46+00:00,,,,,141.39300506099002,148.67794811543763,151.67877435080052,140.06000331432483,123.52754709747751
2003-11-17 21:51:45+00:00,136.0567729436869,134.68469174565104,134.46056888995665,141.51532339169938,141.14579606056776,149.56954065465322,131.1512062110847,120.31032373184024,145.0959213157017
2003-11-25 22:02:05+00:00,,,,,141.4777565902072,142.53783783621725,141.19750716710652,130.194816606603,125.82142213595796
2003-12-02 22:08:15+00:00,123.72159192830428,137.32410590040578,,,,,157.78145980621798,140.92606060227018,135.18268315406766
2003-12-03 21:51:55+00:00,122.29945288677692,127.99625896425157,133.80213904184635,139.19965758279156,149.30872869930502,157.71903889434677,152.428442313536,142.33644744431018,134.8515868928853
2003-12-10 21:58:05+00:00,124.015577462814,133.94938130074124,139.6710341680169,147.36376531213486,160.42159087538826,159.0654765309474,147.67311298821858,142.02029132200997,135.87936494836492
2004-01-03 22:08:30+00:00,126.41022540742354,147.81317430685414,152.6540026241213,165.68031872519575,,,,133.7377073523411,144.09113433288692
2004-01-04 21:52:10+00:00,125.07555899817322,135.3648975239326,140.1349572023024,150.47277699856963,146.70429085120918,147.27763848196537,142.2002818925044,129.58117026840372,151.3369231496276
2004-01-19 22:08:35+00:00,127.99353452558158,145.36694647858468,149.19975308157643,158.26014724136334,,,,,
2004-01-20 21:52:13+00:00,126.20379651534068,138.68854248692364,143.57391991209158,150.0820381732444,153.54173516962587,156.04607568150962,155.75874845381088,138.3320479143231,123.79918138861127
2004-02-05 21:52:16+00:00,116.2775468775315,127.5011545734011,139.88239995611787,147.50963681352727,148.34821870417957,151.3721609712667,144.25049567551173,135.46229178036978,123.8136041188913
2004-03-23 22:08:52+00:00,100.39122419487049,137.18516580087663,162.03483725688295,165.72119262827204,,,,,
2004-04-08 22:08:48+00:00,,139.820690494623,156.70749095735465,154.92902922066293,152.58361812477983,152.20055062571276,139.36446094795065,125.48613911235492,112.99774170779081
2004-04-25 21:53:23+00:00,138.7471383829244,132.90333248429846,140.4754815975861,137.48764267359405,134.7340624395743,132.0699574870472,119.17623575654338,111.79340928627796,101.86486280419123
2004-05-18 22:00:14+00:00,196.40743646200937,149.11720491830272,151.8071173391666,161.7483792926227,165.77037741144792,169.94258156352723,163.15140319705145,141.09744405797645,
2004-05-19 22:02:35+00:00,219.53350997969508,149.311183692168,,,,,,150.07072330061118,103.54682842224074
2004-05-26 22:08:45+00:00,162.44585953100852,133.93530218788973,143.88291611618678,158.2097437906124,146.59940832294856,148.9800173757387,133.87849389622403,,
2004-06-11 22:08:38+00:00,,,133.27536022645086,140.8377639855033,140.72074953604127,138.1010552604903,135.06746345180903,130.97826371484007,
2004-06-12 21:54:47+00:00,173.62213236420214,130.04452071584453,132.44221383294794,135.75068310220743,137.40157030506188,145.65951170033622,131.94499726999626,137.77786000435123,
2004-07-13 22:08:34+00:00,172.38484582880494,,,,,140.90884442372626,144.1089898570221,143.15758017740384,
2004-07-22 22:02:20+00:00,,,122.83392193339846,139.66277779317994,134.3069724492645,116.16546704016103,117.91108459006075,132.006007824623,
2004-07-29 22:08:26+00:00,,,,141.09189996213206,142.45866867324727,128.7054100697261,134.85264293076764,121.284118309412,
2004-08-23 22:02:11+00:00,152.60262795976334,133.49099313646997,140.88073553217032,,,,,,
2004-09-08 22:02:05+00:00,,,,,150.08912481958413,149.7005167146695,141.84588862889487,133.375704187349,126.82777574476039
2004-09-24 22:02:01+00:00,168.4507653704882,130.36678856195036,,,,,,128.36828782563907,113.7281748508724
2004-10-01 22:08:09+00:00,,129.1928767352367,135.58220814818998,154.51950073010426,157.9521909483679,160.5014064603985,150.96145660148562,137.4774778696428,125.71448553079975
2004-10-02 21:57:38+00:00,126.52508754071134,133.21680973386097,130.09952114027797,149.39875958936696,158.0659455941963,155.47160161939547,138.873599326303,120.81794115011462,118.20039496372907
2004-10-10 22:01:56+00:00,131.09714459915975,135.3880406330693,154.69102216524783,159.53069908232774,158.9120400790834,,,,
2004-10-18 21:57:59+00:00,134.17267096971347,135.34424838446196,140.2625235660862,153.40292435175851,156.8294662804931,153.98159951633198,140.50655863523914,,
2004-11-02 22:08:28+00:00,,139.83341447707045,146.81903990651978,159.73161244603565,162.0869765249798,161.2561402383723,150.1957650433679,134.55881141038392,185.13912070172913
2004-11-10 22:04:35+00:00,147.89227396441123,138.81563138123175,143.4312270075932,149.22084689187147,157.60445748665904,159.37246781112185,155.1962222792528,135.76368452491727,139.052704311651
2004-11-26 22:04:53+00:00,132.22517742692565,138.36045326869385,140.7683148944949,128.8827135984327,137.37116124118742,140.40102423054904,130.71418435109422,107.61891408345987,108.85183671712818
2005-02-23 22:00:07+00:00,134.54586995002478,129.45239995455535,127.881521754569,142.61760475018468,149.97187168440433,153.36990823731873,144.03558274023086,123.6322360583397,109.76295162139925
2005-03-03 22:03:05+00:00,125.84333809638508,128.39813030116147,142.0657387852612,156.23047819419992,,,,,
2005-03-18 22:06:34+00:00,114.04176701465666,136.5381205047556,145.9888213866113,159.8235852775645,159.70367955975289,157.29782496194352,139.49197178125104,134.7350111836619,144.2253048867454
2005-03-26 22:09:16+00:00,131.27444130010554,130.382148474087,140.8104938611072,151.41425717107248,160.03547576325448,160.03994490955856,150.3983384324319,142.8936493370835,
2005-03-27 22:00:27+00:00,127.32652750930333,118.06015765791068,130.27731110388473,147.1528897826225,156.63400548762417,161.72572779174251,150.45649382528038,136.43144787256185,136.3999192490735
2005-04-12 22:00:30+00:00,119.92977899393772,123.31027333321187,140.09510544423713,147.34599185448008,150.28954908013705,144.99961816657185,133.88506089878325,125.6132877167909,101.61256519874611
2005-05-14 22:00:42+00:00,137.89558106353135,115.32127466467637,126.97002133079476,139.49250658144692,138.93657770261896,147.3884873372165,135.79916429872912,118.38901019452892,113.27730529501198
2005-05-29 22:09:09+00:00,182.8869757615235,,,,130.62317397728205,121.97470944207141,98.53646892970785,101.62831590752693,106.70225538653364
2005-06-22 22:07:11+00:00,196.07316056455434,125.9394963129842,117.48474966962476,157.52115912381794,171.87692477325885,154.06616489383617,134.47836373885005,131.47384171863564,66.26375967394985
2005-06-23 22:02:49+00:00,186.92553959965034,124.69444021178481,138.12685154785535,149.2663683525307,144.77896626642087,144.8378585109939,143.68516929335746,,
2005-07-09 22:02:50+00:00,,132.9165749784023,138.43000187456687,148.3804113223265,147.7892887189237,150.94726077263834,142.56194469785305,128.99047954710915,
2005-07-25 22:02:49+00:00,,,201.49629614419027,,,,,,
2005-08-01 22:08:59+00:00,132.8254733681976,136.4178454512833,139.9430280440382,142.97413874031295,137.2453255358992,149.06986663372507,143.34433395153746,132.53579836543696,
2005-09-10 22:07:43+00:00,132.69783545792242,140.46692226495657,140.08265012140242,135.0522626210219,137.72178663134073,140.81015498178073,126.30729268408453,113.97421365096648,115.36985762212504
2005-09-11 22:02:29+00:00,,,,,138.4529809625794,144.02217649849226,137.08879575663653,117.63458311121975,112.43561664189887
2005-09-18 22:08:39+00:00,133.24366929992732,133.32000716092443,153.2275024143645,140.2336423450751,157.76418567727038,149.08327108386752,142.69439586571266,139.04618138388236,
2005-09-19 22:01:32+00:00,128.96042253899307,125.75900767856862,128.0208917582791,133.52228223344162,136.00885270296203,139.3358547317857,134.6155183081446,118.62279088630005,92.97975415104976
2005-09-27 22:02:29+00:00,,,,,,142.35417456532733,132.9738227715491,127.94996113674608,123.66259357635585
2005-10-20 22:08:47+00:00,149.3864685553555,138.13988510801698,148.36889759139143,158.2506031587622,156.416562514328,158.20269018602426,149.4742104263561,,
2005-11-06 22:01:35+00:00,139.24536963967654,131.25385848823618,132.66967983774435,127.73498024476099,140.12111810138515,147.15796138785313,128.07294201135812,124.04762496191233,144.2984848227313
2005-11-21 22:09:07+00:00,133.5892866835682,139.3326501160051,146.13234455242267,143.35369741852637,149.66313742421465,148.546931519346,146.6241747326278,131.44427171386837,136.93921494675646
2005-12-23 22:09:15+00:00,,,,,,149.7417055962908,137.4774852941539,129.806864149553,130.1075845530908
2006-01-08 22:09:25+00:00,131.26068962670183,149.1337884575466,,,,,142.95433061433144,130.78749536886068,125.52402657629584
2006-01-25 22:03:29+00:00,113.83675599347679,127.38021899128856,138.47585271161304,137.96324994630834,134.21283243844974,136.09207002589523,130.3438923551883,116.65177652465216,147.95222820612804
2006-02-09 22:09:37+00:00,,,,,,,,,129.40302531358327
2006-02-17 22:10:10+00:00,140.25343708910748,145.94994606021106,148.10030537038176,151.16395348049306,153.56157951015436,152.16068356482057,148.9984599434349,134.44358203961423,132.90860913233993
2006-02-18 22:03:29+00:00,,,,,,147.76353801134184,137.5779555018044,124.05666523413066,136.77316548569564
2006-03-22 22:03:30+00:00,,148.32559124524653,158.95310411169123,162.99337997237967,139.05110833648726,151.6748073804525,142.1683860766392,133.32130247577976,133.4770028773721
2006-04-07 22:03:27+00:00,157.96466548597266,130.51070580550083,148.49030022026778,149.7851525914264,,,,,
2006-04-14 22:09:36+00:00,121.91785458045976,,,,,149.4206211952465,144.32663020744727,125.62039808744959,108.86877310191112
2006-06-25 22:12:20+00:00,215.1132766226489,142.72141981398738,149.66773054958475,159.0407168575414,150.5990089635988,151.0298144106543,154.02846354578548,145.03007009438994,
2006-06-26 22:03:20+00:00,192.09077410453992,138.90876059316756,151.6424187440733,160.55126134906956,,,,,
2006-07-19 22:09:20+00:00,136.41021440545495,134.10051108153414,139.31134839467302,142.95396679932495,147.9984727671035,,,,
2006-08-04 22:09:16+00:00,128.29343570537895,131.41842367133142,144.74017798528394,156.23931616852366,149.22918609662776,147.41202143016608,136.93217878064476,125.83254839995666,
2006-08-21 22:06:55+00:00,143.8050312432327,115.63186572406511,135.19945885614186,144.69825607880313,144.4531765790707,145.66872032359453,145.9458933986998,125.21072273002363,81.75547111753023
2006-10-08 22:07:29+00:00,97.25304196766079,115.73497759114716,127.92384304626653,147.96426774198554,143.97810080841464,146.8552557823204,137.34074955447517,130.384068605628,115.76149307907724
2006-10-16 22:02:55+00:00,,,,148.5797993427942,147.82069368304656,141.32835632757357,131.90562353335923,119.48024799809936,121.20291752946949
2006-10-24 22:07:38+00:00,92.00910787192863,115.87787731444377,130.73704134972982,138.01304799323736,140.86594529232957,140.88681000489095,133.390013666971,111.65180321119092,106.46656075895993
2006-11-08 22:09:26+00:00,,,130.30425805344632,138.70669508222343,136.39861403894085,142.2285565944095,139.21029266616333,135.5220601762116,143.25045144637818
2006-12-03 22:03:31+00:00,137.01083536262416,141.6757000447204,138.41445620244087,,,,,143.85015063595404,132.3805910816149
2007-01-11 22:09:48+00:00,130.4913990333969,139.30738552927178,136.17737925370045,142.02505082657575,155.18360162030925,156.9609593101667,,,
2007-02-04 22:14:33+00:00,133.90211725549835,132.01078730012622,136.63866878804794,161.69146283996244,164.00874027538745,172.30824436671594,165.34988664882687,156.21488366683164,178.43582280739247
2007-02-05 22:03:47+00:00,,,,,,157.0344354769805,151.57052062030536,142.0207896799752,171.33226933563083
2007-02-28 22:10:04+00:00,121.71877634731884,131.5944772943412,142.518818060614,155.32911065311836,,,,,130.29158156995106
2007-05-28 22:03:40+00:00,89.29997303949105,115.25846604463969,134.4394374446668,140.89172283375655,127.26650958666553,131.21247017967121,133.5945787310395,127.73064876919454,
2007-07-06 22:09:49+00:00,140.0386107339785,136.9461441883173,132.98033094732926,143.28553975118365,,,,,
2007-09-08 22:09:26+00:00,,131.0966854400706,142.37641583800226,145.63049022380073,146.36007078269307,150.7297972722691,148.51900441698973,141.17696249536957,111.2247140747837
2007-09-09 22:06:33+00:00,116.35836843216266,126.99023092146814,136.79152262361086,142.97081601838488,138.72071304610984,141.9390536774545,138.8942109102838,125.76048990430724,95.1512414523558
2007-09-17 22:03:12+00:00,142.65764968579865,145.619496179547,149.2925504996551,152.08141897829518,156.73171499658704,152.4201161406233,,,
2007-09-24 22:09:21+00:00,129.74886594896685,137.10165881607966,,,,148.31554386169168,140.05785048401756,135.59261020684005,111.36983264530245
2007-09-25 22:06:24+00:00,122.26547383830761,127.47963184061884,129.49048689186822,142.5560160451291,142.4372480696415,147.6640123036977,135.65556489256707,122.2799780249878,103.21803154079436
2007-10-02 22:12:30+00:00,115.19557111560707,137.8789438630266,139.85675172847596,131.65429013961824,132.27356118108563,139.54042316046312,134.9576035069626,109.96720744865851,141.25386951230934
2007-10-26 22:09:31+00:00,,,,,149.60488498878874,137.29994547293418,131.41470742679437,127.16367169009197,123.3466984437325
2007-11-20 22:03:34+00:00,140.04571978102715,141.00061757331943,147.5901168335404,155.59049122549425,150.9997963332788,,,,
2007-11-27 22:09:48+00:00,,,,,149.13463252875496,152.07044736908617,143.21402608603023,145.61285574745008,138.69935187497026
2007-12-06 22:03:40+00:00,,,,,,151.57203598060255,154.03913070566668,147.7745857194076,151.46393515220086
2007-12-22 22:03:44+00:00,133.7192141369742,149.6590922323457,157.7912760247213,173.2769090353357,,,,,
2008-01-23 22:03:45+00:00,,,,,,,153.05612956694367,142.12422610150168,165.26413474726866
2008-01-30 22:09:55+00:00,,133.8429770159474,146.28047147731553,159.94760230090301,160.95977973280665,167.64538727909738,157.96799081463095,150.88550881961757,180.48495035544968
2008-02-24 22:03:38+00:00,,,,,,157.85805590032695,156.27039563573217,143.7174277956841,138.59090499524328
2008-03-03 22:03:39+00:00,160.66654546648917,129.94753317505413,133.5832142550243,145.07304198201032,146.76183252256817,142.57038808864723,145.53506534212337,135.64374900789272,121.0325289658008
2008-04-12 22:03:32+00:00,,,,,157.51723286697222,164.79044521465372,144.73311386393647,135.7384244596373,124.86473146304643
2008-04-19 22:09:42+00:00,,,,,,157.4469017770738,152.0595273985636,138.7829280035388,96.84997339655187
2008-05-05 22:09:38+00:00,,,134.98104690656177,151.17534676140554,152.87681981438087,146.56268897645137,145.2907514019439,141.01498487993354,90.19292888326504
2008-06-15 22:03:08+00:00,178.68997838911724,128.79248833701425,134.57245058695548,134.47949168979426,119.08229133194959,,,,
2008-07-17 22:02:46+00:00,198.15269520990392,128.01034442413592,143.10673720161287,148.2351234894841,144.07923532612193,,,,
2008-07-24 22:08:52+00:00,,,,153.12046286575142,141.86706451312986,143.46332489548917,125.9946881860623,119.54806866090438,
2008-08-02 22:02:39+00:00,176.71052270245897,133.8952832294477,144.83792626539753,144.6700522989236,146.7244780418843,152.05999495982084,,,
2008-08-09 22:08:47+00:00,138.95462026985896,130.38868057713395,129.6290833865696,133.5923714099847,,,,,
2008-08-18 22:02:32+00:00,172.2453523696649,,,,,,138.1249733503158,131.98127677896235,93.26575943593329
2008-09-10 22:08:32+00:00,128.01939644978685,139.8739229411291,145.32114833924098,140.4878705725482,149.7111964397778,146.50365550534843,137.82063856984072,122.80842201796229,110.8798730291606
2008-10-05 22:02:06+00:00,141.85141930045984,147.1724709856093,143.57046935113723,146.7810869897779,140.33459075350424,131.6574500521549,129.54712209197314,120.60825200099163,
2008-10-12 22:08:13+00:00,,135.45408853930627,154.20261757452914,160.4874529368829,151.68764854699825,145.9971974109865,141.31887950836247,135.4616061403898,136.83998281561756
2008-10-29 21:57:00+00:00,116.95973343813674,128.9482336722557,138.34246815547976,148.80315168118008,144.65536149990987,139.38971304924615,126.33773074022345,123.84655033090088,112.96513283019965
2008-11-29 22:08:55+00:00,,136.67818029126727,143.18529283322005,145.7876862966995,141.4808174949286,151.21077372887788,142.30629839802776,135.86716798028715,167.86776419752465
2009-01-09 22:03:04+00:00,123.07225986169752,127.18925192358407,132.491844065301,138.97700434130948,138.37178182509408,158.4447070474394,,,
2009-01-24 22:04:54+00:00,134.6232600993307,136.22599461020286,140.82022363315042,144.51012135362328,139.44773962271046,148.09501167726282,145.9518085982259,137.4197070681598,128.39575617624396
2009-01-25 22:03:09+00:00,122.5893847741377,,,,,,157.71478032591298,152.8068211431621,128.89349399285652
2009-02-01 22:09:22+00:00,132.83380892622606,157.24582375102403,150.0371202938437,159.28310179247316,156.05403137791018,156.2861056037967,152.8404788990663,146.38658648441324,150.93409839403586
2009-02-09 22:05:19+00:00,119.58925290086623,129.6564821184511,133.34869650890926,145.98481487609357,145.30167198560127,147.27865228994943,139.29709441924615,151.85722576787757,139.3136383591883
2009-02-17 22:09:31+00:00,143.93850276365947,148.37537648611195,149.58463000011378,154.65696656530938,153.76325873429042,,,,
2009-02-26 22:03:25+00:00,133.93561312731677,134.02815763468993,139.2294085967112,144.90511310713666,154.98683183736264,157.7778438603378,152.9386678969879,144.77415770561583,
2009-03-21 22:09:47+00:00,137.5818815255616,140.3572729940083,146.91281623970656,151.59345082372542,155.35230469927816,157.4881209709544,151.45655196941985,144.65263061519317,161.87093127285092
2009-03-30 22:03:40+00:00,,,150.93633904343605,156.30271399788506,142.89180559925558,152.5587441699425,152.79417879084548,139.6831735785076,123.59945770805446
2009-08-21 22:03:35+00:00,144.4870108281385,135.29279497224672,153.55761847650928,,,,,,70.65133470043924
2009-12-02 22:10:24+00:00,134.04661763753893,134.72922524964662,138.43123297974768,155.4458352452269,162.48690656028856,159.73122382128142,160.4184144362375,145.05716068420688,182.33679197315314
2009-12-03 22:03:55+00:00,134.3276741134772,136.9407603144013,134.2095552407423,145.38406201668516,152.07245768739722,158.66227088257529,154.68116329030096,133.533316550667,166.28089422478973
2010-01-28 22:05:07+00:00,142.77776022232547,139.2099255066284,149.7235615570243,151.4989634312369,149.90632837281842,152.16163238954877,149.01287250792382,139.46455712593465,
2010-02-04 22:11:23+00:00,120.4328572079209,136.20795920497508,146.95771557523597,154.98043789439728,158.2152563326144,158.730130603533,147.15788305159768,128.8911071147641,162.88460538286583
2010-02-20 22:11:33+00:00,148.50650356491315,154.1833204506349,150.5860662182431,,,,,147.99641609348086,136.69118861131346
2010-02-21 22:04:20+00:00,139.0247759954217,139.70388301897682,145.44998816706286,150.6134058708342,160.02575826979012,161.926832612736,155.06762254939073,141.99843123562786,138.36834529291937
