dates,satname,nzd0383-0000,nzd0383-0001,nzd0383-0002,nzd0383-0003,nzd0383-0004,nzd0383-0005,nzd0383-0006,nzd0383-0007,nzd0383-0008
2002-05-14 22:02:07+00:00,L7,353.39,318.97,327.74,331.57,328.10,341.58,330.60,322.16,
2002-06-06 22:08:10+00:00,L7,369.11,313.67,335.67,340.41,345.21,352.35,341.84,334.37,219.60
2002-07-24 22:07:50+00:00,L7,338.60,291.39,316.75,324.73,322.34,327.12,316.66,309.95,238.66
2002-08-18 22:01:33+00:00,L7,338.55,322.25,321.08,332.51,337.34,331.74,327.42,311.69,294.55
2002-08-25 22:07:36+00:00,L7,334.88,336.59,334.61,336.71,340.39,345.86,328.07,321.02,316.13
2002-10-05 22:01:07+00:00,L7,288.87,313.52,323.95,330.51,339.84,337.26,320.74,302.81,307.00
2002-11-06 22:01:17+00:00,L7,316.90,330.24,334.59,336.80,334.97,339.25,332.43,313.82,319.44
2002-11-29 22:07:49+00:00,L7,338.54,330.82,346.06,351.53,,349.09,348.04,332.99,330.36
2002-12-24 22:01:45+00:00,L7,312.26,325.59,326.97,344.64,,169.06,196.00,297.19,
2002-12-31 22:07:56+00:00,L7,312.27,316.42,331.83,332.58,341.08,344.00,336.11,329.61,342.30
2003-01-25 22:01:54+00:00,L7,351.47,344.89,331.59,351.45,,,213.44,272.87,282.52
2003-02-01 22:08:09+00:00,L7,309.90,324.03,328.00,335.31,342.53,349.00,339.52,325.74,322.94
2003-02-26 22:02:04+00:00,L7,311.79,325.78,330.93,345.52,345.68,345.25,343.74,332.42,345.75
2003-03-05 22:08:19+00:00,L7,326.46,331.44,342.93,340.58,349.96,348.47,345.77,337.43,369.18
2003-03-30 22:02:06+00:00,L7,387.65,575.74,564.02,234.58,,,406.95,,
2003-07-20 22:01:56+00:00,L7,378.63,,,,,,345.74,336.33,219.46
2003-07-28 21:50:04+00:00,L5,352.89,308.25,315.79,318.84,317.99,321.93,310.98,305.53,228.96
2003-08-20 21:56:39+00:00,L5,352.72,345.72,353.29,352.23,359.01,359.79,349.15,335.77,320.55
2003-08-28 22:07:57+00:00,L7,338.35,318.33,325.88,335.23,,,,,243.73
2003-08-29 21:50:38+00:00,L5,322.91,321.89,325.44,330.67,327.84,334.17,331.28,319.73,287.97
2003-09-14 21:50:54+00:00,L5,332.33,337.81,335.59,337.79,344.59,350.67,344.12,328.61,303.74
2003-09-21 21:57:11+00:00,L5,297.77,314.53,315.94,322.15,332.41,341.57,338.61,321.82,308.08
2003-10-24 22:01:46+00:00,L7,,,,,315.40,322.70,320.57,308.93,314.19
2003-11-17 21:51:45+00:00,L5,352.86,344.05,344.43,351.77,351.03,359.80,342.98,332.36,348.98
2003-11-25 22:02:05+00:00,L7,,,,,331.70,332.66,329.55,318.53,322.42
2003-12-02 22:08:15+00:00,L7,311.40,324.95,329.08,,,,341.80,333.27,327.98
2003-12-03 21:51:55+00:00,L5,312.93,322.93,328.71,333.75,343.95,353.57,345.83,335.76,332.95
2003-12-10 21:58:05+00:00,L5,313.76,330.00,335.02,342.18,354.90,353.87,340.51,335.15,333.60
2004-01-03 22:08:30+00:00,L7,304.17,327.43,330.38,342.44,,,,315.36,341.60
2004-01-04 21:52:10+00:00,L5,301.04,322.17,327.04,336.39,332.17,333.10,325.51,312.64,346.57
2004-01-19 22:08:35+00:00,L7,289.68,317.38,326.66,334.98,,,,,307.63
2004-01-20 21:52:13+00:00,L5,289.56,319.38,324.16,329.49,333.51,335.08,332.07,312.67,316.76
2004-02-05 21:52:16+00:00,L5,288.31,313.50,325.76,332.36,333.89,335.86,325.63,317.22,318.20
2004-03-23 22:08:52+00:00,L7,353.08,336.90,361.36,364.90,,,,,312.74
2004-04-08 22:08:48+00:00,L7,,342.20,359.09,357.45,355.36,354.81,342.40,333.39,313.83
2004-04-25 21:53:23+00:00,L5,360.92,344.67,352.31,351.36,346.91,347.92,334.45,326.14,308.41
2004-05-18 22:00:14+00:00,L5,362.27,333.89,338.82,347.42,349.77,353.13,343.38,326.60,256.26
2004-05-19 22:02:35+00:00,L7,386.49,335.39,,,,,,330.77,281.93
2004-05-26 22:08:45+00:00,L7,388.82,353.03,358.05,373.68,361.55,363.48,353.70,,
2004-06-11 22:08:38+00:00,L7,,,340.37,351.57,346.64,344.97,343.09,337.73,218.73
2004-06-12 21:54:47+00:00,L5,364.26,331.06,331.60,332.65,338.30,342.76,333.60,333.78,256.31
2004-07-13 22:08:34+00:00,L7,368.98,,,,,333.99,334.22,332.94,249.01
2004-07-22 22:02:20+00:00,L7,,,333.93,351.80,346.24,328.11,336.38,346.25,234.02
2004-07-29 22:08:26+00:00,L7,,,,323.85,328.78,312.49,314.26,303.31,234.34
2004-08-23 22:02:11+00:00,L7,377.09,347.34,354.23,,,,,,247.71
2004-09-08 22:02:05+00:00,L7,,,,,352.53,352.45,345.23,335.76,332.75
2004-09-24 22:02:01+00:00,L7,352.65,322.26,,,,,,317.43,310.53
2004-10-01 22:08:09+00:00,L7,,326.49,332.96,351.43,355.07,357.21,347.47,334.11,324.81
2004-10-02 21:57:38+00:00,L5,335.61,338.46,335.89,356.80,364.38,361.47,346.07,327.34,322.75
2004-10-10 22:01:56+00:00,L7,312.01,325.14,344.31,348.08,346.92,,,,
2004-10-18 21:57:59+00:00,L5,358.59,351.59,354.83,368.25,373.74,370.05,357.59,,
2004-11-02 22:08:28+00:00,L7,,348.00,356.55,370.82,372.67,371.89,362.22,346.59,391.10
2004-11-10 22:04:35+00:00,L5,314.02,320.69,325.15,330.53,338.00,339.77,331.34,311.94,332.04
2004-11-26 22:04:53+00:00,L5,299.85,320.97,322.93,310.52,318.82,322.11,309.33,285.55,293.93
2005-02-23 22:00:07+00:00,L5,308.50,315.58,313.83,327.60,335.43,338.17,325.05,305.13,331.64
2005-03-03 22:03:05+00:00,L7,350.18,341.73,355.47,371.07,,,,,
2005-03-18 22:06:34+00:00,L5,325.57,341.28,352.46,366.81,367.68,365.87,348.37,342.45,324.50
2005-03-26 22:09:16+00:00,L7,306.29,320.21,328.11,337.22,345.61,345.44,331.58,325.47,
2005-03-27 22:00:27+00:00,L5,312.81,313.55,324.50,339.94,350.21,355.00,341.23,326.54,333.49
2005-04-12 22:00:30+00:00,L5,329.12,329.40,349.59,353.78,355.94,350.13,343.97,332.58,303.55
2005-05-14 22:00:42+00:00,L5,360.61,326.55,339.90,352.15,351.64,359.94,353.51,337.45,320.73
2005-05-29 22:09:09+00:00,L7,426.78,426.34,402.59,467.74,,,321.36,335.69,312.37
2005-06-22 22:07:11+00:00,L5,583.75,610.35,302.07,344.03,353.41,335.12,325.33,325.83,264.18
2005-06-23 22:02:49+00:00,L7,369.66,319.79,332.20,340.69,338.50,336.74,332.10,,
2005-07-09 22:02:50+00:00,L7,,336.07,341.33,350.83,,353.34,346.72,331.28,
2005-07-25 22:02:49+00:00,L7,212.56,402.36,425.49,509.22,500.55,518.57,558.42,,
2005-08-01 22:08:59+00:00,L7,333.64,331.25,332.34,336.15,332.23,339.65,336.89,333.46,297.57
2005-09-10 22:07:43+00:00,L5,356.55,353.58,352.96,349.25,351.64,354.95,343.49,330.87,322.69
2005-09-11 22:02:29+00:00,L7,,,,,351.38,357.99,355.53,333.14,320.29
2005-09-18 22:08:39+00:00,L7,295.59,318.97,334.21,318.20,335.41,327.32,316.29,312.63,
2005-09-19 22:01:32+00:00,L5,306.96,314.02,316.19,320.74,323.05,326.35,318.99,303.17,289.58
2005-09-27 22:02:29+00:00,L7,,,,,,341.46,331.57,326.76,324.71
2005-10-20 22:08:47+00:00,L7,346.57,337.48,348.26,356.68,354.72,356.44,347.51,,
2005-11-06 22:01:35+00:00,L5,358.04,341.41,342.83,338.69,351.11,358.18,341.22,337.21,348.29
2005-11-21 22:09:07+00:00,L7,333.69,333.33,342.09,342.10,,,346.84,333.42,322.83
2005-12-23 22:09:15+00:00,L7,345.20,344.29,,,,,338.49,333.11,339.25
2006-01-08 22:09:25+00:00,L7,343.29,355.47,,,,,352.05,338.70,331.98
2006-01-25 22:03:29+00:00,L5,306.61,328.66,334.44,333.38,329.51,331.44,325.14,311.46,346.68
2006-02-09 22:09:37+00:00,L7,208.19,177.70,,,,,,,325.26
2006-02-17 22:10:10+00:00,L5,348.99,350.96,353.15,356.69,359.14,357.84,355.15,340.55,335.60
2006-02-18 22:03:29+00:00,L7,,,,,,359.34,352.08,337.40,340.50
2006-03-22 22:03:30+00:00,L7,,360.92,372.50,375.32,351.55,364.59,357.91,348.47,339.67
2006-04-07 22:03:27+00:00,L7,354.29,333.34,347.28,348.23,,,,,
2006-04-14 22:09:36+00:00,L7,305.93,322.24,,,,334.60,326.68,308.00,303.92
2006-06-25 22:12:20+00:00,L5,386.71,329.89,334.56,342.04,335.06,333.61,333.87,324.51,230.15
2006-06-26 22:03:20+00:00,L7,372.96,332.33,343.64,349.40,,,,,233.76
2006-07-19 22:09:20+00:00,L7,360.06,345.96,352.64,349.87,353.93,,,,234.28
2006-08-04 22:09:16+00:00,L7,353.46,343.89,350.85,362.73,354.94,353.60,342.19,331.15,
2006-08-21 22:06:55+00:00,L5,313.39,299.26,319.50,327.59,326.63,328.02,324.76,307.29,275.10
2006-10-08 22:07:29+00:00,L5,269.42,300.75,312.96,331.92,327.72,330.61,317.80,310.26,309.79
2006-10-16 22:02:55+00:00,L7,,,,332.19,,,312.09,303.32,
2006-10-24 22:07:38+00:00,L5,278.72,308.80,323.67,330.37,333.68,333.14,323.97,302.49,303.60
2006-11-08 22:09:26+00:00,L7,,,322.03,333.50,327.68,334.05,333.37,329.00,339.49
2006-12-03 22:03:31+00:00,L7,504.16,551.74,320.15,,,,,318.43,325.55
2007-01-11 22:09:48+00:00,L7,350.35,349.88,347.32,354.55,367.44,368.86,,,
2007-02-04 22:14:33+00:00,L5,327.21,329.05,334.15,358.76,360.95,368.05,360.50,351.90,377.09
2007-02-05 22:03:47+00:00,L7,,,,,,361.35,356.97,346.52,375.44
2007-02-28 22:10:04+00:00,L7,306.95,319.54,328.76,340.25,,,,,325.12
2007-05-28 22:03:40+00:00,L7,338.05,312.71,325.78,329.68,315.34,319.56,324.54,314.49,
2007-07-06 22:09:49+00:00,L7,383.90,362.46,358.04,364.54,,,,351.42,234.12
2007-09-08 22:09:26+00:00,L7,,318.93,330.34,332.74,333.43,337.35,331.80,325.40,312.03
2007-09-09 22:06:33+00:00,L5,289.43,311.55,320.87,326.63,321.30,324.64,318.41,304.03,291.44
2007-09-17 22:03:12+00:00,L7,361.42,359.63,360.01,364.85,367.98,364.74,,,
2007-09-24 22:09:21+00:00,L7,307.74,322.55,,,,330.31,317.99,313.91,307.31
2007-09-25 22:06:24+00:00,L5,280.88,306.04,307.91,319.08,318.69,323.74,306.94,293.77,296.15
2007-10-02 22:12:30+00:00,L5,341.07,351.72,353.72,346.68,347.23,354.61,352.76,328.27,347.03
2007-10-26 22:09:31+00:00,L7,105.40,,,,,,291.47,280.68,249.34
2007-11-20 22:03:34+00:00,L7,334.30,337.84,344.27,352.01,347.61,,,,
2007-11-27 22:09:48+00:00,L7,328.39,,,,,,337.61,338.80,310.29
2007-12-06 22:03:40+00:00,L7,,,,,,337.88,337.95,332.80,345.19
2007-12-22 22:03:44+00:00,L7,303.95,331.91,337.46,351.42,,,,,
2008-01-23 22:03:45+00:00,L7,288.10,,,,,,339.10,328.14,345.68
2008-01-30 22:09:55+00:00,L7,,325.96,336.36,348.25,,,347.69,340.96,343.08
2008-02-24 22:03:38+00:00,L7,,,,,,,327.94,322.45,
2008-03-03 22:03:39+00:00,L5,346.55,323.71,327.09,337.92,339.23,335.72,337.20,326.30,318.35
2008-04-12 22:03:32+00:00,L7,,,,,372.87,380.07,361.88,357.30,333.82
2008-04-19 22:09:42+00:00,L7,352.77,298.74,,,,341.28,330.32,320.95,301.20
2008-05-05 22:09:38+00:00,L7,,,315.06,330.29,331.65,325.61,316.62,315.65,286.76
2008-06-15 22:03:08+00:00,L7,354.29,317.43,327.04,322.39,305.82,,,,
2008-07-17 22:02:46+00:00,L7,369.11,318.75,331.19,333.79,329.91,,,,
2008-07-24 22:08:52+00:00,L7,,,,370.28,359.34,360.40,350.81,340.15,312.63
2008-08-02 22:02:39+00:00,L7,338.60,323.87,331.97,331.00,332.71,338.23,,,
2008-08-09 22:08:47+00:00,L7,336.52,334.90,332.86,340.58,,,,304.06,
2008-08-18 22:02:32+00:00,L7,354.37,,,,,,327.13,324.25,301.01
2008-09-10 22:08:32+00:00,L7,322.41,337.26,343.14,337.76,346.60,343.54,334.32,319.02,309.91
2008-10-05 22:02:06+00:00,L7,338.01,341.43,332.80,337.42,,,325.56,318.94,
2008-10-12 22:08:13+00:00,L7,,318.81,336.77,342.11,333.07,327.56,319.36,313.10,329.58
2008-10-29 21:57:00+00:00,L5,289.86,313.24,322.94,332.46,327.92,322.92,306.41,304.02,306.13
2008-11-29 22:08:55+00:00,L7,,328.08,334.54,336.46,332.39,341.92,331.78,324.94,363.71
2009-01-09 22:03:04+00:00,L7,290.36,297.62,301.70,305.40,,,,,
2009-01-24 22:04:54+00:00,L5,307.33,321.83,326.35,328.70,323.60,332.24,326.85,318.37,326.36
2009-01-25 22:03:09+00:00,L7,295.44,,,,,,331.76,318.59,324.08
2009-02-01 22:09:22+00:00,L7,324.74,344.35,347.30,339.92,,,349.92,343.64,307.08
2009-02-09 22:05:19+00:00,L5,291.76,314.09,313.41,324.49,323.48,325.41,313.44,325.78,332.01
2009-02-17 22:09:31+00:00,L7,358.92,359.02,359.04,364.99,363.81,,,,368.94
2009-02-26 22:03:25+00:00,L7,318.72,325.46,329.43,334.14,344.39,347.40,340.23,332.01,
2009-03-21 22:09:47+00:00,L7,333.76,338.59,345.14,349.99,353.33,356.50,347.71,341.91,346.19
2009-03-30 22:03:40+00:00,L7,,,358.54,364.51,351.86,360.45,362.39,349.25,327.20
2009-08-21 22:03:35+00:00,L7,322.44,323.69,339.12,,,,,,282.68
2009-12-02 22:10:24+00:00,L7,295.32,314.85,318.78,334.26,341.32,338.62,335.09,317.21,373.04
2009-12-03 22:03:55+00:00,L5,311.78,325.00,322.17,332.35,339.02,346.10,338.68,317.78,361.74
2010-01-28 22:05:07+00:00,L7,304.77,320.25,329.15,329.04,327.48,329.88,322.50,312.65,
2010-02-04 22:11:23+00:00,L7,355.15,355.58,362.34,371.65,374.76,375.32,367.20,348.18,369.27
2010-02-20 22:11:33+00:00,L7,375.18,369.75,364.53,,,,,363.38,374.04
2010-02-21 22:04:20+00:00,L5,364.19,355.41,360.74,367.50,375.96,378.52,374.51,365.01,348.30
2010-04-09 22:11:48+00:00,L7,354.74,,,,,361.02,356.48,348.37,340.40
2010-07-07 22:05:37+00:00,L7,379.49,334.95,337.87,,,,,334.14,219.23
2010-07-23 22:05:38+00:00,L7,339.69,,,,,,317.16,310.28,294.01
2010-08-08 22:05:37+00:00,L7,,290.82,310.83,321.50,316.14,,,,251.25
2010-08-15 22:11:49+00:00,L7,349.38,360.13,363.29,365.83,,,350.38,342.73,312.12
2010-09-09 22:05:42+00:00,L7,,,329.81,334.51,328.67,325.66,310.07,303.43,303.35
2010-10-02 22:11:49+00:00,L7,359.72,374.30,392.10,400.50,394.05,393.62,,,
2010-10-11 22:05:45+00:00,L7,317.44,327.04,343.39,353.38,,,,,
2010-12-22 22:03:17+00:00,L5,293.21,305.34,317.45,328.55,325.22,331.36,317.24,307.38,346.71
2011-01-07 22:03:20+00:00,L5,328.70,338.97,342.50,352.70,351.53,350.88,344.60,342.17,348.20
2011-01-23 22:03:20+00:00,L5,347.26,359.94,359.78,367.09,372.80,367.15,355.98,353.27,376.87
2011-02-07 22:13:00+00:00,L7,,347.82,361.15,368.09,358.11,359.37,361.97,363.05,355.18
2011-02-16 22:06:51+00:00,L7,,,326.45,333.75,339.14,336.55,320.75,314.64,320.09
2011-02-23 22:13:05+00:00,L7,316.15,330.43,359.52,370.46,,,356.77,,
2011-03-11 22:13:09+00:00,L7,,367.53,366.13,377.87,379.87,374.17,362.32,370.96,377.25
2011-03-12 22:03:19+00:00,L5,369.02,362.75,369.31,372.24,368.12,365.53,363.64,356.05,342.94
2011-03-20 22:06:58+00:00,L7,352.84,317.38,325.71,322.38,331.84,332.82,321.13,,
2011-03-27 22:13:10+00:00,L7,373.27,359.89,363.09,,,,352.68,347.69,345.59
2011-04-28 22:13:12+00:00,L7,353.34,332.38,339.79,347.77,347.75,351.60,,,
2011-05-30 22:13:11+00:00,L7,321.70,319.01,344.14,356.52,,,,317.75,235.43
2011-06-15 22:13:10+00:00,L7,,307.87,329.89,309.14,329.59,326.76,325.30,288.36,248.95
2011-06-24 22:06:57+00:00,L7,382.70,328.12,354.74,348.46,363.45,356.08,,,
2011-08-02 22:13:02+00:00,L7,377.59,342.88,339.42,354.05,346.30,348.11,332.83,,
2011-08-11 22:06:49+00:00,L7,353.33,314.98,318.73,326.33,334.05,333.24,316.95,308.49,
2011-08-18 22:12:59+00:00,L7,358.04,364.35,360.43,369.26,,,,331.70,317.47
2011-09-12 22:06:41+00:00,L7,263.96,309.07,546.91,440.38,,329.57,,,
2011-09-19 22:12:51+00:00,L7,386.18,357.77,,,,364.87,343.67,331.33,369.28
2011-09-28 22:06:39+00:00,L7,338.26,,,,,340.87,329.49,315.28,315.58
2011-11-06 22:13:03+00:00,L7,313.82,329.82,324.97,339.96,,,332.07,,
2011-11-15 22:06:58+00:00,L7,,352.80,358.71,360.50,351.33,358.45,355.34,334.32,377.72
2012-02-26 22:13:43+00:00,L7,372.10,369.43,369.25,377.27,378.50,,,,360.24
2012-03-13 22:13:42+00:00,L7,,,369.97,371.17,376.36,376.93,379.74,362.66,354.74
2012-03-22 22:07:32+00:00,L7,337.12,319.18,327.56,334.51,339.10,335.39,,,
2012-03-29 22:13:42+00:00,L7,398.06,379.60,383.85,383.58,,,,348.80,339.37
2012-04-07 22:07:28+00:00,L7,334.17,302.27,,,,,,310.10,305.20
2012-04-30 22:14:02+00:00,L7,371.43,347.53,353.95,370.45,,,,338.02,282.62
2012-08-13 22:08:32+00:00,L7,,,,,355.21,349.97,339.98,333.47,235.05
2012-08-20 22:14:47+00:00,L7,316.71,,,,,,322.67,318.51,
2012-08-29 22:08:40+00:00,L7,353.72,306.20,323.31,,,,,,286.41
2012-09-21 22:15:05+00:00,L7,332.20,345.64,354.44,356.74,,,365.54,327.86,
2012-11-08 22:15:27+00:00,L7,355.31,,,,368.26,360.57,347.81,337.46,397.49
2012-11-17 22:09:22+00:00,L7,345.92,,,,,,335.72,324.61,341.60
2012-12-19 22:09:32+00:00,L7,359.95,366.41,358.10,354.13,351.77,,,,
2013-01-04 22:09:34+00:00,L7,361.92,371.58,358.61,364.03,357.87,363.00,372.86,372.73,
2013-01-11 22:15:44+00:00,L7,123.75,,,,,315.50,317.08,285.80,297.77
2013-01-20 22:09:35+00:00,L7,318.93,328.83,332.34,342.16,,,,,
2013-01-27 22:15:47+00:00,L7,318.43,329.24,331.04,344.91,352.76,,,,
2013-02-05 22:09:37+00:00,L7,309.31,320.88,275.84,,,,275.84,333.41,324.32
2013-02-28 22:15:43+00:00,L7,317.78,319.33,317.08,,,,336.13,335.01,339.22
2013-03-09 22:09:33+00:00,L7,,,,329.40,327.28,335.81,326.05,312.39,314.33
2013-04-10 22:09:26+00:00,L7,353.10,312.86,,,,,,317.30,305.28
2013-05-11 22:21:31+00:00,L8,368.97,313.07,337.25,347.07,356.02,351.72,333.44,326.52,301.21
2013-05-12 22:09:17+00:00,L7,,,354.79,357.58,363.14,360.25,347.41,337.38,316.53
2013-05-19 22:15:27+00:00,L7,369.85,341.30,357.07,371.33,366.05,362.77,358.62,344.57,
2013-05-27 22:21:38+00:00,L8,353.45,288.92,305.69,329.55,338.73,336.96,325.42,314.64,233.72
2013-05-28 22:09:11+00:00,L7,,,,354.20,356.07,355.37,343.83,333.89,214.26
2013-06-04 22:15:16+00:00,L7,,,322.32,334.13,337.81,336.04,333.06,311.40,233.98
2013-06-05 22:15:27+00:00,L8,354.22,289.98,305.28,326.21,329.67,337.18,318.43,305.01,
2013-06-12 22:21:35+00:00,L8,386.50,318.31,348.79,365.74,359.17,358.23,354.32,336.43,301.15
2013-06-13 22:09:04+00:00,L7,,,,,371.14,361.55,360.54,348.09,248.78
2013-07-07 22:15:24+00:00,L8,,327.32,376.36,418.11,,,533.90,537.70,
2013-07-14 22:21:34+00:00,L8,368.79,338.49,341.95,346.14,341.75,354.33,338.44,318.34,234.17
2013-07-23 22:15:22+00:00,L8,225.64,266.83,316.94,336.84,317.44,316.71,303.01,282.12,234.52
2013-08-23 22:14:58+00:00,L7,,,,347.33,352.00,346.97,342.85,333.57,308.23
2013-09-01 22:08:54+00:00,L7,353.03,,,,,,337.85,323.48,296.07
2013-09-16 22:21:33+00:00,L8,354.24,309.99,325.97,343.20,348.49,347.94,335.70,318.02,316.50
2013-09-17 22:09:05+00:00,L7,337.37,305.51,317.75,319.28,,,,,298.59
2013-10-18 22:21:25+00:00,L8,240.91,309.22,312.65,325.87,316.64,313.93,305.86,287.10,326.45
2013-11-11 22:15:46+00:00,L7,318.44,332.69,331.46,341.21,,,331.79,,
2013-11-12 22:15:08+00:00,L8,330.43,342.34,337.87,345.41,361.52,366.51,342.10,337.54,362.11
2013-11-19 22:21:13+00:00,L8,310.74,321.31,327.11,338.39,342.83,340.89,333.15,324.81,324.22
2013-12-14 22:14:57+00:00,L8,337.45,321.98,335.21,340.46,339.04,337.37,326.45,,
2013-12-21 22:21:03+00:00,L8,380.88,348.00,356.48,363.25,357.02,357.72,351.27,339.62,342.39
2013-12-30 22:14:49+00:00,L8,259.07,281.99,303.42,319.54,312.20,314.22,315.62,308.96,339.01
2014-01-07 22:09:51+00:00,L7,,,,342.95,,,348.16,333.42,339.81
2014-01-30 22:16:26+00:00,L7,289.99,305.65,310.58,319.44,,,,,267.40
2014-02-07 22:20:33+00:00,L8,354.10,369.72,359.81,366.73,359.08,373.87,362.87,345.78,374.92
2014-02-08 22:10:16+00:00,L7,310.02,329.27,332.15,330.61,,,,,
2014-02-15 22:16:20+00:00,L7,304.53,321.32,332.35,332.27,,,,,339.06
2014-02-24 22:10:07+00:00,L7,324.99,337.90,347.85,,,,,,339.10
2014-03-04 22:13:58+00:00,L8,325.46,338.97,342.44,356.11,357.09,360.26,344.60,327.21,341.21
2014-03-20 22:13:49+00:00,L8,324.70,336.98,358.67,370.74,363.53,367.07,359.27,328.52,348.08
2014-04-29 22:10:37+00:00,L7,353.24,314.40,320.36,323.86,325.06,322.91,309.80,,
2014-05-14 22:19:08+00:00,L8,352.64,299.93,312.86,312.49,313.16,315.73,309.73,289.89,248.88
2014-05-15 22:10:44+00:00,L7,352.83,306.25,307.43,308.63,301.52,306.82,,,
2014-05-31 22:10:48+00:00,L7,,,,,,339.09,339.53,318.36,233.91
2014-07-26 22:13:18+00:00,L8,355.23,307.87,317.14,317.53,314.89,328.63,328.25,318.22,234.70
2014-08-03 22:11:03+00:00,L7,,,,,,348.65,341.21,335.60,312.18
2014-08-19 22:11:02+00:00,L7,,,,,342.98,346.04,337.82,321.16,282.10
2014-08-26 22:17:11+00:00,L7,,315.10,331.36,339.53,338.94,339.76,327.86,304.25,282.03
2014-08-27 22:13:29+00:00,L8,353.19,315.23,332.99,344.02,349.58,343.40,329.79,304.67,295.72
2014-09-03 22:19:42+00:00,L8,355.01,357.27,361.41,372.47,365.46,363.89,347.79,331.70,325.13
2014-09-19 22:19:42+00:00,L8,284.25,296.49,311.54,310.08,322.10,335.77,319.21,300.45,324.11
