,dates,chi0114-0000,chi0114-0001,chi0114-0002,chi0114-0003,chi0114-0004
0,1985-03-05 14:07:29+00:00,215.81493699177295,195.09087935142512,199.19036037627797,211.62922562773105,183.96980659796722
1,1985-03-28 14:13:37+00:00,217.4981171950331,186.72424158345228,198.56918557967563,211.17324677732222,187.90824418179773
2,1986-02-04 14:04:23+00:00,214.0403178251546,195.14615890124207,200.5687740860036,210.35329672617448,185.74972366262196
3,1986-04-09 14:02:37+00:00,200.12735132873826,188.24460699901766,185.18493637800225,197.12196636970015,186.0167079581651
4,1986-07-30 13:59:40+00:00,217.45686871351134,190.3371003474819,198.21516133185813,212.08281429055708,184.91173295065562
5,1986-08-15 13:59:05+00:00,228.74076724732723,196.13476934875098,204.63975420323757,213.59293122494893,186.71611377143444
6,1986-08-31 13:58:29+00:00,191.9538279569711,174.10768065914266,179.8505342020449,189.59305462456268,174.42797667808497
7,1986-09-07 14:04:01+00:00,202.54266180984834,185.785074142118,184.11197467888329,191.63177131674647,170.72458968224825
8,1986-09-16 13:57:58+00:00,213.79466149198504,193.67334672003142,197.76980611182162,202.49436521530782,181.73993373107578
9,1986-10-18 13:56:56+00:00,196.15747456644033,186.3398934446958,193.71998716466658,196.92039754857095,174.7981570697875
10,1986-11-03 13:55:58+00:00,212.65196985871927,195.13397885960703,198.95528891910104,205.05934798417223,178.91685224443054
11,1987-10-12 14:10:39+00:00,191.49467078291568,181.84901166025583,197.07204867209964,202.4980863128168,177.3194835422503
12,1987-10-21 14:05:01+00:00,201.41561951045225,187.27487851718013,198.2818732582304,199.7013035511113,179.04211505879556
13,1987-11-06 14:04:57+00:00,207.01315293874762,188.69080580606112,196.38946161911525,200.79713601021894,173.5241713776177
14,1987-11-13 14:11:17+00:00,216.87582502809335,194.1727096186255,,,
15,1987-11-22 14:05:40+00:00,215.21620936905538,196.5223393983722,201.3543093356498,199.31608398321904,175.14320102275752
16,1987-11-29 14:11:33+00:00,,183.26965335234456,197.38027635601526,205.7926026861589,185.49710847713342
17,1987-12-08 14:05:53+00:00,215.4898368033077,192.2413312934819,198.87726187760936,208.318797446659,183.60327973972008
18,1987-12-24 14:05:45+00:00,,194.83160169731713,198.41368627745157,206.3789169609363,188.54773685816394
19,1988-01-09 14:06:25+00:00,217.37124788801003,197.78948323406757,210.62532962509917,212.65857199508952,188.68805873879234
20,1988-01-25 14:06:43+00:00,216.68093829196016,194.3318570571933,204.14832902945315,211.86194700769005,185.68460014021764
21,1988-02-26 14:07:12+00:00,218.2387422971426,197.12433426371692,200.93178925531586,207.91483283064434,189.14004016600495
22,1988-03-13 14:07:22+00:00,211.25996362140245,189.06814601089022,198.90468500149055,200.34097153371584,178.60530407446984
23,1988-03-29 14:07:29+00:00,217.027129066134,193.62858760040035,199.3276856966896,209.96613926597033,182.4944320277987
24,1988-04-14 14:07:09+00:00,216.25874079592597,191.67111990078354,194.83460838451592,210.8026604415196,183.78398047480982
25,1988-04-30 14:07:40+00:00,213.98108833170966,194.81851194025577,198.91960732684473,201.6179463521831,182.13432786041025
26,1988-05-16 14:07:27+00:00,197.95482821816051,185.0301138539582,187.16674793469662,196.12517998163764,168.7696814453275
27,1988-06-01 14:07:33+00:00,199.6243252063913,184.0711576305339,183.9190841162309,184.27076908936917,164.32438601656062
28,1988-06-17 14:08:03+00:00,214.91377542773577,189.30296765311795,196.26525821214955,200.0840404145347,177.6915358598743
29,1988-07-03 14:07:43+00:00,,192.5717196072825,186.7214065836235,198.95000571467136,152.3926380246822
30,1988-08-20 14:08:12+00:00,216.45044370298552,191.449636578916,198.1128427847829,210.4076953273554,178.7070584934418
31,1988-09-05 14:08:15+00:00,,184.3689335938904,,,
32,1988-09-21 14:08:10+00:00,,184.8988921464261,202.10043343392994,210.62398479623187,182.45859818559998
33,1988-09-28 14:13:52+00:00,192.9101242147022,178.84745776786934,185.06654913760116,190.9646682340371,170.88829240977608
34,1988-10-23 14:07:36+00:00,215.34876082874916,188.28752473255003,195.51481522330238,204.7049028136983,183.35095308727983
35,1988-11-08 14:08:03+00:00,215.4732386739254,190.3717145983276,204.40860021650184,212.28399570696027,188.25696591201057
36,1988-11-24 14:08:03+00:00,199.84331517327544,186.58892304353756,195.00865527454937,202.04879743857228,182.40747950251838
37,1988-12-26 14:07:23+00:00,217.1382371722317,192.9167158730125,196.5810869897177,208.9896008918056,183.53803209042255
38,1989-01-27 14:07:02+00:00,213.93869078009655,193.23587559081045,207.39912261661476,213.76721455772378,187.81854779374842
39,1989-02-28 14:07:14+00:00,,177.5892292749324,188.94126052991055,199.95564317487487,174.40093878275889
40,1989-03-23 14:12:09+00:00,217.7132505202204,192.33113228191823,197.4165154987087,204.71489175838792,183.65491209417476
41,1989-04-17 14:06:04+00:00,217.47937187958627,191.2010899297488,194.12886071925436,200.64201020935832,175.57216708953973
42,1989-05-03 14:06:13+00:00,214.44610625615763,193.90445871687518,198.78110875769454,210.78161435418562,188.6197049406342
43,1989-05-19 14:05:29+00:00,192.67516752826504,183.19033029163097,176.97744582706193,189.46395317420658,164.68779508936467
44,1989-07-06 14:04:36+00:00,204.27929041700003,187.95029439355756,188.3683832405926,193.66991976425993,178.53051184744163
45,1989-08-07 14:04:21+00:00,214.26125511190438,187.27365860663997,199.55573175550848,201.68981300492217,178.04926508390827
