,dates,mex0475-0000,mex0475-0001,mex0475-0002,mex0475-0003,mex0475-0004,mex0475-0005,mex0475-0006,mex0475-0007,mex0475-0008,mex0475-0009,mex0475-0010,mex0475-0011,mex0475-0012,mex0475-0013,mex0475-0014,mex0475-0015,mex0475-0016,mex0475-0017,mex0475-0018,mex0475-0019,mex0475-0020,mex0475-0021,mex0475-0022,mex0475-0023
0,1986-04-21 17:30:52+00:00,249.4139127497694,258.59805128299325,274.4115090789501,255.93910572884653,242.5246593245738,234.88737883606385,223.99892651074623,217.75253291852783,211.18070427326504,213.98652573893276,223.09050971419032,225.27885530495683,224.1171456799782,229.27500131960323,234.72336674640235,239.42777897792558,238.1922485257303,236.34257426113658,237.30531271776482,241.08162100737664,233.02641331576035,221.30790665851902,222.83838864693843,237.2555209457302
1,1987-06-27 17:30:26+00:00,251.21795897932964,257.51410486301404,274.9504634528832,259.733575630836,252.302778632068,246.18261028730274,243.8431623680946,236.80110472922604,227.2807026147997,229.66146337574648,238.3981334785712,239.23720662531298,232.2632463948437,228.06238380808531,222.3042273524581,213.58723323742606,208.14877104516262,206.24969919189925,210.96937961386806,219.21475509204777,219.90991440078213,209.97378851247277,209.15606110376905,226.3776254031589
2,1987-09-24 17:26:52+00:00,219.5257109530203,226.9600931442112,233.10876705852834,221.67850303416083,213.53668753592632,207.153975288368,211.51510284794486,203.50774936176026,210.460998568143,209.97551595204322,214.8280115283489,209.9798487150299,204.98556155015334,205.47952687596558,198.51860779848704,189.9123013451955,186.6881689987554,196.14222914482502,200.51990558533674,208.50126917438897,212.8906564225472,203.77394537027726,200.8084410698974,221.7169579635153
3,1990-03-24 17:20:03+00:00,228.46664538713432,228.8938948079615,267.28865169522066,260.3952176165508,238.40420799095642,239.9265655958692,236.423070432611,236.8918241846889,238.52631498672167,240.23223627964674,247.9264563183046,257.4950973981042,250.0461281786294,247.59909514272852,242.5932173245623,236.51858922111688,231.15191609778424,232.80084847279306,236.734927604561,244.69901502809807,242.98191128565585,229.44307711025098,223.54030219421065,236.73980767856764
4,1990-04-09 17:19:58+00:00,220.87814733081333,229.68026381902126,261.05453424845126,249.62989558349176,234.37300717635858,232.7566282342661,234.41382231595463,234.69778774571077,239.58390864938409,246.6580971994486,254.61332962793546,252.34624890256543,249.68355886122117,244.53990915358315,240.18242763044714,233.76114341781508,227.9807820442678,228.7313776749748,234.19391714246217,240.32150267653265,239.9949155422616,224.28830464114043,220.66386571372365,233.91581309517633
5,1990-05-02 17:25:42+00:00,,,,294.8523464415163,276.1321185739233,282.0780533848267,274.81105910025855,280.305216416805,280.65757431775336,292.1840616476293,,304.9469774466317,299.47087742565765,289.2785897710065,286.9711784423402,281.71094562124364,268.5792667867978,265.70799853222525,269.5154123872122,279.3865211255606,280.70207331118394,266.29118234248193,260.6506382098515,264.1964778718864
6,1990-05-11 17:20:04+00:00,230.22928480517675,228.4638891151264,268.6149312665845,260.1930348261762,242.7210814274145,243.14877013834513,241.83155058007515,242.9694995463784,246.2112588011419,254.24618847419669,262.61229705392213,265.8969424855102,264.26529250044484,256.3401428167163,251.6782088742346,244.97385077733267,236.441239884088,235.05726666545752,242.37440684217944,247.89903509657609,248.8681785515252,234.4478095151313,231.44512136705163,238.96541834502784
7,1991-04-03 17:27:15+00:00,243.0043459186883,252.55309171283642,270.57950430096,249.5516884981783,237.41499506295568,230.7296561471473,226.2888381155364,226.34918702436119,232.5436858075136,239.9887826349046,250.254960059277,251.87981619573168,239.23346354871612,239.5358387328931,238.3049470579336,238.6550336920249,240.69731904380563,240.8454367874002,248.70031121695826,254.29802272629806,253.11397864702482,241.72099713417745,241.12254063563742,253.40358804660679
8,1992-08-27 17:27:58+00:00,207.4992548587863,208.99987902589805,214.39539633725417,196.03270175966387,186.75043723216325,185.15332749098542,178.89157885473855,178.77437486218184,183.23066429032912,186.84719802378078,194.51254157829794,197.36290621992856,190.71220850455225,190.81936237298945,183.34553513751433,181.49383998359815,176.42579740552384,180.22865130042382,194.74842265114205,200.6973356136039,200.70358425536628,191.51377259248733,183.63652640205106,203.66208271869792
9,1992-09-05 17:22:03+00:00,220.96777152210606,220.3285983987861,242.93354910512576,211.42035293356312,200.1901681816613,197.92282109040713,192.72371597012298,196.09365554538266,195.55426799560348,199.70827832280682,199.31695798477332,199.74648022257583,197.79506423096151,196.87894561846218,188.05258081261152,189.77103400226468,188.95803509455408,194.27107776197633,206.11725129627277,215.04511678398842,219.4307487060449,210.4158119489791,209.0354991446946,223.88795303566104
10,1993-01-27 17:21:34+00:00,203.71198684416214,202.00434812500256,231.09807859832208,213.60585862944856,200.43994287600808,197.0344867756176,193.32908129037264,192.62274942020548,194.2291342189273,200.88173944390638,206.12904197533632,209.3309390624927,205.15402644746945,205.05642012642585,207.21882230570685,208.5447595415941,208.55240009330132,215.65596202679671,220.7761063760875,225.53438355155464,223.9203172229498,214.37773088163658,210.99018244316144,229.4624532320679
11,1993-02-03 17:27:27+00:00,230.84606464152108,220.44138646587993,270.1169451457415,233.08104177688955,223.54321299912715,217.27359293127122,214.72058983755207,214.6922318705232,217.95814315157025,222.3136027575233,230.13460697210624,233.26853180705015,235.81057837844563,240.6114618227664,236.2111291871595,236.35381065571016,247.69397257600622,254.95385280185647,259.47803862558095,257.6742662932379,251.68745483151136,237.88663087684395,236.07862289238204,256.4320578177832
12,1993-02-12 17:21:45+00:00,232.22874658937516,214.03627948993565,257.8984223045628,230.64951458671166,221.8284235347001,214.3037695940325,206.0937722252778,203.18259419333475,208.693868035803,208.3857864525451,220.29808098631798,223.99067672538342,222.78401391388132,220.4910713120346,223.00214686213525,225.9490880570803,236.86735451583067,238.9371717749944,236.14272705104185,233.00878604924898,229.0879274857145,217.70787541464165,215.64626984118,236.5054860387485
13,1993-03-07 17:27:44+00:00,209.39803871805714,204.90977619624894,234.0705921486138,217.89311078600093,205.38499929425504,201.51039100163862,198.2489066495897,197.7972934118275,199.27699507216235,204.95650817482786,203.29807267904735,198.5146184589549,188.5494642651621,197.68772212831578,201.91729807186653,207.33496916686417,210.06046838135492,215.54841767863743,219.04646154243886,220.14285355352206,212.50756015850519,196.67214159359273,198.02658381884723,218.8419210040173
14,1993-03-16 17:22:00+00:00,249.6472156919946,229.76602392108288,,247.2577480840192,230.0982142324258,224.59058079657817,215.60290376250774,215.7831757598505,214.44053557507306,217.24232873109924,227.85291936727242,234.95000657984514,,,,,,251.61167359860426,249.60512748254726,250.51934591466448,242.51203001343544,224.31595341287886,227.8042156319437,241.25099331654258
15,1993-03-23 17:27:45+00:00,209.972632390785,206.8928512526278,234.32376960654943,217.52210977478137,203.095949698364,197.506829153524,196.3424700546982,192.3002514161069,195.24196116259748,194.80386687753435,194.5531152917924,189.98833340659726,192.48607497088588,196.89953173467492,199.92737148062517,202.5058730494174,208.04255952730205,208.753397051505,213.2581654730168,214.33872604989818,211.4898056719054,199.96624976076188,197.49593866481885,211.88808506750343
16,1993-04-01 17:22:02+00:00,249.17727142245087,232.74707569891018,,249.12312248036503,235.2167736567718,227.9027325645155,214.7131495918743,214.78224400935713,216.24707170795324,222.46640543914134,229.63347836930603,225.93613821624518,227.07858885695674,233.0660189613917,238.7827246071344,243.5350094467576,248.24731085489327,244.6065518470441,244.28653702192764,245.8668464731614,236.89880352035584,219.97777123067556,213.25099546643872,229.34992094736936
17,1993-04-08 17:27:52+00:00,222.55118330696376,219.81023376430693,250.03102757341927,224.97324483067064,217.11941769026097,209.29319795317372,192.88837578920402,189.9179715882613,191.3025407344814,198.1788812931541,199.94851207782662,204.16560421689007,202.88452682450742,204.09374008777152,212.51479769682453,213.66679673848395,216.58658507900523,218.98787709763664,217.9010248210703,220.58504542430845,217.78809710712125,203.875652369261,204.24102447618006,218.23951104450381
18,1993-04-24 17:28:01+00:00,228.16739883583102,221.25520175758658,250.22848273082505,237.14740258243583,220.25238574754425,216.33482285144385,210.46085093175225,209.66671650831418,209.13771960052657,213.34095653184005,217.81593869910398,219.07174286705367,223.95491994734817,227.68174105000708,227.83990104477417,222.36878044714427,222.92479814327038,228.02032572490882,232.93165091880218,234.5285369336604,228.42380456026757,210.6646826300801,208.40611230862584,220.0147712719025
19,1993-05-19 17:22:18+00:00,222.84865279966945,217.6829528972341,251.0747753787163,233.28535862600975,217.23965041637632,209.57488298227952,197.7011714894375,193.70283292743298,199.18324117493714,199.39801095130767,209.33538580577368,213.74076521594296,215.17191768471946,217.03422262555313,220.89900613286943,225.93731857281983,223.51420119901164,228.08084638271725,224.89571238240157,224.99389375573244,218.69727498939363,204.68686118909147,196.78526919742433,216.3484468243014
