dates,sar2197-0000,sar2197-0001,sar2197-0002,satname
1984-05-13 09:39:27+00:00,,,193.45,L5
1984-06-07 09:34:18+00:00,449.82,228.37,219.93,L5
1984-06-14 09:40:12+00:00,432.35,232.58,220.19,L5
1984-06-30 09:40:25+00:00,,211.86,209.64,L5
1984-07-16 09:40:39+00:00,458.8,,,L5
1984-08-26 09:36:09+00:00,,185.49,182.69,L5
1984-09-11 09:36:14+00:00,,194.34,192.31,L5
1984-10-13 09:36:13+00:00,,213.22,217.86,L5
1984-12-07 09:41:55+00:00,462.1,227.84,199.72,L5
1985-01-17 09:36:05+00:00,206.07,206.41,186.2,L5
1985-05-25 09:36:15+00:00,220.58,217.14,205.25,L5
1985-06-10 09:35:50+00:00,205.42,187.23,200.63,L5
1985-06-17 09:42:00+00:00,198.72,189.0,185.89,L5
1985-06-26 09:35:47+00:00,,208.34,211.82,L5
1985-07-12 09:36:05+00:00,,214.35,214.37,L5
1985-07-28 09:35:58+00:00,,,221.51,L5
1985-08-04 09:41:41+00:00,207.2,202.42,207.78,L5
1985-08-13 09:35:48+00:00,,224.82,214.23,L5
1985-08-20 09:41:31+00:00,,217.19,217.59,L5
1985-09-05 09:41:19+00:00,214.01,201.17,201.4,L5
1985-09-21 09:41:07+00:00,,,214.37,L5
1985-10-23 09:40:46+00:00,,210.45,209.17,L5
1985-12-03 09:33:55+00:00,,225.38,199.36,L5
1986-01-04 09:33:20+00:00,209.2,202.95,189.53,L5
1986-03-16 09:37:58+00:00,456.25,224.21,221.99,L5
1986-05-12 09:30:53+00:00,433.57,224.71,221.39,L5
1986-05-28 09:30:02+00:00,450.3,224.52,215.72,L5
1986-07-15 09:28:53+00:00,455.87,214.04,204.8,L5
1986-07-31 09:27:55+00:00,,224.5,209.88,L5
1986-08-16 09:27:20+00:00,433.29,225.92,216.23,L5
1986-09-08 09:32:40+00:00,,218.75,212.08,L5
1986-09-17 09:26:37+00:00,453.51,219.51,215.11,L5
1986-12-22 09:25:09+00:00,,192.37,173.09,L5
1987-01-23 09:26:04+00:00,460.81,224.19,201.03,L5
1987-03-03 09:33:20+00:00,,,177.84,L5
1987-04-04 09:34:29+00:00,,189.11,191.0,L5
1987-04-20 09:35:01+00:00,450.04,,214.36,L5
1987-04-29 09:29:06+00:00,451.04,227.8,214.15,L5
1987-05-06 09:35:29+00:00,,185.37,186.24,L5
1987-06-07 09:36:18+00:00,,209.68,207.73,L5
1987-06-23 09:36:39+00:00,,216.64,210.04,L5
1987-07-18 09:30:57+00:00,432.65,224.84,216.08,L5
1987-08-03 09:31:49+00:00,,208.37,212.92,L5
1987-08-10 09:37:49+00:00,454.79,213.95,211.56,L5
1987-08-19 09:32:18+00:00,453.73,215.17,206.1,L5
1987-08-26 09:38:16+00:00,,213.02,200.88,L5
1987-09-04 09:32:43+00:00,,231.46,209.19,L5
1987-09-11 09:38:40+00:00,451.46,226.6,217.88,L5
1987-09-20 09:32:42+00:00,451.37,229.17,214.36,L5
1987-10-06 09:33:26+00:00,,210.19,204.75,L5
1987-11-07 09:33:38+00:00,464.44,209.58,210.24,L5
1987-12-25 09:34:25+00:00,452.91,224.26,205.37,L5
1988-01-10 09:35:05+00:00,459.02,224.32,196.27,L5
1988-02-11 09:35:17+00:00,457.78,191.29,201.65,L5
1988-03-14 09:35:39+00:00,454.16,219.1,207.53,L5
1988-04-15 09:35:50+00:00,449.28,239.36,214.36,L5
1988-04-22 09:42:04+00:00,,227.96,211.87,L5
1988-06-02 09:36:14+00:00,,,202.12,L5
1988-06-09 09:42:27+00:00,448.83,222.61,231.62,L5
1988-06-18 09:36:19+00:00,417.82,219.25,224.77,L5
1988-07-04 09:36:24+00:00,,227.3,212.27,L5
1988-07-11 09:42:36+00:00,450.19,225.94,219.24,L5
1988-07-20 09:36:27+00:00,,215.72,210.11,L5
1988-07-27 09:42:39+00:00,453.07,224.92,211.94,L5
1988-08-12 09:42:37+00:00,451.77,219.31,214.37,L5
1988-08-21 09:36:29+00:00,,198.19,197.76,L5
1988-08-28 09:42:43+00:00,451.9,228.43,213.13,L5
1988-09-06 09:36:55+00:00,450.14,232.14,214.38,L5
1988-09-22 09:36:50+00:00,453.26,224.69,214.07,L5
1988-10-24 09:36:41+00:00,466.04,212.79,214.37,L5
1988-10-31 09:42:31+00:00,461.12,212.31,206.11,L5
1988-11-09 09:36:45+00:00,,175.65,196.62,L5
1988-12-11 09:36:09+00:00,,203.55,191.07,L5
1989-01-12 09:35:56+00:00,458.65,212.46,191.91,L5
1989-01-19 09:41:56+00:00,460.56,209.37,199.34,L5
1989-01-28 09:36:07+00:00,456.23,225.12,199.82,L5
1989-03-24 09:40:50+00:00,,200.28,184.36,L5
1989-04-02 09:35:12+00:00,,209.72,212.47,L5
1989-04-18 09:34:43+00:00,453.13,198.92,210.01,L5
1989-05-20 09:34:09+00:00,433.63,224.95,219.78,L5
1989-06-21 09:33:31+00:00,,216.38,219.99,L5
1989-07-23 09:32:57+00:00,,210.36,218.33,L5
1989-08-24 09:32:39+00:00,433.86,209.45,231.75,L5
1989-09-09 09:32:15+00:00,455.87,198.07,210.11,L5
1989-09-16 09:37:43+00:00,,205.39,213.24,L5
1989-09-25 09:31:28+00:00,450.38,231.35,214.36,L5
1989-10-11 09:31:29+00:00,,204.66,199.36,L5
1989-10-18 09:36:54+00:00,454.71,226.16,229.24,L5
1989-10-27 09:30:51+00:00,459.53,229.34,215.24,L5
