,dates,jap0045-0000,jap0045-0001,jap0045-0002,jap0045-0003,jap0045-0004,jap0045-0005,jap0045-0006,jap0045-0007,jap0045-0008,jap0045-0009,jap0045-0010,jap0045-0011,jap0045-0012,jap0045-0013,jap0045-0014,jap0045-0015,jap0045-0016,jap0045-0017,jap0045-0018,jap0045-0019,jap0045-0020,jap0045-0021,jap0045-0022,jap0045-0023
0,1984-04-17 00:47:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-06-20 00:48:23+00:00,123.81453044371469,165.2922779121511,167.59416216616393,179.68077170647447,190.16762290445635,,,,,,,,,,,,,,,,,,,
2,1984-08-07 00:49:31+00:00,116.6343714232431,127.86346178912343,159.59905853823716,169.0323891072531,,174.04357509402126,168.48924261300377,164.511334457167,,156.31075558939597,,148.42288784001593,145.75715538292474,150.58458584225974,163.200446026834,,,169.61470974194302,,,,,,160.82748269952063
3,1984-10-10 00:50:07+00:00,110.34446634315444,144.68334284032116,155.7980207264352,,168.21292394218025,171.13684384110852,163.93042637657396,,,154.7190175183666,,156.2474400096128,151.4686141365096,155.56830583079167,159.89560820152207,,,161.77805425162862,,,,,,160.5988695471991
4,1985-01-14 00:50:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-09-11 00:49:21+00:00,,184.79143928546918,191.1368983281584,170.10208009149068,160.87073911392474,156.86697983053986,,,,147.9648768625276,142.76243524331917,133.90464973107345,140.23006511510243,145.85544512940712,,,,170.97026190756307,,167.83254472279265,,,,173.8460701192855
6,1985-09-27 00:49:10+00:00,146.02295241072602,191.93561901039482,207.39782296616397,196.38433754504186,194.83564648271215,,176.73066159939444,176.0831831968162,173.9333613195652,170.55357358132554,,159.9490011199774,158.29492131871265,166.2859936475334,169.19959043700553,180.00174427548924,188.68523528870404,,,,,,,185.49671142766664
7,1985-10-29 00:48:48+00:00,,205.33239201907344,211.52938757594654,201.35224088688955,198.8002186496857,196.37574537510375,186.7129187825162,184.78403483808168,181.63911629613176,,,,172.506919993958,175.42029499183172,184.61001442441457,191.05487105249335,200.87647939326513,,,189.83475068752745,,,,176.758267373769
8,1986-01-17 00:47:21+00:00,,,,,,,,,,,,,,,,,,,,,125.66736586389307,122.90820303434806,195.24664238964263,
9,1986-06-10 00:43:56+00:00,,176.08332145372518,179.805199612477,174.21369297636244,,189.5302702068667,181.02214081988888,173.1264636674669,,166.55274351986677,161.99163488824726,,162.9138472586956,167.1655336874727,171.73816517651932,178.82426513799498,189.5944479673378,,,,,,,164.89151769285996
10,1986-06-26 00:43:25+00:00,170.17062373453126,157.60950856174622,165.64816159414397,171.1751665613797,189.29186322208577,180.17569987649816,173.10656021087635,171.00340007506992,,,,158.39430883798278,154.13452831713386,162.37655504214166,168.5256777003453,175.51387798306558,185.04020381834383,179.53002662843477,173.74990171823868,,,,,168.36856772601675
11,1986-08-13 00:41:45+00:00,175.54387870183322,171.44495704120106,172.63364593949723,184.17727691367406,190.64349042006387,185.02485930388613,179.43481093970638,,,,,163.0044697525023,162.95559234906597,167.30886635834977,172.929791623988,180.04835344439917,190.86301165577447,185.20998552390216,178.51278368637264,,,,,176.91710344259954
12,1987-05-28 00:44:09+00:00,,,177.04936311637252,168.49879968996134,191.4142452153754,,176.76933468809904,171.005361278426,169.67797083243454,167.915225998603,160.44624986754073,,166.28984799910674,168.58064700662243,173.7410915687956,182.08464048412569,190.34837271749518,,,,,,,159.7308182840583
13,1987-12-22 00:48:40+00:00,,,,,,,,201.01897013110624,,,,,,,,,,,,166.12155139011082,,139.06700599283297,171.59148461282075,209.96559301248635
14,1988-02-24 00:49:44+00:00,,,,,169.52198262419154,,,,,,,,,,,,,,,,,,,211.91586566607862
15,1988-10-05 00:50:39+00:00,178.22597173607173,187.53688999221706,204.7934119916552,194.2077899201452,220.22415491103772,194.06826053383472,183.031431938879,177.57439407331472,177.5240855965549,171.03596314290724,169.2372625070998,,171.50321217397456,170.71570279993023,177.80622732807157,187.15179995495134,198.10916487853046,,,,,,,194.22325495678936
16,1988-10-21 00:50:33+00:00,162.1236150760516,,160.28249717938513,179.41796181012796,211.51134124290496,200.75309020929282,180.97712638075345,178.5233546190963,,176.19426290606503,,,177.73243019416927,183.39216857931086,179.91573910024783,183.42080433515935,210.2562896556727,,,,,,,175.2234016824477
17,1988-11-22 00:50:37+00:00,182.59632892632771,179.76791860828257,161.21349297111482,,225.10592687623353,217.14104542018316,185.72718329306707,181.32459075183303,180.05227597064362,178.81129848549932,169.3594833542199,,171.48108709800115,179.76730681506757,181.01637063821306,193.3673940933942,199.90678920684422,,,,,,,184.94981751158585
18,1989-03-30 00:48:59+00:00,146.65384825814456,,166.2152994143058,214.59330780218502,215.0958576295517,205.67959752083303,185.90619908799982,182.97202490306293,,177.36342085551007,169.51110563552166,,166.35041796402058,169.82109957701044,174.21779723316905,185.64878060190046,,,,,,,178.8291647890951,171.11643486298306
19,1989-05-01 00:48:48+00:00,,,,,201.80872790722856,182.42515283818642,168.30497302162289,161.45660742235336,,150.14326682824378,146.70591208703053,145.80879758771516,142.0572720824608,,,159.64211932928748,,169.52983635621462,,,,141.71403923807793,,
20,1990-03-17 00:40:31+00:00,,122.51969822591781,,,221.99592275057483,,204.30242268947356,195.6473172168861,196.18771169083982,,188.22485656390205,181.12979951465914,184.07341653197645,177.97155397154162,178.86909801108283,182.5904744262109,194.35743324174646,,,,,,,173.29847016982237
21,1990-04-18 00:40:15+00:00,,160.35678238122952,186.58311250933778,193.47362689392392,,,180.08433601039025,159.8246884699604,166.21941493412652,153.14046057097906,,144.97912422535757,150.59530768292808,154.6125913844983,165.513721880124,,,163.93778646569004,,,,,157.67909197827547,
22,1990-06-05 00:40:12+00:00,91.10401490579734,164.83921153210798,194.57375263749003,,228.3311694102758,212.6549687168658,198.92715601999214,187.60743190258984,192.9500321352614,,184.27513349766582,,178.21907525178656,175.52023939790877,186.26385918664604,189.07677388922218,197.5191184414104,,,,,,,157.26294267320725
23,1990-07-23 00:40:05+00:00,146.017269382732,146.58975380952933,165.21682629668277,175.23292182561505,200.00767274350972,193.10893485586038,178.59423356835583,172.50793784799853,,165.58317054180117,156.10642952125198,,158.17399135935014,165.14012473012139,169.30883034953405,177.48759424880004,185.19447081608016,,,,,,166.04455468079468,165.22641772683468
24,1990-08-08 00:40:00+00:00,134.00039294169054,139.15919123198688,174.3211401692856,187.30090166268965,209.6525389913966,216.02888401905423,199.44339621929979,191.2562891210122,,171.46229744212098,161.60105126299138,,166.9177338667518,165.11424825623877,173.99336934364197,178.79608956853173,,,,,,,,166.9550841074102
25,1990-10-11 00:39:37+00:00,146.3299864000042,169.26651781942155,177.5105961467837,201.1969219690705,,205.2290085673337,201.093044840197,191.01037153304165,,,,,179.19734646663608,178.35556629847372,190.71596869560298,194.61244901272133,203.1174931999113,,,,,182.36101717845233,,191.53475857170653
26,1990-10-27 00:39:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,
27,1991-01-15 00:40:16+00:00,,,,,,,,,,,,,,,,,,141.01342704088222,153.69238442647776,,,,181.1380189277614,171.64489425296296
28,1991-01-31 00:40:35+00:00,,,,,,,,,,,,,,,,,,153.28962490568,154.81897371771055,,,,,178.12050492777928
29,1991-05-07 00:42:20+00:00,,145.13175261506865,153.7166560209932,170.64623297682562,,182.78621160726524,172.74320472610106,,,172.2136884696666,,164.38922460373416,158.96210506469893,167.98893293149706,169.1434696380766,181.691193660568,187.53414583529917,184.4795746309,,,164.18296801996843,,,159.5162123628551
30,1991-05-23 00:42:35+00:00,,143.38477986719414,,164.49371379815318,180.92351703002717,176.9911568809767,168.69528054787617,160.44966456212762,,157.56788616653412,,158.6807266875747,150.1234390547932,158.10888462156564,165.63518957495305,176.67594006885756,,,,,,,156.82544595436403,149.79028904653535
31,1991-06-08 00:42:48+00:00,135.07112210767608,153.3914717844344,158.88999665582384,170.9425684441805,187.13109470545444,,181.40865091951514,,,,171.06210417890017,,170.780196693068,165.20575215245555,172.0300797106695,184.93609313547398,,182.27643774880042,177.22701180565568,,,,,161.60130306972465
32,1991-08-27 00:43:40+00:00,142.3638919458064,169.6776919976668,161.2037024897276,167.97159859765594,,171.72183114848866,165.57087474185488,,,,,158.8965942828784,158.1909144771419,174.39705536802063,169.17965846877604,182.3385612892665,191.50778997273306,,,,,173.89732755745624,,175.92629714288836
33,1991-11-15 00:44:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,
34,1992-03-22 00:44:11+00:00,,,,,,,,,,,,,,,,,,,130.94675302556502,,160.31257368111739,,174.92061170796023,175.44895362258643
35,1992-05-09 00:43:45+00:00,88.35160272622548,135.87852204537765,157.68614187602955,163.66981489452763,168.38009920560037,159.68942815075724,161.82845225539708,,,,151.10638354076409,150.975069191224,152.17617200134674,158.44842047129515,167.19230054458154,,,,,,167.94790659103649,,,161.20407655329657
36,1992-05-25 00:43:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,
37,1992-06-26 00:43:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,
38,1992-08-29 00:42:22+00:00,79.28661735311243,122.12545037376961,147.69234056581692,158.65321368585103,168.31249081303991,175.05029900037712,156.98629220062136,142.09478566515864,153.09172130215535,,138.37993218603356,155.43405684915675,150.04269240973431,157.54278240588727,172.86856472588502,175.42923287495196,186.53348800723296,176.00404145091954,166.5322209888234,,,,168.69931370404495,163.4604179484768
39,1992-10-16 00:41:30+00:00,106.5432311830458,,144.61564828729044,148.80630617539072,161.78216168293343,157.2994187309162,156.94115852717587,,,,145.73980396741194,144.6216451949941,143.8064890382301,153.21765504307007,165.92394980843966,,,171.6222832172588,,172.4865173307793,,,,178.9865240726523
40,1993-03-25 00:42:10+00:00,,,,,,,,,,,,,,,,,162.00416705414654,175.77983019934285,,,,,,143.15369871434743
41,1993-04-10 00:42:18+00:00,98.99585502115742,139.67977478638085,155.8918554527467,155.09409202082603,169.2206830484678,173.3924787400687,167.49419348777704,172.34547653174167,,168.32076458160975,,,160.5286082118287,172.37569063073983,171.87503179083413,181.59985657670342,189.2627044890346,,,,,173.73576265411253,169.72315676226324,165.40113637196276
42,1993-04-26 00:42:27+00:00,126.76894135270605,154.73982622788688,159.72980796619456,165.16340789098248,,,177.91427209621963,180.97640727522915,177.103570566992,,,,172.38020127120663,181.4950978854513,184.363888125621,188.28659838400958,199.43311636807752,,,,,,,162.43013235978384
43,1993-05-12 00:42:29+00:00,,128.13931843905507,129.9326585886664,146.1098008322627,158.07156716533078,151.35055002755405,,,,,146.9933093644249,146.41947150210942,143.51776353134073,153.4696945207498,,,,166.56750846131783,,,,,,
44,1993-05-28 00:42:32+00:00,119.34994759330563,139.68996524841913,146.4086420931105,162.5141201371506,172.51192048077203,168.78556594713208,165.55449706710996,,,159.2961181346075,,156.3781967819444,167.26025257179674,165.44902579080392,174.41676471173167,183.66394525300086,195.7214469808956,183.7458534958768,,,,,,161.7108334928095
45,1993-06-29 00:42:26+00:00,113.7863693061518,143.08712582909206,147.31275503433508,155.8532156515488,173.97131604996179,167.0950296167575,169.8238574611761,159.26841892852295,,155.23561404009754,,156.9190084620242,159.7855191322717,167.77518594965102,172.6503810371216,180.44299242325286,193.12484588839217,,179.7287842191081,,,,,175.680169882518
46,1993-10-19 00:42:10+00:00,119.05999759783744,160.40511062716007,160.25694855312162,,180.0700200365374,178.74933204028855,171.29336174615966,,,,168.75563668944585,,172.96056968730085,172.67717391213665,179.32374368059246,189.4236589737778,199.20071791678347,,,,187.9997038202078,,,180.06967500314195
47,1994-04-13 00:40:07+00:00,106.64144838619296,131.7624499086138,148.3368480335258,,169.2592586928274,169.22367158482132,161.92136395192264,,,,160.98998228116847,159.58653965281218,161.90716666326466,162.63325264021861,169.79608380177416,176.35497353080999,,176.21220866750753,,,,,,155.47364543169004
48,1994-05-31 00:39:15+00:00,127.78396097890725,153.03575310133309,154.31251353145237,,177.8251193314898,,176.12945366585757,,,,170.05488513194828,,171.22751555030555,173.5988492022326,184.69945356493537,189.9011020510087,199.30861486952236,,,,166.18314538741095,,,162.96829459336934
49,1994-06-16 00:38:55+00:00,121.12716370698904,128.86622412970766,131.56230505497865,153.91525977647424,165.17439114190023,169.59975721527383,166.2438518767102,163.14478334284442,,158.34508214193966,,161.80914393287173,152.5012059940101,153.8514652591315,,,,,,171.6973440039331,165.70861408799863,,,
50,1994-07-18 00:38:06+00:00,,116.27410441303856,,137.01876822290745,158.2405305240115,156.88241667884782,163.41324584729844,155.48700373955273,161.06200977392098,154.13501891298768,151.3027555748571,142.5198455949708,145.54050047473675,157.8350643713424,164.11687892368445,181.88600938000494,,,,,,,,162.55891632822127
51,1994-10-22 00:35:27+00:00,,,,,,196.9749131965202,159.43105775114108,,,,,,,,,,,,,,,,,
52,1994-11-23 00:34:20+00:00,153.16722105222718,162.09150805792333,165.92919800135178,,189.7563364640854,,186.19954486928225,179.09203164746728,186.2563192424538,,,,183.90404448479777,183.5313192197316,198.10560761279606,200.89095531279264,211.7972318803318,,198.7843856182854,,,,,189.253351375363
53,1995-01-26 00:32:11+00:00,,,,,,,,,,,,,,,,,,168.09216682838854,,,168.74606987040178,,,196.59553152144792
54,1995-03-15 00:30:16+00:00,140.40775534319366,,,,,,,,,,,,,,,,,154.8940764394206,175.73080349880885,,,,,170.04161301039258
55,1995-05-18 00:27:30+00:00,74.38078839544518,,125.5907434246288,136.85116732742594,152.91741991741992,157.56954620703357,152.8769204885642,153.12742389231136,,151.64212078043084,,155.6090750914007,147.60059474309017,155.307209042113,163.0656508736557,174.04688348902673,,,,,158.34159224144423,,,
56,1995-07-21 00:24:35+00:00,123.38969097463749,136.00393819572523,,154.7163927702281,168.5972570128312,173.64551787938416,176.84055737365466,166.207576208383,,,,,178.07067625519045,170.8752835069123,180.28383886126394,195.80504958655712,200.0476067077466,,,,,,,200.37288999153137
57,1995-09-23 00:21:34+00:00,,140.11292785591226,,151.7064518623591,169.63698820402914,173.90770816342103,174.26125130044883,174.24494184703718,174.2938755022571,,,,173.12096764419314,178.15815012623094,186.60430776450818,194.86848835063438,199.3472112474446,,,,,,,168.04655193940553
58,1995-12-12 00:20:50+00:00,126.25011897099127,134.42650400292592,132.99340473572187,155.97015125502023,157.3526249029774,169.6644152200143,162.58259490795365,159.19969719874473,,174.73620034195278,,,172.56431132868767,169.84981603086305,184.82557300675845,191.13672209142646,202.61483972159334,,,,,,,187.1514467973578
59,1996-10-27 00:39:54+00:00,,144.3156531381129,,,,,,,,,,,,,,,,,,,,,,
60,1997-07-26 00:50:51+00:00,,130.69450874803624,121.47159676039036,134.1511502601641,146.12702178172972,151.79940782565404,,,,,151.31700924480657,154.17089498815747,151.37313167026426,160.3368081647591,166.23546236327965,179.3664197898637,,,,171.74981115816564,,,155.3388385234716,152.52075111616753
61,1997-10-14 00:53:13+00:00,,,,,,,,,,,143.79009228233207,,165.22684450072998,174.91563712574816,,219.90832770188578,,235.72411210563075,,,,,,186.78813380178082
62,1998-01-02 00:55:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,
63,1998-02-19 00:56:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,
64,1998-11-18 00:59:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,
65,1999-08-09 01:12:55+00:00,,,152.86429481208373,152.88184872666739,168.670357726864,177.48052201392002,175.68072228585265,178.5814109057811,177.02450546178918,,,,175.59975410573006,188.85237460080134,187.65203932639875,205.5135692335373,205.80450527114675,,,,,,,183.42440974501272
66,1999-09-18 00:56:41+00:00,,156.77116525013489,141.15294010746763,147.46273619251866,163.0839004682925,165.304105353186,169.64320351981624,164.8567110650729,,,,160.67675275137518,164.63605735519997,179.4481268155652,186.51004340204705,192.92689878160095,207.50354657528297,,,,,,,192.7454511198126
67,1999-10-20 00:56:34+00:00,,125.88661085168349,124.98583527169829,128.85120775065772,152.31512514854433,149.90188479489098,,,,,,149.91054867902528,150.40256033501748,160.51579366840056,171.52578603859746,182.89849621081848,194.24884340321864,,175.39249145850624,,,,,166.61725485722835
68,1999-11-05 00:56:05+00:00,79.8978168078919,170.80217576053627,,161.6726020810758,172.8502244768976,177.14058663941887,175.04600615738016,178.09536874660287,178.06646609856003,178.41215090904356,,,,202.689131554629,195.82409698306054,196.17769430320828,201.58284132984036,,199.20905965258325,191.48000866640618,,,200.33402958034077,188.00507733802496
69,1999-11-29 01:12:47+00:00,,177.20164300365573,,,163.80303489311868,,,,,,178.3406244391619,,,,197.32798067739952,,237.10452459512447,220.72131071258966,,,,,,
70,1999-12-31 01:12:48+00:00,,147.68066166809265,,141.684347648428,,,,,,,,,,,,,193.22821617199426,,,,193.41282909984884,,,179.98347229980556
71,2000-01-16 01:12:49+00:00,,,,,,,,,,,,,,,,,,,,,,,220.40970567165064,
72,2000-01-24 00:54:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,
73,2000-06-16 00:56:23+00:00,191.0072596104137,127.89021132417992,145.38425566774973,128.56707566248926,153.0719237239615,148.34730548451483,157.982379656903,155.24962493529813,,,,157.4534521951282,169.57243328787206,165.0877744414578,174.14153581743602,180.4519609358451,193.23681815371344,,,,,,,164.010236263972
74,2000-07-10 01:11:32+00:00,190.8199992717727,166.97445191325497,146.96813202694676,163.36553855356976,167.64888355182995,174.10139573986655,172.13312474216568,,178.61464841255457,,,,176.95018441190746,187.77913479735085,193.67771964408385,197.08322077641827,207.0101915678953,,,,187.72821996098742,,,179.47739794966526
75,2000-08-03 00:57:15+00:00,202.1585075713602,144.2685948992556,141.20335056585054,142.22885529019214,155.9384776077474,159.41783643788517,163.40183453277575,,,,161.52496839011692,,159.87054948267695,168.19560565877225,184.64131342932387,193.46783957737975,204.14054932782562,197.69486234976148,190.089413806324,,,,,183.2596889027232
76,2000-08-19 00:57:42+00:00,180.02374002351254,151.27291394030374,139.77375455829696,143.74055721967127,155.04706494892864,163.78227187045016,165.38667304684586,,,170.98613433175925,162.5419622267345,,166.55987715595347,172.8285893190981,177.98624619056415,190.11195992853246,194.8723417855768,,,,181.43515008484152,,,190.2575785404141
77,2000-09-04 00:58:05+00:00,166.8883490752448,157.96767449689972,158.20294675829288,153.96759436920422,163.96840022861193,164.53144145433072,170.1426282502268,,,,,,178.76519546882776,177.7655305006433,195.13420538741508,194.95257798584925,206.39593447598355,,,,,,197.85283950426793,192.56894357246054
78,2000-09-20 00:58:15+00:00,203.5001579627494,161.16481529210066,157.3852021847913,160.7616536000699,166.90166361602502,177.97924027154704,176.02842201324006,181.94139174530164,,179.82861009805117,,181.500993033397,180.80210601636682,190.43570530244006,190.36200425221614,206.4967378257369,209.5639942018213,204.4350410879359,,193.98668018250174,,,,179.4616771348593
79,2000-10-06 00:58:29+00:00,173.33326660526228,159.8293985546053,159.96294746332836,155.66652017342065,166.58791310529978,166.9810662239147,176.91653282459856,,,,,,184.12937392071188,182.03343108545087,199.06061972685157,198.72927176161272,211.58694972493822,,199.86099914351092,,,,199.205644293405,193.20345062291335
80,2000-10-14 01:10:10+00:00,177.34605579880548,151.20277865401079,150.92014201831276,147.23767851666545,163.0207138595123,169.40749343259355,171.8927048941377,176.1639919427347,178.63027952892,,,179.78063820233538,180.82713325665642,187.87164851707442,195.2435823438625,204.74349184906723,206.29045592331232,,,,,,191.9364237031442,195.53830234249045
81,2000-12-25 00:59:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,
82,2001-01-02 01:10:24+00:00,,,,,,,,,,,,,,,,,,,165.33162153058373,,,185.00483771419675,196.40356866838326,198.7829455941885
83,2001-03-23 01:10:12+00:00,173.30950464316996,153.04008293854184,,,,,,,,,,,,,,,,,,169.32315973904838,,,,157.68258087556998
84,2001-04-16 00:59:59+00:00,191.85767022730124,182.88940978553399,171.71562395333478,167.6700299062466,168.85575248799512,169.07505469416554,173.44353663671,,,174.1868726523333,,180.9568313556245,182.76762771787855,189.87351401564737,193.24274564387082,206.6176282587047,213.03363078997126,,,,,,,162.8951876245758
85,2001-04-24 01:10:05+00:00,,,,157.86029755225994,163.36212917501197,175.83873935859847,168.2363261228116,171.39192389575476,170.7247592641279,,164.30688066905066,,175.01258751715943,179.91257909978722,188.5288537434566,194.49651191491677,203.0887062820759,,190.13104704976254,185.23679566280535,,,,167.39450498923762
86,2001-05-18 01:00:10+00:00,181.17129191892568,166.57187328611377,152.4495438507461,153.0983421544933,150.3091595639348,154.40536531030014,,,,158.991654689525,150.0641912842197,156.54190238593412,148.80257187142018,163.79495881707044,168.90605418218135,182.5064607728906,,,,,166.61565519487795,,,
87,2001-09-23 01:00:04+00:00,176.2551611013194,197.43098358412107,158.66729413988685,146.4435513029226,160.92230154545805,158.80837264104557,169.7763269705764,163.82528376394018,,,171.4272629444953,,178.2819927566379,172.5343366426749,189.50252033782567,194.32142457086314,205.83836463893473,,,,,181.74322351851995,,188.87201570167446
88,2001-10-09 00:59:54+00:00,,159.60101514152132,151.19046670529286,138.50012541392934,151.57654829623118,149.1949165106602,,,161.9605784596831,154.45701647563996,,149.86457421528405,155.05534991813994,164.04019222334594,170.4108944226372,179.72233863225654,193.6072187070628,,181.37215293561272,,,,,176.47535841293973
89,2001-10-17 01:08:16+00:00,181.37346929401895,145.591074832873,161.4509735776726,151.36885468125644,163.84891803543368,166.67148101939284,169.2521535660024,,,171.80773108523127,,,176.1024046157659,181.65381908129785,187.20682955141152,196.08310988941372,203.72916229660458,,,,,,191.39229453046485,196.82658200114412
90,2002-01-05 01:08:41+00:00,,,,,,,,,,,,,,,,,,,,,146.88171803276498,182.7358133130594,200.57608294235106,216.48274005792666
91,2002-02-06 01:08:52+00:00,,164.19665130196526,140.48387029888468,,,,,,,,153.71928518592244,,,,,,,,,,,,,183.08405859176943
92,2002-03-18 00:58:06+00:00,173.2968719996304,149.96027266685385,149.6367315817693,149.63339735491195,,,,,,,,,,,,194.31523164030492,196.45437682143188,,,188.36231450652957,,,,174.9274210786174
