dates,sar0702-0000,sar0702-0001,sar0702-0002,sar0702-0003,sar0702-0004,sar0702-0005,sar0702-0006,sar0702-0007,satname
1984-05-06 09:33:27+00:00,204.39,202.60,199.73,193.84,186.30,206.83,192.69,201.80,L5
1984-06-07 09:34:18+00:00,205.17,203.19,199.05,195.46,183.33,206.97,191.45,196.92,L5
1984-08-26 09:36:09+00:00,206.23,204.86,199.57,194.88,179.40,200.20,183.82,190.84,L5
1984-09-11 09:36:14+00:00,205.70,205.15,200.26,194.62,174.45,197.99,180.81,183.24,L5
1985-04-23 09:36:23+00:00,209.86,209.07,210.42,202.01,191.26,210.76,207.08,202.05,L5
1985-05-25 09:36:15+00:00,208.69,205.66,206.37,200.13,192.91,208.02,208.06,201.40,L5
1985-07-28 09:35:58+00:00,209.02,207.54,207.51,212.17,193.14,209.19,208.50,202.95,L5
1985-08-13 09:35:48+00:00,208.81,208.35,207.38,211.03,191.94,209.44,208.68,202.80,L5
1985-08-29 09:35:38+00:00,210.74,210.03,209.45,211.69,192.53,210.73,209.72,203.80,L5
1985-09-14 09:35:25+00:00,211.58,211.06,209.89,210.29,192.07,211.19,206.47,201.35,L5
1985-12-03 09:34:19+00:00,214.53,214.50,212.27,214.95,187.77,213.35,198.53,198.44,L5
1986-05-12 09:30:53+00:00,220.42,217.95,214.84,213.31,187.31,217.08,193.07,197.50,L5
1986-05-28 09:30:26+00:00,215.28,213.79,210.42,206.14,188.56,215.52,198.65,198.75,L5
1986-07-15 09:28:53+00:00,210.65,210.73,206.23,199.19,191.53,210.41,206.52,200.05,L5
1986-07-31 09:28:19+00:00,210.52,210.38,205.84,199.20,190.58,209.24,206.76,201.34,L5
1986-09-01 09:27:08+00:00,209.44,209.36,205.55,199.09,190.04,208.61,203.96,200.84,L5
1986-09-17 09:26:37+00:00,207.66,207.43,201.76,200.40,191.47,210.62,204.62,201.24,L5
1987-01-07 09:25:37+00:00,204.26,204.33,198.61,195.53,188.85,204.45,200.44,192.44,L5
1987-03-28 09:28:28+00:00,203.76,201.22,198.20,181.12,184.95,194.15,190.55,177.55,L5
1987-06-16 09:30:43+00:00,198.60,196.82,194.52,184.26,174.03,192.31,183.37,180.53,L5
1987-07-02 09:31:03+00:00,201.84,200.81,198.97,197.97,180.90,197.54,191.26,186.03,L5
1987-07-18 09:31:20+00:00,203.34,201.48,200.48,204.31,182.81,202.90,194.36,195.20,L5
