,dates,nzd0465-0000,nzd0465-0001,nzd0465-0002,nzd0465-0003,nzd0465-0004,nzd0465-0005,nzd0465-0006,nzd0465-0007,nzd0465-0008,nzd0465-0009,nzd0465-0010,nzd0465-0011,nzd0465-0012,nzd0465-0013,nzd0465-0014,nzd0465-0015,nzd0465-0016,nzd0465-0017,nzd0465-0018,nzd0465-0019,nzd0465-0020,nzd0465-0021
0,1999-08-24 22:19:29+00:00,146.01777710527927,135.18305562909842,130.4558430201494,122.68821500408329,131.903980288357,146.4855869702776,158.63709927868138,157.0494169777515,151.00787097534294,151.06269501552327,142.5213566500613,137.50292952331458,130.3867997783145,136.66681411742027,137.50674883876786,114.86264310778493,,126.32767262506722,,,132.83426171656626,112.60510666954946
1,1999-09-25 22:19:33+00:00,129.41834951601265,118.73482430271302,110.70594616068686,114.9893165070286,118.88463528702698,133.45633971759923,148.85998587494612,148.40540600262997,143.61423085706195,133.90903452292966,123.2209434810261,122.90491989430946,128.91695055722448,122.2355920525497,115.95036565224576,115.2806400038766,119.0780047666676,128.04496895232063,129.21806089989292,120.08788541425129,111.08126330517854,106.54562521208544
2,1999-11-12 22:19:27+00:00,,,,,,,,,,,,,,,,,,,,,,
3,1999-11-19 22:25:35+00:00,132.1693370234355,124.45374137062554,109.07694795741179,117.27733299974403,130.95969208021353,139.05235929710616,137.20021605642614,133.1465875233959,133.93582189334205,132.3032088422394,116.42677369104081,112.36527318988101,117.93545819017413,121.99687523742992,128.3294810741982,125.05632881760394,121.90692068048617,117.7497028096082,129.3071240582356,137.08337203586368,109.82726012707943,114.5984716417434
4,1999-12-05 22:25:37+00:00,,,,108.16760855802391,116.97947054962938,131.68075765361675,133.8321809973179,132.79487853265857,133.12980814809134,114.78219104228947,100.22987860318517,94.30058603710069,108.97697629964122,115.03364403511469,133.24788942091237,122.84414071077725,116.90255758450408,122.77208231068195,126.86578990209486,128.11561968603607,118.35349943486693,107.20282454324855
5,1999-12-14 22:19:31+00:00,156.59257023747193,140.44649712297817,133.48267579141913,139.6651085659778,152.88195523419182,162.15562308372105,174.8370906596118,185.08220283040208,186.04693074002114,165.86961146723178,134.6113641840389,125.60118420944784,,,,,,,,,,
6,1999-12-30 22:19:21+00:00,139.37922251869452,135.94089811756172,134.91514997071965,137.5224769418673,147.27571616109583,166.40040437785956,185.60813140740356,194.20590874696128,173.97355332058163,140.1839945825365,125.97826987747892,121.13368712568655,129.0802875586706,,172.7532841280145,159.91542798618377,154.93324488339226,153.2163841374608,153.7710544097142,168.39778571489774,162.17098365515105,164.19941433874715
7,2000-01-31 22:19:21+00:00,131.4641985594236,124.56797379649265,119.38391693094661,121.90630089961942,138.95033972682126,152.18616974494068,168.4811373220574,171.52456186047033,158.22058951460454,124.834546686183,105.27792433844817,117.2566464815972,148.80128997377278,164.47328730310178,161.69059915749776,133.8047532321458,112.11066973274166,,132.9148085006282,149.95310076062907,147.61746194559532,141.9978393273053
8,2000-02-16 22:19:16+00:00,146.25642537231568,132.14395021068867,127.89740020506639,130.3501134684169,142.76098101421167,155.46434188953253,170.33308373932806,169.78725375862763,156.83956540751862,140.4819728533101,116.82145521516719,133.11188645127783,147.97061197956995,158.8992976803595,155.95693088974505,128.31514848818972,122.27058126990636,128.62520412894247,140.63303748152828,137.00975096589133,148.1201971363849,157.3871978354788
9,2000-06-07 22:18:24+00:00,,167.88652328427878,160.77135702354968,,177.90657450586247,174.31802615092047,178.6982316442453,175.9384803594534,191.59622618293145,,,,,,178.9188563256891,165.67682745486601,160.87932008174596,,,,182.16274350569523,
