,dates,usa_CA_0017-0000,usa_CA_0017-0001,usa_CA_0017-0002,usa_CA_0017-0003,usa_CA_0017-0004,usa_CA_0017-0005,usa_CA_0017-0006,usa_CA_0017-0007,usa_CA_0017-0008,usa_CA_0017-0009,usa_CA_0017-0010,usa_CA_0017-0011,usa_CA_0017-0012,usa_CA_0017-0013,usa_CA_0017-0014,usa_CA_0017-0015,usa_CA_0017-0016,usa_CA_0017-0017,usa_CA_0017-0018,usa_CA_0017-0019,usa_CA_0017-0020,usa_CA_0017-0021,usa_CA_0017-0022,usa_CA_0017-0023,usa_CA_0017-0024,usa_CA_0017-0025,usa_CA_0017-0026,usa_CA_0017-0027,usa_CA_0017-0028,usa_CA_0017-0029,usa_CA_0017-0030,usa_CA_0017-0031,usa_CA_0017-0032,usa_CA_0017-0033,usa_CA_0017-0034,usa_CA_0017-0035,usa_CA_0017-0036,usa_CA_0017-0037,usa_CA_0017-0038,usa_CA_0017-0039,usa_CA_0017-0040,usa_CA_0017-0041,usa_CA_0017-0042,usa_CA_0017-0043,usa_CA_0017-0044,usa_CA_0017-0045,usa_CA_0017-0046,usa_CA_0017-0047,usa_CA_0017-0048,usa_CA_0017-0049,usa_CA_0017-0050,usa_CA_0017-0051,usa_CA_0017-0052,usa_CA_0017-0053,usa_CA_0017-0054,usa_CA_0017-0055,usa_CA_0017-0056,usa_CA_0017-0057,usa_CA_0017-0058,usa_CA_0017-0059,usa_CA_0017-0060,usa_CA_0017-0061,usa_CA_0017-0062,usa_CA_0017-0063,usa_CA_0017-0064,usa_CA_0017-0065,usa_CA_0017-0066
0,1984-03-23 17:50:13+00:00,196.0573923829659,177.1226741247533,178.97845074434284,180.91602480061422,187.41206368709038,181.1468002629292,190.49443352893041,190.84547988562286,185.15057393795047,189.20101761751786,192.25155769941904,189.1808536467941,179.62892731173065,188.80290396407213,187.84753406401714,184.37189240607088,165.07820636640682,165.76657331157827,167.9185330701532,166.07700147260766,163.2938135955689,158.12415193863123,169.34939476793338,176.34711875513804,183.00948761579528,181.81048461174242,195.2283906259406,195.46498045856532,195.9777005116829,194.89149099784166,198.26059102360486,197.96336242013967,196.8627728485449,187.47877463031617,187.12290929811445,181.84490147293337,191.49778681786879,185.02498102820869,184.9295246548095,190.11937203475233,199.4415211878671,210.16981159628503,206.64012799340776,208.56403289003558,202.38356162866904,211.99062030191158,209.09645638579116,207.79324763280584,212.13805070650068,218.56593912683718,226.096791726304,227.10348183492093,230.65079946858722,234.40392577731603,233.15811988528668,237.105852771155,236.39122466195238,243.9947524913449,244.02445957025634,248.69010272420908,249.539980081828,247.0515509435915,240.39915597383776,230.90570014986855,225.17662979283241,234.36277874219124,224.5530686074334
1,1984-05-06 17:49:52+00:00,195.26894631742854,175.44125703677628,168.9882978161181,174.42382444595313,187.8542735475174,179.63760928206452,185.51265094395617,189.7932018523666,177.43787924428932,176.25626355729585,181.88722204383066,184.474910017866,173.19646819063598,174.4967712937387,176.42902308175678,168.96637464309285,159.81557564995128,162.4419637733922,170.7809697745828,173.2692477685353,164.7825550607614,158.01795812837446,169.2113147251435,176.5660721040108,172.69964992079156,168.73713311826145,176.19422828968825,178.68975096560948,178.75962555332072,179.14083297978237,189.7660999981052,194.33981241242273,193.22574346429144,187.45549684571745,180.43145414154063,181.76164742127906,180.000626640835,171.16404237712507,171.82976770562038,176.68402217003793,185.35609383851425,199.37664530795493,197.3080721701178,194.9918174124036,193.6942374299749,204.34153350747982,199.45098663894427,197.9834486484389,193.10277099402992,203.33485270004735,206.71751829329605,205.3338247222774,206.63223989461073,204.7227335519744,208.2381995742515,212.52450903746072,222.1646602793691,224.06874780317736,226.21388415803332,230.36896100264656,226.40974412648728,222.00832004475183,220.6832073074715,221.4816902855839,225.73138918238828,224.76092570915998,215.16085662253485
2,1984-06-23 17:50:58+00:00,206.4493769987551,190.63536777076288,190.1146145478736,198.11235993685088,206.78476459363287,,194.89898641387305,187.41381813419122,183.67587188695234,187.1278652770019,183.42699539892598,188.28356148640242,176.93445340750011,178.19755278174873,184.16623819764703,182.7798771437213,183.6504829740358,185.75078669012632,179.38541429531952,183.21432291399742,173.41018452625863,166.71540900200065,174.472741943926,177.57934443559415,182.86889255916822,179.99248203529086,182.70734177464513,184.4036778883011,183.4813196038693,187.7832537341788,196.70831571138123,198.18528641518603,195.12488725816985,181.8167780278695,182.68675274780153,181.82296583409595,178.34942432672545,177.51494706159687,171.9703607945297,174.1003113041204,191.23612839654663,202.36581257106997,197.29072964957754,195.73930987849647,204.96285896122305,211.39212941436173,210.5528877192011,210.29182082684594,209.3442020300828,215.56231983669542,221.12865787543282,222.73613266029116,225.65266899154423,222.9667350619913,223.3631945406725,224.47437911058634,220.51018062581605,223.96540517671826,228.55688252056274,233.21256371208213,231.62037258032612,229.05091098555306,229.8291457598941,221.0316963567473,224.3654829416779,220.72033109445007,217.0996703906628
3,1984-10-13 17:52:38+00:00,190.4361141742346,171.47968561367304,168.2136264344199,170.79829158566037,177.72870198532357,175.26167423015403,184.08566080027273,188.51871704426046,180.68050090922864,179.7546107758168,177.75189920330092,186.66410755054767,178.47861212380633,186.06543819326413,189.4374766093078,185.94469285829317,181.43402665591336,181.99066216438925,179.80519473925804,176.0334341385576,177.67335564186536,167.2638639987773,165.9138874607505,172.64457729343658,175.7714520920334,183.96843293659586,181.62284399264632,181.6206651139441,181.1380151799891,192.24748012555344,196.4674219109392,195.52108666644395,193.2755952364524,184.94010038002367,185.74560781632923,187.86315429901433,182.98880789410273,179.47766494468223,176.58373895247306,183.15971581692096,193.9454749203567,200.1427177410666,196.8436906617873,196.83035882716587,196.61098500110913,195.2820270684556,198.5856262709256,205.09228964485175,207.64731880378773,212.8655093960412,213.24370296166634,212.91465732782333,214.65667878943552,213.57365570479496,212.9491072588481,212.40427140440445,210.1899503979453,214.93468184658985,221.82667167415838,229.56293902153362,226.89972457413472,226.7965999152028,234.66528443604528,230.68793514592582,228.6005173456046,226.19751629980664,220.60080305014645
4,1985-04-23 17:52:47+00:00,203.46784330897188,184.76397959190672,180.04314815803983,180.28605577965197,190.2330280159549,186.331186025559,192.32954838987172,198.449402534303,194.87929785639128,191.2220208627455,190.76035147312885,196.5693962228822,183.70656077890573,188.45301373448976,191.61647034429402,187.64080000406946,183.99222748374788,180.74499329938158,180.4711960229452,173.99599026848918,164.99999989682874,160.51445536724137,168.85436719327086,177.9535299037087,178.8212265821475,177.71036393188433,184.2595243788343,187.72971830765354,188.66292955033532,192.8225568311992,191.93525779359803,194.73326143783143,192.6316619749003,178.7369222377158,183.62053520430757,183.64613347327838,183.19636309895392,180.3070786167132,176.2358390694517,183.88701128164266,195.23513886933023,204.80375823019824,202.68363239014013,203.48454107096703,204.37121857220848,202.1957430911972,205.0889695752963,202.72386026566338,206.8613978366119,213.58527427738727,215.56557195027497,218.3657304007354,219.7340594283018,217.254618906167,216.15235228261,214.78878984464077,213.5688974296911,219.67224063199623,224.31588148278294,228.4143482619676,224.54659559664822,221.45413130504429,219.57758289566252,214.39510670797495,222.59561312177385,219.24400274888453,214.34096290009688
5,1985-08-13 17:52:13+00:00,167.13652930821624,161.6416799485708,185.88614016156072,190.11481308558132,201.61445891502524,196.9985843311731,196.07795667022202,196.8879111415293,189.9334444282049,188.90222368443165,190.83301276884916,202.68084765574054,194.65488852505948,198.27029273555988,198.7208013088062,195.47249916262274,190.36558911417373,189.09992462039284,185.85643064774172,184.70489595650352,,,,,,,,,,,,,,190.49765513060999,194.6722741536672,194.89550631651142,192.45175392917497,188.3587747498605,186.03269994666323,195.03041171342724,203.71592320250028,213.24383284445108,196.96861249387564,195.42308174871232,207.99330218147375,212.30089778571582,210.7366688057056,209.35240298665275,209.3422152524566,216.86441522584988,217.23417482659846,221.8744949599457,222.88158599705633,236.0813709705278,231.69692641873985,218.59756224524284,223.60301079626004,228.78949081609315,223.09197537053615,229.72893169412777,226.11963569107135,222.31447184302814,211.34439715368177,216.55550390392966,208.70038306059706,203.46743762508908,208.6582038372927
6,1985-09-14 17:51:50+00:00,188.3657680474268,166.56649345485633,176.40585330390743,183.1391712873782,191.13374012919527,184.53023257817367,189.62694164224902,192.06981129590892,184.16865550862383,188.09048963048315,191.18521641150232,199.54462167528328,197.64861680549316,202.29345796964674,205.18126335430995,201.28020303510408,192.1471272767352,190.67004606376037,180.6901995342153,184.41060608534426,179.805312547581,164.36292253518636,172.27880549094203,183.35923520385893,188.21644580095608,191.25981303860797,188.32738084205602,184.84643932983667,187.50166162898554,193.81805657137957,201.27862463720794,204.07069963573466,201.36113517525587,197.4918171900331,195.13440951113773,194.79348401177552,189.55881841313268,191.82123885959834,191.35850098985614,194.0951073983371,198.9907958098893,204.418372595473,204.46572149400188,201.47781796635417,204.57248982315215,207.88658682791467,206.36861385680842,209.55373144892164,205.58392103580832,204.36464702447108,216.09256965767122,223.72515734735032,228.41665542569422,228.0132260587372,222.65982483408098,218.20075974262508,218.69011159848355,223.05568266749748,225.12091475409522,230.38285017000678,228.92587599625108,225.09997225022622,223.55081831016827,214.69089928184943,212.6330566725499,212.95397764759628,208.31002329234786
7,1985-11-01 17:51:17+00:00,197.53832434429418,167.3361285228848,165.76349945017907,172.2219730164263,182.99046276526485,177.6424593683037,178.50703061915422,182.85891201856685,177.72997408376912,176.1659031415242,175.64367761176945,188.51048801159288,176.2460243455142,182.46610564792314,187.49674349267124,184.4326558028744,179.90805565888184,175.13229476623832,175.36091878406666,176.8389419110664,173.95084186506585,162.18404056427318,157.2247243734227,167.54037513189405,177.03878987606635,183.87980656055993,181.57411216777695,180.88739167162421,181.88651891839504,189.25393776691345,192.13909273629434,197.18516503650383,195.1048437649098,187.0437885643747,189.90103807302876,187.62518311413228,185.20370876569163,183.34142610511338,185.0620017565071,196.2853330340233,200.62010389106518,208.4771681333754,201.81315876884204,200.01317225231168,202.27442195541272,206.03911287812937,200.74103175446558,203.32527973621933,202.91166065037874,202.38125331522838,211.03591205998634,212.87873629275748,213.327761358614,213.11410839264127,215.27692433673798,211.02414419800857,212.15043767472008,215.40625696344893,224.32171395238953,227.36122987235711,227.53429810734218,226.5741532053762,220.56390154337817,216.24076976150613,213.51909849594676,205.6337988772281,202.31585684486257
8,1986-01-04 17:50:08+00:00,168.4865553161826,149.97751761862415,162.6516765221674,165.0760262114192,174.91072278505087,175.4737904202305,184.53386669785553,181.92770235185387,170.07999911719673,180.6133058329244,168.54002748264233,186.6810331857338,180.7774205948235,176.96797235224716,174.84205610399232,173.7760058946837,164.42404635078148,163.48179655329585,163.87528391671347,159.34177121996314,162.41737990383552,153.31461589442318,164.93191436191987,170.88176611977502,174.5556265735364,171.08480482328616,180.0902193419441,181.69679874182253,184.86200572170492,187.14276722310774,186.67318895886967,196.8966117911554,195.51239948462245,185.6420850192316,187.26633073633394,180.86560554431134,181.5310667234953,177.38055434656687,178.11524274215714,180.14445048395535,187.51491434110372,192.11592622699132,191.13757975078832,193.15652114633062,191.6070598255397,191.36744515092852,192.68696248856264,196.01708845635133,202.75655770753073,204.49678826015563,205.96650377946284,208.04091565270843,214.37977051636204,216.60927254718973,212.60936845117482,212.98782861594614,214.9432256180785,215.96584756929826,216.76350818767713,217.8285993808707,220.18349446787596,220.90659263203312,217.25606351695697,214.58431482814086,205.9448592831798,203.7010398464039,198.53668920277084
9,1986-02-05 17:49:27+00:00,186.5958504774862,167.99081725929517,173.25361903733713,177.34707833476966,183.43333512588376,178.64045526908257,183.4301906459795,186.2827262006177,177.6009328120103,175.37833573614267,173.17073388335163,178.5029448377286,170.30540513076934,171.4888498380369,173.92803817123237,166.471260065825,162.97458950324366,163.19389196136865,156.7284163293294,159.8088945527803,157.64579304849815,147.44606322228825,158.62998484249303,162.36409436389758,166.22754652141515,163.1933550038824,175.00223468211823,171.19956079726228,172.66976958754296,177.89925768940952,183.38675141331643,185.03401320356076,180.44674815730792,177.7192891996104,177.64467225546926,176.27245844457124,172.86917646107034,170.80801458868115,169.6773271111434,177.23265938169567,185.2369983249419,193.17815993487204,189.16255336029286,195.14315769466197,191.7559814129341,189.21488389168002,193.5097951635194,193.7840926349533,198.88683324787172,203.96977800430471,205.60762567222955,205.93887998961847,206.51653607639784,206.80299432480808,206.728432244979,206.47120774485813,200.45911170582508,205.13669145584132,207.9179816520562,214.19811138145613,212.90641852302832,209.46234722156234,208.65504201051357,201.4138067719848,200.2368222034292,201.2918920035815,192.23910848044747
10,1986-02-21 17:49:05+00:00,185.33198532579217,166.17863199133882,168.15007330069855,164.61121058479156,173.64736454775172,171.4568793678239,174.9446449212409,181.12408139809716,173.89853395541596,170.19750049272463,169.8347696657227,178.45757548484568,170.5892962404795,165.8952889960872,168.30420798637184,165.82201596709123,152.84879216317128,141.90827615118278,152.9023337444369,151.90202560360768,153.74223142462174,143.12626304284626,153.53139133789372,160.49807152019622,165.91482882604515,154.9914908318637,168.80283523810724,170.162666284637,172.50201134807844,177.1601585743846,173.6941970917414,178.30847126679836,179.3458265885513,179.8140187186348,177.78186777452416,174.880192137189,173.79338874457358,168.38412056721194,167.260435229852,175.01028096772896,178.59269842242654,188.89719600545305,186.53384113314937,188.2476882045878,184.482083271126,179.46284564362014,189.96525488717523,186.6445221326948,192.38728078357434,196.3729624153934,199.6190865769953,199.19460980344658,195.35384859827383,199.02508509817457,198.4749121254327,193.8660299228334,188.27488817083733,198.4996654157738,195.12891142968934,200.13984111806303,205.40831824999898,201.03908269100714,200.72670360020874,194.41767021927924,193.16225555246302,193.11847401519216,184.83383244534045
11,1986-05-12 17:47:17+00:00,191.27495619523197,180.15850153712367,182.01096741122797,181.82538370503968,188.5494448466599,179.9992484236159,187.94085854360043,190.58244144448483,182.18188295509364,179.74867574220966,182.09500783192422,188.16215922839987,181.51934485458935,181.89179538637293,191.00389268923016,185.97337125511876,175.77455475571597,172.9416711235653,169.69668185047925,165.88644336193948,161.76216983871728,157.5996922960653,162.71810341229684,162.68401005557592,169.7585728489029,168.92268497403575,177.31385813174708,183.32292551765286,186.2464089369708,182.3338244937921,182.09354280724523,183.81856430196228,183.51901732680884,180.52241934805465,179.6442436723839,185.3748810716393,179.60679830382264,169.0655074067225,174.7355596796647,182.59183563650973,192.21816258108765,195.24552380192415,199.11788955756396,194.56341388590147,197.25774893401206,198.32623106213796,200.1037162381263,198.35825740561518,201.7706597544752,209.90130538753266,212.66242294561403,214.10286397252347,217.49489833524805,219.7885039195376,205.97670263311232,202.3099137635187,210.39704306486766,217.5229224184883,217.9463036320248,218.74269163689453,218.4748545006576,213.75383777548342,215.98368290577565,212.96698452155272,206.41580122648512,200.65095514178327,192.0508635535341
12,1986-06-13 17:46:21+00:00,197.18734237169386,180.16782543098472,182.92152265758867,187.09998731664209,194.5944841124184,189.4214066846473,193.16822856642392,197.2064619062195,186.54945524012592,187.29152167733335,189.31301949903087,194.6935389522042,184.24746267128015,183.64988212155532,188.14761104659635,186.06303207223624,174.52227686305994,172.76003850195568,169.35075075848695,165.0112178272751,160.277357377734,149.95183266859647,166.50504674063217,165.85456247502248,175.30681850430489,173.16524148997146,185.38952982604948,190.96988955784389,192.48125202841075,189.04916881244694,193.66098379668932,197.83403188807202,201.25958845967935,192.93456936099577,189.49805912295463,192.60921490398317,184.26989877251256,188.09194590588248,187.09697398289654,184.85712386347777,192.06397947170598,199.90394753791944,198.77318474267616,201.62029002029473,199.05285375787687,202.12370604551344,207.98094108540337,206.24661723401096,208.00414970263355,215.85859303950303,222.11823200363193,221.80599133605776,221.4664083130133,223.72132556573828,214.38692944275695,210.69812137872532,214.19941510185674,215.09769804527653,216.9682495473283,218.63135455139798,221.81039775029754,218.98149456689012,222.58057198737393,217.3030974540621,219.13902344237667,205.6780771794983,192.8093649163547
13,1986-07-15 17:45:17+00:00,196.61934134658344,182.5800723922973,190.49279769443498,192.02442773597056,203.7623511973168,192.46004887819728,195.50802684502233,202.39017426988073,196.75572929772883,193.78021720795118,191.65386722740823,197.10723967888023,193.57504780739328,195.06797958786527,197.47549523578843,198.2572481596121,185.74314111938114,182.25858950947995,172.56324321526503,167.98013462885655,167.36037693267497,153.40675927002917,164.63520346301786,171.91030276377393,175.86326207074535,183.044392896244,187.60921955655292,187.87832627627915,198.7745434764615,200.53530783558912,206.00494114391444,201.61333894718848,196.87548502552207,194.07094631663804,190.88198351532887,195.4968487798772,190.38486270827434,186.04794636895602,185.3222092579124,187.35760767840617,195.58973868410897,206.9846808970453,208.84725596708375,204.66255050909558,210.34426368924053,210.57989672066213,208.19241285554904,211.2278865942358,216.8277159667481,214.28902768833038,218.97117409911291,217.21377213778578,223.09373983623888,225.68219263984736,222.94514471683087,220.81132044054357,216.5203249744566,231.78066138562866,245.94468275706166,274.98426800095075,275.6169811030778,275.21008421314394,264.68238468696484,250.007585058989,233.55193344640978,220.3341947346807,200.84560118969793
