,dates,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0027,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049
0,1999-07-02 21:59:57+00:00,,,171.03734403960414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.11829785525373,,,,,,,
1,1999-07-18 22:00:01+00:00,127.32648560086642,105.15552037489569,,,,,,,94.53674871553878,103.99397629076641,,,,,,,,,,,,,125.2748174456115,,,,136.96448788558533,123.97513788201488,120.5632528543816,133.1055431643795,,,,,130.06536905556771,125.84759966607353,137.65422886426006,,,,171.14687046249938,,,,,,,,,177.8890413769853
2,1999-09-04 22:00:09+00:00,,111.97731387784007,114.98282242188304,113.69023265513214,124.48536136609393,128.7703614224048,129.7567077788126,127.59678505983531,123.70981938598062,128.7135599410863,126.07592669038847,129.77912746052397,122.57643561930882,125.35965665846366,146.8706095089599,133.2203180901423,130.1600788709593,134.83524615387324,133.4677134794351,127.60937692610038,130.53316924904578,130.71405338810314,134.27981039249713,131.87720972232546,132.24579864569546,130.54366508215003,127.82656887754435,133.100632580041,137.3714975246842,135.04599723344126,143.39221147482968,140.830155228745,138.03713191371517,131.56129424957157,130.86401386278573,132.3972040243022,130.2802109423188,136.60678736800998,136.24690493251262,146.52185472028663,144.63379354594178,146.99774415156483,141.40217603419748,144.84320407012854,142.1591047094346,155.8717082029238,158.28377619611751,164.37703510800782,167.5471835473135,174.8607991884101
3,1999-10-22 22:00:04+00:00,150.13048956798167,139.7214152873034,143.1285847138453,136.8484930843406,143.8583766870027,142.74390031366534,141.8075796344588,138.7098050904437,132.26882028698458,137.76130788386752,145.08426055724664,142.15029272597968,138.802033838294,141.3900962709558,162.94832311335696,146.83425766717687,143.42271696622578,149.3635563834436,151.615489827731,149.25286978453698,147.8113214702581,141.2057550333311,140.22258424738504,143.12967268529616,143.5075945922364,142.80181215331066,142.4961756105975,145.01428610299558,142.72585095201305,147.49956847343228,146.42487071436085,145.47582437200708,142.91038575992096,140.39010493440074,136.40210490216901,135.94372887156047,133.0770818376559,137.38746321066023,145.2552050398714,151.31029512434569,150.73455562080187,148.00857609422573,146.3721725796545,156.91129757323137,159.35860853731504,166.05265734905902,174.25851310357356,179.0679051748298,183.66313164680224,184.75014912491156
4,1999-12-09 22:00:09+00:00,140.62295006469088,125.28618529605569,127.57161312180426,124.90252954169117,128.72488569501226,133.22332634195322,128.30171708885882,126.87200537397263,129.02117771614812,129.21350578159274,134.41705201640696,131.2453000584741,129.11299827991417,133.75715140048493,150.01338538289923,142.42981711700372,140.2737233006997,141.71816048611748,142.6962989674811,137.1454022871226,134.78835339252123,131.39757854945512,129.50156851255093,133.85341492771772,135.47173307586152,133.91631569116518,134.9436615433416,131.49289137272947,135.32792036106875,133.35347106146978,137.26102185616892,132.48314532515582,131.7721528968482,126.51790398237276,128.0459152926688,125.52414980481694,126.28053543532619,128.93859794729977,134.51033071970036,140.49410515681998,142.08730480210247,140.28838465968616,139.40336143152916,143.9949321057757,144.98874001675395,158.88943715490927,164.37369324191584,168.89180381345352,173.38156122235412,177.95431099385047
5,1999-12-25 22:00:04+00:00,130.02160872393378,114.86959227541095,111.44624571024475,105.95968701744914,119.08695268307854,123.04735296931153,119.2540355774152,118.65732646715618,111.86329976105057,116.51395699772323,115.62950562058936,115.66587778204077,113.66460015627112,120.25756039922976,140.72875010580708,124.67771575890544,125.41573352963441,126.47926879965478,126.83093434758143,124.49147029184552,121.72823014739478,119.49992356797443,123.1925602038564,124.02833989856428,120.90884799185486,121.54767054430322,124.0387689702601,123.69954533444583,125.39404710699863,131.15879402812573,126.15260279666903,122.76362123827455,122.16389412254694,117.51422359659206,117.44818418951131,114.09922135434036,116.04356399694643,125.23285226118381,127.64836711622142,134.28521031112496,133.57279352894165,133.4852516602797,130.59620855964963,137.04411591497,137.52533390595727,152.43064168966532,163.12661306392837,166.25164336860615,170.0756758001759,171.22878386565452
6,2000-01-26 22:00:02+00:00,125.74293093995061,114.94500030965145,111.85027964212172,112.20133438403873,119.50917459723647,120.49262370560493,121.41420375223738,115.75768069870449,112.12584933598932,112.74946865090149,116.73323341540825,118.83067817598393,118.06089113460467,122.76159133554846,133.29633518283362,127.32622843305764,122.38225413748286,126.598261877027,124.77245762136559,125.02449681700645,126.38002750528736,118.87651529281936,119.35690814809494,126.37327192446766,128.34648236431568,123.9670299329405,118.7714479153854,120.50790982854022,123.56167232937894,125.54404797025353,124.89571713312218,122.96636205089689,122.25921755242784,122.8144785706576,122.42820250818806,123.67137139601175,118.20051856251682,127.90398590059965,128.2130124109411,135.4247620224259,132.26464658228832,130.36620503596254,125.54786248075247,135.68000259716746,139.29259121707446,152.22691086882946,160.13753549023738,161.87149089476486,167.3552996560695,173.3028989353549
7,2000-02-11 21:59:57+00:00,132.87862274938834,120.45438645382555,118.62295328215052,117.54621750065915,122.6206984496358,127.48833511313256,127.17307167609908,122.8395102736946,121.1578337909157,116.83409980217635,123.01073724400904,128.29496217561558,125.22464001446279,121.18437454662798,141.68050426427058,133.8843897264187,134.41017815868042,138.46846793027186,133.54244435951628,127.69640103613833,126.94957447724448,131.28031922424276,127.67648049572313,130.23741906190872,127.01305722048679,122.53183480534653,124.68143303414709,129.93961234220518,131.8914851109836,134.63338520897798,134.5744378955372,130.98546910249615,128.87160426241266,127.10112868470713,123.31505601768083,123.64228985902584,120.55556771243032,126.94795713202157,132.4187132847124,138.9324927912064,139.99964488266866,134.44327407732158,132.1245033935637,143.76021154094528,144.97156843111588,155.45881151805045,159.47764290558362,165.74338114672668,166.16864326011682,166.17962088500246
8,2000-02-27 21:59:52+00:00,130.175797290792,122.74047560770413,125.3650069711952,121.28472420638195,128.9543218980413,128.78208476316723,128.88130097547258,122.58298092798225,118.51297081689245,117.72882035948577,119.35573730948511,127.75348559828635,126.12029912035322,133.50808217803655,146.84915132040203,138.71295485065374,141.2028780605011,144.31104837453375,142.67289905063348,132.06873336996887,126.03430188069555,125.82156444200645,124.51773303688766,130.426225969463,128.93020532112072,128.62679806622242,127.26688455157026,126.96667073012463,131.8966084519771,128.00876377962086,131.16178464531313,130.830332455738,128.58816875425555,125.11247620155656,122.93068478316435,120.42656506596526,122.64076193959414,127.19081302418665,134.29196097051914,138.4810683120848,145.60561105470038,143.68896273256868,140.44951223385104,147.96919547608934,147.68904394892706,156.5657715528833,163.59341954146345,169.1172860719701,173.8075540123773,174.40471241561045
9,2000-03-30 21:59:45+00:00,,125.3075361598232,128.89093723674625,126.52006004078788,132.58716920529037,132.90562643660792,133.21701528667083,128.9650516902364,129.94854859156828,131.04610252788495,133.55580829889718,137.8564966038773,133.79114157636104,144.74880881934246,152.98161402273323,138.55241281242476,137.23145253294155,147.45370692107193,145.9974171575177,145.49488910272575,140.48800738378833,141.9620255012088,137.1850474915164,138.6399315754944,140.2268988486475,140.91421497565227,138.26992760188244,139.0759978529893,140.02783758130687,142.3008710433869,139.65484737842178,138.93835345733078,135.15299997883872,136.7137752592388,133.9782891179512,128.3817903150823,133.13577687997582,139.65164262327193,146.23879606418836,154.96416295265254,153.59760658955855,154.29017187212008,154.73357141938538,161.26186508298835,162.66871899429515,161.98466943612755,167.93286884250327,173.76612725822818,173.97893481441568,179.80021750274707
