dates,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0027,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049,satname
2005-03-04 21:54:04+00:00,336.02,325.92,326.14,326.48,331.42,335.31,334.12,331.43,331.23,332.12,335.04,334.64,332.64,338.03,352.67,341.15,338.65,339.47,337.38,335.28,333.73,331.84,332.13,332.88,333.69,332.84,332.30,333.50,334.06,337.18,340.17,336.69,332.24,330.19,328.45,325.68,326.86,331.01,337.57,341.44,341.59,340.55,340.01,347.75,351.61,358.44,364.85,371.86,375.02,378.26,L5
2005-03-12 21:56:56+00:00,336.29,325.72,325.59,325.83,331.00,334.20,332.70,330.44,330.39,330.95,333.62,334.09,332.31,337.75,352.12,341.11,338.15,338.98,336.78,334.61,332.81,331.28,331.70,332.53,333.22,332.55,331.92,333.07,333.77,337.09,339.59,336.10,332.13,329.90,327.84,324.99,326.33,330.83,337.19,340.98,341.74,340.33,339.47,347.24,350.45,357.72,363.65,371.12,374.03,376.72,L7
2005-04-05 21:54:19+00:00,335.79,324.88,324.84,326.51,330.80,334.38,331.98,329.44,329.18,329.56,333.53,334.74,333.63,338.99,352.52,340.85,337.61,339.02,336.47,334.14,332.82,331.76,332.14,332.77,332.69,332.05,332.08,332.92,333.83,336.89,339.28,336.62,332.58,330.19,327.47,324.32,325.08,329.25,335.55,339.88,341.54,340.35,340.13,348.85,351.62,358.30,363.51,369.96,372.63,375.39,L5
2005-04-13 21:56:48+00:00,317.75,324.39,323.48,325.89,330.46,334.06,332.05,329.19,328.81,329.17,333.39,334.19,333.50,338.58,352.24,340.59,336.75,338.54,336.05,333.68,332.15,331.67,332.12,332.81,332.41,331.91,331.74,332.28,333.97,336.79,339.10,336.58,332.35,329.83,326.59,323.98,324.92,329.55,335.62,340.01,340.96,339.92,339.30,348.32,350.78,357.89,362.78,369.36,371.98,374.69,L7
2005-04-21 21:54:22+00:00,298.84,325.15,324.16,326.43,329.67,332.62,331.59,329.33,329.23,330.61,333.88,334.89,334.47,340.24,351.47,339.86,336.26,337.29,335.21,332.80,331.33,331.78,332.03,332.89,333.08,332.31,331.35,332.51,334.14,336.10,338.30,335.85,332.04,330.04,325.83,323.21,324.75,329.73,336.03,340.36,341.27,340.31,340.17,348.26,350.59,357.62,361.97,368.59,371.09,373.57,L5
2005-05-31 21:56:47+00:00,274.52,323.70,322.29,324.24,328.35,331.26,330.63,328.21,327.40,329.53,333.01,334.42,333.83,340.42,350.54,337.94,334.49,335.39,334.36,331.21,330.00,329.80,330.31,331.90,331.85,330.52,329.86,331.32,333.32,335.84,338.13,335.58,331.90,329.93,325.47,323.44,324.53,329.67,335.68,340.39,341.90,340.41,340.21,348.70,351.22,357.56,361.65,368.11,371.50,374.24,L7
2005-06-08 21:54:44+00:00,253.24,324.52,323.24,324.53,328.36,331.00,330.68,328.27,327.50,329.90,333.78,334.38,334.38,341.56,350.62,337.63,335.12,336.25,334.95,331.76,329.96,330.37,330.89,332.31,332.42,331.58,330.96,332.72,334.95,338.00,339.42,337.72,333.82,331.15,326.02,324.76,325.43,331.12,336.29,342.13,343.81,342.16,342.09,349.65,351.97,358.58,363.09,369.33,372.16,374.65,L5
2005-08-03 21:56:37+00:00,230.05,323.61,323.27,326.12,328.18,331.18,330.90,328.27,327.38,328.85,333.50,334.27,334.11,341.79,350.17,335.61,334.16,336.45,335.32,332.60,330.48,330.86,331.49,333.23,332.21,331.38,331.30,332.52,334.24,337.55,338.78,337.61,334.51,331.85,327.18,325.39,326.11,331.50,336.12,341.53,342.96,340.89,341.50,349.38,352.13,359.22,363.18,369.28,371.71,373.80,L7
2005-08-27 21:55:20+00:00,199.78,321.32,321.90,325.40,328.48,331.39,330.52,326.83,325.80,327.29,331.83,333.43,333.67,342.07,351.46,336.50,334.11,336.95,335.85,332.89,330.95,329.67,329.95,331.60,331.93,330.65,332.27,332.17,335.65,338.51,338.64,338.53,334.65,332.04,326.61,324.79,325.13,330.79,335.96,341.53,341.83,340.51,341.14,349.17,352.03,359.38,362.63,368.18,370.99,372.90,L5
2005-09-20 21:56:18+00:00,178.77,315.74,316.99,323.47,327.00,329.85,330.04,325.76,324.14,326.49,331.29,331.83,331.61,341.32,349.31,333.86,330.93,335.35,334.15,330.88,328.87,327.15,328.92,330.24,330.90,329.18,329.94,330.29,333.72,336.46,336.58,337.03,333.64,330.96,325.19,322.18,323.31,328.81,334.84,339.88,338.92,337.99,338.68,346.59,350.99,357.95,360.91,366.33,368.97,371.11,L7
2005-09-28 21:55:20+00:00,195.34,316.46,316.75,322.97,326.37,329.63,329.32,325.41,323.50,326.16,330.89,331.57,331.09,340.49,349.48,334.14,330.61,334.86,333.78,330.95,329.32,327.07,328.56,329.57,330.75,329.03,329.79,330.26,333.92,336.83,336.88,336.79,333.59,330.98,325.42,322.48,323.40,328.49,335.15,339.99,338.50,337.40,338.11,346.76,350.47,357.59,360.51,366.23,368.92,371.07,L5
2005-10-22 21:56:27+00:00,208.15,309.92,314.67,319.33,325.08,328.78,327.25,323.16,320.56,322.49,327.12,328.05,327.93,337.97,347.95,333.06,328.07,332.42,331.55,328.73,327.00,324.24,325.56,326.79,327.54,325.55,328.02,329.42,332.94,337.27,336.18,336.56,332.09,329.17,324.95,321.03,321.42,326.16,333.65,337.67,336.10,334.72,336.59,344.92,349.73,357.22,360.39,366.72,369.26,371.76,L7
2005-10-30 21:55:15+00:00,224.10,312.50,316.63,320.98,325.08,328.78,327.25,323.16,320.56,322.49,327.12,328.05,327.93,337.97,347.95,333.06,326.69,330.41,330.47,328.52,328.15,326.43,327.59,329.03,330.13,328.44,328.02,331.78,332.41,336.66,335.62,335.75,333.59,331.12,324.68,323.02,323.43,327.99,335.25,340.11,338.00,335.57,334.98,344.42,349.56,356.59,360.20,366.68,368.85,371.22,L5
2005-11-07 21:56:39+00:00,224.10,312.50,316.63,320.98,326.54,329.99,328.59,324.52,322.19,323.70,327.24,327.65,327.03,337.06,348.46,334.42,327.70,331.31,330.99,328.91,328.75,327.85,328.45,329.83,329.67,328.06,328.26,331.54,332.38,335.96,335.51,335.44,333.24,330.80,325.41,323.56,324.05,328.41,336.25,340.29,338.45,335.54,335.01,344.49,349.57,356.51,360.41,366.88,369.18,371.29,L7
2005-12-25 21:56:55+00:00,271.55,315.23,318.46,323.08,327.21,330.88,328.87,325.12,323.26,324.13,327.06,327.44,326.85,335.55,348.38,336.06,327.88,331.82,331.91,330.10,329.62,329.71,329.76,331.44,331.32,329.95,330.16,332.90,332.75,336.42,335.57,334.49,332.69,330.76,326.17,323.16,323.69,327.78,336.99,340.05,336.55,334.35,334.07,344.23,348.91,356.45,359.62,366.20,368.50,370.48,L7
2006-01-10 21:57:04+00:00,280.44,317.22,319.17,322.79,326.35,329.53,327.45,324.32,321.86,323.20,326.18,326.45,325.59,335.11,348.03,336.06,328.87,332.54,332.20,330.44,329.52,329.28,329.76,331.38,330.53,329.32,329.35,332.00,331.82,335.81,335.29,333.76,331.96,329.74,325.69,322.57,323.34,327.85,336.75,339.58,336.35,334.27,334.27,344.12,349.17,357.19,359.94,366.16,368.80,370.45,L7
2006-01-26 21:57:12+00:00,286.19,318.53,319.44,323.39,326.22,329.39,327.49,324.06,321.72,323.27,325.82,326.44,325.70,335.07,347.84,335.61,328.88,332.68,332.42,330.48,329.13,328.75,329.16,330.84,330.69,329.21,329.22,331.47,331.61,335.57,335.46,333.03,331.22,329.45,325.58,322.45,323.34,328.03,336.76,339.75,336.74,335.07,335.15,344.35,349.42,357.57,359.69,365.87,368.60,370.08,L7
2006-02-11 21:57:16+00:00,309.86,318.34,317.39,321.38,324.97,327.78,325.28,322.20,320.21,322.16,324.02,325.01,323.48,332.72,345.70,334.06,326.88,330.26,330.07,328.06,327.59,326.76,327.02,328.98,328.99,327.45,327.07,329.46,329.94,333.44,333.95,331.32,330.05,328.49,324.20,321.86,322.96,327.39,336.38,339.66,336.61,334.73,333.98,343.50,348.48,356.10,358.33,364.13,366.57,368.61,L7
2006-02-19 21:57:51+00:00,309.74,317.31,317.15,321.27,325.40,328.46,325.34,321.64,319.06,321.64,323.52,324.11,323.13,332.44,345.60,334.13,327.08,330.54,330.14,328.56,328.25,327.25,326.52,328.51,328.75,327.09,326.05,328.56,329.00,333.05,333.70,331.62,330.19,328.36,324.14,321.85,322.17,326.59,336.01,339.23,336.29,334.64,333.72,343.88,349.18,356.21,358.42,363.92,366.64,368.50,L5
2006-03-15 21:57:19+00:00,328.52,319.36,318.12,321.25,325.40,328.27,325.35,322.32,319.60,322.57,324.59,324.03,322.73,332.25,345.37,334.96,327.89,331.24,330.45,329.17,328.93,328.11,327.25,328.80,328.63,327.68,326.61,328.62,328.43,333.29,334.06,331.30,330.11,327.73,324.51,322.29,323.12,327.04,336.52,339.79,337.37,335.14,333.85,343.20,348.30,355.37,358.14,363.70,366.91,368.85,L7
2006-03-31 21:57:18+00:00,330.87,322.24,321.66,323.50,326.78,329.73,327.05,323.81,321.83,323.63,325.38,324.63,323.93,333.44,346.49,336.80,330.16,332.62,332.04,330.47,329.92,330.04,328.57,330.38,329.58,329.07,328.42,330.21,329.58,334.51,335.58,332.56,331.33,328.60,325.19,323.96,324.30,328.38,337.94,341.35,339.84,337.51,335.74,344.79,349.58,356.32,359.40,364.32,367.76,369.49,L7
2006-06-19 21:57:12+00:00,332.00,323.89,322.63,322.88,326.63,329.44,326.12,323.75,321.89,324.89,327.40,327.09,327.19,336.25,348.08,336.51,333.43,336.13,333.75,332.13,330.87,328.70,327.78,329.34,330.28,329.77,330.79,330.31,332.25,337.01,338.04,334.37,332.26,327.99,326.49,324.02,324.62,328.27,337.44,342.13,341.89,340.91,340.23,347.78,351.86,359.12,361.53,365.71,370.73,372.02,L7
2006-06-27 22:00:00+00:00,331.50,323.06,321.50,321.31,325.82,328.43,325.35,322.21,319.85,323.14,325.66,325.78,326.06,335.99,347.21,335.05,332.09,334.86,332.20,330.86,329.62,327.12,326.90,328.90,328.45,329.03,328.64,329.88,331.80,336.87,338.90,333.75,331.96,327.48,326.36,324.11,324.26,328.70,337.28,342.21,341.84,341.39,340.91,347.39,351.71,358.12,360.80,365.13,370.11,371.27,L5
2006-07-21 21:56:57+00:00,329.27,321.84,320.98,321.07,325.73,328.66,324.83,321.16,319.71,322.47,325.76,325.60,326.42,335.68,346.27,333.52,329.89,332.81,330.83,329.46,328.61,326.55,324.79,326.77,327.46,328.95,328.41,330.27,332.23,337.49,339.51,334.61,333.24,328.54,327.04,324.72,324.27,328.39,337.02,343.06,342.92,342.50,341.56,348.00,351.16,357.28,360.55,365.08,370.15,371.75,L7
2006-10-09 21:56:36+00:00,324.86,320.99,326.66,317.98,325.64,327.67,322.72,320.64,318.71,322.02,326.90,324.95,325.03,334.16,345.24,331.24,329.02,333.57,330.10,328.25,328.69,326.62,325.94,327.14,327.14,330.31,329.47,334.60,337.17,341.10,343.23,338.71,336.69,329.68,330.25,326.52,327.25,330.97,337.73,344.89,345.19,345.03,343.41,348.99,350.18,358.94,363.68,369.21,375.19,376.24,L7
2006-10-25 21:56:53+00:00,337.85,333.31,330.69,320.95,327.19,330.39,325.15,323.08,320.78,322.79,328.86,325.20,325.50,333.74,347.06,334.06,331.66,334.56,332.39,330.58,330.28,328.13,327.43,328.20,327.85,330.76,328.85,334.70,337.00,340.45,341.47,337.09,335.59,330.16,329.84,326.09,327.63,331.63,337.76,344.35,344.17,343.77,341.80,347.74,348.76,358.05,363.25,368.21,373.96,375.99,L7
2006-11-02 22:01:32+00:00,339.67,332.73,329.98,322.68,328.54,331.85,327.54,325.35,323.06,324.46,330.25,326.67,324.30,332.98,348.19,336.24,333.07,335.93,334.45,332.84,331.74,329.85,329.03,330.54,329.92,332.12,329.83,333.63,336.28,339.25,340.47,336.25,335.04,330.09,330.57,326.67,327.89,332.01,338.30,344.79,343.34,341.69,339.38,346.38,346.84,357.06,362.73,367.56,373.16,374.80,L5
2006-11-10 21:57:06+00:00,339.84,332.57,329.57,322.86,329.46,332.85,328.60,326.21,323.71,325.53,330.39,326.65,322.85,331.79,347.94,337.24,333.97,337.10,335.20,333.13,331.69,330.18,329.44,330.60,330.42,332.06,330.08,333.39,336.34,338.91,340.22,336.25,334.45,329.69,330.17,326.41,327.55,331.45,338.03,343.70,342.62,341.16,338.72,345.43,346.25,357.15,362.89,368.00,373.49,374.90,L7
2006-12-12 21:57:23+00:00,339.26,333.39,329.51,323.55,330.74,333.21,328.74,325.89,323.44,324.84,329.38,325.70,322.88,331.77,348.45,337.57,334.03,337.71,335.50,332.66,331.54,329.60,329.22,330.09,330.38,331.40,329.97,333.13,336.29,338.80,340.44,336.40,334.48,329.79,329.96,326.37,327.14,331.27,337.31,342.87,342.28,341.32,338.76,345.55,346.71,357.75,363.59,368.96,373.94,376.69,L7
2006-12-28 21:57:26+00:00,340.87,335.43,332.11,328.97,334.40,336.49,331.83,328.28,325.79,325.65,330.30,326.65,321.47,330.98,349.57,340.99,336.75,340.41,338.90,335.40,333.06,331.99,330.11,329.79,331.09,330.88,330.11,331.64,334.78,337.13,338.05,335.23,333.20,329.23,328.54,324.43,325.57,329.21,336.17,340.62,340.02,338.04,334.62,343.26,344.32,356.20,362.93,368.13,372.23,375.70,L7
2007-01-05 22:02:04+00:00,341.96,336.34,332.86,329.01,333.84,336.44,331.75,328.30,325.36,325.22,329.67,326.48,322.19,331.47,350.19,341.67,337.68,341.27,340.15,335.50,332.76,331.34,329.71,329.08,329.92,329.33,329.36,331.95,335.31,337.39,338.25,335.69,333.55,329.37,327.43,323.14,324.83,328.03,334.77,339.45,339.44,337.86,334.55,343.31,343.99,355.78,362.45,367.65,371.61,374.25,L5
2007-01-21 22:02:09+00:00,342.80,337.09,334.76,332.52,337.39,339.61,334.70,330.65,327.39,327.52,331.12,327.83,323.39,331.30,353.61,345.78,342.26,345.66,343.91,338.80,335.28,333.64,331.50,330.47,331.01,329.12,329.21,331.83,335.93,338.61,339.63,336.95,334.32,330.10,328.15,324.17,324.52,327.98,334.30,338.68,338.58,336.80,333.56,343.68,344.78,355.96,363.73,368.93,372.39,374.55,L5
2007-01-29 21:57:33+00:00,343.42,337.21,335.48,333.66,337.55,339.38,334.80,331.00,327.70,327.73,331.04,328.32,324.05,332.40,354.23,345.53,341.19,345.26,343.21,338.33,334.74,333.22,331.12,330.32,331.16,328.58,328.60,331.13,334.89,337.86,339.06,336.14,333.07,328.74,326.79,322.80,323.34,327.48,334.29,338.13,338.75,337.01,334.06,344.35,345.16,356.29,363.47,368.68,372.12,374.44,L7
2007-02-06 22:02:11+00:00,343.44,337.81,336.73,334.29,338.45,339.76,334.70,330.80,327.24,327.54,330.71,327.95,324.15,332.90,354.69,345.50,341.56,345.45,343.56,338.73,335.16,333.35,331.22,330.22,331.07,328.38,329.01,331.10,335.13,338.15,339.54,336.45,333.65,329.24,326.97,322.90,323.02,327.06,334.08,337.46,338.23,336.48,333.87,344.27,345.75,356.78,363.94,369.07,372.38,374.34,L5
2007-03-18 21:57:45+00:00,344.91,338.73,337.06,335.05,338.28,339.41,334.90,330.28,327.35,327.66,330.61,328.55,324.33,333.18,354.65,345.55,342.04,345.51,343.71,338.96,335.24,332.70,330.66,329.84,330.66,328.08,328.91,330.78,334.65,337.57,339.01,335.82,333.37,328.90,326.74,322.64,323.00,326.84,333.86,337.82,338.45,336.32,334.11,344.55,346.11,356.69,363.43,368.65,371.94,373.94,L7
2007-04-19 21:57:43+00:00,346.96,341.29,338.38,336.48,338.71,339.95,335.51,330.93,328.16,327.80,330.46,328.64,324.55,333.13,354.90,346.08,342.59,345.74,343.90,339.19,335.47,332.95,330.75,330.05,330.40,327.94,328.81,330.11,334.09,336.99,338.17,334.70,332.61,328.08,326.37,322.70,322.65,326.57,333.18,337.06,337.83,335.75,333.70,344.08,345.80,356.35,363.01,368.60,371.69,374.24,L7
2007-05-21 21:57:33+00:00,347.76,343.11,341.32,339.15,340.26,340.02,335.17,329.91,327.33,326.90,328.74,328.54,326.28,334.82,356.16,346.39,343.35,347.22,344.60,339.03,335.38,332.20,329.93,328.12,329.98,326.97,329.24,330.60,334.76,338.22,339.56,336.31,333.15,327.96,325.21,321.87,320.93,325.10,331.88,336.53,337.76,336.69,335.24,346.34,348.53,357.92,364.61,370.55,373.32,376.25,L7
2007-06-06 21:57:29+00:00,347.76,343.11,341.32,339.15,337.40,338.28,335.26,330.58,327.86,327.74,329.54,328.93,325.94,333.13,356.16,346.39,341.85,346.84,344.54,339.36,335.98,332.75,330.39,327.79,329.69,326.87,328.94,330.48,334.60,337.88,339.73,336.94,333.43,328.36,325.87,322.62,321.77,325.39,331.95,336.60,337.37,336.22,334.65,345.93,348.85,358.97,365.57,371.52,374.14,376.25,L7
2007-08-25 21:57:11+00:00,348.60,344.93,338.57,340.72,330.87,333.15,336.04,330.93,330.27,330.51,332.27,333.28,326.85,332.50,351.73,343.52,337.47,341.49,339.93,336.23,334.70,330.55,329.40,328.11,330.98,329.96,329.97,330.34,333.24,335.85,337.11,334.15,330.38,325.93,325.67,322.47,324.00,326.82,332.64,339.88,338.37,336.32,334.78,345.46,349.16,360.23,365.16,371.91,374.83,376.61,L7
2007-09-10 21:57:03+00:00,347.36,343.44,338.11,340.27,331.29,332.91,334.21,329.55,328.57,328.22,331.34,332.05,326.68,333.44,350.43,340.94,335.92,338.98,336.82,332.95,331.76,327.69,326.54,325.86,328.69,327.53,328.46,329.57,331.73,334.68,335.42,331.98,328.65,323.94,324.33,320.91,322.73,325.26,330.29,337.29,336.62,334.89,333.63,344.04,347.54,358.71,364.27,370.25,373.18,375.20,L7
2007-09-26 21:56:59+00:00,346.73,343.17,338.44,339.38,330.26,332.86,333.52,331.04,328.94,328.13,331.74,332.48,328.11,335.20,349.91,339.34,332.39,336.19,333.52,330.61,329.96,327.26,326.03,326.23,329.33,327.87,328.36,330.07,331.84,334.70,335.01,331.50,328.58,323.43,323.80,320.52,322.06,325.44,330.08,336.53,336.45,335.18,333.94,344.08,347.90,359.10,364.48,370.33,372.73,374.90,L7
2007-10-12 21:56:59+00:00,347.23,341.96,337.58,339.28,331.21,333.47,332.75,330.42,328.63,327.46,330.77,330.95,327.67,334.88,349.16,338.46,332.71,336.96,333.62,330.61,330.07,327.30,325.24,325.73,328.42,326.87,327.13,328.35,330.29,333.53,334.46,331.11,328.26,323.39,323.54,320.28,321.45,325.09,329.37,335.15,335.43,334.66,333.80,344.04,347.46,358.33,363.36,369.00,371.07,373.95,L7
2007-10-28 21:57:10+00:00,347.40,340.05,336.02,337.29,330.13,332.88,332.38,329.74,327.62,326.55,330.04,330.20,327.46,335.09,349.15,337.18,331.87,335.82,332.65,329.76,328.03,324.38,323.06,322.72,326.60,325.37,325.68,327.33,329.79,332.79,334.68,331.77,328.23,323.36,322.13,318.45,320.18,324.04,328.49,333.67,333.76,334.28,334.02,344.24,347.87,358.72,364.27,368.66,371.44,373.00,L7
2007-12-15 21:57:32+00:00,348.49,339.67,336.44,338.14,335.38,337.10,333.42,330.13,327.70,326.10,330.85,331.59,330.66,338.94,350.84,339.14,334.48,336.40,332.63,329.23,327.80,324.45,323.47,324.11,325.45,325.06,325.11,325.69,328.29,331.36,333.06,328.76,326.32,320.63,319.51,315.40,318.37,322.82,326.98,331.88,333.42,333.46,334.04,343.10,345.97,355.93,361.50,365.18,367.83,370.54,L7
2007-12-31 21:57:34+00:00,348.49,339.67,336.44,338.14,335.38,336.55,332.09,328.97,326.51,324.93,329.56,330.49,329.35,337.64,349.60,337.75,333.14,334.76,331.33,327.63,326.83,323.55,322.81,322.82,324.27,323.85,323.79,324.59,327.60,330.00,332.27,327.86,324.95,319.43,318.18,314.04,316.57,321.69,325.75,330.49,331.80,331.67,332.39,341.23,344.76,355.36,361.50,365.18,367.83,370.54,L7
2008-01-16 21:57:35+00:00,348.08,340.04,337.62,338.29,335.40,336.92,332.67,329.38,327.31,326.86,331.13,332.06,331.19,338.78,350.51,338.21,333.77,334.64,332.48,328.83,327.47,324.72,323.92,323.99,325.28,325.20,324.71,326.12,328.96,330.86,333.00,328.80,325.55,319.83,318.68,314.68,316.76,322.45,326.39,331.81,333.01,333.19,333.51,342.39,345.71,356.45,362.30,365.62,367.83,370.58,L7
2008-02-25 21:57:37+00:00,346.83,338.63,338.37,337.70,337.11,338.83,334.04,330.72,328.01,327.60,331.32,332.36,332.31,339.20,350.39,337.68,333.95,335.77,332.87,329.24,327.90,325.37,324.59,324.08,324.75,324.54,324.29,325.29,328.44,329.95,332.76,328.68,325.69,320.15,319.04,315.52,317.07,323.22,327.06,331.44,332.87,333.07,333.65,342.31,345.41,355.67,361.41,364.17,366.53,369.67,L5
2008-03-04 21:57:24+00:00,345.30,337.30,336.65,337.95,337.37,338.45,333.89,330.40,328.00,327.74,331.47,332.21,331.01,338.82,349.41,336.51,333.17,334.62,331.58,328.87,327.64,325.74,324.55,324.47,324.82,324.60,323.90,324.42,327.47,329.27,331.66,327.76,324.56,319.68,319.50,316.03,317.83,323.60,327.38,331.74,333.20,332.90,333.40,342.09,345.24,355.27,360.86,363.65,366.26,368.76,L7
2008-06-08 21:57:01+00:00,341.03,333.96,336.81,336.88,340.59,341.01,336.21,332.07,329.40,330.73,332.98,331.69,330.33,339.47,349.62,335.81,332.92,333.38,332.70,329.82,329.01,329.28,328.65,327.96,328.24,326.89,324.11,324.78,328.47,330.07,332.75,328.72,324.62,321.39,321.59,318.31,319.79,327.02,330.49,334.65,334.62,333.73,334.20,342.26,345.13,356.50,363.67,367.53,371.09,370.97,L7
2008-07-10 21:56:40+00:00,336.73,341.49,336.23,335.50,339.23,340.78,337.73,333.04,331.12,333.67,333.80,331.48,329.54,341.08,349.07,340.83,331.74,332.01,332.20,330.51,328.40,330.00,329.28,329.78,329.72,326.88,323.17,324.75,327.37,330.03,331.84,328.29,325.17,323.01,324.59,321.34,322.89,330.16,333.08,336.39,336.58,335.91,335.86,344.53,346.21,357.11,362.78,366.85,370.52,370.18,L7
2008-08-27 21:56:17+00:00,334.59,339.48,327.32,335.26,334.72,337.66,335.79,330.19,328.70,331.36,330.83,326.71,322.61,339.30,346.16,341.02,327.84,328.37,328.95,328.37,326.02,328.26,326.36,330.23,328.30,324.70,320.62,322.03,324.68,328.69,329.96,326.33,323.93,323.38,325.75,321.51,325.02,331.03,333.88,336.96,336.87,334.50,333.18,341.84,343.51,354.78,360.73,366.90,371.06,370.83,L7
2008-10-14 21:55:54+00:00,339.21,340.46,329.20,331.43,332.14,338.57,336.08,332.45,328.87,331.45,331.31,328.26,325.77,338.93,348.65,342.83,329.24,333.52,335.58,331.82,328.84,328.51,328.90,331.38,330.14,326.15,323.43,324.88,326.85,329.28,331.07,328.64,328.63,325.36,325.51,321.63,324.90,329.99,335.06,337.59,336.81,335.95,334.28,342.86,346.62,358.42,364.52,370.50,372.98,372.56,L7
2008-11-15 21:56:23+00:00,344.62,341.08,332.58,330.74,333.11,339.00,336.22,333.49,330.38,331.66,333.12,331.23,327.50,338.66,349.25,342.65,331.83,336.98,338.27,334.47,331.40,331.07,331.78,333.06,332.06,327.51,325.50,326.77,328.89,331.70,333.12,331.31,329.73,326.40,325.72,321.82,324.62,329.65,334.66,337.38,337.18,337.19,334.68,343.49,346.33,357.96,364.31,370.07,372.79,373.35,L7
2008-12-01 21:56:35+00:00,340.51,338.46,332.73,329.96,333.27,338.86,336.43,333.50,330.14,331.86,333.36,331.74,327.58,338.73,349.27,341.81,333.57,338.15,338.79,335.71,332.01,330.11,330.62,333.13,332.56,328.43,326.05,326.96,329.87,332.62,334.82,332.70,330.41,327.58,325.80,321.72,325.61,330.45,335.78,337.50,338.66,338.24,335.51,344.04,346.29,357.97,362.66,368.91,371.01,372.45,L7
2008-12-25 21:51:46+00:00,335.71,334.86,329.82,328.47,330.95,334.41,332.80,330.00,326.87,329.09,331.31,332.64,327.78,338.36,348.41,340.70,332.88,339.02,338.11,334.68,330.30,325.82,325.90,328.49,327.65,326.45,325.42,325.53,330.31,331.39,333.79,332.14,330.58,326.70,324.37,318.06,322.34,325.49,331.94,335.22,336.90,336.88,334.04,342.91,346.01,357.30,360.46,366.26,367.58,370.37,L5
2009-03-07 21:57:19+00:00,336.90,330.80,329.92,327.29,331.61,333.81,332.37,330.28,326.51,327.62,330.95,334.50,329.27,338.56,348.17,335.43,334.53,340.87,341.53,337.51,333.10,328.48,327.58,327.79,329.46,327.87,327.84,326.41,330.89,330.91,334.11,333.53,332.01,327.94,325.05,319.16,322.72,325.37,331.81,334.28,336.00,336.16,334.81,344.46,348.94,357.98,360.64,365.25,366.97,369.56,L7
2009-05-10 21:57:39+00:00,336.32,330.78,330.31,324.90,329.38,331.22,330.38,327.90,324.91,325.69,329.28,331.27,328.92,337.54,346.63,332.17,333.01,338.52,339.72,335.37,330.74,326.40,325.18,325.80,327.13,325.10,326.01,324.73,329.46,330.77,334.39,333.26,330.78,327.36,323.90,317.49,321.65,325.07,330.09,332.80,335.40,333.53,332.83,343.83,346.06,355.50,358.22,363.80,366.25,369.52,L7
2009-07-13 21:57:33+00:00,341.67,335.34,330.53,323.27,328.09,332.19,330.47,328.50,324.69,327.54,330.38,329.51,332.95,335.91,344.93,329.69,330.34,335.55,338.16,336.86,331.56,329.99,327.10,326.41,327.87,327.65,329.06,325.39,329.37,329.06,333.23,331.97,330.79,326.95,325.24,321.60,325.00,327.72,331.10,334.43,338.05,332.25,332.92,345.83,348.51,357.42,361.56,364.69,370.19,372.52,L7
2009-07-29 21:57:28+00:00,341.67,335.34,301.61,321.94,329.94,332.84,331.00,329.40,325.95,329.79,330.78,327.50,330.30,334.66,346.07,330.55,330.82,335.72,336.24,335.62,332.36,331.94,330.94,327.80,329.38,328.66,328.29,327.87,330.45,330.99,335.03,332.99,330.82,327.13,326.19,322.04,325.66,329.40,331.27,335.07,336.27,332.46,333.78,345.51,348.17,358.08,363.67,366.99,372.10,374.71,L7
2009-12-04 21:58:04+00:00,323.36,311.98,290.47,316.71,326.95,331.41,326.94,327.35,324.13,329.91,326.85,321.45,322.29,328.39,344.72,332.55,330.29,335.06,331.00,332.74,330.18,329.70,329.76,328.22,327.77,328.00,326.24,328.54,332.24,333.38,334.82,333.72,330.39,327.16,327.66,324.36,326.07,330.59,330.17,336.00,335.94,334.53,334.12,344.63,346.67,359.60,365.52,369.09,376.65,378.29,L7
2010-01-13 21:58:01+00:00,327.47,313.30,295.63,312.86,322.02,326.97,323.82,324.31,323.55,327.58,327.60,323.24,322.05,330.63,347.77,334.77,331.41,334.33,331.45,330.79,329.60,330.02,328.68,329.70,328.05,325.16,325.23,330.25,329.96,335.05,332.14,331.00,326.76,323.64,322.19,321.11,322.85,329.77,328.06,335.21,334.72,334.79,335.80,344.74,346.64,356.76,362.07,366.77,372.20,374.49,L5
