dates,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0027,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049,satname
2000-05-01 21:59:30+00:00,127.05,326.71,326.37,328.55,332.12,330.36,334.08,329.61,328.33,331.83,334.80,335.11,332.46,341.65,356.91,342.55,341.79,346.99,344.67,344.43,336.93,339.42,337.41,339.85,340.32,339.42,337.10,340.00,339.01,342.33,342.05,338.46,341.78,338.63,334.96,332.93,333.44,337.71,345.19,347.82,348.64,349.31,351.85,355.46,353.74,363.80,368.86,379.35,378.94,384.59,L7
2000-06-02 21:59:07+00:00,115.23,,,306.66,322.16,320.54,312.56,304.88,306.19,307.24,315.30,318.86,324.00,335.02,336.28,311.36,309.82,313.82,314.15,316.95,314.57,318.48,316.15,322.21,320.20,321.53,319.41,323.90,327.56,329.16,327.01,327.13,327.90,324.76,318.52,316.91,316.06,322.10,330.09,341.00,340.20,334.14,334.64,341.29,337.63,354.34,360.20,365.82,368.32,372.56,L7
2000-06-18 21:59:03+00:00,104.05,,,311.11,319.83,321.86,321.01,,314.48,319.84,322.42,329.54,316.00,333.52,339.54,326.34,324.06,327.10,323.35,325.01,321.11,321.77,324.31,325.92,328.55,326.54,323.98,330.03,333.29,334.36,342.54,333.56,333.35,329.49,325.55,319.23,323.47,332.75,341.16,345.96,346.60,340.84,339.97,348.19,351.55,363.96,370.08,373.58,383.92,383.64,L7
2000-08-05 21:58:20+00:00,123.60,,319.18,315.51,329.01,332.31,329.01,328.90,324.73,335.04,332.51,328.24,327.28,337.74,351.59,339.25,333.37,335.20,332.07,329.61,328.94,328.53,335.50,335.06,337.64,336.18,334.96,338.72,343.01,344.09,344.61,343.33,338.59,335.11,331.15,330.57,333.11,334.53,343.62,344.77,349.85,347.74,343.45,350.88,350.28,362.56,369.35,375.87,377.62,381.02,L7
2000-09-06 21:57:58+00:00,292.49,309.79,312.24,307.23,330.76,334.86,327.58,322.31,321.31,323.01,323.89,324.11,330.29,339.56,351.33,333.83,326.45,328.30,331.19,329.70,328.96,337.51,337.91,334.72,335.77,337.34,330.97,337.99,344.81,343.24,345.42,344.71,336.91,331.67,328.15,330.28,328.22,332.69,341.86,344.91,347.67,344.97,340.90,345.69,344.32,357.86,362.21,364.84,370.72,374.54,L7
2000-10-08 21:57:36+00:00,331.55,323.70,324.62,318.97,327.77,335.32,335.60,335.38,329.71,335.19,336.99,337.49,335.23,337.09,351.62,338.80,337.07,334.84,335.87,329.74,330.90,328.24,326.59,325.08,325.96,325.80,325.22,320.29,328.67,329.08,335.14,329.11,322.28,320.71,320.05,318.43,318.40,318.32,329.83,337.83,337.82,339.10,338.85,341.72,346.15,357.74,366.07,368.51,378.32,372.32,L7
2000-11-25 21:57:34+00:00,333.94,324.01,313.70,315.77,319.59,318.80,314.89,313.86,307.17,309.92,314.78,317.92,312.18,319.27,337.58,328.24,324.19,330.75,328.42,326.73,322.29,322.44,321.16,323.65,323.46,321.58,322.99,323.99,324.31,325.42,327.76,325.92,324.26,322.49,320.95,316.54,315.97,320.18,323.28,331.48,330.13,329.88,326.55,337.20,339.41,351.76,355.99,359.48,363.56,366.29,L7
2000-12-11 21:57:36+00:00,326.47,317.56,315.17,321.79,319.01,322.32,319.68,320.67,313.18,312.12,317.95,323.61,322.26,327.64,341.44,320.43,324.83,333.00,332.24,328.43,318.03,315.68,313.85,320.57,318.08,317.82,323.68,324.89,325.26,323.29,325.41,322.22,318.60,317.13,315.73,316.55,316.75,320.94,328.30,336.65,339.89,331.90,331.29,339.01,341.35,349.87,352.78,356.71,359.27,365.72,L7
2001-02-13 21:57:39+00:00,336.80,320.54,328.41,325.59,335.21,338.08,333.83,330.14,328.28,328.27,327.44,330.63,325.59,328.57,350.66,343.31,338.81,341.50,337.95,338.50,335.71,333.66,328.07,330.36,332.75,332.19,332.83,332.87,336.07,334.83,337.67,333.53,330.40,328.92,326.36,325.09,322.44,326.62,333.79,340.52,337.49,338.24,336.58,345.84,349.36,362.53,369.31,373.62,378.81,378.62,L7
2001-03-17 21:57:28+00:00,340.86,328.86,332.51,327.47,335.20,335.76,331.96,330.97,326.45,330.17,330.56,334.62,333.55,342.83,354.68,344.99,337.44,345.74,343.43,337.85,342.00,338.49,336.10,335.83,337.55,336.53,337.42,338.21,337.77,339.55,338.28,336.92,334.80,334.32,328.32,329.80,331.72,334.59,340.05,344.43,348.42,342.64,337.38,342.59,347.76,360.93,360.91,365.19,368.03,372.87,L7
2001-05-20 21:57:04+00:00,146.90,93.91,311.82,329.68,324.34,326.19,323.49,321.35,323.29,321.42,325.53,331.70,329.51,342.06,347.84,334.76,335.42,335.58,336.83,333.34,329.20,328.68,329.20,332.47,330.65,328.87,330.19,331.80,332.23,333.22,330.62,324.47,313.76,307.91,307.46,313.04,321.91,331.28,335.72,339.58,335.54,332.49,336.74,348.16,346.48,343.87,336.77,338.80,336.61,,L7
2001-06-05 21:56:52+00:00,109.11,89.97,,328.85,316.14,323.49,324.17,321.19,318.67,320.91,325.17,329.86,327.20,335.58,341.87,329.23,331.72,333.14,330.94,328.99,322.65,321.20,320.60,325.39,319.14,318.42,324.36,326.39,329.32,332.23,333.52,330.63,327.96,324.40,323.07,323.56,324.60,327.03,336.83,339.91,343.44,341.60,345.40,353.63,360.58,364.90,369.58,373.57,380.23,378.86,L7
2001-07-07 21:56:36+00:00,112.22,92.35,,325.15,333.00,336.52,336.02,328.21,325.30,326.56,332.41,336.34,331.32,338.38,349.17,331.42,340.42,342.24,339.80,337.99,332.29,334.01,330.92,328.29,335.56,334.47,336.37,336.68,340.66,336.56,340.62,340.76,337.90,332.30,329.69,327.83,330.16,335.49,343.49,347.51,353.08,346.05,350.25,359.88,359.73,368.57,373.76,376.55,380.85,378.72,L7
2001-08-08 21:56:12+00:00,124.56,133.34,334.49,333.66,334.51,338.51,335.55,326.36,325.99,331.62,331.77,330.22,325.00,344.48,355.02,344.91,340.57,346.34,343.60,343.40,339.40,336.31,333.09,332.18,331.78,330.83,329.09,330.73,333.82,339.61,339.44,336.06,331.99,330.14,333.84,330.53,331.83,334.22,335.90,343.73,348.71,349.76,349.90,360.22,363.67,370.60,369.86,376.52,381.06,384.49,L7
2001-08-24 21:56:00+00:00,141.05,277.20,305.58,313.23,327.77,331.17,325.17,325.99,322.38,325.04,323.16,323.99,319.71,333.70,345.59,338.51,321.55,330.45,332.31,332.20,330.10,324.63,324.97,327.30,328.42,324.70,328.12,331.88,332.77,332.99,338.63,336.57,331.56,326.70,327.15,322.11,323.70,328.20,334.53,335.95,336.66,341.03,336.02,346.31,353.22,364.36,359.85,364.09,367.70,374.86,L7
2001-09-25 21:55:40+00:00,331.55,318.83,324.75,326.90,334.55,338.99,335.90,326.58,326.96,330.56,336.64,332.83,331.29,337.26,355.75,348.45,335.65,337.98,336.97,333.91,335.56,334.52,331.63,333.31,333.11,333.13,329.69,330.29,336.57,339.83,340.72,337.62,332.02,333.20,331.07,329.07,329.08,335.62,339.06,347.33,348.99,346.03,345.48,357.09,354.10,359.95,360.55,365.58,369.44,375.04,L7
2001-10-11 21:55:21+00:00,322.69,314.56,309.37,317.60,333.40,338.43,338.65,334.57,331.47,330.94,332.20,332.49,335.67,342.33,357.03,343.81,339.59,342.23,337.35,339.16,335.69,335.24,335.02,333.36,335.60,338.86,336.52,337.87,341.70,343.08,344.03,340.24,337.18,337.90,333.38,334.90,336.20,335.84,348.61,348.19,351.59,353.22,357.24,364.05,365.16,363.19,362.09,365.90,370.09,372.23,L7
2001-12-14 21:55:53+00:00,324.39,315.80,315.83,325.45,319.62,317.84,317.18,315.65,314.02,313.97,321.32,323.27,322.80,328.19,342.94,329.49,326.05,330.61,326.11,325.82,322.63,325.25,325.67,324.20,323.47,317.69,326.97,327.56,329.85,336.11,334.27,327.72,324.51,322.71,323.42,318.39,319.25,318.69,333.85,340.98,342.77,343.53,344.25,355.50,355.28,361.98,361.72,364.28,372.74,374.25,L7
2001-12-30 21:55:49+00:00,314.48,307.06,309.51,314.90,315.00,315.95,313.20,309.53,313.80,307.20,316.61,320.53,315.80,329.38,339.85,324.91,325.87,328.13,328.40,321.12,319.83,321.63,314.40,321.87,319.21,321.86,319.03,314.19,321.03,329.09,329.78,325.46,320.77,318.81,318.53,318.44,317.54,315.89,322.65,338.73,343.04,339.87,337.73,348.42,345.42,352.89,357.68,360.80,366.01,368.73,L7
2002-02-16 21:56:06+00:00,309.28,302.69,307.84,310.92,324.64,323.47,320.36,314.37,311.72,313.20,317.23,319.37,320.70,326.76,339.45,322.05,318.11,325.71,322.80,324.67,323.45,321.81,316.94,317.58,321.42,317.52,318.69,316.33,325.94,328.99,332.84,326.63,328.85,321.34,319.84,320.41,322.42,327.49,335.02,339.40,343.90,342.07,332.64,342.34,339.91,352.81,357.93,361.45,368.05,364.53,L7
2002-05-07 21:56:03+00:00,,,311.12,318.06,315.19,319.05,318.00,312.57,313.14,317.30,323.31,319.13,318.15,322.42,340.65,328.03,318.88,327.54,323.96,328.06,328.07,324.02,325.11,322.94,325.41,322.85,320.19,321.09,326.48,328.35,332.01,328.01,325.48,320.74,328.71,324.80,324.82,327.36,333.30,339.27,342.72,338.98,335.47,343.55,344.39,354.20,361.13,363.93,371.44,372.67,L7
2002-08-11 21:55:24+00:00,,322.89,329.55,332.48,330.70,334.90,331.19,330.64,327.11,325.51,328.27,331.61,331.00,344.90,345.96,332.07,325.74,336.63,336.13,334.90,336.24,333.14,334.52,333.87,337.02,333.27,331.99,330.86,335.06,332.81,335.81,333.99,328.37,322.92,323.71,324.79,325.09,330.98,334.48,339.75,341.65,341.50,337.50,347.74,345.67,357.07,364.98,371.26,375.93,378.05,L7
2002-09-12 21:55:07+00:00,,344.80,351.05,340.55,342.20,342.53,339.63,336.51,337.35,336.91,339.48,329.27,327.60,336.17,361.41,350.83,336.08,338.66,339.04,340.51,340.10,340.74,338.87,333.48,331.31,330.29,327.68,330.02,336.21,334.43,338.46,333.99,329.81,325.69,321.26,321.08,324.14,327.15,332.99,327.00,332.35,333.44,332.30,339.99,340.70,355.72,362.43,367.44,371.93,371.32,L7
2002-10-14 21:54:55+00:00,344.82,335.63,335.54,332.28,334.88,338.64,333.82,328.51,328.82,331.96,335.77,334.59,331.16,336.83,351.00,343.47,340.98,345.21,343.45,341.10,335.17,331.43,333.44,330.18,331.16,328.86,326.72,328.72,334.35,335.52,337.11,334.28,329.89,326.64,323.47,320.10,325.41,331.84,335.44,339.09,333.27,335.60,333.13,344.24,344.20,357.02,364.35,366.21,372.11,376.11,L7
2003-01-18 21:55:42+00:00,333.06,321.93,325.70,322.73,322.54,328.05,325.29,320.93,320.70,323.13,321.35,322.95,327.16,335.49,345.06,331.05,328.77,333.91,336.62,331.30,326.13,325.66,324.52,325.41,324.85,326.79,326.52,322.08,320.37,324.66,325.97,325.42,322.05,320.04,317.79,313.77,319.45,323.09,329.78,332.01,333.48,331.97,330.07,344.61,353.76,359.15,364.08,368.74,374.50,372.91,L7
2003-03-23 21:55:52+00:00,308.59,309.76,319.17,319.03,331.35,337.65,333.76,327.88,325.56,329.86,336.50,336.56,329.72,347.95,355.66,334.78,325.48,324.60,326.22,329.93,325.85,318.37,324.10,324.32,322.76,328.56,329.49,330.86,333.00,329.42,329.99,327.92,331.06,330.81,326.64,322.05,322.09,329.07,332.31,336.74,337.00,339.95,343.66,353.63,358.41,364.32,366.72,373.55,377.61,378.89,L7
2003-04-08 21:55:59+00:00,167.32,306.00,305.96,306.56,320.50,325.72,318.67,316.33,311.83,315.47,319.27,316.44,316.21,328.05,342.12,326.06,318.90,319.25,318.73,318.80,317.57,318.91,317.61,317.13,316.17,315.78,317.18,319.24,321.93,323.75,325.68,322.85,321.89,317.19,310.90,312.68,310.29,319.17,325.33,328.64,328.23,327.44,324.99,337.98,342.54,351.03,359.52,360.05,367.25,368.10,L7
2003-04-24 21:55:58+00:00,141.55,315.26,311.64,312.13,318.23,322.98,322.87,320.46,318.01,323.23,321.80,325.23,319.13,327.60,343.72,332.46,325.09,329.62,322.37,325.99,324.76,325.19,321.36,318.82,319.84,319.11,316.49,316.51,319.33,324.51,329.24,326.11,321.58,318.67,317.58,319.32,322.00,329.45,332.49,332.44,333.12,335.50,334.71,348.07,348.27,358.91,353.55,361.90,365.23,366.52,L7
2003-07-21 21:43:45+00:00,111.41,,,321.35,327.19,333.08,336.82,328.99,324.77,323.10,322.85,323.82,326.84,336.48,341.36,331.39,330.89,338.49,335.48,326.21,323.38,322.05,322.01,321.17,318.72,318.07,322.20,325.07,332.78,331.58,331.73,332.71,328.52,320.37,318.21,318.52,319.71,326.31,329.59,335.48,337.19,338.25,338.01,348.48,353.15,357.22,364.13,368.21,378.12,375.32,L5
2003-07-29 21:55:41+00:00,139.19,,319.85,321.38,326.01,328.92,329.62,323.84,325.12,317.82,318.42,326.43,324.02,335.40,343.91,324.52,333.31,336.86,333.89,331.01,324.80,321.83,321.83,326.96,320.09,320.37,321.25,316.74,318.67,324.90,326.61,324.88,323.41,324.23,324.79,324.12,322.98,325.93,331.94,331.08,330.41,332.21,330.72,344.82,342.28,351.08,359.33,365.17,368.37,367.68,L7
2003-08-30 21:55:34+00:00,151.22,314.70,316.74,323.64,321.66,327.44,329.30,327.76,323.61,325.91,326.86,324.49,331.64,341.51,350.68,330.51,324.13,330.78,327.81,328.49,324.12,331.84,332.38,332.45,329.92,323.07,326.84,323.68,329.98,334.32,334.55,336.94,333.45,334.61,327.36,329.93,326.54,334.22,340.23,339.61,342.51,339.68,341.11,349.54,353.62,358.67,361.06,366.02,367.13,370.75,L7
2003-10-17 21:55:27+00:00,333.13,320.92,321.69,320.86,332.05,338.04,338.99,335.78,338.48,340.54,342.83,340.34,337.10,345.05,359.04,351.21,342.17,345.67,340.62,339.51,338.44,339.01,340.02,336.96,335.43,337.34,339.33,339.76,343.50,345.58,347.06,341.10,337.17,337.51,335.39,333.03,332.61,342.86,349.73,350.10,350.18,346.55,342.80,349.52,349.97,359.54,366.36,373.89,377.20,378.70,L7
2003-11-18 21:55:51+00:00,317.64,311.84,320.99,312.63,323.89,330.59,328.77,328.02,318.61,320.13,323.87,322.47,321.79,323.06,338.95,328.73,323.18,331.33,328.00,329.99,326.70,328.55,324.58,326.84,319.00,324.49,325.72,323.49,325.53,334.04,335.37,335.33,330.13,322.98,320.98,320.98,327.27,331.21,337.36,339.99,341.49,341.45,336.92,346.62,347.58,356.34,358.25,370.67,374.28,375.45,L7
2003-12-28 21:45:57+00:00,340.57,330.10,337.87,324.14,323.18,329.04,326.29,325.82,322.69,325.09,328.56,328.17,337.54,340.82,353.07,346.55,344.37,348.05,347.19,339.19,328.06,326.27,331.17,328.75,326.00,327.39,327.38,335.86,340.50,344.06,347.14,345.74,343.22,337.69,320.75,314.66,317.33,321.70,332.60,337.97,339.86,353.49,350.37,353.51,361.84,366.21,369.59,378.28,379.07,381.73,L5
2004-03-09 21:56:27+00:00,336.40,327.12,331.75,331.06,337.30,337.97,334.50,331.31,331.76,335.22,338.25,338.31,338.33,345.20,356.62,348.70,337.57,344.27,341.16,341.17,340.74,341.16,338.18,341.43,336.17,333.21,335.27,336.13,336.68,342.21,341.78,339.39,337.36,332.50,331.47,331.52,331.92,337.13,342.52,347.24,346.80,345.28,340.76,345.07,348.33,356.68,358.89,366.87,371.19,371.77,L7
2004-04-02 21:46:30+00:00,324.86,330.72,322.94,329.60,328.38,331.85,329.24,333.76,332.54,326.44,327.70,329.51,327.36,329.01,347.47,340.48,341.18,346.84,341.51,340.00,338.69,336.70,336.31,338.37,331.76,325.48,327.22,330.20,331.55,334.44,333.07,332.79,337.74,335.95,330.20,328.80,330.34,337.92,343.71,339.73,343.28,338.49,331.60,340.26,341.94,351.63,364.66,371.14,371.80,373.73,L5
2004-04-10 21:56:26+00:00,294.33,320.36,332.88,321.19,331.05,336.86,333.58,328.82,326.99,328.53,327.87,321.82,325.62,336.16,353.72,344.54,341.57,341.77,341.69,339.90,336.98,330.08,335.61,333.76,330.98,329.53,331.37,323.80,336.33,336.20,335.85,333.92,330.41,330.54,329.14,330.92,324.84,334.87,342.90,348.58,345.81,342.93,337.96,345.37,345.12,356.16,366.94,371.28,377.85,372.94,L7
2004-05-04 21:47:27+00:00,,333.02,331.04,332.27,333.02,335.60,335.29,328.74,322.60,323.07,332.58,337.70,332.15,342.59,350.48,346.28,347.81,352.16,350.42,342.26,343.35,338.78,333.00,330.69,327.31,325.01,323.88,326.52,326.54,332.32,338.23,341.96,339.93,336.56,330.36,333.70,332.95,327.95,334.03,331.18,335.66,333.57,336.33,346.19,350.95,355.50,364.94,368.94,371.22,368.95,L5
2004-05-20 21:47:56+00:00,,334.72,300.31,332.44,326.22,326.40,317.66,323.08,327.11,316.87,331.10,317.06,314.53,337.16,346.00,337.09,322.51,348.47,361.50,335.87,314.89,318.95,329.63,334.53,331.06,,329.61,323.03,341.23,340.21,332.85,325.93,317.00,,313.99,319.84,313.57,319.24,336.25,319.37,327.52,333.20,336.09,339.45,345.22,355.72,360.75,357.96,367.31,372.09,L5
2004-06-21 21:48:52+00:00,,,280.22,333.33,338.55,340.93,333.34,330.56,329.28,325.15,327.01,327.36,329.25,340.72,353.33,343.42,339.89,346.44,344.84,342.73,341.49,342.29,342.41,342.39,335.64,336.84,338.51,336.89,342.80,344.16,342.37,344.88,340.12,338.57,342.30,335.12,335.32,339.68,340.86,347.69,350.60,351.24,364.27,,392.73,407.81,409.74,394.91,385.62,380.43,L5
2004-07-07 21:49:21+00:00,,,,318.34,331.19,336.68,335.36,333.50,332.83,333.68,332.56,326.60,329.44,342.78,357.50,340.81,337.44,336.98,340.05,333.50,338.11,340.42,,340.86,339.50,333.95,335.15,338.15,341.63,342.62,346.35,340.65,334.40,330.29,328.65,331.95,330.06,336.24,344.99,347.91,344.15,346.17,346.32,351.68,358.15,371.84,375.23,379.90,382.54,384.54,L5
2004-07-31 21:56:03+00:00,,,,,,,,,,,,,,,,348.22,345.44,352.23,351.94,343.18,334.55,330.68,330.32,331.11,334.98,331.10,330.08,333.67,331.35,338.03,339.34,334.30,334.83,333.02,328.20,326.96,326.91,325.68,337.19,341.52,342.49,338.91,335.72,343.59,346.27,355.40,357.55,365.22,362.97,367.09,L7
2004-09-25 21:51:19+00:00,330.15,328.27,323.59,326.67,331.03,332.67,337.91,335.95,336.55,340.33,338.49,330.98,319.98,330.14,351.03,339.97,343.08,341.35,342.28,342.04,338.32,331.98,329.39,331.14,335.51,334.57,330.61,334.80,333.17,339.92,340.63,334.82,334.85,334.57,333.85,331.19,332.30,336.41,340.78,344.66,341.53,338.78,337.78,342.50,347.02,355.56,361.55,373.69,377.32,380.50,L5
2004-10-19 21:55:55+00:00,327.27,320.94,319.00,323.02,332.63,340.04,337.47,329.15,328.70,325.32,332.33,328.98,325.41,328.79,351.66,339.25,336.68,346.07,342.54,338.69,336.47,325.78,332.01,331.94,332.65,332.31,336.34,328.94,331.75,336.79,342.07,341.88,338.23,332.18,332.57,331.64,331.00,334.77,343.23,343.53,341.85,340.96,337.12,346.53,349.93,356.49,364.83,369.49,374.11,375.28,L7
2004-11-04 21:56:07+00:00,357.99,338.12,341.01,335.80,338.50,343.85,337.19,338.08,339.41,337.16,338.85,335.94,336.53,341.15,360.62,350.54,345.50,350.69,342.55,341.80,345.13,343.66,342.13,336.66,338.79,341.85,342.89,342.95,341.15,341.70,341.18,343.50,336.34,335.21,329.52,328.23,331.63,334.50,339.03,342.90,340.35,342.89,339.28,347.38,352.50,361.31,371.44,375.73,372.74,375.17,L7
2004-12-06 21:56:23+00:00,324.95,317.15,314.67,315.74,324.49,328.22,325.25,322.79,321.85,320.42,322.56,325.52,319.17,325.80,344.45,332.72,327.08,328.83,325.83,326.00,324.96,318.42,321.12,320.36,321.53,314.32,316.52,313.91,318.75,315.60,325.19,321.83,319.16,317.22,317.85,310.67,316.33,316.35,326.25,324.35,327.61,325.05,322.59,334.68,341.84,350.95,354.23,361.48,368.47,371.06,L7
2005-01-15 21:53:21+00:00,349.33,330.89,337.55,327.98,337.99,338.86,338.45,333.98,331.54,340.67,342.00,343.62,346.04,354.62,366.44,360.14,352.07,345.54,342.09,338.05,334.07,333.85,336.19,333.67,343.49,341.12,339.92,342.27,346.44,350.84,350.06,343.24,331.28,328.38,327.86,325.45,325.09,330.13,341.13,350.75,350.93,352.29,352.47,358.41,361.60,361.27,371.04,377.61,384.34,387.39,L5
2005-02-08 21:56:46+00:00,328.10,323.14,323.60,333.77,325.46,330.06,334.82,336.40,340.46,340.06,339.09,341.58,338.41,344.30,346.84,333.35,334.15,327.10,327.34,325.11,326.09,335.33,342.85,349.14,338.32,337.18,329.69,343.63,,,,,,,,,,,,,,,,,,,,,,,L7
2005-02-24 21:56:53+00:00,327.24,320.26,320.49,320.87,329.23,329.79,327.75,323.83,323.17,321.53,331.75,333.00,335.00,335.28,345.63,331.05,329.23,336.31,335.85,332.97,325.07,327.98,323.47,326.82,326.44,328.65,323.83,323.82,326.66,331.54,338.31,331.80,333.64,331.09,327.79,323.90,323.36,329.90,334.99,339.61,343.14,341.40,345.39,354.34,356.34,361.86,366.11,372.88,369.93,375.89,L7
2005-03-04 21:54:04+00:00,343.11,328.61,329.19,327.97,332.05,338.99,334.14,331.22,328.15,331.50,335.27,337.51,340.61,344.12,354.70,342.17,341.38,339.85,340.53,337.61,339.76,337.72,329.91,333.31,332.79,332.71,338.56,337.64,340.52,343.86,343.74,339.76,332.19,332.65,329.68,328.70,328.29,335.04,337.59,344.25,345.69,342.47,345.45,350.41,352.03,361.62,364.73,372.17,378.26,382.54,L5
