,dates,aus0290-0000,aus0290-0001,aus0290-0002,aus0290-0003,aus0290-0004,aus0290-0005,aus0290-0006,aus0290-0007,aus0290-0008,aus0290-0009,aus0290-0010,aus0290-0011,aus0290-0012,aus0290-0013,aus0290-0014,aus0290-0015,aus0290-0016,aus0290-0017,aus0290-0018,aus0290-0019,aus0290-0020,aus0290-0021,aus0290-0022,aus0290-0023,aus0290-0024,aus0290-0025,aus0290-0026,aus0290-0027,aus0290-0028,aus0290-0029,aus0290-0030,aus0290-0031,aus0290-0032,aus0290-0033,aus0290-0034,aus0290-0035,aus0290-0036,aus0290-0037,aus0290-0038,aus0290-0039
0,1987-05-22 23:08:32+00:00,221.94641151829947,230.2881822634957,221.29544304579727,217.24969142404183,225.45002447814787,216.79534097730064,213.94200241368654,219.9487569973387,214.15189585352314,216.28545233727814,212.06733186307264,213.33401008084863,210.28682560735825,204.38714542565793,205.1893960331054,198.02547571951465,195.21305932126097,196.71010823646512,203.40742856682235,201.0816089815513,212.067744116531,208.2160339367731,219.89891499466668,218.30538537267446,207.2375275237316,192.6419882376972,190.83970788057664,202.38388606746068,215.62393968034172,213.51617850810715,211.56166112686196,220.1251703928764,221.73918072155422,214.410609137962,219.84911829753415,219.39476756434763,222.0903410399543,221.58030385242495,226.4279273799753,224.6239955339873
1,1987-05-29 23:14:53+00:00,224.26122122534568,237.81039016214035,225.3310495749725,222.63644349732783,218.98466397543194,216.21899971462423,219.48248584013612,219.4262333282289,216.31900974411525,222.01176786388876,216.39777208010526,208.8870590579889,213.38969377821888,206.62981774367165,201.86396246760006,199.27299836292244,200.18779310718662,204.9419687926959,201.63842295590894,202.53449673913826,208.01703147520195,208.7034944226091,214.21598627513697,215.9297787409733,204.89329817569248,195.89590505933162,198.47899732871807,204.6006539712643,216.90113756331513,221.2928524865949,211.04600575260707,217.62420695424865,221.4339685402503,221.35824597005865,222.10532060855255,223.981080332676,228.4307551941683,230.18583457513145,231.38611870014606,231.9447932011796
2,1987-07-16 23:15:53+00:00,238.7948081366149,252.0340953092601,245.65589398366475,235.88690161417023,229.37003064989995,228.99122793553983,218.24150968387906,217.86248014704242,216.54812271251885,220.9379473533503,211.33392933502407,213.7922986365442,215.49126215766333,206.18288774212775,201.75099003611334,198.9169976679371,193.59130590801647,192.01097804606465,191.11974950238303,186.3287344216331,202.15543241504983,198.97696596947193,208.8069041821392,215.92075579852593,209.2375036060063,192.75205826977492,195.00853239503172,199.54850531861373,220.0682003169125,227.0653188886017,223.7357371266784,232.85047920140406,233.01655318812735,225.7893865602961,222.95433411100848,223.86924027827962,233.39577249746873,221.61933286862435,226.69449354693737,219.65277475494986
3,1987-09-02 23:17:14+00:00,239.29242207619737,241.8420067656508,230.33518970373336,228.98607131827507,224.29483741102203,217.06142053383465,217.75463287896312,214.85405791654074,212.57690269804044,216.72516174087028,213.56657263593655,208.93238424763263,210.6956609642957,205.74511228180918,201.65316590040445,197.48246713978858,195.12486493161617,193.72653501166712,196.75099874356377,195.3324311210023,202.2645073066728,203.511322489836,210.46247257147618,231.02427670567525,202.08132299407364,190.4593742160217,189.86625556328028,197.16316635662474,216.770638064342,222.28531236634757,221.60450726115124,219.36834971238144,219.70361846638474,216.83811850166097,216.88866981617292,222.4375442587054,224.0963830531343,228.03849413496513,228.48450442569543,218.21821831238486
4,1987-09-18 23:17:38+00:00,256.11604501507196,257.23133934039305,250.9918442912108,238.2722141389189,239.6800120105688,227.01210190170048,232.93251517596806,221.06420856441574,221.23614066717252,229.174578598077,226.86068624685413,224.51166727327748,224.52792741057422,218.33811786672183,211.87057151970717,199.42022097699862,202.54639640445714,197.96629750258026,199.25972380662296,197.45514196519147,208.9132245046511,209.38371812043633,219.47430099972217,240.22435045974956,220.14331917558715,213.27441944631678,217.30715788799498,215.41080282553563,228.44845281174938,246.77862259570557,234.616016458649,237.2849069677316,239.74393782703262,232.70837601991144,235.1800576568806,239.14971001260076,234.35396663409736,238.93449469005748,233.95070199228317,238.834403449689
5,1987-09-27 23:11:39+00:00,265.62978132035624,267.4610613589834,260.85801722118,251.09876906242638,242.30998392740804,233.99541586678524,229.38159641227793,230.19509453337193,225.4056915359324,230.9516813933484,224.21508634106212,221.85317719792766,222.7613663687006,217.20994295090938,213.63841750605388,204.49298994669533,199.64157551502848,197.005086836332,193.9017184815837,188.04780849698918,204.40527602365464,218.6445672960866,218.70169606333545,245.09910077199916,227.67047993399692,221.5868153305438,220.1381506650901,225.3986827952019,245.66558170669612,253.30528689331354,245.50565465358477,255.9390753197213,250.3075220079548,248.42282632422828,244.76616833330846,239.32927874870035,239.96406112756029,243.13679804466457,243.19030856729577,244.85277841830015
6,1987-10-04 23:17:58+00:00,256.9049624202936,257.4459983202506,247.1257014615344,234.8698770177747,231.08304150350187,227.5659026923877,228.93996865166355,222.03583273463937,223.33296579211913,225.2109712871727,226.03459730152326,217.96496163900014,221.86494874175483,215.08545915654284,207.03676721383698,201.51431947951022,204.033931213379,202.6965406107106,199.4369682837605,193.27827685833955,203.57456405560373,204.79477174885233,211.80970036373338,231.10354558823252,212.56932793764395,207.75422966419822,206.10687205745978,210.10364046380897,231.82534749291946,243.07170255816294,239.89404220032037,243.34403097901532,239.21275736072238,235.28636587789262,221.67140867061022,222.12589801501235,225.64274030953493,227.74145076723815,230.35616591832357,224.46085986133195
7,1987-10-20 23:18:15+00:00,247.25973226007673,251.78096778033935,251.88886955636286,242.69150264884075,241.728139832988,225.41429364945265,216.4418958854646,211.35292190690663,207.18676070140182,219.7456109283516,212.9746469916635,209.75590268768696,207.52868227511948,216.03356855715217,198.6386471588788,191.35308317339306,193.02982489368077,182.1833331664384,190.8319202906775,184.86230411096471,200.10938125422396,202.84426116640603,208.92579723195158,229.64297240896917,206.3550590629691,195.23722203857804,198.65537189297956,204.75639980910165,232.1272075601059,245.57535523283252,238.83959907710107,237.62894843629704,232.2415189420274,236.537611263948,224.89700370236125,226.5906157122987,223.11508808568158,227.41265577255416,222.90227451298313,223.50301705818205
8,1987-10-29 23:12:13+00:00,251.53211854156862,261.1885503007613,249.08700061133277,242.6650077586291,239.95251746427016,236.584501543598,231.11394831830665,227.41220127495464,227.97139096486865,230.67695635164648,216.9382014963934,215.33819849834222,217.10346804139337,213.0619745098272,204.61115091195268,202.23456850664445,201.0629078981784,196.51576071618348,199.9380136661063,199.34593649930187,208.679931701417,212.4309357316517,222.3239874863483,240.70835402710864,244.0152145703489,215.29629802570886,214.2235324442984,229.81178660932173,244.46589113739245,251.346221970149,256.93892180011215,253.75808710690748,253.52255885806858,249.35777696002967,229.57971040387793,234.51223784964526,229.26641313107612,231.4367897918239,233.62505219928013,240.2032024015832
9,1987-11-14 23:12:35+00:00,248.36133024772812,251.36090249151275,245.27162687466964,237.06037529827282,235.0065807139912,230.27308968678722,224.0195138865515,226.85117927622153,226.1638137914383,224.06682009257764,222.45305291061842,218.1752306375496,218.30623033357065,213.26122713078155,207.78736469185841,198.81291505682066,200.2508908140771,197.8523017324153,195.62782011591844,194.8126618540674,201.99018757845724,209.53072764251127,214.834463297819,234.51964537465105,225.94856943045085,212.24632937715162,207.6820433165621,227.09854112381822,232.98796780412943,239.93837848894094,256.2249967623342,254.52689931166276,252.75775174219558,237.4827860601164,235.40215459256405,236.03746367219875,233.360212353526,232.95725008290336,234.5829123107846,237.4653590832437
10,1987-11-21 23:18:53+00:00,253.92208606522624,257.0757164120006,251.86412793558807,244.44777225038715,245.49138784193477,242.5615904014169,235.82101634691637,230.42488336395175,223.28243244217532,229.9723761832616,219.22802796177317,215.675423366703,232.5658024658365,223.4313610042899,214.32605397171568,210.48229329532217,211.3968211535381,205.65205936188792,205.5658235899422,205.08844816539138,208.85435549019502,212.639390977001,218.70370976241543,224.40628338408703,218.21137703520264,206.59759220461223,202.6728421829786,230.34547128227132,235.68490510702296,246.47090751008727,248.9786607302367,248.01992296134307,247.92379513954626,242.4233666050948,239.04701432093958,236.80877439860743,240.5895925222605,242.6725069678196,243.84077234332156,250.1482510515034
11,1988-01-08 23:19:38+00:00,246.00564429956768,246.03260559722395,251.01164119972174,227.21324179803872,231.92876921624256,238.0491226454838,228.3225792380142,216.56184432579826,223.83206476414577,231.99711012235076,220.18817894959867,210.40867343929213,222.01236433164826,209.6184632100784,205.47810980402872,201.3840540214427,205.63424997787106,204.03065910557666,203.82456712582746,195.2140074760028,205.24486994622686,213.53313758442746,231.3047357746818,252.73322959760898,227.6458657683754,214.03199493022225,212.0053097951485,232.68057412059665,239.60256252510914,240.0846598902576,245.43221536146754,241.93580976703035,248.45152342195243,236.50790513998552,235.2880158221892,230.68596740306347,236.52645702660354,249.74412733525193,256.8124640661505,246.97565391972213
12,1988-01-24 23:19:56+00:00,232.24966521464262,245.51865276236262,237.8475968630136,236.43505394049654,236.94319984216565,221.81461898801416,225.76548365426265,215.56147769035093,210.5896535191649,224.62036493058667,220.08196085143078,212.53813792047137,215.16410294257324,210.8768432961627,206.33598932276186,208.47737936204229,198.04546734107774,201.83572184659354,203.27591598800413,199.4768847501107,205.14872293228348,222.2845100388777,230.5912180620109,261.65028392870516,214.02303513146953,195.93783973104615,199.5382026228438,215.963108321786,229.16969264127465,233.1917190830186,245.02966523894304,252.91159843240277,244.6366667367274,225.449665275475,220.89368314340157,245.30939787071728,231.23174263389984,225.88164942110527,235.75014845578323,239.96767563978992
13,1988-02-25 23:20:26+00:00,238.67861152112283,249.53649772480054,239.39155276164254,230.86511563814236,223.60348330917583,225.8148863881,218.2026035164469,207.78056095129332,208.1144929986775,206.23318064474014,201.03185429563132,200.88882359570312,200.06747263856056,193.5581530446503,190.15096042558386,186.0847037013641,190.00775346920528,194.66376063965805,194.73496979655758,191.82464898049167,197.2186076485734,206.23085817307762,225.1380455540654,229.86341054348708,204.33351441448232,192.7310805146725,192.32710546946495,196.92877239177932,218.24281633284076,227.50456557794607,222.6361719058269,228.5675252991618,237.30474059742264,226.81163156676647,223.2192572401563,225.8821665242607,225.81927773547292,227.66511278045238,233.13716225508145,220.4014116991179
14,1988-03-05 23:14:21+00:00,238.54885733691995,255.85694065907094,246.26643476438173,230.39619571147912,230.10728015294677,229.63188899032505,224.77359395171285,216.8198702144769,212.97822123490076,216.5963218993597,218.8717528912368,209.37110334434837,211.7585592453836,198.74005752666122,194.411654238809,192.12130334962916,197.61299550113725,195.8710890552895,201.9504427669635,192.5989042832016,203.9426295520322,212.00750109238413,221.69057326189724,228.16083722100245,212.42031264003938,208.9486789060487,204.56467464665226,212.78653820285092,228.87652260242717,239.09130300382205,229.02878002031534,236.88742664551327,240.21457114832282,237.26404242170716,237.74626453492564,231.23523089987012,235.2932211416552,240.17247739056177,243.67015208197662,234.4632877473452
15,1988-03-12 23:20:35+00:00,234.12845268076785,238.9649842679832,224.3076704934586,222.79270742114755,217.2524876917525,203.7904003470211,205.19649040960132,209.2014150210368,210.09169857977088,218.843183897321,210.80257599759074,206.92880435794524,209.69055599124482,206.0654581313218,199.69203420681447,190.62033265097412,196.5957219996919,197.02297348063757,200.03031280087612,203.16828200933435,206.6732453538224,210.479593408533,228.89429652177532,215.92515705127445,203.34193552573325,190.23762876198433,190.5488247186648,192.84334287386065,211.27843951793864,218.30879595358894,220.30662580650193,228.08849661981978,235.45064362977735,229.1182197532782,226.87350573138983,224.19599246808048,220.83996803211008,218.49748300486615,222.12523829845262,223.83924095984034
16,1988-03-21 23:14:29+00:00,243.38136950673012,244.57474245470868,235.9944965037982,228.36465902481424,228.1951418576386,222.47907502012805,219.32841790508053,224.85045955509582,222.17528828337024,222.36851601310016,217.12130644352277,209.47480826521047,212.2527966008758,209.66329780550836,202.85942208391467,196.14484872721002,200.36503255592675,205.30125572232336,206.99739246404155,206.48983539052531,210.32620720706805,213.60014950009267,232.72102053277794,228.49510833316094,217.42235270919306,210.05478613816416,203.38503748234336,206.34778309623084,229.1263632745585,241.68903436344812,246.36635080164058,254.17251704584788,247.62384215616075,233.27432240394813,229.60066273715694,237.07663002804978,227.29201029288424,232.78429239664317,235.55838537067126,240.60291075280375
17,1988-03-28 23:20:43+00:00,241.53919420203644,241.14387929854368,237.5706348704951,223.2083703080897,223.23982228290296,215.33719854240795,203.7817340687161,214.9754521376197,214.81021245873242,213.99149609963655,213.874375738429,203.73231405219357,210.63543446230963,203.64760337489054,196.3006327959045,191.29363917592755,193.67854703471792,196.27342873447685,207.97183653710445,201.64121036620156,207.80750579816478,210.43821301555042,229.37915367780647,224.2114510078573,208.30462947051052,200.6113521844515,194.84448195266992,203.73163374767682,217.24019244112327,239.43490405518298,238.51314662311304,251.18337993307816,241.59208213762284,231.77985145875257,229.03628889231163,233.3280359212067,219.07528293004748,217.6999396400552,225.7687830116676,234.54118864435816
18,1988-04-13 23:20:47+00:00,226.8593939544826,232.47571343956656,226.93199335958508,216.46791131394437,217.60820676472085,207.4334651484612,214.20975978869404,216.4403984402775,218.46886800185365,221.83308199258425,199.52973158228158,199.43902847407873,206.61980044877248,209.6472961830576,192.4777444115529,191.22831801860545,191.26464888029622,192.10931859740919,207.24191281910058,197.48875100248478,200.38350011717992,210.10752619552346,225.83364641447363,217.30878793484126,202.5381595937123,184.77022899364053,186.37197268081314,199.14177977002657,217.43675634378752,224.88564309261147,222.22657368568767,221.47677111376348,230.18966465971803,224.52600072667687,219.57761012620753,216.05787517182245,218.7602110573103,216.72813448869306,230.1570607627716,231.26060249946153
19,1988-04-22 23:14:40+00:00,226.38179515971754,231.8031945861649,231.9521681500768,224.16413607047562,212.90295436022618,202.73336644262403,223.10494546104223,219.81162207737574,224.4565300497065,210.53707325453834,210.20487269009166,205.44292279893136,220.66258891614672,214.63145854291733,205.1936770452452,199.73038881407905,198.23315646153057,196.9614071959785,210.62770182733536,202.73467955062148,210.5456178445085,218.7154777286475,232.54412153988167,227.1106297646506,208.42673443217788,195.23846531596604,191.04358637265366,209.53860641950575,222.2183735703564,227.73622378009674,230.67725388949634,225.5031946039282,224.14683371034715,223.74683709258684,221.61630147123583,220.62651571024418,215.9153354603863,228.9724857249814,236.42245390206023,236.80194018575202
20,1988-05-08 23:14:50+00:00,212.61479977218937,220.8257139157958,217.0648631162275,215.79143352578302,211.55167548362124,199.74467005478405,197.50065576127406,198.73188466202689,202.6200500885529,205.81107940857248,198.839427632004,195.11761469428978,201.6119775268195,196.36124892394633,194.27344112277774,191.3581775558128,190.78344448878534,196.3316701244026,203.75607616634215,204.87752490108838,215.23201306474462,223.398448188885,254.85987729129855,183.21268897056916,174.40279169862967,181.65300803442582,171.06685931896433,184.90087309527843,199.47461669461765,206.7367247832168,210.55414760471797,218.01817750586127,216.5678033450722,218.35346260387206,222.91968750241338,220.13114421625193,207.5434000409223,214.68043340989047,217.02968733952477,222.972610492106
21,1988-06-09 23:15:03+00:00,203.44271960995124,211.57192559859104,213.18885562394522,206.75175318833521,205.73830935245624,204.84416887094196,205.17024657698573,209.35774840394967,210.34826374182617,216.9426688943815,207.39399892466744,205.33251434138623,209.56735908370726,206.98323240272816,202.97219021152392,202.59626669515575,210.75947766292714,207.48778636554593,211.65142386306374,206.50347114784526,219.26305540523592,228.71489635660836,232.49294181865804,182.75333665050132,176.16606483103325,180.61745540101526,181.3421770118315,186.35850906806817,201.60764208147268,211.47753993222355,214.8716505668164,203.31605570527077,207.1581900679016,214.96516674156354,220.23359968394757,216.54029648359477,208.25556295416538,206.16558431080315,203.4706053022259,208.19705860773405
22,1988-06-25 23:15:08+00:00,217.39666124052394,219.5676971763446,214.39410194190705,217.16824257152746,216.02988268663762,216.36982818608018,209.2198080600239,212.19149151077178,215.8723565699434,218.2970507185614,212.7718919331173,213.22343073596437,216.61697973878407,214.21656520238844,206.46721847773512,212.84746825440484,220.73303515085564,219.34081663989298,215.29485514602945,210.4328397052728,221.68244839129008,225.66851007844534,234.26570902725734,177.9436101322111,184.46388701372777,191.77517595101392,189.2885020468766,203.0970849025063,209.2621398835159,216.68773484197902,223.47079539014277,225.31212592015083,227.2103939133017,220.7738117005822,220.00628709761907,215.9054826204921,216.2104491198816,212.41447647817583,214.32706785571796,217.71956011274617
