dates,nzd0589-0000,nzd0589-0001,nzd0589-0002,nzd0589-0003,nzd0589-0004,nzd0589-0005,nzd0589-0006,nzd0589-0007,satname
1999-07-16 22:13:59+00:00,326.39,192.48,,205.53,203.11,223.75,202.67,188.18,L7
1999-08-17 22:14:01+00:00,336.01,203.27,242.47,214.12,210.06,223.69,207.77,193.16,L7
1999-10-27 22:20:15+00:00,345.19,204.48,230.36,213.09,210.06,223.69,207.77,193.16,L7
1999-12-07 22:14:05+00:00,347.40,205.68,231.89,213.97,210.19,223.03,209.13,194.86,L7
1999-12-30 22:19:45+00:00,349.47,206.65,236.81,214.88,212.25,219.82,209.59,195.56,L7
2000-04-13 22:13:30+00:00,356.27,208.90,234.92,215.38,214.44,215.96,211.40,197.96,L7
2000-04-20 22:19:39+00:00,351.89,208.17,232.21,215.14,211.49,221.17,211.06,198.51,L7
2000-05-15 22:13:18+00:00,348.98,208.59,236.86,216.51,211.49,221.17,211.06,202.13,L7
2000-07-25 22:18:33+00:00,341.52,214.49,238.01,216.06,210.25,231.76,217.44,207.12,L7
2000-09-04 22:11:58+00:00,344.18,210.36,233.83,211.80,208.29,222.85,213.22,203.52,L7
2000-09-27 22:17:48+00:00,347.40,210.48,234.33,213.37,210.64,223.77,213.36,203.28,L7
2000-10-06 22:11:35+00:00,347.52,210.54,235.23,214.62,213.58,228.09,213.23,201.27,L7
2000-11-07 22:11:29+00:00,349.36,211.68,238.02,214.67,215.57,227.22,213.95,201.60,L7
2001-02-11 22:11:36+00:00,353.39,207.99,228.82,214.55,216.57,226.31,212.20,197.52,L7
2001-03-22 22:17:09+00:00,355.40,211.29,233.61,218.80,220.68,232.82,214.84,199.81,L7
2001-04-16 22:11:18+00:00,358.35,211.77,234.30,218.83,219.83,229.34,217.00,206.00,L7
2001-04-23 22:17:26+00:00,356.57,212.53,234.46,219.44,219.00,229.23,216.92,204.54,L7
2001-06-19 22:10:41+00:00,359.25,215.92,236.46,221.20,224.60,233.18,221.57,211.36,L7
2001-07-05 22:10:33+00:00,359.25,217.46,236.77,221.75,224.64,232.34,220.09,210.39,L7
2001-09-07 22:09:46+00:00,364.54,217.43,239.54,223.93,225.78,233.15,220.61,211.70,L7
2001-09-23 22:09:38+00:00,358.62,217.86,238.52,224.66,226.37,232.70,221.20,214.18,L7
2001-11-26 22:09:45+00:00,363.46,219.14,240.44,226.12,231.02,234.37,222.93,216.59,L7
2002-03-02 22:10:08+00:00,355.84,209.44,232.77,220.99,219.58,228.22,214.85,205.80,L7
2002-03-25 22:16:11+00:00,351.41,214.56,237.01,217.54,219.18,227.19,213.41,203.30,L7
2002-05-21 22:09:53+00:00,344.33,213.93,239.10,216.89,220.90,231.15,215.00,206.05,L7
2002-05-28 22:15:34+00:00,335.73,211.90,234.02,215.21,216.08,230.84,213.82,203.35,L7
2002-07-31 22:15:35+00:00,338.75,212.35,235.22,215.14,215.66,227.95,215.37,205.59,L7
2002-09-17 22:14:43+00:00,346.82,212.56,239.84,216.91,216.27,227.30,216.86,208.17,L7
2002-10-19 22:14:44+00:00,345.64,207.53,236.95,215.66,213.79,228.95,218.77,206.70,L7
2002-12-22 22:15:17+00:00,350.12,206.64,234.49,216.13,209.69,222.19,214.04,201.75,L7
2002-12-31 22:09:32+00:00,353.12,207.19,236.79,216.98,213.73,223.91,215.22,201.79,L7
2003-01-07 22:15:16+00:00,357.74,207.45,235.52,216.98,212.31,222.99,214.28,199.66,L7
2003-02-01 22:09:45+00:00,358.68,207.77,233.32,218.13,212.57,224.79,211.84,199.22,L7
2003-02-24 22:15:37+00:00,359.13,208.68,235.51,219.11,214.38,225.60,212.33,200.77,L7
2003-03-21 22:09:51+00:00,357.82,208.79,232.97,218.93,216.20,227.64,211.60,200.01,L7
2003-04-13 22:16:07+00:00,357.98,210.45,236.16,220.76,218.29,227.19,213.73,200.80,L7
2003-08-11 22:04:15+00:00,353.96,215.04,241.31,224.06,223.26,230.18,215.20,205.25,L5
2003-08-20 21:58:14+00:00,353.75,215.09,241.51,223.85,223.73,228.46,214.92,204.37,L5
2003-09-20 22:15:10+00:00,348.53,216.10,245.60,224.50,224.22,224.25,217.58,203.24,L7
2003-10-06 22:15:30+00:00,349.13,214.68,243.79,224.23,225.37,225.20,219.16,205.45,L7
2003-10-07 21:58:59+00:00,352.12,215.55,245.08,225.26,225.16,226.87,219.05,206.67,L5
2003-11-23 22:16:02+00:00,350.63,211.42,239.27,220.60,220.74,224.77,215.97,206.74,L7
2003-12-01 22:05:52+00:00,356.35,212.01,238.97,219.64,219.73,223.41,215.12,205.79,L5
2003-12-09 22:16:06+00:00,356.78,210.74,237.73,218.56,219.73,223.41,215.12,205.79,L7
2003-12-26 21:59:54+00:00,355.63,210.84,235.10,218.04,218.41,223.73,213.15,203.98,L5
2004-01-03 22:10:06+00:00,355.63,210.84,234.96,217.37,216.98,222.70,212.61,203.15,L7
2004-02-19 22:06:19+00:00,356.48,210.01,233.79,216.90,215.35,221.51,211.74,202.51,L5
2004-03-31 22:00:23+00:00,358.37,209.78,233.27,216.97,215.14,221.45,210.81,202.78,L5
2004-05-09 22:07:21+00:00,357.88,208.51,230.21,214.96,211.79,219.37,207.34,199.17,L5
2004-05-18 22:01:50+00:00,357.88,208.78,230.37,215.61,212.18,220.88,207.78,199.88,L5
2004-06-10 22:08:41+00:00,343.30,212.16,233.21,221.26,215.49,223.14,208.86,201.43,L5
2004-07-05 22:03:15+00:00,321.50,210.21,234.20,223.25,216.96,225.36,210.02,202.74,L5
2004-07-21 22:03:39+00:00,315.40,211.18,233.49,222.10,215.89,225.75,209.35,202.57,L5
2004-07-29 22:10:02+00:00,315.40,212.62,236.33,222.56,216.98,226.18,210.78,203.72,L7
2004-08-06 22:03:57+00:00,316.54,212.62,237.69,224.73,216.57,225.78,207.58,203.72,L5
2004-08-21 22:15:45+00:00,311.25,212.28,239.72,225.62,217.68,226.48,208.13,204.95,L7
2004-08-29 22:10:46+00:00,316.54,213.10,240.04,225.30,217.95,227.20,209.80,205.49,L5
2004-09-06 22:16:04+00:00,316.54,213.10,240.81,225.14,218.04,226.47,210.63,204.87,L7
2004-09-15 22:09:49+00:00,321.68,212.68,240.81,225.14,218.04,226.47,210.63,204.87,L7
2004-10-24 22:15:44+00:00,327.27,213.18,241.68,224.99,217.96,225.77,211.61,204.80,L7
2004-11-01 22:11:49+00:00,331.24,213.08,241.61,225.35,218.15,226.25,212.14,204.46,L5
2005-01-28 22:16:47+00:00,348.73,212.50,244.06,226.03,217.65,223.89,212.42,203.94,L7
2005-02-13 22:16:33+00:00,354.03,212.50,241.29,222.44,217.49,223.92,217.96,203.25,L7
2005-04-02 22:16:37+00:00,360.44,211.50,238.70,220.69,216.80,219.81,218.32,202.35,L7
2005-04-11 22:10:46+00:00,357.97,212.86,236.39,219.73,216.80,219.81,218.32,202.35,L7
2005-04-26 22:14:08+00:00,355.84,212.44,233.06,219.35,215.19,222.05,217.27,188.16,L5
2005-04-27 22:10:45+00:00,355.84,212.44,233.06,219.35,215.19,220.79,217.27,187.98,L7
2005-05-13 22:10:48+00:00,353.48,212.27,231.75,217.24,213.93,217.39,217.17,183.48,L7
2005-05-28 22:14:23+00:00,334.34,212.27,231.75,217.24,213.93,217.39,217.17,183.48,L5
2005-06-05 22:16:53+00:00,327.74,213.76,233.73,218.32,214.70,217.12,212.53,186.08,L7
2005-06-13 22:14:31+00:00,327.74,214.83,234.08,218.60,216.18,219.63,212.80,190.71,L5
2005-06-22 22:08:46+00:00,327.74,214.46,233.23,218.18,215.33,220.63,211.08,191.82,L5
2005-07-08 22:08:51+00:00,326.50,214.06,231.12,218.46,216.55,221.71,208.11,188.97,L5
2005-07-16 22:10:36+00:00,325.89,214.32,233.46,219.57,218.39,223.23,210.16,191.25,L7
2005-07-23 22:16:47+00:00,324.74,213.99,233.46,219.57,218.39,223.23,210.16,191.25,L7
2005-07-31 22:15:17+00:00,321.80,213.01,234.42,220.87,219.64,223.23,210.16,191.25,L5
2005-08-09 22:09:10+00:00,323.36,213.01,234.72,221.13,219.40,224.33,210.74,191.76,L5
2005-08-24 22:16:14+00:00,323.36,213.01,234.89,221.47,219.18,226.06,212.04,189.01,L7
2005-09-02 22:10:22+00:00,325.14,213.01,234.89,221.47,219.18,226.06,212.04,189.01,L7
2005-09-17 22:15:30+00:00,328.52,213.01,234.89,221.47,219.18,226.06,212.04,189.01,L5
2005-11-20 22:15:29+00:00,322.83,211.09,234.95,222.88,218.56,228.50,209.56,193.43,L5
2006-01-23 22:16:59+00:00,346.17,203.51,236.15,222.91,215.62,228.87,214.68,192.83,L5
2006-02-09 22:11:13+00:00,349.14,205.64,239.21,221.24,214.99,227.79,215.19,193.85,L7
2006-04-13 22:18:38+00:00,338.91,208.47,241.40,221.65,215.62,225.80,213.86,200.67,L5
