,dates,usa_CA_0025-0000,usa_CA_0025-0001,usa_CA_0025-0002,usa_CA_0025-0003,usa_CA_0025-0004,usa_CA_0025-0005,usa_CA_0025-0006,usa_CA_0025-0007,usa_CA_0025-0008,usa_CA_0025-0009,usa_CA_0025-0010,usa_CA_0025-0011,usa_CA_0025-0012
0,1984-03-23 17:50:13+00:00,178.04124810414285,193.70403642418975,194.75025846139215,199.07049148713384,199.05326672878743,195.04417119145802,191.3769503317448,198.27644236741347,187.39532988101894,182.98275012478558,181.6925449955212,181.03345838388827,180.6395660434592
1,1984-04-27 17:55:52+00:00,195.8610934040587,209.09510313213718,194.2892896740906,189.97909114904715,185.02800070433793,189.04923409116142,182.49459206600133,192.66272886755976,177.9116704718401,176.58091591201816,175.332211410944,180.95067219022317,181.079744794817
2,1984-05-06 17:49:52+00:00,190.24192044236884,198.33337362387851,193.07243638863542,187.7189902625538,178.381754773008,179.28538813156678,185.65555394648254,196.57692038516382,182.72458280960723,178.16054802610816,172.42361413674575,174.90416599321046,175.71381823026607
3,1984-05-29 17:56:43+00:00,207.09076434100166,214.63984574407445,203.9460326498385,195.8470792294496,191.1336587483415,188.2297475405832,179.45730053876136,183.35913151183772,177.4582507232046,171.01445146346015,168.27748373418274,174.00660065408164,174.01343206146794
4,1984-06-07 17:50:43+00:00,196.6438593352952,206.5505497045492,201.3573932587148,193.32662820042054,189.58673543389557,189.47773267636188,190.8375090648462,192.49868014312025,184.04782739254932,187.86433389839897,186.69157517745538,188.0426780229224,189.3996058391581
5,1984-06-14 17:57:01+00:00,191.89882749875025,214.35411117968667,202.82708034799305,200.68259544911749,191.15678397000417,189.18473716020128,191.83894520854923,196.2613412235248,186.3958487458446,179.37421773245742,180.75440544578353,178.18626923021745,178.0276359638302
6,1984-06-23 17:50:58+00:00,196.99271380848077,210.38480744529653,198.87184117754498,191.0954740224645,184.87581499585494,184.5678843309442,196.3524759402044,198.5096325640536,191.14012544718577,183.7951982242623,190.1986934627405,189.94164059126584,189.30022115211267
7,1984-07-16 17:57:29+00:00,203.27158300298368,218.85297153818294,213.45122543333707,204.2551568353744,199.5386726613659,213.01148717205882,214.10923764740357,210.0595059866866,207.1665123324109,198.82674102621883,203.39955796444414,198.34968889993934,204.01164857194433
8,1984-08-26 17:52:34+00:00,148.76062470410076,162.88676562619713,163.80206630930346,171.89885181673367,182.09476180869885,191.47427609438108,195.01579400534084,197.5803282980303,182.95639649741045,181.4605154937387,188.34576245835243,192.04186559902044,195.72786442481075
9,1984-10-04 17:58:50+00:00,171.7796336824022,183.7232329412855,177.6505606031195,175.5906263013213,186.5549809723306,193.18318233162884,196.06046978265613,197.81634478801016,205.95218268374254,201.82564190586552,204.8879844561589,206.36013564926637,208.3673319475763
10,1984-10-13 17:52:38+00:00,169.58499872275763,192.40168632164637,184.9540641876667,184.4503599077757,193.34752787027784,199.26970749256557,203.15215452584366,205.16664001990998,196.14479002610344,201.08873552298687,202.39467237208444,205.91828391225297,205.03511189194913
11,1984-12-16 17:52:39+00:00,166.69894584050917,191.51999839193715,178.8053877621301,172.7755741968967,179.17599692599373,190.22417999549407,191.24845067772364,195.05104023385033,185.76899470714503,181.4201719848622,179.2740840605773,178.71604318518786,176.07437562838726
12,1985-03-29 17:59:06+00:00,206.97821834142513,210.79537071678044,199.76407280870393,189.92501632180839,185.72415899975917,197.82425793762923,197.67751942678942,211.3184775897217,199.0901934285554,191.59939028626937,187.60084416149107,186.5253526859447,183.3966425856423
13,1985-04-23 17:52:47+00:00,202.42585272543414,217.3178290149351,203.59405725768073,199.42407208653066,192.71852652666752,193.16059163794063,193.4950787286106,196.98808571166347,186.69555468204055,183.53527787442363,185.2749482530114,185.22337472980894,186.89343671583816
14,1985-08-13 17:52:13+00:00,166.44025579304974,187.65199075440333,185.64217323734894,182.3605277309874,182.95197344230922,196.31187102752602,,202.95606567828455,193.3290180547723,195.9666631255866,206.71565022503597,205.24872834396126,208.56003530823904
15,1985-08-29 17:52:02+00:00,,,,,,,,,,196.3287862851107,200.1731625615197,202.34276822904445,196.9173538768983
16,1985-09-14 17:51:50+00:00,183.17574234507038,175.27660822975338,180.7810722338428,185.89357427945606,199.50022534629036,208.2493538599179,210.2810570064414,203.07614637760122,197.86563396975725,198.81617002235254,202.84326296966722,202.1390645214542,211.54093300514947
17,1985-09-21 17:57:55+00:00,192.163342607957,177.27059045538834,173.6425216133339,177.26692240242033,190.6041343889471,204.93560706239012,207.65386122218965,216.75292690606904,203.77530138517884,199.91398913606335,210.80343630797952,215.78631127945894,217.87782158086563
18,1985-09-30 17:51:39+00:00,138.43207094094987,168.83648904844617,171.6755715881458,172.89563559544348,184.91685774966243,196.3266990265613,207.2755534205377,205.17233529662948,202.77719138359666,202.91309193341107,209.0044756107539,,217.9356998150762
19,1985-10-07 17:57:46+00:00,145.15963717861885,171.27149044635487,167.56556285012906,179.1047173059313,191.71029843301153,205.6139918724326,208.83118135366274,212.03598096159513,199.11300372309117,196.11926969633058,207.39608142304007,209.17370534169143,209.72569634109766
20,1985-11-01 17:51:17+00:00,120.09638947386715,166.9913965876648,162.06435963739014,173.16749661361965,187.5544695938046,201.7592785538228,206.08146489023005,206.24719355429323,198.4650002064583,196.68931107943015,202.48581509399997,204.52331078124502,203.85161792444097
21,1985-11-17 17:51:01+00:00,111.36319186601908,159.95991955410346,157.08122700229367,156.4117599324997,174.73319648668897,195.6353046224718,202.1311624574814,206.57943474722285,199.58615629487122,197.12994419548616,201.32636723946834,200.50526016001515,202.63983044782262
22,1985-12-10 17:56:46+00:00,142.86458798451662,171.9385655262899,174.73398818148553,171.75392644895012,184.51450975004127,191.7070596321298,201.63650541080594,210.18926605087518,207.8054793236024,199.85788585092607,200.8014269505655,201.30765488092655,188.18901451334872
23,1986-01-27 17:55:50+00:00,133.55197561189203,183.46529316235697,183.22944617584878,178.35665986062037,189.3862744028624,194.5077651480956,191.92399430378975,204.39635772661128,206.68409000556073,204.7408918520059,199.54439549234607,196.38988269318767,185.88699368126635
24,1986-02-05 17:49:27+00:00,120.53861805405231,164.95390318228215,158.69898924069918,159.8359269566266,155.16758241101564,170.14316176143456,181.2999691208526,195.82493179646588,185.6892119465246,179.3735477202613,176.201440558594,172.0061099818338,175.93201135247008
25,1986-02-21 17:49:05+00:00,121.6141692746052,163.4951872754153,172.07503881932084,156.28946707188692,160.48739150090873,182.46629789207725,180.243698695185,196.8239031145698,188.18925646102332,180.99896561902287,178.70602515128,178.97638546961076,179.4813800606194
26,1986-03-25 17:48:25+00:00,159.330593852074,169.50449895972412,169.552372831777,164.34122302938076,165.58306846236175,175.83277337721864,174.60348586058612,191.38881776814338,184.10847371713402,165.70610686979407,169.22725964962345,169.55946814555628,180.59511643699193
27,1986-04-17 17:54:06+00:00,,181.09650750725302,170.35390929869527,162.19424977399672,174.90841584456814,189.83448540460023,193.67719276072188,202.15657549621605,194.06386907207707,180.85076860688122,180.38801824176377,174.24177358214416,176.8412006434072
28,1986-05-12 17:47:17+00:00,186.15174982942634,189.27796260816996,177.64823856679828,173.62971932365116,186.3935962046139,191.6835531383514,195.58784086072865,203.10458808975827,193.12879906656883,184.332257084292,179.69611195629764,176.39050816404117,174.31276861307387
29,1986-06-13 17:46:21+00:00,180.23925155970628,193.0342196038718,184.30148978255053,183.98432549815266,180.71197830212805,185.4872574976917,186.0959733237279,191.6736814634278,185.70341044686532,181.18009725250357,182.22976809990126,187.67153373474588,188.27072029624708
30,1986-07-15 17:45:17+00:00,183.06030549630225,193.83349245360216,193.75101452142633,190.27490767177233,188.35927203055957,201.06012828456178,201.44191649981877,204.00879294901011,188.03682812857897,184.92048164570286,188.18898868338363,186.64481815136662,194.33965908527725
31,1986-09-01 17:43:32+00:00,170.7158543480556,183.46385185442372,188.31621588821204,185.49598542688392,188.57603540465908,202.8225886358581,205.9411488479472,202.25258844247662,188.66146027868166,188.7215398910467,194.2136865374327,191.56798712092805,196.47704491803233
32,1986-09-17 17:43:01+00:00,193.28109587614085,204.85749691341744,200.87689688112457,202.42993429744266,201.99030809028855,212.4558720012137,215.27350554522488,210.68199045659162,201.51209899905734,197.56141358008017,199.28236852899315,213.8267694544771,213.10587350887644
33,1986-10-03 17:42:31+00:00,176.57968863011786,198.11447780767023,190.58493094068524,184.88697392394275,189.088266148465,195.19065504108502,196.91931753108446,196.94969130066252,199.29234781578927,196.29819267813403,197.82855970843445,198.97627579415445,202.00138008750582
34,1986-11-04 17:41:25+00:00,162.62866534836417,201.54242891609584,186.85270048528847,174.98675311364593,189.4486573709084,197.96797843197285,195.50393848142116,208.03208770201593,207.6853454210724,202.83675289932245,200.40973676455286,201.03206631896137,202.36939801002674
