,dates,jap0024-0000,jap0024-0001,jap0024-0002,jap0024-0003,jap0024-0004,jap0024-0005,jap0024-0006,jap0024-0007,jap0024-0008,jap0024-0009,jap0024-0010,jap0024-0011,jap0024-0012,jap0024-0013,jap0024-0014,jap0024-0015,jap0024-0016,jap0024-0017,jap0024-0018,jap0024-0019,jap0024-0020,jap0024-0021,jap0024-0022,jap0024-0023,jap0024-0024,jap0024-0025,jap0024-0026,jap0024-0027,jap0024-0028,jap0024-0029,jap0024-0030,jap0024-0031,jap0024-0032,jap0024-0033,jap0024-0034,jap0024-0035,jap0024-0036,jap0024-0037,jap0024-0038,jap0024-0039,jap0024-0040,jap0024-0041,jap0024-0042,jap0024-0043,jap0024-0044,jap0024-0045,jap0024-0046,jap0024-0047,jap0024-0048,jap0024-0049,jap0024-0050,jap0024-0051,jap0024-0052,jap0024-0053,jap0024-0054,jap0024-0055,jap0024-0056,jap0024-0057,jap0024-0058,jap0024-0059,jap0024-0060,jap0024-0061,jap0024-0062,jap0024-0063,jap0024-0064,jap0024-0065,jap0024-0066,jap0024-0067,jap0024-0068,jap0024-0069,jap0024-0070,jap0024-0071,jap0024-0072,jap0024-0073,jap0024-0074,jap0024-0075,jap0024-0076,jap0024-0077,jap0024-0078,jap0024-0079,jap0024-0080,jap0024-0081,jap0024-0082,jap0024-0083,jap0024-0084,jap0024-0085,jap0024-0086,jap0024-0087,jap0024-0088,jap0024-0089,jap0024-0090,jap0024-0091,jap0024-0092,jap0024-0093,jap0024-0094,jap0024-0095,jap0024-0096,jap0024-0097,jap0024-0098,jap0024-0099,jap0024-0100,jap0024-0101,jap0024-0102,jap0024-0103,jap0024-0104,jap0024-0105,jap0024-0106,jap0024-0107
0,1984-05-30 00:29:04+00:00,119.85948953726106,112.0327917349697,110.29086405389175,110.7457330148865,98.20045204742254,103.81637357218884,114.9808872684676,119.16439254073364,117.47069618250349,118.19931667460703,126.7435437438526,127.611427241509,127.84728880078146,134.4022446848608,130.97020657185752,123.58031749076983,107.66884084041666,90.08983626768715,81.27165112299386,82.48026084865826,85.66772382896215,90.75483547624387,94.57723119789014,95.08561251651393,93.2068233210778,91.47444129664521,83.33004478305877,98.89552955523786,100.38709222931041,96.98853854043011,88.56054177545346,42.3105768218007,87.8540886451122,104.87128296122114,116.24298451215124,121.33020737792279,127.85398590626497,138.9996398062522,154.72181535010657,162.96304489219878,160.97773920428548,151.4417255126901,134.43679055731005,124.18190470756326,113.95091136153216,111.18703572470191,120.3645859688398,126.75687780456556,132.8033133374725,129.08107520220224,121.63601227628587,110.7981758937947,117.84777075956924,118.94083354155754,124.51993175359215,124.34177873259998,125.76299041005325,124.73582634143995,124.57690828998568,120.81494356200403,118.97153575359486,118.40287589689964,112.71169366965961,107.47372026982751,106.93486454167154,114.3502151077218,112.59921338706778,119.53782300356275,125.85367792439368,128.14098649734385,134.34144383904632,135.2441865770509,139.4415202302688,139.56719470834858,142.07760062218736,145.41009646503386,148.46447557089763,147.3110554536567,143.42478549870515,135.5597196624561,129.75882660186005,124.10974102971781,125.90872409921181,118.95673564126533,110.2798001327785,112.13856885376131,119.8267573089351,116.75121029287627,108.7713177630088,110.38111695101477,118.79365638767352,128.8066757604474,123.00073002649734,130.32718676393498,125.83178899669522,126.89411102872779,129.23799886695141,132.6533600439813,132.38245627311343,128.8781020754427,129.59457513516452,127.48197627672332,119.2364551130945,119.25390260274723,116.31182976141197,114.90757076743634,111.15941071042754,103.27998962066223
1,1984-08-18 00:30:55+00:00,127.14609708542515,121.93057328654162,123.98197047626924,126.25368445647133,123.6447857918027,123.1688559713134,126.59792379301857,132.85076080064542,134.67555393802837,134.42468659842572,136.58130488092695,131.6745899020167,133.73836329508538,137.9804841177882,133.94161126505975,122.50216410518348,113.40435469549946,98.10135592524823,97.34377973435684,99.72217962500874,101.56674738762979,103.74348631214566,114.86547220117713,113.16677766821617,111.5674199455507,109.75455312475546,100.86067676627694,113.97506583362919,121.30347752400384,116.54749359337109,120.11520851885506,81.99542190126954,109.67161652367325,114.2610518719787,130.59769174560415,137.48861737212297,149.68793987887196,158.05202377869878,175.50975922245527,179.84977304726908,176.8684609691863,166.22926284607186,152.426169691404,138.69248851189758,129.73554426155877,128.88237296032662,137.60976428068307,146.3777117472373,141.6563581070098,138.2288307842109,124.42852254660791,120.08911873091,130.60474856466715,136.5696302084995,138.9324685095921,140.10657757699863,144.07378056710584,142.69579639605664,141.90698291763604,138.03782040328525,136.19618131017916,133.1812114029363,129.91841934458415,125.26318921666866,129.50711738929226,127.47253712777827,125.37051793842814,129.41077969556005,138.68592584863018,141.43753500542897,146.51422077811085,150.8020442690747,153.29993276312752,158.77905482572467,158.92353169117052,160.96006795866623,161.1519281676087,161.70295673319362,156.29007786914568,152.42157371343563,147.28311345248923,137.51653927280404,140.66688600195477,137.92290031122053,136.09803587148224,137.59488946484268,140.78434351619381,140.25991625591095,137.2804552771009,139.71017761243388,141.43428507495204,149.76358417681737,149.57352819746103,153.2987128118633,151.1561055892621,146.11515156906472,145.8613161573089,145.7776869347405,153.69017015952036,151.91969222973822,151.69241439599392,150.8024934948196,148.4032722714424,142.30119239919665,141.46919580967892,136.5542312481902,138.57877329403598,139.34808230304697
2,1984-11-22 00:30:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1985-07-29 00:24:43+00:00,130.6224479226022,120.94286355059673,121.92522862386721,124.95395066357614,119.4013017119029,120.20690548394326,123.09566594811514,128.25531103667416,127.08417067841009,130.13392760949552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1985-08-14 00:24:34+00:00,139.360903195117,136.4349342881316,136.88468307619752,139.80413920195383,132.05298077832026,133.93528066315662,133.6881476607259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-11-25 00:29:25+00:00,,,,,,,,98.47747259101075,107.77796142664045,107.63636870036362,114.48831345384968,117.70044731119606,111.00788197718856,123.97986779512564,109.53316320009998,107.793378854626,95.80266455718194,77.43230043394874,66.44811215716732,69.48567991338938,70.03096035665243,70.56709332315643,64.78472667338937,,60.929112545593966,69.42230147113614,,,80.60598316845994,,,,,,,,,,149.6132141313025,177.60257246409358,179.5939705818927,166.48115064198927,149.22406068004673,137.23156726116858,125.05567296406416,,,,120.06757436099936,128.81092476365754,98.9074330853363,,,132.95410927237157,139.5500309037252,135.2863598581527,137.5501998951385,141.09692887096654,137.15325622324133,131.6107184938358,128.33320770465934,123.59757735421735,120.81881151207742,107.35067300015803,126.23727426520915,130.05995621229656,125.52050337221579,130.21362159114426,126.24551321580566,,132.56445504322554,150.0797239094879,155.02394568307207,158.24756651508156,152.45178065615883,,,,,,,,,,,,,,,,,,,,,,120.33157617145051,124.9120094290401,,,,,,,,,,
6,1986-02-06 00:21:48+00:00,,,,179.42175419773963,165.3836644963904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-02-13 00:27:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1986-04-11 00:20:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-05-13 00:19:38+00:00,127.48996964081861,119.35051254381777,121.65762298231547,126.75092733948877,124.26572638502334,128.09403351428293,129.803672582656,133.29895178857515,132.3398645387036,131.76944323016517,135.1727562386957,137.73488221006,141.21991924554754,143.89918267309042,139.580895824937,,,90.60321248637653,,,74.25549990029258,80.55410314935624,83.25567265635686,,66.20691470207835,67.8507761188843,,,,,,,,,,,,,117.03843052877188,,,,145.90526115343448,133.97060818305027,123.26819504799353,118.32156783879473,127.2607046733268,141.53945255993375,148.08457904811635,145.3113254624978,134.03398857480002,127.04522635186403,138.03087327659892,143.58109543163013,146.46322109276082,143.21270050316633,139.86368824619817,138.79888712834017,136.47386376813793,134.9562331718451,132.413605144263,128.95907782574028,128.19029060540277,119.81108989200747,126.11484650907896,134.34676625614208,138.44667133154104,136.80271637216327,154.79890752916458,174.34415769838384,155.1508711418881,153.7829153064578,148.04013986209048,148.8454274557719,150.57162951524936,156.47495916922585,146.58014147636047,150.36877051296068,139.91759931236226,146.07862847484205,139.90036165865007,135.55021350775422,142.84097875662252,160.66641578895081,,,143.30420345185297,135.68610366025226,123.00490938377969,126.44175067812081,129.1844531150333,136.41094073268596,137.42427852572553,136.61979543181116,115.55031375586418,142.2927458286026,148.49271304935957,140.48329721384818,153.2257026702959,153.53397509908234,157.80919755439044,154.4960153953491,143.62246931815224,134.9509585153399,133.6996091033817,135.4423795701747,125.59794536482003,130.93031293580358
