,dates,per0241-0000,per0241-0001,per0241-0002,per0241-0003,per0241-0004,per0241-0005,per0241-0006,per0241-0007,per0241-0008,per0241-0009,per0241-0010,per0241-0011,per0241-0012,per0241-0013,per0241-0014,per0241-0015,per0241-0016,per0241-0017,per0241-0018,per0241-0019,per0241-0020,per0241-0021,per0241-0022,per0241-0023,per0241-0024,per0241-0025,per0241-0026,per0241-0027,per0241-0028,per0241-0029,per0241-0030,per0241-0031,per0241-0032
0,1984-11-11 14:17:42+00:00,184.8575007622092,190.9268411858849,189.44152548098285,157.38541659402276,130.504862517491,138.53198467226954,152.28404679147727,168.60481937446772,181.65925605922033,172.3896284899051,158.0044458494665,151.09028740144043,,174.30302318872722,173.5133505373401,166.2037853523387,173.31611506722518,184.13893753333622,166.33275565165908,163.37413116679707,163.16924508797086,184.94295115845318,166.60380273807536,147.91019903392495,144.5385745803956,144.26076285644942,152.50043133556022,157.41428256696292,176.81577257675067,130.90850037295365,137.34941749979498,172.5309717525939,202.78890470215953
1,1985-03-03 14:18:15+00:00,187.22049028529273,202.1503033710707,196.34330843996443,187.3673817434122,162.45707432923678,153.71974453819266,154.18819416187523,165.82427536320992,195.04024915618226,188.48736163983807,181.40452899577247,169.10819428292618,199.12808418238643,198.07114011464677,186.71105041575123,172.95311410999236,178.60340804853735,182.70426367812078,172.61405201639715,181.16883654162294,184.6169680441731,186.16351753746918,180.8253369492819,163.83141402202602,154.6876804982864,160.30818669171424,157.45735190577014,162.53998247918165,185.1528455496769,142.53434120438348,151.21720880716327,177.8770869308527,213.18319448511764
2,1985-03-19 14:18:14+00:00,168.7318991099143,173.3561075895166,164.0574832748267,155.46190687587588,138.5249209380528,139.67321262189142,148.83313968034892,157.34808993923178,171.5093720826314,167.98339208043882,170.85136733058096,175.27629281879413,166.2265158571521,168.195672478194,171.2091683431246,165.74268998790987,165.52665830883834,171.23908869253304,157.36228282975554,154.53876788702428,155.55853048176343,175.0486660423847,170.2652701468277,158.9679307452228,152.40095991770497,148.33031696998106,147.1764638184759,151.98466698791646,182.57303519090655,129.32184407473147,132.0501768938078,163.48052685820528,191.35783105895135
3,1985-03-28 14:12:25+00:00,170.5037533285867,179.77486801920008,173.06350256561626,175.6365839540751,156.5006573283267,143.05256822634897,146.609626761039,161.02971734225804,170.83430746032846,165.44092381398374,182.77727549051124,188.90840261138098,176.55790322489923,174.1118165692774,175.28044145852022,169.08007588438704,174.8918182275008,176.05298366997286,163.23947719585587,166.4469423969181,163.8349758986731,175.36992515145363,168.04308174908456,165.74923249495455,159.1686364060787,152.8782395998962,148.84547118052805,150.91590456076096,174.60169247836924,131.08087182731833,134.65759732753347,162.03381252371358,204.43020737563
4,1985-04-20 14:18:05+00:00,171.0831476097188,181.53376328284708,163.3315616089342,151.25430999411876,128.32545945971438,118.56966980925077,124.12857041817225,126.46763373724644,139.7131259595725,148.9307078855865,150.40912959400578,148.182309978787,149.59512708849368,153.25683219470667,154.7182632960851,154.1954287991152,164.7356216045563,170.44307920657334,150.39604091859692,142.62965236171664,153.5789078802422,175.46069184116612,162.45758775288547,132.57643771208757,143.76298122005642,128.7223058022528,127.82634054151217,130.8577626493664,167.48098216492733,119.67866216021737,124.45365866513995,155.43733646846687,179.29032445180036
5,1985-11-07 14:10:41+00:00,161.79879870738932,177.56660184104436,167.98324278483432,148.08150695113721,139.22085742221452,139.35776885397294,135.8072739185096,138.6290030906664,158.66357949659167,160.23978448709414,156.36176864592596,140.55573484736732,135.87393523653327,146.7028297450671,142.5292504064624,141.16946480444363,154.15246392762933,173.35960473862113,163.00831871660833,153.1195242380392,145.31095487676407,178.33350046391746,166.49417807045722,147.48956594380792,143.22538659942828,135.52651381021545,119.8424084045669,128.68903874515797,175.85708368282877,110.22602484037098,125.40504710118577,159.94801138178363,197.77971388367266
6,1986-07-21 14:04:35+00:00,175.22724076509587,190.30723069080503,167.01444121113033,160.0975071153521,134.9896800147223,132.22671402804,138.39171917788508,151.06005380366707,184.71627482382448,188.1744393568713,180.44876069523343,166.27220351019503,164.17136490446308,164.69526289714207,161.7832543957192,163.62225667778839,168.34666960521275,183.20496590523013,188.7124912853013,168.20061565077535,162.09300703231554,172.38937392107437,158.24733586875186,143.52075327093934,166.94853036172006,157.05716556235865,149.6275758134379,145.7801742813246,179.96491043185782,112.29363525113871,133.26960595400936,172.38363404752826,208.93999730892415
7,1986-12-28 14:01:13+00:00,186.59170446586984,,178.59088636680073,178.80325975905112,174.0665629747355,165.70511599175055,165.38113652380233,198.11877650104984,191.94466364568936,189.8988987059303,192.01720918820783,197.82871231022355,189.67312851775338,186.16209549688492,194.05425834548947,194.14978029833688,191.42697361426815,192.4144060901057,189.76674101689466,,,,,,,,,,,,,,
8,1987-01-13 14:01:42+00:00,178.41801308798816,182.91155189284837,176.98024075251544,179.61268021855216,156.45249376822116,153.73084878815249,172.2796050255102,189.91318658715474,191.69176418331423,193.44212500010798,196.49555023156495,191.9666879859604,178.2046166162814,177.15558616493072,190.44522836109672,187.76489361607352,188.19965614663224,182.37881017377964,175.61979957524986,191.4120385545414,198.46750179564566,184.5664889061403,181.43571904304912,,179.54424979008718,174.91800819823342,169.9612269692831,171.49851409276786,182.8872419346281,126.31220508734727,136.86564725835277,170.41772301558922,208.17119476332533
9,1987-02-21 14:08:52+00:00,,,,,,176.23835874060518,202.50404364817572,202.7170699333484,210.20454486452118,202.89452137431854,202.859930556984,209.7221706401573,207.47862590726567,201.2139695945801,209.55837847390617,220.2220671916551,205.6659563185688,194.04603577062304,204.3697107128367,206.4754120624879,203.60631123896525,186.62044792212743,190.08480652775833,,205.86352456827635,197.7175032659986,192.47151109760946,181.7359488109516,185.80987986720288,147.7319629564748,156.45666829562646,,220.00381288203116
10,1987-11-29 14:10:21+00:00,169.5495767398349,171.0906941653295,160.74505603400706,155.50857014445427,153.38808133129712,144.4250432644246,145.01983974155658,166.4743360490147,188.68414441635926,164.5032688467547,149.20534632175784,160.02836855892022,172.89018412169574,166.91698942566313,,,169.59229637289124,167.29409571971053,160.57832801340592,173.77039188510045,179.37195553988116,168.3869463216724,150.8003888325595,131.29415758823302,147.2409019367756,143.07048130811168,121.04143632047821,118.43329563875842,168.20761478129197,95.73150124126529,119.77951533430415,139.97787434021265,186.1628149561803
11,1987-12-06 14:16:14+00:00,168.29798716258537,176.54250815126778,164.86227222717918,166.64934881248027,162.754597395773,138.76927184157142,141.4011985711097,,,,,,,176.51153104357286,,,165.3189835687232,172.57475746211438,161.54000551830825,173.7560167757163,189.38145594280635,176.8083259975113,152.3569960781998,138.01521139215617,158.92333682701852,167.29688041477684,131.36302284149406,127.58975164786087,173.54673370943107,110.10120804063668,121.49361251913808,161.8808057998686,202.66078903037047
12,1988-02-08 14:17:20+00:00,,,,,,,,204.1581095701865,217.1026700835939,191.32106462160868,184.3732238495546,205.6936908966861,196.12761185314378,188.99391766646443,200.3108940878304,196.80932474550318,190.10180904681124,198.4608482101301,193.34495344880074,193.95884769572484,197.86898280770424,196.86186548370767,191.2094979539492,178.3605452282593,168.3540195741985,168.63263557259816,170.34420256598975,166.4746550598301,187.48315145895094,122.52522565922402,138.9893762680116,179.13015354157892,220.65497915364517
13,1988-02-17 14:11:41+00:00,182.51139472283762,194.8995244282121,187.48510288326588,186.265185578395,173.74181851941157,143.5801112893745,154.2325684695189,193.1928578094715,201.72835590201953,186.44476511532568,174.01890537400934,197.36460841221995,193.84594742773783,176.0560544926801,195.4955739865158,194.8982767737666,181.62340259969312,179.84338146274916,187.91389402038985,190.79882929527315,197.77273832849656,187.40810826767526,173.97915954015104,167.8589452993414,168.82077790368135,169.59632007464512,145.48306026131547,151.80486379769013,173.47819951020313,121.54171787258639,138.32064147035004,176.6249785112675,217.31386719076693
14,1988-02-24 14:17:33+00:00,,,,,,,,,,,,,,,,211.48323808279514,189.48593543127612,188.15093721684804,202.0147484699492,198.44220215244485,205.0467163926347,205.45992860735012,200.11720265890523,189.08827261206872,191.40209381200904,186.20856258721992,153.5331732738549,151.91223950888565,187.77474938337852,120.41450737656513,145.38560499926803,172.752881916152,218.32369383804794
15,1988-03-04 14:11:51+00:00,194.66119417768567,223.12020532886012,202.03489790687598,202.6367335186951,189.6273285058978,162.45771593505725,165.89418071872316,210.18600962156097,218.54433739518828,196.93114653900994,193.58501623791076,215.94292648393434,202.8611895261503,185.1154638953765,219.8570061549043,222.32303092480748,196.02326829927003,187.59899739896176,214.95988071922247,199.00244530495712,212.36128327986967,215.27462917583358,209.1000649134272,202.90670001052757,202.65834714611762,194.14697576770703,159.9291524603592,149.2198957021543,175.80627925168326,128.8883348821725,149.86270239608498,184.88989922780704,223.13214356662985
