,dates,jap0282-0000,jap0282-0001,jap0282-0002,jap0282-0003,jap0282-0004,jap0282-0005,jap0282-0006,jap0282-0007,jap0282-0008,jap0282-0009,jap0282-0010,jap0282-0011,jap0282-0012,jap0282-0013
0,1984-08-30 00:59:01+00:00,194.6092756500439,186.6790977911237,183.6103635560665,192.75225088246944,196.56221026812887,195.09393167651123,191.49669577414093,,174.69819353300574,,177.0702629843746,180.93943599100862,173.96733520078908,175.4742146477662
1,1984-11-02 00:58:57+00:00,198.34490899708666,190.35526512118815,190.34646150147302,194.37898770242776,196.59632786203267,195.30738854783857,194.32615518429952,201.86427610826942,197.2536113449709,200.15909105070176,183.25668074724655,185.6890354476784,172.82343186880382,177.5012848699076
2,1984-11-09 01:05:04+00:00,174.6408789100692,165.52985276775956,166.12960964603897,169.66376120775834,171.80524192342116,169.8531363746096,184.81931870750387,,164.48408539271284,165.8625288956107,168.62550680032817,175.63462977850904,152.48494458385142,147.74997573654173
3,1984-12-04 00:58:56+00:00,,,,,,,,,,,,,,
4,1985-01-28 01:05:33+00:00,,,,,,,,,,,,,,
5,1985-02-22 00:59:25+00:00,199.36343776693369,184.64264059043734,190.10825258313074,191.31328310876387,185.79866903904545,182.59747625789316,188.51357490003747,,175.75955070988687,180.64122011032543,180.5490723052403,190.74845015142708,171.95616737881943,181.01853459529374
6,1985-08-01 00:58:46+00:00,202.5516922991309,190.33356056054578,185.37619265588242,188.2034153652034,193.11199716637725,187.7490443416637,192.74983304962242,210.40632280586502,199.7684892717533,199.93266453071422,193.3269799901548,197.4827737897608,179.65328311381077,171.01814875940255
7,1985-09-02 00:58:26+00:00,206.0063486527988,193.09324095497556,194.45426826577875,194.503565961121,198.3302834007098,196.7895136310966,194.29301689493641,,191.43393554737588,194.26188006203603,188.1779345068046,192.01417671815463,184.48655660334484,179.93277590080322
8,1986-01-24 00:56:10+00:00,213.9999611475217,197.67249825489617,193.54547533909445,196.9892435694851,195.7678305107256,195.25174266014173,195.80043184918927,,187.50500904972063,191.98241603499326,190.90834008229166,196.798682006716,178.8137456658616,182.0847052816953
9,1986-03-13 00:55:06+00:00,189.18292863301582,178.89934892585737,176.1337670448055,184.37579229048592,181.90378403385762,184.74184243627593,191.1633824175382,192.61115956124738,180.20172458739395,182.6301036416678,180.95541881269884,185.9740139429738,163.88393374446545,171.27200967213588
10,1986-04-14 00:54:26+00:00,185.1540745335957,175.95224403196278,174.19307274006752,,,,177.09189934043238,,174.15237325880616,170.6793295288434,169.1721683102119,174.8459142339594,168.27924262497766,
11,1986-06-01 00:53:10+00:00,,,,,,,,,,189.14090956555205,182.86378794931238,186.06288193035138,167.15928719463687,
12,1986-07-19 00:51:36+00:00,199.87655512418556,191.437235221347,180.58502669581034,183.5446488540329,179.8035691874282,180.97539747496117,182.91797869579196,,198.26190449359018,203.67660474561083,199.869790521882,197.81269648426283,172.23712309336713,169.92472598130084
13,1986-08-20 00:50:27+00:00,196.68187479268414,175.02743286429296,169.78353703725037,172.07863502217822,174.1307601368606,173.65444655774172,174.65507414857134,,176.32381591102367,180.19137350906752,174.30486287343217,181.76259511851745,166.51503095378968,
14,1986-10-23 00:48:18+00:00,207.38532054299802,195.99525232413546,201.40731648249852,204.296479028296,199.54555782815345,198.58699362957566,201.97728661789364,198.52502202946397,182.13219367180872,187.32056090589685,183.33003879019003,195.31905052069914,172.60848845711314,174.82636774536775
15,1986-12-26 00:48:06+00:00,217.83987865348894,199.33376269399574,195.30091088139486,200.47870819973318,200.7480149714389,202.12115414055276,194.24480138788715,192.35606240497975,183.75823898918344,185.63906925349985,184.21999322051616,193.23974607497317,180.4735949932206,181.79271610710708
16,1987-01-27 00:49:01+00:00,212.24182801576765,193.2400994675173,188.9797750189261,189.29945955460602,195.76827115556782,197.0922890348835,186.9086412131938,,192.67616243245607,192.02086846277717,178.49499022319145,180.9862361319323,172.79398656024932,
17,1987-02-28 00:50:16+00:00,220.04768393305991,194.0667039333932,192.86041389013442,198.9896118352621,193.9158010627225,199.31841128764887,199.13950884818402,,186.22909968281547,182.42103870997545,182.1309699326435,181.87529032419417,172.69849060161704,171.32843199542887
18,1987-03-16 00:50:52+00:00,219.07719167329162,195.99780413235945,192.70352475943233,200.1446128377958,192.89206441900976,187.58185409097314,195.99789761568385,,187.28224930730232,197.379676345993,192.95829456181667,196.33034006327244,178.35164947268282,183.60473659547623
19,1987-06-04 00:53:17+00:00,203.7469020865771,180.53125793487825,185.80233623559027,187.5806550471913,184.86637276457878,181.57557014502174,179.48171677492854,,173.97340866463563,170.239178037924,170.63154018509957,174.73746298911803,161.07264396097324,153.55339565791397
20,1987-06-27 00:59:58+00:00,178.07323781324186,164.8353823785611,167.23951913296693,166.95497469638076,170.5956664887631,161.66032787872987,172.4994544475328,176.49949868297904,167.76781145339976,157.60848656061086,154.8146363073369,151.58701702904952,144.3944583448191,148.11517621250883
21,1987-07-29 01:00:41+00:00,186.80062592551943,164.53137243566164,170.37069166863446,173.40740838688257,175.2611918495472,178.79759951300454,176.00094488874436,,171.8439821645998,174.07120548803263,170.00921520934227,177.19564693913165,161.70846829253028,
22,1987-08-30 01:01:36+00:00,204.48853499223677,183.91307479193364,194.42132445216197,192.96752229866078,173.65794430011204,177.82708849882965,175.9050018783191,,165.79893061230268,168.42288814682212,173.807619443801,180.2605793492077,157.5499744964125,
23,1987-11-11 00:56:58+00:00,202.27627044489117,186.06909981022147,188.64035069938504,192.67440107106827,195.1587849824188,193.8135076333725,193.14626477019476,,177.34847619880267,182.21408396910175,183.6803909808534,189.6167722667241,179.00347975010914,
24,1987-11-18 01:03:17+00:00,199.51189610110947,177.2005479606791,170.01516416757448,180.67755910308338,182.57757910284246,183.89793947921558,179.29306133524256,,183.56683296110901,188.8722399303289,181.00922025971613,183.05416882877398,165.75502478234068,
25,1988-01-14 00:58:01+00:00,210.9882283433843,202.04265686789654,199.22171529891534,206.50472405973275,202.0913519470731,207.58623557493758,201.38070859070527,,196.54745344139627,203.61842662254185,189.9111951354666,194.29998155920313,188.04201993650705,182.54300014043284
26,1988-01-30 00:58:19+00:00,207.31945869883074,201.93693546933804,194.0356498322328,196.12187321214302,189.30840756298315,190.4844778955899,196.6354911159141,,184.23392705810494,191.91293926901244,187.87058381758075,194.6544774450442,180.66320041218768,178.0861537843628
27,1988-02-06 01:04:37+00:00,,,,,,,,,,,,,,
28,1988-06-06 00:59:30+00:00,201.74943562728672,188.45116893216962,186.75661897630368,192.12173453984806,191.9096089012975,188.6395992321853,196.9947664563843,,179.11032145847386,180.65463678583654,184.15741085898125,186.60430032914394,169.8505011239431,
29,1989-03-28 01:04:08+00:00,184.62954633854247,172.62818252158573,169.65617131205553,180.1893080515496,177.66539965563445,174.5622892914943,179.1627364923848,180.7850055436645,174.23850786635703,172.73947233999635,170.25531048737116,176.11347000745315,162.9938725302574,154.11991250838852
30,1989-12-18 00:52:22+00:00,195.21604535224301,184.42352290724716,187.90342711768756,192.77776667282635,194.52548225753,187.40108008183412,195.28618051335334,202.0498902463758,182.1368679529704,190.37527279091523,187.63878239954772,193.41603410477634,177.74366575879958,175.0610870049603
31,1990-02-20 00:50:20+00:00,203.28770316180842,186.4322661846274,212.6030715938545,,,,,,174.87946151666458,184.12533968680225,178.94003688522068,186.79314413539728,163.755241737637,154.61151235390034
32,1990-03-08 00:49:46+00:00,212.80225755111704,,,197.49800049452028,200.74980551899296,200.53182048500128,201.66284806527634,,209.11383371461216,202.06516695228302,195.15992119553536,197.4070065481383,186.34606577413675,185.58104429642742
33,1990-04-09 00:49:07+00:00,197.59052661501786,181.3850413708407,180.8545168155089,184.95323633244683,183.96070429983402,190.23080032584394,183.77233964543103,196.64817194237727,189.05354392594535,187.337410038126,188.00875707098808,191.01893276024222,171.97785212214276,
34,1990-08-31 00:48:50+00:00,194.6126187701079,183.90996571691295,181.29596211549088,186.41940481292485,185.3443298155345,180.6764803193062,188.62340123358968,196.92070608143655,189.13484208901014,206.85620245207392,193.63922199648317,186.85577302502966,171.5958591683703,164.7374004801838
35,1990-12-05 00:48:11+00:00,216.32526365245226,199.6814618853499,201.36704400443477,209.62800858251768,211.7780231972668,209.2552463164202,205.10444440199356,,194.1504248806644,199.41044300697072,198.6942203639739,197.83063575868786,191.90758875873038,188.6185562337329
36,1990-12-28 00:54:51+00:00,,,,,,,,,,,,,,
