dates,nzd0057-0000,nzd0057-0001,satname
2009-03-30 22:01:40+00:00,350.09,339.94,L7
2009-06-02 22:01:51+00:00,352.36,341.12,L7
2009-07-04 22:01:47+00:00,344.97,338.96,L7
2009-07-20 22:01:42+00:00,346.89,337.86,L7
2009-08-05 22:01:37+00:00,346.85,337.73,L7
2009-08-21 22:01:35+00:00,346.06,336.67,L7
2009-09-06 22:01:35+00:00,346.74,336.52,L7
2009-11-25 22:02:09+00:00,347.75,337.84,L7
2009-12-03 22:01:55+00:00,346.90,337.35,L5
2009-12-27 22:02:38+00:00,346.90,337.58,L7
2010-01-12 22:02:53+00:00,348.32,337.74,L7
2010-03-17 22:03:33+00:00,346.31,339.61,L7
2010-04-18 22:03:37+00:00,347.50,340.80,L7
2010-05-04 22:03:35+00:00,348.75,344.73,L7
2010-07-07 22:03:37+00:00,348.91,345.63,L7
2010-07-23 22:03:38+00:00,350.18,344.35,L7
2010-08-08 22:03:37+00:00,348.29,342.53,L7
2010-09-25 22:03:41+00:00,350.32,343.19,L7
2010-11-12 22:04:06+00:00,350.93,339.80,L7
2011-01-15 22:04:42+00:00,350.08,340.69,L7
2011-03-28 22:01:14+00:00,349.02,344.64,L5
2011-06-24 22:04:57+00:00,340.95,339.46,L7
2011-07-26 22:04:54+00:00,342.09,342.09,L7
2011-08-19 22:00:12+00:00,343.62,343.77,L5
2011-09-04 22:00:03+00:00,345.50,344.41,L5
2012-01-18 22:05:25+00:00,350.80,345.76,L7
2012-04-07 22:05:28+00:00,346.43,340.32,L7
2012-04-23 22:05:40+00:00,345.33,341.28,L7
2012-05-09 22:06:03+00:00,340.63,336.60,L7
2013-01-04 22:07:34+00:00,359.66,354.41,L7
2013-03-25 22:07:27+00:00,353.09,346.90,L7
2013-04-26 22:07:19+00:00,351.53,346.21,L7
2013-05-20 22:13:26+00:00,351.48,345.47,L8
2013-05-28 22:07:11+00:00,351.91,345.72,L7
2013-06-05 22:13:27+00:00,352.31,344.37,L8
2013-06-21 22:13:19+00:00,351.85,343.40,L8
2013-07-15 22:06:47+00:00,350.53,341.98,L7
2013-09-25 22:13:41+00:00,349.34,341.89,L8
2013-10-11 22:13:41+00:00,347.63,341.24,L8
2013-10-19 22:07:27+00:00,347.82,341.37,L7
2013-11-28 22:13:25+00:00,346.90,340.09,L8
2013-12-22 22:07:47+00:00,346.48,342.27,L7
2014-01-15 22:12:57+00:00,347.72,343.23,L8
2014-01-31 22:12:52+00:00,347.13,343.37,L8
2014-02-16 22:12:14+00:00,346.68,343.50,L8
2014-02-24 22:08:07+00:00,347.13,343.54,L7
2014-03-20 22:12:13+00:00,347.91,343.49,L8
2014-04-05 22:11:58+00:00,348.23,343.58,L8
2014-04-29 22:08:37+00:00,348.99,344.01,L7
2014-05-15 22:08:44+00:00,349.37,346.88,L7
2014-05-31 22:08:48+00:00,351.05,347.04,L7
2014-07-26 22:11:19+00:00,349.83,345.72,L8
2014-08-11 22:11:51+00:00,348.46,344.28,L8
2014-08-27 22:11:53+00:00,346.89,342.60,L8
2014-09-12 22:11:33+00:00,345.91,340.85,L8
2014-10-06 22:09:20+00:00,345.09,339.90,L7
2014-10-14 22:12:02+00:00,344.64,339.87,L8
2014-12-09 22:09:48+00:00,339.77,335.44,L7
2015-01-10 22:09:59+00:00,342.64,337.81,L7
2015-03-31 22:10:28+00:00,348.53,343.42,L7
2015-04-16 22:10:38+00:00,348.51,341.45,L7
2015-05-02 22:10:44+00:00,346.83,340.81,L7
2015-05-10 22:10:28+00:00,346.05,340.24,L8
2015-06-03 22:10:57+00:00,345.19,339.33,L7
2015-06-11 22:10:40+00:00,346.44,338.86,L8
2015-06-27 22:11:10+00:00,347.02,338.73,L8
2015-07-05 22:11:06+00:00,347.29,338.57,L7
2015-07-21 22:11:10+00:00,346.11,337.49,L7
2015-07-29 22:11:01+00:00,346.97,337.37,L8
2015-08-06 22:11:13+00:00,346.97,336.83,L7
2015-09-23 22:11:22+00:00,347.14,337.27,L7
2015-11-26 22:12:17+00:00,349.13,338.86,L7
2015-12-20 22:11:33+00:00,351.10,340.70,L8
2016-01-21 22:11:30+00:00,349.95,340.03,L8
2016-01-29 22:13:12+00:00,349.26,341.61,L7
2016-03-09 22:11:40+00:00,348.30,343.36,L8
2016-03-25 22:11:32+00:00,348.21,342.53,L8
2016-04-02 22:13:35+00:00,348.19,341.90,L7
2016-04-26 22:10:57+00:00,348.49,343.28,L8
2016-05-12 22:10:56+00:00,348.91,343.47,L8
2016-05-20 22:13:50+00:00,347.44,343.47,L7
2016-05-28 22:11:03+00:00,346.82,343.19,L8
2016-06-13 22:11:30+00:00,347.64,343.74,L8
2016-06-29 22:11:39+00:00,346.47,342.52,L8
2016-07-15 22:11:46+00:00,346.50,341.83,L8
2016-07-23 22:14:00+00:00,345.50,341.77,L7
2016-07-31 22:11:26+00:00,345.11,341.00,L8
2016-08-16 22:11:29+00:00,345.99,340.96,L8
2016-10-19 22:11:45+00:00,345.15,342.50,L8
2016-11-20 22:12:09+00:00,346.93,341.67,L8
2016-12-30 22:13:44+00:00,347.54,342.60,L7
2017-01-31 22:13:25+00:00,351.66,348.60,L7
2017-02-16 22:13:23+00:00,348.50,347.69,L7
2017-03-12 22:11:33+00:00,347.35,346.91,L8
2017-03-28 22:11:00+00:00,346.77,346.61,L8
2017-04-21 22:13:48+00:00,349.27,346.34,L7
2017-05-31 22:11:01+00:00,348.60,346.48,L8
2017-06-08 22:14:00+00:00,349.62,346.69,L7
2017-06-24 22:14:03+00:00,349.62,345.56,L7
2017-07-02 22:11:12+00:00,349.87,344.23,L8
2017-07-10 22:14:04+00:00,350.01,344.32,L7
2017-07-18 22:11:16+00:00,349.86,344.77,L8
2017-08-19 22:11:53+00:00,350.53,344.02,L8
2017-09-04 22:11:55+00:00,350.44,343.58,L8
2017-12-25 22:11:59+00:00,350.28,340.59,L8
2018-01-10 22:11:54+00:00,349.57,339.72,L8
2018-04-24 22:11:59+00:00,352.90,339.81,L7
2018-05-18 22:10:23+00:00,351.20,341.47,L8
2018-06-03 22:10:11+00:00,346.26,338.71,L8
2018-06-11 22:11:11+00:00,346.16,336.97,L7
2018-06-27 22:10:52+00:00,345.89,338.27,L7
2018-07-05 22:10:30+00:00,348.31,340.88,L8
2018-07-29 22:10:17+00:00,347.72,341.98,L7
2018-08-06 22:10:46+00:00,347.63,341.11,L8
2018-08-14 22:09:59+00:00,348.05,341.42,L7
2018-09-07 22:11:00+00:00,348.51,341.10,L8
2018-10-09 22:11:37+00:00,348.46,341.35,L8
2019-01-05 22:06:29+00:00,350.00,342.90,L7
2019-01-21 22:05:59+00:00,349.97,343.71,L7
2019-02-14 22:11:33+00:00,352.36,345.08,L8
2019-03-02 22:11:29+00:00,353.45,345.44,L8
2019-03-10 22:04:30+00:00,356.34,349.84,L7
2019-05-13 22:02:12+00:00,356.79,349.89,L7
2019-05-21 22:11:03+00:00,358.23,350.88,L8
2019-06-06 22:11:11+00:00,358.23,349.25,L8
2019-06-22 22:11:40+00:00,357.20,349.02,L8
2019-06-30 22:00:26+00:00,354.69,349.02,L7
2019-07-24 22:11:48+00:00,355.00,348.72,L8
2019-09-26 22:11:45+00:00,350.47,345.57,L8
2019-11-21 21:54:19+00:00,347.26,343.43,L7
2019-11-29 22:12:08+00:00,349.25,344.53,L8
2019-12-31 22:12:02+00:00,352.06,346.55,L8
2020-01-16 22:11:59+00:00,352.76,346.54,L8
2020-01-24 21:51:07+00:00,354.91,348.94,L7
2020-02-01 22:11:53+00:00,355.58,350.58,L8
2020-02-09 21:50:18+00:00,355.58,350.25,L7
2020-02-25 21:49:28+00:00,355.58,350.94,L7
2020-04-13 21:46:48+00:00,356.01,351.21,L7
2020-04-21 22:10:57+00:00,356.35,352.07,L8
2020-05-07 22:11:12+00:00,356.66,351.94,L8
2020-06-08 22:11:00+00:00,355.44,352.16,L8
2020-07-02 21:42:01+00:00,357.10,352.66,L7
2020-07-10 22:11:39+00:00,358.00,352.11,L8
2020-07-26 22:11:20+00:00,357.34,351.51,L8
2020-08-03 21:40:03+00:00,355.11,349.55,L7
2020-09-28 22:11:43+00:00,354.61,348.05,L8
2020-10-06 21:35:55+00:00,353.29,347.41,L7
2020-10-14 22:11:45+00:00,352.92,346.64,L8
2021-02-11 21:26:53+00:00,347.22,341.42,L7
2021-02-19 22:11:27+00:00,349.05,343.23,L8
2021-03-23 22:11:13+00:00,350.22,344.57,L8
2021-04-16 21:21:47+00:00,352.59,348.24,L7
2021-04-24 22:11:01+00:00,351.88,346.64,L8
2021-05-02 21:20:26+00:00,352.51,346.63,L7
2021-05-18 21:19:05+00:00,353.87,346.63,L7
2021-05-26 22:11:07+00:00,351.75,345.17,L8
2021-06-03 21:17:43+00:00,351.92,344.96,L7
2021-06-19 21:16:25+00:00,352.09,344.11,L7
2021-07-13 22:11:19+00:00,352.09,344.19,L8
2021-10-01 22:12:10+00:00,352.08,343.49,L8
2021-10-25 21:05:14+00:00,353.20,344.81,L7
2021-11-10 21:03:43+00:00,352.61,344.36,L7
2021-11-18 22:11:44+00:00,351.19,344.50,L8
2021-11-26 21:02:10+00:00,354.73,347.00,L7
2021-12-28 22:12:06+00:00,354.25,348.56,L9
2022-01-21 22:11:59+00:00,353.61,349.09,L8
2022-02-14 20:54:21+00:00,353.74,348.90,L7
2022-03-18 20:51:13+00:00,352.82,348.09,L7
2022-03-26 22:11:35+00:00,353.24,348.41,L8
2022-04-27 22:11:34+00:00,353.07,347.00,L8
2022-05-05 22:11:07+00:00,352.51,346.71,L9
2022-06-14 22:11:35+00:00,351.82,345.88,L8
2022-06-22 22:11:14+00:00,352.03,345.61,L9
2022-06-26 20:41:40+00:00,351.17,345.61,L7
2022-08-09 22:11:34+00:00,351.52,343.92,L9
2022-09-02 22:12:20+00:00,350.92,343.39,L8
2022-11-13 22:11:53+00:00,349.51,341.65,L9
2022-11-29 22:12:13+00:00,349.04,342.08,L9
2023-01-24 22:11:46+00:00,345.49,339.17,L8
2023-02-09 22:11:45+00:00,344.55,341.58,L8
2023-03-01 20:19:07+00:00,347.17,342.15,L7
2023-03-13 22:11:47+00:00,346.50,342.46,L8
2023-03-21 22:11:31+00:00,347.59,342.78,L9
2023-03-29 22:11:13+00:00,347.44,342.18,L8
2023-05-16 22:10:40+00:00,348.38,342.08,L8
2023-05-24 22:10:53+00:00,348.38,342.13,L9
2023-06-09 22:10:48+00:00,348.12,341.34,L9
2023-06-17 22:10:53+00:00,347.17,340.90,L8
2023-07-11 22:11:00+00:00,347.83,341.20,L9
2023-07-27 22:11:03+00:00,348.99,341.44,L9
2023-08-04 22:11:16+00:00,349.53,341.91,L8
2023-08-20 22:11:23+00:00,349.85,341.40,L8
2023-08-28 22:11:20+00:00,349.17,341.01,L9
2023-09-29 22:11:26+00:00,347.89,340.13,L9
2023-10-15 22:11:39+00:00,348.08,340.48,L9
2023-10-31 22:11:33+00:00,347.46,339.59,L9
2023-12-18 22:11:45+00:00,349.56,340.98,L9
2024-01-03 22:12:03+00:00,350.09,340.98,L9
2024-01-19 22:11:40+00:00,348.72,340.37,L9
2024-02-04 22:11:43+00:00,349.05,341.85,L9
2024-05-10 22:11:00+00:00,353.82,348.28,L9
2024-05-18 22:10:31+00:00,354.28,347.71,L8
2024-05-26 22:10:48+00:00,355.40,348.43,L9
2024-06-27 22:10:29+00:00,355.06,348.47,L9
2024-07-05 22:10:45+00:00,354.68,348.21,L8
2024-09-23 22:11:42+00:00,355.13,349.03,L8
2024-12-04 22:11:36+00:00,350.97,348.76,L9
2024-12-28 22:11:50+00:00,352.33,349.86,L8
2025-01-05 22:11:55+00:00,356.36,353.20,L9
2025-01-13 22:11:54+00:00,356.09,351.82,L8
2025-01-29 22:11:52+00:00,356.01,351.26,L8
2025-02-22 22:11:33+00:00,356.06,351.86,L9
2025-03-10 22:11:28+00:00,356.47,352.10,L9
2025-03-18 22:11:06+00:00,355.85,351.79,L8
2025-03-26 22:11:41+00:00,357.14,352.25,L9
2025-04-19 22:10:53+00:00,355.05,350.33,L8
2025-04-27 22:11:32+00:00,353.38,348.09,L9
2025-05-13 22:10:58+00:00,352.97,347.61,L9
2025-05-21 22:10:52+00:00,353.17,347.30,L8
2025-06-06 22:10:54+00:00,353.24,346.50,L8
2025-06-22 22:11:07+00:00,353.13,345.45,L8
2025-08-01 22:11:18+00:00,350.45,342.09,L9
2025-08-09 22:11:25+00:00,350.45,341.28,L8
2025-09-02 22:11:35+00:00,349.80,339.99,L9
2025-09-18 22:11:37+00:00,348.61,337.75,L9
2025-11-05 22:11:46+00:00,350.00,337.91,L9
2025-12-07 22:12:09+00:00,348.88,337.84,L9
