dates,satname,nzd0057-0000,nzd0057-0001
2004-11-03 21:56:19+00:00,L5,350.82,343.04
2004-11-11 22:00:21+00:00,L7,347.16,338.47
2004-11-19 21:56:31+00:00,L5,360.54,355.06
2004-12-13 22:00:36+00:00,L7,333.44,335.01
2005-01-14 22:00:49+00:00,L7,340.97,339.74
2005-02-15 22:01:01+00:00,L7,352.81,345.61
2005-02-23 21:58:07+00:00,L5,352.18,349.26
2005-03-03 22:01:06+00:00,L7,355.51,350.36
2005-03-11 21:58:20+00:00,L5,346.14,337.97
2005-03-27 21:58:27+00:00,L5,346.40,343.14
2005-04-04 22:01:03+00:00,L7,358.77,347.28
2005-04-12 21:58:31+00:00,L5,345.84,340.74
2005-05-06 22:01:01+00:00,L7,348.57,340.54
2005-05-22 22:01:00+00:00,L7,350.61,341.63
2005-05-30 21:58:51+00:00,L5,354.63,346.42
2005-06-07 22:00:55+00:00,L7,344.69,344.79
2005-07-09 22:00:50+00:00,L7,,
2005-07-17 21:59:11+00:00,L5,351.48,358.29
2005-08-10 22:00:46+00:00,L7,,
2005-09-19 21:59:32+00:00,L5,,320.65
2005-11-30 22:01:00+00:00,L7,352.55,344.44
2005-12-16 22:01:02+00:00,L7,,
2006-01-01 22:01:10+00:00,L7,347.49,337.03
2006-02-10 22:01:51+00:00,L5,352.12,352.43
2006-03-14 22:02:31+00:00,L5,337.29,342.63
2006-03-22 22:01:30+00:00,L7,,
2006-05-09 22:01:28+00:00,L7,,
2006-05-17 22:03:33+00:00,L5,357.43,350.99
2006-06-10 22:01:26+00:00,L7,355.91,350.04
2006-07-28 22:01:06+00:00,L7,,
2006-08-21 22:04:55+00:00,L5,357.12,350.96
2006-09-14 22:00:57+00:00,L7,352.08,348.04
2006-11-25 22:06:19+00:00,L5,364.99,375.48
2006-12-11 22:06:28+00:00,L5,434.86,
2007-02-13 22:06:23+00:00,L5,356.55,348.91
2007-02-21 22:01:52+00:00,L7,,
2007-05-12 22:01:48+00:00,L7,363.06,359.74
2007-05-28 22:01:40+00:00,L7,360.84,351.51
2007-06-13 22:01:40+00:00,L7,355.34,348.95
2007-09-17 22:01:13+00:00,L7,333.11,331.14
2007-09-25 22:04:24+00:00,L5,353.53,343.60
2007-11-20 22:01:34+00:00,L7,,
2007-12-22 22:01:44+00:00,L7,,
2008-02-24 22:01:38+00:00,L7,343.92,332.72
2008-03-11 22:01:32+00:00,L7,225.77,
2008-04-28 22:01:29+00:00,L7,,
2008-05-14 22:01:24+00:00,L7,360.78,358.30
2008-05-30 22:01:17+00:00,L7,,
2008-08-18 22:00:33+00:00,L7,,319.89
2008-09-19 22:00:16+00:00,L7,341.97,344.05
2008-10-21 22:00:12+00:00,L7,342.41,334.49
2008-12-16 21:55:41+00:00,L5,352.97,331.19
2009-01-01 21:56:07+00:00,L5,346.44,337.56
2009-01-25 22:01:10+00:00,L7,342.30,338.05
2009-03-30 22:01:40+00:00,L7,333.27,325.37
2009-05-17 22:01:51+00:00,L7,,
2009-06-02 22:01:51+00:00,L7,361.75,348.39
2009-07-04 22:01:47+00:00,L7,343.84,
2009-07-20 22:01:42+00:00,L7,361.17,341.17
2009-08-05 22:01:37+00:00,L7,345.27,340.69
2009-08-21 22:01:35+00:00,L7,333.87,324.20
2009-09-06 22:01:35+00:00,L7,342.80,327.78
2009-11-25 22:02:09+00:00,L7,352.97,345.84
2009-12-03 22:01:55+00:00,L5,336.38,326.05
2009-12-27 22:02:38+00:00,L7,,344.86
2010-01-12 22:02:53+00:00,L7,349.43,340.82
2010-03-17 22:03:33+00:00,L7,332.10,332.00
2010-04-18 22:03:37+00:00,L7,343.70,338.16
2010-05-04 22:03:35+00:00,L7,352.76,366.09
2010-07-07 22:03:37+00:00,L7,,342.38
2010-07-23 22:03:38+00:00,L7,358.61,338.54
2010-08-08 22:03:37+00:00,L7,346.85,339.55
2010-09-25 22:03:41+00:00,L7,342.62,336.30
2010-11-12 22:04:06+00:00,L7,356.69,352.22
2011-01-15 22:04:42+00:00,L7,351.62,342.86
2011-03-28 22:01:14+00:00,L5,346.97,347.06
2011-06-24 22:04:57+00:00,L7,341.09,345.28
2011-07-26 22:04:54+00:00,L7,358.43,354.17
2011-08-19 22:00:12+00:00,L5,343.40,343.97
2011-09-04 22:00:03+00:00,L5,353.26,347.23
2011-09-12 22:04:41+00:00,L7,,
2012-01-18 22:05:25+00:00,L7,358.70,348.28
2012-04-07 22:05:28+00:00,L7,333.80,332.00
2012-04-23 22:05:40+00:00,L7,335.36,335.44
2012-05-09 22:06:03+00:00,L7,315.62,311.60
2013-01-04 22:07:34+00:00,L7,356.72,351.47
2013-03-25 22:07:27+00:00,L7,349.23,342.11
2013-04-26 22:07:19+00:00,L7,342.29,338.71
2013-05-20 22:13:26+00:00,L8,359.81,351.71
2013-05-28 22:07:11+00:00,L7,342.56,335.68
2013-06-05 22:13:27+00:00,L8,361.57,344.86
2013-06-21 22:13:19+00:00,L8,357.85,346.31
2013-06-29 22:06:57+00:00,L7,,
2013-07-15 22:06:47+00:00,L7,349.66,343.78
2013-09-25 22:13:41+00:00,L8,333.75,334.32
2013-10-11 22:13:41+00:00,L8,333.82,334.78
2013-10-19 22:07:27+00:00,L7,344.05,337.11
2013-11-28 22:13:25+00:00,L8,357.84,349.72
2013-12-22 22:07:47+00:00,L7,345.89,340.04
2014-01-15 22:12:57+00:00,L8,354.13,346.58
2014-01-31 22:12:52+00:00,L8,334.68,335.28
2014-02-16 22:12:14+00:00,L8,334.35,335.21
2014-02-24 22:08:07+00:00,L7,357.35,350.43
2014-03-20 22:12:13+00:00,L8,344.63,332.79
2014-04-05 22:11:58+00:00,L8,337.05,335.41
2014-04-29 22:08:37+00:00,L7,339.45,335.06
2014-05-15 22:08:44+00:00,L7,347.39,367.36
2014-05-31 22:08:48+00:00,L7,359.66,336.40
2014-07-10 22:11:40+00:00,L8,,179.85
2014-07-26 22:11:19+00:00,L8,,338.68
2014-08-11 22:11:51+00:00,L8,326.47,325.21
2014-08-27 22:11:53+00:00,L8,327.35,322.96
2014-09-12 22:11:33+00:00,L8,326.72,314.51
2014-10-06 22:09:20+00:00,L7,352.00,341.69
2014-10-14 22:12:02+00:00,L8,337.62,335.74
2014-12-09 22:09:48+00:00,L7,334.56,334.72
2015-01-10 22:09:59+00:00,L7,352.24,346.75
2015-01-26 22:10:02+00:00,L7,,
2015-03-31 22:10:28+00:00,L7,356.13,348.07
2015-04-16 22:10:38+00:00,L7,344.75,329.89
2015-05-02 22:10:44+00:00,L7,341.76,339.92
2015-05-10 22:10:28+00:00,L8,340.29,335.52
2015-06-03 22:10:57+00:00,L7,334.81,328.70
2015-06-11 22:10:40+00:00,L8,364.50,352.58
2015-06-27 22:11:10+00:00,L8,359.41,346.17
2015-07-05 22:11:06+00:00,L7,338.80,326.61
2015-07-21 22:11:10+00:00,L7,343.94,339.34
2015-07-29 22:11:01+00:00,L8,361.54,343.15
2015-08-06 22:11:13+00:00,L7,,329.96
2015-08-14 22:11:31+00:00,L8,,
2015-09-23 22:11:22+00:00,L7,356.92,350.32
2015-11-26 22:12:17+00:00,L7,337.96,336.32
2015-12-20 22:11:33+00:00,L8,367.00,360.21
2016-01-21 22:11:30+00:00,L8,346.31,338.83
2016-01-29 22:13:12+00:00,L7,344.13,338.62
2016-03-09 22:11:40+00:00,L8,335.74,334.07
2016-03-25 22:11:32+00:00,L8,338.94,327.96
2016-04-02 22:13:35+00:00,L7,354.58,344.60
2016-04-26 22:10:57+00:00,L8,342.92,345.26
2016-05-12 22:10:56+00:00,L8,350.04,342.75
2016-05-20 22:13:50+00:00,L7,335.29,
2016-05-28 22:11:03+00:00,L8,337.21,339.35
2016-06-13 22:11:30+00:00,L8,362.11,354.94
2016-06-29 22:11:39+00:00,L8,,349.90
2016-07-15 22:11:46+00:00,L8,355.05,343.20
2016-07-23 22:14:00+00:00,L7,320.74,323.49
2016-07-31 22:11:26+00:00,L8,355.21,345.56
2016-08-08 22:14:02+00:00,L7,,
2016-08-16 22:11:29+00:00,L8,361.02,345.91
2016-09-09 22:14:07+00:00,L7,,
2016-10-19 22:11:45+00:00,L8,325.94,337.06
2016-11-20 22:12:09+00:00,L8,357.90,344.96
2016-12-06 22:11:43+00:00,L8,,
2016-12-30 22:13:44+00:00,L7,343.27,344.37
2017-01-31 22:13:25+00:00,L7,338.17,338.70
2017-02-16 22:13:23+00:00,L7,333.46,329.57
2017-03-12 22:11:33+00:00,L8,336.15,337.62
2017-03-28 22:11:00+00:00,L8,336.39,337.87
2017-04-21 22:13:48+00:00,L7,363.65,355.39
2017-04-29 22:11:06+00:00,L8,,
2017-05-31 22:11:01+00:00,L8,354.67,347.36
2017-06-08 22:14:00+00:00,L7,357.28,348.72
2017-06-24 22:14:03+00:00,L7,,332.33
2017-07-02 22:11:12+00:00,L8,361.22,348.29
2017-07-10 22:14:04+00:00,L7,345.31,339.38
2017-07-18 22:11:16+00:00,L8,357.56,358.26
2017-08-19 22:11:53+00:00,L8,354.94,343.11
2017-09-04 22:11:55+00:00,L8,353.24,342.83
2017-09-12 22:14:00+00:00,L7,,
2017-12-25 22:11:59+00:00,L8,349.79,332.04
2018-01-10 22:11:54+00:00,L8,356.55,346.58
2018-02-27 22:11:31+00:00,L8,,
2018-03-23 22:12:30+00:00,L7,,
2018-04-24 22:11:59+00:00,L7,363.07,351.52
2018-05-18 22:10:23+00:00,L8,334.93,335.25
2018-05-26 22:11:27+00:00,L7,,
2018-06-03 22:10:11+00:00,L8,320.82,322.04
2018-06-11 22:11:11+00:00,L7,353.69,336.27
2018-06-27 22:10:52+00:00,L7,350.63,342.33
2018-07-05 22:10:30+00:00,L8,362.85,356.49
2018-07-13 22:10:33+00:00,L7,,
2018-07-29 22:10:17+00:00,L7,340.63,342.56
2018-08-06 22:10:46+00:00,L8,355.36,343.33
2018-08-14 22:09:59+00:00,L7,339.50,332.08
2018-09-07 22:11:00+00:00,L8,361.54,347.03
2018-10-09 22:11:37+00:00,L8,343.02,338.90
2019-01-05 22:06:29+00:00,L7,349.97,343.52
2019-01-21 22:05:59+00:00,L7,342.12,340.88
2019-02-14 22:11:33+00:00,L8,362.69,352.61
2019-03-02 22:11:29+00:00,L8,363.22,351.58
2019-03-10 22:04:30+00:00,L7,360.57,355.08
2019-04-11 22:03:24+00:00,L7,,
2019-05-13 22:02:12+00:00,L7,359.01,352.52
2019-05-21 22:11:03+00:00,L8,357.58,347.50
2019-06-06 22:11:11+00:00,L8,,327.85
2019-06-22 22:11:40+00:00,L8,344.91,342.11
2019-06-30 22:00:26+00:00,L7,341.08,
2019-07-08 22:11:20+00:00,L8,,
2019-07-16 21:59:49+00:00,L7,,
2019-07-24 22:11:48+00:00,L8,352.31,345.46
2019-09-26 22:11:45+00:00,L8,358.06,351.64
2019-11-21 21:54:19+00:00,L7,359.46,353.13
2019-11-29 22:12:08+00:00,L8,347.22,338.05
2019-12-23 21:52:44+00:00,L7,,
2019-12-31 22:12:02+00:00,L8,342.33,343.55
2020-01-16 22:11:59+00:00,L8,351.89,342.12
2020-01-24 21:51:07+00:00,L7,357.92,352.58
2020-02-01 22:11:53+00:00,L8,358.66,359.47
2020-02-09 21:50:18+00:00,L7,,338.86
2020-02-25 21:49:28+00:00,L7,,345.92
2020-04-13 21:46:48+00:00,L7,349.76,342.78
2020-04-21 22:10:57+00:00,L8,358.70,359.78
2020-05-07 22:11:12+00:00,L8,355.21,346.63
2020-05-15 21:44:52+00:00,L7,,
2020-06-08 22:11:00+00:00,L8,334.19,335.39
2020-07-02 21:42:01+00:00,L7,370.03,362.94
2020-07-10 22:11:39+00:00,L8,360.55,342.03
2020-07-26 22:11:20+00:00,L8,354.57,344.56
2020-08-03 21:40:03+00:00,L7,338.11,337.20
2020-09-28 22:11:43+00:00,L8,357.53,348.31
2020-10-06 21:35:55+00:00,L7,334.57,334.86
2020-10-14 22:11:45+00:00,L8,356.81,345.76
2021-02-11 21:26:53+00:00,L7,339.87,336.66
2021-02-19 22:11:27+00:00,L8,356.22,350.33
2021-03-23 22:11:13+00:00,L8,360.81,355.97
2021-04-16 21:21:47+00:00,L7,343.95,340.47
2021-04-24 22:11:01+00:00,L8,356.11,347.31
2021-05-02 21:20:26+00:00,L7,355.87,346.82
2021-05-18 21:19:05+00:00,L7,362.99,
2021-05-26 22:11:07+00:00,L8,334.07,333.57
2021-06-03 21:17:43+00:00,L7,360.98,351.19
2021-06-19 21:16:25+00:00,L7,362.89,346.58
2021-07-13 22:11:19+00:00,L8,,336.89
2021-08-06 21:12:19+00:00,L7,,
2021-10-01 22:12:10+00:00,L8,363.21,359.55
2021-10-25 21:05:14+00:00,L7,349.80,347.53
2021-11-10 21:03:43+00:00,L7,353.62,345.59
2021-11-18 22:11:44+00:00,L8,350.48,343.82
2021-11-26 21:02:10+00:00,L7,363.86,358.59
2021-12-28 22:12:06+00:00,L9,354.64,350.08
2022-01-21 22:11:59+00:00,L8,339.17,337.96
2022-02-14 20:54:21+00:00,L7,349.69,342.69
2022-03-18 20:51:13+00:00,L7,334.68,330.73
2022-03-26 22:11:35+00:00,L8,362.38,356.68
2022-04-27 22:11:34+00:00,L8,362.61,350.36
2022-05-05 22:11:07+00:00,L9,341.14,337.80
2022-05-06 20:44:13+00:00,L7,,
2022-06-09 20:42:42+00:00,L7,173.12,
2022-06-14 22:11:35+00:00,L8,352.95,343.46
2022-06-22 22:11:14+00:00,L9,361.02,350.69
2022-06-26 20:41:40+00:00,L7,342.96,
2022-07-08 22:11:39+00:00,L9,,
2022-07-30 20:39:09+00:00,L7,,
2022-08-09 22:11:34+00:00,L9,361.00,344.17
2022-09-02 22:12:20+00:00,L8,345.09,339.24
2022-10-23 20:30:21+00:00,L7,,
2022-11-13 22:11:53+00:00,L9,337.44,334.56
2022-11-29 22:12:13+00:00,L9,341.63,339.67
2023-01-04 20:25:07+00:00,L7,,605.46
2023-01-24 22:11:46+00:00,L8,321.81,317.71
2023-02-07 20:18:31+00:00,L7,,
2023-02-09 22:11:45+00:00,L8,336.40,336.34
2023-03-01 20:19:07+00:00,L7,363.58,348.30
2023-03-13 22:11:47+00:00,L8,339.78,339.81
2023-03-18 20:14:27+00:00,L7,,
2023-03-21 22:11:31+00:00,L9,349.34,339.88
2023-03-29 22:11:13+00:00,L8,348.49,340.09
2023-05-16 22:10:40+00:00,L8,360.60,349.40
2023-05-23 20:09:00+00:00,L7,,
2023-05-24 22:10:53+00:00,L9,,337.03
2023-06-09 22:10:48+00:00,L9,341.00,333.95
2023-06-17 22:10:53+00:00,L8,340.33,337.75
2023-07-11 22:11:00+00:00,L9,361.47,351.91
2023-07-27 22:11:03+00:00,L9,354.44,341.39
2023-08-04 22:11:16+00:00,L8,343.42,335.53
2023-08-20 22:11:23+00:00,L8,,332.61
2023-08-28 22:11:20+00:00,L9,363.06,349.79
2023-09-29 22:11:26+00:00,L9,333.94,333.97
2023-10-15 22:11:39+00:00,L9,344.01,338.31
2023-10-31 22:11:33+00:00,L9,330.33,318.21
2023-12-18 22:11:45+00:00,L9,352.51,346.13
2024-01-03 22:12:03+00:00,L9,353.14,
2024-01-19 22:11:40+00:00,L9,346.30,343.61
2024-02-04 22:11:43+00:00,L9,359.76,356.36
2024-05-02 22:11:08+00:00,L8,,
2024-05-10 22:11:00+00:00,L9,349.26,340.06
2024-05-18 22:10:31+00:00,L8,363.89,352.74
2024-05-26 22:10:48+00:00,L9,354.13,343.99
2024-06-27 22:10:29+00:00,L9,351.64,347.93
2024-07-05 22:10:45+00:00,L8,352.22,347.27
2024-07-29 22:10:53+00:00,L9,,441.53
2024-09-23 22:11:42+00:00,L8,340.61,343.14
2024-12-04 22:11:36+00:00,L9,340.24,337.54
2024-12-20 22:11:59+00:00,L9,,
2024-12-28 22:11:50+00:00,L8,362.82,358.07
2025-01-05 22:11:55+00:00,L9,361.30,353.58
2025-01-13 22:11:54+00:00,L8,350.90,342.20
2025-01-29 22:11:52+00:00,L8,349.70,342.56
2025-02-22 22:11:33+00:00,L9,359.64,358.75
2025-03-10 22:11:28+00:00,L9,364.10,358.46
2025-03-18 22:11:06+00:00,L8,342.30,340.73
2025-03-26 22:11:41+00:00,L9,363.76,358.84
2025-04-19 22:10:53+00:00,L8,333.15,329.99
2025-04-27 22:11:32+00:00,L9,335.12,324.13
2025-05-13 22:10:58+00:00,L9,344.00,337.85
2025-05-21 22:10:52+00:00,L8,361.65,349.64
2025-05-29 22:10:51+00:00,L9,,
2025-06-06 22:10:54+00:00,L8,359.70,345.69
2025-06-22 22:11:07+00:00,L8,362.35,342.57
2025-08-01 22:11:18+00:00,L9,,339.86
2025-08-09 22:11:25+00:00,L8,,330.06
2025-09-02 22:11:35+00:00,L9,356.51,346.55
2025-09-18 22:11:37+00:00,L9,357.77,346.39
2025-11-05 22:11:46+00:00,L9,340.06,334.51
2025-12-07 22:12:09+00:00,L9,336.77,333.87
