dates,satname,sar2508-0000,sar2508-0001,sar2508-0002,sar2508-0003,sar2508-0004,sar2508-0005,sar2508-0006,sar2508-0007
1984-04-13 09:26:43+00:00,L5,224.14,597.94,234.97,579.19,213.94,206.08,265.86,237.19
1984-05-06 09:33:03+00:00,L5,221.16,599.77,229.01,579.60,196.45,203.36,266.53,239.97
1984-06-07 09:33:54+00:00,L5,209.21,596.63,219.22,575.67,193.55,200.81,269.59,232.08
1984-07-18 09:28:22+00:00,L5,223.85,605.00,240.14,579.33,213.47,218.69,285.13,250.07
1984-08-19 09:29:27+00:00,L5,224.24,604.96,227.67,579.42,200.19,206.82,272.12,
1984-08-26 09:35:45+00:00,L5,224.37,594.30,237.95,578.02,198.57,203.44,262.76,234.31
1984-09-04 09:29:37+00:00,L5,222.08,599.65,236.75,578.43,213.22,207.28,270.57,242.93
1984-09-11 09:35:50+00:00,L5,213.91,600.40,236.39,578.83,200.45,206.32,273.66,237.77
1984-09-20 09:29:40+00:00,L5,223.88,605.93,241.61,579.92,198.55,206.47,271.49,245.16
1984-10-13 09:35:49+00:00,L5,225.10,594.69,235.39,578.44,202.18,205.85,266.54,242.28
1984-10-22 09:29:36+00:00,L5,223.56,605.52,236.57,579.85,197.33,197.73,272.12,248.50
1984-12-09 09:29:34+00:00,L5,231.06,599.24,240.63,578.29,214.07,207.38,285.46,246.30
1985-01-10 09:29:51+00:00,L5,,776.64,385.68,579.79,,,282.68,
1985-01-17 09:36:05+00:00,L5,223.07,594.40,232.68,579.01,201.29,207.50,270.19,243.59
1985-03-15 09:29:58+00:00,L5,225.74,596.37,236.94,578.81,194.51,194.97,263.09,236.62
1985-04-16 09:29:51+00:00,L5,219.74,603.54,237.21,578.10,200.23,208.04,273.23,242.03
1985-04-23 09:35:59+00:00,L5,,598.38,226.14,579.53,201.98,207.41,267.88,246.23
1985-05-02 09:29:43+00:00,L5,225.53,599.29,226.59,579.51,194.15,206.04,269.45,246.20
1985-05-25 09:35:51+00:00,L5,222.11,595.10,220.59,578.84,196.50,207.48,265.51,241.32
1985-06-03 09:29:40+00:00,L5,227.29,600.06,237.45,580.21,210.90,204.57,267.52,240.48
1985-06-10 09:35:50+00:00,L5,215.32,598.47,221.22,577.92,197.86,194.83,265.63,234.71
1985-06-26 09:35:47+00:00,L5,217.07,594.54,220.30,578.53,195.76,192.73,263.62,238.30
1985-08-06 09:29:18+00:00,L5,235.26,606.77,241.33,551.01,194.55,196.07,273.09,243.56
1985-08-13 09:35:25+00:00,L5,219.07,597.00,236.21,578.68,212.96,205.10,266.14,246.21
1985-08-22 09:29:08+00:00,L5,232.68,603.68,236.98,565.24,198.81,218.48,272.11,253.70
1985-12-03 09:33:55+00:00,L5,219.38,587.36,235.83,577.50,201.33,207.64,263.01,244.03
1986-01-04 09:33:20+00:00,L5,,,,,166.17,133.80,169.15,195.48
1986-01-13 09:26:58+00:00,L5,212.96,590.23,221.03,577.82,189.10,195.44,248.31,239.22
1986-02-21 09:32:17+00:00,L5,231.22,595.53,238.50,578.90,195.33,195.28,264.34,237.67
1986-03-25 09:31:37+00:00,L5,219.59,590.43,219.05,578.50,192.83,190.58,253.09,225.94
1986-05-21 09:24:03+00:00,L5,223.55,596.49,222.98,579.34,196.32,206.94,266.88,240.35
1986-05-28 09:30:02+00:00,L5,220.23,597.32,241.20,577.81,212.36,222.88,267.39,226.43
1986-06-06 09:23:35+00:00,L5,222.03,599.28,232.27,577.02,204.38,207.08,268.30,250.42
1986-06-22 09:23:04+00:00,L5,225.11,600.11,240.88,579.15,196.14,208.13,272.18,241.64
1986-07-24 09:21:59+00:00,L5,217.38,601.49,223.69,577.78,199.67,195.77,271.75,246.11
1986-07-31 09:27:55+00:00,L5,231.15,605.22,239.73,578.99,209.92,206.92,269.57,246.79
1986-08-16 09:27:20+00:00,L5,229.43,605.03,243.21,580.64,212.49,208.25,273.46,245.48
1986-09-10 09:20:15+00:00,L5,220.21,598.58,226.82,579.01,195.47,200.73,269.85,245.66
1986-09-17 09:26:13+00:00,L5,219.22,599.20,231.08,579.45,200.81,208.18,270.64,232.65
1986-09-26 09:19:45+00:00,L5,221.47,736.47,226.00,579.18,196.52,203.76,290.29,292.54
1986-10-12 09:19:14+00:00,L5,229.60,595.15,228.15,579.76,199.21,189.01,263.69,238.02
1987-01-16 09:19:18+00:00,L5,227.51,591.78,243.10,577.78,201.05,205.80,274.06,242.16
1987-02-01 09:19:48+00:00,L5,223.38,597.35,238.26,579.50,198.60,208.25,267.25,242.66
1987-02-08 09:26:15+00:00,L5,220.95,593.88,232.18,578.39,196.87,208.16,265.22,242.97
1987-03-21 09:21:38+00:00,L5,238.59,605.80,245.37,580.52,200.25,205.83,273.26,247.41
1987-04-29 09:29:06+00:00,L5,225.51,603.46,243.36,578.77,212.77,205.48,283.97,252.54
1987-05-15 09:29:33+00:00,L5,218.66,595.87,220.80,579.33,202.56,201.12,264.13,238.05
1987-06-09 09:23:59+00:00,L5,220.45,602.72,224.35,578.86,203.05,207.01,272.55,242.17
1987-06-16 09:30:19+00:00,L5,215.99,577.03,223.19,578.51,193.36,190.79,246.90,228.19
1987-06-25 09:24:20+00:00,L5,234.66,601.43,237.95,565.18,207.68,212.81,273.41,248.79
1987-07-02 09:30:39+00:00,L5,216.40,600.13,222.58,578.38,196.42,196.01,268.24,241.36
1987-07-11 09:24:39+00:00,L5,228.15,599.25,236.84,580.08,200.63,206.54,269.46,248.48
1987-07-18 09:30:57+00:00,L5,224.90,594.67,224.94,578.89,198.66,207.56,266.93,240.60
1987-07-27 09:25:01+00:00,L5,219.71,219.08,229.07,,,,,241.54
1987-08-03 09:31:25+00:00,L5,216.14,597.68,230.63,577.85,199.35,204.65,267.81,249.49
1987-08-12 09:25:31+00:00,L5,220.79,596.09,224.65,578.57,194.80,200.91,263.92,238.52
1987-08-19 09:31:54+00:00,L5,219.77,599.76,229.32,578.26,196.39,195.51,268.43,244.90
1987-09-04 09:32:19+00:00,L5,225.30,595.27,237.07,579.44,199.01,208.01,263.60,238.23
1987-09-13 09:26:21+00:00,L5,227.63,601.13,237.43,579.13,198.02,204.46,271.26,240.64
1987-09-20 09:32:42+00:00,L5,219.53,599.28,239.92,579.67,196.75,208.01,270.16,236.98
1987-10-06 09:33:02+00:00,L5,222.43,595.14,228.41,578.93,201.68,207.72,267.62,241.26
1987-10-31 09:27:40+00:00,L5,224.72,593.28,239.63,578.75,206.70,212.84,266.53,242.93
1987-11-16 09:27:39+00:00,L5,224.11,596.34,238.86,579.85,201.24,206.51,269.76,244.55
1987-12-02 09:27:54+00:00,L5,166.40,151.81,,,,,,
1988-01-10 09:34:42+00:00,L5,222.46,582.30,232.85,579.46,195.04,194.41,247.64,223.80
1988-01-19 09:28:41+00:00,L5,,291.35,,353.50,,,379.78,392.32
1988-02-11 09:35:17+00:00,L5,221.22,587.09,225.62,578.21,196.91,207.01,249.87,233.85
1988-02-20 09:29:14+00:00,L5,222.65,597.59,235.23,579.55,199.76,206.54,264.08,235.14
1988-04-15 09:35:50+00:00,L5,241.48,608.04,240.87,537.25,199.90,206.28,275.44,242.49
1988-05-01 09:35:57+00:00,L5,220.51,598.67,232.66,579.39,196.68,194.72,271.29,244.14
1988-05-17 09:36:08+00:00,L5,220.09,599.63,227.61,579.53,196.76,205.41,265.88,242.30
1988-06-02 09:36:14+00:00,L5,219.77,594.04,219.45,579.82,191.85,190.15,251.54,232.53
1988-06-11 09:30:05+00:00,L5,225.95,603.98,228.65,579.35,194.16,207.79,268.40,248.92
1988-06-18 09:36:19+00:00,L5,217.40,597.23,227.18,578.90,194.64,194.91,264.70,236.32
1988-07-04 09:36:24+00:00,L5,230.89,598.59,230.07,579.97,,188.36,265.87,232.56
1988-07-13 09:30:15+00:00,L5,221.79,605.46,225.94,579.06,198.37,207.13,273.47,250.37
1988-07-20 09:36:27+00:00,L5,217.98,594.73,232.79,577.94,201.39,205.49,265.73,234.09
1988-07-29 09:30:18+00:00,L5,229.47,594.39,233.89,579.72,201.61,207.78,265.09,242.03
1988-08-05 09:36:28+00:00,L5,216.35,595.17,229.61,577.79,194.90,208.13,262.86,240.73
1988-08-14 09:30:16+00:00,L5,218.92,599.83,234.63,578.22,213.11,207.55,274.14,247.82
1988-08-21 09:36:29+00:00,L5,218.97,595.41,225.66,579.37,192.35,196.41,262.36,239.89
1988-08-30 09:30:21+00:00,L5,234.18,605.83,237.22,565.15,199.34,201.77,275.16,241.57
1988-09-06 09:36:31+00:00,L5,216.94,595.72,222.13,578.86,205.55,193.35,263.26,233.67
1988-09-15 09:30:17+00:00,L5,222.09,590.43,228.22,579.56,194.77,191.84,250.82,230.81
1988-09-22 09:36:26+00:00,L5,218.68,593.81,234.94,577.68,216.68,222.06,268.62,251.93
1988-10-01 09:30:34+00:00,L5,218.65,596.08,231.64,577.99,208.13,206.75,266.28,235.66
1988-10-08 09:36:21+00:00,L5,213.31,562.89,220.08,577.93,179.40,192.67,242.06,227.73
1988-10-24 09:36:17+00:00,L5,234.58,596.55,214.25,565.09,207.81,,269.58,213.80
1988-12-04 09:30:05+00:00,L5,219.98,580.10,228.33,579.08,197.72,206.75,244.58,236.79
1988-12-11 09:36:09+00:00,L5,216.40,583.06,233.26,577.27,205.45,202.16,243.66,238.58
1989-01-12 09:35:56+00:00,L5,,563.39,,534.68,,,335.95,
1989-01-28 09:35:43+00:00,L5,,586.66,,545.03,204.51,,262.88,235.68
1989-02-06 09:29:35+00:00,L5,226.04,592.05,240.60,577.29,208.58,206.40,264.12,242.48
1989-03-26 09:28:53+00:00,L5,235.79,601.66,242.33,549.65,195.19,189.36,265.01,238.00
1989-04-02 09:34:48+00:00,L5,224.23,597.03,237.34,579.07,202.11,199.98,264.94,239.15
1989-04-18 09:34:43+00:00,L5,212.54,590.90,223.95,577.68,195.31,207.90,263.69,246.41
1989-05-20 09:34:09+00:00,L5,220.94,602.13,233.36,579.33,201.63,204.31,272.48,252.07
1989-06-14 09:27:46+00:00,L5,237.06,600.91,235.80,579.48,195.33,208.02,270.14,241.57
1989-06-21 09:33:31+00:00,L5,227.93,605.72,236.89,579.82,194.72,192.46,273.49,239.59
1989-06-30 09:27:15+00:00,L5,228.54,598.04,236.47,580.49,195.31,190.76,263.58,233.46
1989-07-23 09:32:57+00:00,L5,216.78,599.94,220.98,578.64,196.32,195.41,274.71,241.55
1989-08-24 09:32:15+00:00,L5,222.69,603.10,236.65,578.81,213.02,206.39,270.93,251.21
1989-09-02 09:25:53+00:00,L5,222.36,602.08,235.02,578.96,196.10,207.45,270.47,247.62
1989-09-09 09:31:51+00:00,L5,219.94,576.15,224.61,579.09,196.37,186.62,212.80,244.76
1989-09-18 09:25:20+00:00,L5,224.62,599.15,227.35,580.08,197.77,205.79,269.97,241.33
1989-09-25 09:31:28+00:00,L5,218.54,596.80,240.65,577.73,217.51,222.88,269.03,258.76
1989-10-04 09:25:12+00:00,L5,234.65,597.85,240.21,578.73,214.84,206.36,269.90,252.66
1989-10-11 09:31:06+00:00,L5,222.47,594.77,234.60,579.50,202.07,214.54,266.67,250.22
1989-10-27 09:30:27+00:00,L5,221.74,596.89,238.31,576.89,199.88,207.46,273.00,241.51
1989-11-12 09:30:07+00:00,L5,221.49,590.34,242.30,577.73,216.25,221.94,266.01,255.28
1989-11-28 09:29:40+00:00,L5,222.79,576.35,,576.33,,205.95,242.26,238.37
1989-12-23 09:22:46+00:00,L5,216.35,579.38,231.69,577.00,197.67,208.26,244.94,231.63
1990-01-31 09:27:43+00:00,L5,,564.76,211.21,577.48,193.03,191.16,209.67,235.87
1990-02-16 09:27:12+00:00,L5,212.70,584.45,226.74,577.79,192.23,208.13,253.25,234.83
1990-04-21 09:25:58+00:00,L5,220.19,603.39,226.95,578.89,202.15,206.87,272.57,239.54
1990-05-16 09:19:49+00:00,L5,237.77,607.66,242.38,549.49,199.47,210.11,275.34,244.64
1990-06-01 09:19:44+00:00,L5,222.05,601.11,237.09,578.70,216.49,215.60,270.94,241.06
1990-06-08 09:25:55+00:00,L5,219.18,596.23,219.65,580.22,190.01,189.55,263.04,233.44
1990-06-17 09:20:06+00:00,L5,223.61,604.44,232.18,579.92,201.16,208.00,272.90,243.77
1990-06-24 09:25:54+00:00,L5,209.63,590.66,210.16,576.82,194.41,188.91,248.67,237.44
