dates,sar2180-0000,sar2180-0001,sar2180-0002,sar2180-0003,sar2180-0004,satname
1984-07-18 09:28:46+00:00,242.24,181.22,176.23,308.72,254.95,L5
1984-08-03 09:29:20+00:00,244.27,186.03,176.51,301.62,253.88,L5
1984-08-19 09:29:51+00:00,236.97,180.13,174.09,295.97,250.01,L5
1984-09-11 09:36:14+00:00,242.3,179.08,166.97,310.13,252.63,L5
1984-09-20 09:30:04+00:00,238.52,180.47,171.73,300.69,251.41,L5
1984-10-22 09:30:00+00:00,240.7,185.16,172.98,302.41,250.41,L5
1984-11-07 09:29:53+00:00,242.21,180.03,166.63,297.19,252.77,L5
1984-12-09 09:29:58+00:00,242.66,179.1,170.35,306.66,257.29,L5
1985-02-11 09:30:23+00:00,236.59,179.25,169.48,303.21,254.01,L5
1985-05-18 09:30:04+00:00,237.84,179.67,176.37,,249.8,L5
1985-07-28 09:35:58+00:00,214.52,,,,222.27,L5
1985-10-09 09:28:59+00:00,242.5,179.06,169.69,301.06,256.02,L5
1985-11-10 09:28:33+00:00,236.82,179.67,166.36,306.23,250.33,L5
1985-12-03 09:34:19+00:00,236.28,194.09,179.15,,248.4,L5
1986-01-04 09:33:44+00:00,242.17,179.63,176.51,304.48,252.47,L5
1986-03-18 09:25:58+00:00,235.95,194.73,180.91,292.14,244.45,L5
1987-01-16 09:19:41+00:00,233.6,170.51,165.41,297.42,247.69,L5
1987-02-17 09:20:35+00:00,234.48,171.28,169.66,307.16,253.47,L5
1987-03-21 09:22:02+00:00,237.4,180.75,171.16,297.67,251.41,L5
1987-06-25 09:24:44+00:00,242.29,180.86,168.14,,256.4,L5
1987-07-27 09:25:25+00:00,235.36,180.73,169.57,307.64,249.8,L5
1987-09-13 09:26:45+00:00,235.15,179.94,165.66,297.43,248.67,L5
1987-10-31 09:27:40+00:00,236.62,179.19,167.06,313.08,254.76,L5
1987-11-16 09:28:03+00:00,236.78,179.33,169.76,303.78,252.09,L5
1987-12-02 09:28:18+00:00,242.58,179.69,173.14,296.16,252.73,L5
1988-04-24 09:30:07+00:00,228.23,180.72,172.31,306.03,246.66,L5
1988-05-01 09:35:57+00:00,243.0,180.67,174.59,,254.35,L5
1988-06-02 09:36:38+00:00,,167.71,,,,L5
1988-08-21 09:36:29+00:00,235.95,180.53,163.82,293.28,248.04,L5
1988-12-11 09:36:33+00:00,231.89,180.06,166.38,301.0,243.67,L5
1988-12-27 09:36:27+00:00,227.35,172.4,168.35,300.69,241.35,L5
1989-01-28 09:36:07+00:00,235.64,179.12,170.51,304.57,249.92,L5
1989-02-22 09:29:52+00:00,,187.75,,,,L5
1989-07-16 09:27:19+00:00,236.61,179.26,168.24,,255.47,L5
1989-09-25 09:31:52+00:00,228.55,170.2,167.81,322.78,249.63,L5
1989-10-11 09:31:06+00:00,238.17,168.59,170.39,309.99,251.44,L5
1989-10-27 09:30:27+00:00,,162.35,,,,L5
1989-11-12 09:30:07+00:00,240.38,179.78,173.57,315.7,250.0,L5
1989-12-30 09:29:08+00:00,,,,318.31,,L5
1990-01-15 09:28:33+00:00,237.32,179.22,167.37,302.66,250.6,L5
1990-01-31 09:28:06+00:00,237.66,180.64,171.16,315.68,247.68,L5
1990-02-09 09:21:38+00:00,236.8,180.02,177.72,309.96,246.56,L5
1990-04-21 09:26:22+00:00,245.6,170.0,167.32,308.11,260.09,L5
1990-05-16 09:20:13+00:00,242.58,180.86,172.05,300.7,257.28,L5
1990-06-01 09:20:08+00:00,249.03,168.87,167.58,,263.42,L5
1990-08-20 09:19:54+00:00,242.71,179.54,169.88,308.48,252.33,L5
1990-11-08 09:19:27+00:00,227.71,181.38,177.31,,244.36,L5
1990-12-10 09:19:16+00:00,227.24,182.17,174.24,284.77,238.71,L5
1991-04-08 09:27:30+00:00,247.84,171.1,167.4,308.58,257.5,L5
1991-06-27 09:28:49+00:00,237.47,179.4,172.06,303.2,250.21,L5
1991-08-07 09:23:28+00:00,234.64,171.42,173.33,312.84,254.54,L5
1991-09-08 09:23:48+00:00,244.79,179.99,166.42,292.17,257.75,L5
1991-09-24 09:23:55+00:00,235.97,180.71,169.72,301.21,250.42,L5
1991-11-02 09:30:16+00:00,240.33,167.92,168.73,308.5,251.59,L5
1991-11-11 09:24:09+00:00,246.98,172.46,168.71,304.02,261.21,L5
1992-01-30 09:24:18+00:00,235.8,179.62,173.76,271.08,245.33,L5
1992-02-15 09:24:02+00:00,242.1,171.15,165.74,302.7,253.74,L5
1992-07-08 09:23:02+00:00,232.28,180.33,173.03,293.23,247.22,L5
1992-09-17 09:27:48+00:00,232.54,179.3,164.5,300.86,245.21,L5
1993-05-08 09:22:25+00:00,235.01,178.97,166.09,311.86,248.84,L5
1993-06-16 09:28:14+00:00,242.5,181.11,173.26,,253.94,L5
1993-06-25 09:22:24+00:00,236.98,179.78,167.08,310.15,254.54,L5
1993-08-19 09:28:32+00:00,238.66,179.87,170.85,,251.7,L5
1993-10-06 09:27:59+00:00,229.09,171.72,165.93,306.17,246.73,L5
1993-11-16 09:21:53+00:00,246.26,179.8,170.64,294.64,254.49,L5
1994-01-26 09:27:23+00:00,209.87,,,,215.87,L5
1994-02-27 09:26:59+00:00,233.59,180.58,173.65,296.67,243.27,L5
1994-03-08 09:20:40+00:00,240.79,169.06,167.41,307.74,249.02,L5
1994-03-15 09:26:45+00:00,222.29,166.04,166.9,302.79,240.37,L5
1994-03-24 09:20:26+00:00,242.11,180.81,175.45,303.81,251.04,L5
1994-04-25 09:19:50+00:00,228.13,181.17,173.19,292.16,251.84,L5
1994-05-11 09:19:31+00:00,230.48,179.2,169.02,,253.87,L5
1994-09-07 09:22:29+00:00,238.33,171.12,173.21,304.85,252.67,L5
1994-10-25 09:21:04+00:00,242.62,179.87,163.85,305.94,254.94,L5
1994-12-12 09:19:28+00:00,238.62,179.7,166.94,305.43,243.42,L5
1995-05-05 09:13:47+00:00,239.1,179.11,169.93,306.0,252.27,L5
