dates,satname,sar2180-0000,sar2180-0001,sar2180-0002,sar2180-0003,sar2180-0004
1987-12-02 09:28:18+00:00,L5,242.58,179.69,173.14,296.16,252.73
1988-03-07 09:29:48+00:00,L5,,,,,
1988-04-24 09:30:07+00:00,L5,228.23,180.72,172.31,306.03,246.66
1988-05-01 09:35:57+00:00,L5,243.00,180.67,174.59,228.32,254.35
1988-06-02 09:36:38+00:00,L5,378.41,167.71,254.37,135.40,352.76
1988-06-11 09:30:29+00:00,L5,,,,,
1988-07-13 09:30:39+00:00,L5,,,,,
1988-07-29 09:30:42+00:00,L5,,,,,
1988-08-14 09:30:40+00:00,L5,,,,,
1988-08-21 09:36:29+00:00,L5,235.95,180.53,163.82,293.28,248.04
1988-10-01 09:30:34+00:00,L5,,,,,
1988-11-02 09:30:34+00:00,L5,,,,,
1988-12-11 09:36:33+00:00,L5,231.89,180.06,166.38,301.00,243.67
1988-12-27 09:36:27+00:00,L5,227.35,172.40,168.35,300.69,241.35
1989-01-28 09:36:07+00:00,L5,235.64,179.12,170.51,304.57,249.92
1989-02-06 09:29:59+00:00,L5,,,,,
1989-02-22 09:29:52+00:00,L5,302.75,187.75,229.33,101.96,331.86
1989-03-26 09:28:53+00:00,L5,,,,,
1989-05-29 09:28:17+00:00,L5,,,,,
1989-06-14 09:27:46+00:00,L5,,,,,
1989-06-30 09:27:39+00:00,L5,,,,,
1989-07-16 09:27:19+00:00,L5,236.61,179.26,168.24,225.78,255.47
1989-09-02 09:26:17+00:00,L5,,,,,
1989-09-18 09:25:44+00:00,L5,,,,,
1989-09-25 09:31:52+00:00,L5,228.55,170.20,167.81,322.78,249.63
1989-10-04 09:25:36+00:00,L5,,,,,
1989-10-11 09:31:06+00:00,L5,238.17,168.59,170.39,309.99,251.44
1989-10-20 09:24:51+00:00,L5,,,,,
1989-10-27 09:30:27+00:00,L5,378.22,162.35,248.77,128.27,136.82
1989-11-12 09:30:07+00:00,L5,240.38,179.78,173.57,315.70,250.00
1989-12-30 09:29:08+00:00,L5,378.28,220.28,281.38,318.31,367.71
1990-01-15 09:28:33+00:00,L5,237.32,179.22,167.37,302.66,250.60
1990-01-31 09:28:06+00:00,L5,237.66,180.64,171.16,315.68,247.68
1990-02-09 09:21:38+00:00,L5,236.80,180.02,177.72,309.96,246.56
1990-04-14 09:20:11+00:00,L5,,,,,
1990-04-21 09:26:22+00:00,L5,245.60,170.00,167.32,308.11,260.09
1990-05-16 09:20:13+00:00,L5,242.58,180.86,172.05,300.70,257.28
1990-06-01 09:20:08+00:00,L5,249.03,168.87,167.58,227.87,263.42
1990-07-03 09:20:06+00:00,L5,,,,,
1990-07-19 09:20:01+00:00,L5,,,,,
1990-08-04 09:19:56+00:00,L5,,,,,
1990-08-20 09:19:54+00:00,L5,242.71,179.54,169.88,308.48,252.33
1990-09-05 09:19:46+00:00,L5,,,,,
1990-09-21 09:19:43+00:00,L5,,,,,
1990-11-08 09:19:27+00:00,L5,227.71,181.38,177.31,364.55,244.36
1990-12-10 09:19:16+00:00,L5,227.24,182.17,174.24,284.77,238.71
1990-12-26 09:19:37+00:00,L5,,,,,
1991-01-11 09:20:03+00:00,L5,,,,,
1991-04-08 09:27:30+00:00,L5,247.84,171.10,167.40,308.58,257.50
1991-05-19 09:22:26+00:00,L5,,,,,
1991-06-04 09:22:42+00:00,L5,,,,,
1991-06-20 09:22:54+00:00,L5,,,,,
1991-06-27 09:28:49+00:00,L5,237.47,179.40,172.06,303.20,250.21
1991-07-06 09:23:10+00:00,L5,,,,,
1991-07-22 09:23:22+00:00,L5,,,,,
1991-08-07 09:23:28+00:00,L5,234.64,171.42,173.33,312.84,254.54
1991-08-23 09:23:34+00:00,L5,,,,,
1991-09-08 09:23:48+00:00,L5,244.79,179.99,166.42,292.17,257.75
1991-09-24 09:23:55+00:00,L5,235.97,180.71,169.72,301.21,250.42
1991-10-10 09:24:01+00:00,L5,,,,,
1991-11-02 09:30:16+00:00,L5,240.33,167.92,168.73,308.50,251.59
1991-11-11 09:24:09+00:00,L5,246.98,172.46,168.71,304.02,261.21
1992-01-14 09:24:13+00:00,L5,,,,,
1992-01-30 09:24:18+00:00,L5,235.80,179.62,173.76,271.08,245.33
1992-02-15 09:24:02+00:00,L5,242.10,171.15,165.74,302.70,253.74
1992-04-10 09:29:42+00:00,L5,,,,,
1992-04-19 09:23:54+00:00,L5,,,,,
1992-06-06 09:23:26+00:00,L5,,,,,
1992-07-08 09:23:02+00:00,L5,232.28,180.33,173.03,293.23,247.22
1992-08-09 09:22:38+00:00,L5,,,,,
1992-09-10 09:22:08+00:00,L5,,,,,
1992-09-17 09:27:48+00:00,L5,232.54,179.30,164.50,300.86,245.21
1992-11-20 09:27:06+00:00,L5,,,,,
1992-12-15 09:21:16+00:00,L5,,,,,
1993-04-22 09:22:22+00:00,L5,,,,,
1993-05-08 09:22:25+00:00,L5,235.01,178.97,166.09,311.86,248.84
1993-06-16 09:28:14+00:00,L5,242.50,181.11,173.26,228.42,253.94
1993-06-25 09:22:24+00:00,L5,236.98,179.78,167.08,310.15,254.54
1993-07-11 09:22:22+00:00,L5,,,,,
1993-07-27 09:22:20+00:00,L5,,,,,
1993-08-12 09:22:21+00:00,L5,,,,,
1993-08-19 09:28:32+00:00,L5,238.66,179.87,170.85,231.61,251.70
1993-10-06 09:27:59+00:00,L5,229.09,171.72,165.93,306.17,246.73
1993-11-16 09:21:53+00:00,L5,246.26,179.80,170.64,294.64,254.49
1994-01-03 09:21:32+00:00,L5,,,,,
1994-01-26 09:27:23+00:00,L5,209.87,,40.49,,215.87
1994-02-27 09:26:59+00:00,L5,233.59,180.58,173.65,296.67,243.27
1994-03-08 09:20:40+00:00,L5,240.79,169.06,167.41,307.74,249.02
1994-03-15 09:26:45+00:00,L5,222.29,166.04,166.90,302.79,240.37
1994-03-24 09:20:26+00:00,L5,242.11,180.81,175.45,303.81,251.04
1994-04-25 09:19:50+00:00,L5,228.13,181.17,173.19,292.16,251.84
1994-05-11 09:19:31+00:00,L5,230.48,179.20,169.02,232.02,253.87
1994-07-14 09:18:08+00:00,L5,,,,,
1994-07-30 09:17:41+00:00,L5,,,,,
1994-08-31 09:16:53+00:00,L5,,,,,
1994-09-07 09:22:29+00:00,L5,238.33,171.12,173.21,304.85,252.67
1994-10-18 09:15:31+00:00,L5,,,,,
1994-10-25 09:21:04+00:00,L5,242.62,179.87,163.85,305.94,254.94
1994-12-12 09:19:28+00:00,L5,238.62,179.70,166.94,305.43,243.42
1994-12-21 09:13:24+00:00,L5,,,,,
1995-01-22 09:12:15+00:00,L5,,,,,
1995-02-23 09:10:59+00:00,L5,,,,,
1995-03-27 09:09:40+00:00,L5,,,,,
1995-04-12 09:09:01+00:00,L5,,,,,
1995-05-05 09:13:47+00:00,L5,239.10,179.11,169.93,306.00,252.27
1995-05-30 09:06:52+00:00,L5,,,,,
1995-06-15 09:06:08+00:00,L5,,,,,
1995-07-01 09:05:25+00:00,L5,234.67,180.53,171.55,312.79,250.88
1995-07-17 09:04:40+00:00,L5,242.53,171.36,173.61,303.39,256.19
1995-08-02 09:03:58+00:00,L5,,,,,
1995-10-21 09:00:00+00:00,L5,238.04,179.66,168.51,293.33,251.85
1995-11-06 08:59:27+00:00,L5,,,,,
1995-12-15 09:06:48+00:00,L5,262.86,211.35,-11.03,78.61,261.65
1996-01-16 09:09:06+00:00,L5,242.10,169.25,164.94,310.34,254.73
1996-02-17 09:11:43+00:00,L5,242.56,178.86,175.95,306.20,252.44
1996-03-13 09:07:12+00:00,L5,242.35,180.52,173.73,296.82,255.05
1996-03-29 09:08:13+00:00,L5,231.65,179.78,168.31,285.84,244.49
1996-04-05 09:14:27+00:00,L5,236.49,174.36,169.42,231.64,251.64
1996-04-14 09:09:13+00:00,L5,,,,,
1996-05-16 09:11:06+00:00,L5,242.42,179.41,175.08,308.55,255.70
1996-05-23 09:17:17+00:00,L5,242.48,180.98,168.76,308.65,254.00
1996-06-01 09:12:00+00:00,L5,252.76,179.65,168.84,302.04,261.90
1996-06-08 09:18:10+00:00,L5,235.22,180.82,169.72,306.47,254.76
1996-07-03 09:13:43+00:00,L5,,,,,
1996-07-10 09:20:15+00:00,L5,243.27,178.97,170.69,300.69,256.82
1996-07-19 09:14:34+00:00,L5,242.45,182.62,176.03,228.14,251.57
1996-08-04 09:15:24+00:00,L5,,,,,
1996-08-20 09:16:14+00:00,L5,,,,,
1996-09-12 09:23:18+00:00,L5,,,,,
1996-09-21 09:18:00+00:00,L5,239.70,194.43,171.11,289.09,248.34
1996-10-07 09:18:51+00:00,L5,242.20,184.07,171.27,304.19,251.37
1996-10-30 09:26:11+00:00,L5,244.28,165.94,247.22,317.34,257.35
1996-11-24 09:21:10+00:00,L5,234.85,180.12,170.24,285.69,244.65
1996-12-17 09:28:03+00:00,L5,96.00,296.36,156.37,210.39,96.02
1997-03-16 09:26:11+00:00,L5,,,,,
1997-04-01 09:26:46+00:00,L5,237.16,169.23,169.49,303.07,253.80
1997-05-10 09:34:19+00:00,L5,242.83,181.08,171.75,294.53,254.98
1997-05-19 09:28:27+00:00,L5,,,,,
1997-06-20 09:29:33+00:00,L5,,,,,
1997-07-22 09:30:40+00:00,L5,,,,,
1997-08-07 09:31:11+00:00,L5,227.92,168.64,164.50,302.38,247.03
1997-08-23 09:31:41+00:00,L5,,,,,
1997-09-08 09:32:09+00:00,L5,,,,,
1997-10-01 09:38:36+00:00,L5,239.10,172.79,169.13,306.39,253.17
1997-10-26 09:33:30+00:00,L5,239.06,180.89,180.35,300.70,255.60
1997-11-02 09:39:52+00:00,L5,227.97,170.18,173.79,302.42,245.34
1997-11-11 09:33:54+00:00,L5,,,,,
1997-12-13 09:34:40+00:00,L5,237.67,179.81,174.30,306.11,247.65
1998-01-21 09:41:44+00:00,L5,219.28,171.31,167.11,300.99,238.74
1998-01-30 09:35:46+00:00,L5,246.40,173.47,168.97,229.17,255.01
1998-02-06 09:42:06+00:00,L5,236.22,173.16,173.52,297.53,245.04
1998-03-19 09:36:37+00:00,L5,242.89,180.84,171.96,303.23,251.54
1998-04-04 09:36:47+00:00,L5,,,,,
1998-05-06 09:37:15+00:00,L5,230.33,179.76,169.86,304.32,247.97
1998-05-13 09:43:32+00:00,L5,235.00,180.08,176.72,315.69,250.31
1998-07-25 09:38:16+00:00,L5,230.10,180.33,166.82,305.80,247.38
1998-08-26 09:38:33+00:00,L5,242.59,180.76,168.27,303.59,255.77
1998-10-29 09:38:50+00:00,L5,235.83,180.27,170.11,314.48,250.42
1998-11-14 09:38:58+00:00,L5,243.71,182.99,173.40,295.62,249.65
1998-12-16 09:38:53+00:00,L5,,78.28,,326.02,
1998-12-23 09:44:47+00:00,L5,221.80,170.25,171.37,302.14,241.49
1999-01-08 09:44:46+00:00,L5,233.61,168.51,163.98,316.54,252.12
1999-01-24 09:44:47+00:00,L5,234.06,179.34,172.75,295.08,250.93
1999-03-06 09:39:06+00:00,L5,243.33,194.59,177.06,299.17,252.55
1999-04-07 09:38:38+00:00,L5,237.72,180.86,172.97,296.19,249.34
1999-04-23 09:38:41+00:00,L5,239.11,184.31,265.88,296.56,251.07
1999-06-26 09:37:48+00:00,L5,,,,,
1999-07-12 09:37:41+00:00,L5,,,,,
1999-07-19 09:43:28+00:00,L5,239.34,195.45,175.04,309.97,250.60
1999-08-05 09:52:52+00:00,L7,237.79,186.64,274.11,278.12,244.98
1999-08-12 09:58:37+00:00,L7,236.04,167.53,280.14,293.17,245.65
1999-08-20 09:43:15+00:00,L5,,,,,
1999-08-21 09:52:49+00:00,L7,238.18,171.94,277.72,293.10,248.34
1999-08-28 09:58:41+00:00,L7,237.39,171.24,276.56,293.05,246.62
1999-08-29 09:37:15+00:00,L5,,,,,
1999-09-05 09:42:46+00:00,L5,,,,,
1999-09-06 09:52:52+00:00,L7,237.36,180.14,275.18,293.19,251.07
1999-09-13 09:58:35+00:00,L7,236.18,181.44,276.16,308.17,249.28
1999-09-14 09:36:43+00:00,L5,,,,,
1999-09-22 09:52:53+00:00,L7,238.68,187.11,272.52,293.14,247.12
1999-09-30 09:36:28+00:00,L5,239.70,181.36,179.94,308.85,250.02
1999-10-08 09:52:59+00:00,L7,235.94,169.35,280.77,278.19,245.19
1999-10-31 09:59:01+00:00,L7,237.82,171.26,276.30,293.14,244.71
1999-11-01 09:36:10+00:00,L5,,,,,
1999-11-09 09:52:52+00:00,L7,217.49,163.75,149.06,278.15,224.95
1999-11-16 09:58:37+00:00,L7,235.76,187.08,274.42,308.17,247.14
1999-11-17 09:35:33+00:00,L5,,,,,
1999-11-25 09:52:43+00:00,L7,231.29,174.43,289.84,263.09,237.43
1999-12-02 09:58:32+00:00,L7,237.44,187.34,266.60,293.11,253.17
1999-12-03 09:35:05+00:00,L5,250.46,180.37,174.50,309.54,260.99
1999-12-11 09:52:53+00:00,L7,229.17,172.56,280.57,263.18,240.91
1999-12-18 09:58:40+00:00,L7,239.58,176.05,277.61,293.10,247.11
2000-01-03 09:58:33+00:00,L7,235.59,177.92,268.52,293.15,248.62
2000-01-20 09:34:42+00:00,L5,237.13,179.55,168.36,308.90,252.92
2000-01-27 09:40:13+00:00,L5,236.91,181.15,178.82,298.41,250.88
2000-02-13 09:52:41+00:00,L7,240.61,188.53,271.26,293.11,254.45
2000-02-20 09:58:23+00:00,L7,231.20,161.23,291.86,278.15,243.60
2000-03-07 09:58:42+00:00,L7,237.04,176.16,275.28,293.14,246.15
2000-03-16 09:52:31+00:00,L7,223.61,166.52,280.94,263.15,236.38
2000-03-23 09:58:44+00:00,L7,236.23,167.23,276.58,293.12,245.57
2000-04-24 09:58:03+00:00,L7,230.03,168.60,276.65,293.02,243.13
2000-05-03 09:52:12+00:00,L7,235.92,181.15,277.24,278.11,245.29
2000-05-18 09:41:31+00:00,L5,,,,,
2000-05-19 09:52:01+00:00,L7,230.16,167.82,279.83,293.15,243.00
2000-06-03 09:41:49+00:00,L5,242.14,180.65,168.74,224.95,253.51
2000-06-04 09:51:49+00:00,L7,237.55,172.06,280.37,293.11,245.05
2000-06-11 09:58:00+00:00,L7,235.56,164.95,283.96,263.16,245.60
2000-06-12 09:36:15+00:00,L5,,,,,
2000-06-20 09:51:46+00:00,L7,236.17,174.14,279.46,293.18,245.88
2000-06-27 09:57:49+00:00,L7,229.84,164.96,279.86,293.14,242.91
2000-06-28 09:36:38+00:00,L5,,,,,
2000-07-05 09:42:32+00:00,L5,,,,,
2000-07-06 09:51:32+00:00,L7,233.98,171.61,277.71,293.16,243.43
2000-07-13 09:57:13+00:00,L7,224.41,167.99,281.08,263.16,240.80
2000-07-14 09:36:58+00:00,L5,,,,,
2000-07-22 09:51:16+00:00,L7,236.13,172.53,275.65,308.18,245.99
2000-07-29 09:57:19+00:00,L7,227.59,163.00,277.92,278.18,242.04
2000-08-07 09:51:02+00:00,L7,235.93,188.04,277.54,293.16,246.28
2000-08-14 09:57:13+00:00,L7,236.77,165.95,277.97,293.06,245.54
2000-08-23 09:50:57+00:00,L7,235.81,174.44,280.81,278.16,244.64
2000-08-30 09:56:38+00:00,L7,236.35,167.39,278.17,278.13,248.77
2000-09-07 09:44:17+00:00,L5,,,,,
2000-09-08 09:50:41+00:00,L7,209.03,156.31,285.76,263.14,220.06
2000-09-15 09:56:43+00:00,L7,235.69,169.19,274.96,293.03,247.71
2000-09-16 09:38:11+00:00,L5,,,,,
2000-09-23 09:44:02+00:00,L5,,,,,
2000-10-17 09:56:17+00:00,L7,238.82,172.04,277.53,308.15,248.40
2000-11-02 09:56:06+00:00,L7,235.99,168.53,274.96,308.18,246.29
2000-11-18 09:56:28+00:00,L7,237.13,178.58,280.59,293.19,247.21
2000-11-27 09:50:19+00:00,L7,235.40,169.26,279.36,293.07,249.84
2000-12-04 09:56:03+00:00,L7,237.67,167.91,273.94,293.03,250.94
2000-12-21 09:39:34+00:00,L5,,,,,
2001-01-05 09:56:09+00:00,L7,236.29,171.61,284.94,293.07,245.86
2001-02-06 09:56:08+00:00,L7,239.35,169.15,269.82,293.16,247.02
2001-02-22 09:56:07+00:00,L7,240.63,178.93,275.71,293.85,253.37
2001-02-23 09:40:02+00:00,L5,237.12,179.89,174.73,309.16,252.92
2001-03-03 09:50:17+00:00,L7,236.06,171.40,275.13,308.08,246.17
2001-03-11 09:40:03+00:00,L5,242.61,179.34,167.83,304.67,254.15
2001-03-19 09:50:10+00:00,L7,237.70,188.65,276.46,293.05,249.91
2001-04-04 09:50:00+00:00,L7,237.60,172.26,277.45,293.17,246.22
2001-05-13 09:56:03+00:00,L7,236.19,186.72,275.53,293.14,247.96
2001-05-29 09:55:55+00:00,L7,233.89,166.25,278.91,278.17,243.12
2001-06-07 09:49:35+00:00,L7,237.00,186.84,278.00,293.19,246.67
2001-06-14 09:55:43+00:00,L7,222.20,163.02,283.02,278.18,240.77
2001-06-23 09:49:22+00:00,L7,236.31,188.61,280.41,278.16,244.72
2001-06-30 09:55:29+00:00,L7,235.70,165.92,278.13,278.15,243.27
2001-07-01 09:40:19+00:00,L5,,,,,
2001-07-25 09:49:12+00:00,L7,237.57,188.13,274.96,293.14,246.05
2001-08-01 09:54:52+00:00,L7,235.82,172.99,275.37,308.06,245.87
2001-08-02 09:40:17+00:00,L5,237.98,170.11,169.91,305.53,250.26
2001-08-10 09:48:54+00:00,L7,237.19,169.21,276.98,293.03,246.18
2001-08-18 09:40:15+00:00,L5,,,,,
2001-08-25 09:45:58+00:00,L5,236.94,173.39,168.69,303.75,253.12
2001-08-26 09:48:43+00:00,L7,235.45,173.93,276.78,308.17,246.37
2001-09-02 09:54:47+00:00,L7,334.11,194.78,284.87,323.09,315.49
2001-09-03 09:40:07+00:00,L5,239.29,180.19,177.87,230.44,249.80
2001-09-11 09:48:31+00:00,L7,239.38,166.24,276.92,308.18,251.59
2001-09-18 09:54:11+00:00,L7,240.59,172.24,276.10,308.16,249.54
2001-09-19 09:40:01+00:00,L5,238.97,181.18,173.80,308.86,252.25
2001-10-13 09:48:08+00:00,L7,237.43,189.74,277.04,293.09,245.54
2001-10-29 09:48:14+00:00,L7,236.10,187.10,279.60,293.12,246.64
2001-11-05 09:54:07+00:00,L7,237.67,173.77,276.73,293.11,246.60
2001-11-29 09:45:17+00:00,L5,236.27,185.57,177.34,292.66,246.03
2001-12-07 09:54:17+00:00,L7,218.28,167.65,292.00,293.17,233.56
2002-01-08 09:54:28+00:00,L7,236.23,182.02,266.63,278.18,244.36
2002-01-17 09:48:45+00:00,L7,225.39,172.20,166.93,278.14,240.56
2002-01-25 09:38:54+00:00,L5,,,,,
2002-02-02 09:48:47+00:00,L7,237.72,176.61,280.14,293.13,245.16
2002-02-09 09:54:38+00:00,L7,236.38,172.47,276.08,278.17,244.90
2002-03-13 09:55:01+00:00,L7,236.48,165.18,273.95,308.19,246.78
2002-03-14 09:38:02+00:00,L5,,,,,
2002-03-21 09:43:47+00:00,L5,-3.76,,252.81,,-5.08
2002-04-23 09:48:42+00:00,L7,235.98,172.35,275.36,308.16,245.36
2002-04-30 09:54:58+00:00,L7,236.16,168.61,278.43,308.14,243.73
2002-05-09 09:48:46+00:00,L7,237.51,171.99,278.83,263.14,245.88
2002-05-17 09:36:49+00:00,L5,233.15,171.74,170.76,305.21,253.63
2002-05-25 09:48:37+00:00,L7,236.08,188.38,277.63,293.11,246.16
2002-06-01 09:54:45+00:00,L7,235.55,180.58,277.06,293.14,246.88
2002-06-10 09:48:30+00:00,L7,229.88,165.84,279.62,293.18,243.33
2002-06-17 09:54:38+00:00,L7,235.74,171.35,283.76,278.14,246.66
2002-06-18 09:36:04+00:00,L5,227.75,180.95,169.54,298.23,247.14
2002-06-26 09:48:22+00:00,L7,236.33,172.81,275.92,293.15,245.10
2002-07-03 09:54:34+00:00,L7,358.21,196.50,271.69,308.16,325.73
2002-07-12 09:48:20+00:00,L7,233.87,167.28,280.58,308.14,242.14
2002-07-19 09:54:27+00:00,L7,234.51,164.73,279.23,293.08,245.08
2002-07-28 09:48:12+00:00,L7,232.59,172.03,282.25,222.92,242.76
2002-08-04 09:54:19+00:00,L7,231.08,164.38,278.26,293.19,243.78
2002-08-13 09:48:07+00:00,L7,236.21,171.88,277.73,293.10,245.98
2002-08-20 09:54:16+00:00,L7,237.15,168.94,279.34,293.04,245.07
2002-09-05 09:53:43+00:00,L7,236.23,172.47,273.27,308.08,246.95
2002-09-30 09:47:41+00:00,L7,234.82,171.39,275.43,308.17,243.40
2002-10-07 09:53:26+00:00,L7,236.20,171.75,274.64,308.18,247.77
2002-10-16 09:47:41+00:00,L7,238.49,174.13,271.51,308.19,253.10
2002-12-26 09:54:29+00:00,L7,239.05,186.99,283.26,293.12,248.64
2003-01-04 09:48:17+00:00,L7,236.07,186.94,289.43,278.09,249.00
2003-01-27 09:54:14+00:00,L7,229.70,164.83,279.17,278.16,240.59
2003-02-28 09:54:25+00:00,L7,149.39,354.98,289.48,382.56,141.02
2003-03-16 09:54:51+00:00,L7,349.33,158.67,285.58,278.17,344.73
2003-03-25 09:48:35+00:00,L7,239.48,186.67,266.87,293.13,250.20
2003-04-01 09:54:27+00:00,L7,235.41,166.06,276.14,293.12,248.41
2003-04-10 09:48:43+00:00,L7,234.26,166.49,274.15,382.16,242.89
2003-04-26 09:48:42+00:00,L7,234.83,172.48,276.68,308.17,242.02
2003-05-03 09:54:30+00:00,L7,229.35,171.25,276.78,293.20,243.92
2003-05-12 09:48:41+00:00,L7,236.94,187.14,273.61,293.19,247.05
2003-05-19 09:54:48+00:00,L7,237.21,171.44,276.37,221.42,244.90
2003-05-28 09:48:39+00:00,L7,,,,300.34,
2003-07-07 09:36:14+00:00,L5,242.21,180.25,175.04,303.18,251.10
2003-07-30 09:42:49+00:00,L5,227.69,168.64,162.87,291.05,244.18
2003-08-08 09:36:48+00:00,L5,,,,,
2003-08-24 09:37:05+00:00,L5,,,,,
2003-09-01 09:48:17+00:00,L7,236.95,186.60,275.55,308.17,248.30
2003-09-25 09:37:36+00:00,L5,239.70,183.79,170.00,307.53,250.74
2003-10-10 09:54:11+00:00,L7,236.99,178.41,116.52,222.18,248.11
2003-10-11 09:37:47+00:00,L5,232.32,179.92,166.05,301.26,246.93
2003-10-18 09:44:04+00:00,L5,,,,,
2003-11-04 09:48:20+00:00,L7,239.71,188.91,275.07,278.12,250.96
2003-11-20 09:48:36+00:00,L7,,,,,
2003-11-27 09:54:24+00:00,L7,224.60,278.04,75.74,26.33,227.96
2003-12-06 09:48:39+00:00,L7,237.40,172.30,274.97,293.17,244.05
2003-12-13 09:54:30+00:00,L7,132.80,267.31,159.94,217.28,130.84
2003-12-22 09:48:48+00:00,L7,231.52,186.52,116.21,112.26,238.94
2004-01-30 09:55:12+00:00,L7,,,,,
2004-02-08 09:49:04+00:00,L7,-31.31,,270.75,,-19.51
2004-02-23 09:45:06+00:00,L5,242.71,174.32,172.27,295.59,256.13
2004-03-03 09:38:57+00:00,L5,,,,,
2004-03-26 09:44:50+00:00,L5,242.27,166.66,171.41,229.69,252.53
2004-04-04 09:39:18+00:00,L5,243.75,179.11,164.64,229.63,256.19
2004-04-20 09:39:48+00:00,L5,,,,,
2004-04-27 09:46:10+00:00,L5,242.76,179.27,168.66,309.27,255.18
2004-05-14 09:49:08+00:00,L7,236.79,186.74,273.31,293.16,247.12
2004-05-22 09:40:42+00:00,L5,,,,,
2004-06-06 09:55:14+00:00,L7,224.30,164.07,281.67,263.17,241.74
2004-06-07 09:41:10+00:00,L5,231.71,187.59,177.64,305.45,249.83
2004-06-22 09:55:09+00:00,L7,-30.69,,277.15,,-29.13
2004-07-17 09:48:55+00:00,L7,236.60,186.47,275.27,293.15,246.33
2004-07-24 09:55:03+00:00,L7,231.86,171.66,154.09,218.27,243.37
2004-08-01 09:48:25+00:00,L5,,,,,
2004-08-09 09:54:56+00:00,L7,233.27,180.85,292.38,202.21,238.89
2004-08-10 09:42:49+00:00,L5,231.36,171.65,170.92,285.69,245.34
2004-08-17 09:49:12+00:00,L5,,,,,
2004-08-25 09:54:30+00:00,L7,236.00,168.13,280.31,293.17,244.31
2004-08-26 09:43:16+00:00,L5,,,,,
2004-09-03 09:48:40+00:00,L7,237.57,172.11,274.23,293.11,246.86
2004-09-11 09:43:41+00:00,L5,,,,,
2004-09-27 09:44:03+00:00,L5,,,,,
2004-10-05 09:48:30+00:00,L7,237.45,171.81,167.68,293.09,249.18
2004-10-20 09:50:44+00:00,L5,,,,,
2004-11-05 09:51:03+00:00,L5,235.23,169.68,169.39,304.93,247.01
2004-11-06 09:48:52+00:00,L7,235.81,187.16,280.01,293.19,249.98
2004-11-22 09:48:58+00:00,L7,235.97,184.43,275.69,278.07,248.71
