dates,sar2180-0000,sar2180-0001,sar2180-0002,sar2180-0003,sar2180-0004,satname
1984-07-18 09:28:46+00:00,242.24,181.22,176.23,308.72,254.95,L5
1984-08-03 09:29:20+00:00,243.25,183.62,176.37,305.17,254.41,L5
1984-08-19 09:29:51+00:00,241.16,182.46,175.61,302.10,252.95,L5
1984-09-11 09:36:14+00:00,241.44,181.62,173.45,304.11,252.87,L5
1984-09-20 09:30:04+00:00,240.86,181.39,173.11,303.43,252.58,L5
1984-10-22 09:30:00+00:00,240.83,182.01,173.09,303.26,252.22,L5
1984-11-07 09:29:53+00:00,241.03,181.73,172.16,302.39,252.29,L5
1984-12-09 09:29:58+00:00,241.23,181.40,171.94,302.92,252.92,L5
1985-02-11 09:30:23+00:00,239.99,180.46,170.32,302.32,252.65,L5
1985-05-18 09:30:04+00:00,239.03,179.34,172.07,304.93,253.70,L5
1985-07-28 09:35:58+00:00,229.65,179.46,172.92,303.21,242.03,L5
1985-10-09 09:28:59+00:00,231.62,179.37,173.03,301.06,242.70,L5
1985-11-10 09:28:33+00:00,232.92,179.47,170.81,303.64,244.61,L5
1985-12-03 09:34:19+00:00,232.53,184.27,171.73,303.64,244.26,L5
1986-01-04 09:33:44+00:00,234.46,183.11,172.93,303.92,245.90,L5
1986-03-18 09:25:58+00:00,238.74,185.44,174.52,300.98,250.33,L5
1987-01-16 09:19:41+00:00,233.60,170.51,165.41,297.42,247.69,L5
1987-02-17 09:20:35+00:00,234.04,170.89,167.53,302.29,250.58,L5
1987-03-21 09:22:02+00:00,235.16,174.18,168.74,300.75,250.86,L5
1987-06-25 09:24:44+00:00,236.94,175.85,168.59,300.75,252.24,L5
1987-07-27 09:25:25+00:00,237.38,178.41,169.63,304.16,252.77,L5
1987-09-13 09:26:45+00:00,237.55,180.57,168.63,300.91,251.57,L5
1987-10-31 09:27:40+00:00,237.35,180.18,167.61,306.05,252.41,L5
1987-11-16 09:28:03+00:00,237.24,180.01,168.04,305.48,252.34,L5
1987-12-02 09:28:18+00:00,238.13,179.96,168.89,303.62,252.41,L5
1988-04-24 09:30:07+00:00,236.05,179.73,170.57,304.76,251.56,L5
1988-05-01 09:35:57+00:00,237.65,180.10,172.45,301.99,251.46,L5
1988-06-02 09:36:38+00:00,235.62,176.37,173.45,306.03,250.50,L5
1988-08-21 09:36:29+00:00,235.73,177.41,170.24,299.65,249.68,L5
1988-12-11 09:36:33+00:00,233.92,180.30,165.10,297.14,245.85,L5
1988-12-27 09:36:27+00:00,231.73,177.66,166.18,298.32,244.35,L5
1989-01-28 09:36:07+00:00,232.71,178.03,167.26,299.88,245.75,L5
1989-02-22 09:29:52+00:00,231.63,179.83,168.41,302.09,244.98,L5
1989-07-16 09:27:19+00:00,236.12,182.04,169.38,304.57,252.69,L5
1989-09-25 09:31:52+00:00,232.58,174.73,168.03,322.78,252.55,L5
1989-10-11 09:31:06+00:00,234.44,172.68,168.81,316.38,252.18,L5
1989-10-27 09:30:27+00:00,234.44,170.10,168.81,316.38,252.18,L5
1989-11-12 09:30:07+00:00,235.93,172.04,170.00,316.16,251.63,L5
1989-12-30 09:29:08+00:00,235.93,172.04,170.00,316.69,251.63,L5
1990-01-15 09:28:33+00:00,236.10,172.03,169.78,313.89,250.42,L5
1990-01-31 09:28:06+00:00,236.42,173.46,170.06,314.19,249.87,L5
1990-02-09 09:21:38+00:00,236.48,174.40,171.34,313.58,249.32,L5
1990-04-21 09:26:22+00:00,239.55,175.34,171.43,311.74,250.99,L5
1990-05-16 09:20:13+00:00,239.99,178.15,171.12,309.24,252.44,L5
1990-06-01 09:20:08+00:00,241.50,176.60,170.53,309.24,254.27,L5
1990-08-20 09:19:54+00:00,244.98,174.82,169.21,305.76,258.28,L5
1990-11-08 09:19:27+00:00,240.51,177.66,171.71,304.59,254.35,L5
1990-12-10 09:19:16+00:00,232.55,181.03,173.81,296.62,245.13,L5
1991-04-08 09:27:30+00:00,234.26,178.22,172.98,296.67,246.86,L5
1991-06-27 09:28:49+00:00,242.66,175.25,169.73,305.89,253.86,L5
1991-08-07 09:23:28+00:00,239.98,173.97,170.93,308.21,254.08,L5
1991-09-08 09:23:48+00:00,241.19,175.48,169.80,304.20,255.00,L5
1991-09-24 09:23:55+00:00,240.14,176.52,169.79,303.60,254.08,L5
1991-11-02 09:30:16+00:00,238.64,175.89,170.05,303.58,252.90,L5
1991-11-11 09:24:09+00:00,240.03,175.32,169.83,303.66,254.29,L5
1992-01-30 09:24:18+00:00,239.75,175.35,170.11,298.30,253.47,L5
1992-02-15 09:24:02+00:00,241.00,175.31,168.85,296.61,253.34,L5
