,dates,per0186-0000,per0186-0001,per0186-0002,per0186-0003,per0186-0004,per0186-0005,per0186-0006,per0186-0007,per0186-0008,per0186-0009,per0186-0010,per0186-0011,per0186-0012,per0186-0013,per0186-0014,per0186-0015,per0186-0016,per0186-0017,per0186-0018,per0186-0019
0,1985-01-26 14:42:08+00:00,178.16859619194997,169.65921772219886,177.18425529997356,178.14290769441658,173.33457535000585,185.2938278711146,186.45911262727492,165.92178612332944,160.69121566444056,164.3686808346621,172.12388824807138,175.7324272289334,148.6159217238955,155.99974097180439,171.4329452773249,156.09406263252552,161.3053737502752,173.74530560952425,178.06977507308343,177.96117821127206
1,1986-04-19 14:37:04+00:00,171.7500224274604,151.92740549304588,180.66795509100504,138.36633870641626,,,182.15659925833003,171.7552166774176,167.66650596712307,166.209675341949,167.13395458960647,180.49571664188096,164.7278253230512,147.7926190070996,156.27849227867236,,167.36175599005983,151.0225599036395,166.9245241748164,175.09966486563366
2,1986-05-05 14:36:40+00:00,164.78513948117035,147.74491281889718,,129.59718587138536,143.9135909984324,,170.71360993648,163.99010734738812,160.25503933307843,166.89748888868326,168.90316805562964,180.8705930903171,,,,,164.44286681439246,149.93005077303442,170.47887859601406,178.60720312336176
3,1986-12-15 14:30:32+00:00,177.39123462758616,166.82849327231557,172.96228598220063,,169.95503095118693,184.8693166093998,187.72174701175985,175.5981947363241,162.94451703998308,166.0861549846743,170.97730735131682,159.55349576206734,174.6074497655696,159.29491990038983,152.85294701766824,167.76546010580148,168.8338840899433,164.70513203317876,163.54669849893176,178.96224134985212
4,1986-12-31 14:31:01+00:00,161.66646608286436,153.22467485125742,159.18934918675998,165.1549808010766,,181.36491320041,179.39113538988437,170.92735270908284,163.31551057625242,167.165081478241,171.8886647173948,159.0220952269958,168.77902907563242,152.3100215127113,151.20969782702934,154.21080051745517,173.17198098534294,160.4753037471585,165.69348909940427,181.8494965915276
5,1987-04-06 14:34:23+00:00,169.5607054429535,150.02625619430856,173.15988294014457,,,189.51828455033004,183.82162431214584,168.39743874511188,162.9144367672304,161.84304156597864,164.58300106624944,168.4221526083436,158.9532356640138,,,,168.36511871238437,167.0186039363685,170.36089350021973,181.33278789517527
6,1987-05-24 14:35:48+00:00,171.51293043204774,149.13501929679,141.03954499776748,,144.3685196467066,,171.02063908877153,170.2341477585572,156.94948535940466,164.00811047104142,168.807110091266,180.36690909178247,152.43108668779948,,,146.29932463739718,163.03948516400303,164.61143998055903,171.72225862489535,177.04247184833096
7,1987-10-31 14:39:29+00:00,172.25253094497975,159.20016991255062,160.99153477863385,165.6661715595399,168.1690965760746,170.88249920047895,175.86054287842072,163.31506242416305,164.98806212351752,162.24021747413846,160.07080576226326,175.39845361342745,157.94042490797628,139.14453155173155,156.6444011386714,151.85337309727487,142.2588234500915,147.71393950506797,169.14116930280093,177.59291320964368
8,1987-11-16 14:39:51+00:00,174.6752955015602,163.91844137099196,160.33410865989666,167.16832470763418,167.58911544357923,170.9107996190115,169.6345931118016,160.3758654891153,168.04580626580076,158.93761069013385,169.4085882489261,165.27455722155815,157.66875946513215,132.0456039591361,152.93789046605974,151.0697568276555,137.6955211390255,148.48420307113275,159.06584063152653,169.73623548110058
9,1987-12-18 14:40:20+00:00,189.21392660568887,162.61085844912,174.6240321098303,182.2820601581531,174.3760583945366,181.08870432057884,171.3285807176193,174.5164023976026,173.45155791323953,156.6460304906399,170.62005922920352,171.182405605795,169.94229107527374,132.70732256100655,153.553305031323,165.45833077758923,149.3055701685032,156.96460670104474,163.00086611133972,175.55637181506933
10,1988-03-07 14:41:36+00:00,173.96562743983566,159.98357579808163,182.88145305736555,159.4476953480683,172.55640934203024,191.89821834275466,182.28486827226763,168.25079974634696,157.83184404643487,163.24966915581126,174.15013053453436,176.19673843136655,169.21392565036115,153.26764607582945,159.82305529901004,145.2019333139996,150.4545790358197,166.95990631619017,185.1240335174815,177.61951307113594
11,1988-03-23 14:41:44+00:00,163.94525088904518,151.59343445718198,153.43026824424288,141.32878605776475,147.16180724816925,,168.6487435271698,163.38190156383052,158.34095315740674,158.336138008383,159.59859214746203,163.6543260906228,162.03288774698888,153.56899422036616,154.49209779983113,143.70434084211936,153.52128851413423,162.06200876401806,,
12,1988-04-08 14:41:50+00:00,164.57834037989016,147.85767844230082,153.23032548699703,147.1116174141261,144.53083821249388,,180.2684270118193,165.66679160386286,153.596852308187,160.66689090610265,169.1464025859332,168.03977087932927,,,152.6722876781557,147.41677102838713,155.7670358654948,175.3539647665868,174.300141649312,171.66571910373733
13,1988-08-14 14:42:27+00:00,170.4252280773325,151.59181755804076,147.3538391547902,138.31941367959718,124.39639824441392,,162.11743706086898,143.18009427469102,,,155.93800112286684,160.40078672092207,131.29309882909553,125.57410899485704,129.62153175938715,138.52307574452152,134.83084062397882,142.05810750618326,146.69913903710938,159.8610052909449
14,1988-11-02 14:42:21+00:00,194.99675053652024,166.26290387957022,174.207967647716,169.4844374766974,171.78578233743187,188.99548870113736,179.5084732697565,172.7157637096505,165.4154456183882,170.0301678125745,166.10528941524333,188.13596320492277,163.4230421316489,147.8672440778046,147.0450769638764,154.81862876690795,153.60566558619547,158.98405043767985,170.30644875822796,187.88946209830593
15,1988-12-04 14:42:16+00:00,185.44879474704845,167.33221484332356,170.94746329662343,173.02793955283963,182.82494454547557,192.35057572930876,170.8874029075977,168.5497326926615,173.06957561222788,163.91692619729702,165.5013039758254,186.87691208784878,150.88729406262237,151.71354538673592,169.26075975112283,151.3848607328242,152.72734880594197,164.10447967993957,168.86035563698735,179.1918834851664
16,1988-12-20 14:42:04+00:00,189.5281764536046,172.87409688735679,172.31482124597832,175.7723596024885,179.3383726527675,195.40848058291147,170.1402027686115,171.73466386543484,178.6418699007618,167.76404793554664,170.4895433067628,182.81660030803425,155.67743522739465,162.23328189568844,174.77805626033077,149.17441400624344,149.04291582157668,161.63385829227465,173.9728822705821,177.66385909241677
17,1989-04-27 14:40:32+00:00,168.3051794241692,148.599319521253,156.48336281645106,142.92864915873125,144.89202327795354,162.9975442522349,166.34758288966097,156.42049908273063,152.3030022957525,147.0249753045783,161.15242778975738,,,,,141.12615523028785,159.12490386629642,169.1201384263809,165.94303663387353,175.3462618964034
18,1989-05-13 14:40:18+00:00,,141.0824956350484,133.062091646602,131.89682901344443,134.6465018586067,153.5328624674552,161.4227759751663,157.27328852648495,153.50133709194472,156.4109897697018,163.57879236097935,171.38313034992655,160.61992994030254,155.00611482331308,,,,,,
19,1989-06-14 14:39:39+00:00,164.53774419848537,148.89482753027482,121.42090186805626,125.99837555693324,131.21230988952837,,157.8677925732575,154.52761296001066,158.26393248902235,148.34740200191519,160.03332925445736,170.43369988961467,152.04830939817543,158.7483708117944,140.21074942804447,136.97105900921312,155.31112327850204,145.5559459175405,163.4771321753922,169.95489152903068
20,1989-10-04 14:37:23+00:00,170.0748952060659,150.17733160874425,166.65338509650027,160.96977367078222,162.88032609888947,185.25555121719464,161.01231372289834,164.1032216385095,171.58707003774236,146.0486686353527,148.55436638337997,181.63580905481237,155.28801783916228,,,,,,,
21,1990-01-24 14:33:55+00:00,169.89482839236217,160.00631802503113,174.93975776939442,173.64022439363922,169.0890233600605,182.77201283874564,174.01257334917466,179.8213980262803,170.2891648849709,163.56199573907747,168.14888886290558,183.53590548404458,159.88310270782094,163.92843212795594,167.58653392386242,142.47137924856347,160.49218471852134,174.32081746135955,162.18774815177295,179.13425199808748
22,1990-03-13 14:32:21+00:00,165.3318803149713,151.22709203317189,152.42893045134423,137.91747814342776,145.4896248458044,176.06184409567788,168.70845579246247,150.64877042380243,158.65974167603727,159.97834467486194,159.41667050774635,161.9943492409468,161.61290330044244,157.71241984514296,141.87695456063523,145.8966410177164,163.76006351852462,164.7393327040268,168.45021453787356,180.7540414693015
23,1990-04-30 14:31:49+00:00,164.04476860358733,157.09270255925128,170.75285035288425,140.3889497322709,141.23736208004368,189.6247499803876,164.11647609547515,165.16436797328717,171.27881132241038,172.0544366037508,175.65582203452536,157.00033772186404,171.69755183359197,172.714823001626,155.62268972965035,152.21859244394244,150.98780317841909,167.09941735912437,174.4266412516608,186.43825883690806
24,1990-05-16 14:32:00+00:00,170.60732008724733,152.73276743873078,138.43868374559634,128.73024217989237,136.68626772578415,178.5852208724697,156.27534422716118,166.81858670513068,167.6537442921356,168.07520483223308,167.31217294913574,156.6788157417388,166.00879257691352,169.6046772078431,164.36567119806338,161.3853450528675,144.5613502543761,167.8048022110599,175.9905214320217,179.10079309864162
25,1990-07-19 14:31:48+00:00,166.644310943104,147.06763233512865,131.33702069070398,128.23002824664792,132.64295373110235,,165.89998656454486,169.8344995074223,158.9943830503008,158.3966459527933,163.10891666520237,178.9227443470634,150.5653942570775,156.49188230276135,163.91287914099132,146.3127098378148,148.39826976453102,178.92513030870822,180.19279605628694,171.63429907833674
26,1990-08-20 14:31:41+00:00,167.3882597678872,150.06202524776236,134.7217966415789,134.1301010911271,134.6929448433942,141.83755462354526,169.1861716638831,165.43853618353594,147.96595525244535,152.16265794533965,,,,,,,,,,
27,1990-11-17 14:25:02+00:00,165.4194422050634,150.60087665180274,151.39919515770987,153.30918464916346,145.7654835189243,154.1505797291397,154.21388793424632,147.59256906965535,138.07035382946813,141.69062198904894,141.14610128191774,154.09248550665532,146.13831306833995,120.13748507967553,143.7158420446582,132.78743754982844,133.3502222369316,151.3681463029097,145.18291866231144,154.98058323801158
28,1991-01-20 14:25:58+00:00,168.13389876225241,150.88650069724403,154.43868405249896,156.52521202391037,154.44968373728133,170.97500414850361,166.7857659358032,163.0659143761071,145.1872931278871,150.19993664890413,155.50529318737077,162.13058602805074,151.18575747347612,,,,,,,
29,1991-01-27 14:32:17+00:00,173.3214047901635,156.96377322698876,175.65367229029815,174.54958503630695,,187.62420780277992,173.76846932724897,169.61269255549718,168.25291125381926,170.9363633334469,169.08417828854826,177.17473865375152,164.76546985805524,140.47146697844406,161.7702188876577,161.70219704478708,160.18391513084745,168.01633683533097,160.27446754832835,181.97659028135897
30,1991-02-28 14:32:46+00:00,169.8971257269853,153.05253016899704,162.5468981989163,150.54406167445103,148.94551888485103,172.48396151103069,167.03856110338003,164.25613888885005,160.43879713256396,153.8820458980957,159.509983541185,167.23558304408436,155.06649225716285,138.61375493889813,159.06216885168368,152.14715279764854,156.59346365357956,162.09055877271547,160.80646496241232,183.88340465621724
31,1991-04-01 14:33:22+00:00,172.1773601659267,154.3081068352232,174.55564191597912,160.78632672511333,149.59702764543505,,181.70722626571603,173.03951448502048,163.34348957967407,162.66880739431303,169.14361947624874,176.4858132793822,158.6446307049042,143.63756791024196,164.71018677225163,159.4921151616454,165.48824167330352,167.04110334695613,174.1983211118446,183.27535020939052
32,1991-04-17 14:33:41+00:00,149.61322234991923,137.6566643241964,,124.78487023711192,127.55888088960505,,,,,,,,,,146.02686479592262,,158.1566288991176,164.2923370811004,159.08437321420485,172.33975334558704
33,1991-05-28 14:28:13+00:00,,,,,,,,,,,,,,,,,,,,
34,1991-06-29 14:28:41+00:00,154.8124231383883,141.8778297778673,,,,,,143.82732070808652,131.94053149575967,138.88893805759034,137.37755715986748,139.59349285881967,132.5723238709701,133.83141000721128,133.46125128440084,148.11257951244986,153.3108204176052,158.12273951888218,156.53448904137736,156.12487946858536
35,1991-07-31 14:29:02+00:00,,,,,,,,,,,,,,,,,,,,
36,1991-09-17 14:29:29+00:00,,,,,,,,,,,,,,,,,,,,
