,dates,per0141-0000,per0141-0001,per0141-0002,per0141-0003,per0141-0004,per0141-0005,per0141-0006,per0141-0007,per0141-0008,per0141-0009,per0141-0010,per0141-0011,per0141-0012,per0141-0013,per0141-0014,per0141-0015,per0141-0016,per0141-0017,per0141-0018,per0141-0019,per0141-0020,per0141-0021,per0141-0022,per0141-0023,per0141-0024,per0141-0025,per0141-0026,per0141-0027,per0141-0028,per0141-0029,per0141-0030,per0141-0031,per0141-0032,per0141-0033,per0141-0034,per0141-0035,per0141-0036,per0141-0037,per0141-0038,per0141-0039,per0141-0040,per0141-0041,per0141-0042,per0141-0043,per0141-0044,per0141-0045,per0141-0046,per0141-0047,per0141-0048,per0141-0049,per0141-0050,per0141-0051,per0141-0052,per0141-0053,per0141-0054,per0141-0055,per0141-0056,per0141-0057,per0141-0058,per0141-0059,per0141-0060,per0141-0061,per0141-0062,per0141-0063,per0141-0064,per0141-0065,per0141-0066,per0141-0067,per0141-0068,per0141-0069,per0141-0070,per0141-0071,per0141-0072,per0141-0073,per0141-0074
0,1984-12-25 14:41:08+00:00,,,,,,,,67.04589816358758,43.540423231454,37.324583248946986,57.13524980901072,61.96115636428213,74.78894041789927,82.89593204410957,99.777693166979,107.1714736002561,113.60267343025315,114.30944445069646,114.64765114674067,119.52510385065487,117.150884578834,111.5830295626522,113.75141047922237,113.32228650436241,104.54123095988747,104.99811224481826,107.63000273980424,80.43329520691745,86.12947384482146,90.62112096705813,73.32578479808016,66.29306682955779,,,,,,,,,,,41.44520520187159,24.89048704929693,32.64126102664163,39.67228355001212,22.94766583327301,32.489330289482126,49.39540025393238,46.75833123322656,25.07039892898819,34.95975219918063,40.02973191421058,11.164303599774879,19.231379601529046,14.189906645037308,30.218891945157868,31.604563807957632,6.8123991860783,,,,,,,,,,,,,,,12.344382066288517,
1,1986-04-19 14:36:16+00:00,138.11800582070768,126.53280716952924,,77.1282163313992,87.68648725072215,107.49888360742537,108.95022590348105,93.13906908039026,68.28856120356744,68.82845249983234,61.60444996960361,76.37416399659028,81.55159883315754,89.69360671357143,101.83929221346018,107.29416670305201,110.8669025230652,110.49256699206573,127.94068864862419,120.59851675039722,126.60865250207635,118.81301900656004,119.5057754875316,109.96540271758403,112.20003900152845,106.32631605387047,107.87025383628337,106.52234806439003,99.37343892257894,110.6812037541584,94.69150822384601,86.10451984757285,73.8058899438743,58.88792785877636,61.67869253892573,39.42841141939324,57.537318763742206,50.52974804410566,69.37968878304298,70.72475810329044,64.14393777676243,55.086217456613575,42.06543466560155,41.26039268020873,46.057711456161094,28.006234448960605,37.12048460401826,28.25283472798529,31.457396595349206,49.50890445273848,31.456196768864718,40.26713495467247,43.407169793786736,31.932994684427822,20.77225210207075,24.649311635164686,39.9341374932995,23.348434838096953,7.201144794210175,17.91176380990797,15.609806221000198,17.90756315185492,1.3721002208001458,,,,,,,,,,,,
2,1986-05-05 14:35:53+00:00,157.1134997746008,139.28278884376547,,55.934313049741455,59.66517404191235,65.72483673937172,70.1855689580962,71.1744390437262,67.73511913908378,62.8396435318635,62.06621300185414,63.39267212890861,73.32977532640106,83.52308001535305,85.65983587786685,87.98835740412592,94.69501748365307,98.65352392802271,104.7770669055867,106.77239955033662,106.90256368640088,102.77494607864816,96.81775098872896,91.15204882179025,91.34591555916273,87.09507949002852,77.71589849924052,71.68033778580119,74.86380971289479,62.48012358795825,67.72792035876004,63.302818431124535,54.20564773823391,50.25062362003528,47.925403505286795,41.55879590442861,39.46143777457893,37.93835747593936,39.546471028614796,39.51361621159521,32.55233353042181,33.15848477786115,38.021083736337566,31.918881478973177,37.722037097302874,31.729015600567564,30.345975571589506,20.89627081616709,13.905321492138166,11.073008671631687,10.125213487594106,15.656630318837411,10.144904337740668,5.971882599752449,1.5561105060645888,6.677065323065873,3.9508439137858815,3.779588231202954,0.7900598665248744,,,,,,,,,,,,,,,,
3,1986-08-09 14:32:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-08-25 14:32:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-09-10 14:31:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-09-26 14:31:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-10-12 14:30:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1986-12-15 14:29:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.675391389378,22.088062378654286,4.065465039909464,6.069968209464733,25.972568980005523,23.825659161387357,28.62027350919685,20.91771103270402,-1.1226825870545625,,,,,,,,,,,,,,,,,
9,1987-02-08 14:37:40+00:00,,143.955249408422,95.68627982956153,97.85897917134024,93.19153155180311,97.52473095869281,98.44161168632957,113.15574366976917,105.27341611154772,77.4780857200484,90.8291612484742,105.10726276204863,103.79364743372757,116.31313151351243,111.81521005357853,110.2537667689591,135.16274118980866,135.07866454923087,130.36444932511807,127.6885496935724,114.7713051939548,100.29608918034076,107.43594764328769,108.46260179972845,113.92284106728259,94.98652878097211,103.96569579814707,106.63633325348042,101.5305674828822,91.19816563062484,96.11960875586229,90.85436221649442,92.35356728185899,82.07021898962348,77.33274624907588,75.50532129479011,72.62861073522832,79.75404257336596,74.33485411716119,64.65032222962155,71.65064588461827,63.981997515988056,64.22297930683376,48.298113712418555,64.62087852516582,56.30764813572901,52.60273412816746,59.93046609000159,61.32074429271569,55.37929867164302,33.90021262420737,31.465879473344312,45.89397328306258,47.17035814319976,49.206463393951616,34.98089364375973,17.08478156086507,35.55872515799905,25.713902193808508,15.48989646291962,23.104211278134525,20.354332751625506,3.032228729716827,,,,,,,,,,,,6.598278680056797
10,1987-03-05 14:32:27+00:00,161.59862375960248,154.08294659101966,97.65828151569409,,98.84045568517227,109.97595055810051,120.07679048762687,111.1584651056505,101.13222042873291,92.97987468134477,95.82895860978776,98.419405148918,98.14415379542966,116.90313631970744,110.65690003143179,122.94166291156459,143.33186832599947,140.15060739870825,131.36034339908693,122.36769870271435,114.18382697272902,100.23519063372335,118.58175930489752,109.30165280523754,111.56157642781741,103.00473294952128,110.34162332609614,107.82368738571402,100.93963828652045,104.34417104763985,110.11109659405304,92.27935999735061,94.57088911129743,84.41892552209109,79.38467796030477,89.21211687998465,88.22252866759621,88.43365832112669,78.97164377482171,79.86966503116228,84.74981953818478,73.87134511558615,66.81372232460511,55.124078294355165,66.42569942815416,63.75714653583892,71.52915962721843,69.58088829457313,65.15151944070772,60.73931547254991,49.54084760143243,48.911635838030534,55.80315339707258,56.56737231426145,52.13720616225149,34.672044456154325,33.95968406441406,45.674117335822345,49.23687927678243,37.29405535060736,29.518751377571462,16.209160450562088,4.123415524830143,,,,,,,,,,,,9.382685049500054
11,1987-03-28 14:39:28+00:00,,,,,,,,64.36995980379442,39.293859900844865,53.40227439048325,58.4190694559097,77.58481643282482,92.71296855625079,84.2223132148699,100.03310963362074,112.5211479258441,94.93541114032571,103.73911987060828,102.11793209166939,85.85533667622707,99.66559471810601,101.42520415014894,97.22012725477673,79.49684335432899,86.37005505675599,100.93724313592473,96.25654601274907,87.17894236745593,71.31289106662463,85.64549670489166,87.34789107236531,83.79946916613446,72.52579480638758,55.93429387696719,,,38.63198239653662,,55.26410650738772,,,,,,,,,,,,,23.437893482323894,15.910653438266616,17.4937942317643,20.976362115466756,30.210850353798968,31.76088122491128,57.52309870450375,11.952171000448716,5.337117815262589,,,,,,,,,,,,,,-3.6188586895234316,
12,1987-04-06 14:33:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1987-05-24 14:35:00+00:00,141.57421799351752,120.86376053522783,63.77506308837173,79.33471318823283,59.75883593889143,79.67161814800858,76.68122901023219,71.47982229487089,74.51043067486144,66.92213436404994,75.28870114674048,80.32985067773078,91.98555757245268,92.24053379317368,99.60445815622978,106.61815158657754,109.86939662723363,115.01320642689805,105.88153486527371,107.0981790551496,109.84422870148059,106.08925811781674,98.0889912752092,95.68981589367854,95.42180186265998,94.47477710026138,91.20830845822633,91.16780242189284,86.06161580422834,87.22470294248761,85.75877814859905,76.5354293299355,71.80011363203195,66.46094040630122,70.43389413382978,61.85684115214981,57.17748778707931,66.33742529997456,61.99188475733842,60.307834304402405,54.91246321763355,50.08207449186808,36.22509582339459,36.899564247109566,37.209646828816425,36.39536261273774,35.730528427745014,28.708527561696066,36.28402039298583,30.06534158344164,23.338414772325844,26.610124249346782,27.07151161510889,25.266060660653388,9.4626871755437,12.451875151473596,10.497444438144555,12.965056500057287,10.945388528006717,3.5052792456605033,,,,,,,,,,,,,,,
14,1987-06-09 14:35:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1988-01-03 14:39:48+00:00,152.99507574391365,137.24631008375889,86.49337853555319,112.52625367162445,106.70281212892777,86.38091003684453,83.44759275024515,67.40759901667715,25.452603064018746,37.09114339414022,72.9339548311873,87.50589877903374,96.41656348950973,111.89508578808382,111.52921477984007,109.65050298491389,119.34819466261254,126.16935696848122,132.9309301868078,138.3445460819409,112.84529094255723,122.73671680670803,119.9445023954217,122.31960074962332,105.77306513372197,114.08649452747379,116.32600992749302,98.96735534083136,116.65269913726506,102.45927180242224,106.26622646075874,85.66568761861706,98.62113038508716,95.13308868633513,73.75717047884334,76.28065079444431,85.75366922259296,69.56684661226936,77.30449472183996,77.31123858496943,78.74591004602745,43.42143958771229,44.20182889958861,63.30732036536847,70.12550298191053,53.04926576933746,49.94730316223303,47.50901050832114,20.528301360025687,10.00653778532982,43.02876818760449,34.16365190033126,14.130579574757432,16.528188542582576,21.02283732510209,22.075792764233363,10.160841663602211,37.533591530511075,27.614381180630645,10.115944405636572,16.09467571391227,1.7662725692991312,,,,,,,,,,,,4.26959498953835,-1.404441821302905
16,1988-03-23 14:40:56+00:00,148.29512080309047,145.96222056578176,77.90429358283053,80.86900113130535,87.28349609350163,86.97202419211575,86.24189001695272,79.93627306109478,62.6744180585069,69.93064322681218,82.31527309546603,98.66778274685814,106.28498522943005,108.98756160851495,112.58211668985574,110.81602176420967,123.56382044640029,132.02135251068552,127.17490741177352,129.9675298319515,129.07699581575594,114.67547134731028,118.60825784740663,112.9171809553483,103.3874468307135,109.18103009459074,104.655283079933,103.57061440066192,100.3101751561991,103.90570313822427,99.36170440446777,88.2131406599803,85.34428190019268,80.38965794286493,80.52435904348239,75.38004449510701,71.66357879570955,66.99998163643278,66.51638586431818,73.55513655116596,71.59245213705277,56.83464891588508,55.81387555765417,56.66513948558318,62.495448802040485,63.3884782318844,46.94688016514057,48.51978910934511,41.75507526493905,48.5144013958423,42.69908598880932,42.61134917001729,34.583804981389896,35.396623287601905,37.71574677251662,36.86671467545038,33.393875031383295,28.25276630175994,18.64050390449509,14.874870032833574,,,,,,,,,,,,,,,
17,1988-04-08 14:41:02+00:00,147.20080905547047,140.0872460235502,76.73872442980698,82.6204543536772,84.73462466015683,78.351664958691,73.07400750759544,85.3910278449821,72.64882281119549,73.98419946863844,74.82982885141364,84.58657809030377,104.59300293506976,104.72044169890093,108.13986423420226,109.44680822494485,123.56270293187094,126.32039144352797,130.32027924680995,131.01161608678282,124.41902476478775,123.97294093071633,117.48651329828678,110.52151091282472,110.51184360875183,109.8496440181087,105.2139379463178,107.0136693948194,100.02741655654938,105.55476129553767,107.01194308290846,103.49564580667139,89.48620567901457,89.33933139940473,82.84004256221918,81.14012515934304,74.02955575341522,73.1156303917866,71.25244975474803,62.01073930610704,70.97159543306078,69.48261156501121,66.92389753066236,54.008921779756946,58.6752500458309,68.86335149465141,48.37796904419808,41.09455167934226,44.187805648368155,53.76040123429445,42.765630274115196,33.81875900697818,43.745972078918186,37.18496112459934,38.121146778573205,37.619040649595235,38.56141180458969,36.35726724689498,19.651498131313268,12.340166983578017,,,,,,,,,,,,,,,
18,1988-05-10 14:41:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1988-06-11 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1988-06-27 14:41:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1988-09-15 14:41:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
