,dates,chi0103-0000,chi0103-0001,chi0103-0002,chi0103-0003,chi0103-0004,chi0103-0005,chi0103-0006,chi0103-0007,chi0103-0008,chi0103-0009,chi0103-0010,chi0103-0011,chi0103-0012,chi0103-0013,chi0103-0014,chi0103-0015,chi0103-0016,chi0103-0017,chi0103-0018,chi0103-0019,chi0103-0020,chi0103-0021,chi0103-0022,chi0103-0023,chi0103-0024,chi0103-0025,chi0103-0026,chi0103-0027,chi0103-0028,chi0103-0029,chi0103-0030,chi0103-0031,chi0103-0032,chi0103-0033,chi0103-0034,chi0103-0035,chi0103-0036,chi0103-0037,chi0103-0038,chi0103-0039,chi0103-0040,chi0103-0041,chi0103-0042,chi0103-0043,chi0103-0044,chi0103-0045,chi0103-0046,chi0103-0047,chi0103-0048,chi0103-0049,chi0103-0050,chi0103-0051,chi0103-0052,chi0103-0053,chi0103-0054,chi0103-0055,chi0103-0056,chi0103-0057,chi0103-0058,chi0103-0059,chi0103-0060,chi0103-0061,chi0103-0062,chi0103-0063
10,1988-02-17 14:12:53+00:00,268.9503242068609,278.91904693401,274.9237262338348,271.4247753304149,274.0624600237677,286.54966782496695,289.0458996555742,280.3974335138376,261.9415316935188,256.8250735597892,251.76866619676977,246.40975265110478,237.32026167074616,232.07980687009314,231.46541407086585,230.35382496789046,229.18206724111832,225.60748105355972,230.30428099554334,235.89639322725515,235.42779354351342,236.6535768682373,239.36297754413624,240.5822303966195,243.4036526383675,247.71596197988222,239.05655792396146,237.94513281280126,237.07778144350584,239.52340158357475,241.10958899898318,244.81044570818932,249.34388230453115,249.84685555247978,259.15798943632035,269.18635004169045,272.2117821261644,274.01560462279303,272.06964699881684,271.4825257315841,269.76485782563407,267.94279794629455,263.450808656341,264.29050600336154,255.61822478317333,252.3205587403913,252.88011834817738,249.03415687083404,240.08704178546978,246.9835160435362,240.86673466772254,259.0448162130656,269.74747448062783,250.3863732356821,260.211624068237,255.85549326832526,249.906403667652,239.26667037683399,222.82640726921366,222.556613987447,229.53906106957632,232.10255693729667,237.2265970489545,260.96513639829163
11,1988-02-26 14:06:49+00:00,281.65626661540324,290.70772442293696,289.9322981492557,285.4455405032613,283.30066095516264,289.50575059450625,302.3349435651296,283.53574093528596,272.1000845820579,265.1832467685809,259.5568369832594,251.63017263676903,247.9844146710556,241.91658818885676,243.51781877405156,232.82268296163986,230.4206343170433,228.40233081970158,232.7697689033146,236.3316968135012,238.45461597285373,241.6870627636351,242.242099321248,249.31639389863378,245.39814188222377,240.57834860240402,240.16063956300218,237.31511165420162,239.78800627617935,242.7090797424149,241.90918710404347,246.4219153933561,247.22675708701038,256.3901315287603,260.83677141237547,262.13429962928234,272.62037670482044,267.19288430495413,268.2235729531283,270.75541034681606,270.3217788392192,264.60015551019643,253.97639044024524,258.0728609282625,251.13131423576132,245.47811230166838,238.54125021082055,242.30803386218403,232.21368384848782,232.23289491705586,237.29778375782055,252.8916083239713,261.2334796958477,244.41089842161503,247.70085934300164,252.4071511878402,239.5439128434743,230.54842619198962,217.92315630534796,212.666076630809,218.03593244168835,223.95740514920416,235.22992409444325,250.3385337992585
12,1988-03-04 14:13:03+00:00,277.8934932932515,293.5995256605753,289.2351337227253,281.6924830648925,280.82566381488647,291.61101802662347,301.5644005628939,284.3853239158702,273.0394523679902,264.4184572949059,260.1472602463035,,,240.8307602322081,240.8673607557015,236.52646576078874,231.67731695685893,230.59342266146575,238.43237471238015,,,,,,255.55048440958896,249.5597522498013,244.38633549871506,240.64307030658696,249.27369273980784,250.27023906923125,247.93467496697497,254.17522048163087,257.0619486009566,253.55616467782727,259.80080135522684,265.918397765008,271.2240607694151,274.6684631740904,277.60127752972386,278.2325947360762,276.8921372381567,269.7641190358393,265.6468257327584,261.2978074753745,259.12197947909107,248.4680977231706,246.2410692185904,242.53595936011092,240.86542727812815,243.04197079850772,243.97806736737752,258.5670231298573,267.2169322503673,249.02833714336,254.2075242619486,257.8839512943463,246.3077116148505,235.16756459843407,220.3721188312805,222.8228318974672,227.85512183346236,234.56614524269693,240.1922123430293,255.91224391492867
13,1988-04-14 14:07:09+00:00,274.9944105557308,290.59933615448614,290.50339660127065,287.83743905280573,288.7191833248578,293.8878681610134,304.59604113636436,288.8942178845824,276.1975197527981,268.66224250008645,261.45410009550386,255.44438059994076,256.2861280335233,244.28231609710298,243.35057161322374,238.67360770742755,236.16560581970893,236.6896512803732,238.62695200376783,239.51099977605685,240.74530711030025,244.46187565955444,244.8739529037972,249.09353027951622,248.0114990376943,245.11599705835192,239.20079091429878,238.38756610778762,240.91048135467773,245.32352788992822,245.8813861641403,247.7881182548374,250.85397660349824,254.06582861711559,259.7400827503076,266.3131609581611,269.62220672528315,270.110132486466,273.22381440768476,272.7501632463973,273.5809781066752,265.65404787854936,262.40136569531415,263.0517651451325,254.05247830797805,250.8092896820747,240.77941544348516,237.8703058526266,237.1771823834045,240.3211627827781,242.9821868180322,257.1934402171972,,250.14885802764687,250.53503160533154,255.59280365745568,244.17677193095255,224.08312323592162,215.58269503264341,217.88288802456032,,,,
14,1988-05-16 14:07:27+00:00,265.82925343637424,285.3968840870133,281.1813871207702,281.5442078854502,275.0986247067675,288.76867937294935,290.674981131922,277.65926284468037,267.5422653354323,259.9360237195831,255.09997817837558,253.23073208843198,246.6892150487447,244.60130164700018,236.8560497860501,236.1056730672765,228.0249846452274,225.47512066001616,228.2706499714073,232.53510271045113,236.84204987064223,241.87365248399385,245.64747803611118,246.52211251648214,245.70243311232517,244.67278444660218,239.12160677270302,240.4653672252318,240.23460631535184,241.36403652518186,242.8125330542009,246.42578312616598,252.2225530958369,253.8291342225125,263.2148121229601,265.4291872704289,275.000168638658,273.3992387538114,267.8235596309783,265.16023021328004,267.67049356304204,266.4957896054071,263.46952723834306,259.76394807730776,255.25194705807166,248.42000947234513,241.92055395039057,239.2082974744784,238.69346779650823,241.2801339133954,244.1665545034803,256.1518447264225,,,256.32284913415975,255.8837045835695,249.42738091968562,231.0702141952458,222.0757486363871,217.70842397435663,221.05076218076073,224.31670428461857,242.46158057634975,261.92371395629186
15,1988-06-17 14:07:39+00:00,251.09982626058937,277.65716288518814,274.8765632027988,272.08924733607427,269.7422183347699,279.1065255079641,282.76911092331176,270.92880136609836,258.78066117668055,251.54484536603195,247.36124230397334,245.38886404406375,238.81276801951861,231.52101803536328,230.77571846440384,227.5902135049136,221.53958097654106,222.39305583838402,225.09228781877073,223.35596863730527,229.55248830076488,232.79497280025024,239.1082828355369,236.19126837736647,234.34630424262582,233.25412292983324,233.34307966990013,234.00328551355307,235.29267781627144,235.4878321347104,239.20817169866092,238.97009819424275,246.27329059062293,245.3504258034684,256.51312050926697,258.34746665279465,270.27262662178856,269.8835186676681,261.69910072544485,260.24563914971054,265.52223227488236,263.6128930125006,261.3298416395997,255.14348756822375,254.57257779763304,245.11441360289118,241.49707480132776,236.94545977018157,232.76192178424105,239.10895238607088,240.321717475948,258.594860260315,267.5538049773719,249.48762875913874,255.65304250798354,255.0916947440392,247.26498568478527,226.6941355205877,216.94300680421222,214.70946168800825,218.5047228811279,224.3054633721747,235.66917920707144,254.3466799215855
16,1988-06-24 14:13:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.65031932250713,237.42246604900083,255.20077549690066,261.39386974917323,243.7484289198506,256.0850746798398,254.10578879353804,244.05858883404449,217.529560972576,210.80316714341132,210.9882376602401,213.71625681986944,219.51330080291572,233.57152864744722,248.86108451600407
17,1988-09-28 14:13:52+00:00,236.3373695744309,259.54608984332634,260.029757781173,256.5189495404684,255.53692572660128,262.474291543593,272.20741667116414,262.53545591827884,256.95236745736804,250.36426563119576,244.83685056228558,243.75210145519415,232.66377134786129,229.53747283689256,224.19907543162782,222.61495476806533,219.3373202575278,222.4049315433321,222.24941377463767,227.89438677442084,230.07860703665,234.70655790752323,234.42894011831913,236.72556472145007,232.58436567369196,231.07113897688726,227.53349764589785,233.94147352945248,236.37241220815662,238.09548364579754,237.83747545511443,242.19239643794953,245.8941513310299,248.57724798985052,253.21937997988098,256.8617061661573,263.61058818596786,268.91303787300336,261.51188741351154,261.38314368156756,263.7304712221114,263.8437098615917,262.1499977285707,257.79378252894526,258.6684631317851,256.7184065249257,244.70658568520105,235.0494433580144,239.4638354122105,243.5791919661858,242.52671548440838,261.63235319808354,267.4313500976527,251.20935537799932,254.0779161684611,259.52747193504916,247.68577043786402,221.63505837510834,213.77266904982062,217.99380210486032,220.68229005915242,227.32306963276875,242.58966251860159,262.84733960071003
18,1988-11-08 14:07:39+00:00,235.59874131147058,253.051572725246,259.3804867755213,252.61074079872557,252.34732504826886,263.4096856075341,276.17118109383364,264.157654515798,250.1405998049719,248.22707742454568,246.47593802202817,240.45769349962947,236.0860358094558,232.35349485557288,223.65625579739736,221.76481178113366,219.84104468376893,223.25947930167317,226.587417736783,228.42101613602108,236.60213200597528,236.61933735488614,238.81705649960986,241.60819907671146,229.07889728389713,223.82474397677382,226.62454227770343,232.76841113487527,234.62542935500946,237.83789611036332,238.37106546211436,239.6640219410241,246.82322437145277,252.94697109765673,257.35048856289194,255.9229759599372,264.83178177054964,271.99843137964524,257.61223038406496,263.16337975489256,267.47715028032474,262.3893076924261,256.61695142999935,259.3425710960416,256.16410269253015,251.47869352450826,242.7888973871691,238.43659519636014,236.42112030075222,238.98460709422548,246.99821999968623,259.3867095365126,264.92969756035274,247.29897202708761,254.1570083028919,255.09976630126798,244.62064901990553,223.77463725976403,209.41172158079868,212.7751942639967,215.09378362329758,223.89295079951407,241.50309392113437,247.30569351586755
19,1988-11-15 14:13:49+00:00,230.9349237444273,251.1240712200776,256.03620662176417,244.95049227326237,243.7846515058136,252.55281639080934,262.12690097655775,251.63138365408054,246.44930007564176,244.48381128042595,240.21517781531782,237.08115639089107,231.34406013826282,225.97905882886093,219.22197255548244,215.99222845540035,213.92846833251699,209.86158437041615,220.9100663827399,224.58725787256117,229.24046924521858,232.56641512350578,233.84374380984542,232.46019903908757,232.14354091347613,222.18827802557004,226.97400708326487,222.5238883088899,232.43698925167106,231.99687348295652,229.87054903988525,233.48227708766393,242.59633270462737,241.96154090054725,246.72902622654377,246.15749632364765,256.92369314775453,259.3472572156913,251.14763115250653,256.8919556556909,258.0399347132132,249.20658961836287,245.56085176721078,253.36866622600002,246.46805940953118,240.17507607744795,238.91805686634177,225.79103960903342,232.12799619860053,240.4131831277494,240.67010920501684,252.32551920638096,259.46528890721083,242.99188851778285,246.9480849123855,252.4460799066284,237.10829134813181,216.5428090846255,196.44938767308903,205.47614109875673,210.86309967355524,216.76883963853487,226.08664690567284,241.6275563290056
20,1988-11-24 14:07:39+00:00,234.06303150293385,251.50430720008202,260.41497606937463,257.03390782215314,253.08659650104312,262.97570361715066,277.0715200741739,258.70101002964117,254.53486492795028,248.88092653556444,243.0907756935737,237.3871301541651,235.09694033460778,231.10427423021255,226.116188120232,222.6740060168571,223.88499340149676,219.37141566732285,221.20816706509527,221.3755528185707,228.75051107669185,228.11375255277406,234.99881418105772,236.69503812870016,234.3790150928859,228.47076552131173,230.73775582416437,230.52753491205488,241.687797805156,249.11028047391468,237.7513713732456,221.83535122186862,237.04021751575073,251.54783731614506,253.33515879232394,255.07190586785242,267.5802819092141,266.44982077728775,256.923367636553,263.20898572412364,,,,251.34215845938783,258.3910564527612,244.20681893797746,241.80366656818128,233.5259304850412,234.45078235401627,240.374383327081,245.6771671221059,252.5423428458122,259.9616595707466,247.4605605702251,245.59869594832395,252.42373470624753,239.9279147930611,223.0243959186017,209.00031552435667,206.19838773207297,215.39674497215722,222.58634207758882,231.59534225747996,244.21528580240732
21,1988-12-01 14:13:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.18751063164586,248.00396087122104,244.04735254424045,237.85553023110793,238.94241910984513,244.73887147958607,247.62226646204914,254.03805520468583,260.40925054104207,253.82346355809864,254.8319880101009,255.54879248709497,245.83214567269408,217.16218886731556,203.28624717459851,209.15443312899717,210.21483328865207,223.24213321538403,232.51390559516216,248.05000974832893
22,1988-12-26 14:07:23+00:00,238.86833696017754,257.1291142608317,261.4155279084748,262.9455847512223,263.2225073707073,274.7443681613635,282.276565239724,266.4457510897791,259.20977157716845,252.51322349601594,251.64659159690623,249.0967944540922,240.9153057600953,237.84842422915744,231.88332757695255,228.93462048786913,231.04701984006223,227.54938027438746,228.85186537558369,229.78243662207055,233.83926926752403,235.63180433353472,236.8504778908012,239.17814528431376,237.63421929842715,235.652001454452,236.8869984968406,236.91802757900155,237.6682115336922,240.15506712656645,241.74612135045768,244.63825520366643,249.06270570020132,255.4935136311784,256.4739912829654,263.9706043333188,271.6023246507931,269.58249082514345,261.831680760581,264.72495653888893,270.0759280325127,264.8036755636459,260.67790659976947,263.1937869042549,262.44367790558624,255.67807399408437,248.67315499703042,246.98226727046125,244.16028895591128,248.64434938776878,250.0656348636693,257.4187321635294,261.08585177871254,254.47584767613074,257.8702424814922,254.44740081840123,244.37845749994048,224.26081753282662,210.6355196954262,210.30250792542464,213.22029500403846,225.3084218178052,238.48042978366658,248.19689309139696
23,1989-01-27 14:07:02+00:00,253.3244498693425,273.4458378808073,271.95089241739385,273.09629242876076,272.9103088404861,281.766125212885,295.7409071410399,282.8913898767988,273.0215334378034,268.5930578865931,260.33597724991927,260.9071731900218,257.9092777848057,254.93856540675034,249.43971528271385,247.6780344829173,242.77460680135903,243.02753784414344,244.57479912635975,244.4812503491678,243.4953164699533,250.89234313480702,249.6860369083722,257.0037179614762,252.1393366906867,249.1395290765473,245.88420824734789,248.16154022746633,251.25342678779853,251.99022427360245,254.7774037559107,260.09594113580437,264.6955659661579,266.3213822045665,269.3583112340105,272.4090595402824,277.2598731068518,274.85233191864114,274.0509245763997,268.99938581574384,272.1492555185886,267.5294659792206,268.1814392481018,266.20502981254845,270.788470078859,261.1732691565988,251.05731017343032,249.2994026096836,249.66325857952359,249.72954595631555,252.40619805869449,257.37335821091494,262.8787665380748,258.9447841115486,255.52076249729637,257.7527407109737,250.92946192003066,228.68151161169104,218.29303192006319,213.70499489433737,217.8249985949764,225.59500906367165,240.98377792481728,248.5911473444742
24,1989-03-07 14:12:50+00:00,238.24810092315613,253.13388685870285,268.9851283070574,267.3531596382667,266.5671985611812,276.1163117522712,282.2869549416884,266.6759586023088,253.43772583106693,246.5088909653277,242.12867896633009,239.96418915318094,241.66439343490055,239.12464322124214,237.7897113515196,232.69434025921572,231.7942789322166,226.51928637492506,228.3538819548647,236.09726268083693,240.63421638558162,241.24714425642156,246.58910606477957,256.8144434954908,246.6525579554911,249.12616255079826,244.66162582428177,244.89569334298426,242.19609376688763,245.72229886990417,245.28158776053598,250.0673736406638,255.67475785333647,260.74717250083376,268.17508105332047,269.93505215530286,278.5634470593518,274.2518267127142,267.95826873462556,267.9176060478898,269.3667221726187,264.8316665295447,262.74506788848475,268.28367993590524,267.78510054215457,259.1081259807971,249.11661957924656,253.15590549356415,244.54528108998343,243.95724686759274,249.3196616771315,257.676386827525,262.0984032430231,255.36987198007893,255.87193976069364,258.8193804442588,243.88539001678828,228.00999691770602,220.74564826257935,218.83232913749524,220.121726009042,227.61620624542184,240.12003112088857,252.5923812729282
25,1989-03-23 14:12:09+00:00,251.89724127816467,269.2822899184058,276.31701877582526,277.98724799799237,279.2121151102345,282.80010091917046,288.48935690240444,280.14016439344186,264.9869798896999,259.0631482388455,259.46926913422885,259.75609754939404,250.59815711162753,246.22867970590588,244.9281420368923,238.3529195128437,234.89850702289397,234.32518272167513,237.06741690328175,236.52315991625204,245.17821190461763,249.24501954737977,248.39629706236025,258.29761681482194,252.88899490125758,253.05543805862197,246.75004956966401,248.4217319394513,244.66592907792142,250.07674412017371,251.6332664881821,256.4992277728606,259.1817880957538,261.1145205029143,268.8811037231677,267.5185720790632,274.9359144275064,276.1114416546535,267.9944638392147,272.1668703321386,278.01642193331924,275.81835554006847,272.8835575071882,271.15702067245843,274.24908708649434,262.61250945059106,255.15108841936325,247.75546901565457,250.60469180150736,247.53537383151672,255.85923881168222,266.41884850733527,269.28445784710783,259.89037048694826,257.5755233696337,266.4371913954823,250.57177534609804,228.49967230698766,221.51097205367236,218.06773240079332,223.57562796045798,238.10452915558875,246.18675495035424,261.1389523344881
