,dates,chi0245-0000,chi0245-0001,chi0245-0002,chi0245-0003,chi0245-0004,chi0245-0005,chi0245-0006,chi0245-0007,chi0245-0008,chi0245-0009,chi0245-0010,chi0245-0011,chi0245-0012
0,1985-07-27 14:08:29+00:00,201.76508609356614,212.62821842804223,215.9815530476608,235.5861777672283,224.72332013433888,213.65107077472572,213.06511066819996,224.30153922913274,209.13125055910845,203.59904011947953,211.56002559196466,202.56128749816142,208.12213334964179
1,1986-02-04 14:05:35+00:00,213.56901214946944,234.47879629465504,251.4917402590298,255.51438095187928,245.7894706971354,238.22254871234188,228.4061815710561,225.73742446664465,221.25403240395877,215.48783107070025,215.63798678955675,212.66763637418666,221.6518894512013
2,1986-07-30 14:00:52+00:00,192.37176926864313,212.37518989964838,232.537093016827,237.2057620329175,222.23883150945775,221.71856904132432,206.8102939602648,214.87035842798656,218.35497055333883,210.9276438888234,207.47104806268075,195.51692204598015,209.07345655872453
3,1986-08-15 14:00:17+00:00,201.75275266552288,210.53080512057934,238.1636140341812,237.8396771596673,225.17352314323028,217.12217975318836,204.6528678906288,217.09561745284188,209.77065050272776,212.63715152021064,205.17770466561004,199.93618820972924,206.70317854220698
4,1986-08-31 13:59:41+00:00,196.36146292082512,210.611930799303,229.75604305253106,231.92077490481455,224.517759460216,206.72485544907917,208.5497016092978,211.8410656311828,209.27474598860948,208.55048295918724,199.3526446972084,183.98711753950982,192.26517050445256
5,1986-09-16 13:59:10+00:00,201.27391144330477,218.70758376569486,243.348072702492,232.72111700428738,227.75861090897104,209.5491015502267,213.09098217699662,203.46356505554982,219.25741437155017,222.99635482821006,210.8729179416708,196.36654586399555,211.57865454106621
6,1986-11-03 13:57:34+00:00,197.0313604299,209.6534013997782,230.16056720451235,241.05074542301014,234.4108564670615,211.21679805638502,205.63158107921498,213.7973768117741,216.27612256623223,202.63743338248966,219.27658458772916,203.08953696935782,214.60594158876793
7,1987-01-06 13:58:06+00:00,212.89295440361389,218.84437052844,243.64211212137437,246.87713222025633,237.1926926399895,231.93272444638555,222.0185481817584,216.04087998506276,221.66094973794213,218.0934525147949,214.14629486673272,213.08075729788,205.38540425480406
8,1987-02-07 13:59:09+00:00,229.8754491557854,237.086959376124,258.40165619148183,260.41430131750917,242.33570945817152,229.02121178754933,228.82095635133464,229.81929013319967,226.8839627855633,222.11671182877066,216.93487888089533,208.42694850543637,213.25536950727096
9,1987-03-27 14:00:57+00:00,268.5401082534386,272.466223454428,288.82344272423546,288.9275073761415,280.2187830788262,266.8919642234137,263.66686672986975,251.82484375154095,249.06815892628978,242.5763899956512,237.89258303165448,227.16724330173017,222.88561176547995
10,1987-11-06 14:06:32+00:00,205.676275285601,215.2275184360374,228.98224079988154,241.5455915930809,225.92413975044676,216.4786156962807,205.4519586641089,220.13563083793932,220.67566210410936,206.2376850982015,196.90543935384318,205.26530132665698,204.57590428808643
11,1988-04-30 14:08:52+00:00,230.93515387029083,230.63137943452946,252.67228040464565,263.86420097445466,257.5380826917594,248.3098978761244,242.99019111192234,241.3539464157179,240.81484752972025,234.13757571822748,233.92913144879032,218.7921212593715,220.56299722448284
12,1988-06-01 14:09:09+00:00,224.97818423019118,226.13455014116926,250.73682241422324,260.9433836160556,251.61909960154537,247.60781193831247,240.8411902904281,238.0836021520189,237.66349621534005,237.42876090812527,236.05803831881673,225.92490113242408,221.37478074602953
13,1988-06-17 14:09:14+00:00,199.26910167194475,209.05502980536704,221.38675908397124,241.82445232597954,231.05401251039186,232.80117563156725,230.66190532729144,222.27277593999733,227.11541314489534,220.85556658822307,216.66430397406597,217.09976079615146,213.23871136531704
14,1988-08-20 14:09:24+00:00,205.36290057630768,214.12463134220212,237.2320238939536,237.06025980814113,228.51892916236292,226.75885110905494,217.15176714308322,216.83395210071512,218.04976065560828,219.9265125595324,213.2828577417835,200.32372848444123,206.32863751647605
15,1988-09-05 14:09:27+00:00,201.5836920928203,212.03575617602885,232.6899915631685,237.4199454262003,230.53979287410482,230.5749581550228,220.75080102536725,217.21164822489283,221.91314589583513,216.09150059840135,214.29124520113606,208.23270201316328,212.67041717374485
16,1988-09-21 14:09:22+00:00,204.8271928528759,215.46260445947718,239.68922039219328,243.56119974851381,233.0549839556013,235.186665852448,224.1442034252914,231.12868320510455,215.1187922794286,209.9476148324849,221.15665244610028,212.13504562890782,218.07867755764374
17,1989-05-03 14:07:25+00:00,212.67004917884148,220.02845653862857,242.26116831897895,254.54094814076382,239.35116837421614,238.61107127325258,228.6951556798962,231.71177850109513,236.9153217648357,228.4733164266329,220.00571562019945,232.84826100990318,232.60172596443118
18,1989-08-07 14:05:33+00:00,186.56283993686014,205.12557412645512,220.93152539825883,218.67452477699698,221.97727441354135,219.55491589640243,216.39896575954805,212.83566180510223,208.49444685161518,198.81590618646453,212.71771741481948,210.681935314125,205.26040941327324
19,1989-08-23 14:05:11+00:00,199.8290262363811,208.85150547245138,214.99758903466065,243.45883909306218,225.46131107071685,224.6021900486566,222.15183810657794,211.6201603809778,209.150507426852,202.31049071122092,213.61364982723762,219.43398011129386,222.1700841971807
