,dates,jap0225-0000,jap0225-0001,jap0225-0002,jap0225-0003,jap0225-0004,jap0225-0005,jap0225-0006,jap0225-0007,jap0225-0008,jap0225-0009
0,1984-07-06 00:50:57+00:00,205.08317556495808,207.09714821036772,210.48154333957729,215.03502179201894,210.9222210758934,215.1034084725036,207.74142358382397,198.0963766569722,200.5085760915605,193.38207285968824
1,1984-08-07 00:51:54+00:00,210.33031219283828,206.48937642542245,208.31716625316736,213.03811816581717,214.27404666952623,215.9084409415992,206.73621644722186,203.06939805462642,202.92669033003648,199.5049900366797
2,1984-11-27 00:52:18+00:00,211.98514078384645,207.6703965337075,207.699508063243,210.64642346271992,208.7545533039811,213.3883412754002,209.9506796273369,208.59974153360696,202.22781823654097,192.34186299571545
3,1984-12-13 00:52:28+00:00,199.6771789311406,197.9193115294345,203.2590101916301,201.59238385863534,211.0488437705834,205.75152182555888,197.19965883091123,190.78163562435356,197.22682723904865,185.0147548290741
4,1985-01-14 00:52:44+00:00,230.36901536450137,227.3182871735261,231.29180805039852,229.34029493963683,241.83999260998775,242.46559733049634,235.2162089106914,236.00658915169186,238.21334115911537,221.2012583409708
5,1985-02-15 00:52:50+00:00,217.62427731299715,222.00523718860725,225.03625542699208,219.32870360301317,215.8414856084478,224.34937672242177,217.62722801219536,221.07750517984547,215.4649557972194,217.2374041323201
6,1986-01-17 00:49:45+00:00,240.04033955545407,243.1455283194673,245.56866008899553,244.49871937808155,245.54228111495934,249.5528044615243,242.10460621699568,241.25601842082474,240.13169219759737,233.12460517318362
7,1986-06-10 00:46:19+00:00,209.03164092463877,213.42641792263495,214.81651687997885,215.1900318239421,205.86644934685762,211.4397304865381,211.90292327462905,210.13190001561046,209.8825039047737,204.43544881317348
8,1986-06-26 00:45:48+00:00,214.93976792848204,218.32407184291876,218.0132594147404,215.88562475293358,220.69894238769533,228.96893438464355,225.18024811911397,214.1759396133759,223.14819146546563,215.769356928272
9,1986-09-30 00:42:29+00:00,198.66901017410478,202.44350113083658,194.06174301727117,175.46279636894238,175.05403313908633,192.51090255107997,183.54000606368103,192.00313276895983,196.93353256703227,185.55034514992522
10,1986-10-16 00:41:58+00:00,217.10252920621957,221.75652903453062,219.2446761244244,215.69951533143396,,221.7801942308261,215.14461794453865,213.57420725797286,203.7149034407159,190.3077457801835
11,1986-12-03 00:40:49+00:00,211.44207286195382,194.07801741555087,,,,181.0221270426867,208.16138873076113,205.5353932462583,203.1042992321818,188.4514327996555
12,1987-01-20 00:42:14+00:00,217.73490383312682,216.32163803887863,222.33948435054424,217.04471541140492,213.69854377267032,218.79587274129105,225.2591846958571,214.80894025717333,217.45737337495635,201.5655368137327
13,1987-02-05 00:42:47+00:00,222.91118277441083,219.19908890217062,221.62130353222614,219.72246625857775,218.74744641987803,229.75289288777157,229.7686101751612,227.86049843224697,214.05419023429354,204.89669900122112
14,1987-03-25 00:44:37+00:00,206.30538741090353,209.99217823229017,212.43475681962497,212.002556007169,213.08340381579202,218.37181816400292,213.08734493431282,213.91927666610113,208.90028154408904,202.1183199293922
