,dates,mex0011-0000,mex0011-0001,mex0011-0002,mex0011-0003,mex0011-0004,mex0011-0005,mex0011-0006,mex0011-0007,mex0011-0008,mex0011-0009,mex0011-0010,mex0011-0011
0,1985-09-30 16:17:33+00:00,,160.83331304727398,155.95404767322475,160.0360361780649,151.37202664656218,142.87023599854015,141.8095424359877,150.97445542296316,152.4352637393236,148.18571721586338,163.94966662494824,160.79931554916396
1,1986-01-20 16:15:42+00:00,206.45426400967835,194.60602978834305,189.29201356223712,179.14195445957148,179.54204445451177,165.6824671716982,166.44771080772045,164.5780003671397,165.34040683848724,168.25235136603823,177.26971332855663,181.03326127165016
2,1986-03-25 16:14:19+00:00,202.05582699446592,193.623441125648,189.2180919363755,187.76773475150472,183.6099994563701,168.4044196164067,165.48002540195233,159.38689674707547,164.69917099081223,165.4921320374563,176.1099208893212,166.95458466956205
3,1986-04-10 16:13:58+00:00,189.45106161868205,189.15646480860931,191.94839368251996,187.49649834141422,174.96717005912447,164.48819184779165,155.54714507549204,156.05560259753025,158.41248425341882,154.30828248342272,168.7764877209871,165.233860968459
4,1986-04-26 16:13:36+00:00,200.01603203958658,188.95843242968525,186.56441667599591,183.7192663931844,172.14511401462434,162.3531153064484,153.26991320471768,161.6676161441601,164.03134567917874,166.5425104650147,159.93015231634388,154.1072022050094
5,1987-05-31 16:12:40+00:00,,,,,,,,,,,,
6,1987-07-18 16:13:40+00:00,157.93104828615466,135.66662874685284,144.16360821582578,143.30471453665274,146.0060947945733,136.74691009842445,136.75181105351714,140.8877005774991,151.3807743992655,145.86415130394772,149.88791139892726,149.11094460134245
7,1987-08-03 16:14:08+00:00,136.49922482348086,122.38215078703169,126.64036114632914,123.03951716004244,121.3812870531955,116.23977269754532,113.00237861733224,119.91810306298842,124.6337609965069,131.57624932355372,137.75688792025053,140.2558373074468
8,1987-08-19 16:14:36+00:00,150.90088057697082,133.34417387685392,135.76158333865015,147.36722569236082,136.66299302344186,125.50901916262856,119.37052416769691,122.5090117257941,132.19352842291738,132.07449040648507,136.7215430801716,131.4945143810794
9,1987-09-20 16:15:25+00:00,164.67738852566714,153.03997745721048,146.4767714295557,155.71318387737435,152.97250656400288,144.3172194651221,143.43606611191262,154.41800233850398,157.0570726377402,156.9058765699354,166.9656575574116,166.08605436252657
10,1990-04-21 16:08:41+00:00,183.19588070860775,179.07022916409488,172.68723587413456,173.49457981760025,166.33603025219838,158.312745869175,154.5285657595074,153.56415538609187,154.31381977852806,145.89513766355512,151.48701259878897,154.85146299331163
11,1992-09-01 16:10:44+00:00,150.10571306096142,121.35481256311397,123.14455581881515,119.72505419255674,119.9404075487621,113.70171590669621,112.10383724377719,123.05071320787093,136.057242292607,139.22707417801823,151.22451839513045,154.72800245159513
12,1993-01-07 16:09:59+00:00,175.48624979887109,146.43362115972238,152.224846981516,158.17526819281807,151.5074854365599,140.86488111744984,151.60845112168516,158.86780378641868,167.02034888497016,175.08221926673343,186.02285963224665,192.9954269366462
13,1993-02-08 16:10:21+00:00,182.31521511102682,162.6657314456127,155.19526601340874,158.58997072411125,161.97383007599194,153.75322212831918,145.53291090910875,155.36699415004225,165.1573520505973,175.85900334408257,177.8248115264509,179.6050678244296
14,1993-02-24 16:10:24+00:00,202.52599129193734,186.0936393183918,183.7970087684615,173.79564380857232,168.89040707752844,152.06235891874323,145.43343221573662,148.51763691377386,144.20728927010038,144.39778914787738,166.1798389066281,162.09843823462018
15,1993-03-12 16:10:37+00:00,187.47662330113263,178.3384101119673,164.9644146612464,163.45903174394013,152.75780147446585,144.15606680895166,143.78507908165608,148.71370692244886,145.75699083437655,144.30343127815894,156.84013213685813,150.255770142179
16,1993-03-28 16:10:38+00:00,149.9801750890408,123.3935453653398,123.51817498297315,119.2856724587612,119.85357946074033,122.40871198581695,119.86758888947182,125.08673450460797,129.53729197094225,135.5357847813185,143.86419941486514,140.1007506138304
17,1993-04-29 16:10:52+00:00,171.20156263633396,161.37930323004537,150.6209597716571,150.22639244963003,140.89782659458004,128.7842163110218,126.9275588858762,123.28788508002035,121.23545588389351,123.15113128014109,148.46238535671944,148.74585673430528
18,1993-05-15 16:10:55+00:00,157.7947919147988,136.52957854139083,135.973453125363,132.9417081815279,121.86081686451854,115.22161869792644,112.23272242591463,120.28466644759622,119.97981809279243,128.80917380540865,132.18730855037637,134.86700226031468
19,1993-05-31 16:10:59+00:00,142.91682357084562,116.28267323687038,115.76186031418356,118.3336056438171,115.64746922447787,110.82639095965368,110.96966893318861,114.64530357738074,114.5234295890076,123.19346527292075,136.09175618538694,135.3411983782396
20,1993-07-18 16:10:51+00:00,149.68060884138754,127.96916927529236,132.20003534841393,131.28481414648323,126.76864059715534,113.16143489129965,110.15907981897428,117.8458832663143,123.11926344446454,122.08660274123989,124.04004951339812,121.65561160563438
21,1993-08-03 16:10:50+00:00,155.4901108819262,145.66229062841998,145.64151175639773,146.08761687669477,139.3278017249474,139.9561627285459,144.7558164300112,149.6312468157522,151.34015819559406,152.77831864391197,161.11356286165085,145.60978275843945
22,1993-09-04 16:10:48+00:00,154.89706739548973,142.44077088750475,141.90487734592847,140.85202455545712,143.34641084087562,135.6410242018905,140.64674041122754,144.72649855656556,139.52857204996164,141.05852357238533,153.76775217912208,151.9433223451261
23,1993-10-06 16:10:41+00:00,170.64121828087468,168.5424738089099,175.0449200719561,170.75648014244257,166.44235321218594,149.70010559719435,146.83075293207963,140.0274231714433,133.14697701243526,148.26236219680538,152.85668786365244,151.25510861152918
24,1993-10-22 16:10:35+00:00,146.05290602534592,136.4737671074588,147.0459750975448,151.551561641834,137.16819774552042,122.05797977222946,113.00981804560745,117.9112840627849,126.90214987482497,130.90476756992825,139.08045447545624,121.4994217937085
25,1993-11-07 16:10:28+00:00,164.37512049495106,174.38804680709495,169.53036709421565,170.14492740864927,164.01055399601336,151.87883460339455,146.76519037099,146.46521655177511,146.17618957188427,148.2898548303487,157.95981565972141,153.67432066936976
26,1993-11-23 16:10:21+00:00,157.28215983877152,154.80053398772543,153.97403917213683,155.35241165766598,144.5447440729589,139.44971139165415,139.48037306606227,145.22843311914895,143.50241358702402,136.81390950936412,138.9996172521123,141.14292385120436
27,1993-12-09 16:10:17+00:00,161.9130078229188,152.12616683396035,166.7375494964285,164.65239833479114,149.8144906781386,153.07158311597271,156.65171929774488,154.62726366492024,153.23222074210605,159.28005264580028,173.15891156600173,170.49860785769977
28,1993-12-25 16:10:08+00:00,186.8512044089495,195.33383685653536,181.25915549506863,170.5642951039433,151.67837459405052,133.46235691699152,126.15925520876749,120.35871779681025,122.81860822795103,119.48743371792378,146.2923712119778,140.51537626985385
29,1994-01-10 16:09:54+00:00,192.5509458412924,184.0510272543639,184.95570096046725,175.40630754760667,164.9600806518244,152.2319672926766,145.10860154128085,146.2844033777572,141.1145501947026,145.15669704658305,160.1629816571385,141.35473835081217
30,1994-02-11 16:09:32+00:00,181.72701850878855,178.71052762795767,169.270297800983,164.10301274802373,164.32379231798603,149.81622060497324,155.43332604696695,152.77111433292248,155.62466718910923,153.57375645214742,157.4705706552579,148.61769823273855
31,1994-02-27 16:09:17+00:00,191.1258931425882,180.44157006630425,178.71088261999446,181.3580914355808,172.64371556255017,159.14257060675556,154.06674209836743,151.60726067170418,153.22626518559983,143.63417421059455,160.37410523773346,159.9594556642683
32,1994-03-15 16:09:03+00:00,174.76641392783,171.58807419928854,165.00550445597764,156.86705526073771,145.117686515548,138.50858445776709,135.2504150052664,137.88716270487893,139.42208055695647,149.36239935378737,163.07904563384386,157.3382299505343
33,1994-03-31 16:08:47+00:00,184.67365061845157,173.38695777097712,175.00615640951605,170.47048638636073,163.44040691904638,149.83256402506498,145.6601852280093,153.1168348360015,158.4839807911226,154.41288852866478,171.0683418208784,162.67995473171626
34,1994-04-16 16:08:29+00:00,168.40454971143043,161.33081593362863,162.6296081852466,165.80641508806593,155.5195593144589,140.73168470540685,139.81063988511724,137.26665537961856,139.22362624692616,139.59700752737507,143.57666423130746,134.45355557010467
35,1994-05-02 16:08:11+00:00,181.3991201651781,180.67483044274536,176.6219379609452,169.36674848886403,158.71418737529996,140.515217958171,134.48276080451018,137.5650287692805,136.7261160879416,139.21547198371763,147.1535962034049,134.092713420107
36,1994-05-18 16:07:54+00:00,165.86537210417444,159.3864546298651,154.87445649168984,157.94395479183163,142.42046323360387,131.5421401478851,127.66687358160972,122.94258508719658,125.51748574195648,123.17150662249387,130.4899281322322,131.40486868962245
