,dates,mex0500-0000,mex0500-0001,mex0500-0002,mex0500-0003,mex0500-0004,mex0500-0005,mex0500-0006,mex0500-0007,mex0500-0008,mex0500-0009,mex0500-0010,mex0500-0011,mex0500-0012,mex0500-0013,mex0500-0014,mex0500-0015,mex0500-0016,mex0500-0017,mex0500-0018,mex0500-0019,mex0500-0020,mex0500-0021,mex0500-0022,mex0500-0023,mex0500-0024,mex0500-0025,mex0500-0026,mex0500-0027,mex0500-0028,mex0500-0029,mex0500-0030,mex0500-0031,mex0500-0032,mex0500-0033,mex0500-0034,mex0500-0035,mex0500-0036,mex0500-0037,mex0500-0038,mex0500-0039,mex0500-0040,mex0500-0041,mex0500-0042,mex0500-0043,mex0500-0044,mex0500-0045,mex0500-0046,mex0500-0047,mex0500-0048,mex0500-0049,mex0500-0050,mex0500-0051,mex0500-0052,mex0500-0053,mex0500-0054,mex0500-0055,mex0500-0056,mex0500-0057,mex0500-0058,mex0500-0059,mex0500-0060,mex0500-0061,mex0500-0062,mex0500-0063,mex0500-0064,mex0500-0065,mex0500-0066,mex0500-0067,mex0500-0068,mex0500-0069,mex0500-0070,mex0500-0071,mex0500-0072,mex0500-0073,mex0500-0074,mex0500-0075,mex0500-0076,mex0500-0077,mex0500-0078,mex0500-0079,mex0500-0080,mex0500-0081,mex0500-0082,mex0500-0083,mex0500-0084,mex0500-0085,mex0500-0086,mex0500-0087,mex0500-0088,mex0500-0089,mex0500-0090,mex0500-0091,mex0500-0092,mex0500-0093,mex0500-0094
0,1986-04-21 17:30:29+00:00,,,,,,,,,369.60789145703023,331.8505796940058,281.71286327534676,248.63300166331817,211.81367640800647,186.58411986364013,169.5194794560931,145.62888710745392,126.98726072805066,126.31117541200194,125.36379140757359,124.59621104361358,115.65543420246593,109.15678849724014,104.67737528689989,88.38148544605973,87.20289409423187,89.60837787103806,81.83608244128003,75.47090397764376,70.73911606310804,68.99946653392587,66.10651058106019,60.06532587978654,55.27063448828481,49.94133583498366,52.51175821794109,52.13576194691824,57.21883952416913,57.826116568741,62.64346076723726,65.67343999122389,74.1567788192634,78.78327427303682,83.7302902019741,86.33022510696716,85.75860826741359,92.56302537911105,95.81572820671948,93.47899019056051,101.98227383217643,117.36900753178996,124.41149081507962,122.27492454229548,117.87479739892738,118.66851784423318,112.27726049143901,114.62406658158505,113.42767961783512,107.04458414019558,107.1428481723949,108.06580694379623,114.97906441244602,120.82704162157215,126.72815610290299,132.17250283054108,139.3621812154525,144.69606144340264,152.16531184687403,156.11960166072618,157.01460182456947,161.64666436774826,161.12348132991383,161.51058727719595,156.24083587719463,158.3899250059802,158.81736565479017,168.49496448924023,185.15822873952936,186.10560042879638,191.8155609966954,200.65754352834284,194.7292023133307,185.07103572846324,183.9968036822249,183.08956473648988,173.08433883066755,173.68840601461278,188.63164726053122,181.10014079339877,153.52434249135206,129.2207482073507,94.04983436388163,42.08502850653466,,,
1,1986-05-07 17:30:05+00:00,,,,,,,,,350.62128426953836,312.0112647798426,265.6806892537308,231.93529293302004,196.05296604560237,163.6100664174689,146.27799196621754,130.54000167907947,111.10013529071617,110.46052722017996,110.28599549158832,108.55200445517478,101.3315453059707,95.46179146243193,90.48244273858903,74.0536298340594,66.39303192169687,69.53186868371509,68.91314221006776,61.07878870669059,54.62785286447933,55.27819420270066,49.29550751375341,47.50632479423961,45.22555189521108,42.1973185057943,34.78776837713896,34.986308988464465,40.82565836323012,45.11481124597415,48.462774662611174,54.28052796930874,57.73300200017926,64.12239779822522,61.04564805625885,70.81383150722853,71.10305137413064,69.22856562771477,72.82924916955986,82.94572674731342,87.87898975680862,98.94576207187322,109.42000246266133,105.2699610258586,102.97373350443115,101.27896470547427,99.6842777687269,95.06450587471002,93.00802802888221,93.28734954870865,94.88848114506754,99.4663016839775,103.79929835820946,111.19653794598555,109.72636741669302,123.71595041840276,132.73424344717307,133.57647367751255,136.7763379094442,148.85140988027874,146.5842949625023,151.09330083751865,154.25665540494916,151.98156156683189,146.4738359989709,151.58166749660313,151.89041612642856,152.1500997289766,163.61453168250532,175.89220601548436,180.87467870348527,189.56459353871304,180.73889971006892,175.36350739030593,172.3755674721747,165.99744910166825,161.4029610104379,162.05131363371063,169.67736884774772,162.58545825662753,139.78766009303658,109.25729288139173,72.3898248594268,22.096522437547733,,,
2,1993-02-03 17:27:03+00:00,,,,,,,,,,,,,,,,,,266.3369947801672,,,,,,,,,,202.38101603934143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.54318859524193,189.53488650949976,,,213.71374028626752,213.1949493272736,213.45662297206476,218.57667350247314,213.65830050046108,210.76453340049378,,,,,,,,,,,,
3,1993-03-07 17:27:44+00:00,,,,,,,,,,,,,,,,,242.94248675161938,230.83448334359903,220.6652121807602,214.624072394686,203.14475984925585,191.40260649328565,179.5811173742274,180.83496913439237,178.81324687806165,169.03492912698886,163.43734162008374,162.82129930855834,156.06880586348194,146.56143023262715,138.3461110595902,136.9178419610501,132.75955717811888,133.3180748762839,131.6395727218224,127.33925210156802,124.08663819330421,128.93817981816932,132.78118130466225,131.80533146478558,134.95490385454508,137.21100015424844,135.62797611852073,135.35009255649555,136.18507201595702,137.51613441056503,140.99157816824788,142.896889750272,151.82832989057744,156.37220588815143,161.73357255019187,157.68288649670444,155.20035445613985,142.06677300239022,138.44367808222296,133.70554829489885,132.54476230401013,129.78642354263656,132.8033107895813,133.9528927542538,133.21283194987598,130.562680095365,133.59472461141627,132.4923746983685,136.91924742719914,131.07657484023906,133.51039562886353,135.04138987485908,138.41703398305265,144.30278890109747,150.15018843354233,145.67269651151094,138.0970808447915,136.42317960885208,136.76520737254566,144.4958049318604,150.51797564722494,156.4328975970579,163.27686098765804,165.51227831992162,154.53544109635055,158.36703835765508,154.1895367928462,151.20928675221094,154.83829341789234,156.63319207807046,151.24080419943493,140.05655985885744,122.17671556371178,109.73413920763147,80.7421492973237,49.82451985839481,10.727549233747506,,
4,1993-04-08 17:27:52+00:00,388.0015156981375,385.2894300954424,,,,,,,,,,,,,,,254.21011914790375,240.5888596853273,233.12495679297072,223.45065456211285,215.0632597531083,209.08674214134282,196.49143992007765,190.09649246319253,189.74023982022567,183.28838783387675,182.4775991547985,177.78948903802998,175.94677202225512,163.5087138132039,160.69207832808127,161.68074290634286,153.9068942904508,148.06114882106874,141.35489992342514,140.44291063320577,142.66135426947562,141.44757796138896,148.12983602474804,153.4283250421795,148.22424288705014,148.94410344259234,152.50516126444694,151.58924992909948,146.87413121929853,148.09101439745513,152.81103028238687,160.56449187820664,167.41493999821893,176.92606359704558,180.01663491417736,174.99772151316165,170.1205403478442,163.22716822561495,156.58622954857765,151.22029672364602,148.67504087568705,142.3868026551986,145.9145951975202,141.1282480217867,139.77726589381848,145.82346332818958,150.79472855995732,157.649591704574,158.8129616827091,157.9966423137774,163.6864681991687,159.32853965317554,167.90185177554253,166.6515211006609,169.61516484451346,163.2078173001143,158.76814243283206,160.6871012228354,151.39520386482423,157.77150384929405,165.80727999462755,172.44452936056575,184.68636170753615,184.42244779018165,184.10959030490648,184.7499766059301,190.67044368901074,191.56199659916666,178.5348953110327,167.71034051743038,156.54460434771067,152.51445253780355,145.6162435465891,133.3085311621407,111.54630857969049,88.0001867627951,42.84701474353116,,
5,1993-08-30 17:27:34+00:00,,,,,,,,,,,,,,,,,262.1302219946254,253.31414078298045,244.9915739678244,233.48427786914306,225.16864704056186,222.1620381042135,214.55017703560281,205.90262922148526,201.5803581124761,198.6615179589572,192.27208928014653,190.13050599079708,186.37200070201365,179.70720532928752,173.6843288589312,170.78383752855842,163.1291706221698,168.01157360077582,165.46118671337825,164.63337455123917,162.03300064263573,163.2267396506847,164.36255052767,161.72321154818394,159.86075911611226,162.80228920420925,167.51619059076626,167.44651044671423,167.3870065034065,171.58059626455776,175.65162436910555,181.79523622294917,189.23957662056517,200.01858187534384,197.3829964811007,190.7749704372595,187.5522335757128,183.13142167707923,177.98235899214455,174.22444182316363,167.69568023207623,163.6498792788342,164.91928459975955,162.9558151513265,162.9511792508479,166.14984322638918,166.00607689053672,170.6730359260526,170.96986443351904,176.39550381681158,178.13272383529628,177.55108096034078,158.82725426461946,171.89996240446501,172.6672912415131,170.07089189543083,174.42312929880805,169.72507299861797,170.74106399974417,176.61571326346552,183.97640924099377,195.15961810877047,191.62410410936457,203.1334677647773,205.80666636099826,200.99012623216723,201.8760835922276,200.56590226499583,190.04936606884723,176.7273453547741,182.4229440306797,178.70646542855286,169.85493520847245,166.6555139522782,148.1619903702839,99.65387313745882,56.31420074347611,,
6,1993-10-01 17:27:52+00:00,,,,,,,,,,,,,,,,,260.06210457825875,246.42384525206884,234.3436678791484,236.66955797553598,228.36182048738067,230.42063708604022,211.61347037725852,201.76606223240788,197.34644199160792,223.52484038391995,,,184.65525423508143,170.94471755705365,177.5532655161296,174.48949901458076,172.32667491221576,,,,166.0622462925534,190.31289972257346,,,195.00953728236294,173.8386612686222,165.92798711306162,167.02547439550685,169.77159766990815,174.56748225244843,173.93062895264725,184.1553860316539,192.64414317033027,196.74120625035428,195.9719535011103,197.97283354939725,191.5235267391738,193.22564241261722,188.47035804257416,174.90385578711374,167.255941349328,166.9039515080441,162.8314283161643,163.88135408877054,163.8288466708908,168.3395585805641,174.64406945565187,168.14834700037008,171.34634996772957,172.28641330880734,171.75025885297072,177.19290775496194,181.88529782142206,183.5076253364023,181.4304023166587,177.2781152468536,174.28934797305755,174.03551005328737,173.93756710826472,176.10926911159513,181.95553361156408,189.49664587645947,196.7756502841824,203.27644733324001,206.8550325692351,206.38737655371435,207.55811396164665,201.4133114730825,190.7016815011803,179.29420871910472,182.68528475890707,181.1641776387983,173.8634261748577,164.8341493090272,139.50355921587857,101.09775429834974,58.26596015440187,,
7,1993-10-17 17:27:46+00:00,,,,,,,,,360.0199174745365,289.8889382758147,278.2398623000988,248.503908034407,212.64368741713994,204.6177044690229,169.60213105946167,177.2677192117269,,,,,,,,156.46161614375592,169.49212357072793,156.75395996612832,159.17920497481984,150.10243182626232,149.13530230802243,150.82778696255104,147.44703815087013,136.4864404963471,,134.41067555115922,123.75499992686869,,123.70745480280095,,131.84241262751073,130.2723537980798,132.697539051116,,136.51378312131504,134.34158576675517,139.06199972628312,139.26483632481947,137.85490259658536,138.66768780883126,144.2788534921472,151.63066204153364,156.0665197111748,158.6927769314179,,,137.4668712807769,,137.6858876282448,,128.351601787447,124.2362389380956,128.1538401402472,139.09993508815057,,135.1517094912056,139.85673271873495,145.28084574427504,139.72518428346615,145.78293144107454,152.44216272482274,148.19126490464006,151.20690465545533,144.95102683433953,139.8418910767382,132.07870142929167,137.73756137013692,144.41550695917783,148.555621807537,157.43794576188887,157.50564851128303,164.74916075750883,168.2818053887708,176.7317332638815,174.72680400091076,166.1418104741859,157.47335128317346,157.35775738827064,143.96007217510737,,136.17143445366128,,,,,,
8,1993-11-02 17:27:17+00:00,,,,,,,,,,,364.4448539563916,340.99956923989305,315.6043924611753,298.55886951090963,282.57112305788394,267.7591538118611,247.72210245554086,239.34312449576683,233.55011914596233,221.9378716646823,217.3572583067285,211.52894051385692,201.42207725470493,193.3409771355686,189.38185028534238,184.34645993308686,180.0403023173717,172.08543133315553,165.8916700213003,165.35752157054355,161.3381674022154,160.27901138788621,155.51597731092323,153.7321010083574,153.47948861515232,151.80297166680555,152.94972813261285,,149.9872256886068,146.78922110989544,153.59648114213536,151.71016119960115,153.04266439617606,154.90087328563513,155.88495965772825,156.7946630827268,161.47142134105584,171.96475280063095,177.86023005892966,181.2196818578683,185.74652789376177,183.05111972270225,176.90682819231534,170.28847500028127,168.29263018996565,159.38453783386797,157.32629306855523,154.67960096872378,149.9768592293124,152.161760069299,153.45044930926474,156.86429588150176,158.88763178187696,161.54225914576355,163.5572927638857,163.88624084432263,163.9817216049708,167.2198357025698,170.83320250824252,170.14975770252624,170.93090648566556,168.23706104762888,162.34307053993913,163.4124625708918,164.05440188621077,170.26682502914662,172.87792874462082,183.42883432658874,185.75322449869265,188.1391966129346,192.95493605342176,194.20626394738412,190.8514541584761,189.05438042262037,183.38422018201732,175.42602192582325,172.60899210004283,168.91098534729826,161.92858200608134,146.3866985604212,115.50744223320171,81.07622401509724,32.10698522454768,,
9,1994-01-21 17:26:29+00:00,,,,,,,,,,,401.3464333433396,380.10983203288527,363.59562710011926,338.6630930518211,314.3801995797146,284.9194591029169,269.90657902741935,268.50858126720493,264.90617840802656,253.02297334212875,248.43455028187807,238.0606910733419,231.47590583588146,227.49320455638386,225.50659390552687,216.4302950825408,211.85734236721078,211.84989554573542,200.24783437562678,199.8595194981678,193.26478006495438,204.9605550445736,196.26721282601358,188.6515577445172,191.50108997524066,193.69779442387042,191.97773604919968,190.82097506864642,192.93223762764381,190.46058026334632,192.29990133943463,197.47490114533906,193.1308390960529,191.82890497613698,194.32413988282204,196.78401085639945,203.89260947982206,209.32795118674483,216.22497097720355,220.07648214016598,226.3793343180845,220.1735670880746,217.67052178136817,211.85893346511568,207.64111782787074,202.9459032173705,197.69579530918324,193.6592632470091,195.13899465965386,193.65130730024399,192.2705985102106,196.25701264515237,200.73413171891087,205.24261539026446,207.5218328218893,211.38571304765154,213.7034864801458,216.15957972298878,215.70004340955927,217.15429438623343,213.5986880228271,206.28585064701582,202.60773586708666,196.70505039727576,201.24407490468488,207.97101739936443,217.96798070873254,220.35419401612,223.61714940441445,229.71877345729462,227.70940364324423,223.3843127786885,221.76902353931396,224.78509524943058,227.4686313544064,232.64123616109117,238.14085339045909,233.3703671376769,218.4806583149158,204.8453210587117,185.56471806061998,139.4028732057635,99.69175787294527,54.62978764610672,
