,dates,usa_CA_0304-0000,usa_CA_0304-0001,usa_CA_0304-0002,usa_CA_0304-0003,usa_CA_0304-0004,usa_CA_0304-0005,usa_CA_0304-0006,usa_CA_0304-0007,usa_CA_0304-0008,usa_CA_0304-0009,usa_CA_0304-0010,usa_CA_0304-0011,usa_CA_0304-0012,usa_CA_0304-0013,usa_CA_0304-0014,usa_CA_0304-0015,usa_CA_0304-0016,usa_CA_0304-0017,usa_CA_0304-0018,usa_CA_0304-0019,usa_CA_0304-0020,usa_CA_0304-0021,usa_CA_0304-0022,usa_CA_0304-0023,usa_CA_0304-0024,usa_CA_0304-0025,usa_CA_0304-0026,usa_CA_0304-0027,usa_CA_0304-0028,usa_CA_0304-0029,usa_CA_0304-0030,usa_CA_0304-0031,usa_CA_0304-0032,usa_CA_0304-0033,usa_CA_0304-0034,usa_CA_0304-0035,usa_CA_0304-0036,usa_CA_0304-0037,usa_CA_0304-0038,usa_CA_0304-0039,usa_CA_0304-0040,usa_CA_0304-0041,usa_CA_0304-0042,usa_CA_0304-0043,usa_CA_0304-0044,usa_CA_0304-0045,usa_CA_0304-0046,usa_CA_0304-0047,usa_CA_0304-0048,usa_CA_0304-0049,usa_CA_0304-0050,usa_CA_0304-0051,usa_CA_0304-0052,usa_CA_0304-0053,usa_CA_0304-0054,usa_CA_0304-0055,usa_CA_0304-0056,usa_CA_0304-0057,usa_CA_0304-0058,usa_CA_0304-0059,usa_CA_0304-0060,usa_CA_0304-0061,usa_CA_0304-0062,usa_CA_0304-0063,usa_CA_0304-0064,usa_CA_0304-0065,usa_CA_0304-0066,usa_CA_0304-0067,usa_CA_0304-0068,usa_CA_0304-0069,usa_CA_0304-0070,usa_CA_0304-0071,usa_CA_0304-0072,usa_CA_0304-0073,usa_CA_0304-0074,usa_CA_0304-0075,usa_CA_0304-0076,usa_CA_0304-0077,usa_CA_0304-0078,usa_CA_0304-0079,usa_CA_0304-0080,usa_CA_0304-0081,usa_CA_0304-0082,usa_CA_0304-0083,usa_CA_0304-0084,usa_CA_0304-0085,usa_CA_0304-0086,usa_CA_0304-0087,usa_CA_0304-0088,usa_CA_0304-0089,usa_CA_0304-0090,usa_CA_0304-0091,usa_CA_0304-0092,usa_CA_0304-0093,usa_CA_0304-0094,usa_CA_0304-0095,usa_CA_0304-0096,usa_CA_0304-0097,usa_CA_0304-0098,usa_CA_0304-0099,usa_CA_0304-0100,usa_CA_0304-0101,usa_CA_0304-0102,usa_CA_0304-0103,usa_CA_0304-0104,usa_CA_0304-0105,usa_CA_0304-0106,usa_CA_0304-0107,usa_CA_0304-0108,usa_CA_0304-0109,usa_CA_0304-0110,usa_CA_0304-0111
0,1984-04-14 18:24:25+00:00,229.95547488300383,224.58379002266986,229.47826628512783,229.24872876869355,223.13165221545162,222.78272835063837,230.12641379447197,212.1977827885356,190.10713520192925,206.81512730124186,204.40545484613958,210.17845429295795,212.96220971571907,204.67731692675503,204.01101089785388,206.251800264757,196.23216536375017,197.10008283805325,204.4139873369011,209.0678543528536,210.89880419412972,206.4487880522025,209.5504697862148,211.0936822945648,205.84370966652494,198.82314697675585,196.2303577181815,197.12935870109857,198.33625078824358,196.17724483061315,196.14523086257088,209.08726942576848,208.2231986225801,203.2191718947859,203.13081101231765,206.96196211584638,205.58836758729745,208.30543685450178,209.2480330946001,203.07766478264932,197.51070038518662,204.53495449042373,204.06346392150618,203.59360648668024,205.22878550240455,198.16417825321935,186.83596442106256,182.99429545839,182.8178148920465,185.415016014086,,,,183.6408396908845,189.71558606995023,192.82370735827425,197.90542228771557,204.28952220478385,198.10181106385545,185.16305517589308,189.99525785224085,187.11909820139513,190.996900484889,193.72190814696052,186.4906973251134,183.43500361251262,176.55612431527936,179.10482474045375,190.6441900586775,195.6915545582911,196.08475015490404,191.8503888407157,184.02487725456473,,173.1044826527906,173.31588004308668,,,190.22780113302085,186.38997137159853,177.32820872099174,169.90521745084703,167.89284063058886,,,177.83028366575525,179.479559947398,175.12100033333775,173.0840728420992,181.52904636530022,193.42611883723833,193.8830697807743,206.7325655678327,221.35157392292632,209.5628573889846,188.76442005859755,178.8724896127469,176.01126108763702,183.3777627325702,184.34184754484255,190.91672811551425,198.4653333048146,198.2441695403395,190.92619094718887,,,194.46713642754037,195.5827701844877,,,191.82327087838553,191.57316095991462
1,1984-05-16 18:24:53+00:00,232.51758885268754,227.60549142774912,227.49342547408895,221.89996656543093,225.37017985713095,228.30463745697918,231.91723802880915,223.1930299746591,203.0642442986675,206.19778113585335,204.21702044464126,214.0017046508181,213.61377135337713,211.0201540196492,215.07020120061816,212.26439108878628,206.68301939899402,206.1350443731383,209.51511391553896,220.39100019788987,218.2044950367311,211.85510788882235,211.3931498445695,202.3876191789683,200.99641479163927,205.091234422462,197.97590819628644,196.9767633484931,204.73863996398214,203.51724350130348,212.90140169775447,206.66354108853338,211.81746286153887,198.99429085005872,204.70541205127157,214.69380445118782,211.63305672480988,213.8839258895169,207.54136411347335,208.2128001423498,206.90804351576432,204.17884346630538,202.31569055264066,201.27992643707645,209.92094259549063,212.40773223036862,198.9915010032779,186.5816274633233,189.98066395369958,197.41186988895117,208.12679999062777,213.70449741948806,211.15077260208153,203.4797769830952,206.36554915093993,188.63979153056704,198.3783889730678,207.44011799581708,203.5188134484195,190.68439355408222,197.2168570770709,204.2839990043909,203.85349735043587,194.47016344821128,193.94845125941762,190.59855245995192,196.8981955059675,198.66612324692312,200.9272237614514,198.0293381251709,204.1672012320832,208.80296822982316,203.9441177086064,200.62998451748234,177.982996959122,175.34383042625882,208.3241835303445,214.3326150743618,204.68394936259602,193.01658533326582,182.18207446034037,172.0012104818489,159.0422263185077,187.62404908679838,198.9098081342207,186.0952868063019,194.42218445467392,192.90414427981008,173.34497871376283,178.08762939735377,194.03689352292884,209.7350952898098,217.18392437323962,235.1587788909554,223.2958871569453,196.13532693509822,194.8048935804645,193.58726322954442,182.1156331941204,193.75847293513823,202.92851060864922,205.36005772508267,202.30678973050487,210.89555890670985,214.67598433732942,223.40566997607425,205.26914740345106,208.95561960846518,219.39715354778022,215.90567851697514,208.16156441351217,206.72887920053253
2,1984-06-17 18:25:35+00:00,217.82151264606915,208.62355899317265,198.53474015408227,202.0029258204163,213.15125471832144,220.53137965915636,217.0609467612826,216.5960188283607,213.5544957063743,199.33207516582405,200.6438461785587,202.8347184098448,201.18862999025583,197.2072405999636,192.40805027608218,196.32937754404682,198.05604528104425,202.7673544406727,213.67311714730056,216.6780814862633,214.0864602655392,201.85835430107124,193.89311843484467,193.2414592307731,193.36622822845425,190.00353267846032,195.65123868635487,191.62566150187843,192.34697656667208,207.1842666584581,206.7699072534947,201.2343476916153,205.82170400783716,198.5331552726141,196.96882681644004,199.5708081831597,197.5741112486684,201.5052255492379,201.17526278745694,197.5388256100925,198.79496680739518,202.70121623660725,202.13130878802673,198.66359576954875,199.7700803335019,202.22802940846742,206.17329776955108,200.3362604766151,189.27881375888953,196.72694923709022,220.3924091195913,201.77212838773153,176.6833984037559,174.00385147722147,190.22961450737324,197.8426468707966,204.47286086117623,199.55416457726352,201.4114604134378,199.8387911881092,188.38208794941008,191.8655956395654,198.24370754014743,183.71452348874064,180.3658766177091,193.13922731280812,201.23154917781036,195.30657436848708,198.1742049292683,195.50392552483632,187.4826006632204,198.96890459099154,194.98835844596354,179.5868338013577,181.11517465008842,191.50702523436485,208.99793366517304,216.2185082273477,200.0074450448174,171.32034059739212,162.10124113150007,170.4832496320412,171.53959110880277,180.79541456916647,202.7227828196445,206.11652744736068,189.28607523593692,174.99951641044856,194.3011605795592,212.21883223736924,206.5390910904365,202.48477369715778,215.9057594268919,225.25355815853368,233.34887348210043,217.1888592756582,199.30818326126598,188.12790512022104,195.57088848451897,185.2401811800712,187.5869591103891,196.26846714821005,218.62452416530203,227.42775030882774,218.69612500373896,225.46554728216876,223.91144233846512,202.93257488626367,204.2857331571682,205.22557679801568,223.45076654580504,223.91461211534445
3,1984-07-03 18:25:46+00:00,224.99800047359867,202.3041982732413,199.23380871626992,204.93927045088955,211.56649053903965,217.4740620124079,218.71826052500097,214.90663043772747,207.99575907429045,199.90093169162807,200.27683403465818,198.57123115693656,193.3824162254989,190.38534646795412,182.43113430322342,185.31509210041517,193.87328821531443,208.0646654163821,211.37216730541138,211.77457339495064,203.0581395489355,197.3824164493164,197.87346701103252,197.39137606516937,191.42623927828774,189.5776641640372,194.00237369248566,195.45823526852342,189.04324502817008,196.77724015221594,200.21474916344025,196.81574206558395,193.7342302865955,195.49102723692934,196.2610513746198,201.32258414238373,199.49018956014567,197.5875381863902,193.29430267000163,195.01698929713683,194.7831594485275,197.6123477955092,200.96196325319409,202.02276612034467,193.4959211551348,198.50805231704146,200.09499026757982,195.37164298396456,199.72218924401994,218.37073657783196,188.62823356080884,178.8635559610526,177.6914986005084,187.94888057953767,191.15783102357273,196.73986327963877,208.41087480758648,209.2387424434134,195.24443288836738,202.73536465906824,212.87853527933896,190.4118191353487,173.983080358844,176.16152501330322,181.89079186332242,198.96029472392485,205.8386209094062,206.63465343331308,196.47207057867087,196.80723455340603,197.31084573329093,194.5266675255511,183.4589492019433,188.308651359672,167.37515294616162,184.4058203009768,204.06826601514274,191.7986119488184,184.5417384577695,178.16747598879755,166.65875548257162,160.02942383512874,160.96642339242408,168.5714639088897,180.80357452867958,179.95418339799392,176.8843655419664,177.6952306158085,195.91900259109045,204.4204443595528,200.25037804057013,206.81761647790546,218.89382393485988,224.51752701880793,215.77083535880837,213.40053449278923,203.06155845369085,199.27626634885044,193.0582659753237,185.96403656281217,187.77117932211584,198.60291193983653,209.51902485710013,213.36022682099664,224.2694949954759,219.1293750007362,208.44574501311718,209.10744124015173,210.33704469968524,215.88601000264305,213.67869740971292,211.48490208531945
4,1984-07-19 18:26:06+00:00,219.82400061850677,210.56324366402845,205.85184825541276,205.2742931572677,202.1471837136416,216.0122055542187,218.27558018818831,225.2033581294547,225.41398313901664,208.20146025932257,210.22424895005662,199.0997163228273,185.33219400984115,178.36448845396563,180.0088107904603,181.6544342479603,197.59558511514763,202.79271592374704,210.77558349713797,198.29056953616492,189.8487417868028,193.26549834505641,192.11868473037418,195.02069952347387,193.3887609758292,191.144172256411,193.76896652578665,190.6658016379518,195.03079379862788,196.31156847161014,195.47407558488362,195.36061620530998,195.46492541946174,197.56564983998283,202.35026447060037,204.13970515853663,198.98682524246658,201.2491127802279,199.41316439388137,188.5045592419486,189.02993560561725,196.74229230405842,195.98878390495105,184.4436366577539,183.00792693163532,193.41216689878576,193.3203421784085,206.88867600566385,208.92565460970332,200.04511373725202,185.3324387225519,177.33452300188412,166.22255601663986,183.13821314781973,186.95890329965226,182.22559083520738,193.2604851840123,208.65682961157364,200.77251798615765,199.41616444417218,176.09932054984688,169.24941257675903,171.79430197500847,176.8708301799341,186.7891194341983,188.15525393101709,188.09726486343524,188.69412690420506,186.10272034490757,197.71506463241957,190.81458800432316,182.43351775571114,186.36201824828058,194.24982158281583,192.9975046594032,189.16259889004533,196.51222366549808,198.17049894320337,180.44866139033303,177.04403718679526,174.21027878624247,168.09777554109093,166.4734723302687,172.59614160140572,178.01310430270274,179.64731389058937,184.65668372374347,180.46792884000388,175.7996999179292,182.24835742013602,198.02100557118726,194.92408259116783,202.62728955340015,212.85815107477274,219.94536197686344,203.85786582962913,187.81601823861905,180.09802050629264,177.73224863545676,173.39919058135982,182.93581596992692,192.6293557640934,196.92074828515462,209.4335356273966,220.76756310100217,215.9364815164759,211.88525430949446,213.92653995053908,213.35543348750016,190.6172116041127,203.55666946903509,195.5239421082861
5,1984-09-21 18:27:21+00:00,225.37518885512617,223.66485302031015,228.72673024950032,233.483846304288,232.34063597671462,231.8661203562367,235.36480973979903,223.12660150923938,222.7694392086694,209.25381458828133,215.03784536402713,210.8874288951659,198.3162191308111,189.93730251875502,187.19339242358296,196.02825849694557,203.1737904823756,206.64004476405373,208.7943994797772,210.15715462702602,210.03694995952432,215.97640710836498,213.07680144393464,198.4526605775124,195.39975397375503,192.27495956478694,195.95720586854313,198.4590755493808,193.83038062877097,194.40496259543116,204.29246918513877,199.1991701198513,197.37609670784528,203.04574496072323,207.8616510740126,214.86878463962148,213.64514047610797,205.23539157125802,201.54885405525812,198.4847071793444,200.91784846814141,199.8159439227055,198.10437038541477,206.80986695544843,205.5661674067618,195.73967420680992,194.90598514355398,194.76018784719426,206.80665794448947,208.67137844069737,198.23151584694622,192.0399434002461,188.82146174437995,190.06038139816505,191.99510670486865,213.32834864110214,223.57971901575687,225.59074968477205,215.21177903176743,204.59816024133949,190.86257626775873,177.65249802904503,177.74107285116233,197.85467478086798,202.47324822415703,200.34291886393856,197.67901567084405,201.40928188823258,202.08350070997443,201.94416532849274,206.92314156598977,205.9463197926476,212.14896701703714,205.5749878215767,199.39683612937557,205.87404911838425,203.28532171805867,203.5986059927159,197.5642750163613,198.78603684245874,188.17112251277118,183.67707088366183,170.6370427042658,180.97077077856034,204.2648945466737,208.24537918273847,209.40479627415533,202.35012023257906,202.5691044628887,206.5372363713109,204.32651102646486,213.34739203565005,219.41108546841855,224.55646566933135,214.27859005482142,199.64856710814567,191.04448203705553,175.73886241222434,175.4805173790819,185.07219577527616,197.5234075832291,201.391215591987,205.26004398821843,203.4075938822222,227.344399929347,234.02598723652872,234.4804711190919,219.4430195137544,214.87324856395176,212.9848899493836,213.01464928815014,219.24098904764818
6,1984-10-23 18:27:16+00:00,236.81970341709064,234.07880124002136,233.33602301453644,241.6810838057559,230.7095292000512,229.58448432091063,230.03706169212202,220.33753439784462,212.13873589487395,220.68267826977882,212.20047690426415,202.9525021953106,209.97431348762493,216.45071075380554,207.35586857753574,206.40789621800747,212.67757972986752,210.02111900419368,211.74788519074278,218.71057225757733,226.19987113002307,211.7926004264351,210.57968370526999,207.43936676296948,199.12925621856726,197.56461359725728,195.91271890631862,202.05963980742843,209.00037480158198,198.6279271783373,191.30587282375083,198.3414247184075,204.5837928087792,204.79844743251323,203.3605062190569,210.92198337196692,207.74222809928636,204.0635275566122,209.09292105052523,201.83193963318857,197.8464514161367,200.30193654698718,206.54092372388908,204.63055231180672,207.77116833427647,202.74461806470873,192.0614464594384,188.88950636699684,201.271067287823,206.3005366519036,203.5418712996495,197.0789290390863,194.0358624175324,188.24685140391176,191.90207473854036,205.58652607152092,202.97554104650538,213.85921861482694,211.58869836927536,202.57298049811516,191.78503387295342,186.02004934895996,187.5689619933059,183.7913147277697,187.35286009397828,194.7780813837001,194.78555524697686,194.089264200301,200.740450656129,202.4973480066683,200.8280243630966,195.90796757509264,194.6848834088055,193.66786536965566,197.87271759233505,194.38967167008065,187.72166389010312,190.7560038814291,195.7542590901557,190.3991381744964,177.4544109055933,177.78948514143497,185.10142902323722,192.1801648371563,205.9912728928229,199.98129949537156,196.36862884811086,203.3313855989145,197.81306266348128,199.49345679736268,212.708098491701,220.14591532384915,219.00803712562464,220.6035417669213,213.84934778622159,191.91923624370622,,169.91986920404824,194.77452759666505,200.43157391764942,195.0750773961216,189.9383210537739,192.11508448752227,209.29446935468434,219.36347503535427,208.7255667512267,,215.0465338430751,221.7602092686867,222.00574264356118,232.21280213084708,237.76006240608748
7,1985-02-28 18:27:41+00:00,237.12323055975364,233.80537049782367,229.12636258179296,225.70134964757554,229.1247993026252,221.85219094171637,218.35219617211132,218.61228503770252,214.78484513952927,210.1369450831138,206.44916862874052,204.0582719226279,201.31723716313738,200.5854228489494,200.61097670959873,197.77923073342305,195.94104301662074,192.0704439875084,192.84579069653668,189.11035240315152,204.29062862860147,210.19408088231853,213.97031062950947,212.2586672175238,206.34532692538568,197.00202181432812,185.18507813479735,188.09345896290006,195.85934396700438,204.26680103211447,211.6062058827936,209.34960462345785,200.1705071021428,210.60003545151548,194.15958699666513,196.09352768462907,197.71306036236967,196.08356688173654,199.43546477086804,198.98859043645558,,204.94976432562692,209.04166075860752,200.88024099859112,200.03789862085065,198.6501260423174,194.87912821677634,196.9618191259116,200.4635285964391,201.60809571758298,192.58497257192025,184.0773864132386,188.3616556560211,202.40743742849187,207.54108871764006,204.31599830896724,208.27757815189776,213.89129897095825,206.75494593377968,206.2721084975482,194.07194662668368,187.01234315711244,185.40246376695907,182.08392880206563,185.50568077067587,195.91291512325813,195.43758373453252,193.32380195898875,197.73839056652537,198.46585791559775,197.78762786425057,189.00744916037996,189.23505910379407,178.34626998748453,181.65307296285178,188.5916080433869,200.70336604258006,196.8294572802747,188.9819974705962,192.70293555986632,183.87453155592144,173.23424221599035,174.3239652895388,183.6270777362226,187.5357799475866,183.16212972993785,192.20853356574838,189.21935338049764,197.10260459906442,189.66026332390427,190.602189685997,194.3388506353574,204.84914872658587,224.95908701500306,,,194.05163587117326,165.44600813757657,178.89781819856248,196.10219504746607,196.07734059228758,202.3397548058881,212.8216766016687,222.04044928646837,205.25487657279464,214.01175100663235,237.63423065381832,228.50657419535486,210.6235559936004,197.19531235935958,211.5466484006266,216.19086795950773
8,1985-04-17 18:27:31+00:00,223.55370196410885,226.45640797938904,233.83285774321752,237.12282163184904,244.60291519452934,231.70223314230603,213.4492795403686,213.50127474246173,218.71651363312057,220.78710113219842,216.98270605862825,211.15087728069366,204.87563955890738,196.948597896276,198.03337553852197,197.47630250852924,199.34793190243033,207.45961940593133,209.06721194372986,191.96770274358067,196.30985732891995,198.04059753614686,193.7327837496127,200.1112879049102,196.2376290374981,192.38354789674375,197.9684406749563,206.01895602441138,195.86390906900294,191.42551988012661,197.4901826504423,206.76261723967286,204.73950950755864,211.73152787284758,211.15528663827823,205.47837242511434,201.65238523457765,203.06726469533592,204.3817666500222,197.16615997223172,192.32141482735096,202.98394702861356,211.8622576022587,211.36486830865132,202.09237970296795,196.76337223753447,196.05847600159277,195.08688000033862,193.92100670706444,196.03869289559526,190.0445444721124,188.96412980915463,184.92830760408648,187.6455020151066,200.03521064091538,206.5459383515764,217.90919933835988,211.20596389753553,198.0613424958903,189.69406650456668,184.7801592123959,180.5007587347161,178.68353403331113,183.68375154380232,187.83885552923715,193.85267267570842,189.95511637840926,195.84694043747038,197.87318374869884,202.09208921525507,203.47871898236187,185.59769659342513,183.685322664468,198.40375603893838,200.10371901746515,182.150541493663,188.22089625931326,189.20304972283793,187.50209225949163,187.81601955905333,197.27225494487894,192.54110631082264,182.70467224754063,188.87993505167455,193.49154083887484,189.98786105504868,189.18293250894567,179.32069866015172,173.22938122948403,185.47090695806665,207.64721582822776,215.29868914517303,210.53002560218349,213.8980138854593,203.0667439564268,189.4321189056537,178.95162622676912,179.03633550449834,185.51723406062118,179.97961164252155,180.4390375823071,186.68049275206005,209.3421469687169,217.95583873096388,203.1419228441776,208.8549660784988,,221.0519244454964,232.12003722336567,231.1437480173257,231.85124832321358,228.6768442040995
9,1985-05-03 18:27:24+00:00,227.30065660853052,232.3881961057027,227.91053901178825,226.52489163036125,225.35383485540817,221.91538974087936,213.89935837625467,203.8791506936246,210.47867108948137,212.83892458432456,201.96183043011533,203.3930756739072,192.0109411812365,191.94226568699202,187.70599506267857,187.514707296797,187.0354225405702,197.47315250558785,206.6090874001591,204.52967302666985,188.23390043226357,193.04316119243725,193.69232417186785,189.7817029611196,192.43194895634954,195.77449044872145,187.41584254566848,188.28987922263858,189.87517589455146,194.26271638344798,197.52837318701023,204.1588320688356,198.37283087273497,196.62960524467576,199.32580723395932,198.67664424305028,196.47052951402284,196.03331013781352,193.8351521011217,197.9194043337776,200.4710957297489,198.46720673917977,193.3845057156063,187.4570122995148,186.6950901160686,188.6690600301148,190.76648813431152,184.61647308033852,184.42091568773884,187.97782245816688,185.03997654016692,177.5253690985145,180.25561543949198,182.85737615367296,188.9828318477244,196.38548085681657,204.19666232720093,209.6282564920041,199.7774547818923,184.7302704421767,186.54146504426396,177.9625216908942,180.1465272321261,180.38108924624584,182.97171228304384,178.20860250093367,184.16786192564774,184.26590655286458,194.37288847587232,200.220539636052,197.40683133653533,177.79431556739596,178.4896471959194,192.8645741351248,175.46742997838047,172.00129427084315,182.41979021981658,178.21593415588006,178.60827923516007,190.67347338852014,192.13064828330485,174.62940819084554,177.15961244697155,182.43150997964358,182.82080982864477,173.3210549203482,172.3623018168208,177.70833947131837,183.33458405694125,196.06718008692525,208.72286451898628,209.06186706067683,207.0741059098119,213.4102157321336,204.59145632603088,187.61600330123363,177.13789036215556,174.88291450812125,175.3380029960221,174.22094773755603,182.53677309804885,193.37760179164403,186.60693912236715,199.0014818089619,204.77635860094014,201.81602478197635,,220.35191700504043,227.14323035407838,227.10597021653993,219.29675966779,214.11083430361532
