,dates,chi0492-0000,chi0492-0001,chi0492-0002,chi0492-0003,chi0492-0004,chi0492-0005,chi0492-0006,chi0492-0007,chi0492-0008,chi0492-0009,chi0492-0010,chi0492-0011
0,1985-01-25 14:06:03+00:00,137.56905041471109,130.3205452117221,133.29288613411623,152.2029487486572,158.50573920495142,153.59319119023112,155.798068414645,149.07417097020195,164.50696028101078,172.06228032377177,180.86775053252813,183.94346672627717
1,1986-01-12 14:03:06+00:00,147.70791840506214,144.32879363577953,143.27026958472302,159.26869792702425,153.05434053656023,149.71758753096768,159.03452630028355,151.63705383459327,164.83922418110072,176.969735833102,186.96158186372165,194.3532100104055
2,1986-08-15 14:03:29+00:00,163.8817319749178,152.8237292843876,160.92194850432546,178.8656761377518,184.94046830079932,184.399506412819,,,,184.27000658878043,196.15765899829063,191.63616365858647
3,1986-09-16 14:02:21+00:00,172.9554293303081,154.71490078913254,143.66644481253394,158.32351709845224,159.10639240709804,160.97705051487466,158.0513993549355,138.07960680717113,155.2077512182966,167.70985553630504,169.41987607798652,183.20406868072237
4,1986-09-25 13:55:54+00:00,145.24968344208213,141.07190906530178,145.70937785930715,162.06456368337237,167.1341157768061,162.99903345661036,167.80442117095075,152.58222087565335,174.70384355247083,179.50626419514683,193.06927076487943,196.0416327402795
5,1986-10-18 14:01:19+00:00,150.900655293916,140.0098650330875,147.2254281983851,157.10223455068518,163.20495729321772,163.68064181025017,166.9928891123658,158.05316004529922,177.0345395126001,183.43284685427489,192.3358084016368,194.53351683987069
6,1986-12-21 14:00:49+00:00,147.71729249080394,144.7698802061115,155.9542477492111,156.5543532852611,163.16710963448082,173.1959621208119,172.2981378701378,163.38950977316946,176.79901405253048,182.70464033617768,195.86504764006818,203.75097267007698
7,1998-02-14 14:11:47+00:00,121.2882801496683,121.38426598415099,129.69413036544003,151.34799246095983,155.21680172057287,157.17551685498313,159.3946792838668,158.7372210292782,172.4055426865106,179.28122812162982,179.20158830519694,183.60976573176956
8,1998-08-25 14:14:16+00:00,146.73251447853565,131.6910763599585,140.51238984053685,160.61911787149924,161.77733836142977,162.59100542674113,171.70986934064913,,174.44253945254323,174.61644689194173,,182.85388837753044
9,1998-09-17 14:20:38+00:00,146.3892036835283,143.9133901169722,147.14382289286382,165.03926724417641,170.0438575425007,174.6156964135909,177.40978211043011,171.44379509357344,178.81294298375178,189.79888035250303,193.8646002204412,192.75583608778405
10,1998-11-29 14:14:40+00:00,149.98290041633703,149.5040478285595,155.6158790562975,160.65903763660157,168.46482205363165,171.5398631639405,172.3165468677373,169.82250748689742,187.76542606464136,191.20718929249696,192.3324688387176,199.61333595544804
11,1998-12-31 14:14:46+00:00,148.97818039911343,149.26900817575807,151.22501777400808,169.60803241597284,171.36757595254429,174.63663476261502,173.08441816463497,170.63552337095015,188.41978880319485,200.6979566319833,202.63830267925826,211.56061231052917
12,1999-02-08 14:21:01+00:00,170.24308011698247,165.99252108119865,164.73388615129275,175.05526498570296,177.6486644545305,181.35692886003133,178.6715287283057,177.94251109686644,190.54439006427006,203.52648603122412,208.95374562808794,210.7731185065476
13,1999-03-12 14:20:54+00:00,177.21994937261547,168.91190643791725,176.81531447265525,182.08387958963422,187.23625770066528,190.9724960898081,192.33268084109537,187.9231843591028,206.27359516880065,210.76835063469343,212.31087453657128,215.53979365747585
14,1999-05-24 14:13:53+00:00,173.57412440274564,167.66401912353274,166.1589766844515,174.53774774996677,191.7925611132656,184.34527097138786,,176.0197624882596,,,,198.45939756119762
15,1999-08-11 14:34:44+00:00,159.03338275617816,143.57848698270985,141.68290823052826,158.16832121282457,173.3520635357739,,,,185.7833994851468,185.70167890760828,174.02708450374777,173.30029321728352
16,1999-08-12 14:13:18+00:00,134.10216803503144,138.88365744748629,147.6578423343954,,,,,,,,187.80538695310844,197.97913050459942
17,1999-09-20 14:18:25+00:00,138.48784467682842,131.259990971849,141.10907847379747,154.29864966552117,142.25506336325603,166.35862498183909,167.53223747330583,160.18698825781067,176.95435226219735,183.7655060506941,183.92040191082214,188.52394894025193
18,1999-09-29 14:12:10+00:00,142.92637614254056,148.57056547557505,157.30770361685128,169.8787541423502,150.6789230872087,178.36163296631838,175.84506127242642,167.96435546461404,182.7746996343324,187.29954572635017,194.42289749474585,197.70680784631787
19,1999-10-07 14:28:42+00:00,142.93251116360057,135.2332459859292,134.19674262761947,145.41099776667735,143.70958745997464,149.3249312674372,152.52751347225353,156.93147390925307,175.10663865313836,179.26002961714525,187.54506697367844,185.81485054433813
20,1999-10-23 14:28:31+00:00,154.4414393258044,157.5542665050594,159.92601273099368,167.5101008531973,162.41800514455718,180.44948677510263,181.04315270971364,170.145654857364,189.79267471443004,192.70984378303334,196.45674988350993,194.14463833269818
21,1999-10-30 14:34:44+00:00,173.08798125555725,165.91194986476776,165.93629676062665,170.6787353410263,181.77652585027346,187.96507970609923,193.13700509173287,187.41956804815695,197.61381825013848,198.6165536568783,204.87524731889604,206.11779506245782
22,1999-11-16 14:11:19+00:00,151.24762642690587,139.13306998469477,153.65000180302377,160.31196719107587,171.20373332308338,173.38679899522478,181.0165984458978,174.4694461079849,186.11061518812204,192.2880122301167,196.4934173414625,195.74022408551537
23,1999-11-24 14:28:26+00:00,162.11230484074224,160.2353281176974,168.85882005666213,178.37889732320554,181.10187162672926,178.25797496756334,186.13490670713279,176.01606706333132,187.93573415690665,191.752913676409,,
24,1999-12-09 14:16:58+00:00,168.27603922690787,152.77111554415242,165.04712184732804,170.134368611939,176.16479879073373,177.54892363075973,182.99343263673606,173.53948698500932,187.7189454901682,193.95086816740977,203.21446674267952,197.23133693414476
25,1999-12-10 14:28:36+00:00,161.15054580606738,152.2097776064816,159.74242671231542,165.36235131914918,178.2958340022114,177.7880493544232,179.51830993521074,173.97383479289067,188.44104087798866,196.69988941965778,199.7310557085865,204.70590969751925
26,1999-12-26 14:28:29+00:00,150.107434070191,139.98127891641502,150.48822263776296,163.71301100523962,175.32979548247266,175.46344277634978,177.3816333142934,172.3780319384761,188.12824219438923,193.85632300975624,199.92632300083616,204.38313400340823
27,2000-01-11 14:28:30+00:00,164.7378470023874,156.95127801154675,164.5971376047208,171.8456520037231,183.83202756043204,179.86156972534272,179.22833654130315,178.74005833788,191.92448401848253,196.9484772294126,201.94336795924158,197.61817167967345
28,2000-01-27 14:28:28+00:00,162.66432396564346,155.73632444907471,162.55817727496841,168.82574083633133,178.28359201201852,182.0290548770179,185.06926823098854,178.41294733413588,193.13496604361845,199.2147910423056,202.60503973893444,207.90364738724722
29,2000-02-19 14:34:30+00:00,153.63932409845367,150.69511335517367,161.56817772436494,174.46863720636154,178.66368458620363,177.95900974081198,177.44802963586594,173.7918932002506,189.64633701234408,195.7294199924432,197.9645008263874,202.994040669734
30,2000-03-31 14:28:11+00:00,149.8288370387354,144.63901773088253,154.83788798641916,169.33428116860435,170.0147151294602,174.8192716935073,173.65070726781678,176.9124019136165,186.72218140190938,195.0525053445406,194.63214253303258,203.82134772287915
31,2000-04-16 14:27:57+00:00,159.27476336649465,157.8980067708756,165.34501918496048,175.4645861372836,178.710034445038,180.33455264862448,179.12834217292266,173.1065006625769,187.16608452238708,189.89587223738408,193.4227081598955,200.20995405380623
32,2000-05-09 14:33:58+00:00,173.48754439940174,171.5886365037073,176.73138009888046,178.86855174138296,186.97682645472085,188.59322943111124,193.9159793713367,187.74752020466053,193.11494045544143,,,203.78480616220665
33,2000-07-12 14:33:19+00:00,171.50553480329924,167.02308327941608,,162.59060492399877,170.337212815588,159.32052692072767,,157.10862450225912,,,,179.43573361301273
34,2000-07-28 14:33:02+00:00,166.72520446868523,155.53341750221102,,156.8434967069951,157.82289215987842,160.70585720656695,,164.90333528947158,,,,194.61563920549597
35,2000-08-22 14:26:40+00:00,135.54222019998792,143.54707080712748,138.36691603400328,160.6454269148144,174.12930092741095,173.3237023949522,169.43139993983417,169.060997002212,180.40676292572311,190.15652129597783,191.00615822412843,194.43011306243037
