dates,satname,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034
2006-05-16 22:10:51+00:00,L7,,,,,,,,,,,,,,,,,414.34,405.92,410.27,392.01,397.09,407.47,400.29,379.26,380.83,389.24,367.51,384.08,396.19,380.39,403.15,414.31,406.33,430.64,437.05
2006-06-01 22:10:50+00:00,L7,387.16,391.25,371.00,387.00,395.54,391.56,401.94,403.46,396.18,400.17,397.32,396.63,392.79,391.84,400.90,407.54,411.72,412.61,408.30,400.00,393.30,382.49,388.22,388.95,392.39,388.65,,,,,,,,,135.89
2006-06-25 22:13:31+00:00,L5,464.90,445.32,389.04,402.39,402.36,407.44,412.03,415.29,414.77,412.48,416.33,407.56,398.96,402.27,403.36,409.04,418.05,416.23,410.48,406.23,404.71,404.17,400.83,407.23,404.91,405.58,395.67,396.18,397.82,397.77,436.76,436.88,455.77,445.59,558.04
2006-06-26 22:04:32+00:00,L7,,,,395.79,407.38,404.15,404.30,406.83,,231.94,,,,,,,,,,,,,,405.89,392.50,392.12,,,,,,,,,
2006-07-03 22:10:40+00:00,L7,314.86,339.17,317.21,327.03,328.34,320.67,333.89,330.75,357.76,357.62,361.54,360.03,357.00,355.05,359.83,355.83,363.44,357.08,363.76,,,,,,,,,,,,,,,,
2006-07-12 22:04:25+00:00,L7,,429.82,,,385.28,384.76,386.23,391.88,391.56,398.67,400.47,387.58,379.87,,,,,,,,,,,,,,364.18,371.27,382.67,381.13,382.69,404.83,420.61,423.20,429.01
2006-07-27 22:13:58+00:00,L5,420.86,395.41,383.46,407.32,407.21,404.32,405.30,408.39,405.73,404.29,417.20,408.43,394.20,388.00,395.68,403.31,411.70,411.17,408.26,407.34,407.22,397.83,396.60,398.14,390.01,379.94,377.09,374.20,369.88,377.10,379.61,409.58,427.87,439.17,443.29
2006-08-04 22:10:28+00:00,L7,,,,,,,,,,,,,,,354.73,365.45,372.48,377.81,378.05,376.37,375.25,377.05,366.76,373.30,363.15,359.59,351.55,347.67,345.09,344.74,348.26,371.32,380.90,394.16,396.39
2006-08-05 22:07:55+00:00,L5,365.94,375.11,368.97,373.55,387.48,390.25,390.22,389.94,385.47,379.96,384.17,380.95,374.61,365.88,365.24,370.83,378.69,383.36,382.47,380.72,373.54,370.48,368.63,371.82,369.27,363.82,360.13,350.77,350.29,349.00,350.31,374.36,389.81,408.46,403.56
2006-08-28 22:14:23+00:00,L5,381.99,390.32,384.53,383.16,383.72,373.36,371.66,377.37,372.88,373.99,381.37,380.34,377.85,372.82,367.05,370.40,372.07,382.49,383.15,384.13,386.26,380.70,373.82,372.68,370.73,371.82,368.87,355.08,357.17,355.38,350.02,379.27,406.81,424.29,429.49
2006-09-13 22:14:35+00:00,L5,356.80,361.91,353.44,360.05,363.55,361.43,357.36,358.56,362.67,356.29,364.31,364.49,359.30,355.25,350.40,352.49,360.33,360.06,365.01,365.15,360.82,356.05,352.86,352.37,353.98,350.66,343.75,340.35,336.29,336.23,337.52,364.19,383.03,393.79,395.72
2007-01-04 22:04:49+00:00,L7,448.73,425.33,,,,,,,,,,,400.43,410.02,413.42,406.60,396.46,400.72,415.31,408.29,389.61,383.76,386.14,395.67,402.99,400.89,400.24,391.04,395.87,397.36,402.02,,,,
2007-02-28 22:11:16+00:00,L7,342.30,,,,,,,,,,,,,,,,368.04,378.24,,,362.99,355.79,358.78,355.16,363.39,358.18,362.07,,362.36,362.50,369.67,374.54,409.37,413.05,422.92
2007-03-09 22:05:07+00:00,L7,,,,,,,,,,,,,,,,,,395.62,394.40,381.95,373.22,369.59,365.86,372.04,369.67,375.76,376.68,381.09,384.70,374.93,370.45,379.17,391.88,404.92,413.28
2007-07-06 22:11:01+00:00,L7,,,321.23,328.35,341.79,,361.91,373.59,375.77,367.79,,,,,,,,,383.60,381.12,369.41,355.64,351.66,346.81,350.62,349.25,344.12,348.82,343.59,342.20,341.76,364.78,375.45,377.87,380.54
2007-07-15 22:04:48+00:00,L7,,383.45,331.06,,,384.17,391.46,399.56,398.14,,,,,,,,,,,,,,,,363.41,369.10,366.57,364.43,442.80,430.70,444.46,515.43,525.35,,140.67
2007-08-07 22:10:52+00:00,L7,337.96,347.45,328.56,335.64,339.21,,,,343.53,351.24,352.55,350.79,348.44,348.32,359.39,357.90,359.78,362.82,366.08,351.14,351.30,337.20,321.27,310.03,316.04,318.73,323.02,324.88,326.01,323.40,313.05,338.91,346.53,361.96,375.53
2007-09-01 22:04:31+00:00,L7,377.23,382.80,383.15,387.25,381.93,376.58,373.67,376.93,373.02,371.24,373.49,377.97,372.76,378.43,,,,,,,,,,,,,359.05,363.30,371.06,369.22,371.29,389.33,406.00,423.99,430.49
2007-09-09 22:07:45+00:00,L5,380.40,384.92,384.69,383.89,385.02,378.29,370.44,370.68,371.46,367.43,373.35,378.02,375.94,377.36,380.79,381.09,380.88,374.71,373.46,365.12,362.49,354.88,349.45,342.94,341.53,337.80,346.86,353.65,357.70,352.58,349.13,370.66,381.08,395.05,405.97
2007-10-19 22:04:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,324.28,335.72,345.89,346.78,348.14,,507.90,559.90,521.29,367.50,363.97,370.63,369.71
2007-11-20 22:04:46+00:00,L7,359.52,365.76,,,,,,,,,,,362.89,364.30,374.79,379.32,381.78,372.21,364.11,360.80,348.78,344.15,333.70,340.01,346.04,345.63,347.21,349.77,344.52,342.28,342.67,361.63,,,
2007-11-27 22:11:00+00:00,L7,,,387.77,392.60,392.73,385.43,381.27,381.82,383.99,380.94,389.25,394.12,,,,,,,,,,,325.68,354.31,374.19,373.72,375.68,370.51,373.78,374.47,,,,,
2007-12-22 22:04:56+00:00,L7,405.93,393.33,379.44,383.67,389.10,386.77,382.86,,374.11,380.72,386.06,387.03,394.48,398.13,410.65,411.71,412.93,407.09,394.26,385.51,375.16,365.02,354.89,355.32,366.39,374.04,369.34,368.07,374.30,376.61,,,,,
2008-04-12 22:04:44+00:00,L7,,358.46,356.92,361.28,361.26,361.41,353.12,353.14,349.03,357.01,365.37,367.37,,,,,,,,,,,,,,335.87,344.50,348.15,352.26,351.53,346.53,353.29,368.10,373.84,378.95
2008-05-05 22:10:50+00:00,L7,451.10,436.40,381.42,387.51,399.30,390.12,391.57,390.26,386.96,395.12,401.16,400.51,404.66,407.01,397.81,398.41,396.55,398.69,403.06,401.34,369.08,362.94,362.32,146.46,,,,,,381.47,373.89,387.14,404.49,418.77,535.61
2008-06-15 22:04:20+00:00,L7,,,,,,,,,,,,,,358.38,374.93,383.65,387.03,383.60,367.13,355.19,353.42,348.97,352.65,359.56,360.20,359.01,357.30,352.29,351.23,353.11,353.29,370.17,378.09,,147.65
2008-07-08 22:10:15+00:00,L7,,,344.47,333.47,341.13,327.23,330.96,344.16,369.37,368.05,,,,,,,,,,,337.42,,,,,261.17,253.21,,,107.28,134.74,151.76,316.28,365.54,375.35
2008-07-17 22:03:58+00:00,L7,408.74,394.24,389.29,396.72,,,,,,390.20,391.35,389.16,390.12,389.44,395.89,395.77,387.75,366.72,364.36,378.14,385.77,382.25,372.13,372.14,365.98,365.93,358.61,357.11,358.55,366.48,,,,,130.54
2008-07-24 22:10:04+00:00,L7,351.67,354.24,354.43,,,,,,,,,,,,,,347.01,343.04,,292.54,280.54,190.50,208.50,,129.73,82.83,,,,,,,,,
2008-08-09 22:09:59+00:00,L7,,,,,,,,,,,,,,343.76,347.61,354.47,358.26,354.18,359.11,353.43,362.18,348.44,342.53,346.10,332.81,338.56,321.96,320.27,326.30,319.99,315.84,326.19,337.73,360.38,378.33
2008-08-18 22:03:44+00:00,L7,,264.39,,,,,,,297.72,293.55,,,,,,,,,,,,343.43,350.57,346.09,352.66,351.37,353.05,,350.60,338.30,335.52,353.75,407.71,440.72,415.15
2008-10-12 22:09:25+00:00,L7,387.09,391.75,382.12,383.59,383.18,375.95,371.55,373.62,367.56,365.39,365.44,362.04,360.31,357.11,359.19,352.90,354.57,348.50,363.26,371.57,363.29,353.35,351.82,347.76,351.33,,,,,,,,,,370.79
2008-10-28 22:09:41+00:00,L7,409.88,380.27,,,,,,,,,,,,366.00,361.85,360.69,368.07,367.22,363.28,363.58,367.67,363.86,358.17,356.66,364.93,369.48,371.85,371.08,373.55,371.19,360.07,364.49,372.86,377.68,397.21
2008-11-13 22:09:55+00:00,L7,438.21,420.73,,,,,,,,,,,379.07,379.45,375.59,377.86,390.01,390.23,388.32,393.11,386.31,377.55,378.94,385.82,388.17,384.06,384.81,396.13,404.08,380.36,474.74,521.99,510.13,461.51,415.09
2008-11-14 21:57:52+00:00,L5,453.28,414.77,384.44,390.67,398.56,400.58,397.57,397.23,393.88,391.91,387.59,383.46,377.89,379.47,379.60,383.40,399.60,390.73,387.31,392.76,387.92,382.25,379.20,393.33,387.49,380.55,378.81,396.86,445.20,464.69,486.28,544.52,501.86,436.02,408.36
2008-12-23 22:05:16+00:00,L5,377.91,379.93,366.79,368.45,373.13,371.96,375.65,377.40,374.05,369.92,372.13,375.55,366.12,360.67,359.99,363.42,360.42,374.83,370.87,357.09,355.75,353.57,356.82,363.88,361.31,357.92,352.69,353.72,362.47,363.04,348.82,358.23,362.59,372.58,373.06
2009-01-01 21:59:19+00:00,L5,374.31,378.19,365.95,364.70,369.34,372.47,371.47,373.64,364.24,362.66,357.64,357.62,357.66,353.62,356.87,354.06,363.87,371.59,366.34,358.99,354.86,352.35,356.50,358.74,357.13,359.47,355.07,354.17,362.15,361.35,346.99,345.34,352.46,358.07,366.91
2009-01-17 21:59:44+00:00,L5,,,,,,,,,,,351.26,358.13,362.40,354.72,353.87,357.06,362.80,372.73,370.79,368.99,359.73,349.75,349.34,348.58,351.97,347.15,346.29,347.43,341.94,339.56,331.65,344.97,351.38,352.85,359.88
2009-04-06 22:11:05+00:00,L7,374.48,384.58,371.02,369.63,371.51,360.64,361.06,368.73,369.60,369.45,374.16,378.11,367.96,368.54,369.11,372.09,375.32,379.23,371.53,371.48,367.20,360.59,363.46,364.28,365.69,,,,,,,,,,
2009-05-01 22:05:01+00:00,L7,374.75,375.86,,,,,,,,,366.24,368.15,367.03,363.10,366.85,367.02,368.53,369.93,365.09,359.87,361.99,355.51,360.23,358.81,362.04,359.77,353.51,356.44,357.31,346.44,342.11,348.18,,,
2009-05-24 22:11:14+00:00,L7,,,49.59,55.88,58.75,,,,,,,,,510.11,,,,,,,,,,,,,,,,,,,,,
2009-06-18 22:05:01+00:00,L7,340.49,,,,,,,,,,,372.80,382.08,380.67,,,394.81,401.21,394.09,382.48,388.46,374.37,378.69,369.63,388.26,387.48,393.68,380.81,389.85,387.23,398.40,377.69,380.10,205.90,160.09
2009-08-05 22:04:48+00:00,L7,440.38,442.45,381.26,387.92,393.82,386.05,386.68,376.30,372.30,371.28,374.58,380.08,374.89,373.72,384.20,399.56,403.62,396.25,385.37,379.95,375.41,373.94,,,,,,,,,,,,409.06,409.39
2009-08-28 22:10:57+00:00,L7,,,,,,327.71,,,,,,,,,,,,347.59,347.45,346.61,338.51,331.12,325.65,329.78,332.57,334.67,340.25,346.88,338.65,336.57,325.70,338.30,346.32,344.58,341.89
2010-02-05 22:05:29+00:00,L5,367.56,370.59,361.30,360.83,363.82,360.15,364.35,368.26,369.34,362.50,373.80,378.67,376.44,382.14,382.70,390.08,390.92,387.39,382.17,374.72,368.87,358.92,356.89,355.72,354.88,356.47,352.39,352.84,353.45,350.24,347.48,364.12,383.07,391.45,390.05
2010-02-13 22:06:30+00:00,L7,377.77,,,,,365.12,365.86,373.72,369.66,373.30,378.06,379.01,378.93,381.59,397.16,405.90,404.23,,392.38,,,,,,,,,,,394.10,389.96,402.71,435.77,465.30,533.32
2010-02-20 22:12:45+00:00,L7,367.07,367.68,357.44,361.34,361.55,364.22,359.64,367.20,369.75,367.14,370.19,375.50,372.98,381.27,387.31,,,,,,,,,,,360.01,356.47,362.36,362.07,363.81,359.14,373.41,385.19,389.74,393.89
2010-04-09 22:13:00+00:00,L7,359.23,363.61,349.33,358.42,363.52,358.95,362.34,369.87,360.22,366.33,367.42,374.55,379.62,383.25,391.39,404.62,395.33,386.89,,,,217.19,227.58,161.43,150.58,,,340.17,354.30,352.06,355.37,372.79,380.08,383.78,381.25
2010-05-04 22:06:46+00:00,L7,360.72,372.08,354.77,345.68,361.85,339.49,349.01,346.14,352.86,347.00,361.14,361.52,368.45,375.54,379.46,397.27,389.21,374.44,368.07,356.05,352.04,343.04,339.79,341.71,340.98,335.68,340.74,,,,,,,,147.32
2010-07-23 22:06:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,376.24,360.59,349.80,346.17,340.32,340.97,350.48,357.12,361.35,357.14,379.74,403.65,412.00,413.73
2010-08-31 22:13:03+00:00,L7,360.82,372.03,366.59,371.59,377.58,371.34,370.99,371.64,367.81,365.83,363.99,367.04,367.65,366.75,370.51,,,,,,,109.47,119.89,107.12,341.46,342.62,341.89,335.57,342.11,348.78,351.52,377.03,390.90,394.33,386.56
2010-09-09 22:06:53+00:00,L7,447.42,448.28,389.86,394.28,402.62,389.62,391.77,399.96,389.39,397.77,402.66,394.44,393.13,393.64,399.53,406.07,,,,,,225.24,194.57,114.82,,,,,386.02,379.77,383.60,462.99,471.40,454.92,451.27
2010-09-16 22:13:04+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-11 22:06:57+00:00,L7,,,,,,,,189.98,,,,,,,397.19,405.94,403.21,389.74,,,367.18,356.88,357.49,366.18,371.73,375.51,371.01,,363.33,355.53,355.92,388.56,408.01,430.15,424.02
2010-10-26 22:10:38+00:00,L5,416.13,411.58,355.81,366.15,365.68,365.50,363.62,367.46,363.89,365.51,378.82,382.58,383.36,395.98,406.16,414.84,404.78,380.83,364.98,352.34,351.76,352.42,365.11,375.38,372.19,367.85,361.67,355.38,346.21,333.36,335.62,366.42,390.66,399.76,394.46
2010-11-28 22:07:29+00:00,L7,360.66,360.67,358.61,362.53,362.82,358.68,363.64,363.67,364.48,367.86,373.39,380.76,,,,,,,,,,,,,348.43,347.35,349.91,346.57,341.30,336.32,323.79,354.79,372.79,381.05,381.93
2010-12-21 22:13:51+00:00,L7,,448.49,382.13,389.48,395.36,393.33,395.75,397.60,392.96,401.82,410.67,408.41,408.33,,,,,,,,,466.93,457.79,493.49,386.86,376.83,385.83,385.03,385.38,373.41,360.91,373.49,422.48,442.68,450.98
2010-12-22 22:04:29+00:00,L5,457.69,437.73,384.08,393.10,398.99,397.60,396.50,400.29,404.70,410.26,419.54,423.95,433.85,440.35,443.76,425.05,435.63,435.04,427.71,411.84,391.00,382.46,389.71,401.33,393.73,391.32,395.50,396.34,401.50,392.09,377.55,382.72,440.74,473.51,472.55
2011-01-22 22:14:08+00:00,L7,,,,,,,412.50,416.79,414.58,425.46,445.24,442.33,436.85,435.03,435.12,429.46,433.26,444.26,445.21,460.19,461.77,421.25,400.84,379.75,386.82,390.15,390.11,399.71,404.92,,,,,,
2011-01-31 22:08:00+00:00,L7,376.71,383.42,369.26,369.26,,,,,,,,,,,,,,398.95,396.25,385.92,375.70,366.27,362.40,360.44,,,,,,,,,,,
2011-02-16 22:08:03+00:00,L7,411.64,421.55,393.08,394.19,397.75,393.37,392.42,387.03,383.59,380.00,387.93,395.76,394.23,386.95,395.34,398.27,392.43,404.25,,,,,,,,,,,,,368.66,374.61,387.75,385.44,398.36
2011-03-12 22:04:31+00:00,L5,366.45,374.74,373.88,376.59,382.74,378.55,375.60,378.06,378.22,377.44,383.42,386.24,388.36,386.47,387.85,394.33,396.33,394.47,388.80,382.03,374.90,369.48,361.05,359.42,350.37,354.17,361.90,363.12,358.33,352.88,344.41,351.27,366.79,371.50,377.80
2011-04-28 22:14:24+00:00,L7,537.47,541.97,,,,627.62,407.53,405.21,404.92,,,,539.21,,,,,,,,,,,,,,,,453.36,388.73,371.91,,,,
2011-05-14 22:14:21+00:00,L7,343.81,355.75,333.27,344.09,353.88,357.55,360.75,367.60,364.86,363.95,364.12,361.29,363.29,350.56,359.15,358.40,361.24,365.68,363.40,358.48,358.17,345.88,333.60,327.74,326.96,331.90,337.94,340.75,329.37,327.03,317.79,340.84,342.93,342.11,347.82
2011-06-08 22:08:12+00:00,L7,366.63,367.97,332.35,,,371.73,366.98,367.14,372.15,374.06,378.44,383.84,373.69,364.40,370.03,374.96,386.61,,,,,,,,,,,,,,342.83,356.59,367.47,371.76,371.55
2011-06-24 22:08:08+00:00,L7,519.71,544.02,,,,,,,,,,375.68,379.58,361.67,368.97,,410.56,385.21,385.08,367.14,350.72,354.54,360.86,360.25,351.15,339.89,324.90,317.24,307.43,328.64,327.11,340.93,357.38,244.98,164.41
2011-07-01 22:14:18+00:00,L7,388.53,386.97,389.77,395.63,392.63,389.62,392.32,385.52,389.31,402.62,400.60,399.40,395.57,387.15,383.94,380.06,386.62,393.14,412.69,408.96,398.55,383.47,389.10,376.72,358.43,356.07,337.74,346.55,352.28,361.67,356.83,389.51,394.87,181.86,177.40
2011-07-10 22:08:07+00:00,L7,312.81,331.51,325.65,320.32,325.64,321.47,319.02,319.87,315.98,307.30,323.34,325.66,323.75,318.15,,,294.58,270.46,,,,,116.33,,,,,,292.63,292.71,294.81,512.84,527.96,507.05,398.43
2011-08-18 22:14:11+00:00,L7,,634.98,,603.70,598.96,599.72,,,,,,,,,,,,,,,,,,,,,,,190.22,,,,,,
2011-08-27 22:07:59+00:00,L7,380.38,392.72,378.62,385.76,388.21,386.36,384.90,386.41,380.37,374.55,380.03,383.95,380.15,381.71,376.56,373.34,367.51,,,,,,,,,,,,,361.59,363.27,377.54,383.62,399.01,414.97
2011-12-24 22:14:43+00:00,L7,442.57,444.08,391.52,407.73,411.08,404.26,402.17,413.12,402.50,399.80,397.83,396.44,398.83,394.57,402.57,414.26,434.98,443.89,420.15,400.75,385.72,392.01,,,,,,,,,478.37,423.12,432.80,425.72,409.76
2012-02-19 22:08:44+00:00,L7,392.88,394.48,376.20,384.84,388.43,388.80,389.73,386.29,376.38,373.67,378.74,387.04,391.22,391.57,394.04,387.79,394.27,400.39,395.07,386.09,383.21,,,,,,,,,,,,,,
2012-04-30 22:15:14+00:00,L7,,,,,,,,,,,,,,,,,,340.70,354.32,364.08,,,,,,,,,,,,,,,135.35
2012-06-01 22:15:11+00:00,L7,626.85,616.27,,,,,,,,,,,,,,358.80,506.35,485.19,362.67,,353.81,358.34,350.30,352.11,348.29,331.25,358.67,,387.59,349.18,364.62,340.46,364.11,362.44,360.19
2012-07-03 22:15:24+00:00,L7,453.09,445.81,324.22,325.70,321.57,,307.90,,371.54,374.67,378.11,380.98,371.94,371.30,365.76,361.16,360.61,358.20,,,,,153.72,156.14,140.08,,352.46,373.66,384.87,377.05,370.88,387.07,405.18,413.34,418.52
2012-07-19 22:15:37+00:00,L7,420.26,402.88,364.53,360.88,388.87,385.62,376.67,385.61,393.00,374.26,380.99,382.66,379.51,378.87,371.32,383.88,382.86,395.24,381.66,386.44,373.19,356.94,368.55,366.42,370.65,377.16,375.47,378.59,376.86,,,,,,
2012-09-05 22:16:09+00:00,L7,354.21,358.33,352.41,349.31,344.58,341.35,353.58,352.98,358.64,359.74,359.24,355.97,349.60,343.45,340.90,343.56,344.54,356.77,356.32,352.05,343.63,341.01,334.12,325.94,333.27,,,,,,,,342.80,347.29,354.84
2012-09-21 22:16:17+00:00,L7,369.03,365.45,361.45,363.49,365.98,365.27,367.03,369.91,369.21,361.21,364.99,363.83,360.37,354.88,355.88,358.26,361.29,369.48,372.88,374.80,366.20,355.76,356.44,352.27,354.33,355.63,352.89,355.75,355.98,,,,,,
2012-11-08 22:16:39+00:00,L7,338.35,342.35,335.39,338.80,336.03,329.62,338.25,344.26,339.80,330.02,330.92,332.31,330.99,333.98,340.28,,,,,,,,,,323.23,329.24,329.07,329.93,327.14,325.35,316.91,329.99,340.79,343.78,335.25
2012-11-24 22:16:46+00:00,L7,,,,,,,,,,,,,,,,350.82,361.96,368.49,366.75,364.20,345.21,343.88,341.27,346.40,352.54,358.20,353.84,350.82,347.61,338.32,332.94,342.05,351.86,369.78,364.91
2012-12-19 22:10:43+00:00,L7,355.68,356.46,337.36,343.79,354.28,357.46,349.46,343.51,341.62,344.34,356.97,356.10,356.09,348.57,348.84,351.08,359.80,365.25,362.71,353.24,345.66,346.02,346.94,349.33,353.98,350.11,,,,,,,,,
2012-12-26 22:16:56+00:00,L7,384.65,390.61,366.96,362.53,380.68,377.76,372.64,367.87,361.04,367.65,369.93,375.15,371.15,365.22,365.19,370.71,,,,,,,,,,365.48,368.40,365.00,364.81,355.66,345.83,348.79,363.72,394.91,414.32
2013-01-11 22:16:56+00:00,L7,,399.86,374.16,370.51,403.23,392.38,376.89,376.97,378.09,373.80,378.41,387.40,383.88,383.19,,,,,,,,,356.57,368.67,385.27,383.54,375.57,362.60,428.77,423.95,345.90,354.70,524.29,459.08,535.03
2013-01-27 22:16:59+00:00,L7,417.16,394.14,359.96,,,,,,,362.78,376.20,382.11,377.04,379.70,385.63,391.65,373.19,419.47,407.17,387.20,376.85,376.56,367.30,373.79,377.28,381.93,369.97,379.43,379.48,360.20,346.45,503.67,470.33,464.95,405.07
2013-02-21 22:10:46+00:00,L7,359.04,364.64,363.39,363.72,361.85,351.42,354.97,354.58,370.49,368.39,371.50,379.13,371.47,375.78,374.31,376.36,377.43,380.16,378.86,380.24,366.04,360.86,364.69,368.86,362.80,364.22,359.16,356.85,360.49,,,,,,
2013-04-01 22:16:50+00:00,L7,352.37,356.74,352.66,354.96,354.80,357.69,356.07,361.92,351.80,349.45,360.14,359.81,367.97,369.67,370.21,371.82,,,,,,,,,354.48,354.97,351.22,353.87,350.92,342.66,333.89,343.70,346.22,354.66,362.60
2013-04-17 22:16:45+00:00,L7,349.03,353.52,345.10,348.32,360.45,358.45,358.36,362.81,357.83,354.94,363.23,367.36,371.46,375.35,379.36,382.21,371.99,368.18,351.97,350.57,349.71,352.63,354.54,345.92,,,,,,,,335.31,342.39,341.86,351.22
2013-05-03 22:16:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04 22:16:28+00:00,L7,313.91,332.81,331.48,325.94,337.58,330.64,346.00,372.04,372.77,398.55,391.00,,356.75,379.52,395.53,374.39,370.55,360.58,347.90,358.28,360.44,350.72,344.60,349.88,,,,,,74.15,60.93,332.63,340.73,338.34,337.97
2013-06-05 22:16:38+00:00,L8,353.85,345.01,333.02,329.35,328.82,323.29,326.39,324.81,336.67,356.68,367.21,368.17,371.00,378.68,390.09,383.16,370.85,362.23,361.04,353.81,360.19,352.08,351.71,351.73,352.92,358.29,350.25,351.62,343.93,339.38,332.65,347.87,356.17,350.22,339.88
2013-06-13 22:10:16+00:00,L7,373.12,371.97,325.33,321.64,315.68,,,386.83,374.82,,,,,,,,259.28,,,,,,,,,,606.30,445.98,425.90,,,,,,
2013-06-28 22:22:44+00:00,L8,,,,,,,513.78,504.53,,433.69,,377.63,383.29,379.73,408.57,393.47,374.78,360.71,357.81,363.43,365.73,358.52,358.13,349.86,351.08,344.63,347.19,349.68,342.92,345.79,343.11,346.48,346.69,349.35,351.59
2013-07-06 22:16:14+00:00,L7,351.66,370.01,349.49,324.51,345.83,351.57,,,388.59,349.86,350.61,367.15,345.99,364.14,379.39,371.95,366.21,373.45,401.68,367.67,364.57,362.74,361.44,365.81,358.92,364.90,354.21,352.86,356.37,355.22,,,,,
2013-07-07 22:16:35+00:00,L8,366.05,365.75,362.46,361.22,357.01,359.99,342.97,365.31,364.70,368.63,369.62,368.11,366.37,367.36,371.16,372.84,371.11,377.28,383.83,381.02,365.95,356.32,352.30,345.59,346.70,343.24,348.37,349.77,345.62,337.57,335.75,,,,
2013-07-22 22:16:07+00:00,L7,424.06,426.22,,371.39,376.82,373.38,373.63,377.30,380.75,377.88,382.05,382.69,366.79,364.95,376.18,389.06,383.09,,,,,,,,,365.14,361.83,362.80,368.32,358.45,352.31,371.77,374.78,383.88,393.49
2013-09-01 22:10:06+00:00,L7,,,,,384.80,379.35,376.11,,,,,,,,,,,,,,,,358.88,359.49,358.20,356.39,352.98,359.52,362.20,355.22,346.11,346.93,360.71,369.43,370.35
2013-09-08 22:16:22+00:00,L7,359.01,354.01,349.78,365.96,365.79,362.98,358.79,364.32,357.76,355.80,,365.78,363.56,,,,386.64,386.70,,,372.09,373.67,348.15,338.21,341.62,347.25,341.65,,349.03,349.65,343.73,348.49,353.12,209.10,186.16
2013-09-25 22:16:52+00:00,L8,364.84,370.68,363.70,363.05,369.46,365.43,362.85,366.16,363.48,365.96,366.70,364.31,362.08,356.10,358.79,364.65,370.81,379.19,381.10,370.17,364.23,355.15,355.33,349.48,352.72,350.56,345.37,345.33,338.82,338.36,336.97,346.25,350.44,349.35,347.78
2013-10-02 22:22:40+00:00,L8,362.38,364.89,357.81,362.28,365.39,357.98,360.81,357.60,361.02,361.75,366.36,361.23,357.72,353.05,356.54,357.97,362.45,377.81,384.90,376.96,366.82,354.85,353.47,348.75,351.56,345.96,343.95,339.76,336.24,340.08,339.42,347.81,354.63,356.11,354.28
2013-10-26 22:16:51+00:00,L7,338.09,,,,,,,,,,,,,,332.80,342.54,351.33,357.32,356.79,343.18,345.64,341.36,336.45,328.04,320.78,323.07,314.34,318.27,325.42,323.41,320.51,335.98,344.99,337.70,327.59
2013-11-12 22:16:19+00:00,L8,353.31,360.60,356.18,361.32,360.62,356.53,362.71,355.02,356.19,354.47,365.05,359.65,363.84,358.57,363.14,367.63,367.49,370.26,366.32,362.72,357.41,350.24,347.19,348.71,351.78,346.56,345.17,342.99,335.94,337.02,330.05,342.03,350.91,351.86,348.18
2013-11-19 22:22:25+00:00,L8,395.96,413.04,367.07,375.06,381.19,377.53,371.92,376.23,377.59,379.62,380.99,385.03,378.17,380.55,396.99,400.21,405.42,412.40,394.54,385.73,374.29,377.02,384.58,386.33,387.54,380.54,370.42,370.87,443.87,456.09,451.82,451.48,391.07,396.22,385.17
2013-11-27 22:17:04+00:00,L7,,,,,,,,,,,,,,,353.10,367.52,368.43,369.52,364.38,355.24,354.46,350.65,351.85,352.43,350.06,350.73,344.43,343.70,336.86,336.80,323.82,339.17,346.20,349.68,337.54
2014-01-14 22:17:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.56
2014-01-30 22:17:38+00:00,L7,435.22,,,,,,,,,,,,,416.50,427.07,431.49,443.14,427.29,406.98,408.06,405.49,404.75,400.04,394.67,399.75,400.48,402.29,407.33,421.07,428.33,413.43,416.94,526.09,500.93,503.89
2014-02-15 22:17:32+00:00,L7,459.13,455.90,,,,,,,,,,398.12,402.99,408.59,429.05,446.38,434.47,434.90,418.50,411.78,404.42,404.70,398.51,389.60,390.41,396.41,393.80,394.22,462.89,461.21,450.69,522.93,500.47,499.51,500.04
2014-02-23 22:21:32+00:00,L8,339.53,345.03,340.54,340.31,348.36,346.40,351.69,346.70,349.59,345.04,350.59,353.78,350.04,353.18,347.16,345.73,348.62,351.18,350.12,349.86,343.36,337.40,336.39,338.73,339.08,339.59,341.35,342.54,338.75,337.51,324.83,330.18,329.32,331.90,322.81
