dates,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034,satname
2004-06-12 21:55:59+00:00,397.41,393.70,336.56,330.00,339.64,,339.44,341.29,,376.20,394.52,392.64,391.02,397.85,,391.85,387.52,391.36,397.08,393.65,392.71,392.65,388.80,387.63,,366.15,363.81,373.29,383.14,383.94,383.20,393.90,395.50,410.71,417.66,L5
2004-06-27 22:09:48+00:00,363.34,358.36,338.64,342.46,340.41,333.26,333.37,335.92,328.76,338.96,351.28,355.30,355.18,362.53,356.85,356.13,351.35,361.73,361.85,,357.76,355.92,356.32,353.59,,,,,,,,373.67,370.45,380.12,386.62,L7
2004-07-06 22:03:36+00:00,,,,,,,,,,,,,,,,,,369.74,374.67,375.69,367.82,367.53,354.65,348.91,353.19,359.99,356.31,360.05,359.19,354.28,351.24,364.21,377.41,385.34,407.67,L7
2004-07-22 22:03:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.60,361.60,365.90,368.42,385.99,393.94,386.04,,L7
2004-07-29 22:09:38+00:00,377.36,374.82,,,,,,,,,,,361.27,379.45,372.68,373.73,368.58,379.45,378.08,378.00,369.83,367.70,365.21,370.75,364.24,365.13,355.15,358.90,363.05,369.23,373.00,383.87,394.25,403.79,406.76,L7
2004-07-30 21:57:15+00:00,401.91,393.36,347.06,357.23,366.77,364.73,374.14,375.62,383.10,378.27,378.62,381.68,379.05,367.92,371.18,378.39,369.88,371.35,386.75,382.99,373.90,367.10,372.44,371.64,368.46,367.99,365.77,372.78,373.90,373.23,375.84,403.45,416.04,415.64,433.75,L5
2004-08-15 21:57:37+00:00,,,,,,,,,,,,,,,,,361.83,357.54,,,369.72,377.91,360.29,364.51,352.46,354.16,347.83,,365.22,,,385.77,409.28,415.02,457.42,L5
2004-09-08 22:03:17+00:00,,,,,,,,,,,,,,,,,353.89,369.57,375.09,388.37,390.42,387.70,380.69,373.08,370.87,362.06,360.48,362.56,376.31,382.06,382.69,400.81,407.63,426.74,426.37,L7
2005-01-13 22:06:52+00:00,410.14,418.32,366.70,358.33,380.03,378.59,372.19,372.44,368.87,363.48,362.63,365.78,365.51,357.45,358.45,362.48,366.77,382.95,402.54,392.73,370.89,362.94,362.50,363.27,369.28,361.64,357.87,360.77,368.24,388.04,381.23,394.24,411.53,397.55,379.68,L5
2005-02-14 22:07:21+00:00,386.04,393.58,374.78,380.79,381.56,380.74,382.19,385.52,382.65,376.32,378.54,373.31,370.92,368.36,371.17,377.28,387.24,390.17,390.85,388.03,387.70,385.75,385.52,383.11,374.00,369.28,370.73,379.75,391.97,394.59,390.38,404.00,410.29,408.70,407.77,L5
2005-03-03 22:04:17+00:00,,,,,,,,,,,,,,,,374.40,382.35,391.76,385.09,374.89,379.88,371.63,373.75,371.31,372.36,369.94,364.70,369.33,384.63,385.07,388.59,398.25,409.32,417.33,414.01,L7
2005-03-10 22:10:29+00:00,398.91,386.70,366.09,359.80,,,,,,,373.05,378.19,,,,,416.85,410.39,,,343.36,,351.72,380.50,382.99,381.26,378.21,,414.53,403.78,,,,,,L7
2005-04-04 22:04:14+00:00,,,,,,,,,,,,,,,,,,,,343.44,350.28,358.10,353.56,361.57,362.48,351.43,356.73,,,,363.24,376.80,392.50,394.92,395.30,L7
2005-04-11 22:10:22+00:00,,,351.05,349.50,357.23,353.64,351.91,357.24,358.52,357.78,,,,,,,,,,,349.23,327.37,,,,,,,,,,,,,,L7
2005-04-20 22:04:08+00:00,,,,,,,,,,,,,,,,,447.47,400.04,414.68,,,,,,,,,,,,,,,399.59,414.09,L7
2005-04-27 22:10:21+00:00,382.42,359.64,355.54,349.91,363.70,361.87,363.88,359.05,,,365.67,373.51,378.64,376.66,379.21,,396.11,387.69,,371.11,363.47,367.75,368.14,367.26,372.78,372.81,375.88,372.55,,,,,,,,L7
2005-05-13 22:10:24+00:00,356.14,353.66,341.34,337.09,334.29,338.64,334.37,336.44,331.67,337.78,358.25,366.56,367.49,372.67,370.05,375.06,372.32,376.78,,,356.84,347.55,,,,,,,,,,,,,,L7
2005-05-14 22:01:54+00:00,,,356.95,355.23,348.33,350.00,349.65,360.88,344.76,345.40,360.60,374.09,372.88,358.26,364.80,358.15,357.81,350.85,,351.40,349.53,349.59,356.30,348.61,343.01,,,,,,,,,,,L5
2005-06-14 22:10:13+00:00,,,,,,,,,,,,,,,,,398.88,394.76,397.13,396.57,382.67,383.61,373.17,383.43,367.08,365.23,372.38,369.37,378.34,384.28,388.04,403.97,414.82,418.78,426.96,L7
2005-06-15 22:02:10+00:00,383.54,366.28,338.75,344.19,356.46,336.86,347.16,344.35,353.15,381.17,385.09,385.21,378.46,378.27,382.54,385.64,390.62,387.94,386.04,389.22,391.44,382.62,377.01,378.01,366.80,368.47,371.08,367.31,373.06,379.70,378.11,397.84,408.46,421.11,420.43,L5
2005-06-22 22:08:22+00:00,386.91,375.77,317.95,301.06,,,366.34,365.13,362.59,362.68,369.70,371.07,372.87,365.74,368.61,377.39,378.30,386.07,387.78,382.88,365.14,358.57,351.76,354.06,352.01,349.16,353.16,377.25,383.24,384.70,397.63,,420.68,,,L5
2005-07-08 22:08:27+00:00,,,,,,,383.15,392.60,387.83,378.19,375.93,379.57,,386.62,393.95,406.19,423.01,412.62,390.76,387.35,364.84,359.40,356.93,355.21,347.30,359.37,352.09,352.42,357.98,379.21,384.71,396.56,398.78,399.31,401.48,L5
2005-07-09 22:04:02+00:00,,,,,,,,,,,,,,,,389.78,401.06,402.06,388.69,378.69,368.98,360.37,353.06,355.34,356.33,356.82,354.33,353.35,368.01,377.33,380.62,390.78,396.00,395.79,392.86,L7
2005-07-16 22:10:12+00:00,366.81,364.98,341.23,340.52,342.15,336.67,,,345.45,351.09,364.48,373.56,374.19,376.49,383.25,389.02,390.32,387.10,381.05,374.89,373.64,368.08,361.99,363.47,355.80,352.59,353.67,,,,,,,,,L7
2005-07-25 22:04:01+00:00,,,,,,,,,,,,,,,,,,,,,353.06,345.69,347.63,345.30,349.25,341.44,350.77,352.53,357.49,361.54,363.50,384.55,397.68,404.00,404.58,L7
2005-08-09 22:08:46+00:00,363.34,376.59,366.80,375.36,374.61,380.61,383.92,380.43,378.43,369.69,374.18,380.41,381.94,381.54,385.82,392.16,389.48,392.19,389.78,378.45,368.16,357.52,354.16,352.79,351.28,352.63,354.77,364.51,370.17,374.84,375.52,396.34,410.41,413.43,403.56,L5
2005-08-17 22:10:06+00:00,369.27,371.95,355.01,358.07,362.12,362.68,365.01,371.60,365.48,364.72,376.48,384.21,381.68,382.34,387.63,392.83,388.71,386.36,,,,,,,,,,365.55,395.86,,,,,,,L7
2005-08-25 22:08:52+00:00,355.79,355.85,344.07,345.88,349.06,345.68,344.22,348.36,350.95,346.83,362.11,357.24,355.72,363.92,365.48,370.69,369.45,364.79,355.76,349.00,348.53,340.87,336.94,334.71,331.41,332.14,332.92,337.54,344.37,351.21,349.20,363.19,378.55,387.67,385.59,L5
2005-08-26 22:03:51+00:00,,,,,,,,,,,,,,,,365.58,377.00,368.67,,,344.07,343.09,347.53,341.42,,339.83,321.12,,356.20,358.67,332.02,369.56,379.20,375.75,383.78,L7
2005-09-10 22:08:55+00:00,374.33,378.68,363.93,372.87,381.64,376.29,376.23,379.40,372.06,373.62,376.11,380.21,380.20,383.21,388.21,389.18,400.23,393.67,381.39,374.63,372.30,367.22,364.82,359.96,357.58,362.59,360.92,363.59,371.90,371.68,375.82,391.83,407.63,418.87,414.54,L5
2006-01-01 22:04:22+00:00,359.38,362.02,393.71,392.37,395.74,394.26,400.36,400.25,398.00,404.17,403.41,404.41,,,,,,,,,,,,,,354.32,359.53,375.15,401.22,,390.73,422.10,419.67,403.43,395.85,L7
2006-01-08 22:10:37+00:00,,,,,,,,,,,,,,,,,362.80,377.03,,,370.84,356.99,374.31,369.00,366.24,357.34,355.32,,374.49,374.83,373.05,385.79,404.71,417.10,422.28,L7
2006-02-09 22:10:49+00:00,374.23,,,,,,,,,,,,384.18,387.56,396.93,419.59,418.65,405.89,398.17,388.82,386.92,377.82,366.75,368.90,369.89,372.07,375.19,379.06,386.48,391.86,389.13,412.12,412.91,411.45,420.05,L7
2006-02-18 22:04:40+00:00,,,,,,383.02,375.82,,,,,,,,,,,,,,,,358.19,358.37,361.80,365.55,373.64,378.57,380.64,381.60,382.27,397.79,402.13,401.10,406.44,L7
2006-03-14 22:05:42+00:00,,,379.69,377.40,389.60,387.25,395.63,397.89,396.49,395.19,398.19,401.12,403.09,414.22,430.70,446.79,443.92,423.05,404.28,383.23,373.01,366.64,369.56,381.39,379.66,382.96,371.48,,377.34,361.81,369.11,396.82,413.74,410.74,413.68,L5
2006-03-22 22:04:42+00:00,373.63,375.71,,374.22,,,382.98,,,383.12,387.82,390.06,384.44,387.41,388.00,398.56,407.20,400.98,394.13,384.89,375.43,,,,,,,,,,,,,,409.97,L7
2006-03-29 22:10:52+00:00,399.99,389.23,378.09,395.18,390.66,388.06,398.52,401.64,400.06,385.43,399.04,404.89,413.19,410.28,,,,,,,,,,,382.77,396.65,401.67,396.35,402.37,404.81,,,442.68,450.50,,L7
2006-04-15 22:06:18+00:00,404.34,377.75,388.12,390.36,387.15,383.25,387.11,392.20,397.02,393.03,400.62,408.28,407.75,399.97,406.16,410.69,418.17,415.26,401.06,395.57,387.32,380.03,373.92,377.95,388.74,397.15,396.21,390.09,375.04,370.93,,,,,,L5
2006-04-22 22:12:36+00:00,388.93,390.35,376.25,385.97,382.63,376.79,381.82,391.71,386.25,383.55,388.82,391.30,396.03,406.44,408.17,414.10,412.33,406.41,399.17,389.37,384.38,379.09,380.32,384.28,381.03,378.38,377.83,378.41,379.26,372.19,375.66,395.30,410.81,423.76,431.36,L5
2006-04-30 22:10:50+00:00,408.08,406.33,383.01,386.45,383.63,385.59,388.32,393.03,403.00,407.07,409.50,409.20,408.68,395.83,399.26,404.45,413.25,410.15,413.02,405.22,402.27,390.29,380.06,381.39,383.33,390.50,,,,,,,,,,L7
2006-05-16 22:10:51+00:00,,,,,,,,,,,,,,,,,399.59,389.06,397.16,377.26,380.23,390.61,383.43,362.40,363.97,374.49,352.76,369.33,376.52,360.72,379.55,390.71,382.73,401.14,407.55,L7
2006-06-01 22:10:50+00:00,389.66,393.25,371.91,388.25,396.65,392.47,402.85,404.57,397.18,401.17,398.43,397.63,393.62,393.27,402.33,408.79,412.97,414.04,409.41,401.25,394.73,383.92,389.65,390.38,393.82,389.90,,,,,,,,,,L7
2006-06-25 22:13:31+00:00,,417.72,376.49,385.14,387.03,394.89,399.48,399.96,400.97,398.68,401.00,393.76,387.46,382.56,383.65,391.79,400.80,396.52,395.15,388.98,385.00,384.46,381.12,387.52,385.20,388.33,378.42,378.93,374.82,374.77,409.16,409.28,,411.09,,L5
2006-06-26 22:04:32+00:00,,,,375.29,389.16,389.24,389.39,388.61,,,,,,,,,,,,,,,,382.46,369.07,371.62,,,,,,,,,,L7
2006-07-03 22:10:40+00:00,,357.17,,338.28,338.34,328.85,342.07,340.75,366.76,366.62,371.54,369.03,364.50,367.91,372.69,367.08,374.69,369.94,373.76,,,,,,,,,,,,,,,,,L7
2006-07-12 22:04:25+00:00,,389.82,,,363.06,366.58,368.05,369.66,371.56,378.67,378.25,367.58,363.20,,,,,,,,,,,,,,339.18,346.27,349.34,347.80,342.69,364.83,380.61,373.20,379.01,L7
2006-07-27 22:13:58+00:00,384.36,366.21,370.19,389.07,390.99,391.05,392.03,392.17,391.13,389.69,400.98,393.83,382.03,367.14,374.82,385.06,393.45,390.31,392.04,389.09,386.36,376.97,375.74,377.28,369.15,361.69,358.84,355.95,345.55,352.77,350.41,380.38,398.67,402.67,406.79,L5
2006-08-04 22:10:28+00:00,,,,,,,,,,,,,,,372.16,380.70,387.73,395.24,391.61,391.62,392.68,394.48,384.19,390.73,380.58,374.84,366.80,362.92,365.42,365.07,372.66,395.72,405.30,424.66,426.89,L7
2006-08-05 22:07:55+00:00,392.94,396.71,378.79,387.05,399.48,400.07,400.04,401.94,396.27,390.76,396.17,391.75,383.61,381.31,380.67,384.33,392.19,398.79,394.47,394.22,388.97,385.91,384.06,387.25,384.70,377.32,373.63,364.27,368.29,367.00,371.91,395.96,411.41,435.46,430.56,L5
2006-08-28 22:14:23+00:00,367.99,379.12,379.44,376.16,377.50,368.27,366.57,371.15,367.28,368.39,375.15,374.74,373.18,364.82,359.05,363.40,365.07,374.49,376.93,377.13,378.26,372.70,365.82,364.68,362.73,364.82,361.87,348.08,347.84,346.05,338.82,368.07,395.61,410.29,415.49,L5
2006-09-13 22:14:35+00:00,376.80,377.91,360.71,370.05,372.44,368.70,364.63,367.45,370.67,364.29,373.20,372.49,365.97,366.68,361.83,362.49,370.33,371.49,373.90,375.15,372.25,367.48,364.29,363.80,365.41,360.66,353.75,350.35,349.62,349.56,353.52,380.19,399.03,413.79,415.72,L5
2007-01-04 22:04:49+00:00,405.23,390.53,,,,,,,,,,,385.93,385.16,388.56,384.85,374.71,375.86,395.98,386.54,364.75,358.90,361.28,370.81,378.13,379.14,378.49,369.29,366.87,368.36,367.22,,,,,L7
